Date,FNX,FEX,FAD,EVRG,QCOM,FORM,TBBK,VCSH,IBKR,AVGO,VOD,ACWI,WTW,FWRD,ADP,AMKR,ADBE,EWBC,EXC,MSEX,MRVL,TTWO,CHRW,KELYA,ATLO,HTLD,AMSF,IGIB,HTBK,PFIS,BANF,QQQ,CSCO,EGBN,CPRT,POWI,NWE,PLAB,VRSK,MANH,NWBI,CPB,AMZN,AAPL,CAC,XRAY,ZBRA,KMB,GLRE,CVBF,GIII,CME,SFNC,CENTA,PAYX,HAS,EZPW,MNST,ODFL,CTAS,JKHY,BND,ADEA,DHC,TER,PENN,RYAAY,QTEC,ROCK,ASTE,ACGL,KRNY,TLT,SIMO,CWST,VSEC,ALGN,BANR,ERIE,MELI,NSIT,STRL,BIIB,CRESY,JBHT,CENT,OSBC,PTC,NICE,GLDD,AMAT,COLB,ADI,NTRS,ECPG,CCOI,CNXN,MU,AMGN,KDP
2023-01-03,-0.003985150653059044,-0.005994638487082371,-0.013710040718482142,0.0,-0.024922718209353434,-0.013945095471252444,0.03347430553319963,0.0010636390472451573,-0.01340697911461719,-0.010104907112855832,0.02371528770388509,0.00023567151487835503,0.0024531955349476053,-0.0018114640416253547,-0.0050236605272437895,0.0621351990076191,0.0011589298126533087,0.001669262170252317,-0.0016190835720506502,0.017922813714186248,-0.028347633696689467,-0.00979541601815348,-0.013979778621381111,0.002367027492886642,0.0,0.016297220919770483,0.005003075952082492,0.005049500426877573,-0.005384639276451608,-0.019675965545686624,-0.011453690715926279,-0.00675940215139359,0.006297577655045794,0.00589968353668735,0.00936113812674999,-0.0008362974102447129,0.007583309328944132,-0.004159221339366748,0.005214883210750365,-0.0032949054435854608,-0.00286130944930707,-0.009691503982523386,0.021666663033621747,-0.03740460422222491,0.0035982200020217014,0.026695961598412365,0.0147810478951369,0.010018309939398007,0.0,-0.019029341119559673,0.018964276306229433,0.00469784287281394,-0.00046347248075528924,-0.016201075574162616,0.002163539557657135,0.01540717545130299,0.022085928049189407,-0.002068345188589449,-0.004440197632754828,-0.0058235250568041685,0.0030758599698834654,0.005290141150894767,0.052742662579420285,0.015384552384104078,-0.016256356318126497,-0.014478124381476443,-0.0032103694157973317,-0.006556492983768036,0.002397572096570988,0.013526739554249101,-0.005097155358281813,0.0,0.019083840302059674,-0.012771146627175378,-0.005926128296194877,-0.005972753195648384,0.006543408832386355,-0.00427216031971045,-0.01716784870949961,-0.023787584036577214,0.019248034006085213,0.019817120152383128,-0.015491868904019879,-0.049327323280972224,-0.010093782664869044,-0.01602140332216906,0.006234302431143091,-0.0032489119183103377,-0.006500259907242789,-0.03193270360907241,-0.006674786292384716,-0.02887468341543664,-0.009632398789306218,0.014577813973609022,0.028994644225360577,0.011562562516362673,0.07228150719146664,0.00780309490539044,-0.0037694037264848212,-0.0030845268190909936
2023-01-04,0.015203242824195495,0.011056599427398117,0.00759196025497233,0.015254977530794855,0.04039190112651947,0.020073016994806903,0.004773248892349313,0.0017273841594522832,0.010367107884451165,0.012213609962960392,0.023166017359735003,0.01272072675694802,0.0053431037866245035,-0.030372508938980025,0.0047125103248855105,0.007852293608993755,0.01332657620630795,0.008180395039270927,0.013206575410716015,0.018731392324158547,0.01722698166174541,0.03549603346959351,0.005759791636669176,0.012396550334334844,0.0046592355409014186,0.013470261928652416,-0.012827946381941624,0.005827964232553606,0.020108352572141497,-0.015741666560399104,-0.013536774530488183,0.004763629311858919,-0.00021038627162695,2.010655266726502e-07,0.008460795078258476,0.010745176881460816,-0.006857256478801643,-0.006563282150915617,0.016409068432924334,-0.003553721530378362,0.003586795787422714,-0.0012538541698697836,-0.007923564525679994,0.010314288228289392,0.0028680665265525818,0.03334345462817945,0.010722436189295248,-0.002187989319839767,0.05889576912608563,-0.005146494009210745,0.033643472037989675,0.006688278816120663,0.0032451068645871217,-0.009085764955705344,0.010879691403836711,0.002582785370811136,0.04681876913502303,0.008191885447637715,0.022193238733510867,-0.011492498448699706,0.006189648515550816,0.005676952516870948,0.017034054204044802,0.0757575582987553,0.01733957819065024,0.06457121148240796,0.10359638877521249,0.015399255029486802,0.009132379943833868,0.020868568456236858,0.004963213451897985,-0.006896479594087235,0.013699799695202186,-0.003117197190161569,-0.008498201421444085,-0.003648035316150322,0.058177907360719594,-0.004608214072072903,-0.004234056113012197,0.013714901515228695,0.0025440522895723294,-0.002690587459944216,-0.006675741083601805,0.047169957638925064,0.01378890443823022,-0.008412463326758601,0.020446145892474066,0.01938988437306821,0.001465578512558352,0.006944437545759019,0.026672092355992882,-0.005468387893045046,0.021298913533372987,0.02116303675007014,0.010135819611610808,0.01004508915231117,-0.05726784696833931,0.07603724436205606,0.01047210681685029,0.008157412352018278
2023-01-05,-0.011597642583415113,-0.00695902933070236,-0.00902041524513364,-0.014086739061297093,-0.01909806088178745,0.024150223320151376,-0.027146225167980376,-0.001989376721521663,-0.0038824107375086125,-0.009317436173991389,-0.001886744882311886,-0.010234749222716055,-0.00020289694240149814,0.00817571329943978,-0.0215679652245081,0.0066223777967828745,-0.03798951724197108,0.0006010985012756542,-0.021724351297911504,-0.04854155167922425,-0.05116276666507791,-0.007586378046836373,-0.008700436367372832,-0.0017490828210150466,-0.0016864100876020638,-0.02468370475620474,-0.012024874770278915,-0.001798404327715608,-0.028809635214653295,-0.007797113320307747,-0.030701336877725027,-0.015654146245321465,-0.014090244989111822,0.0066087209339733555,-0.02307196379053389,-0.012563834710193178,-0.016167170382208385,0.003003071805090629,-0.014479867705714189,-0.04470431619217974,-0.012151520654144488,0.006814760707999135,-0.023725589118479662,-0.010604672314663222,-0.011677787721593669,-0.020426066649210206,-0.011141080590824193,-0.009282990345964914,0.0023174396088232463,-0.015519008466773454,-0.02423818822480328,-0.0019401369864937568,-0.002310435863424498,-0.007736375454199362,-0.023148616669733113,0.019159535511728887,-0.0045871514481795606,-0.0173275011847408,-0.025312585898125572,-0.023206966290786224,-0.019244830020949344,-0.0011015872383599579,0.028571417249289688,-0.042253440665875,-0.0034314026647337403,-0.024069319758430296,0.02626454082781926,-0.024491299322740523,0.004740383999707998,-0.006893219310336485,0.002708281072997254,-0.007936735064862477,0.004180847751375616,-0.022045147618924066,-0.024817639215225396,-0.012276486720313229,-0.021412978916610426,-0.006066535752417446,0.006398636584649786,0.022270281285455384,-0.005172738473869343,-0.052458032613374006,0.002880243662821691,0.027027024227728624,-0.033032174171115924,-0.008483899920976867,0.0006070269390163752,-0.015741560627445583,-0.03083682171541069,0.006896544920278691,-0.013996653790782743,-0.017182211889762655,-0.0374901893459858,-0.0018542011042230744,-0.007826674493570773,0.003429337669039967,-0.019194235280889704,0.009409722494841288,0.009342109625994244,-0.00982033568091445
2023-01-06,0.023126128134796975,0.025028313503544064,0.021096557166654817,0.028417350375701034,0.054296121286509846,0.052401780913936546,0.03243809915245732,0.006245866089691576,0.025194782681344785,0.06019604676359824,0.016067873597884086,0.02314922468359626,0.028363858100637795,0.026770923471662655,0.027950327244497197,0.059984491389334815,0.013122632829606795,0.026430513720836046,0.02080413866713049,0.030919990240076967,0.04094573771776244,-0.011419395006865063,0.0366626320505008,0.018691460870948307,0.00717897688403224,0.028552972912694097,0.018649247768074417,0.013410914306620114,0.020296630188505915,0.020753693450205724,0.021475902682472237,0.02760145694850502,0.030716380374602004,0.02354549127137462,0.030388111903751902,0.05872503610284374,0.014207448296279734,0.04790414374326857,0.02949780667390911,0.02977947817405635,0.026772925272647408,0.015497149400277133,0.035611152390083056,0.03679383919416135,0.020496631143209543,0.010274924615180758,0.05137282163563239,0.021469410298961433,0.006936465001474046,0.016976360251808265,0.044712569738702745,0.0314581022238285,0.029180316258751615,0.03291938829077701,0.02701993430022176,0.024644733425166043,0.02534554212207918,0.02042242586022791,0.06828185503346496,0.019398855361859146,0.026009843522738052,0.011026971311171918,0.021072768888592552,0.11764685597802593,0.047290889807186653,-0.002959557811229363,0.030094830617747093,0.02945158109222268,0.015440647426838261,-0.12087107309130674,0.015252656907129847,0.017000072117811627,0.018396804040487602,-0.007034272602967073,0.04040396256102241,0.05015272234868173,0.004321703742103056,0.022325866934968186,0.02953493101904381,0.020301537574844764,0.031786499107907984,0.011705122579580118,0.028204292372313366,0.019005790009613888,0.04042528577023807,0.03670992364872627,0.032767050185967594,0.021990831508019504,0.012889040300057442,0.008561594621799617,0.06484884912191213,0.03216795185608334,0.03650830798034166,0.03453173740666027,0.03236250674072605,0.04015731776165565,0.014408538686499606,0.037652960800089286,0.031252495659087165,0.02748638329248876
2023-01-09,0.008128193790388094,-0.0004885006785376733,0.005768103372447264,-0.007718535176604591,-0.006329186075040072,0.012863048175747682,-0.020945974028484526,0.001188514048880096,0.016021755136579774,-0.019611505530271134,-0.0009300977422025403,0.0021819252423807,0.006431761894351684,0.00466269471704539,-0.0027067216581785347,0.08871870052757402,0.027738575466049964,-0.014776996327015457,0.010991849660619168,-0.0003749636992402827,0.022714599401034707,0.003341274215953094,0.0005359115871086395,-0.01892206497075999,0.0037737408608984335,0.008201803641292749,-0.010213719739874061,0.0021727272921423513,-0.010711685817472949,-0.012633123432342686,-0.019497304113748837,0.006473019006506986,0.005380931124406407,-0.014819729716543883,0.0008013982617356419,0.043053328438976024,-0.01130797115989135,0.023428562709263412,-0.004538423156238536,0.009779917601767663,-0.014799214442601683,-0.01859328594611065,0.01486987397850048,0.004089072093891755,-0.014177580224374098,-0.01316178698997228,0.02146878366216942,-0.0103282255451137,-0.018369672412326343,-0.011128878473814607,0.013586943317733136,0.004054904607162957,-0.010351072583307919,-0.001956938684032017,-0.00034039384385819993,-0.017884747697682557,-0.008988755857864406,-0.012496327008525765,0.01885597468614919,-0.0014254797557624599,-0.0005609163628295111,0.0027264740270509513,-0.0028141180376920483,0.05263178961393544,0.02159152150229393,-0.007585736957497091,0.012422307945195055,0.01866616242579444,0.01330519722106338,0.01824104699213258,-0.01924888986742823,-0.0009832415520194537,0.005324008844919792,0.015617413922413226,0.00012611444380739023,0.018064686809604158,0.03125421824954455,-0.0172820881505662,0.015299987663603298,0.02729347047418007,0.011219932734811255,0.006566575593452084,-0.016222018905270863,0.0,0.009088887400361623,-0.0034611228867553745,-0.02878950462824914,0.026652511027767556,0.012565143539200463,0.016977912886140034,0.02129084435361306,-0.0044036861034693064,0.009545784504378485,-0.004859185314462167,-0.0007837169829512103,-0.00032868737997227004,-0.007631938801635596,-0.007222046445022889,-0.018459303815729577,-0.006343051906924413
2023-01-10,0.008504495052473082,0.008427994715492826,0.010948929503949989,-0.0015557418812019996,0.020068125080966448,0.027038093057672796,0.02449968954576809,-0.0005277513764615493,0.014299140061934335,-0.003397647097804324,0.0,0.005615463891611938,-0.006586676342325681,-0.020174353123583066,0.0053024920405786435,-0.016767366162210195,-0.009591200286346524,0.002821475231119086,-0.010419207437870504,0.015502243347954359,0.002437666525423765,0.00409134454251836,-0.005998413218910481,0.01052021153287197,-0.001253184427021048,-0.0006256444773736769,0.0038940756288914358,-0.0019708546055524634,-0.0007732740440470343,0.0323868453385574,0.03126474228153264,0.008464357329078576,0.004734309812193249,0.014818226297513393,-0.0131326027043418,0.009369331272698123,-0.006316099469208636,0.002791693885344726,0.00818450417058214,-0.002087334115446593,0.005007145996640983,0.0008936677825075456,0.028731709234134817,0.004456401385071418,0.008628947976508705,0.010002950855243498,0.0273550212936835,-0.00846618860287185,0.02339179003549785,-0.0024114368225430782,0.04088469527868566,0.009670046230743745,0.011368703885383802,0.021568667390381657,-0.0008519504163718716,0.012244987929087126,0.030612297857800952,-0.006129537688869036,0.0007507658835046449,0.00829363004960948,0.0009540929831761691,-0.003942471068360431,0.008466746511351486,0.0499997940295831,0.01684346125862146,0.040545008546620576,0.02522147313508971,0.006353570022981092,0.010421008853071179,-0.0045454883168022375,0.006382707554658751,0.008858451263924039,-0.016549933940817385,0.01775513760025449,0.03466969251866292,0.02263934529683187,0.020116843975445775,0.011510949823439809,-0.006906718517109667,0.02058378017467155,0.018899879314239643,0.022677837010860458,0.024534035397591136,-0.014347212660866693,-0.012722378761954256,0.01950310870225147,0.0024197753172330305,0.01143222016412171,0.01056898644986104,0.02337234535430044,0.014555388191894725,-0.00340236225865298,0.012686757110280666,0.006687229932950789,0.02999997606464455,0.010517777801955175,0.015808542402656833,0.015081616670891584,0.013919739540813048,-0.009436363267002701
2023-01-11,0.015441936649453814,0.00823634555327346,0.012687039173076453,0.0035839237679986535,0.012659318127425934,-0.002393277489938339,0.014146179479254561,0.001979887592171714,-0.016996146044500393,0.00558334993931453,-0.006517861267561154,0.01048441340294648,0.014997301083622627,-0.004253166325658975,0.017734102275771546,0.0129603996762091,0.012488870139645725,0.0050350057550736516,0.010299908467610308,0.007386260094749186,0.03809783064867678,-0.0025584823859523542,0.023491338306514287,0.0005783066992917085,0.007109734334464379,0.016906749644758357,0.005042483113033125,0.006121620335866718,-0.006191852628844363,-0.016266325451836705,0.0074342985296631525,0.017300326586695336,0.008195113148643962,-0.004203690838995078,0.012009115405613668,0.006146426035852803,0.007730671864219829,0.0016704169362371513,0.015963897733856314,0.016482607731209464,0.007117344958658345,-0.006607041077963727,0.058083825879343465,0.02111243941190888,0.003326802275232632,0.05372155457125083,0.0448193503551646,0.0033123065795186424,0.006857190813337022,0.005640577205781261,0.008370902554809323,-0.010478828338608137,0.0053958396018023436,0.022758415956668054,0.02020300005220621,0.02248732838102785,-0.009901006719154726,0.01153888069426956,0.021134824231221927,0.02020342367147543,0.015305404550770563,0.005323160285205963,0.01119374774760229,0.0,0.016459281067786824,0.006068365930963715,-0.01640062991048641,0.015463454569465851,0.03176569575223853,0.03545540464348185,-0.003488256639413545,-0.00682942106398976,0.016251753588174545,0.017912798626406046,-0.004873906754798374,0.021140666968667787,0.00822391243104148,0.002212653567279732,-0.008100902985654246,0.022953064954072566,0.009043888169242509,-0.0030376208895244172,0.012683889123149328,0.018922796568415112,0.030220160483782177,0.022274637940912445,-0.015087328393933341,-0.0014913849225319797,0.021853358108586685,0.022838476977477873,0.018696743651024805,-0.0037557973429762637,0.0033685708342159337,0.015183535674591964,-0.011612423844029829,0.03187492064293518,0.013459307489315453,0.01485760855511753,-0.00354155362210562,0.0022414043399412442
2023-01-12,0.011647984218222884,0.00444505285555663,0.005194455000308018,-0.007607767953475952,0.027029312768846125,0.018792455379977646,0.004649597702110597,0.0035561491830526926,0.0032166468672796267,0.006572931770575385,0.05716988733691242,0.0069921968008404,-0.00952654921854712,-0.0024269584963636515,-0.0032238836948466076,0.012121277646723438,0.004694882056183403,0.01679671134996119,-0.017218009305051796,-0.0061103016513675,0.02316512767504464,-0.00921528786829895,-0.015582096363060072,0.0057805418742793435,0.006644610356260072,0.009236513089873277,0.01061372024936369,0.008831994398647458,0.02570076752087891,0.012992065579519485,0.03205344216608541,0.005404354561790337,-0.004267371819965948,0.004443524468199067,0.003207196295412773,0.003241457727811259,0.006989350986585041,0.015008363601935137,-0.01882344346574727,0.0017285298227442958,0.009893979925608143,-0.0161783980588045,0.0018929468094222024,-0.0005993003559948695,0.009569560077235195,0.02534875873806053,-0.02264921562222255,-0.0005134059516345157,0.040862615156709525,0.018830283323534314,-0.015325656031716095,0.006092021262177338,0.02101944119826027,0.006434297400905065,0.001420398517217425,-0.000758334765854074,-0.014444457160102009,-0.016225798861885576,0.000543176107308696,-0.017027788124284404,0.0027054691342560666,0.007739047127453436,0.006457766959175215,-0.023809279504777625,-0.0020761429414348775,0.032380966913132525,0.03661557602064547,0.009280889814799576,0.0227908712358178,0.007781922067715774,0.0035004671672507204,0.01768175471197031,0.01968181354015175,0.0026013787344905115,-0.032692521474312564,-0.002929820840031905,0.006064221672093639,0.020343632033754444,-0.012868039430126599,0.09341382572703538,0.0072251778122072174,0.01066418273539127,0.010700585222716885,-0.0371427484636605,-0.005700638303371086,0.012304544308534782,0.026347667950793907,0.030500725425219866,0.010336568998451146,0.0,0.0012721128688784056,0.011309164107204284,-0.006596565223017992,0.01090578774054407,0.0075116182222627614,0.014342058859360574,0.0147335654289662,-0.013606640633381017,-0.0072917854462254406,-0.005591324078606408
2023-01-13,-0.00309166571696895,0.0014351359248796491,0.008410320731416343,-0.016113854445389708,-0.011102763006274219,-0.01295133161831652,0.0006611721574767415,-0.0015750220506444146,0.03152968585517946,-0.0050521411347753675,-0.004432830762398421,0.004479742452772939,-0.00031402214070241907,-0.01099661268712071,0.0045034216474175714,0.03226880489245998,-0.0004643979164715706,0.0027531369134354833,0.0,0.00590198433098843,0.03459660966696698,0.0070955782651580535,0.0013903802510921714,0.0011493013234726845,0.0041254921296633995,0.006101241395833457,0.006301314330219077,-0.0038910126031919123,0.00607440159252759,0.001943288959089573,0.003239708449504386,0.006880607707512532,-0.002449008980570766,0.002654339659462268,0.0041559833092363885,0.02112597220256429,-0.007956762465411882,0.00602412973563804,0.005411037128623786,0.0057518865668864105,0.003498945760035177,0.004202400208890733,0.029915043601747016,0.01011875004208651,0.003317299393454043,0.015277828668107452,0.0023891201605161783,0.004330594765374229,0.0,0.006291814160701348,0.010376124942961917,-0.006168311517548486,0.0017523851274445779,0.021310645504021952,0.0038382668752019455,0.0021250815596156603,-0.015783578932248132,0.020391852227689355,0.006703889694460008,0.006028204042800356,0.0009361941178265276,-0.003368115883884526,0.0009166978269579129,-0.09756103216137069,0.013522241205177865,0.007687576767555493,0.005760303133103051,0.00589240089401577,0.006254880683710606,-0.0007719481303988251,0.010940166612738667,-0.001930529452686569,-0.009372502807172056,-0.003357611895803636,-0.015569662745994806,-0.001566965145260002,0.01774341049024586,-0.003400141073034657,0.011623138417710566,0.057218988391099845,0.008807783936206626,0.021103430858637084,-0.00013877405306572665,0.022255156738823834,-0.01586419472167866,0.021017937095820782,-0.01552213767827737,-0.01067963945071615,0.0029734721466345704,0.020733670627812062,-0.0020870768519961613,-0.01152150334143831,0.001837918393030824,0.008938596849958458,0.004205647108206589,0.012896313396256742,0.01758688577718881,-0.005936803344123831,0.0029896142704552986,0.0033737963856541597
2023-01-17,-0.0034220003272475985,-0.0038218288125643207,-0.0023111371715240914,-0.005088158097671713,0.00033254148702965836,0.001988117104078979,0.0006607352976943925,0.0006575466537532826,-0.0002589185800495608,0.00041444930100720256,0.016919183053027753,-0.0006690090431382689,-0.009621074343988067,-0.009544407303414326,-0.03496884898715025,-0.012246178033314625,0.0,-0.010548992060761209,-0.005071388225523554,-0.006111695725595001,0.00885198036620749,-0.004665313429158324,-0.010146377280494279,-0.009185015148143627,-0.0057518140409927865,-0.004851535058040701,-0.007020721517207562,-0.000976531811790915,-0.007547008563014268,-0.0031032149870766634,0.00913136690533256,0.002028619772162843,-0.016366668134478735,-0.016765860204406402,0.0044571598321727635,0.007666937605375068,-0.009214767130941603,-0.002177512994006703,-0.01293822163384073,0.006781060626696256,-0.009762807233751003,-0.005458362877944323,-0.02109661268732821,0.00875675100366391,-0.008029881704395336,0.007387026136225883,-0.00040866744901946195,0.00021940903709172233,0.010905166917963838,-0.0011723495669717643,-0.010911429854070676,0.002106987426773177,0.00787041890982243,-0.0023474341895715067,-0.015709445980718995,-0.009088141415848017,-0.013745692079193628,0.0008816255512962279,-0.0024417533625402665,-0.008999396973531693,0.0001650716148791087,-0.0013518679874207074,0.009157477619899268,-0.0270270015657178,-0.008210423884436935,-0.008849585336476173,0.01750597646277008,0.004881524678208571,-0.03127429340846544,-0.0061822988224601305,0.0037641556943284193,-0.0038684156168156125,-0.006463791002889296,0.006431700866248891,0.015301562206153863,0.01451833558706861,0.026192855034945506,-0.01209686289712708,-0.010611853803701887,-0.011930745965548883,-0.0029703135516383483,-0.0448774876202539,0.0053811545166893016,0.05950658351518667,-0.0028847256891674222,-0.0034721790131250208,-0.014554472848218425,0.004163723309179357,0.03582737088396626,0.003124996973201677,-0.0050924014747287805,-0.004799436033919524,-0.012249969774593139,0.012219870606480887,0.0039977708747385154,0.014112422562618798,0.0048231841353556515,-0.0014053534445905846,-0.008501011274669623,0.0011207021699706221
