Date,AAME,AAPL,ABEO,AGYS,ALNT,ALX,AMD,ARL,ASRV,AVA,AWR,BDL,BKH,BKTI,BXMT,CHD,CL,COKE,CPK,CSWC,CWT,DRS,DSGR,DUK,DXR,ED,EDUC,EIX,ESCA,ETR,FEIM,GCO,GIS,GROW,HCSG,HPQ,HRB,HSY,HTO,KR,LGL,LZB,MKC,MO,MSEX,MTR,MU,NC,NEE,NI,NSSC,NVR,PAI,PEG,PNRG,PPL,PRG,RELL,RGLD,SGC,SIEB,SO,SR,TAYD,TCI,TDW,THC,TRNS,TSN,UG,UGI,UMH,UTL,VALU,VIRC,VLGEA,WDC,WMB,WTRG,WWW
2018-01-02,-0.04411768648593262,0.01790474285650423,0.08517350157728698,0.015472356530063625,0.05379288784209235,0.007275297265029623,0.06809336842879654,-0.07003895295617502,-0.024096148736990397,0.0001940450455706344,-0.02607488960355675,0.009325976233553357,-0.016137013656839838,-0.028168975799130358,-0.010876478298526893,-0.014749755963733735,-0.004108388490790871,-0.01848920033777557,-0.014640849214150431,0.021148136513676086,-0.014332822470488504,0.0032468163168752895,0.004040419453322341,-0.010462813347508315,-0.032822703996388536,-0.016127291789827525,-0.023746749884402063,0.00015791200588766152,0.040650271960990025,0.014866536810786757,-0.0064101999518222375,0.08307694655198317,-0.004216426661787787,0.33333272228952615,-0.021434193539817792,0.014755270200796256,0.02059523028531629,-0.012333567554538294,-0.005639983601873455,0.030965305707185697,0.023131886800519252,0.0032052470066281646,-0.006672546133732915,-0.00938250409375807,-0.020546147054664843,0.010840408818067804,0.06201377327113344,0.035856512904706594,-0.007042989616095063,-0.012076452381437175,-0.011428506693779705,0.006097148097148342,-0.006317081824259607,-0.009708680864629504,0.0,-0.011308798929645647,-0.009535739018003642,-0.007418278364752728,0.021918724977295634,-0.019094346651060468,0.16740742436161749,-0.01913071833794311,-0.013971965440154666,0.0037257966058574787,0.029054912397157295,0.03934435184397511,0.05474933588787212,-0.010526289019668345,-0.005550311283464282,-0.018918884225463617,0.011288197986403459,-0.02416124459342117,-0.016878452963824953,-0.00310084479663697,-0.019802168935313058,0.01351933685514184,0.023261821402832172,0.021318565669092848,-0.01478468013825629,0.019447840262242888
2018-01-03,0.030769259536246096,-0.0001741517696706163,0.005813953488372103,0.004811504784087539,-0.024949897898389195,-0.0036865825956807763,0.05191262953208109,0.017573225230025136,0.012345746136656066,-0.0038836161591978557,-0.0008865318418295187,0.0,-0.008792753062032532,0.07246379391220392,-0.005655140279352766,-0.0064737314645666455,-0.00385960337550062,-0.010791661399878305,-0.017441560778585163,-0.012425573806787993,-0.010067320126517343,-0.025889922409323307,-0.028169044353875905,-0.003123850347032553,0.0,-0.009452201907005686,-0.04594597036470227,-0.007904809778751631,-0.015624803835984746,-0.011016775383737909,0.031182864367800933,-0.039772769759508275,-0.005250848606291991,-0.07884588284222571,0.006008918714264011,0.002345133817718059,-0.004110737520057861,-0.004192305926541073,-0.009453240581722033,-0.015901125869572708,-0.03130420822114832,0.0095849472020344,0.0023706747942908724,-0.0036752295339579355,-0.015860797100197277,0.03485227890777587,0.029997796670285126,0.034615565574818374,-0.02121357241766053,-0.006309088557834186,0.03468234058642894,0.009411796116877591,-0.009535816956270038,-0.005098313321677872,0.0,0.002287648111328533,0.005066846630573885,0.008968789619670181,-0.004527879583917316,-0.014885430847329406,-0.040609158250511146,-0.00572386836121852,-0.02091769345595229,-0.02821084683799624,-0.0043437602121270125,0.03233430350449806,-0.026891767208036432,-0.003546112722136785,-0.011288033206839465,0.025344337751565416,-0.0023167955237494153,-0.017193749507043,0.004459073328980212,0.015552322502762062,-0.03434340740886277,-0.00043494032736746124,0.01585146176038621,0.027617135397234094,-0.01009083445080683,-0.027076724617891346
2018-01-04,-0.029850773343870873,0.0046452663126037574,-0.028901734104046284,0.015163650287849162,0.022058700158150257,-0.011050598785308674,0.04935062211353536,0.03700656372630684,-0.012195187448330036,0.0015594818734629978,-0.00834080954160965,-0.02855934246699121,-0.005970803305040406,0.0,-0.00031605673291057457,0.016900791225479717,0.006413052297821187,-0.016698484392173474,0.0,-0.00659106876260751,-0.009039442614584559,0.013288972637380159,0.014492769647961978,-0.007834387837957313,-0.03619905618507335,-0.011715946997178373,-0.033994628174553676,-0.00733077418902095,0.05555511271624414,-0.014077413301381791,-0.029197112352266297,-0.023668617015333404,0.011578440345135554,0.018789073941750223,0.0030829623004990925,0.0074867523394992475,-0.0011259265468096524,0.006986550262442881,-0.016701086771776952,-0.031238703910322907,0.02513444590691316,0.009493311126989479,0.006307405813464229,-0.003972877467296132,-0.0070184468123148935,0.0077722796079888745,0.04224083754882568,-0.04460971857679763,-0.005138181743646664,-0.004365031560740862,0.02234623506740996,-0.01187821687573909,-0.0019251826370463299,-0.02936536722003491,0.01262138885201769,0.0026083980067237444,0.004033042496673911,0.02814808093915455,0.00816438000654851,0.022859601195897694,-0.007275109623665066,-0.004264601879763852,-0.007581135937532513,0.02826584272315169,0.02524155093298419,0.02559210470652462,-0.012853519122487223,-0.0391459205173218,0.006398601304294482,-0.0032239402849789656,0.00485550852160066,-0.006997938771091561,-0.007324787181232861,0.0,0.014644327357832942,-0.0030464748372011075,-0.006048092114246839,0.017187200764923416,-0.009932141794109395,-0.006957819483481176
2018-01-05,0.12307688232365144,0.011385008642452732,-0.06845238095238093,-0.03459123622804716,-0.01640257469574291,-0.0009674884619597091,-0.01980196150035629,0.006344165415079317,0.0,0.00797983425347426,-0.006442236316500982,0.0,-0.014758858072354775,0.013513553563602176,0.0,0.002602957946796991,0.0011946455469358241,-0.01707944896052782,-0.0006576371924746915,0.009047020273547979,-0.007981738639640135,0.006557345928078107,0.008163296446508372,-0.004615674923831081,-0.009456367376045494,-0.0009781430471440533,0.02639321379662607,0.011077145766772878,-0.037593772988264496,-0.007697904686107315,0.005370478404395751,-0.009090885971531737,0.00858401649295204,0.0,0.025931682974651427,0.010218651413869795,0.006386155808506322,0.004803697310625354,-0.016176116473175628,0.01260226373996809,-0.015761973405891583,-0.0156739304137401,0.009793456691604474,0.0028489311570627507,-0.013874387692811574,0.005141181525361249,-0.02303763364155309,0.025940008977636708,0.004568658617131183,-0.011956878074519506,-0.005464448907061437,0.013205470260108765,-0.005145076392966019,0.008325007950212182,0.0,0.006504253524210579,0.002762080960509339,0.001440950907497962,-0.009527444195671309,-0.09090899525417706,0.02598263715532867,0.0017131695145722325,-0.004166441920786412,0.02154531656992109,0.018237034841750432,0.01973925544185029,0.005208328482694924,0.003703717832212128,0.007604013371552476,0.005930018671006954,-0.001050242604823226,0.005637824203647446,0.00022333639812788242,0.0,-0.020618552481974417,0.003928702696650799,0.006328392092939339,-0.0027649329651031618,-0.004487719113209443,0.00859881843703425
2018-01-08,-0.08219172190279644,-0.0037144267406675757,-0.025559105431309903,-0.004885950101553127,0.007606741332338629,-0.00468793152692959,0.033670001235441616,-0.019700552266877946,0.0,0.004054895340329656,0.0174710937806013,0.0,0.007664166268402051,0.013333138387308985,0.007585577993804105,0.0073896919060933985,0.001458462679367889,0.034406415867927365,-0.0019732724696734927,0.00657508734154022,0.014942687141501931,-0.009771940895277997,0.014169978271670436,0.003172898790578582,0.007159840706802312,0.014069044445670364,-0.037142685535719866,0.019371313301307813,0.015624803835984746,0.011511007347795532,0.027777811707785593,0.0443425299421647,0.00333809758376602,-0.06352435750466057,-0.004680848724202713,0.00413813520950157,-0.01791714691214852,0.009737882607846693,0.010851900938267267,0.023791703616545812,0.024911401177717396,0.0031845461710040546,0.00106659995757874,-0.0012785119716166582,0.04008521636846907,-0.06598468776756661,-0.005458395014093731,-0.013906249652182678,0.0082393739615223,0.008471386439111273,0.021978110557414388,0.01620410676426265,0.014867585706511921,0.0030204916706131346,0.0067113799401790075,0.0145394654057871,0.019529169176655925,0.0014387906510935355,0.0013231549292029854,0.03999995370302667,0.0,0.00897821548219535,-0.0006974711028838732,-0.03563634699041196,0.0,0.037253444774600464,-0.03173573733387369,0.0036900509248001256,0.010886986282747202,0.039656826941622425,0.007991277847077871,-0.006307032127115919,0.011401761885475592,-0.00969883341297062,0.010526418056248099,-0.009130456683937194,-0.01511673875105346,0.00369673743949428,0.0,0.012945995499595186
2018-01-09,0.014925386671935437,-0.00011483412874047083,0.05573770491803276,-0.003273319229047167,-0.003484358637318552,-0.007807400390757113,-0.03745928730860604,0.06350482222674536,-0.012345746136656066,-0.008654089453832947,-0.012214284754396565,-0.0034587505065714064,-0.05306829095145604,0.0,-0.011292475637375676,-0.0009914653309153199,0.0014562768103629775,-0.016511577261386745,-0.013184486416732644,-0.02137777744683389,-0.011325045194615968,-0.05921048245913374,-0.0379241071666514,-0.01167891883189387,0.03791477066447935,-0.010616224524301443,0.03857548255359666,-0.010592127091446524,0.0038463380778610556,-0.008906359771860828,-0.011434556299508292,-0.013177181342098665,-0.005198315564278522,-0.06345766887961124,-0.0050791726640807555,-0.001374040735382387,0.004941266084670604,-0.0024549977490423425,-0.03578409581226394,-0.00715024147880694,-0.006944497805770111,-0.0015871119972742376,-0.0009684851385803883,-0.010524565661346075,-0.010464590767611637,-0.02792944279133358,-0.05664119002838075,0.06794927118496652,-0.007321916807751627,-0.01200022074640228,-0.0430111354814422,5.516198664246019e-05,-0.005095206136231378,-0.003613654695914903,-0.07619047619047614,-0.0022291886191381227,-0.022593291192513187,0.0,0.007084187527653052,0.006810795005875558,0.02532469824567274,-0.012500315433067843,-0.009071839202702603,0.010558023169826347,-0.011641772825326524,-0.0193661748103372,0.010702331067118154,0.011029383406095494,0.006731085194536135,0.0,-0.002920785010201321,-0.009167811982664142,-0.013925957013361967,-0.007731941484359184,0.0,0.004826673695332628,-0.010068766144628705,0.004604222748051168,-0.00875090753437735,-0.008416407645006396
2018-01-10,-0.014705895495310872,-0.00022913349102082758,-0.006211180124223614,0.005747101237302266,0.017482537854141667,-0.020433565252689023,0.011844360993009007,-0.048374861057648655,0.012500068812911103,-0.0009697262917093274,-0.011828175902282356,0.010845932897482369,0.006206744883825888,0.0,-0.0006343886988952052,-0.011906873452262157,-0.010840724361983356,-0.0015567356941851296,-0.01870412206576344,0.0,-0.024054824206461767,0.0,0.014522837175506398,-0.013909388993572525,-0.04566216458371575,-0.013291439422298823,0.022857362220394917,-0.01070517427891493,-0.022988371284022757,-0.007987965236142203,0.0,0.022255192374499577,-0.011632348330201547,0.10514044010684565,-0.016449062454434782,0.0110042087242892,-0.017776231984783952,-0.026014837929437706,-0.015688316720235407,0.007922269089024603,0.0034962542028504906,-0.015898198499100125,-0.014934330082072123,0.010349209310211549,-0.022182343177113206,-0.008451267275850882,0.007912741654068745,0.009603182170092817,-0.00823256469069722,-0.023076935599135928,0.005618391748866358,-0.03011031788793106,-0.01024376814158734,-0.004634402756740097,0.0,-0.01372525954108672,-0.016331338838576848,-0.004310517638740241,0.0010727645859622825,-0.005173075808034944,-0.043065250590157755,-0.013945308081930285,-0.025352073895215654,0.0716417959310558,0.02536998299919313,0.021543991422856568,-0.022501602027722445,-0.007272755015980126,-0.015317234545988878,-0.015464040195099837,-0.009206736667802362,-0.009964426881900912,-0.024209522965064734,0.0031168251063384833,0.0,-0.004803488822188617,0.0035971287122740225,0.0006112832556677272,-0.017388929328588598,-0.00345788191980434
2018-01-11,0.0,0.005679977571576789,-0.009375000000000022,0.011428599454918587,-0.002290891615353563,0.010692934325279513,0.015050192692446673,0.011119887843659804,0.012345746136656066,0.0023298754264404753,0.0021761499921364447,0.02575103900442488,-0.0023584593451874136,0.02105278953385903,0.006349175780572924,-0.008435401774090079,-0.0036088035925690987,-0.005946087515133591,0.004084287442125634,-0.002427238947217414,0.011737104991067726,-0.0034965710389508464,0.018404860595052197,-0.010360556174228597,0.0,-0.006549481715141692,-0.027933028442656105,-0.008275007421836067,0.01176442538760658,-0.0039000558640169825,0.0,0.018867857671599708,-0.009210152100482816,-0.0718817130150069,0.013264099130317009,0.016326422168863486,0.00423588786282858,-0.006587550888616844,0.0035991050848187545,0.003215413991246363,-0.0017422017305693815,0.019385882330153814,-0.005709750674631087,0.0,-0.0034289661904285396,0.02272751937377726,-0.011313767392605367,-0.005944967780368349,-0.0005975136189354524,0.0,0.05027902890167257,0.009966236883999446,-0.00582128551815464,0.012145964981861379,0.0,-0.0006467340376141717,0.05031916572154316,0.147186408652082,0.009052397572655746,0.015200022141740765,-0.017207100007618048,-0.0154481820582143,0.001445337578822592,-0.025069614574109722,-0.014727540169772513,-0.0031634286917049392,0.044685160931406065,0.02930407204272578,-0.012839349468241612,0.0015706160578927708,0.005279605506754104,0.006470056944941183,0.006891889251805949,-0.0031071406922200673,0.010416560058247315,-0.005265316488045624,0.016561596330629813,0.010686869700466506,-0.009801029958298124,0.0022080084701752156
2018-01-12,0.0,0.010326465394058015,-0.009463722397476393,0.01210650640628197,0.011481096859205175,-0.007583216233218115,-0.009884669041635097,-0.0007854890469040088,-0.012195187448330036,-0.00019355643700980085,-0.006152652663775071,0.0,-0.010001859532986157,0.005154450955164647,-0.0025236076390948714,-0.007089473947102132,0.0009391831444105492,-0.016915444946483893,-0.014915065904081426,0.0006084387410039138,-0.005800627565970884,0.007017510593562815,0.0,-0.004793334482520284,0.021531137866974914,-0.011195384728996949,-0.040229972823319304,-0.014441520605400937,0.007751893724499803,-0.011999798049465937,0.004206230581870418,0.005698027681878992,-0.004131691070023091,0.030316848070512936,-0.014987567785780254,0.02275781164521451,0.010736201741002871,-0.007448387420452507,-0.003073692557439167,0.0021364422230745195,-0.0017449112548265644,0.017432832773288887,9.884451907593572e-05,-0.009674283793008942,-0.010852727401246098,0.0,-0.0002335670678654811,-0.004784749990910053,-0.0011959907967368233,-0.0024864943002781414,0.0,0.0020671122205075942,-0.0019522164311154278,0.001999665596973399,0.01443300542143211,0.0064763352888039805,0.000242919285949883,0.02641501234600918,0.009914715527232776,0.01576037488114812,-0.046464681234528515,-0.0090607068064249,-0.005772323876213403,-0.0714285714285714,0.016442428236650874,0.015514790977472659,0.05314320664978611,-0.014234861676160282,-0.0007507565821903706,-0.0015681530914659625,-0.005462014804200277,-0.001428559010511421,0.005475795542022599,-0.001558348814414523,-0.020618552481974417,0.018526268875380225,0.010577526540052729,0.0033233495601181495,-0.034369337931649424,0.015423216597221456
2018-01-16,-0.014925386671935437,-0.005082241404533283,-0.05414012738853502,-0.010366835313906031,-0.00198663013274325,0.0033089134163719613,-0.009151464738964554,0.006289302046118772,0.012345746136656066,-0.0021313158177339586,0.0003640225985099832,-0.03723847458762197,-0.015062583881564673,0.0,-0.0034789296749055953,0.004692268504169039,0.010720946057751535,0.005885042489600201,-0.015829062817101613,0.011550028806466939,0.01166841990221168,-0.11846676158768599,-0.024096401231396558,-0.006083729601106258,0.007025810290949952,-0.0059127738423604415,-0.02395200360418226,-0.0014652057380719619,-0.01538442520994987,-0.00703139469963765,-0.018848251331860966,-0.03257783954777793,0.010026016091700951,-0.13053086155018234,0.004429794770564044,-0.0017451401317779558,0.010242622347957475,-0.008968561443866707,-0.007023174173960478,0.0039092542857308565,-0.003496696360895557,-0.007788205736460441,0.0027722395219902385,-0.009912155607466944,-0.0058866047830514745,-0.005555802317334102,0.0025695638794822617,-0.01802904924586668,0.0014635792283599347,-0.0016617253064498128,-0.03723393597907487,-0.004842289723633986,0.003911521289647668,-0.010977972238986111,0.0,0.0057916738935750445,0.006564774349745672,0.0,-0.0023374758550915864,-0.025213324792929703,-0.16525424984489323,-0.004014434908311881,-0.007256781466170037,-0.0007692483755258328,-0.01970582849839153,-0.04062499419850374,-0.003076876126802852,0.010830297068508576,-0.015394030753021815,0.005235824471878647,-0.008449198218337228,0.0014306027109045605,-0.004538667361367543,0.0015607810557223267,0.010526418056248099,-0.007795587250772007,0.009143446247336096,-0.018669422356630383,0.007403372373976591,-0.005889512947261477
