Date,AAME,AAPL,ACU,ADP,AMD,APD,ARTW,ATO,AVT,CAH,CHD,CHE,CI,CIA,CL,CLX,CMS,CNP,COKE,COP,CPK,CRD-B,CTAS,DRS,DTE,DUK,ED,EIX,ELSE,ESP,ETR,GAM,GIS,HPQ,HSY,IAF,IDA,JNJ,KEQU,KF,LLY,MCD,MCY,MGEE,MKC,MNST,MO,MRK,MRSH,MTR,MU,MZTI,NC,NEU,NJR,NOC,NSSC,NVR,OXY,PAYX,PEG,PGR,PNW,PPL,RCMT,RLI,ROL,SO,SOR,SR,TDW,TR,TRV,TWIN,UG,UNH,UTL,VALU,WDC,WMT
2023-01-03,0.03418815057078595,-0.03740441128039962,-0.009132245162797092,-0.005023880791536595,-0.01157943552372076,-0.005482369280736199,-0.01036268469951196,-0.007763087342533281,0.00024049568244910446,-0.0018212337504387444,0.017491802454576044,-0.006896087723550437,-0.02975758772167514,-0.02347426668941155,0.004315017431234525,0.013753108501384004,0.006315994546662207,-0.014338176263243518,-0.06967753481849359,-0.04135598466650692,-0.009054151389859544,-0.015065589287465264,-0.005823566074295572,-0.05007823178127513,0.0028078145987044945,0.006893919561432593,0.00472140133791088,0.010374113977745347,-0.013274323679807187,0.026056270920388203,-0.02995553373019766,-0.00470260386112431,-0.007513153832882757,-0.004465960132183366,-0.02003726602387601,-0.013667578483154808,0.003523491821671554,0.008717720939891649,-0.012539173144626603,-0.00864134072088829,-0.002323444248974904,0.0030356164602418634,0.004093404404771128,0.003977424891304704,0.006997319429892013,-0.002068345188589449,-0.004156357396092103,0.0017124356071835933,0.0030213728743506696,-0.24806920850427017,0.007803018765141889,0.022706525426524626,-0.04947423475636825,0.0384749761989287,-0.008665827167555817,-0.009677357310810208,-0.014192207077144192,-0.005042785927242943,-0.030798459878767614,0.0021633908737546115,0.012730434961330417,0.0033150595833404406,-0.018542635122072326,-0.0006844235625774742,0.012965951817963006,0.009217589284177263,0.0002735863389802251,0.006861683330065649,-0.015261510717851312,0.008713290103397497,-0.06757117956241432,0.011510599069879168,-0.0019736492278801254,-0.07407427703008784,0.01819915533760197,-0.021766006741615773,-0.014213365017576973,-0.026926197640638083,-0.004437500271103345,0.012765178515776299
2023-01-04,0.004132079148034817,0.010314208573187766,0.01336412381239116,0.004712649544773129,0.009996986138740782,6.515067608980907e-05,0.015706853991273695,0.006654796730439783,0.0014427268744603428,0.003518697762099343,0.009387941449922055,0.004971261020507933,-0.03477690996596694,0.07211543311028978,0.006445398378823963,0.010262862859294453,0.014121993726036841,0.0030446571966633584,0.019594714759847198,0.001944733939755805,0.0027327095195941453,0.03632894404213216,-0.01149234888031303,0.0065897538786543475,0.01442383716990081,0.01070389342541711,0.008667447923951688,0.032825112456899674,0.0,0.012354099617026382,0.0007331080992951655,0.006670451711436209,0.008050886499915144,0.017570225842084897,-0.01612817883097173,0.020785349149531562,0.004434939574328167,0.010887403962824838,-0.0025396801176524875,0.030992737506553736,-0.005178216515780765,0.00022691531740615112,0.016307653176525605,0.010893977172657276,0.01785056455074896,0.008191885447637715,-0.0024168166988011164,0.008457746277159561,0.019460555041915573,-0.08398786009326376,0.07603734793072325,-0.0015858616424646588,0.016334664375775354,0.015290509441758804,0.002642876686612894,-0.025687923745323027,-0.03174609447353072,0.018499558513434655,0.0009827058549052303,0.010879911592608815,0.007413442474652365,0.008452593492451976,0.0101834905218261,0.024999846747589816,-0.004000015258789014,-0.00045293209328567396,0.010670324229820727,0.008484328561210397,0.0002626707671362638,0.019435634357043652,-0.009895231273233995,0.021597634570325264,0.0005877991776528368,0.011111308384399665,0.005644556619813557,-0.02726373733824783,0.023306444216526057,-0.05574623364978992,0.05221277302682292,0.001114269441152338
2023-01-05,0.016460911205997464,-0.010604596470271233,-0.009153477927185016,-0.021567887273839625,-0.03603466902399921,-0.01555798513990414,0.03092780464424627,-0.027425572337840154,-0.0021609228275705217,-0.004935063274516316,-0.009783968766550188,-0.011915098030728544,-0.019690648346973094,-0.04484300617814163,-0.013812293938262221,-0.011410946670914024,-0.020887912039567524,-0.02259701241674894,-0.004588651403754418,0.03026286694356406,-0.016776272930454472,-0.018450240246480898,-0.02320712220164045,0.024549878875808284,-0.024924706556132548,-0.014788342254458797,-0.01345901154140583,-0.022593784689214913,0.0,0.05152545521882579,-0.050819529298220756,-0.006902356856220537,0.006198504807814587,-0.0003675373364779855,-0.000851079192284776,-0.006787302983119359,-0.02354896233935866,-0.007383693647383227,0.012094180771606844,0.013151607671023857,-0.01151168734254071,-0.008434333462596588,0.022636040511333944,-0.0305106139512461,-0.006002741923671007,-0.0173275011847408,-0.0008808433969772489,0.01391873534242638,-0.018143205519381533,0.011873424149817291,0.00940954819010087,-0.00714779364817808,0.00653769740556398,-0.007225189811125077,-0.00020278922594829663,0.0039318212822070375,-0.008768663245192987,-0.007421650691025405,0.018164055831234815,-0.023148550098633036,-0.02223632846994472,0.0029738534962719942,-0.02308022034336743,-0.02305372257813809,0.008835390525042452,0.003549417185964465,-0.017054474688049992,-0.0293758081357417,-0.012079747844610744,-0.010168020147092838,0.004115208341112453,0.023187033006596858,0.0017091141412051147,-0.0032968478986388217,-0.028063637079625114,-0.02882065328823258,-0.01833642450904871,0.09860970057656848,0.0659605757287669,-0.003408424469565241
2023-01-06,-0.012145803239327568,0.036794227080469755,0.01616642717299821,0.027950156308524265,0.02615108624312379,0.027698282304164712,-0.004999995231628418,0.03361820873989152,0.030798859835218684,0.02636398115906058,0.01963881679562851,-0.004668569769573527,-0.004964053315170802,0.023474154755812382,0.01833460390765218,0.01661038968475026,0.018331163954926843,0.03485173685113718,0.033549212748871904,0.012503294563371403,0.04027372459377432,0.0056391348341033876,0.01939898978446508,0.011182055188905249,0.024532497181089852,0.018593710670716357,0.026655418226823713,0.03051322936413592,-0.00896860123562837,0.0019342163112772148,0.038780653272939114,0.02224069891573288,0.01836275255028119,0.04226391851957145,0.011520557744333138,0.025056846010445,0.027037251606842228,0.008109686839299357,-0.016981101293530254,0.030134453455471055,0.01120008023792285,0.02788376810383153,0.02073398268446125,0.031615298310571305,0.02190661656551196,0.02042242586022791,0.02380428188737227,0.010559575930240817,0.029011598061048804,0.11147333597773823,0.03765314350490656,0.007599124799003487,-0.0027062537092354955,0.032550178018510234,0.02372739250209599,-0.013433703514103446,0.02538472946651238,0.033902150939031594,0.024590114583992184,0.02701979470787763,0.02486905500973835,0.023416593135749286,0.024575856122960982,0.024623926532471918,0.025477681857751344,0.030626793053383006,0.006058778038288581,0.017761027466518975,0.018075000985105838,0.0288198706872691,0.04800935002851525,0.024439191038660768,0.03369784373386664,0.050716632703907694,0.008661978214699717,8.155679860788467e-05,0.03086927595332911,0.047312895425078105,0.05506663672199674,0.02449915490095189
2023-01-09,0.057377173643902823,0.004088830074068461,0.021363359991960262,-0.0027065695239053555,0.05128203293069067,0.004803975302398511,0.040200966493803225,0.011196985652980551,0.005602231404638669,-0.013606414618262841,-0.016030608943799818,-0.014909970182278687,0.0011895119060418846,0.05504581737815473,-0.01562891147961909,-0.012323523714346862,0.00853509665361707,0.016005161311406724,-0.01898011502004948,-0.007358463965376871,0.01473656461611772,-0.00560751331046172,-0.001425560059472808,-0.0015796951395713466,0.008539805867971983,9.505600849935014e-05,-0.0011244167970811958,0.013757968085209571,0.038461555058724395,-0.01222629674028497,0.007243694143813428,0.0010879013492135492,-0.008663096850465735,0.009873165833481412,-0.0011522266972815443,0.01555539259999894,-0.010823682409213387,-0.02590837430064996,0.0019193686981149316,0.023402400712690064,-0.03612174203590568,-0.008238465315459242,-0.023332223648597772,-0.0015391971030332963,-0.01958289958687387,-0.012496327008525765,-0.010118417207416908,-0.03883664527347819,-0.0033342051811899864,0.0263926322684378,-0.007222133143442111,-0.01602659675903395,0.03527823016914411,-0.00565028960265701,0.006933414133636573,-0.049883031805236566,0.02813198054172883,-0.007015044045193153,0.005176475316000406,-0.00034055521713272086,0.01356965258519005,-0.01931501650937273,0.001192741294006261,0.0070092645311528035,0.0015527565148800715,-0.013507520080648261,0.0,-0.0018150668447949325,-0.0015663002148824656,-0.0059629048504583615,0.04134077021722993,-0.0180006769373382,-0.02450103696214201,0.09129064336758108,0.01717572092782116,0.00012252412425750592,-0.01144384120198949,-0.023982043104170847,0.011299553286952424,-0.012467677831490054
2023-01-10,-0.0038759222368508484,0.004456282333657802,0.005340674202653606,0.00530258912712922,0.012046478490814083,0.0032084869269592975,0.014492740269210325,0.0044819879559605535,0.008356580019707627,0.007219195786666299,-0.011671623728178204,-0.001742567120246341,0.0024749202942822013,0.021739110153428554,-0.0053347006056121415,-0.01177612442005238,-0.0015389276828988718,0.0029538637758033115,-0.01284366822856442,0.006134971541178702,-0.006563728959838699,0.0018795471801760222,0.00829341774641934,0.03085432014916778,-0.003652526877161444,0.0022817039105569314,0.003786410513214822,0.006048125320522457,-0.023965169903618633,-0.021498495554409747,-0.006730517767866928,0.005705005649321304,-0.007439778303264699,0.01571225879445759,-0.0027062603606302638,0.01312925276053667,-0.007974719072573966,-0.002392197038782795,0.0,0.02110822585068295,0.008346910638188154,0.0062114679474678525,0.01405270488070709,-0.0012614724485455753,-0.0028365617812461386,-0.006129537688869036,0.00021745417929786015,0.0038956902033986385,0.0,0.09199990395966906,0.015081544485902043,0.0,-0.002097229240242582,0.02745618909899239,0.0025575211136492637,0.0007671221056182453,-0.004013175795847257,0.01372192559855634,0.0010923836070546589,-0.0008516061843405476,0.0028349712750428413,0.007650886273334434,0.0013235214848905663,0.0,0.012403163241694326,0.009399666344517721,-0.0008212015994366606,-0.0054543222403071745,-0.0010460775322985727,0.0048829276996154025,0.017972156802072092,0.013692856519312624,0.011104335737895488,0.016346367881101775,0.018761745045953404,-0.008284745122705384,-0.00424471026568507,0.11238090387698674,0.015429586541313212,-0.0006209595470335616
2023-01-11,-0.02723750479467546,0.02111238926508774,-0.004869380742378193,0.0177339292154175,0.014841946532577754,0.0003199286585620076,0.04761911790117157,0.021259922362701245,0.012200695788633142,-0.020606632641098632,0.005289794892651578,0.0017862278423375066,0.017907116018074598,-0.01702126105374524,-0.015068409000883354,0.006880147242038781,0.007705585297417716,0.01930626622490217,0.024369547251027468,0.0013548305427872886,0.02139071003670412,0.031894820710540506,0.020203590883654865,-0.019186365447152687,0.005832376190077371,0.0021815146402337504,0.005301295774696957,0.017888669403831825,-0.013392844313413588,-0.0013316388727604433,0.009839394155844783,0.010534803441633267,-0.0011897539721291706,-0.00893780463179017,0.00805220113032501,0.0,0.013367045303730896,-0.001598462344655771,0.00574713623657952,-0.005167904178877136,0.02171536916154193,-0.00037191398090152816,-0.03131924506425754,0.009682814046119592,-0.010074660553152648,0.01153888069426956,-0.00369645284037301,0.002346401629355732,0.020658506570761626,0.05232874137029242,0.014857673908918123,-0.006353675283504723,-0.006829365924638453,0.004424439192987295,0.002354818414788351,-0.005768548780745952,0.024908441773092482,0.017806658402122144,-0.0009354057643524705,0.02020294627379271,0.0047119735270464425,-0.005788464863743847,0.010707247262569775,0.020881642019024982,-0.00612564125650461,-0.0022731364657372355,0.03342468686809652,0.006328000600622108,0.006544553325432245,0.010967394534865171,-0.011330706100952215,-0.002614474960306312,0.0021441199215121998,-0.0274362848950378,0.013812116718438405,0.015226456286991263,0.01569454264453607,-0.0376710713835664,0.006549646440861423,0.008766906555633058
2023-01-12,-0.003999952180391397,-0.000599396584984091,0.03336281189070589,-0.003223758543080879,0.025195562622019496,-0.008185008344656297,0.013636350336153846,-0.002998521772674567,-0.0022742347968677246,0.0,-0.0040383681363389545,-0.007213014311146959,0.003201449504138587,0.01731600123110688,-0.003759784968344393,0.006129256267074945,-0.016057695244336534,-0.0025682794161083766,-0.013931136346093442,0.01623847919328103,-0.007115730244629304,0.0945459421055368,-0.017027861099589647,0.006259675146879529,-0.01101732158829094,-0.005489350065576826,-0.010952262138640423,-0.013973104062286246,0.031674177391187275,-0.022666696878984705,-0.01792458201429592,0.003474926448186144,-0.01691490097226478,-0.009712057973038424,-0.010591832446325888,0.015118829459098926,0.001937117862905069,-0.005032152559544367,0.03492058648003482,0.009523693952317114,-0.0035794505215138717,-0.007886518709626311,0.009442037542598536,0.00416950162851748,-0.030531576933212512,-0.016225798861885576,-0.009166257740264694,0.006302248775388319,0.0014375047386956386,0.0004973633881291128,-0.013606652508741601,-0.006038902599619034,-0.005818447320825038,0.0025793277677519377,0.0013705295220025615,-0.010042024566399577,0.030378844385078096,0.003965855254032924,0.02574507196741438,0.0014202143752020113,-0.018446127689176306,0.005217200240470232,-0.0034004531794880055,-0.0025973233476267454,-0.00847455011992193,0.0027927020071016884,-0.004506947745128165,-0.01704850285008619,0.0031208979961452332,0.00013764783913150502,0.017324032602647366,-0.01572748507409616,0.0018784777342950587,0.01653698859470709,0.021798448746141785,0.004600655200935666,0.016596891828744686,-0.02366561786474697,-0.011972888769773649,-0.009032835419003682
2023-01-13,0.008032230500374604,0.01011892276324744,-0.01463622753881133,0.004503284181638145,0.0028248155313777,0.0038360051641574966,0.00896860123562826,-0.014091823447886731,0.005242663079599641,0.004574121663072583,0.006389081863612978,0.0152040867262071,0.012861996702716594,0.04680856935251798,0.013144038795816826,0.02303563055392388,-0.006527769621499924,0.007724543714794363,0.011061146330029636,0.010902001653197546,0.010668618263471652,-0.004983682126854627,0.006028203314434988,0.025660955477457392,-0.01222878655268056,-0.0009517120139068691,-0.010663294645242294,-0.0036522175152708947,0.0,0.042974080019257066,-0.002620875244271348,0.006126794401808189,-0.00024218521712005003,-0.022416875628204713,0.010794584656526718,0.00638266198382742,-0.010771636767489046,-0.0032757993585931233,0.0,0.007289839815155741,0.006961471588010415,0.008249107200837047,0.015022882790081571,-0.0017990890530360515,0.0016055683348046301,0.020391852227689355,0.004845868362100436,0.0042945891010448545,-0.004478569404914312,0.009940775887911313,-0.005936964348467244,0.013274502492462092,0.009310785071830807,-0.004162650448252592,-0.0011731197382811587,-0.054407974048719665,0.02150558263990443,0.011803857797932693,-0.0065407562309759415,0.0038383116500282366,-0.0020705910283919104,0.005340830267482666,-0.010892340566099001,-0.0035807670337193453,0.014763056390607154,0.023378381398358794,0.006124929614498953,-0.0002844559977175365,0.006382646396795755,0.003981986095006773,0.023054784132297668,0.0004438361478766861,0.010052535234576387,-0.012440297699519931,0.002666639259208292,-0.01230658897519965,-0.0009383561872965407,-0.0266082405995528,-0.019494126512368593,0.0033146301332596106
2023-01-17,0.035856434915740865,0.008756776158964863,-0.01354306867024524,-0.034968922192773144,0.008309807575924255,-0.01612069940037486,0.06666670905219174,-0.006885157152236809,0.010204076834214648,-0.0058540256163225335,0.03430600250966642,-0.002914830528098933,0.002514129859573,-0.040650464024575284,0.004881381617013902,0.012867279034332713,-0.006883625672735816,-0.007345871817670324,0.0015166688302705733,-0.010125954802679416,-0.009186191984181136,0.006677957823507219,-0.008999386841123558,-0.014404747603232626,-0.005257351076272121,-0.00723934041785157,-0.010363644883693568,0.007331341297239113,-0.019736875815185018,0.017658700293791352,0.0032847230908163993,-0.00026470881570361815,-0.007877792297131037,-0.011465457550021707,-0.001985953766367232,0.016913643193571914,-0.0025127089023244675,-0.006169650266332205,-0.02147235853849816,0.011920043251275603,-0.010729516953163043,0.019413203116432243,-0.008098599104498505,0.004575674058609369,0.0,0.0008816255512962279,-0.010083338641641681,-0.016035691724099688,-0.007901855297832716,0.04232232131476832,-0.001405083832701437,-0.0057944496777024845,-0.005271383664103291,-0.013671762303395396,-0.011743963074923869,-0.01269945470318068,0.04957548531086875,-0.0005047873124970348,-0.009033971232580096,-0.015709519351803536,0.0038303260933845173,-0.02214746027768988,-0.003449630262843284,-0.0006534134972701056,0.006125568233971146,-0.01618429218281181,-0.014557906926010888,-0.003839602150772392,0.02329798706209596,-0.020241008352909984,0.04993600002657095,0.00754235976472839,-0.04599835302494781,-0.01647260639591741,0.0062057096668928224,-0.009171300803496596,-0.003005225241213272,0.0073019409226193766,0.0026866319615852507,-0.00605670510330214
