Date,HNNA,NBN,SGLY,MNSB,FSFG,LTRX,CLWT,CREX,LFMD,FKWL,NAII,SBET,AACG,ANIX,WVVI,AVBH,HROW,GCBC,ARKR,NOTV,IBIO,SHIP,SFBC,NECB,CRVO,LOAN,KRMD,WFCF,MGYR,FIEE,IPM,ZYXI,RCAT,HFBL,DXR,ALRS,INTZ,AMTX,PRPH,BHRB,LDWY,BVFL,BYRN,LINK,TOMZ,SCWO,SLNH,CZFS,LIXT,ISBA
2019-01-17,0.014778346840615741,-0.002111795061342292,0.0,-0.0005412743916072271,-0.02796413243514806,-0.020114923235383997,0.07216505846601673,-0.08208953364969862,0.0,-0.015444050904316109,0.002747228274871283,-0.015544067394828054,0.010204071702683226,0.0,-0.012604996839451155,0.00192673447676861,-0.003460204186943594,-0.012406091440499645,-0.010695364934242946,-0.06250002069605642,-0.022222222222222254,-0.03508772663768078,0.0009097096131576166,0.0,0.004405286343612369,-0.003350084222682237,0.0,0.02040812690630256,-0.018580802412520026,-0.051094890510948954,0.0,0.019417288268068322,0.0,0.004708917315946026,0.02758618058829465,0.0,0.0,0.20231208137212242,0.0,0.0,-0.006579008105245476,0.0,0.0,-0.062218832175134464,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-18,0.007766810009873115,-0.010582134953078803,-0.059523809523809534,-0.02273950790629753,0.0021675827190139607,0.020527839143952953,-0.03205119883264895,0.0,-0.11764708357286224,0.07843146123146161,0.0009132629274910542,-0.010526289019668345,-0.010101000370632551,-0.009302316297383983,0.008510629951243631,0.0,0.006944437545759019,0.0,-0.008107824306671896,0.051851801486336724,-0.011363636363636354,0.05454512571518899,0.01909084554193874,0.0,0.004385964912280604,0.018487538506455792,0.0,-0.05000000301027485,-0.004302974053580377,0.04615384615384621,-0.030555527224952028,0.05714307360701265,0.0,-0.011717622352148349,-0.026845612669198826,0.019999943999708725,0.00266662597656242,0.03846161781683777,0.0,-0.001867213832006831,0.013245065975858727,0.013559304586277188,0.0,0.0384619922748477,-0.09090907243657698,0.0,0.0,0.0,-0.010204055814730828,0.0004461951414862497
2019-01-22,0.0028902893633833138,0.016042919893903607,-0.012658227848101222,0.045983648945374656,0.005898272021130024,-0.07758620099042368,-0.03973510451897555,0.08536586784167621,0.0,0.029090887168391255,0.008211692725788255,0.005319135264967967,-0.020408204226431526,0.030516345215756413,0.0014064348603233245,0.0,-0.005172449796859158,-0.008264593100840822,0.009264022618058698,-0.049295729125592325,-0.02298850574712641,-0.017241065389501098,-0.015759859201495474,0.013043191774610774,-0.06113537117903933,-0.004950425857294993,-0.00636949639391915,-0.04210525315144087,0.01469294320389869,0.007352941176470562,0.0,0.003003093394030598,0.0,0.0,0.006206907075027024,0.0036116529658103413,-0.005319067988256432,-0.07407411086706317,0.0033221647268952825,0.008843549747949542,-0.24183007874536,0.0,0.0,-0.055555193374546175,0.0,0.0,-0.011627917931330223,0.008100892237092872,-0.1649484907727259,0.0
2019-01-23,0.0019209597879685791,-0.03789510081717995,0.0,0.017478622281224876,0.01641937902646795,-0.0031152617895386925,0.031034341483672456,-0.07116106808662936,0.0,-0.028268530536148084,0.011764716035925549,0.031746017863143905,0.0,0.02961278323340566,-0.03792134624526222,0.0,0.07279030809052167,0.009999863542627496,0.0048599086278917625,0.01481480042466754,0.0117647058823529,-0.03508772663768078,0.002114826337046072,0.0,0.05581395348837215,-0.004975193568601988,0.024359043721384088,0.054944991693295364,0.0,-0.051094890510948954,0.0,0.029940065564899365,0.0,0.03319794031042855,0.11172029771894709,0.02827794059509925,0.005347511766912616,-0.04000002145767212,0.016556431564208163,0.0,-0.0086206521934451,-0.030100296234345292,0.07142858967489163,0.0,0.19999995529651704,0.0,0.0,0.0,0.0,-0.004908219064924557
2019-01-24,-0.007669799088326434,-0.013128988426428845,0.0,-0.03956282949054235,-0.0009616330312312016,-0.14687500675208853,-0.026755897771434944,-0.02822581136181168,0.06666668256123853,0.0,-0.011627916895559864,0.035897409814035885,0.0208333760189523,0.09292037125359753,0.04379564889219578,0.024038462420187034,-0.008077575165211792,0.006600849456660063,-0.010747206873860438,-0.014598526172921567,0.023255813953488413,0.05454512571518899,0.012963697849029954,0.00858412741100345,0.017621145374449254,-0.003333473101597595,-0.01752190004383436,0.0,0.0,0.007692307692307665,-0.11174788075600683,0.0058138970199528295,0.0,0.0,-0.083230547777145,0.0,-0.002659533994128216,-0.010416656965389626,-0.013029344586179104,0.00809169663152165,-0.008695673292274386,0.01724135674228333,0.0,0.0,-0.08333331781129005,0.0,0.0,0.0,0.1111111459963181,-0.0022421162601483635
2019-01-25,0.014492494903206143,0.008869350033731127,0.02564102564102555,0.008130206901212134,0.0,0.11355309179988549,0.01030942662810963,0.0,0.0,0.018181749872523634,-0.004524904060796975,-0.039603923623967474,0.0918367669662794,-0.09919033244526432,-0.013986000461365,0.002347471652589528,0.022801359343169958,0.009508267109307855,0.012493190953461797,0.0,-0.045454545454545414,-0.051723842237852646,-0.0029762032590512355,0.0,-0.02164502164502169,0.00334462231010324,0.018471288975077327,-0.015624957863989097,0.0,0.0,0.0,-0.0028901071825038205,0.0,0.0,0.0416946799146376,0.0,0.032000020345052116,0.01052630588288439,0.023102159293640012,-0.007023370169308318,0.07017543125827697,0.01694913073284665,0.0,-0.029412120477422476,-0.09090907243657698,0.0,0.011764717096210298,0.0,0.0,0.0
2019-01-28,0.11238078950711206,-0.02802218814654711,-0.025000000000000022,0.0,-0.015976648747186073,0.042763196076383014,-0.013605406250638663,0.0,0.0,0.014285747384682024,0.004545471884987551,-0.030927821537190536,-0.06542060656134585,0.11460679791940409,0.0028368766504145437,-0.0028102793850279806,-0.01910833732279482,-0.005196530474309458,-0.003755356500109497,0.051851801486336724,0.04761904761904767,-0.09090932739661073,0.0005969000100778388,0.004254543966228264,-0.04424778761061943,-0.0016668763190630376,-0.005628482715472893,0.015872972388739415,0.0,-0.007633587786259555,0.0,0.02898545600608249,0.0,0.005573654817948359,0.04260812505902756,0.0,0.020671814503596897,0.031250032984341924,-0.016128971643929013,0.0,0.0,-0.003333329115613237,-0.06666668256123864,0.00505000355595886,0.09999997764825852,0.0,0.023255835862660446,0.0017854096195664138,0.0,0.0
2019-01-29,-0.053081982278364026,0.09892629649480811,0.012820512820512775,0.061827875489838924,-0.020540159730676355,-0.09779185291394132,0.0758619822740716,0.008298747250519378,0.0,0.003521113652976693,-0.0009049980732327434,0.01595740579490368,0.04999995231628418,0.05645155863260798,0.011315406190047561,-0.0018788592675996751,-0.011363587103598194,0.0065295254366899425,0.0,-0.007042247017941761,0.0,-0.05999979015668622,0.0035799159150289306,0.02542401277212214,0.0,0.00500862830043336,-0.04402518929722532,-0.015624957863989097,0.0,0.0,0.0,0.04225329914476794,-0.5,-0.005542761379282002,-0.04334364246436062,0.0,0.0,0.020202000741265103,0.01311478441854419,0.0,-0.02459016851112561,0.0,0.07142858967489163,-0.015075033150233175,0.0,0.0,0.06818176587027569,0.0008915090569414641,0.0,0.0
2019-01-30,0.06238700005129161,0.010802432647167404,0.012658227848101333,0.0,0.013580963528738277,-0.03496500290228777,0.006410239766529768,0.020576144876865543,0.0,-0.00350875891405944,0.0009058178366294634,0.057591610488646694,-0.03809520349480777,-0.022900742519207262,-0.0013986333913919013,0.0,-0.014778349808356905,0.0038923414547438195,0.0010773109596333708,-0.0070921919858044635,-0.022727272727272707,0.04255312980449899,0.0,-0.02066099970771096,-0.0092592592592593,0.031561250639840166,0.006578941176802688,-0.02116398442149303,-0.014480186643957227,0.0,0.0,0.04054069452814568,1.0,0.0,-0.007766982979968695,-0.004999998817771578,0.0,0.009900980750178201,-0.02912628005785134,-0.006399397867040912,0.00840332478575534,-0.056856212766846714,0.0,0.010204233142296681,0.0,0.0,0.010638308187826517,0.010685508286720768,0.0,0.0
2019-01-31,-0.018723539859711313,0.0035622311883733992,-0.012499999999999956,0.005063334510040152,-0.012216859836228888,-0.028985479703797723,-0.025477641276848928,-0.012096794609637973,0.0625000139698384,-0.03169010748030432,0.013574625877024404,0.009901028117592858,0.06930698328024776,0.0019531697471404375,-0.00980387901024904,0.0,-0.006666660308837891,-0.015508863137674744,0.007530732452479816,-0.007142850452539706,0.011627906976744207,-0.06122454371044406,-0.009512540552071735,0.016877670523498534,0.028037383177569986,-0.025764831288541346,-0.01960782480441492,0.02162158327305197,-0.001728890279212747,-0.01538461538461533,0.1129032754253041,0.03896111230838728,-0.5,0.0,-0.04370515848847911,0.005025124434000716,0.0,0.01960782480441492,0.01666670584076635,0.0,0.00833341091398565,0.05886525792049557,0.0,-0.0030306930055981063,0.09090907243657687,0.0,0.0,0.006167522133383452,-0.044444472701461235,0.033707799165311636
2019-02-01,-0.057241961760279625,0.018255268302178607,0.012658227848101333,0.007556687813340401,0.016158063831933855,-0.03358214565150763,0.15032673033719401,-0.03265303050778223,-0.05882354178643112,0.018181749872523634,0.007142850452539706,0.0,0.09259250061011981,-0.001949362311646996,-0.011315473635188589,0.0070588055778952885,0.04530200993261402,0.006563742955410179,-0.012279863491747034,0.021582713452168223,-0.011494252873563204,0.02173924956733142,0.0,-0.002489783941245327,0.022727272727272707,0.008264463382698928,-0.006666660308837891,-0.010582024065507123,0.0,0.015625,0.0,-0.01750019523033397,1.0,0.024590055630235863,0.08458388704124431,0.0,-0.005063310454163417,-0.03846150319251662,-0.016393480523180126,-0.0033899382039855874,0.008264426519171142,0.0,0.06666668256123853,0.20060804914395858,0.0,0.0,0.0,0.0,0.0,0.015217088006657775
2019-02-04,0.0993562322806516,-0.008465850698751165,-0.025000000000000022,0.024999905160470126,0.0009815780771371685,0.0,-0.00568180347133429,0.0,0.0,-0.014285661572543518,0.017730479964511048,0.0,-0.016949137131806236,-0.00976556933892303,-0.005722455388096348,0.03504672959669475,0.0064205396036221,-0.0006521078778251033,0.0048651626131144265,0.014084577986089863,0.04651162790697683,0.0,0.0060024936837614895,0.000832519622071759,0.10222222222222221,0.0032786200114669484,0.03355701476259032,-0.005347536078708304,0.0,-0.007692307692307665,-0.005797095840604838,-0.025445253819642133,0.0,0.0,0.06289308326992504,0.0,-0.00763356852123398,0.1499999761581421,0.013333364672613035,0.0,-0.02459016851112561,0.004688560239628492,-0.0625000139698384,-0.03375476092230889,0.0,0.0,-0.05263152283925199,0.015761636231949927,-0.04651158492543972,-0.014988999088398014
2019-02-05,-0.028451631302719327,0.004018399633707315,0.0,0.0,-0.004706797397944773,-0.00772200061362871,-0.04285717592177374,-0.02109705943047402,-0.0625000139698384,-0.0036231748427576482,0.006097617708171077,-0.019607855359147774,-0.068965453455194,-0.02958581662498805,-0.007194203635955465,0.0,-0.014354091365498145,0.022838737847012958,-0.00645517797494688,-0.048611145604538386,-0.033333333333333326,-0.021276709861676846,0.0,-0.002493984564112761,0.008064516129032251,0.009804059939765297,0.0,0.048387091553460326,0.00865810823051505,0.0,0.0,-0.04699728780317314,0.0,0.0,-0.0775147630480425,0.0,0.0,0.0,-0.009868343093970111,0.0,-0.016806764058224233,0.0,-0.06666668256123864,-0.04366869409601437,0.0,0.0,0.0,-0.00689631150343839,0.09756095858998859,0.013043383968819544
2019-02-06,0.0077516864323947665,-0.0010009640195575153,0.02564102564102555,0.014634172202494966,0.02009848845442508,0.003891046973934831,0.0,-0.02586204415977933,0.1333333651224773,0.0,0.019913379951355115,-0.020000012715657545,-0.01851861050099135,0.02642278707825585,-0.004347856433870367,0.006771991923863796,-0.0016180829000712604,0.009569177671048257,0.00649711802814279,0.05109492861930498,0.05747126436781613,0.02173924956733142,0.0,-0.004167095978440671,-0.0040000000000000036,0.0,-0.0064935004616650804,-0.02564105730729538,0.0,0.0,0.0,0.030136950474506374,0.0,-0.008000113840533452,-0.11096860031931877,0.0,0.028205089080028056,-0.05565218418892948,0.00664453316134983,0.0,0.0,-0.04999993673419789,0.07142858967489163,-0.009132557386738793,0.0,0.0,0.0,0.0329860448723267,0.0,-0.012875444601118002
2019-02-07,-0.011965920155313059,0.002504050627645027,0.0,0.0,-0.01931611005067213,-0.019379827052266485,-0.0447761554949202,0.0,0.0,0.0,-0.016128997002564316,-0.020408176505266273,-0.01886790755296608,-0.003960392113094846,0.011644821694133833,0.0,0.006482975908981503,0.015797971894329743,0.0,0.0,0.021739130434782705,0.0,0.007189773182189718,-0.016735873142674218,-0.02409638554216864,-0.009708873561421583,-0.01960782480441492,0.0105262657572045,0.0,0.007751937984496138,-0.008746347173728575,0.050531888634847366,0.0,-0.006451585910271951,0.06421359057494525,0.0,0.004987550387776762,-0.033149184612824456,0.0033002361980372097,0.0,-0.0256409733906221,0.0,-0.06666668256123864,0.013825619867144034,0.0,0.0,0.0,0.0,0.0,0.015217088006657775
2019-02-08,-0.02941175736069679,-0.006493539554969452,0.0,0.009615269914601932,0.008863387992514626,0.02766795811635747,0.046875039554859166,0.022123836856712042,-0.05882354178643112,0.0,0.0051768304704453705,-0.0312499875823653,0.0,-0.0039761391833571524,-0.002877695176315198,-0.04260084699967204,-0.022544261775458985,0.0055985993492291275,0.0,0.0,-0.021276595744680882,0.0,-0.002676910410676303,0.0,0.024691358024691468,-0.003267905790147796,0.019999980926513672,0.0,0.0,0.01538461538461533,0.0,0.12658241019428806,0.0,-0.0058438454823878105,-0.0054237236410884515,0.0,0.004962798181780803,0.01904771528006588,-0.013157925256828684,0.0,-0.026315794191107633,0.0,0.07142858967489163,-0.0409091028238594,-0.08333331781129005,2.5555553347976208,0.04444437192644002,0.0,0.0,0.0
2019-02-11,0.00713041051771568,0.005533272055588512,0.02499999999999991,0.0,0.0019521636480432925,0.019230843295715117,-0.0447761554949202,0.25974022488962034,-0.0625000139698384,0.0,-0.01115872661144357,-0.005376330486780656,-0.0096153757981291,0.0039920119786056585,-0.015872966724678417,0.023419203328631566,0.02635911744436026,-0.004020997483596744,-0.007530971305350631,-0.048611145604538386,-0.010869565217391353,-0.021276709861676846,-0.004473449196485735,0.004254543966228264,-0.09638554216867468,0.0,0.039215727523399746,0.0,0.0,0.0,0.0,0.21797747318818383,-0.5,0.0,0.09747786623986432,0.0,0.07160497594762738,-0.018691681453631315,-0.01333326247930966,0.0,0.0180180008789268,0.0,0.0,-0.0995267745414441,0.0,-0.5,0.0,0.0,-0.0777777919062862,-0.014988999088398014
2019-02-12,0.008849462564070931,-0.004502266374734165,0.012195121951219523,-0.011904816540524776,0.007794286163312458,0.015094324684347349,0.00312504482884024,-0.02061848349826545,0.0,0.014545399898018951,-0.023437538805105684,-0.010810783317497186,0.048543760111089185,-0.019880790715421592,0.014662742245680649,0.0,-0.011235982575773296,0.015838494500594713,0.0,0.04379557851876448,-0.01098901098901095,0.02173924956733142,0.009287037091396888,0.0,0.01333333333333342,0.013114823738344494,0.02830185920753414,-0.06249995688408194,0.004291894428779086,0.0,0.0,-0.10516604100914728,0.0,0.0,0.055900596099744515,-0.012500292601543395,-0.04377883546261996,0.04761911790117157,0.013513440731582449,0.0034014689736088233,0.16814158651863775,0.0,0.0,-0.04210463458446456,0.0,0.0,-0.021276616375653257,0.0,0.0,-0.002174051960375345
2019-02-13,-0.02631607936836544,-0.0005028791910502983,0.012048192771084265,0.01204824873130561,-0.0023199239850848485,-0.0037174684946251757,0.01869164578279725,0.003508740620111306,0.0,0.0,-0.06400002373589408,-0.016393469961101248,-0.03703711062301529,0.01014202687137078,-0.010115631631447353,0.0,0.0,0.0,0.09972881832367952,0.006993083943600098,-0.022222222222222254,0.021276564902249495,0.006826957008442269,0.0,0.10087719298245612,0.019417340030811525,-0.07033639768044242,0.027777813083470715,-0.004273552791362878,-0.045454545454545414,0.0,0.0020617537624136872,0.0,0.0,0.11705881006577434,-0.0025314661421043105,-0.0024096017860504304,-0.027272700672307915,0.010000125697763096,-0.0033899382039855874,0.030303105365945715,0.0,0.0,0.07142883985997983,0.09090907243657687,0.0,0.0,0.00369732884015872,0.024096401231396447,0.002178788760351047
2019-02-14,-0.010810595009916435,-0.009552263558547991,0.011904761904761862,0.011904718893629429,0.007558029287678902,0.05223875485010554,-0.01834867877848745,-0.034965057506117225,0.0,0.0,0.007597333877945145,-0.03333331920482496,-0.0096153757981291,0.010040198904289532,0.03503653303600962,0.018306618377430306,-0.0032467502308325402,-0.030052147727056444,-0.02661397130912202,-0.048611145604538386,-0.03409090909090906,0.04166646558578835,-0.003537752578657738,0.0,-0.03585657370517925,-0.01428571618732355,-0.04605258823761926,0.0,0.0,0.031746031746031855,-0.24705886147838874,0.018518587225509586,0.0,-0.0022862889753989535,-0.04686674040944616,0.0,-0.033816460731378783,-0.04672903651825999,0.0033002361980372097,0.006849441089516128,0.007352908766630639,0.0,-0.06666668256123864,-0.05128264909173896,0.0,0.0,0.05434787993126067,0.0,0.0,0.0
2019-02-15,-0.023919233722116462,0.004060851989521774,0.05882352941176472,-0.011764663877292247,-0.013848987037704097,0.021276660503010802,0.02492215932672215,-0.04347822080763086,0.0,-0.06451614847864373,0.0018850573431532514,0.017241335211255704,0.019417457749564715,0.027832974283499956,0.015514760833551744,0.022471910112359605,0.003257325954627577,-0.008536171381079427,-0.012658381525307627,0.0,0.0117647058823529,0.0,0.011834289793799524,-0.004236519507718861,0.016528925619834656,0.0064411571814531055,-0.02068971697413624,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.01381215440503214,0.007614272295691116,0.060000038146972745,-0.03921564960882995,-0.013157925256828684,0.0,-0.029197051982906674,0.049122741590310603,0.0,0.0,0.0,0.0,-0.030927864113391434,0.0,0.0,-0.010869679930981424
2019-02-19,-0.0075400403652944314,-0.004044428165359992,0.0,0.0,0.0025359502709703108,0.0034722187728795095,-0.021276591378972087,0.003787845035631454,0.0,0.0038314035158621973,0.045155177522928414,0.06779665522161671,0.00952380087370197,0.03288202587722355,0.0486111653807737,0.010109869988410125,0.022727329024459175,-0.022321373467763528,0.010256468058818413,0.029197052345843133,0.011627906976744207,0.040000087207610946,0.0,-0.0008513302122361566,0.08130081300813008,0.03040027447361804,0.028169072021973385,0.06486487999319968,0.008583897447135058,-0.01538461538461533,0.7500000465661298,0.0282828241704296,-0.5,0.0,-0.03137251842995614,0.002518950795708186,-0.04009435617359247,-0.08061223943647577,0.0,-0.0034015565751009946,0.05263155199066438,0.0,0.0,0.08648640380624406,0.0,0.0,0.0,0.0,0.0,-0.010989128237645196
2019-02-20,-0.020892659334992403,0.016243700688365115,0.011111111111111072,0.03571435197467898,-0.005252941209326734,0.003460204186943594,0.03105581923566625,0.018867996956399402,0.0,0.04961841371843456,-0.004500381512657969,-0.00529099176408887,0.009434066238082961,0.03558053404331463,-0.02251656582771544,0.005221968739069993,0.06031740096811555,-0.009132561706201359,-0.009644526633370565,0.014184383971608927,0.06896551724137923,-0.038461619089870225,0.0,-0.011925199577710655,0.015037593984962516,-0.00310572007877985,-0.03424662343778684,0.0,0.0,-0.0234375,0.0,0.025540263995351475,1.0,0.03698855032002624,0.007518748055695967,-0.007537983693326811,0.03931200108423627,0.03218644120719705,-0.02666652495861943,0.006826131811624059,-0.02857140076751319,-0.030100296234345292,0.0,-0.004974632098540432,0.0,0.12500006984919465,-0.04255312501178399,0.0,0.0,0.022222461959519713
