Date,DXR,ISBA,BVFL,BYRN,CRVO,CZFS,TOMZ,LDWY,LINK,SCWO
2020-02-27,-0.026519311166851578,-0.0024979238835165507,0.0,0.0,-0.052631578947368474,0.0,0.24999997339078361,-0.012986956689826412,-0.055045727978691894,0.0
2020-02-28,-0.023836552570347003,-0.0025042855935283326,-0.08554570569022735,0.0,0.13888888888888884,-0.02467221306915479,0.6142857349648772,0.013157836948407109,0.0,-0.0416666278615585
2020-03-02,0.6569766706876234,-0.009205006630503498,0.0,0.1578947764684624,0.024390243902439046,-0.007905320312094233,0.14159289141289055,-0.025974001846660322,0.0,0.0
2020-03-03,-0.16210529260468065,-0.007601045659487604,0.0,0.0,0.04761904761904767,0.0,-0.2403100402687144,0.0,0.0,0.0
2020-03-04,0.06783923350780352,-0.0042556170704451945,0.0458065462305528,0.2727272234672369,-0.045454545454545414,0.0,-0.30612245518582293,0.04000000726608999,0.029126393602863843,-0.1739130688299524
2020-03-05,-0.04549019009459254,-0.02136727959126883,0.0,-0.10714284193759038,-0.04761904761904767,0.0,0.11764703304297397,-0.03846154517944711,0.0,0.0
2020-03-06,0.0,-0.028384485959134675,-0.043800209891260766,0.08000001907348642,0.0,0.0,-0.06578949019519265,0.026666641235351562,0.01886776793086753,0.0
2020-03-09,-0.17419883913465617,-0.08988782400723072,-0.0806450625403673,-0.07407409042651403,-0.125,-0.058167362068056394,-0.14084502430904156,-0.06493504885015444,0.037037033357738114,0.2631578823536056
2020-03-10,-0.05472638609916747,0.02716083346858933,0.0,0.0,-0.02857142857142858,0.04805443039869317,-0.3442623006884239,0.08333334910175805,-0.03571428229310092,0.0
2020-03-11,0.03263162311754719,-0.014423107581838068,-0.01754393873698723,0.0,0.0,-0.09476925894000887,0.6999999925494196,-0.07692309035889422,-0.21296296664226189,-0.1250000077610216
2020-03-12,0.13149846143466637,-0.07024411615463422,-0.03928566512312015,-0.24000000953674316,-0.1470588235294118,0.004233041207041932,-0.04411769217479555,-0.05555550299414003,0.01176461010243579,0.04761907465063331
2020-03-13,0.04504504349699823,0.0020989308614838276,-0.047583624560445625,0.21052630588288435,0.06896551724137923,0.0,-0.16923070574652987,0.0,-0.011627813411307808,0.0
2020-03-16,-0.14224142396067174,0.041884615030193695,-0.02419988026112785,0.17391308854793652,-0.16129032258064513,-0.04573971427719814,0.11111111111111116,-0.07352948836978201,0.0,0.13636364252114097
2020-03-17,-0.0643215479313366,-0.06783928696290964,0.0,-0.37037036382939437,0.07692307692307687,-0.013158018853232978,0.04999995032946458,-0.015872947221369227,0.0,-0.04000002145767212
2020-03-18,0.08055853557425285,-0.06738537617428342,-0.038399927304674786,0.29411763880904584,0.0,0.0,0.0793650988878909,0.01612896137399411,-0.06117670461792435,0.0
2020-03-19,0.05864802925485901,0.1127168022109768,0.0,0.04545450112051319,0.0,-0.027809627313985952,-0.029411736347271344,0.03174611069542532,-0.1979949306910992,0.0
2020-03-20,0.2798122631596762,-0.13714270532474482,0.08985022452353286,-0.08695654427396826,0.0714285714285714,-0.020376075669634064,-0.06060609070941536,0.0,0.07500019068832442,-0.1666666356225801
2020-03-23,-0.1012472562622222,0.009030569777906061,0.0,0.0,0.0,-0.1380000888139914,0.0,0.0,0.0,0.0
2020-03-24,0.11755098615373893,0.014319612739678744,-0.12595419719715062,0.0,0.0,-0.07169358271295079,-0.016129016752173708,-0.015384652467469784,-0.026162764858384868,-0.05000002607703169
2020-03-25,-0.013878713382544983,-0.01673601242874523,0.0,0.142857240170853,0.0,0.025243420130934835,-0.06557380413054315,0.04687500831538016,0.026865644395472454,0.0
2020-03-26,0.05037039297598378,0.06078998018087112,0.06550209570876198,0.08333325054910778,-0.033333333333333326,0.07264769053744158,-0.14035084967467892,-0.029850717436572305,0.0029066879787917888,0.0
2020-03-27,-0.04301837780136786,0.008596219162553487,0.06475412469797415,-0.11538460127700667,0.034482758620689724,0.04545444274933019,0.10204083866896263,0.12307690534164495,0.0,0.15789474509759627
2020-03-30,-0.11569636920648108,0.07954543104384593,-0.18783682660809664,0.0,0.1333333333333333,0.06521730181055174,0.11111111111111116,0.01369857005778119,-0.12753588349538414,-0.13636364252114097
2020-03-31,0.12416664759318041,-0.052631791036089615,0.0,0.04347832396711104,-0.05882352941176472,0.0,-0.016666749450892193,0.0,0.00996658823508434,0.0
2020-04-01,-0.026686409398464117,-0.0388888869519316,0.0,0.04166662527455389,0.59375,0.0030613026705168522,-0.03389827426361236,-0.05405400429540086,0.19736859403097307,0.0
2020-04-02,0.0586442876906359,0.017341288313220016,0.01990520231725834,0.0,-0.196078431372549,0.0,-0.05263152941442195,0.07142855057563491,-0.1758244568066758,0.0
2020-04-03,-0.06906475284122915,0.028408848194202196,0.0687732714008693,0.0,0.04878048780487809,0.0,-0.05555561074503923,-0.026666641235351562,-0.30999982297416284,0.0
2020-04-06,-0.004636744040806606,0.0,0.0,-0.0800000190734863,-0.046511627906976716,0.0,-0.03921564960882995,0.0273972334300725,0.0,0.0
2020-04-07,0.045031049577069826,-0.04143625854306965,0.0,0.08695654427396815,-0.024390243902439046,0.0,0.0,-0.12000002179827007,0.3768119406760164,0.0
2020-04-08,-0.046805357552409776,-0.025936928197793363,0.10000000000000009,0.0,-0.025000000000000022,0.02746686670800802,-0.020408204226431526,0.0,0.5789469424378337,0.05263160784158716
2020-04-09,0.08183945416825544,-0.013609299624948279,0.0,-0.11999998092651365,0.02564102564102555,0.0,0.0208333760189523,0.0,-0.16666650772094727,0.0
2020-04-13,0.005043205637397019,0.019795953709350833,0.0,-0.09090911061310525,0.07499999999999996,0.0,0.12244898207432908,-0.015151449471464185,0.0,0.0
2020-04-14,-0.010752660973561312,-0.01764679476464348,0.0,0.04999995231628418,0.09302325581395343,-0.009504724425614675,0.0,0.061538400271136995,0.10666621081043037,0.0
2020-04-15,-0.0543478253357953,-0.001796590266485154,0.0,0.0,-0.021276595744680882,0.0,0.018181800448205276,0.014492789392771988,0.0,0.0
2020-04-16,0.04750956908025672,-0.004799078403469492,0.010276759125914081,0.19047624453936285,0.021739130434782705,0.0,-0.05357148369051945,0.0,0.0,0.0
2020-04-17,0.02852965187608736,0.0,0.0,0.0,-0.021276595744680882,0.0295880300112894,0.01886802001456611,0.05714280153502638,-0.012048097770482769,0.0
2020-04-20,0.06756755198525344,-0.05967454512413106,0.0,-0.039999961853027344,-0.04347826086956519,0.0,0.05555550036607193,0.0,-0.024389983819081418,0.0
2020-04-21,0.02198533768647626,0.05769224889591196,-0.021909295034183263,0.04166662527455389,-0.045454545454545414,0.0,-0.017543843138140613,-0.013513455047096001,0.012499829847389732,0.0
2020-04-22,0.029335058982331352,-0.015151466743588249,-0.08000001401580825,0.039999961853027344,0.04761904761904767,0.0,-0.035714251502436234,-0.027397326744582395,-0.07407387293905343,0.0
2020-04-23,-0.08739709422259989,-0.027692047928592034,0.10869564113436647,-0.03846150319251662,-0.022727272727272707,0.0,-0.03703711062301529,0.0,-0.06666654268902916,0.0
2020-04-24,0.075641926726574,0.04430346713978861,-0.0007842669342800201,0.0,0.023255813953488413,0.009708647722425745,-0.01923075159625831,-0.04225343464284459,0.0,-0.05000002607703169
2020-04-27,0.0006451760568926268,0.042424472016124426,0.0,0.0,0.13636363636363646,0.014423353990625998,0.07843141608951454,-0.0147059177091301,0.031427969300211966,0.0
2020-04-28,0.019342371779996537,-0.0058140357959485245,0.11852436132464872,0.1600000381469726,0.040000000000000036,0.023696682464454888,0.0,-0.014925409553803393,0.2382276998409696,0.0
2020-04-29,-0.004427618383341714,0.02339155875389176,0.0,0.0,0.0,0.0,0.0,0.0909091096748198,-0.05369145397363195,0.05263160784158716
2020-04-30,0.005717925914651811,-0.005714081611765676,-0.01754393873698723,0.0689654492027858,-0.038461538461538436,0.0,-0.03636370926848953,0.0,0.0047281701633985485,0.0
2020-05-01,-0.08085911175870197,0.022988617680682166,0.0,0.16129032754253037,0.020000000000000018,-0.07407416174483039,0.0,0.0,0.07058810239020152,0.0
2020-05-04,-0.03024058613674796,-0.0028089933197208428,0.0,0.05555557027275215,0.019607843137254832,0.0,-0.056603722658898126,-0.013888923053808955,0.06153872273077443,-0.09999997764825852
2020-05-05,0.09496812084993667,0.0,0.0,0.052631592156154205,0.11538461538461542,0.0,0.019999980926513672,-0.05633797681918895,0.014492700505365885,0.11111108351636934
2020-05-06,0.022006482639824965,-0.02704218436224015,0.07000010011291913,0.0,-0.12068965517241381,0.0399998144185254,-0.01960782480441492,0.0895522539807514,0.020407995697080406,0.19999995529651704
2020-05-07,-0.02786571130122184,0.0,0.0,0.07500004768371582,0.13725490196078427,0.0,0.10000002384185791,-0.041095896802363696,0.06000026822091753,0.0
2020-05-08,0.009771961876388735,-0.0503764971746814,0.0,0.02325579074346007,0.051724137931034475,0.0,0.03636360089641055,-0.02857140076751319,0.05660360743884718,0.0
2020-05-11,0.0019354666433026857,0.05182904942574673,0.0,-0.04545460949259217,0.21311475409836067,0.0,0.017543843138140724,0.0,-0.10357148570521546,-0.08333331781129005
2020-05-12,-0.025112646255907145,-0.06376794553077647,-0.042056096171548596,0.07142862008542661,0.14864864864864868,0.0,0.0,-0.029411835418260313,0.1155379197042774,0.0
2020-05-13,0.003962976524557682,0.040247513679561475,0.0,-0.0222222010294596,-0.07058823529411762,0.0,0.4827586880195174,0.0,-0.057142736717150644,0.0
2020-05-14,-0.026315764707210976,0.0,0.010452947847073846,0.0,0.2911392405063291,0.0,-0.0697674434722727,0.030303105365945715,0.0,0.0
2020-05-15,-0.03918918352914269,0.0,0.0,-0.022727250560256596,0.32352941176470584,0.0,0.0,0.0147058175332615,-0.01515173528226943,0.0
2020-05-18,-0.025316498142850086,-0.0029759719014101904,-0.06551725630895111,0.02325579074346007,-0.1777777777777778,0.0,0.1500000037252902,-0.057970960122986526,-0.1538458959414255,0.045454570084564105
2020-05-19,-0.01948048418307713,0.0,0.0,-0.04545460949259217,-0.036036036036036,-0.038461366881002546,0.2499999514092579,0.0,0.05681813402056379,0.08695650202114802
2020-05-20,0.028697526509900095,0.0,0.0,0.04761911790117157,-0.009345794392523366,0.019999717840411213,0.13043476458082548,0.0,-0.032258258029609244,0.0
2020-05-21,-0.03433473232857809,-0.029850870413407615,0.0,-0.022727250560256596,-0.018867924528301883,0.0,0.01538469297646361,0.0,0.011111021041870117,-0.04000002145767212
2020-05-22,0.04074075486924911,0.0,0.0,-0.023255901635817477,0.1923076923076923,0.0,-0.05303034065949652,0.030769200135568386,0.010988922888429231,0.0
2020-05-26,-0.020640566399726112,-0.006153779846365226,0.01845016064628746,-0.04761900436850974,-0.024193548387096753,0.0,-0.07200002670288086,-0.014925409553803393,0.19347849917551208,0.0
2020-05-27,0.0,0.00928794157708479,0.0,0.0,0.0,0.0,-0.12068964631322143,-0.030303002154437042,0.01639342660450316,0.0
2020-05-28,-0.025436073811618498,0.027607408731858296,0.0,0.04999995231628418,0.06611570247933884,0.0,0.07843141608951454,0.031249970064631594,0.0,0.0
2020-05-29,-0.005965691619414404,-0.01492554760803233,0.0,0.023809615716916754,0.007751937984496138,0.0,-0.018181800448205276,0.0,0.0,0.0
2020-06-01,0.012753194093543696,-0.009090697479114285,-0.02173910283591607,0.0,-0.0461538461538461,-0.019607571934191714,0.01851850012202405,0.0454545548374099,0.030466144850437527,-0.08333331781129005
2020-06-02,0.004444475527162872,0.0244647944769798,0.0,0.2325581292193155,-0.08870967741935487,0.0,-0.018181800448205276,-0.028985480061493263,-0.17391327874191642,0.0
2020-06-03,0.028023536062496968,0.0,0.0,0.2641508619146218,0.026548672566371723,0.0399998144185254,-0.05555561074503923,0.0,0.09473687301382405,0.0
2020-06-04,0.0,0.0,0.037036988971851814,-0.05970143730110733,-0.08620689655172409,0.019038674315834392,-0.12745097810055184,0.05970143487314461,-0.08653848732893432,0.0
2020-06-05,0.03730275992944998,0.014925247871156344,0.06785716222422544,-0.04761907645273733,0.05660377358490565,0.00962452238998912,-0.07865167862085831,-0.014084446233250114,-0.039999701851266445,0.0
2020-06-08,-0.06016596703070076,0.0,0.2207357986911156,0.0,0.02678571428571419,0.028037471667679226,0.04878051439826536,0.014285651726904769,-0.12061432454580678,0.0
2020-06-09,0.0,0.0,-0.002191730017133353,0.03333330154418945,-0.008695652173912993,0.0,0.023255791388182345,0.09859160334822215,0.1346633613286421,0.0
2020-06-10,0.0669609887560465,0.0029412555145311714,0.0,0.7903226972494648,-0.052631578947368474,0.0,0.19318177046115714,0.025641001008694042,0.04395604525164076,0.13636364252114097
2020-06-11,-0.002068947101461438,-0.0017595632172519027,-0.025260860174328492,0.21621617441895036,-0.05555555555555558,-0.009991959572167586,-0.04761900436850974,-0.04999995316777828,0.0,0.0
2020-06-12,0.0,0.08401890214939356,0.06929574925390902,0.05925927338776771,-0.06862745098039214,0.0,0.0700000524520874,0.03947369010730539,0.0,-0.12000000476837158
2020-06-15,-0.015894989057790188,0.0,0.0,0.1538461384560359,0.03157894736842115,0.0,0.14953267175523188,0.012658172182355987,-0.04210526434668549,0.0
2020-06-16,-0.03441009683946705,0.0,0.0,-0.10303029147061438,-0.010204081632653073,0.0,-0.024390220263873164,-0.024999976583889194,0.0043956398949565045,0.0
2020-06-17,0.018181818181818077,0.02710017919025587,0.0,-0.01351350045186761,0.030927835051546282,-0.037037127202731446,-0.050000049670535285,0.05128200201738786,0.0,0.0
2020-06-18,-0.007857118334088975,0.029023929153206174,0.0,-0.05479453218030195,0.08000000000000007,0.0019230772703444643,0.026315764707210976,-0.012195069270984127,0.07221023542753424,0.0
2020-06-19,-0.010079218132637124,0.0,-0.10432034084456387,-0.014492739601511984,-0.05555555555555558,-0.0019193861424808834,-0.017094001418896276,-0.06172837741147563,0.061224315524963435,0.0
2020-06-22,-0.016727239435369357,-0.038461790976528354,0.0,0.044117603747491074,-0.009803921568627416,0.0019230772703444643,0.03478267990573958,0.06578945363516175,0.0,0.13636364252114097
2020-06-23,0.017011799885277012,-0.0661331315456406,-0.014705949289741227,0.007042280479784058,0.0,0.0,0.0084033529263976,-0.024691334144937627,0.0,-0.24000000953674316
2020-06-24,-0.05890912142666904,0.0,0.0,0.006992966885427165,-0.00990099009900991,0.01708261777271014,0.0,-0.025316516819373858,0.08653848732893432,0.21052635293918343
2020-06-25,0.04173106486584843,0.015661395307495107,-0.014925267758173932,-0.006944404891978451,-0.020000000000000018,0.0,0.10000000000000009,0.0,-0.00884948610297609,0.13043472063789419
2020-06-26,-0.04747770114109828,0.020559628993657375,0.0,-0.013986000461365,0.020408163265306145,0.00962464444847888,-0.05303034065949652,0.02597409031366782,-0.008928498728393519,0.26923086622057935
2020-06-29,0.017133976979312404,0.060436269133367526,0.0,-0.01418445088854714,-0.020000000000000018,-0.08859842144329344,0.0,-0.05063294741141677,-0.03963966193151314,0.1212120911087664
2020-06-30,0.1232771519868372,-0.03693922416516893,-0.030303078566830566,0.0071942722456204145,0.0,0.02030352254465173,0.02399997711181645,-0.05333337329682852,0.0037523748618764063,-0.21621624887033086
2020-07-01,0.08861623612637914,-0.010958886114164512,0.0,0.021428585052490234,-0.030612244897959218,0.024723557862451395,0.01562498544808455,0.04225353058593884,0.013644671418905352,0.0
2020-07-02,0.07075767661531507,0.05263154291313543,0.0,-0.034965034498667724,0.0,-0.01922302784791663,0.023076993614966845,-0.027027002147700374,-0.0411211406951526,0.0
2020-07-06,-0.020467858108880632,-0.026315844245720088,0.0,-0.05072462315870885,-0.04210526315789476,0.016999766843491804,0.10526314374246715,0.0,0.003846184794721319,0.0
2020-07-07,0.005970172028043397,0.0,-0.12500002281218803,0.0,0.01098901098901095,-0.016715605448224258,-0.06802722577930842,0.0,-0.028735708372962687,0.13793111244365175
2020-07-08,0.04925815459439531,-0.05081084460783947,-0.03571424102101828,-0.007633616683796363,-0.04347826086956519,-0.00900014169680663,0.014598526172921567,0.02777775149707007,-0.015778903000730926,0.0
2020-07-09,0.03337104877849861,-0.009111589258049113,0.0,-0.02307693774883568,-0.05681818181818177,-0.0006052881031135549,0.028776951269557483,-0.013513455047096001,0.008016095402780143,0.0
2020-07-10,-0.014778349808356905,-0.03735621020290103,0.0,0.0,0.0843373493975903,-0.0004038962142219882,0.07692308974817585,0.0273972334300725,-0.01590469723517085,0.0
2020-07-13,0.02777777777777768,0.014925145191038602,0.037036988971851814,-0.007873970810807207,-0.033333333333333326,0.0,0.18831174561418185,0.27999996003650485,-0.13131320191918283,0.0
2020-07-14,-0.053513501141522424,-0.014705661064520426,0.0,-0.05555561442433876,0.011494252873563315,-0.010101200758341755,0.027322377674172005,-0.07291663488343492,0.0023258496162663622,0.0
2020-07-15,0.020559714771320126,0.0197014336464576,0.0,0.02521010086989528,0.11363636363636354,0.0,-0.042553214424603025,-0.022471888612677127,0.020881708508288854,-0.06060609070941536
2020-07-16,0.006715104994360566,0.024589986609578007,0.0,0.03278693266050836,0.2142857142857142,0.0,0.011111167036458314,-0.03448276402057804,0.08636314674977608,0.032258033504347416
2020-07-17,0.3218455246910472,-0.019999882776085443,0.07000010011291913,-0.007936537971601432,0.008403361344537785,0.0,-0.016483565788166232,-0.04761908237394186,-0.048117043994072684,0.0
2020-07-20,-0.15306985668176365,0.0,0.0,0.015999984741210893,0.2250000000000001,0.03061234951502456,-0.02234634788015244,-0.024999976583889194,0.0021981146957479325,0.0
2020-07-21,-0.03227406346716977,-0.008746468078753011,-0.03204275850440752,-0.015748016714081325,0.020408163265306145,-0.030693028528374855,-0.09142855235508507,0.06410254618814104,-0.09649150669293349,0.0
2020-07-22,-0.005130855959162961,0.0,-0.03448281417284127,-0.008000030517578138,-0.06666666666666665,0.0,0.0817610015739374,-0.024096362799380544,0.002427529570705911,0.0
2020-07-23,-0.020113429702150687,0.0,0.035714345305309037,0.1129032754253041,-0.05714285714285716,-0.004085802426447516,0.04651158277636491,-0.024691334144937627,0.01694908869861589,0.12500006984919465
2020-07-24,-0.033157850566663205,0.0,0.0,-0.014492739601511984,0.0,0.0,-0.055555504045367354,0.03797460277439879,0.0833330246664834,0.3888888336994052
2020-07-27,0.031573211606356066,-0.005882308042076567,-0.03448281417284127,0.014705867915830284,-0.13636363636363635,-0.015384762070413172,0.02941173583166079,-0.03658529088563123,0.21538482216186305,0.0
2020-07-28,-0.029023805924315194,-0.021893447336446603,0.0,-0.02173914395568488,-0.06140350877192979,0.01562515130556341,0.028571401323590928,0.012658172182355987,-0.2441229555554607,-0.25999999046325684
2020-07-29,-0.059239139955751585,0.001209777441919524,0.0,-0.014814800686306473,0.07476635514018692,0.0,0.005555550404536813,-0.04999995316777828,0.2320573227796332,0.054054001807470664
2020-07-30,0.030040466424437362,0.0,0.0,-0.01503757942834183,0.034782608695652195,0.0,0.038674063350848,0.013157836948407109,-0.18446587480219356,-0.10256408492959168
2020-07-31,-0.03252944061625651,0.0,0.0,-0.03816793781985395,-0.03361344537815125,0.005128061405756723,-0.02127657550770312,0.0,0.23809492182575642,0.0
2020-08-03,0.04869566101958789,0.0024170793199262963,0.0,0.05555553873590324,-0.05217391304347829,0.0,-0.021739174096029212,0.03896104700349423,-0.15000012379426964,-0.14285709420028914
2020-08-04,0.01160857284142236,-0.017480490616977873,0.0,0.015037579428341719,0.04587155963302747,0.0,-0.02222220161814692,0.012500030866691603,0.006787628654275402,0.0
2020-08-05,-0.03551910631853561,0.012270072141573829,0.0,0.029629601372612946,0.00877192982456143,-0.005101898556672313,-0.005681812794001595,0.012345625023337359,0.233707781732579,0.0
2020-08-06,-0.02266286839521081,-0.006060633749656152,0.017857224794799897,-0.02877695176315176,-0.02608695652173909,0.0,-0.017142840794154623,0.036585373958310186,-0.10236804362512708,-0.16666669978035686
2020-08-07,0.040579754373301524,0.005487679396426026,0.0,0.029629601372612946,-0.017857142857142905,0.0,-0.02906980854295338,-0.023529390079574886,0.21144473870611913,0.2799999713897705
2020-08-10,-0.025626795112512313,0.0,0.0,0.050359768500013,0.0,0.0,0.14970060264937302,-0.012048222435590672,-0.031825650098819436,0.21874998253770128
2020-08-11,-0.040022805303105424,-0.008489884135856385,0.017543836282253755,0.0273972334300725,-0.009090909090909038,0.0010254967105227664,0.005208328482694924,-0.012195069270984127,-0.2145328209107612,0.0
2020-08-12,-0.009529585827048548,0.015290590376270119,0.09586198376240462,0.05333334604899087,-0.00917431192660545,0.0,0.05699482761378882,0.03703704326653812,0.29955924337606676,-0.025641002128344415
2020-08-13,0.000601336703938582,0.054216667005393404,0.0,0.06329107811733348,-0.03703703703703709,-0.0010244461443716935,-0.411764671508278,-0.059523792146362386,-0.06779670417395411,0.0
2020-08-14,0.039663453823363115,-0.025714124909707592,0.0,0.035714310042713304,0.03846153846153855,0.0,-0.11666674945089228,0.0,0.09090944558143033,0.0
2020-08-17,-0.07514446788388596,-0.002932709671672362,0.0,0.034482781300221976,0.0092592592592593,-0.005128254023471057,0.009434066238082961,0.0,0.3666663328806956,-0.026315764707210976
2020-08-18,0.00625002384185791,-0.014705661064520426,-0.09376958776005606,0.03333335452609587,0.00917431192660545,-0.010309377151800247,-0.0841121766044316,0.03797460277439879,0.09756111283165025,0.0
2020-08-19,0.04037264615710123,-0.029253862999803926,0.1090277557400785,0.043010710787809936,0.027272727272727337,0.0020835295720640357,0.08163257362146625,-0.012195069270984127,-0.2544444799423218,-0.3243243330320882
