Date,FEX,FNX,EVRG,ACWI,ERIC,HBNC,POWI,TBBK,UAL,CVLT,SBUX,MELI,AMSF,FITB,INDY,OCFC,FORM,FAD,SBRA,HBAN,MRVL,CSCO,VRSN,GBLI,MU,CACC,KDP,PLAB,HTBK,QQQ
2019-01-17,0.008567334649037583,0.009907311636723426,0.005507201316196975,0.007309989157558094,-0.003537638489573336,0.0017994959697049673,0.005447104350306153,-0.002336501960658488,0.00440015343599276,0.007798530433568374,0.007997275070634524,-0.007798916666718281,0.005623246947027205,0.005712108087283951,0.003153592081559742,0.005657301491760691,0.005921533852755179,0.009205067035899628,0.014461837546244638,0.00678196408795273,-0.0072116973771884085,0.00568702511270569,0.011074693304464978,0.012206243785571669,0.00893389802300426,0.0130431474325019,0.0003807240519737576,-0.020134231256231372,0.0007788795635377266,0.007884259962157358
2019-01-18,0.014096965278134865,0.01534830809844645,0.0010601542678099207,0.010515614231823678,0.011834340520130882,0.0017966388541257317,0.0033460153022379924,0.0011709869937359674,-0.013258030368931473,0.008060615989676334,0.006533966619532761,0.024632534860065336,-0.0005413953753437006,0.022340022825526162,-0.0034294727069928976,0.010817686981481112,0.020603364961542914,0.01064181823205601,0.013199532735199027,0.017215520975723653,0.021791891958895304,0.0185482340628933,0.006241533246374331,-0.01735314526167775,0.05548977269017641,0.01749894497486748,0.014840032874546827,0.004892386441140317,0.003112880711780619,0.009900283867562365
2019-01-22,-0.011406004985820006,-0.017453689584479792,0.002647270995095541,-0.013190613505213111,-0.019883041418150116,-0.005977331584092083,-0.03128480783620502,0.014035074021298666,-0.026288118895548163,0.0033584344037993485,0.01066462238476329,-0.05646500343285765,0.0,0.020740667536953472,-0.004875164471092486,0.004708878009131778,-0.03460703289090039,-0.015794318849479905,-0.0020843236659794373,-0.005150560762021805,-0.013033209102042975,-0.005552198886493165,-0.008331140706195339,-0.036516192541205195,-0.05285220257309753,-0.009694266660711826,-0.004499412184529983,-0.04089581865368308,-0.0116368126377695,-0.020030335298418023
2019-01-23,-0.000721232208631073,-0.001268678616316521,0.0019363292078953265,0.00252465412200209,0.00954641582557092,0.005411623353607231,0.010000002013112574,-0.00807378249229962,-0.005519547692414695,0.0007969275696992906,0.015904472959055838,-0.005984345512939915,0.021295708603402463,0.00036301891105861017,-0.00576384437898525,0.006391248827787743,-0.01418973332232698,0.0035149297368035626,0.010443828186017967,0.002958470228052734,0.0012004077681155856,0.015185593946893672,0.000122516110915738,0.02143524361096749,0.010924090299536227,-0.009436133585932538,-0.0015067513483566497,0.0030456580517121967,0.00549420002404144,0.0012969347306535095
2019-01-24,0.004690864459738986,0.007304842310252413,0.0038652617165391145,0.0017779094134358076,0.0070922813715847965,-0.010765365437204855,0.039928657420080116,0.038372082449798395,0.013875501496007692,0.00015923429506958797,-0.025440139574444465,0.03122716146070137,0.003887699459433902,0.0029015654792377,0.011304353073676943,-0.0008467546904489254,0.05378788245501487,0.004112564711149291,0.014987028914721812,-0.008112083324191222,0.04916055597598268,0.0032996244352441195,0.0023912252969873204,0.01277380362013858,0.06863334371241958,-0.036536416288897366,-0.005280701536717447,0.044534369968294296,-0.0070255861388693885,0.006475685149564203
2019-01-25,0.008978133355616258,0.013400415988141567,-0.006300461602435803,0.011091306846031213,0.04225352792909942,0.005441449311295754,0.03636686214593787,-0.021276654822452112,0.0013090635719330557,-0.008280262166895036,0.03629893999780154,0.01099811603554568,0.013906027913151986,0.004701728193081456,-0.005445535935806434,0.00847450928534399,0.053199121440381525,0.0097070255958287,0.016802646302897628,0.007434960468088336,0.061142910506146286,0.011401140144704724,0.015170188566973941,-0.004804870316194476,0.06477177776621867,0.01075026573174842,-0.0026544525420727494,0.015503861641813277,0.07232733203391883,0.011948267915328215
2019-01-28,-0.004093126580008377,-0.0024889985696675554,-0.0012326769178812036,-0.00687443384601738,-0.015765793944665707,0.007215598293609737,-0.012048436386124961,-0.02173908299301852,0.005467067837051198,-0.011400113975414405,-0.002831796689212296,0.03534762874647579,0.016493110332415295,-0.0035996511781501983,-0.014697515540167627,0.01260494321965977,-0.0013651538983017186,-0.005407989232612542,0.015523229601592359,0.0014759601758478347,-0.011308307628840608,-0.008237780687687768,0.0012051248877209542,-0.019010230244995818,-0.022587142111111902,0.004781357811519005,0.0,0.0038168814193295653,-0.017595730654981545,-0.012352424557178443
2019-01-29,0.00017843007705931058,-0.00015586586164584304,-0.0033503057200103825,0.0001475976347906638,0.016018335725043187,0.004179294604390149,-0.0016771412597466062,-0.003508740620111417,0.012647750757956988,0.030047076226908054,0.002092603407394922,-0.010619687362455998,0.0035866380241709184,-0.009031728449657384,-0.00643453451089393,-0.004979340089953266,-0.015037612119473076,-0.004379774277094128,-0.0004930113551377957,-0.0007368924639932217,-0.01252744564617081,0.004590274081422541,-0.010532011261589425,-0.012611362183655661,-0.01811977204730486,-0.00781762389518359,0.0064637337625019775,0.006653963096794335,-0.011193716873596049,-0.009441200092194069
2019-01-30,0.011434834059350418,0.00904679332005176,0.003184522715271587,0.014136070001222523,0.010135120151116839,-0.045184190544460656,0.0050394388420123,0.0023473595087817323,0.021010891680050214,0.035477768290156586,0.016557342757224536,0.030720546906123358,0.01752882853387483,-0.014218220244379798,0.01118621974694034,0.0029191504955639047,0.02220677988984754,0.012894008061792084,0.009373173808685742,-0.005162243591150029,0.013238130512795765,0.01631843454783688,0.023356182318669427,0.022429824018395994,0.022733247198951423,0.013947638686881758,0.00415564506114996,0.015108578385903959,-0.006037915994858367,0.025437520283286386
2019-01-31,0.009008977042111344,0.0052558795590560425,0.010934667879666904,0.006534112013883986,-0.0066889097315681045,0.00498099884537595,0.0027344818156960216,-0.007025810290949952,-0.002286550529844722,0.006091084772834154,-0.00014708369127169885,0.00546934160106094,-0.006355465170499119,-0.008136141633841798,0.014847148911261154,-0.0016629163265365898,0.01968777491783391,0.007937883507000087,0.003910138298085508,-0.01853214170291484,0.00870943258528678,0.012417358209737994,0.006062447351877109,0.002437420270682278,-0.0005230607125501496,-0.039457504877716154,0.024078368023125796,-0.00558143438294878,0.007593008750741648,0.014968938529918319
2019-02-01,0.0031512795896311285,0.005074651332895419,-0.0017446133638757688,-0.001154174132866892,-0.008978757318294561,0.0012393690710634786,0.009394001996675838,0.016509475339645308,0.002520926196467377,0.00015138695741900854,-0.0004402084595857003,0.0018131968739267812,-0.004712921250645152,0.0018641564965122814,-0.012908651223456968,0.015520016949787774,0.011983977764023601,0.00460597194442558,-0.01071093695534786,0.006042072155572065,-0.0064762355447463005,0.0010570162226781754,0.007384608613743016,0.026140044608386592,0.03610660030265045,0.04881670199908461,-0.00036735421939493307,0.008419097859746039,0.0037677916769578434,-0.004222610767307122
2019-02-04,0.004363080832716637,0.007649998299958272,0.003495498900689231,0.005777042198108706,0.0011325381910425314,0.03217835681290082,0.016061304312937175,0.00116011937524374,0.012915817926661965,0.023759074626514165,-0.007781244987466129,0.009378552283801245,0.004227967937721067,0.010048398781177248,0.005521372590383766,0.004130298244752417,0.004605305880061028,0.01257240840249274,0.012303359780953427,0.006756997703255552,0.00869115995190528,0.00021121944882662724,0.016244372906764726,0.0020735702793837074,-0.003282736445993417,0.022158341668493176,-0.001470203564686523,0.0046382367322268525,0.020270380554034295,0.012421821592669025
2019-02-05,0.002432568627550813,0.005162571033263896,0.00034801985813470715,0.005887584275368507,-0.011312237504919942,0.001198794352817556,0.006352488905261966,0.009269979449036958,0.009478631368277979,0.0014781740113167796,0.026042994460568458,-0.013122111357492527,0.00993607642781913,-0.00921143401996627,0.006647676436653871,0.0004115368280157572,0.0006548313626562052,0.001460950956476248,-0.006320108607403618,-0.008202918824996575,0.004846447996200265,-0.0019005736013312235,0.002827728150124331,-0.002956124009706129,-0.002533803352700037,-0.00928057618787903,-0.0022083464890371163,-0.010156939746275073,-0.010301724996624406,0.008848103763750226
2019-02-06,-0.0003467390534008796,-0.002417246895314973,-0.004004046036812592,-0.0038543522651738327,0.012585801583317346,-0.0005986044321194539,0.024221839609458673,0.004592418103081641,0.003241682522861611,0.008118126225207467,-0.0018845232090979325,-0.011920128209953584,-0.004502487317848969,-0.006321854691582307,0.003445349560720956,0.0069900576058636865,0.0,-0.0014588196924512076,0.004892517901523341,0.006014913217179396,0.020364463934093635,0.004654989355990624,0.0006329302278123006,0.010672879052040729,0.05461039133789147,0.00837396183635053,0.00036884483476096186,0.02798509172220509,-0.0015003258262822339,-0.0029821231812107163
2019-02-07,-0.00502851684332184,-0.008630820207715995,0.007516165456857848,-0.010461601515839858,-0.014689126312258605,-0.0029958662092740562,-0.029668737873874806,-0.00571430751255575,-0.021058489021152482,-0.007906308805259221,0.004212006981205718,-0.002006021380159373,0.007370124154726376,0.0022453780024922487,0.0060086137383783544,0.008166765294160383,-0.0019633333439436074,-0.005696779795274165,0.008763111356238307,0.04334834093271045,-0.037289854567956526,-0.016428110042098654,-0.004830630520584633,0.0046933773056427874,-0.05154146902825296,-0.005067100657536794,0.001843709199363941,-0.022686024465985666,0.004507842373046245,-0.013429484467886499
2019-02-08,0.00191700313590637,0.0013744355989944168,0.00798082319973692,-0.0002895939750505727,0.006880543303112496,-0.009615443279098246,0.054652510969150025,-0.014942542217354249,0.0035283127298000316,0.00885475878402131,0.008822569252094015,-0.02897823709959313,0.010642063246665723,-0.013069420902297235,-0.011945512916386125,0.007695203947691187,0.0006557527135631069,0.007639110038086594,-0.007721983722788539,-0.024355336348305445,0.0032732332096359062,0.010492691294686995,0.00023116778600851262,0.009927198087783307,-0.02031486799915805,0.004126190748249048,0.022451248132466572,-0.0027855789573232315,-0.004487612921365569,0.001961920493758873
2019-02-11,0.002783125758719196,0.006406554805765019,-0.0005166918751231542,-0.0013037683782884946,0.012528798574778843,0.011529192482718553,-0.04579810051197564,-0.004667440289080171,0.0111149299907638,-0.026623751880842206,0.0034410047622472906,0.008653841598137646,0.012174926253200047,0.006810516086568352,-0.0043178907177675585,0.008440757605831628,0.0013105834724369547,0.00247841743912125,-0.0024317341512800628,0.008076347815273,0.03588906347752219,0.00826453308527375,-0.01479007408731392,0.011564121083032175,0.0,0.023763109007956196,0.014398845714698183,0.014897565253434886,0.011269656839926645,-0.0009492828469908066
2019-02-12,0.012315744200522394,0.013791910446036892,0.003961120977155508,0.012329283379502565,0.01687268567498945,0.008398249344699682,0.029355223054526203,0.00468932744492534,-0.013236122097353475,0.01698222479516498,-0.0034292048520206952,0.03753958878033803,0.01235381265475044,0.01728681564035095,0.00925136833577378,0.003188745416627281,0.0229057845278946,0.012798428659382077,-0.012676783780141587,0.009468443606049037,0.018372844889140483,0.006514970064577907,0.02204889832680057,-0.0008573020187844227,0.047174694723671085,-0.0029358444183748,0.004258473534983986,0.011009251691109556,0.005200524341401724,0.014786063741337951
2019-02-13,0.002056047866268562,0.0007475512175902921,0.002572459680038941,0.0005735396408605986,0.03539803213201598,0.005949109650389417,0.015685279282627862,0.004667440289080282,0.006934188949493825,0.0014777372074317174,0.010896388451879568,-0.00942305680159683,0.015574782115881147,-0.011082649740360107,-0.012890284225553383,0.005959147248763452,0.006397915998926917,0.0045949479586095965,-0.0014812255911595962,0.002164422075579875,-0.00567006729284858,-0.008143539393469346,-5.7314550998777136e-05,0.0655034151413767,0.031683090353315846,0.011593956071844103,0.00423994145501605,0.022686024465985666,0.013303834471441345,0.0007022783374015518
2019-02-14,-0.0011969778937998,0.002240792941236469,-0.0005130865635349924,-0.0005732108816974835,-0.002136442280354811,-0.010053453628889875,-0.01333690850734337,0.0,-0.004854372276892782,0.0008854240956261972,0.004680225705052665,-0.0020246026333291534,0.005375565149227102,-0.009338656096622766,0.0002901277402918012,-0.004739175796029449,0.007628788475879222,0.0,0.0005054532971546788,-0.014399068045808594,-0.005183925666227052,0.018947291077447304,0.004762502795238044,0.024697619400461557,0.013195775911473584,-0.006662859979036373,-0.017241027741293102,0.013309637305909838,-0.002917581510063161,0.001227775434975209
2019-02-15,0.011641945306915646,0.010731894173183987,0.005991130083885521,0.010316875415177007,0.0010706340947017612,0.036439818658558165,0.01650529238001419,0.013937269494084026,0.0018150428808316743,0.0035382258188241256,-0.0018353536707385043,0.009059609267458635,0.008963723310491112,0.024509765346883317,-0.00725252192528425,0.021825290602766945,0.0050473136770130544,0.009576671504287537,0.010617114658823867,0.02337510742508453,-0.018760183816994624,0.021281358508639103,0.0016560085289714088,0.00026198134622701374,-0.005682855096310613,0.010233050560308543,0.01109905085354601,0.0008756767788991038,0.019019721982539872,0.004205363465881629
2019-02-19,0.002030789099843,0.002801641157412771,0.00884804172834408,0.0034035975609756353,-0.026738106767336456,0.010374458026979783,-0.006998652593499632,0.04009168382843553,0.010531087429356267,0.007492318767694073,-0.007212704232285483,0.011319155280847815,0.0028055291804351956,0.012513957203608816,-0.009643620702567413,0.0015533128966087606,-0.00502196623813389,0.003398268862637721,-0.008003967958930547,0.007851522983653325,0.025491494236834944,0.004450727380063135,0.0015964066108713482,0.01702465191921476,-0.0007148938134647898,0.008361853588241042,-0.002478600548995402,-0.0026247319199040886,0.005743007003211398,0.0019771896217455343
2019-02-20,0.0037156502720159246,0.0023533227927061695,0.0016865617523162957,0.0026856153437273544,0.013186966233575959,0.008556861722827547,0.04313504369890042,0.005506628981826633,-0.008292221890224383,-0.008019875139588573,0.0027068237146141705,0.003077271613266319,-0.008548369041183612,0.015267277602210028,0.012983177608922203,0.000387920070025638,0.022082042463476004,-0.0029632347516047597,-0.007564457311267092,0.010623113024588182,0.025375256330468554,-0.00040297252381471527,0.0018782551099394418,-0.012876611355062573,0.005958233223788856,-0.008517255722388706,0.0,-0.00263155561184647,0.010706673948315482,-0.00017376025982707155
2019-02-21,-0.003365378589423762,-0.005281861704159008,0.008082134354743253,-0.0023963617483210298,-0.0010846323748482378,-0.0011310602106842094,-0.010270380900753384,0.0076669982417088,0.003841766529837587,0.005438817480835079,0.004403873481333642,-0.009121967163403744,-0.008778846317302302,-0.00680287176224692,0.002330373907064809,-0.009689972492317844,-0.008024756913137754,-0.0031133769206102,-0.0010164559272523022,-0.004905397601665418,-0.009595783011597026,-0.004432698458422424,-5.675446819009e-05,0.02034950296552962,-0.016110023357158942,-0.00704915309034837,0.0,-0.07739666871576634,0.0,-0.0036575496007672514
2019-02-22,0.004727284211677674,0.011504312156224605,-0.07315853451866516,0.006076131591115308,0.03148734343849857,0.00905972124469634,0.0001367050942489012,0.02065223239094749,0.006641197564227319,-0.009502946072786012,0.008486543858386764,0.024878037971799438,-0.0036373872467120316,0.0032441783598624596,0.0020342194484403997,0.00039156388971739453,0.01617923048035741,0.013202733793929333,-0.004069033584928938,0.009155050854348312,0.002039551869642997,0.014167258527254534,0.015852361443460916,0.0010230555245662742,0.02504209740399177,0.00789815120231574,-0.02449437456155512,-0.0038131518327729763,0.019067649203412307,0.007400219278814513
2019-02-25,-0.001176260535063145,-0.0014582591863510075,0.002703178434922515,0.002528125830100869,-0.03368414929989949,-0.0050505231667641315,0.01665506564524022,0.0010648854996719859,0.0016773065567150525,-0.011512897111393028,-0.0035061796664372924,0.0027535657007418113,-0.012698652858615378,-0.004670961586221933,0.01450108607189815,-0.01173742251842036,0.012859828095677761,0.001401382813583707,-0.02655758264020469,0.0048846758990541694,0.002545081378768188,0.013569798475926875,-0.003971215510132353,0.001532413707907132,0.0042286285155219705,-0.01494769664308726,-0.017467230774830145,-0.016267950181512947,-0.004850940225361033,0.0036437336080110683
2019-02-26,-0.002523627191162503,-0.005986711827566049,0.002696070089582392,0.0007007439185138242,0.0076252539856969115,-0.010716220873207338,-0.002014289217984633,-0.024468037401079168,-0.0005581943596307815,0.008660621479507746,0.0012668597640566048,-0.014929766611186834,-0.0056270905322544085,-0.008664382127208325,-0.006003277605369783,-0.006729837983289966,-0.010882726433636525,-0.003218592985249069,-0.013641238894326002,-0.00694418831790522,0.009136602924801673,0.007678835678832652,0.0011231915060965214,-0.01759756290982295,0.004912001570933633,0.010553171269890305,-0.01666671638886874,-0.030155590855524772,-0.024373215876690946,0.0010373133657239908
2019-02-27,0.0005060023996470431,0.0024971149488752786,-0.005377463032956276,-0.0021001577586118314,-0.007567549498719739,0.0074113946790075325,-0.015643984381901843,-0.005452583458981919,-0.021557023695861766,-0.0016284323520648902,-0.013916335619469922,0.20890959019605115,-0.004688469132197559,0.012745778549505316,-0.010066220243469148,-0.0007970865936319793,-0.01955988281698129,-0.0004211049746042361,-0.018617038622002258,0.0048951055970540835,-0.008551092381375858,0.00801097291142261,-0.002131626420598609,-0.004673009307747389,-0.038175114571830204,-0.0025026872035370795,0.014689371904055282,-0.014042160438625162,0.0007138491967455529,-0.000633440177854605
2019-02-28,-0.0010114224351089884,-0.002930443182077247,0.007569079230968168,-0.0035075490837921386,-0.011982432203724636,0.0,0.0009591360591179043,-0.005482477123057383,0.0023972498645041806,-0.0007414449873612838,0.0015681653988302013,0.027111166982423107,0.02517848478924023,-0.008270446097733641,0.0043579091514533985,0.00518549542907043,-0.01184541915291848,0.001966057936966692,-0.017886167617869764,0.0027834735119605103,0.012176728951464266,0.003488924951484229,0.0007870728667509486,0.006259996419867964,-0.01064835075553705,0.003261621466756459,-0.06644375285553128,-0.002034537563029293,-0.0035661199466676674,-0.0023041199892568365
2019-03-01,0.0047248206998089515,0.007201362127915001,-0.007305967330289653,0.00534999630166455,0.01543546235256632,0.006225382141373359,0.015192842987687305,0.02315325746557728,-0.010135513203431756,0.0016322987290078306,0.008397071122711486,-0.015584458604844031,-0.015686872635932936,-0.00036239534404403084,-0.001446209218846528,0.005555548382079278,0.0031545259215892685,0.006587433336142867,-0.022626856123579064,-0.0006941179368405992,0.004009881646359181,-0.0069536794800165724,0.013817104909159772,0.032659739714943514,0.01712333612613426,0.015845954287322384,0.033796992250426205,0.007135544529054627,-0.005010959564271444,0.006928967236900174
2019-03-04,-0.005878199472913903,-0.007442027752378122,0.004361269292508796,-0.00294075626035073,0.004342985013944478,-0.01012334821512284,-0.007415010890208795,0.017241363363798445,-0.030027619251424054,-0.014518568250868058,0.0014113671936382133,0.026924038504419823,-0.0051512676396300305,-0.007254409322496769,-0.002317671531942622,-0.013417476253683613,-0.00628927233928156,-0.014063106885799703,-0.00395244159118191,-0.002083075255953082,0.005491826021780666,-0.004862896805300054,-0.020387763692067518,-0.03263087659111241,-0.012506036557523914,-0.008325316859864484,0.0019231303781193088,0.005060747991468384,-0.007913799032031044,0.00017174912283302035
2019-03-05,-0.0018583114577797044,-0.0035282459229752927,-0.0034374442100328917,0.00014033402032986864,0.008648600762766856,-0.002272971986001293,-0.006927761538197852,-0.0010592453021183168,0.008777197421335092,-0.016536357931938528,0.008879959307733554,0.008559726876222529,0.009385173033982896,0.0010961629757249014,0.029326465938458002,0.007199904605994734,-0.003797494866606632,0.0019772748112618643,0.0005666737770935182,-0.006959137824255723,-0.004469136649012939,0.002736456709918844,0.005485708814094936,0.0033730602878274674,-0.026059446696958366,0.0001579908522333362,-0.0019194390465798739,-0.0151057973408526,-0.005076172560975478,0.0007455790639718796
2019-03-06,-0.007786303458365396,-0.01445882969531287,-0.004357488636889673,-0.004914865608879326,-0.009646351682554455,-0.029043309691524022,-0.022432148690980425,-0.05090142952033516,-0.008465622514616022,-0.014521506799631045,-0.004330906208716012,-0.013339868698144741,-0.011542015453666399,-0.021532846252037663,0.005359633911834694,-0.02343120182760139,-0.015247762046257884,-0.013107941163321701,-0.006232134257446953,-0.016818427681209003,-0.022443727860153806,0.0072124838601823615,-0.005905789425886487,-0.023790897211991013,-0.0515127391180531,-0.0060246016387963675,0.019615120914875384,-0.002044939124275391,-0.0357142045800809,-0.0056719219702047186
2019-03-07,-0.008358905964913621,-0.008682486158512526,0.010029191178478003,-0.010443342556452517,-0.01839801722749279,-0.018181832883831572,-0.013292004911502397,-0.03798884467415509,-0.020396077117950773,0.0034124587643482585,-0.009260634514446586,-0.022490422963332035,-0.010584787182834732,-0.007833044070047035,-0.004769897019294644,-0.011387134583878966,-0.02387096035865044,-0.010139758910777119,-0.0017105638654435484,-0.024234096789618076,-0.021938666943389085,-0.0073545360843919605,0.00424353189489679,-0.007947078024747145,-0.0026366781194044897,-0.009307407351985097,0.0011318321070130644,-0.014344297135205464,-0.018896340237373965,-0.012272597538342755
2019-03-08,-0.002924181633729095,-0.0019630610553734718,0.006679890321451554,-0.0025666969643309834,0.01543546235256632,0.005376363005130003,-0.007373723123837217,0.005807223313428089,-0.0025420540239814438,-0.007420054704254553,-0.017702769666107843,-0.0034578246252878753,0.001151851762449585,0.0026315349512207042,0.0008458413325589387,0.004524948841040377,-0.0033047052449880487,-0.0021642677647575326,-0.0028555409673184373,0.005113605601431814,-0.02556088273196011,-0.004289326000875282,0.0013521366351760822,-0.07716947369723337,0.02167595542223788,0.01005931141362737,-0.0052748157330081424,-0.003118475397928533,0.0023113808702355243,-0.0015164233215615441
2019-03-11,0.013802350234889849,0.013315109309079975,0.010580857213721817,0.013296939952458287,0.014115148078211348,0.019013633328266888,0.01114280656836919,0.010392627502734397,-0.00024277029236041692,0.019155947274122287,0.004613356570434046,0.0701082970493474,0.003288173687640228,0.014998434072787559,0.022816964151835872,0.006961844129186767,0.023209574485442808,0.018797178555770566,0.018327722050869077,-0.004360587932548676,0.03747320324018366,0.016644019101248686,0.007539639616311433,-0.03356494458965953,0.009831921803288068,0.007282264204970579,0.018181625559692494,0.010427468842993282,0.019984279815124184,0.020797974138488273
