Date,FEX,FNX,HTBK,ACWI,EVRG,KRNY,MRVL,AMKR,MELI,ERIC
2020-03-04,0.03827883888118455,0.03083430545454502,-0.002856981080786025,0.04103183494509577,0.061437865976778916,0.007305876540180112,0.06056361168832236,0.05329452242863786,0.04626002483885627,0.021383750643810373
2020-03-05,-0.03474693112259908,-0.0390221620461535,-0.04107008308101545,-0.030582506661522957,-0.020115140664515696,-0.002719789679749618,0.10358533098493816,-0.05059792991779155,-0.039395376294906526,-0.034482832624626814
2020-03-06,-0.02382973096954255,-0.01975029672545392,-0.03486057816027288,-0.017813077405329003,-0.01779050489176537,-0.02454509533021454,-0.033694062655732826,-0.044573770054512685,-0.02129386986878623,-0.029336670241360774
2020-03-09,-0.0931439653124071,-0.097678972247072,-0.1620225181604239,-0.07531513559211389,-0.07603082384110027,-0.0801492912354248,-0.0776258035187769,-0.12677462018740315,-0.1218369008272836,-0.06570312585276428
2020-03-10,0.0507828003089954,0.03697735042847339,0.08743849388687863,0.04596468909422735,0.03455775449904075,0.06585614503299664,0.0445544654806429,0.09639944555654845,0.11012895831028846,0.050632944485770714
2020-03-11,-0.05414275969265625,-0.06304881698072284,-0.06455275990851894,-0.0516745705820858,-0.06605763866016523,-0.03897358793260919,-0.05170182800246104,-0.0836865850286036,-0.08070849154517357,-0.046854129426802005
2020-03-12,-0.10353435916556175,-0.10682135367738144,-0.06416461544676666,-0.09826417416958189,-0.10248600744547798,-0.06725996898928222,-0.11131318376358501,-0.14797688086944472,-0.08846595964355963,-0.12640449759040173
2020-03-13,0.07949454335572481,0.0679292403571039,0.060802134411512165,0.0716436237551954,0.05593272479252276,0.028631804238885783,0.062372597422673426,0.08955227403771215,0.0671115586482196,0.11897119321963556
2020-03-16,-0.12683581625264106,-0.1368543569597509,-0.17804897725351787,-0.11215244779357281,-0.1606023479198595,-0.029896583065878723,-0.14629484130765014,-0.0933995529468784,-0.1276297761869577,-0.1135057639143674
2020-03-17,0.05433013831648892,0.046449303895565786,0.07418419762970818,0.06245622865864564,0.1604837460578621,0.024441893643687873,0.06087970107746532,0.09615371504427594,0.05000854821303169,0.11183138127618086
2020-03-18,-0.06813283915640689,-0.09517707391995411,-0.109116161704644,-0.06010935073323431,0.002606094914975987,-0.07572602784566895,-0.0834218421197489,-0.2756893381203729,-0.0785016789052505,-0.011661833748460526
2020-03-19,0.009486681411527309,0.04410375194582605,0.07131797017526353,0.006342406898074193,-0.04522618949447532,0.02132433678698531,0.0921737738492312,0.12110731207729497,0.025123261194272217,0.04867256978354795
2020-03-20,-0.03460927828879745,-0.03456055879078568,-0.05065134385265935,-0.03168748186855763,-0.14373848994316873,-0.05274730145506834,-0.009023146617349043,0.07253095400551768,-0.022975846060731886,-0.022503403794848276
2020-03-23,-0.031576237308329924,-0.02760864271385899,-0.006097447912695286,-0.017718518509529213,-0.04790202558843315,-0.10324812218305313,0.015532702726147596,0.001438958666584167,0.010532567042579322,-0.02302154870048434
2020-03-24,0.10762403512946128,0.10683354153362257,0.11963181492856911,0.08135480538252882,0.12889604144041544,0.10349283269315768,0.15295365611938871,0.1551723225305397,0.07068722065979727,0.09867440947273232
2020-03-25,0.027888542276683248,0.033043218713259215,0.012328872218679399,0.02740431774330343,0.023466861279541895,-0.024619213620748592,-0.011893764185905487,0.026119230582711817,-0.015000012456154344,-0.004021476112061273
2020-03-26,0.06086492244177277,0.053919102685747955,0.07307171770481657,0.05268386967635941,0.12061637543078696,0.0757210886845392,0.07314797722953004,0.03757620992057942,0.01431680047548367,0.02288032540629259
2020-03-27,-0.03181694870906415,-0.038015378539887235,-0.008827422041199351,-0.029272943288434328,-0.011003995632318797,-0.0581003711415482,-0.03580687441568586,-0.09696298979111373,-0.037033264509407915,-0.026315922223626886
2020-03-30,0.02254032522471716,0.016847069097334133,-0.010178094306017127,0.022049223037386545,0.02764239713473504,0.01660695236704468,0.015660189699244542,0.08150084883754571,0.003945476312577023,0.07162160804367224
2020-03-31,-0.018747574067299766,-0.013704179859936994,-0.014138743759724681,-0.007455504974806404,-0.06868557552564214,0.002334260559273771,-0.003083745894162049,-0.06818187243223395,0.03230572746369842,0.020176517701654184
2020-04-01,-0.05143777746892808,-0.0630445969814254,-0.0795305805825246,-0.04586857390316834,-0.05994545284861219,-0.07334123285052663,-0.043747328693939824,-0.05391538080267755,-0.0844078582172445,-0.030204554356415114
2020-04-02,0.013722426579191538,0.007746917655919283,0.03965986951751188,0.02010048026632827,0.033429962267114366,-0.0037687529507072215,0.04958314129214747,0.017639244173230706,0.0347163207100456,0.02059195007893644
2020-04-03,-0.01724877799300706,-0.030748919708924904,-0.05040847473638743,-0.014942514245981253,-0.031413609750349125,-0.03783122498882241,-0.009713099997516794,-0.014666692773655843,-0.01814763105212236,-0.026481861925731875
2020-04-06,0.07909346842582998,0.08746885485194356,0.055953997235369535,0.06167679092183476,0.11737465190400731,0.05111429274926982,0.0628623569324347,0.1542622290889195,0.11373688538862248,0.03238348358950982
2020-04-07,0.0067944197844007626,0.015419966631696314,0.004076121419473999,0.0010991993852704773,-0.013821803585271186,0.009975057398603271,0.0012583357266915396,0.028136342941259995,0.0385450827937619,-0.021329791468906234
2020-04-08,0.04560306842681494,0.04986653435448485,0.03788894752982208,0.024152873607762526,0.06622292194280321,0.020987536021753295,0.03644734759062085,0.05359184487906998,0.03486981887070506,0.034615246184854565
2020-04-09,0.0230787406785824,0.04437061303276302,0.10951768485473701,0.014548426807646342,0.03680585588834795,0.08947988018556052,-0.018593424407269743,-0.006493668307914979,-0.01970582849839153,0.006195784038210528
2020-04-13,-0.02121979578508726,-0.030132929630450778,-0.08578157103023187,-0.008000091184284353,-0.03724251722336824,-0.027746774013947872,0.00947268396170875,-0.020697129504125278,0.018226766743807632,-0.009852183942573922
2020-04-14,0.026171676741570282,0.017367891474798336,-0.015423962490207388,0.025715224243092694,0.02946499205896158,-0.014840331049460587,0.04161598130173161,0.015572907228023736,0.03502766027854509,0.029850574329386204
2020-04-15,-0.031023699628841106,-0.04324726135795809,-0.06788537490669688,-0.02492204257629438,-0.03917492118423649,-0.07300109451107162,-0.014884530566482201,-0.053668994608934484,0.04736485212642383,-0.02053128323889941
2020-04-16,-0.0025536958534445597,-0.00753384997560802,-0.043417226465906955,0.0042597631565812755,-0.0021634667149457165,-0.0112501256490809,0.02544721946454409,0.06134245289980256,0.04089087850847939,0.032059257212134096
2020-04-17,0.03977957679112665,0.04934065850813529,0.0966323734241259,0.027268535686560957,0.017011075938743625,0.04424792996385407,0.006591675432320088,0.029443678569344156,-0.024824176898048278,0.04181598828983524
2020-04-20,-0.01628799474364051,-0.018656047279531185,0.03204291320622188,-0.014599554381620194,-0.030501392221306767,-0.018159829234016267,0.010400627460515066,-0.02224556094251673,0.0069288948091004166,-0.02522930589770589
2020-04-21,-0.031959787934103256,-0.0257999525513386,-0.007762031898364663,-0.030679491742469422,-0.014885033123878122,-0.016029441135849365,-0.036218051354000136,-0.04875438668850418,-0.046971626018157187,-0.040000167846692025
2020-04-22,0.02247410794850535,0.014535814480889142,0.014341514762071794,0.023467748297505198,0.02249305578128058,-0.0037594665314122366,0.05419300842480479,0.04214135857149515,0.04825766973825929,0.02941188082375179
2020-04-23,0.0033067118414344954,0.011187619558344464,0.020565757097673165,-0.0010560868968144677,-0.029555105675530324,-0.0037735734303938617,-0.008630272925941762,0.00218595895206386,-0.023858191683803653,-0.01666664497948478
2020-04-24,0.014540686343197162,0.015333778123344466,-0.022670215241948455,0.010268962223857203,0.012459056200058827,0.0025251912650039454,0.02687342531449355,0.026172059529717684,-0.02631624118076825,-0.020581131339582948
2020-04-27,0.02675302857589479,0.04129223703106133,0.12242278054659983,0.01629289217914831,0.012818166836110922,0.028967274590850245,0.01105804959555301,0.0828905580409649,0.03185875426616791,0.023485617120818647
2020-04-28,0.008003035760757227,0.015788641087555844,0.022962133177997668,0.00014709726924166944,0.014006201201566704,0.018359719970157062,-0.020051231443481754,-0.060843684577668644,0.015386716499569797,-0.012077012912490637
2020-04-29,0.03822023426486232,0.05241281280215948,0.05050504018120838,0.026470591319934123,-0.008321044231991648,0.084134959298243,0.03236630122642792,0.09926812304925847,0.006482449001318447,0.03300720247548039
2020-04-30,-0.022052280815118896,-0.03228600746153676,-0.05128186061768092,-0.015472745065065685,-0.019466169809115863,0.031041864773138972,-0.036396421021414604,-0.06083647822908522,-0.03139001640214756,0.0011833088436081773
2020-05-01,-0.03709760070782575,-0.04436535000771813,-0.03941464299362507,-0.02633878469756623,-0.042957424224516094,-0.04086039129727792,-0.04899026485805613,-0.01518225762865022,0.03772002090326709,-0.016548375905268697
2020-05-04,0.00472130774260493,0.005942202206627778,-0.021101943886458252,0.00328793573173769,0.012696830309007145,-0.005605389481564194,0.010617237057830575,0.0,0.0031047774180412713,-0.006009543580859034
2020-05-05,0.0063909043738721305,0.006830652514577373,-0.028742524579331907,0.0070014539467098125,0.011654451997785698,-0.037203956334007526,0.022179036876964986,-0.00102745964520512,0.02229169819412724,0.0036276093985196933
2020-05-06,-0.009899087021643549,-0.00788418690588677,-0.037594107381669684,-0.005325555748141753,-0.04119384950722227,-0.023418938212440232,0.01256184540733396,0.003086286198771271,0.19637968557664776,-0.007228994827461421
2020-05-07,0.01867584558824098,0.019219983368496063,0.005208506521717116,0.013236185286878754,0.01711271060544317,0.019184261718034445,-0.0060150518359457505,0.003076790343198521,0.0392257355924317,0.009708705328624445
2020-05-08,0.026666363493188072,0.03662729909152884,0.06088064591146458,0.01658586476202606,0.029174594561163447,0.030588550531337688,0.015506840188540538,0.035787491073086874,0.01619128997145647,0.021634716441753854
2020-05-11,-0.005952026466685134,-0.006821663578868931,-0.06471283303271946,0.0010109817292203171,-0.030260668948476788,-0.03881293329175295,-0.01899440804417707,-0.01085900617328106,-0.004346650301830346,-0.007058900923617051
2020-05-12,-0.02213785616473929,-0.034871336838719125,-0.05744139441502705,-0.01687604295337164,0.0060974372920235,-0.03444165509685582,-0.011009947707252499,-0.0059878686143418625,-0.024349910835582578,0.011848335740561877
2020-05-13,-0.030061120946686226,-0.03832104417362858,-0.05263155095312577,-0.013204319732911252,0.0074868016907367885,-0.03936061257790491,-0.010364544416375576,-0.04819284907283383,0.008463502925617261,-0.029274058637440814
2020-05-14,0.013965819238001664,0.013092820209367195,-0.0014619899457312124,0.006244702705659355,0.0028309284658480927,0.0038413812648088186,0.019394914542928632,0.01898717164979624,0.011359254890440651,-0.01930029859794491
2020-05-15,0.0052832464595307105,0.010863461367485172,0.014641117477167453,0.000886130166174226,-0.002470175509800332,0.003826600374415401,0.0022830079763342948,-0.02794995885910645,-0.0028561911337068313,0.035670467413371654
2020-05-18,0.04692165898901668,0.06633295208124435,0.11976918227411182,0.03395364915863053,0.04209408859996833,0.06988548277391304,0.04707674422225572,0.06602726621103461,0.025172582508105945,0.026128278367125723
2020-05-19,-0.00986009301610613,-0.014769622962705564,-0.07087629386791339,-0.010136905302394084,-0.011555073661469573,-0.04513046024235212,-0.007614385548033065,-0.018980784589395228,0.014347594201936653,-0.005787166813105871
2020-05-20,0.017381862128658332,0.024691327835119736,0.06380035668346506,0.016731304714775463,0.023726917522608026,0.03731347594345413,0.058092843032919506,0.02036648501546967,0.027730873711619086,0.006985010278711901
2020-05-21,-0.0055170323116555675,0.004819327509318239,0.002607481528496436,-0.008795627705560749,-0.007782015153752542,-0.005995363079368099,0.004834139439088503,-0.009979883155418534,-0.01641894414654277,-0.0023123634663730908
2020-05-22,0.003042345996436824,0.0015416448785048331,-0.01690492616589767,-0.0011450545304375614,0.02301778906213281,-0.00844378094317988,0.035395350276183235,-0.011088678167541999,0.03264962363115531,0.028968902956944875
2020-05-26,0.02444239463872422,0.03317936429954971,0.08201058760989399,0.018770883511818326,-0.0018331977711469882,0.0571773095644057,0.008961177499566153,0.06116183737856895,-0.008486782124492942,-0.007882839620664384
2020-05-27,0.022466130057033684,0.031948391998958714,0.0794621897343264,0.012517476674952288,0.01736521017235737,0.09205989778370283,0.00986864526087583,0.05379460785783485,-0.015991903441278876,-0.003405454368792027
2020-05-28,-0.006983550584507392,-0.019249366044033045,-0.05322797702344839,0.0008336609276187179,0.02264892159578369,-0.034773212191590686,-0.023778676118519138,-0.051960075058665844,0.007711652745265862,0.02050136730820329
2020-05-29,0.004288120143437046,-0.00637871238639709,-0.027511693396069736,0.002359392503883617,-0.009950488903773924,-0.0644109287668223,0.08842163154742932,0.017307933197954872,0.02963152299602667,0.020089312371019297
2020-06-01,0.01024795243297083,0.01761308801670558,-0.022140245804341818,0.01273868182931892,0.020587000000539257,-0.010501351568339645,0.011036305903395771,-0.010396945712813577,-0.008911862543725668,0.01422328668081696
2020-06-02,0.010143441826262478,0.012131854561814093,0.0050315327202994364,0.01093780166338365,0.001270656852690788,-0.0023809404129448986,0.049424026278253264,0.011461311610133418,0.018588287986607055,0.02912615575144062
2020-06-03,0.022092038119880808,0.03004645272196882,0.07759691684177028,0.016364791522720967,0.00586954673477913,0.04892584300555036,0.03900581800437286,0.07743135121178013,-0.007269385833443609,0.031446641004553966
2020-06-04,0.0014736980271974343,0.002017292069179666,0.023228903955018865,-0.0054557090121801766,-0.01577075080451318,0.020478074338760033,-0.0019466154665452873,0.028045742746514613,-0.015852035086775906,-0.017276784002140277
2020-06-05,0.03319166382199623,0.04459563215680595,0.051078299392723236,0.022879235383066243,0.010415175724590275,0.06020071142584538,0.0,0.0699062288627148,0.03207181365802869,-0.005170688339593554
2020-06-08,0.02500376437440255,0.030388217861619715,0.0,0.01164161014105014,0.032349875381206594,0.01577285540231621,-0.02619104701829733,0.013545585035592778,-0.009308718572892616,-0.014552938092873724
2020-06-09,-0.02115146090650699,-0.02704650469693448,-0.0075597486806744385,-0.00879237446725789,-0.02350206127124488,-0.02588004475565131,0.006294700520620866,-0.00864761494070232,0.00881401794626635,-0.014767671703349583
2020-06-10,-0.01892773820905902,-0.03134686207576054,-0.06746452050905827,-0.0027393536071110836,-0.0022024800192600447,-0.06163658211972611,-0.0031275515054270953,-0.011895457160472245,0.023487225503640685,0.01284785864300475
2020-06-11,-0.06961390215534169,-0.0780032752153893,-0.10151689900730787,-0.056245869366287504,-0.03909812036997229,-0.08833527911402006,-0.04962943636405359,-0.10834656676198018,-0.03583755638032726,-0.07399579108372845
2020-06-12,0.022118710176071366,0.026821220669195345,0.029870333357854495,0.01441431782156144,-0.014273987339798566,0.02484483281916905,0.012305124609123919,0.059405863074567966,0.04845613178453956,0.02054803921446302
2020-06-15,0.014200957408166515,0.01676861092252846,-0.011349399050946563,0.0068067520706158735,-0.012150263921093307,0.003636421690779823,0.01956736189973629,-0.0016990172027556705,0.030755337895293167,0.010066773130106954
2020-06-16,0.017502899180795284,0.023945484528082206,0.039540861518978954,0.016559396180664487,0.010446354195646101,0.05555550058677472,0.010177075225766385,0.030637841720829062,0.02841992398877169,0.015504049807242515
2020-06-17,-0.006225390835263966,-0.01657096305677086,-0.06257683444972828,-0.0005385267261809323,-0.001500711215576045,-0.05720830976107205,0.006908394903937243,0.009909417191331205,-0.01529058273267625,0.009814658499808893
2020-06-18,0.0008243525816309383,0.0007873408942034033,-0.013088937908492637,-0.001212338010326719,0.011356004344566628,0.003640911560173432,-0.014007839798870991,-0.012264895502046014,-0.010376883438784179,-0.012958857280669034
2020-06-19,-0.007577093500311105,-0.007710640504220434,-0.00928383066159777,-0.005663995791947318,-0.019980038477830808,-0.021765534653422347,-0.0147870026125686,-0.02235096083793331,0.029092246250835174,-0.008752956418565105
2020-06-22,0.0018258216077957634,0.004757396449704077,-0.008032052467313755,0.010036497585860227,0.009603738412031548,-0.003708419138141128,0.021483330392657818,0.017781553099824654,0.0331388046996095,0.015452519848626167
2020-06-23,0.0016565591995232332,0.0036300933522455114,-0.006747645903374733,0.00469986310872228,-0.004672731932504948,-0.01612887588186407,-0.010083702461066602,0.02745416388194788,-0.007160692252532352,-0.0010870311505959407
2020-06-24,-0.03456821786595132,-0.039943394243243,-0.04755440158667723,-0.023522937424322765,-0.010060311999054772,-0.03909209817674686,-0.02124539834411432,-0.02914994940801452,-0.024266203173535894,-0.017410235797660767
2020-06-25,0.014186140032632855,0.013257040744696358,0.019971493034729892,0.01067571485542329,-0.0010164481920058588,0.027559166473968943,0.00713629765230972,0.015846512372643673,0.018526460832602565,0.053156296241885226
2020-06-26,-0.02339766301541002,-0.027885678212326348,-0.057342724073007,-0.01936615552551424,-0.014750594759957547,-0.03703717117836258,-0.018895822848979615,-0.03201942195405061,0.0017808412916930916,-0.025236328000943664
2020-06-29,0.014756972684332403,0.028852487342904798,0.08308615598235347,0.011462898653567644,0.018413081652724372,0.06763925807037485,0.009930776415131737,0.007633605013497302,0.007871219123283035,-0.0032364670752216274
2020-06-30,0.01847718966625278,0.012805952830886369,0.028767243753390348,0.006553743067326145,0.0018589199171872295,0.01614930181716434,0.04469626989706921,0.03619515669343887,0.00503655307783446,0.006493329012499549
2020-07-01,-0.0013436414111794859,-0.007522473249726103,-0.049267863979139626,0.007460538911248316,0.029009711710029418,-0.02200516159709509,-0.019680434957464743,-0.025995279752399014,-0.00875458241965632,-0.0010750952817111248
2020-07-02,0.00605534730724,0.0037092543164090053,-0.01820721612130749,0.009290500803194046,0.007376116851534942,0.0012500726694837372,0.018911622574851794,0.023353042573392324,0.011543860749349433,0.0021530001091734086
2020-07-06,0.012205397973109378,0.009800610212374883,0.00855930260469595,0.019210314996068067,0.0,0.0012485906149886095,0.0325528960023127,0.019559807785590966,0.007597994673796071,0.06659510361143584
2020-07-07,-0.014536110802862767,-0.02132062368852372,-0.03536071733913593,-0.011649182674360437,-0.010087796336989974,-0.03491285419741519,-0.019911414571423758,-0.02877696488148973,0.011356217446777617,-0.0493456628452873
2020-07-08,0.00804579137602146,0.010730026682278293,-0.0029325546222083165,0.010329550679420096,0.008875585528813401,0.0038761125829707144,0.06038374773808508,0.014814849753408632,0.00770423120692354,0.010593459712347375
2020-07-09,-0.013302304691026445,-0.019462660366517448,-0.05294133039064752,-0.006160538463123921,-0.008308885719863768,-0.03732300882623052,0.01436904537704864,0.010543239390819137,0.00241380513008016,-0.01677154990936014
2020-07-10,0.014324261432095087,0.016732047052533172,0.0590063868020998,0.008045285703767169,0.018235603921483934,0.030748673576635577,0.006568803684677826,-0.021669231220953655,0.018064714361530898,0.003198083835978416
2020-07-13,-0.011796079864441866,-0.013229935387436553,0.024926432745508542,-0.008766360045810773,-0.006131148483541793,-0.0038912757592572955,-0.042808654586304895,-0.018867894432808452,-0.05199693737059574,-0.01062674399276009
2020-07-14,0.014794956483075383,0.012426407105712522,-0.025751016764609558,0.012407712804014093,0.012500001928357873,-0.019531071782939446,0.015270865185964322,0.023411102523235305,-0.00951145768095607,0.030074958922406747
2020-07-15,0.019052418111232372,0.03456064321082164,0.05286369365211985,0.009908738896355906,-0.018278052723001426,0.04249646299398302,-0.004834225208360188,-0.0049019177509536105,-0.0010281401920357869,0.008341995542681335
