Date,ABVC,ACB,ACET,AHG,AIRT,AIXC,ALT,ARTW,ATLC,ATOS,BGRN,BNC,BNDX,BVFL,BYRN,CGC,CLWT,CODX,CPSS,CRESY,CREX,CRIS,CRWS,CZFS,DRIO,DRS,DTSS,DXLG,ECPG,EDRY,ELVA,ETON,EVGN,FER,FGNX,FKWL,FORTY,GIFI,GLDI,GRCE,HFBL,HIND,HYPD,IBIO,ICCC,INO,INOD,IPM,KOSS,KRMD,LFWD,LINK,LMFA,MOGO,MRNA,NAII,NISN,NNDM,NSPR,OCGN,OMEX,ORKA,ORMP,PAVM,PCSA,POLA,POWW,PSTV,RGLD,SBET,SCWO,SGBX,SHIP,SLNH,SURG,TCRT,TLPH,TLSA,TNXP,TOMZ,TOUR,TRMD,UONE,VCSH,VIRC,VRDN,VS,VTGN,WFCF,WKSP,WORX,XBIT,XXII,ZKIN,ZTEK
2019-01-03,-0.04761904761904767,-0.019083969836130144,-0.06853933402977586,0.02608693128272166,0.07310923349469256,-0.008363201911589013,-0.02307690191550993,0.0,-0.02134144324798215,-0.043103408409496224,0.0,0.16249995761447478,0.0,0.0,0.06666668256123853,-0.02800831867779119,-0.06474827131820315,-0.1716128525153392,0.030581010769374473,0.0,-0.057851248354386375,-0.04878044241882984,-0.008432051218541403,0.0,-0.005235597192677299,-0.0152670724406343,-0.12195121951219512,0.009090900224102638,-0.006112531388863807,0.10082070776947205,0.0,-0.01639342724524051,-0.022727272727272707,0.0,-0.037209302325581395,0.0,0.0,0.04633206362910136,0.00504142063621793,-0.033333389258678014,0.0,-0.15652173913043477,-0.01666666666666672,-0.012820512820512775,0.0,0.014218033755551529,-0.03896100276999048,0.0,0.005102035851341613,0.0596026714880904,0.05699479348907155,-0.028570709666154936,-0.09230765318259215,0.0,0.01108937228571416,0.01016254331755384,0.03647063760196456,-0.04065040587370328,0.0,0.49593493098331454,0.01652890933552542,0.03030305744129569,-0.002976187730794999,0.027131788676608037,0.042857162431080065,-0.020000021798270096,-0.10299001453878087,0.0,0.006340989237324068,-0.054945056480577015,0.0,0.03358212557761053,0.07843153495264099,-0.060975604484488244,0.08037828811353842,-0.02714932126696834,0.048387129026447706,0.0,-0.0758928571428571,0.0,0.014170103986758553,0.0,-0.0809523641927975,0.001923223428188514,0.0,-0.053571442087220644,0.0,-0.01886795621559323,-0.005025132013411038,0.0,-0.05405402667806525,-0.01941748303101898,-0.022471910112359605,-0.06305738408510475,0.0
2019-01-04,0.0,0.015564262015381303,0.0591073647652649,0.06779661359406175,0.07674229184517722,-0.06024096385542166,0.03149603342816265,-0.009756088483765968,-0.018691570737231822,0.07207210980571577,0.001873777409816979,-0.043010736026038776,-0.0009199833432417259,0.0,-0.0625000139698384,0.004268878204902071,0.07692313684049279,-0.028037392722087384,0.04747777188845359,0.024115673093088708,-0.05701759278107599,0.12820512507010418,0.018707439503832912,0.0,0.11315791372447159,0.019379828682482447,0.0,-0.004504500150622537,0.034030338026917795,-0.039403607245040106,0.2727272234672369,-0.04666670163472497,0.04651162790697683,0.0,-0.004830917874396157,0.0,0.0437709751276274,0.027060303066666958,-0.0038494568423418363,0.03448281846945678,0.022742732909913466,-0.020618556701030966,-0.008135585461632733,0.03896103896103886,-0.012784112652779234,0.07476635722262714,0.0,0.0,0.11167513980465893,-0.012499987892806708,0.0980392135910928,0.05882312336815909,0.09067793633076571,0.0,0.0941934893208165,0.011066460261089928,-0.04426791427323473,0.06779662523760033,0.0,0.22282609118180385,0.016260146842582035,0.11764706450472318,0.047761221010612864,-0.00943393849868146,0.0,0.03061222333573821,0.14814809254985217,0.0,-0.002237799563783449,0.017441890552192252,0.0,0.04981946404379389,0.05454512571518899,0.0,0.3566739379636745,0.041860465116279055,0.0538461391742413,-0.01408448458568845,0.04347826086956519,0.0,0.029940083189061717,0.0,0.0880828817123247,-0.0026871176394475116,0.0888889221862843,0.21069180453491532,0.03490508225270372,0.0,-0.05050505419072526,-0.04000002543131509,0.0,0.041584163406808594,0.05747126436781613,0.13528212568889764,0.26666660043928614
2019-01-07,0.0,0.007662815462784689,0.014806375869960142,0.07142862999700594,-0.023999926757807377,0.06538461538461537,0.08778627065642275,-0.024630518729541362,-0.006349200101906871,0.0084033529263976,0.0,-0.011235974319895647,-0.0023957295137863044,0.0,0.0,0.023733660987420357,0.03214283217217351,-0.04166670248676496,0.008498575533404162,0.0031397884407904364,0.06046517129543716,0.07954543114693746,-0.008347114436116132,-0.021145244399525698,-0.004728127857288822,0.0,-0.0663888719346788,0.02262441242227653,0.027359260620290593,-0.013303861767558045,0.0,0.04895108742634546,-0.06222220526801214,0.0,-0.02669902912621358,0.0,0.0,0.03592805070120764,0.0,0.02222220063700142,0.020909154169060473,-0.02631578947368418,0.008202316105290652,0.03750000000000009,0.0,0.0717391128576097,0.006756750225933805,-0.07441864127142972,-0.0684931924421095,-0.025316506313829312,0.08035708290495025,0.055555193374546175,-0.013209068328627116,-0.021644967135047377,-0.04068388348798302,0.023880573787393722,0.12826602303089474,-0.0396825384811359,0.0,-0.044444472701461235,0.09333330790201821,0.0,0.008547000419168338,0.028571477012028668,-0.01369861622930324,-0.00990094736149194,0.03225811165403902,-0.03125,-0.004721579803926179,0.02857142857142847,0.39999998509883894,-0.019944996917660607,0.10344862421294065,0.0519480340126659,-0.056451612903225756,0.013392857142857206,0.0364963508730749,-0.03571427051509912,-0.04166666666666663,0.0,0.0077518905335500765,0.0,0.07142862008542661,-0.0003849167913666518,-0.024943339115011343,0.1194805459026651,0.0,0.07051280536020399,0.005319155749829996,0.12500008278423103,0.10285716427298719,0.009505654417751641,0.02898550724637672,0.017964126568860372,0.026315764707210976
2019-01-08,0.0,-0.043726292914013865,-0.04826035550875141,0.12962952933466743,0.061847982040792004,0.002406738868832692,-0.017543843505051004,0.010101000370632551,0.11182105170468515,0.02499997516473229,-0.00059086446933454,-0.09090905587972986,-0.0007388313060372464,0.0,0.0,0.025605515212748786,0.07266446089449508,0.011705734455322636,-0.002808986130333757,0.003129961025342798,0.035087685053246886,-0.01052635594418172,-0.0016832405346172141,0.0,0.04513065451279363,-0.007604648028554095,0.13061586759675214,0.03982297103942156,0.020455449238393042,0.0,0.0,0.0,0.0,0.0,0.0,0.04166660826674584,0.0,0.010404642376525608,0.00562045346737472,0.0,0.006827274450032839,-0.032432432432432434,-0.03389830508474578,-0.02409638554216864,-0.01438847588157588,-0.03651115370154279,0.03355701476259032,0.0,-0.03921564960882995,-0.025974001846660322,-0.09917348523185165,0.0,0.03149608427818018,0.034955749442758144,0.04179473177895954,0.012633636046924579,0.021052611501593432,-0.008264494075791107,0.05882352941176472,-0.10232556076421107,-0.029268265451297903,-0.026315898628143986,-0.011299424374029976,0.0,-0.027777809735085257,-0.005999973842075845,-0.003124996973201677,0.06451612903225801,0.006641453072867565,0.06666663840964993,0.0,0.012280724594384562,-0.03125005988069851,0.0,-0.0854700854700855,-0.03524229074889873,-0.03521126807859265,0.03703702069113568,0.033816425120772875,0.0,-0.017307634633073943,0.0,0.0,-0.0005135397466173863,0.0,-0.03480278340131737,-0.07218938127888475,-0.005988008906138154,0.0,-0.07407411768057937,0.04663209848014782,0.020715629314974393,0.0035211267605634866,-0.08823534774120145,0.0
2019-01-09,0.0,0.08349904978895539,0.020047146470235422,-0.022950824798034675,0.013684222572728277,-0.03961584633853543,-0.014285700905079524,-0.04000002145767212,-0.07183908006602824,0.3008130073421291,0.0011825197111952068,-0.04999997880723739,0.0005545980968317821,0.0,0.0,0.13360326220973429,-0.006451813105929238,-0.01652890933552542,0.0028168987598808926,0.010140274571410757,0.12288134109239901,0.14893623712970805,0.005058788553485627,0.0171015879348988,-0.06818186005284876,-0.007662737334553471,-0.005263144509834117,-0.021276576317181495,0.030635380090065167,-0.029213402960848178,0.0,0.0,0.07582940059445997,0.0,0.06234413965087282,-0.020000021144109703,0.058870920305671426,-0.010297500565766726,0.0013972851686572252,0.14130438632310094,-0.008718240365743646,0.0,0.03508771929824572,0.024691358024691468,0.02189782444609789,-0.002105244419030927,0.05194808110195215,-0.03266334518038039,0.0,-0.026666641235351562,0.032110050461993334,0.0,-0.06106864523596234,0.00042750213445263974,-0.036578218957311615,0.03358928780298154,-0.1309277865012215,0.025000015894572014,0.05555555555555558,-0.025906752393038968,0.1256281401014656,0.02702714216147384,-0.008571420397077256,0.07407399994301511,0.0,-0.010060427697837437,0.0094043795773191,0.0,-0.005537408523511256,0.0,0.0,0.06239163457562835,0.0,0.012345690589294467,0.029906513534973644,0.03196347031963476,0.0036496490095605516,-0.0014287478607296622,0.0420560747663552,0.0,0.03326813918331317,0.0,-0.008888880411783817,0.0021832759861504236,0.020930113355264846,0.007211489378819325,0.0,0.024096401231396447,0.03174607219652148,0.0,0.02970295455162897,0.016605183382870425,-0.028070175438596467,0.18064522529864235,0.0
2019-01-10,0.0,0.0899082382155485,-0.04277456953298586,-0.026845613241949895,-0.016960944016743418,0.01750000000000007,0.014492739851898806,0.04166668994973155,-0.009287916784092132,-0.10625004610046673,0.0007869552936152768,-0.0263158335029684,0.0003697001251046217,-0.03448281417284127,0.0,0.11755952380952372,-0.025973850915919305,-0.025210158955061512,0.01123594452133525,-0.004633254703699907,0.0,-0.09259259095734862,-0.025168073699661675,0.007079573315667664,-0.006097584377790843,0.015444002521378675,0.08201054053990409,-0.008695644061371466,0.006972496662664751,0.001967505094265354,0.0,0.001666704813639397,-0.07488989893405262,0.0,0.016431924882629012,0.0,-0.03528802004657561,-0.006936354750103124,-0.001860080613827586,0.04761900076430181,0.0,0.027932960893854775,-0.023728839421676362,-0.02409638554216864,0.021428585052490234,0.004219371646672965,0.006172833601125083,0.0,0.01530610755402484,0.006849308357518069,-0.02666664729042656,-0.04385919197482768,0.009756010318910713,0.0,0.009185524753893004,0.01949852140640118,0.18623957746007247,0.03252029368516429,-0.052631578947368474,-0.06914891413439217,-0.017857125751218117,0.026315725800249323,-0.008645524824904882,-0.1465516835037688,0.0,-0.004065023090328079,0.07142857671735969,-0.06060606060606055,-0.012439130780957708,-0.015624960677490307,0.0,-0.03393138752898828,-0.01612911910550674,0.03658533798943764,0.007259556024611813,0.030973451327433565,-0.014545440673828125,0.0,-0.04484304932735428,-0.09090907243657698,-0.032197004748068636,0.0,-0.03587440494251337,-0.00038484192583532195,0.0022780882195192476,-0.1575178671684142,0.0,0.023529426724302915,-0.010256484672144017,-0.19999999999999996,-0.048076898326732675,0.0272231914823311,-0.054151624548736454,-0.10382516544522746,-0.025641002128344415
2019-01-11,0.0,0.07407405821716195,-0.018115929151935384,-0.03448278130022209,0.014084595012612278,-0.004914004914004955,-0.04285710271523857,-0.019999980926513672,-0.04687502910383001,-0.04895100406320296,0.0011801023129214272,0.040540610202654426,0.0011073070070501956,0.053571465815818176,0.0,0.018641810918774926,-0.08000006525671655,-0.043103408409496224,0.005555550404536813,0.010085318806894561,-0.12075472467661741,-0.03061226376490178,0.0017212564488058302,0.0,0.01840497904607763,-0.01901139117842887,0.001956035037762094,0.017543843138140724,0.013119486005698455,0.01074279963188185,0.0,0.006655567442543919,0.11428569612048922,0.0,-0.011547344110854452,0.0,0.03289462478270533,-0.0011641709783699605,-0.0004659117893718312,0.045454575010568155,0.0,-0.016304347826086918,-0.041666628034025543,-0.012345679012345734,-0.02657343422184877,0.016806773759129756,-0.018404890477013436,0.0,-0.005025120811725348,0.02721085787382216,0.10502276923824194,0.045871059583174834,-0.019323602749325985,-0.01923073396174857,0.031553426711631305,0.007286054709987555,-0.040999984741210915,-0.03937007933143677,0.05555555555555558,-0.02285712105887272,0.20681814265645326,0.0,-0.011627895694091173,0.0030303080900992985,-0.08571426258145076,0.002040807474671391,0.028985479203023967,0.032258064516129004,0.010196604785336127,-0.015873042570877183,0.0,0.08409314793966849,-0.01639319727100963,0.10588233471865816,0.027027027027026973,0.05150214592274671,-0.0369003684842667,-0.05007150124834181,0.0,0.09999997764825852,0.04109587982694185,0.0,-0.06976748312273762,0.0016668354747646497,-0.011363889633653201,-0.03399431937913011,0.0012755191255391374,0.011494223474170395,0.0,0.050000031789143806,0.03535351623419691,0.03180215399946351,-0.007633587786259555,0.04878051439826536,0.05263160784158716
2019-01-14,0.0,0.062695926764188,-0.013530143381272342,-0.04999995458693529,0.0,0.030864197530864113,-0.0074626792643007756,0.020408143405366452,0.08196721439623,-0.022058802260453536,0.00019596213321038114,-0.012987034433558753,0.0,0.0,0.0,0.11084965724571072,0.07608700105314514,0.14414411221567636,0.0,0.011520808244536163,0.0686695328742053,0.01052635594418172,-0.024054775500095826,0.0,-0.03012048123553901,0.0,-0.00024401153978481638,0.11206896463132221,-0.008633085528945483,0.00022855486188610996,0.0,0.008264415259734426,0.0,0.0,0.004672897196261738,-0.0040816174420471585,-0.03184702872243661,0.008158472662781024,-0.006760173139343517,0.0,0.01758952993270202,0.022099447513812098,-0.007246404354172786,0.0,0.022988483697581552,-0.06818186594912523,-0.05625002002343504,-0.2857142680208842,0.030303001111897654,0.02649004112957365,-0.08264463107687603,-0.035087130062362526,0.13300493947952674,-0.015250546925622777,-0.015294131110696219,-0.023508157234848115,-0.06673621826273357,0.02459017995287449,-0.10526315789473684,-0.06432746907297471,0.10169490916611235,0.051282014580267266,-0.008823590872607756,-0.05337361878895208,0.0,0.008146715237002278,0.04225354855837682,-0.0625,-0.005462389118818245,0.0,0.0,-0.06542057969953541,0.0,-0.07446804957526387,0.0,-0.08163265306122447,-0.06513412789627415,0.0,0.107981220657277,0.0,-0.08458645849296953,0.0,0.20000004768371582,-0.0001271415289360034,-0.022988354376583975,-0.0029325810636195992,0.0,-0.0340908951338984,0.005181416327831423,-0.04761907645273733,-0.11219512863968972,-0.020547934820780656,-0.038461538461538436,0.005813947847045586,0.0
2019-01-15,0.0,0.032448408562266495,0.007481332173295607,0.060150378186241804,0.04166662527455389,-0.08982035928143717,0.030075158317550033,0.0700000524520874,0.048484875194735544,-0.05263161668675442,0.0015706950968477074,-0.013157916751484144,0.0016609371676019613,0.0,0.0,-0.028006575823541935,-0.016835028697272714,-0.1338582359352748,-0.005524856784194343,0.006074441339445569,0.012048213536239194,0.031249919285380123,-0.017605859593844975,-0.023725646990278237,0.04347818875808751,0.019379828682482447,-0.03832077596234895,-0.007751930820906638,0.006894068858470437,-0.017367399004722284,-0.07142858967489152,0.0,-0.10256408793399008,0.0,0.14883720930232558,0.061475376742700316,0.0,-0.003468177375051562,0.00692315626570017,-0.06086957543318405,0.0,-0.07567567567567568,-0.007299228407856018,0.1499999999999999,0.01825844333292559,0.048780477489867025,-0.013245020564786825,0.09090909090909083,0.02941173720662249,0.03225811165403902,-0.045045046814241596,0.0004540856830239637,-0.0652174073291204,0.022123836856712042,-0.008960550811301093,0.007407400212333881,0.05474857894532148,0.015999984741210893,0.0,-0.04375000620881697,0.07521368622109326,0.0,0.014836852353948382,0.021276541059871645,0.0,0.02828281382626785,0.0,0.03333333333333344,-0.02829849909182225,0.026881720797654607,0.0,0.053333355031331964,-0.05000009084122836,0.0,-0.07894736842105265,-0.03111111111111109,-0.03688523084429807,0.0,-0.05932203389830504,0.0,0.0020534261703961665,0.0,-0.02916673703325845,0.0010231120156620754,0.0,-0.013235279158049895,0.08280251875306366,0.011764675963158666,0.0,0.09999998410542799,-0.010989005331824564,-0.05419581654305938,-0.06399999999999995,-0.05202314010771003,0.17499997951090362
2019-01-16,-0.050000000000000044,0.04714282807849712,0.0012376183367150961,-0.010638315860764913,0.009333324432373002,-0.03947368421052633,0.14963506730060483,-0.06074771405057433,-0.0028901706222559387,0.007936500427734305,0.0,0.0266667118778936,0.0012887781364041562,0.0,-0.06666668256123864,0.01937046004842613,-0.0034248218203735137,-0.009090900224102638,0.022222267845531718,-0.003773536512251985,0.06349206649557293,0.09090915221047258,0.017921380909871942,0.0,-0.05952375546063715,0.015209112942742964,-0.03045684066893395,0.01562498544808455,0.009009009009008917,0.003604556079041421,0.0,0.0,0.0,0.0,-0.07894736842105265,0.0,0.0,0.03596292618704511,0.0033796939121306657,0.009259250401687513,-0.04385364044150397,-0.005847953216374324,0.040441119237756284,-0.021739130434782594,-0.006896578032394962,0.038054966724561545,0.006711402952518153,0.1999999682108562,0.023809615716916754,-0.01874998183921006,0.0,0.00772417867537345,0.1007751326691555,-0.021644967135047377,-0.019891496122414254,0.0036764670434088487,0.021186522439583966,0.00787404590327423,0.0,-0.06535951650583716,-0.05882351157440713,0.0,0.0029239737544373146,0.0302083632736303,0.0,0.001964627918208617,0.024324300813361788,0.0,0.0119190568112153,0.010471244272378444,0.28571433133008517,-0.06645571543295181,0.0,-0.01149426357776695,0.02857142857142847,0.06422018348623859,0.0,0.0,-0.04504504504504503,0.0,0.002049117120969113,0.0,0.030042993113079675,0.0007674144882703349,-0.004705804945550174,-0.004470984310129489,-0.07999999999999996,-0.011627877749298965,0.010309291147942545,-0.09090907777308088,0.02222221065502228,0.05175604955850699,-0.05555555555555558,0.07317073525310214,-0.02127657550770312
