Date,ADX,AIT,APA,AROW,ARW,ASB,AXP,BAC,BBWI,BK,BOH,C,CAT,CBSH,CBU,CFR,CMI,CVBF,DCI,DIS,DLX,DOV,DTE,DVN,EMR,FDX,FFBC,FHN,FITB,FLS,FRT,FUL,GAM,GBCI,GGG,GL,GNTX,GRC,HON,HST,ITW,J,JEF,JPM,L,LEG,LEN,LNC,LNT,ONB,OXY,PCAR,PEO,PHM,PNC,PPG,PVH,R,RJF,ROK,SF,SLB,SRCE,STT,TFC,TKR,TRMK,TRST,TY,UDR,UMBF,USB,VFC,VNO,WABC,WAFD,WFC,WHR,WY,ZION
2017-01-03,0.0055075560026454085,0.015993116124675355,0.004883762900943278,0.0012348474251935304,0.0021037011229227964,0.010121570000015012,0.01714310574832112,0.01945674989831314,0.011239274173117764,0.01224168282182081,0.0,0.019518932625182783,0.01347854080559463,-0.0027674693789617733,0.001133137018160868,-0.010540452924558852,0.02282844760938807,0.004797296037730492,0.0042772120779350775,0.017846734926743046,0.004050050666730254,0.019885599513512986,-0.0030455349068504445,0.030873736742863533,0.02152467130294622,0.008055821497058302,0.007029984370916731,-0.0004997891504242569,0.002966259755412093,0.019979460947845196,0.009077244515246496,0.013661715811174924,-0.0019240550054199224,0.003588033821104064,0.0033698566158744114,0.0021693646456228954,0.02945621726895764,0.027140627118628302,0.0028485682249956845,0.01539242160530585,0.0004900274223005319,0.02017525926142727,0.002150449924288811,0.010893341758226871,0.007900999556354371,0.009615512972716012,-0.00023304295032167133,0.009657658126813962,0.0010558892296448352,-0.002755001124840728,0.014600368250998086,0.022221784673296385,0.011403089085388007,0.009249705167448274,0.008635186265069983,0.005171027019249985,0.008200284846497041,0.012224597105836121,0.0059190941936846375,0.030803755081324047,-0.0004006736386479304,0.010125797361409061,-0.0033586579582896015,0.01968622794537067,-0.0008506468423334912,0.031486245961322545,0.0014022725727951268,0.011428753070147346,0.005896101802794096,-0.014528481704237928,-0.006742957085596579,0.0017522180747338023,0.0009374047363059912,0.00335321193271354,0.0034957249230556098,0.0014555658303578856,0.01614961658190217,0.0063810280303169264,0.008973028523797888,0.003252697374407365
2017-01-04,0.005477633702701823,0.0049714877973423555,-0.0029787610969207456,0.004931903746249633,0.02155354767394746,0.014027913063521913,0.016393588153322813,0.018641757277478188,0.01141479399450862,0.015637852542325525,0.018829592326156552,0.013533598523531198,-0.004468733666433855,0.01751959629135147,0.00743610269426731,0.010767351909526823,-0.0011444614970255174,0.020942390164346847,0.0059160878985453635,0.012820518733796193,0.021140315909546903,0.00471074966514573,0.0026475432424422074,0.008921027030582618,-0.005970138712735884,0.005381221665599956,0.00872566179873413,0.016500433461532182,0.013678451385066515,0.011221846994576401,0.005718294858962025,0.023075322920962815,0.010925204039561764,0.011001361277055643,0.016912351679950532,0.011791448140574534,0.024776973250831835,0.010695177473337258,0.0027539912946001888,0.010977731043026795,0.0038360478884642557,0.010834166109621401,0.015021668879627859,0.0018445957324724205,-0.006355780910105691,0.012765976201455143,0.024697156863929814,0.012703202891686471,0.006063331823992657,0.013812357631239669,-0.01093115494326613,0.01377851669067165,0.0063726408169144655,0.023719563919337272,0.00847678316202738,0.021207155923331333,0.010881617023794199,0.010218733921130818,0.037743756880732615,-0.004186315372750382,0.023433198925452148,0.007429122380056885,0.008088351853991815,0.03810667856244532,0.007662576709670743,0.012210027375463506,0.01064440404489897,0.01129936365270856,0.005409887576370842,0.010013849533034413,0.018407148559412168,0.0073844273532721605,0.005992674035075529,0.027693011277744706,0.01456824788933564,0.015988098779951,0.0008928565145893685,0.013612438364633439,0.00889331915854652,0.014358414910974782
2017-01-05,0.0023346292137274016,-0.013190761933344342,-0.005346690455922953,-0.03435586745962427,-0.003699090984635167,-0.0138338529766322,-0.012326180125093678,-0.011764731194605527,-0.07870510080291393,-0.01272855229467329,-0.020805380054170097,-0.017423977630199206,-0.006091782508184429,-0.013808481094599978,-0.034017985549679386,-0.006346075177990351,-0.013464427031684822,-0.02564106058721749,-0.008468515775838181,-0.0005585452412537606,-0.010215118907380139,-0.003256021603526449,0.0013199980696216862,0.03178924434332098,-0.008302479951328157,-0.0015901474748093447,-0.02249113433763683,-0.010821768975829982,-0.028446444814294147,-0.018361348431216284,0.007419244552012483,-0.003992068733069232,-0.0054037162305056174,-0.027203562074384458,-0.017103045024272956,-0.00616206849325196,-0.013056162519801684,-0.03579244931406789,0.002231922136994857,-0.04343334160429879,-0.011220363153572888,-0.003742465421432861,-0.008456775900984925,-0.009204875183777661,-0.007676061297638648,-0.01900751836508574,0.010004447787480109,-0.013872311979898466,-0.0013102536565081646,-0.024523100112936125,-0.012031303357879275,-0.01630914611725831,-0.0009739781589100938,-0.003159806608638571,-0.013364857035973787,-0.016963139513481607,0.010764397965632666,-0.009327249864951703,0.017701579096874198,-0.0015947329785137576,-0.015068959175291496,-0.0015217256259246748,-0.018052588038700912,-0.007171181091739087,-0.012885590899451072,0.0012062851524559104,-0.024667546993616618,-0.02793294026642479,-0.00044816453476470564,0.0033049051707310095,-0.01281847906150535,-0.016782314459921732,-0.008935215742850833,-0.0011153387483967547,-0.017480823698299064,-0.025750907796268985,-0.01552198518025616,0.003020289528065767,0.010447355050506202,-0.016210086359806475
2017-01-06,0.005434456200662741,-0.0016706674296028678,-0.0020553594559498123,-0.012706408921789203,0.004400435773550537,0.0020039875805031304,0.0019913212891642385,0.0,-0.013056170203071926,0.0016638240890258782,0.004972582493089295,0.003480048517021661,0.00043029277294137636,0.006050155997863849,-0.004152862579462346,0.0010263760457698279,0.00704207164560211,0.000877260262348134,-0.004270840016861843,0.014900433545447012,-0.028209729990248178,0.015549543560269274,0.0026371330474783683,-0.0069375674359468675,0.004631677381089938,0.00976631720683585,0.0,0.007458968505289931,0.008633860528902249,0.004316643331928827,-0.005506062500980846,-0.002404307261178573,0.007030967637096097,0.0033841869619162246,0.012000618553460018,0.005391427616763922,0.005389552248344476,-0.006132552722827089,0.015159345060125062,-0.013513291694143947,0.01044294739045415,-0.009904493993877495,0.0034114213276645877,0.00011642719811821856,0.004512182842431711,-0.010198165315058905,-0.016434107846394097,0.012325343444805847,-0.008133812169729193,0.002793123143584042,0.006513721661785432,0.011359880455675375,0.00146278178970638,-0.024828505916357102,0.01422758246757172,-0.00031369968919181535,-0.0010757492704729366,0.008221187426770804,0.014540186810944045,0.005589987862510526,0.007947748002613775,0.013833494056504803,-0.007716471480074594,0.009304323895386712,0.006634053088997227,0.015662813162963918,-0.007956749887104597,-0.0057471853776379644,0.0022430740530468007,0.008163708886657517,-0.004025795816342104,0.006474122789361436,-0.0011269091471413084,-0.001766994045655057,-0.006830817175675352,0.0,-0.0025368104868044306,0.0006448111389114608,-0.003231103188301998,0.0064981962045913555
2017-01-09,-0.0007720396385598738,-0.0033475089396021174,-0.012040553222191663,-0.011582953332214707,-0.010131405455831799,-0.013999963532651427,0.005167673147596252,-0.005731620015934746,0.0011432000806010922,-0.011002827451095265,-0.013495174831858026,-0.0054498625164929315,-0.0072013992190569365,-0.013745646569839676,-0.019349688394596165,-0.014925329071559745,-0.009371451220327787,-0.01489895543100872,-0.01620193613467391,-0.00568917716933226,0.00863800350054178,-0.012866844340116868,-0.009912938354091572,-0.04294187462938226,-0.003723661068313233,-0.0029438320534820317,-0.019469035738778007,-0.010365085952398267,-0.004094007586664561,-0.007163671331507526,-0.012526933738281065,0.0008030793606013109,0.008885981732609904,-0.01714479159719806,-0.0026087734334523383,-0.009116453918114664,-0.011695957064738804,-0.01916209751411957,-0.008267713445839875,-0.0027400684457487,-0.004882675949746562,-0.02138708867893535,-0.013174575817657797,0.0006961037666834979,-0.009839565372647074,-0.012775407396783844,-0.003204021930200973,-0.01232359344266798,-0.013756788856097435,-0.019498608427072517,-0.008441127165565554,-0.012294728496742846,-0.007302966160031454,0.003792264010869628,-0.007140044105273802,0.007950500882124567,-0.006461196675951908,-0.009469547262682454,-0.01352831245264785,-0.0014436445037500079,-0.013206975222655126,-0.008210011359699121,-0.021729244673912573,-0.012978808399498054,-0.006590332473493832,-0.013048660455224126,-0.017759848689839042,-0.017341219335107128,0.003133337699357641,-0.010430705062205448,-0.023989544069180857,-0.004483146650460124,-0.004701002606669169,-0.011648747017911298,-0.020473647459750888,-0.011747197041482749,-0.014535317911362311,-0.02412667260036816,0.0038897863800189114,-0.010837078237148301
2017-01-10,0.0007726361442894625,0.018472261509293597,0.008178028894026967,0.010416854719495161,0.011064943134104555,0.026369006539381123,0.010413686474659567,0.01729471248643155,0.0008160989804060215,0.0016794375928410599,0.010488071369185059,0.00016622379736919157,0.015806241346516314,0.00818764959988827,0.02041183023682036,0.010871960761350774,0.015572645776730454,0.014679417746103374,0.01428897091225978,0.00018460103749839973,0.01586401436954743,0.003910381667499241,-0.004597425911451958,0.0025762415636749747,0.008898489306218726,-0.006694892321727597,0.02527075245834154,0.017954868946796543,0.01158487966124011,0.010307521612850756,-0.010443120007142093,0.00160573299501654,0.006291437135414579,0.0074354519699870725,0.013672389694637133,0.0013532976221486415,0.019230922774680526,0.010596063342660944,0.0025521563808388326,-0.009340348502330675,0.0023717971223695677,0.00969347669064513,0.01679579249592411,0.002901300447552657,0.0038886941164439914,0.002087177985549804,0.0041328143464149925,0.009621408538382337,-0.0010730282880997422,0.01704563117816016,-0.016033018582009673,0.018134378186589473,-0.005885126681427377,0.008634794920477695,0.003976285307299099,0.0004153795232855195,0.017233608369527254,0.004249132737207395,0.010590895891823715,0.008820599103594118,0.008589620065143855,-0.013641125360398632,0.017067964494234644,-0.000859906513200448,-0.0014978408403122367,0.018028700393041275,0.012539841250758688,0.011765088562470272,-0.00044646065079589903,-0.008876811958155595,0.010419850118535523,0.0029370592402280238,0.005856715545787372,-0.009994274262811298,0.0024493526976820945,0.013372753647615587,0.007006023532916128,0.012169204010117118,-0.007749517201828704,0.0153844052550145
2017-01-11,0.0030890441054411966,0.011541199397013369,0.014315814632328783,-0.0012890278881682038,0.006839945423213756,0.0019761599582330813,0.0033921549110409455,0.005666965143777514,-0.0013042992792472452,0.006496461948439336,0.004174020907006248,-0.0044831586190449135,0.008739314421862376,0.005184220265458617,0.008334800727827663,0.006864999256543491,0.008240241216417532,0.010521808582219405,0.013371767357204467,0.009780318660547849,0.0029021291008202166,0.027784987200095257,0.010058181649676534,0.01498936236923143,0.015522870227558272,0.004352064393388755,0.014084435643139992,0.008328997967398166,0.0007384817885798256,0.012650158732538497,-0.010057053167116914,-0.002204300195009057,0.001875532855199591,0.005108950006565305,0.007506640568326839,-0.0035131952143693246,-0.0004838357830670992,0.014744318382944543,0.001357309195451073,0.008319223630767203,0.004813580499380965,0.0003489221253245578,0.007623739788879869,0.007520453061908405,-0.000860806833629324,-0.011456022144375577,0.006860451278845048,0.006998042925757453,0.013694874332435214,0.0,0.0,0.00830186483350559,0.004440040631057185,0.008025691459092377,0.022415021902104204,0.002489643569900446,-0.015556537611302157,0.01123869241475517,0.006314711340698498,0.015265499715036102,0.0017823009988118255,0.012529948094863519,0.007126450120343852,0.019064720992458595,0.002357835104620065,0.023612887952524808,0.011808911564310742,0.0058137561466835574,0.001786144047716487,-0.005877209011525331,-0.002379633877764853,0.011128330858953595,-0.013524010751628124,-0.009047558833712444,0.0006519061483074573,0.002932474568104082,0.003295620445526115,-0.004189221053651715,0.00748467094020655,0.008264957845702803
2017-01-12,-0.0015397255203505322,-0.007335040824565264,-0.011761165270350538,-0.011612846259124954,-0.006385886283250208,-0.0236681948869214,-0.00038982838103573947,-0.006502077158593855,-0.009139940750349407,-0.01186794837758054,-0.018536987947416206,-0.012174486638959592,-0.006973129748521045,-0.01530007644179432,-0.03306313227171398,-0.012045341064204296,-0.015279768443264619,-0.023427511264490386,-0.012723623677063589,-0.01745240789222202,-0.0077167965557631835,-0.009979772573070256,-0.0004060965680079409,-0.019831460951055035,-0.0017370371162039877,-0.009829447942547032,-0.031250103161879816,-0.015062877233175342,-0.006644568757438685,-0.00644746208560476,0.006080994279230145,0.0,0.0,-0.021745102752133594,-0.0017537933189090138,-0.004745755668650098,-0.004839937962408225,-0.012915732003754732,-0.0032199002899764295,-0.008800679108347476,-0.004465769924045571,0.0013963347194125841,-0.018915432497969675,-0.009646641835257541,-0.006030496795174978,-0.009902750641857638,0.009084505319454816,-0.01611709598174249,-0.002649104077688147,-0.019553283695029067,-0.004614385917558916,-0.007036226894486908,0.0,0.009023185052014604,-0.02359650550958392,0.002483648260245497,0.008009455957660228,-0.0035301355707451076,-0.014419231011705058,-0.006353221477869542,-0.014630263945688782,-0.003852745487224696,-0.0009130774890500071,-0.00917329157695701,-0.009194195309121689,-0.011534249335164226,-0.025334404421580525,-0.017341219335107128,-0.0004456779394249599,0.01154275475722244,-0.02173367341417143,-0.006950988907714728,-0.013137781269867532,0.004997369665813656,-0.012697450911731578,-0.01900557250880952,-0.0054744486182378704,0.004424955740305103,-0.012596933284458656,-0.02163033085646615
2017-01-13,0.0015420999309692096,0.003284369133173648,-0.0038085242871795932,0.013055145279818658,0.009298514025911642,0.016161341213460023,-0.0033815554344883703,0.003926983688947727,-0.00032927645170022224,0.005899656162833944,0.024038163793373535,0.006753129115562473,0.005213239237323863,0.01117324558771049,0.011112857789200792,0.023924618154790522,0.010248100077032918,0.01066180173162179,0.008591488488074006,0.0049288149382535895,0.017497488520759052,0.01633283223460591,-0.0007119473864077852,-0.0010757486562789076,-0.006090167167369542,-0.001974258186490996,0.005376524676838468,-0.018746756460630398,0.014121000346910995,0.009125888893597223,-0.0031289569460107858,0.008234814548048641,0.004368181158334483,0.012701810842239869,0.011711092081083896,0.006539749919047155,0.01605046911446606,0.02486116144931616,0.0037403857383586647,0.013318417036740193,0.006361477889371248,0.013416879967685702,0.005141600670653723,0.005334235603585702,-0.0010835555608379455,0.0002126884514568328,0.0006754259872792101,0.010068875581125125,-0.00424945588193304,0.014244860358679778,0.0007244357720181949,0.017940556153957843,-0.004420413814116397,0.00946900278850693,0.007292686243959956,-0.005677791640936403,-0.04101801287629314,0.010759799709874951,0.007585703749150907,0.00873806986391612,0.017455952941695996,-0.005976869591549083,0.007310749616409318,0.01023288158722635,0.0038843829781836092,0.031505153298630795,0.0005838457736848657,0.005882673874103572,0.0026748882737659407,-0.00834959603304597,0.013817415319794968,0.005055239648281251,-0.009646693996293143,-0.002677439778392521,0.0036271401564671457,0.01490288643107629,0.014862266121191237,0.004949622329569969,0.002289512627872803,0.02047919837027945
2017-01-17,-0.003849193415769281,-0.005728492183675216,0.0050971102552670455,-0.033505523227615464,-0.021677259545374472,-0.03976123993039182,-0.0002615841000219721,-0.04172118352366716,0.007414517272776866,-0.027440539566594424,-0.033422758094806215,-0.020962492055461746,-0.009631760233384523,-0.03487524411184373,-0.029421849898854324,-0.03751946704598974,-0.00757239053834835,-0.03164827274981896,-0.013724298338759322,-0.0008328222524430773,-0.007779408555934064,-0.018455941712954504,0.009155382266565093,0.0015079509555955273,-0.014180302136786005,-0.005133421748953038,-0.035650685166977225,-0.024132624399242464,-0.04617063163607937,-0.004622276726932717,0.007918732408497275,-0.005179469779973411,-0.009319497519803321,-0.03420759235559323,-0.007524079613417056,-0.011911307825202222,-0.009095418842277492,-0.010533047047175947,-0.007114221274305832,-0.0060239256701147825,-0.004619480920355246,-0.019772950138382872,-0.02600225001438583,-0.03633242066494802,-0.009110584442435732,0.0046805804905509785,-0.0013494416890642569,-0.025442466093944738,0.006935066611776897,-0.03651675092351803,0.009409212567993652,-0.008885882751690555,0.0,-0.0015631613072327744,-0.040912817728876005,-0.0036333270371726734,0.06180724673472282,-0.026353522753705394,-0.03024989712493853,-0.01655030596084639,-0.04279217273008107,0.018981621323192588,-0.026082646965006173,-0.03291942597370423,-0.02063608986005694,-0.009049454774807564,-0.031523655581292664,-0.03508781874980471,-0.005335690006462057,0.008419898786552915,-0.033805491024678,-0.026697598361043573,0.015780038085200676,0.010739238693788122,-0.03893512666767496,-0.03377393905323378,-0.027662197036737668,0.0036262024673028304,-0.0013049483624100189,-0.04743425384329425
