Date,FEX,FNX,HTBK,ACWI,EVRG,KRNY,MRVL,AMKR,MELI,ERIC,INDY,MSEX,VCSH,FORM,EEFT,TBBK,TTWO,CVBF,CVLT,LBTYA
2020-01-16,0.008935540400001107,0.010984221480327738,0.012913769761662586,0.007329091738353499,0.008258465062572773,0.0,0.05726003114735323,0.019260408937774587,0.00981854252503811,0.02831268298099765,-0.0010183020592668957,0.023546248439964446,-0.0002461640916890939,0.015765768990863682,-0.0019616973700851137,0.00912860206938615,0.00813520870651252,0.016997277381199716,0.025814927342158178,0.003740067959539184
2020-01-17,0.0022513414490554773,-0.0006788537716121423,0.0031870205764956694,0.0027128277465608974,0.0026801750710367944,-0.008196483369072083,0.008495891599308303,-0.0022677850528383114,0.009828028054228222,-0.007709283370013753,0.0017838722850540556,0.02099701816833144,0.0002462247033696574,0.01662974027423103,0.00927515035952342,-0.004111857842292954,0.018567808904108363,0.01021334940173424,-0.028364214836203105,-0.014904527890940211
2020-01-21,-0.005241948018183118,-0.007882652233853205,-0.014296918922030666,-0.005411079634161098,0.01990198864328785,-0.020285544834332425,-0.03439792411328013,-0.007575483294266161,-0.02161927398083685,-0.01331843456994486,-0.0244212494550331,0.006200288649867547,0.0013544604464743593,-0.006179573786970316,-0.0018866627910648637,-0.004954539029181526,0.0029228897690054545,-0.021599327351939368,-0.00043899159703264523,-0.03829796395878049
2020-01-22,0.0006023644669077566,0.00027406403716701,-0.002417310256355054,0.0007417049960456445,0.006407687791500916,-0.0007670184993462392,0.009814502555920868,0.007633309301358526,0.007122683663247642,0.007873786797275573,0.004693649774497821,0.003005770522222395,0.00036908099723187426,-0.004754976861363613,0.01981707317073167,0.0033194988564217986,-0.0021473945901338,0.002348754872934844,0.0017566538153086508,-0.0088494278573098
2020-01-23,0.0018056330012741206,0.0019170272378365993,0.0024231678047423877,0.0001236813884495369,0.015771786722813763,0.004604561780337413,0.008639134369310408,0.014394069486766803,0.0002714207481788744,0.002231985845677853,-0.001557240781987379,-0.0005994672577163129,0.0004919264356098019,0.03748623638674564,-0.0035276313177317054,-0.0016542975608970778,-0.007993184853233082,0.013120746822323559,0.013152176739728239,0.004960274738729842
2020-01-24,-0.012165776436760423,-0.013121725866153122,-0.04029041217333962,-0.008277750106380877,0.01666657957723494,0.003820249072446824,-0.025338903084910713,-0.04480968911022154,-0.004145749369318108,-0.07238297416234174,0.0007797238519622329,-0.012143911779942451,0.0006138263124282339,-0.038257171137754065,-0.021420900310650803,-0.02319799006219192,-0.02936397559350501,-0.023589073074028022,-0.013846805987572486,0.012339571004018168
2020-01-27,-0.018093303702116148,-0.013573408832722178,-0.019311191821376195,-0.01856238417324385,0.00532459872094404,0.0,-0.05272802240157182,-0.0734946899414014,-0.01017292616250498,-0.009603724337128972,-0.00727263940435563,0.0012140786143488569,0.0011053890665737587,-0.04198892838548596,-0.0006744779742570151,-0.014419005669549345,-0.01764047817693526,-0.007105776932517682,-0.019964976427213954,0.01511461138968584
2020-01-28,0.012542413557617094,0.010531050832987221,-0.008561870423791418,0.009393362928087123,0.005993175104684889,0.0007607909729483442,0.017781273074141346,0.014345917809624575,0.03190283213362055,0.008484743936828298,0.0028781349837156966,0.005002331761896794,-0.00012259894195887355,0.03037289508753971,0.005828917493839736,0.012908827339233042,0.023563837922077058,0.0014310974422004907,-0.0024624311655058184,0.010566725319820724
2020-01-29,-0.004281832602141211,-0.0025014217268939376,-0.008635468327225837,-0.00012587440772815484,0.00013848518736758741,-0.009885882351909347,-0.047094438709568975,-0.008319420381162401,-0.009055586935118098,-0.02403830747001945,0.001043651671958079,0.008597401746247346,0.0008592982967885465,-0.024253717799790686,-0.005368081884587594,-0.016992417600759646,-0.000476284496406687,-0.007622639777789764,0.02176834327000865,-0.02043721075746019
2020-01-30,0.0032252158377357176,0.0018107585423041694,0.044425064950332604,0.0,0.003739986370023596,0.008448687510568265,-0.011558448157450552,0.004194478110408184,0.0036942788657015058,-0.01600994022857405,-0.010685665184270388,0.0005983018527584427,0.00012228656551571682,-0.0007648358721007442,-0.007114404418263942,0.0034572137344930365,0.012072087990287583,0.010561824170358447,-0.01954753818383881,0.011644840188143935
2020-01-31,-0.020208225020988624,-0.021273467142875035,-0.03252714846867666,-0.017607751716138487,-0.00414016767296066,-0.05940602369822834,-0.03064533144826853,-0.06015051992897191,-0.012040318418186535,-0.016270283419341114,-0.01080074466960912,-0.02466020603209318,0.0022062196826646563,-0.031381543098379594,-0.026252393699568777,0.018949205300129446,-0.021894380513581613,-0.013301395475262656,0.008512568846570145,-0.01582741490261974
2020-02-03,0.008437279619323945,0.009944081305377939,0.01982771768742775,0.0067852189470536395,-0.0048503323161559475,-0.006477731785296426,0.0070717926539412,-0.007111109008805627,0.022594239017722506,0.0038167467866938587,-0.010652512261134506,0.018081495335286135,-0.00041709102501896744,0.017779564300069772,-0.011862440525423512,0.021132713576694773,-0.002326708255355081,0.013961988506479006,0.05153264485194242,-0.0029239336139965655
2020-02-04,0.016733822617119865,0.014911176156741313,-0.0008547266092393535,0.017166772504656036,-0.011279803807055622,-0.011409941162807358,0.022718010833099767,0.025962597690820877,0.047022044604873026,0.02661615769706427,0.022073050649412007,0.0019567779754521286,-0.0009807502678578217,0.024456488942894206,0.017589973417362348,0.03559605197777693,0.02074790400252091,0.014245413254761363,0.011406863409100021,0.018084056123787606
2020-02-05,0.01142995304567962,0.014553113461001299,0.02138588836292521,0.009501330907976335,0.0002816415781554671,0.0008245606454582166,0.04361832437696611,0.03228630868020699,-0.04792488546772378,0.008641867472385156,0.004476954205570927,0.013369302101954084,-0.0004911339557323036,-0.00037894009523009586,0.008832308395626542,0.010391695608509055,-0.04860945524392091,0.022940001752147055,0.026733474326283257,0.01152185143019846
2020-02-06,0.0007529007662490095,-0.005874490269398569,-0.008375243326379733,0.0019812349989090094,0.0042241137873157975,-0.003294997430714819,-0.0034827319278619706,-0.03296725160677083,-0.007161497785190818,0.018359697085545745,0.00655481386591017,0.007560025094200951,-0.0001224552510987742,-0.01440482080574712,0.007191506911064183,-0.003164553858114205,0.05780055982166066,-0.006864904495770596,0.00956064324983652,-0.0009492614693056289
2020-02-07,-0.008130180801906417,-0.010306740418657756,-0.016047340913780683,-0.006550512227678107,-0.006309484719098313,0.0016525744905577788,-0.06718453158676874,-0.03146852020854318,-0.03722798877608047,0.054086575803835135,-0.012243018662549843,0.002648286067189254,0.001105008078261971,-0.020000017606295106,-0.015522165887842498,-0.0023810068045417854,-0.11852199501204586,-0.013364391075359916,-0.0024179476929152566,-0.031353898017961734
2020-02-10,0.005313015108201702,0.006526216072436863,0.004291863226312254,0.004976514579707603,-0.0011288371268163289,0.0008253469264285496,0.0054121084737139835,0.04241901088407496,0.018900282604801477,-0.007981658181953066,0.010548573540437145,0.00836376637877212,0.0004906712024916882,0.02433284342119668,-0.003973290189914991,-0.0031821768356523616,-0.014209578115481292,-0.005137627492238339,0.010704960855626444,-0.005394737081010015
2020-02-11,0.007247301879533596,0.00758741867784174,0.011111001155387656,0.005075574828298013,0.0007062267751583029,0.004121852420653438,0.05590065133821853,0.14632028096170435,-0.010042060598417724,0.0333331886693371,0.008350836937901063,-0.014697427111919126,-0.00036793377857125,0.018007636263797755,-0.08098520787238772,0.030327224464418157,0.01252251702385987,0.004225323277389448,0.009192627419195798,0.05177506691459732
2020-02-12,0.006595719833575542,0.008625267619949861,-0.0067622329312782,0.006651205540046501,-0.0014117292763831113,-0.0008207550336082337,-0.0007844899087641188,-0.018882338919340547,0.07396951070901836,0.024471788599909727,0.005693701939993634,0.0063509192949557924,-0.0004903892794826392,0.01844184330998,0.017982641734375804,0.025561574562853684,0.014503045308923657,0.003272547476862009,0.02079206410020884,0.005157081177968426
2020-02-13,-0.0001485853056629738,0.0013574140087211362,0.005106425475594811,-0.0045273102514868935,0.01145076371516307,-0.0041088308959317255,-0.010203916152389692,-0.021554876713356097,0.026735477375381844,-0.014115043943596861,-0.007977601876540175,0.02292139943763316,0.0001229348498552607,0.007021453725331694,0.0020981222239848663,-0.0060422904145789325,-0.01587438705387667,0.005125879932487143,-0.0110572202378314,-0.01539178009147657
2020-02-14,0.00014860738653688088,-0.002440387594881077,-0.011854715895164958,0.0009833966226471258,0.01104104446928833,-0.0016498479938497068,-0.003964910684099099,-0.006294333586072898,0.02293568785827449,0.0,-0.009338377534669706,-0.002592183203719123,0.0004903476942341722,-0.013211031572534448,-0.01864105465585797,0.009118532443044058,0.01087248222669257,-0.005563170173889853,0.009807767840126269,-0.03694938207538978
2020-02-18,-0.0016378180942244747,-0.002989314010350741,-0.009425829698531563,-0.00392941294523208,0.021287959585836846,-0.0024796030855823714,-0.013136889760719472,-0.04513072158626763,-0.008925045198616477,-0.00991209112624103,-0.008117225420116836,0.0027433724816463556,0.00024538633766924,-0.04462621356744145,-0.006882312312435301,0.006024090761646228,0.0,-0.007459503041607363,-0.004079236331390512,-0.0019674460878070787
2020-02-19,0.00581719741337805,0.007360297811526362,0.0034604248999792198,0.0041914906688780285,0.00040641868441460005,-0.004142343035606122,0.016942088304505054,0.026534071406781656,0.019616964497053857,-0.0011124626966064755,0.0076557417217983925,-0.022606428964157432,0.0,0.009342147377536802,0.0008315669760898814,0.011227588028388968,0.0009697664643886217,-0.0009391643226948077,-0.008191963719379691,0.02414982066675808
2020-02-20,-0.0010380422949455292,0.0032470594843827527,0.00948259503679183,-0.0057699499728239845,-0.004735554456133495,0.006655679945687609,-0.0031733575616035292,0.049272936603404816,-0.0002019056209143777,-0.005567926065269457,-0.008383652353067483,-0.003977634789927409,0.0008585860545449187,-0.024296222934848233,-0.016825873885821574,0.0014803481680629726,0.014003842919409148,0.005171780245468938,-0.0025564849030256243,0.030317655614692685
2020-02-21,-0.012618798575749435,-0.011732811399887022,-0.005977644104317115,-0.0077785926161280106,-0.008835884198632904,-0.004958782542738516,-0.0278549422101243,-0.05157825559333162,-0.009413069145475794,-0.0022394194148888102,-0.0002642781216048995,0.009614105123087135,0.0008571849465961456,-0.03794462898901618,-0.01147971561203276,0.00886917131762055,0.007817263505165206,-0.013564530363521787,-0.03430602595799137,-0.006539047795258823
2020-02-24,-0.03202548692700591,-0.029476000674065972,-0.024055035435437744,-0.034345509002729924,-0.012618764727673537,-0.02823930608706482,-0.06017223651189274,-0.09821403281174479,-0.08447519803651982,-0.0359147164104725,-0.02404844876002299,-0.020802752958225645,0.00110246323398,-0.048479880763284244,-0.016813911371396206,-0.0029304002176473443,-0.025941585520102062,-0.02418187868399846,-0.02021228813846432,-0.025387843849108416
2020-02-25,-0.0344824845652999,-0.03965153579244751,-0.030809985468673307,-0.025644236015198385,-0.026253515015254858,-0.013675104147328199,-0.013501578148075954,-0.05670580172837825,-0.06453244521531643,-0.02793959399283208,-0.005686479790521171,-0.029922099234503063,0.00024408332836811653,-0.009930895671487971,-0.0589130788609602,-0.014695063505531736,-0.018138342623009174,-0.026724961335327202,-0.055219867330572825,-0.008200747629869776
2020-02-26,-0.011261349771444551,-0.016837478895266655,-0.0018168216940042115,0.0009256873467129445,-0.007418210170549333,-0.011265329963443538,-0.012803770397262992,-0.004770819617768041,0.003253948877728119,0.014371430360285764,0.0051742952938236275,0.010641431422710124,0.0006112751136981842,0.020061015191910947,0.012320059780335457,-0.0007457292315902198,-0.013517166653145507,-0.0019973231061586327,-0.020070574423237342,-0.0024318858581123814
2020-02-27,-0.03904982074971519,-0.036783308344744414,-0.029117025766017157,-0.03501576049021604,-0.0370794796524051,-0.022786917889937475,-0.0809478846324464,-0.042186076234154046,-0.050707995272467055,-0.03778048368165088,-0.0192359431358351,-0.05539435223812905,-0.00036669564151303735,-0.042753314497415706,-0.07416140495528212,-0.05074622170594123,-0.014889968618217453,-0.029514411616360148,-0.0616700801180865,-0.025353503838039138
2020-02-28,-0.00931243322461095,-0.014532883339924862,-0.03842555425306071,-0.010543668611670665,-0.024626836318589973,-0.021524547509609082,0.036496207767890976,0.045044946298308464,0.0267167154947916,-0.013496909602771723,-0.02928178886258992,-0.039256987536306465,0.0035448831060349573,-0.0008931911996515884,0.019060135323344163,-0.04323900779786183,-0.003338213957547631,-0.04432980453214985,0.00023991692396130304,-0.023511703300926334
2020-03-02,0.03589122980728687,0.029180910696440465,0.05750490054457402,0.03307507413432731,0.061821092609478656,0.034830542119568486,0.030986166453256025,0.009578589317027264,0.04233552718924227,0.00497513552098372,-0.009390901457196676,0.083403536951842,-0.0014398971747385803,0.01251670848423947,0.025072561975144625,0.04272797870414702,0.04261252380547775,0.05879170712807458,-0.0014388818271758863,0.020491722051343864
2020-03-03,-0.025903316217046446,-0.026067114742795994,-0.03225796008533666,-0.02384474866034647,-0.007782150155203449,-0.023193919198234214,-0.03005488091062658,-0.020872807609043198,-0.02706702166186803,-0.01608912679473906,-0.0022983720395955975,-0.01815949358583835,0.004521189942350734,-0.01633549395656786,-0.04671649524280408,-0.03782502427961698,-0.007495951777541365,-0.022924487101150248,0.0004803183971382463,-0.021586291734603136
2020-03-04,0.03827883888118455,0.03083430545454502,-0.002856981080786025,0.04103183494509577,0.061437865976778916,0.007305876540180112,0.06056361168832236,0.05329452242863786,0.04626002483885627,0.021383750643810373,-0.0008636907080444844,0.05074315623941028,0.0014602898627080751,0.04578090300627413,0.025245421843961946,-0.037674040680575116,0.07372771855999405,0.01981234942485144,0.015122445281390728,0.016931747791665952
2020-03-05,-0.03474693112259908,-0.0390221620461535,-0.04107008308101545,-0.030582506661522957,-0.020115140664515696,-0.002719789679749618,0.10358533098493816,-0.05059792991779155,-0.039395376294906526,-0.034482832624626814,-0.03775213831095414,-0.012035450314425988,0.00024266141039097633,-0.02403431263000466,-0.11515247400943884,-0.051914864398063476,-0.018003697528426232,-0.034764565026297434,-0.043272683647135546,-0.017154354824188367
2020-03-06,-0.02382973096954255,-0.01975029672545392,-0.03486057816027288,-0.017813077405329003,-0.01779050489176537,-0.02454509533021454,-0.033694062655732826,-0.044573770054512685,-0.02129386986878623,-0.029336670241360774,-0.005690457466821064,0.029541362454692743,-0.0012144371960756128,-0.0158311615644251,-0.03555834908393496,0.005385948302806476,0.0035815281859197245,-0.012711925978649119,0.017548173518005195,-0.024640673474491948
2020-03-09,-0.0931439653124071,-0.097678972247072,-0.1620225181604239,-0.07531513559211389,-0.07603082384110027,-0.0801492912354248,-0.0776258035187769,-0.12677462018740315,-0.1218369008272836,-0.06570312585276428,-0.057530055709636874,-0.052210957870824526,-0.008025163042494454,-0.07327968950613051,-0.07609617597922791,-0.16785715593367234,-0.03237322719816538,-0.09442063561435354,-0.0694679845240217,-0.07473684436142936
2020-03-10,0.0507828003089954,0.03697735042847339,0.08743849388687863,0.04596468909422735,0.03455775449904075,0.06585614503299664,0.0445544654806429,0.09639944555654845,0.11012895831028846,0.050632944485770714,0.036113703735854985,0.015605207028123624,-0.005884001492622137,0.03953711204790489,0.08430286001058218,0.009656669048806021,0.04276433846187033,0.026658872969502312,-0.021665408543507625,0.03469851847117478
2020-03-11,-0.05414275969265625,-0.06304881698072284,-0.06455275990851894,-0.0516745705820858,-0.06605763866016523,-0.03897358793260919,-0.05170182800246104,-0.0836865850286036,-0.08070849154517357,-0.046854129426802005,-0.043800174660487134,-0.10079885794314047,-0.010974340398130833,-0.031539903618734044,-0.07586594240079902,-0.054197687263735084,0.0025263414884868496,-0.05366426184195627,-0.04615793925735745,-0.04892799057586661
2020-03-12,-0.10353435916556175,-0.10682135367738144,-0.06416461544676666,-0.09826417416958189,-0.10248600744547798,-0.06725996898928222,-0.11131318376358501,-0.14797688086944472,-0.08846595964355963,-0.12640449759040173,-0.10000008947900985,-0.08390303614788519,-0.019822811351232206,-0.11063216277723131,-0.1284375694760188,-0.15168533546727792,-0.08979422232151224,-0.07682926455112493,-0.11020980514846479,-0.0728323670971377
2020-03-13,0.07949454335572481,0.0679292403571039,0.060802134411512165,0.0716436237551954,0.05593272479252276,0.028631804238885783,0.062372597422673426,0.08955227403771215,0.0671115586482196,0.11897119321963556,0.07562736072609844,0.03600086879304998,-0.0005083927261509968,0.07646742593591549,0.0726890410527763,-0.005298008058610915,0.0762274094657156,0.12351392996666855,0.10342656596713162,0.07605996074183152
2020-03-16,-0.12683581625264106,-0.1368543569597509,-0.17804897725351787,-0.11215244779357281,-0.1606023479198595,-0.029896583065878723,-0.14629484130765014,-0.0933995529468784,-0.1276297761869577,-0.1135057639143674,-0.09630105319245075,-0.1096507253615292,-0.024816213829207512,-0.15757877211591753,-0.10665650743959465,-0.30093211185139035,-0.07382953530760317,-0.011757764816813454,-0.08319083464058263,-0.09733504299206863
2020-03-17,0.05433013831648892,0.046449303895565786,0.07418419762970818,0.06245622865864564,0.1604837460578621,0.024441893643687873,0.06087970107746532,0.09615371504427594,0.05000854821303169,0.11183138127618086,0.046459999096784,0.24064712912748343,0.0018277030471764988,0.19121135891793073,-0.012926799495045715,-0.11809521629696795,0.07832607089297405,0.15704928358434667,-0.055003121223680895,0.09499365487586053
2020-03-18,-0.06813283915640689,-0.09517707391995411,-0.109116161704644,-0.06010935073323431,0.002606094914975987,-0.07572602784566895,-0.0834218421197489,-0.2756893381203729,-0.0785016789052505,-0.011661833748460526,-0.11099358971226292,-0.08215151993005221,-0.03217431529175385,-0.1380856741854808,-0.1508524674596059,-0.2267818930414115,-0.08457112021022462,-0.021593706036991178,-0.08484051090600753,-0.033997625059785874
2020-03-19,0.009486681411527309,0.04410375194582605,0.07131797017526353,0.006342406898074193,-0.04522618949447532,0.02132433678698531,0.0921737738492312,0.12110731207729497,0.025123261194272217,0.04867256978354795,-0.025366607455589163,0.01917936837585632,-0.03432012309021726,-0.018507899666186378,0.12774622945527803,0.2793296148913851,-0.002438586846114088,0.010509761586980026,0.08120733866609653,0.07402911994313754
2020-03-20,-0.03460927828879745,-0.03456055879078568,-0.05065134385265935,-0.03168748186855763,-0.14373848994316873,-0.05274730145506834,-0.009023146617349043,0.07253095400551768,-0.022975846060731886,-0.022503403794848276,0.009760057339111228,-0.0092351131064623,0.01700279220702061,-0.018267500205402465,0.010450232696034734,-0.1288209441042728,-0.05838660256521533,-0.07488310358995254,0.01994019203812214,-0.003954831093489486
2020-03-23,-0.031576237308329924,-0.02760864271385899,-0.006097447912695286,-0.017718518509529213,-0.04790202558843315,-0.10324812218305313,0.015532702726147596,0.001438958666584167,0.010532567042579322,-0.02302154870048434,-0.10350386301367742,-0.03482223749512248,0.03508391877216299,0.03661468282944291,-0.05426455588049317,0.032581422484114775,0.09655514749489624,-0.08768977180614357,0.12414465296976163,-0.10606919665356318
2020-03-24,0.10762403512946128,0.10683354153362257,0.11963181492856911,0.08135480538252882,0.12889604144041544,0.10349283269315768,0.15295365611938871,0.1551723225305397,0.07068722065979727,0.09867440947273232,0.035040429199894474,0.027514590971569275,0.012577788422657665,0.12275615956522623,0.09396515611109146,0.17961171565782807,0.021853956770608418,0.10474441983629101,0.07275357453719433,0.09073613391684687
2020-03-25,0.027888542276683248,0.033043218713259215,0.012328872218679399,0.02740431774330343,0.023466861279541895,-0.024619213620748592,-0.011893764185905487,0.026119230582711817,-0.015000012456154344,-0.004021476112061273,0.07421870658915108,-0.045575429001042056,0.019350899191735493,0.014440469079900486,0.07663827197365469,0.11316866230206957,-0.02227766862239866,0.012269959146016474,0.003782848167930064,-0.02036082202242362
2020-03-26,0.06086492244177277,0.053919102685747955,0.07307171770481657,0.05268386967635941,0.12061637543078696,0.0757210886845392,0.07314797722953004,0.03757620992057942,0.01431680047548367,0.02288032540629259,0.09696971525694642,0.03400224724601397,0.001667826696013508,0.06964925439347147,0.07267313299554923,0.06469508157881942,0.050401009093804294,0.09531686568612363,0.020726692097980726,0.0415677829072143
2020-03-27,-0.03181694870906415,-0.038015378539887235,-0.008827422041199351,-0.029272943288434328,-0.011003995632318797,-0.0581003711415482,-0.03580687441568586,-0.09696298979111373,-0.037033264509407915,-0.026315922223626886,-0.05709020829292477,0.028391737444055654,0.004097632847244181,-0.039923959887662286,-0.027890580885684746,0.0017360679943270174,-0.03080262951633672,-0.03319918783529474,0.010284895125999727,-0.04047895951048697
2020-03-30,0.02254032522471716,0.016847069097334133,-0.010178094306017127,0.022049223037386545,0.02764239713473504,0.01660695236704468,0.015660189699244542,0.08150084883754571,0.003945476312577023,0.07162160804367224,-0.02499998124651337,0.07408685352243172,0.00561155436845584,0.031683136904758546,-0.010992634787086453,0.005199343138218238,0.06096692367094514,0.04630580646399873,0.021404324339072023,-0.008318430088935513
2020-03-31,-0.018747574067299766,-0.013704179859936994,-0.014138743759724681,-0.007455504974806404,-0.06868557552564214,0.002334260559273771,-0.003083745894162049,-0.06818187243223395,0.03230572746369842,0.020176517701654184,0.027644198814736898,-0.021961944655855326,0.0031705314050014533,-0.035988483421717565,-0.04723796757070653,0.04655171931853075,0.0008437977581516876,-0.0029836495006538843,0.03450034340073471,-0.010784853159521712
2020-04-01,-0.05143777746892808,-0.0630445969814254,-0.0795305805825246,-0.04586857390316834,-0.05994545284861219,-0.07334123285052663,-0.043747328693939824,-0.05391538080267755,-0.0844078582172445,-0.030204554356415114,-0.07095513410389409,-0.09780444901552932,-0.0059314900973965745,-0.056246941738806955,-0.11362573174365664,-0.10873151657071922,-0.01922265211672114,-0.037904717176732605,-0.0704051014414524,-0.027861863780339502
2020-04-02,0.013722426579191538,0.007746917655919283,0.03965986951751188,0.02010048026632827,0.033429962267114366,-0.0037687529507072215,0.04958314129214747,0.017639244173230706,0.0347163207100456,0.02059195007893644,0.01510713061579283,0.06268446846491704,0.0019124638436816,-0.016877621850007518,0.017767812772778724,-0.060998139189211154,0.027336029013341534,0.030067084866971072,0.01913360046688739,0.008722573716300808
2020-04-03,-0.01724877799300706,-0.030748919708924904,-0.05040847473638743,-0.014942514245981253,-0.031413609750349125,-0.03783122498882241,-0.009713099997516794,-0.014666692773655843,-0.01814763105212236,-0.026481861925731875,-0.034725282518517364,-0.017001968905071108,-0.0029276411215672926,-0.047210256951794816,-0.05922671308169325,-0.07480317325746988,-0.008534886237373085,-0.018621262433433317,-0.0020859979019661745,-0.02408887663218784
2020-04-06,0.07909346842582998,0.08746885485194356,0.055953997235369535,0.06167679092183476,0.11737465190400731,0.05111429274926982,0.0628623569324347,0.1542622290889195,0.11373688538862248,0.03238348358950982,0.06509640576584141,0.07447924216326185,0.005233493069179529,0.1492116883095962,0.136907203910277,0.17021281344688965,0.023630712315287905,0.008205455362224612,0.045727723518879326,0.08101271517508724
2020-04-07,0.0067944197844007626,0.015419966631696314,0.004076121419473999,0.0010991993852704773,-0.013821803585271186,0.009975057398603271,0.0012583357266915396,0.028136342941259995,0.0385450827937619,-0.021329791468906234,0.028548484446806688,-0.04270696836024557,0.007110583055469855,0.005879512010315668,0.01245313493771083,-0.009090943769975102,-0.010141012017884532,-0.020020613586296032,-0.011494229865342764,0.01053870272764712
2020-04-08,0.04560306842681494,0.04986653435448485,0.03788894752982208,0.024152873607762526,0.06622292194280321,0.020987536021753295,0.03644734759062085,0.05359184487906998,0.03486981887070506,0.034615246184854565,0.030492569648183032,0.03912148170016394,0.007311802630229458,0.03555769692259103,0.03331742281706518,0.05504590848330948,-0.007995994536016404,-0.00314301957836427,0.030586426756031182,0.0585167023119646
2020-04-09,0.0230787406785824,0.04437061303276302,0.10951768485473701,0.014548426807646342,0.03680585588834795,0.08947988018556052,-0.018593424407269743,-0.006493668307914979,-0.01970582849839153,0.006195784038210528,0.01820939419147871,0.03929988614749802,0.014768518711457235,0.00611472997963558,0.020339791529635054,0.20173910389775807,0.002518917343420357,0.08512865437361494,0.025018406826371242,0.017514962658198074
