Date,FEX,FNX,EVRG,ACWI,ERIC,HBNC,POWI,TBBK,UAL,CVLT,SBUX,MELI,AMSF,FITB,INDY,OCFC,FORM,FAD,SBRA,HBAN,MRVL,CSCO,VRSN,GBLI,MU,CACC,KDP,PLAB,HTBK,QQQ,DSGR,IGIB,SHEN,HAS,CVBF,RBCAA,PAYX,LKQ,MSEX,ECPG,BIIB,VRSK,BELFB,NTRS,THRM,HURC,AMKR,CNXN,JBLU,ERIE,ICLN,CME,VSEC,FBNC,MCRI,ADP,ENSG,QCOM,KG,CAC,LULU,HCSG,PTC,SAFT,IBKR,KMB,WDFC,SKYW,OSBC,PEY,ICUI,DHC,CTAS,PUI,BANR,CRESY,MASI,TER,QTEC,KALU,CLNE,PENN,CWST,EGBN,ERII,KELYA,FCBC,CASY,EWBC,MKTX
2019-01-03,-0.020137962208955584,-0.0162601905373857,-0.0037580363252468496,-0.016994120346055963,-0.03939765541606133,-0.0018806491473114528,-0.07855376945457893,-0.015776713355815652,-0.04965550356405468,-0.028899719482935793,-0.0433770659323921,-0.004764985675652866,-0.0009097565576204891,-0.0008267401838847332,-0.016813944068555742,0.003524401961058743,-0.08457708643881867,-0.025349623293223655,0.042314830632694145,-0.008237357664964806,-0.04424245374749858,-0.03636780249655669,-0.03498911023970808,-0.03604102072068993,-0.05343514775292579,0.014901183437195042,-0.003581512007970633,-0.03169728777162284,0.007633395674065069,-0.03267029960146006,-0.018466358012493855,0.0017118510264859665,-0.001988188671034785,-0.026006517698701548,0.00539711512866492,-0.014152192136563713,-0.01690502233258473,-0.03333349469861269,0.013307868158790592,-0.006112531388863807,0.0075814681810506546,-0.03055672170585888,-0.04729393374669466,-0.02569887640449442,-0.05708660752133654,0.008869620306736214,-0.05097448732582299,-0.026402609570284397,-0.01666669413876498,0.01858679107646921,-0.00841343947600759,-0.021984919985122975,-0.031032088852581796,-0.022256045295274696,-0.03136351920192282,-0.03019827758344973,-0.012562169599079631,-0.029616812917042212,0.0467835800709957,-0.011279410005187507,0.008188100111264918,-0.009625294300688925,-0.04589837147068321,-0.012106066499147916,-0.013353624227453564,-0.010287600089218807,-0.006567965517182306,-0.044693870168009076,-0.00975272059528498,-0.004424422655382787,-0.020902534306428855,0.018103580737532488,-0.01600092175647938,0.002826910872833821,-0.012010380056252212,0.0,-0.02596662197628652,-0.06742261899328361,-0.04882321507742671,-0.013317980589964362,-0.005555550404536702,0.02519278930064739,-0.015107916828070889,-0.011549940676654269,-0.014556027117667125,-0.009685430665083872,-0.009931936020816212,-0.012988867282179295,-0.007674548443164175,-0.006930799369295082
2019-01-04,0.0342534939740089,0.03622283438416063,0.003951871438989896,0.03187945068725462,0.04825121152226419,0.03266353812850764,0.03798830754993876,0.04192357176093786,0.03350000381469731,0.04087491294174028,0.03315460782319768,0.06318483585341639,0.024581406369292624,0.023986980680316794,0.024927659469101915,0.015364178991174704,0.045807464856028046,0.04948476450914363,0.03223889741708219,0.028239354249109505,0.029803321277210193,0.04504520983023541,0.04474385343450549,0.028760422354726645,0.05483866107987989,0.0334911551710273,0.02076692432757743,0.022175293793614603,0.036195354110257094,0.042784238332341795,0.0003188848433419711,-0.0024681914802220373,0.03364334693147719,0.03709899512410564,0.026354564412298,0.02332695616330871,0.03486024841312907,0.040157147551044936,0.007803602509333762,0.034030338026917795,0.03690549372073493,0.044146803856191186,0.011031677214075275,0.03492483232002663,0.04488520966599707,0.038735783459051376,0.04265388477381293,0.04338973746534491,0.03892020841225752,0.009651785229234378,0.03030310256239699,0.017520718702036087,0.05751637990636427,0.02525705635217923,0.05218073606130402,0.039854535247279665,0.03419041821362101,0.016157742959931554,-0.0949720051295958,0.05036159198455392,0.03369252509522336,0.03554993001803597,0.04388424405159097,0.024758792701107923,0.03888704897348294,0.011207822058896033,0.02983703511368052,0.03595300538180379,0.01590926843277285,0.02285714521392257,0.032701664960356425,0.008467320166800407,0.04702388057605478,0.01338971999996863,0.0237517429931422,0.024115673093088708,0.03016149553356029,0.05067562663513092,0.04410620363481188,0.05603404950231572,0.06145252326778916,0.06218654653495315,0.01716585957301997,0.020909964386585767,0.06942389830366413,0.029828691344849556,0.010972025991721202,0.030251902242892426,0.0429935703420945,0.03147873512857324
2019-01-07,0.010976325432835221,0.01578156525481189,0.0010735325193864664,0.006148405756187136,0.012658215004035966,-0.006690994599022115,0.010137246761365182,0.009467446806133317,0.006652189764486227,0.006889385148475924,0.0,0.043161184944970454,-0.017593894196219817,0.0056540848753907635,-0.011877888171212492,-0.0012966036765258426,0.0096510847708835,0.014000796619704436,0.0213996754833079,0.004038728194836194,0.02278334200353549,0.006756710480413375,0.01631179095763069,0.004193523540585664,0.039755314767571104,-0.004164042929424294,0.012519489482573087,0.01756199079901344,0.005686673993274605,0.011905680405767338,-0.010519602004388062,-0.0007618853936188774,0.019057763980960818,0.030944133035328614,0.000951220874901626,0.01227479256028241,-0.005286850554969469,0.01426791955528528,-0.002266078953707007,0.027359260620290593,0.012785497741020446,0.0010001163499897547,-0.008183224265036926,0.0025955739630489916,-0.01198800028124336,-0.03755597398159016,0.062121381858580405,-0.004873251913776744,0.008459293259879042,0.005939808645779809,0.008235393573426952,-0.005035726747723346,-0.011743064749395904,0.011861297790781489,0.027975953915493346,-0.005410087125547247,0.01640189614735088,-0.002826651292740512,-0.09259264710072423,0.004768526159322661,0.04317388502529429,0.0037045737992431604,0.01127596322629798,-0.027455353912810954,-0.03724788575291682,0.013496505084838128,0.003402178602895045,0.006674086045006078,0.0022371719997378303,0.006207249105033119,-0.01800105325204937,0.02518916991632092,0.0016808200626159397,-0.0041724279141845955,-0.013883944047295538,0.0031397884407904364,-0.01681147360663926,0.0016075845848317893,0.0160435726471877,-0.0015037292905710764,0.042105286273269815,0.06279508520030763,-0.0017953732037450099,0.0032130972674697666,0.005524922645682384,0.0071225826316152485,0.00217023899787816,-0.0015576699335020372,0.005016394989034945,0.011945932063876619
2019-01-08,0.011231686964521703,0.01520204569773953,0.011796015978837282,0.0073325408865621,0.018181714945696648,0.007348232831398738,0.011396708055544824,0.0035170794354828505,-0.010212736624199747,0.025145419837913963,0.0007867270089401135,-0.0013680677439388278,-0.007055000682638535,0.00522089579580487,0.0025758926012748873,0.007359215191649948,0.0014705517300281912,0.014600764350702233,0.03227612013699388,0.009654230908089367,0.0048163236134934895,0.008099810046982459,0.036459830758050815,-0.00445440289770016,-0.007647074983473723,0.009986219950251396,0.00038654785788416746,-0.0020305032476239937,0.0153471427760421,0.009045815074169461,-0.039304161878836674,0.002667380909241235,0.022903947596238927,0.025453255320585955,0.03420410781845851,0.022519258850127732,0.007592744966185894,0.026892685761201296,0.03539620589217951,0.020455449238393042,0.006327570048208164,0.008901851444720776,0.0027502473122191784,-0.007532051424542385,0.04271988291309792,0.010167554433684334,0.002852992492482276,0.005876619581610232,0.009586569340463091,0.014126489767826378,0.011668492310097589,-0.005931684002744686,0.04971856095521643,0.016231006754918287,0.030677745872762063,0.005898959783430691,0.02849193820448148,-0.008681793626797552,-0.04081628813472782,0.012654552389406382,0.01312449236935409,0.01968505785147423,0.019270346584955966,-0.0002510607544284893,0.0005717716192075173,0.013757776884211204,-0.018484123600080005,0.03513801289928331,0.008928636369935461,0.010487170547761382,0.042237124474107324,0.030302737713481243,0.010818312195441271,0.01815635427802298,-0.010261081623739288,0.003129961025342798,0.017675350569217985,-0.011877766569870385,0.004780515102217331,0.017104080293358637,0.020202000741265103,0.030208809340805498,0.03561157214518951,0.010608141175706853,0.0013735922742426077,0.03724683563053355,0.010829206273316627,0.010843306546501896,0.01453966948162111,-0.000783774749455346
2019-01-09,0.006293944060079548,0.01151894526718511,-0.009715410181950546,0.00925086093755012,0.024553549315499357,0.003039422896701449,0.030945037672593934,0.01869157004308586,0.01675169857759662,0.009511091138355798,0.004086703880177733,0.03491735383632055,-0.009109240830135201,0.0007990277470077967,0.001427401913451476,-0.00816494331630746,0.0073421719757689186,0.004849077386409384,0.005485538122542488,0.007967727734105923,0.023966544778969867,-0.005509376297770707,-0.008156969279829673,-0.0016779616251326734,0.05038531754309994,-0.0007549499836345674,0.022402384038103573,0.05798572728872631,-0.00477333121866963,0.0081493024965269,0.011066395945112273,0.002469505302175934,-0.007806129218511204,-0.002810093278150849,0.0027564338614145534,0.00895429583779972,-0.0006027126016513451,0.03867860552876312,0.009872024368244192,0.030635380090065167,0.0067500999412111184,0.0037813867715283944,-0.00603401791056124,0.009012562310693806,0.04751512932054913,0.02557142653829536,0.014224817122127531,0.015254706143928987,0.022551878466690933,0.007075418364184571,0.008073676575601763,-0.022446311561890364,0.006851435011278717,0.0,0.005280790873064989,0.0009139718211226278,0.030154712946350637,0.011796029711749423,-0.028368834140619748,0.015361000857325058,0.0010304680481341144,0.022924791754368012,0.019143883942482898,0.003890209245788201,-0.014666781659162575,-0.00817731747904682,0.02395803440619848,0.029248566135084753,-0.008849621319164891,0.0048844384517765516,0.027730277257064007,0.009538954108263997,0.008756843528723524,-0.009259317803197886,-0.01394866324810562,0.010140274571410757,0.058240494872159765,0.03638724644125446,0.018310516352800565,0.005711179134352484,0.02475245187544539,0.02716684546174819,0.013546348636553907,0.0029709738984387,0.03703703461445329,0.018181624316499168,0.004897449720593361,-7.70571926009822e-05,0.011123198116733457,-0.016383127163846156
2019-01-10,0.004783120968725907,0.005856504037837773,0.014270331909467693,0.004658135505402727,-0.0392156285177071,-0.010302738707117287,0.020881118048995395,-0.021789051403590887,-0.028533898384592304,0.005123989641173887,0.004852840758970078,-0.0010883490013159358,0.004780481051020358,-0.005189434595212372,-0.003705796006413853,-0.004766440588404253,0.01967926376344198,0.009184302325758953,-0.0005455518708795681,-0.007114466387684537,0.0011705517384215103,-0.0018467761713958364,0.01362111188281645,-0.020448032691201212,0.013262082611447346,0.013502007208904931,-0.007177917009328572,-0.001923029309897406,-0.003996908975447799,0.0028603539535787537,0.0029850797255923656,-0.0005687160267551228,0.015320941805372135,0.0009395308474651198,-0.0009164748591108385,-0.006236594199068302,0.016588826381904065,0.015903668791749093,0.011404760520683954,0.006972496662664751,0.013960743013275101,0.010315069061043403,0.037527424263431364,-0.0023504665750512244,-0.001851377413848887,-0.0037137536146678585,0.03366042741470232,0.0006394972891523576,-0.004643060117903608,0.008928808939066668,0.011442007606523141,0.007224382870476109,-0.023964420325836677,0.0002956555572706243,0.012177868025583516,0.007913788749338568,-0.0373632012889068,0.0033564396342899983,-0.08029193015400582,-0.011538445707764855,-0.032279407276826766,-0.0049540851735494496,0.011200549465955723,0.00875145362848273,0.007152650673007299,0.023243421332421965,-0.06932216293216764,0.02343909451446735,0.010416551025465903,0.006682461451178012,-0.03156229894849305,0.0007873941930436335,0.006978878041734138,0.015576449022963956,0.010896047537130471,-0.004633254703699907,0.009365828615122362,0.008463783059248664,0.006371008914356491,0.0008414820799416134,-0.004830913423070071,0.031066321603646196,0.03015761314473031,0.011058381879045287,0.005291000285156278,-0.00044628364378396235,-0.0006091585811284217,0.005634061434925286,0.0006346191218440378,-0.002205167856100698
2019-01-11,0.0014646057068596896,0.0008086617972491439,-0.006858922155352776,-0.0035894698509932876,-0.032879975542712714,0.0018370390200597164,0.016618466390036613,-0.0058616872567529565,-0.01597644104555984,0.004440066628287553,-0.007166166174057964,0.015783786115440845,0.0027446385052156685,0.0056175832239167,-0.005436554897689572,-0.01175444925114999,0.009292360011992074,0.0001540452314099383,-0.004912739442859637,0.0055731467458515205,0.012857545596523856,0.005781394714939658,0.0010776096520261902,-0.0051471790096441206,0.0027846695274094113,0.01623181411790031,0.02739718679633829,0.00963385613611778,0.001605267137389843,-0.0036586179769778626,-0.04761906564010443,0.002085832914718422,0.006933159200791961,0.01958951329416392,-0.0013755755385094215,-0.02124022887995225,-0.0017800521152722126,0.004963747211760738,-0.00715933073137498,0.013119486005698455,0.006099184754314146,-0.00559309110589945,-0.01595717818850828,0.00895266053380217,-0.0129840333740453,-0.015175488204568155,0.010854882107311559,0.006070208160099844,0.0058309261629183595,0.00224892983147984,0.005656050298907367,0.0038924003066291846,-0.026371754433528793,0.0124190485842397,0.013682302637929356,-0.006115264622295724,-0.008899781790322248,0.012323898706422254,0.0396825384811359,-0.01348904193858902,0.00417903692126087,0.009720101754406185,-0.0029998213029741594,-0.006692199756229589,-0.012668001732316192,0.004628999057925798,-0.006138608879155849,-0.026347728996802378,0.001473030136650788,0.0024144898558102756,-0.012726832447173764,0.0023603240736616016,0.0017465408975996244,-0.004430869755414846,0.00888807194686958,0.010085318806894561,0.001944093179472528,0.004973585066574637,0.0015474743370893496,0.008195885813808035,-0.019417457749564604,0.012215030575436048,0.006320709828118387,0.005273537385393601,0.01052630588288439,-0.00044676353215966635,-0.00030484322611190606,0.005678943947117654,0.001691052262697168,-0.0003759846875596162
2019-01-14,-0.006215853563278917,-0.0037168921035938274,-0.007614835413869203,-0.005704209613504707,-0.008206311692919077,-0.001222702365285544,-0.037409436223400316,-0.015330090540584873,-0.001998201989817039,-0.014407351698339621,-0.005648874944248594,-0.015016735787939162,-0.013686180090632494,0.012370304725464853,-0.012082731672858449,-0.007048137620583872,-0.018413614092712915,-0.010024354045068518,-0.009325163822015758,0.015835350214000288,-0.01673355132354215,-0.0064380233368287465,-0.0058887497804704925,-0.029318966198105367,-0.03721205846251019,-0.003951759118823395,-0.02407391569965267,-0.0028625700650355412,-0.003205060079126687,-0.00883672817605008,0.006597240940656723,-0.0007569561341066455,-0.03280688010484656,-0.004947137456262518,-0.0036728369629595026,-0.013317064408695511,-0.0008918565672110246,0.012538219560390917,-0.03641622559455526,-0.008633085528945483,-0.008373032318629847,-0.00741014934682549,-0.011937360915765027,0.004786853584842099,-0.0021141685044182568,-0.023520076149185942,-0.010738318921389212,-0.018418462034084704,-0.005797123563462403,-0.007961499756238166,-0.004499274986751733,-0.010412852774933867,-0.02054802488940133,0.01577073117695238,-0.02257397274660411,-0.005696952198453897,0.0019951661491095507,-0.003478147305663648,0.09160303620773669,-0.008481500172927592,0.057278994065282474,-0.011739844593783744,-0.016317597527514716,-0.006987132044739552,-0.0044711240037232924,-0.008105727940856955,0.0009998691359474066,-0.012905919010837263,-0.002941273050527049,-0.006622582858937798,-0.009232624171538473,-0.0007848303993051031,-0.006355719716867547,-0.013351465027615084,0.003561246043276567,0.011520808244536163,-0.01816896814690694,-0.02598188405222801,-0.012501555279231136,-0.010734825074051657,-0.029702942250534492,-0.04585684911537691,0.015867753462357914,-0.007966029221110116,-0.02213536500736646,0.00625551977582961,0.0012197447353676782,-0.0015261084113494805,-0.0008439069410650646,-0.023566656075491577
2019-01-15,0.005886829288571205,0.007299273012841168,0.005531680623031221,0.00905805767375334,0.0035462796547620634,0.00428400684999275,0.024657021678664348,0.008383196601950083,0.016143076298524628,0.01461795775685415,0.01120396395469947,0.03040297090343702,0.01517119422409241,0.0035477321170427345,0.006988960870769612,0.006211175261679802,-0.021644967135047377,0.01199564568604905,0.008859139272699323,0.003897074356557173,-0.011737190593527735,0.018745536924756667,0.021974557261846828,-0.0005922313364772336,-0.019613054959434106,-0.017984005549467996,0.008348969642449466,-0.007655495231217668,0.009646316387878162,0.019526508194888992,-0.010003415331780285,0.0003788569098359673,-0.009421938034054556,0.014568167327316361,0.001843473790927197,0.0034991108151478656,0.013535955632551389,0.00037518079393228376,0.017960504872264638,0.006894068858470437,0.02154831677211555,0.012951864927823076,0.05271858736445645,0.010341565420296739,0.004708115939139779,0.01052052338723608,0.0,0.006470406480677537,0.0005831037378585258,0.015101809602263483,-0.0056497756808224775,0.018413853633802546,-0.027653917463348776,0.006038223915576735,-0.000238083616262319,0.010924390537025541,0.037590552530297305,-0.027399656120421723,-0.11888110395736817,0.0061484073367419345,0.0100193888075637,0.017819169513218158,0.015764662798713136,0.007287247930976903,0.011521359802052045,0.003870865942309454,0.038199325025676245,-0.012231214619341735,0.0405603280413227,0.006060294926794274,0.01564834091689571,-0.005498861441345371,0.004981159078784936,0.01179722756404078,-0.0026145379725354134,0.006074441339445569,0.04195111553851749,0.00952679897288733,0.009388415186619259,-0.007164018895539415,-0.005102035851341613,-0.00548057186044737,-0.0029287391450881772,0.013121993271125953,0.0013315248655014766,0.0035524538688795904,0.007308222988596125,0.014215692564316429,0.00992814446423318,0.01589764415724315
2019-01-16,0.003291976604878677,0.007729387278774702,-0.0010646809366398058,0.0028426533206324933,-0.0011780313969531608,0.015844105355976135,-0.005259030061860459,0.016627119008812974,0.06354684551772105,0.007694783757633994,-0.004837625616783248,-0.014795751458083872,0.004738539197756131,0.03142189628196124,0.0086754902967896,0.013227296518028675,-0.0036873295861060695,0.0033866843995933316,0.024698146527553755,0.03027980791276308,-0.011876588374884589,-0.0013633220369739796,0.0073543519068515195,-0.004740731670270781,-0.012062674581206356,0.007136666130182601,-0.011290907307156761,0.005785961454083832,0.022292844547107116,-0.00018464826662545342,0.006968601054850199,0.0013251286124444928,-0.00908900970216886,-0.0076352760343252335,0.01471882884241893,0.0007469060710152409,0.004989436376702905,0.006001438317780217,0.009006249638087604,0.009009009009008917,-0.016324019749177965,0.003196600197588495,0.01877918694151326,0.016906232357323248,0.0011714910192839323,-0.0038355006736073838,-0.013568446422812741,0.01864350184751773,0.011072292292955366,0.005462006544584952,0.003408702633964422,0.0018133628359806586,-0.0320368500470537,0.02029142644154902,0.012145662458035389,0.0032493899788166303,0.003838808151536366,-0.008254144199150826,0.015873000254767344,0.01912840766968893,0.0078650929777353,-0.0018676534416490753,0.012508708325954965,0.02070626191910163,0.010424543937744613,-0.01679525640441637,0.018113849494878487,0.01793348464790956,0.008504523294694089,0.0012047891032092028,0.00030298331584210914,0.018167654503203234,0.0041122296348787835,0.009602269606585834,0.024156931012108362,-0.003773536512251985,0.001551860578419717,-0.0025165178842402325,-0.0025366616364470573,0.03873109588049495,-0.0051282001121667475,0.013141138784959816,-0.01436026878178187,0.04001537120806553,0.019946821243070012,0.01106206274547672,0.02025390367189739,0.0025623818867741566,0.029910222106164897,0.025464744012448692
