Date,AAME,AAPL,ABEO,ABM,ABT,ACU,ADM,AGYS,AMD,APOG,ARL,ATO,AVA,AWR,BDL,BDX,BELFA,BKTI,BMI,CASY,CHD,CHE,CIA,CMS,CNP,COKE,CPK,CRD-B,CWT,DRS,DSGR,DUK,ED,EDUC,EIX,ES,ETR,HCSG,HWKN,IDA,JHS,LGL,LXU,MGEE,MKC,MSEX,MTR,MYE,NEE,NI,NPK,NRT,NWN,ODC,OKE,PAI,PKE,PNW,PPL,RGLD,RLI,ROL,SEB,SIEB,SO,SR,SWX,TCI,TRC,UG,UGI,UMH,UNF,USLM,UTL,VLGEA,WDC,WMB,WMK,WTRG
2017-01-03,0.0,0.0028490937224392443,0.030927835051546282,0.0031962336176352135,0.016662221057755167,-0.0711771244701358,0.011828841530607592,0.04247109542846639,0.007936521285438536,0.02819262170314274,0.0019341879878358448,0.005394612483331507,-0.0070019181471808745,-0.013389071519944507,0.013552337698607309,-0.0024163761285905805,0.007506918670399987,0.02105277444030773,-0.0013532939700914293,0.0005885472251159207,0.003394863512679702,0.010597456177807496,0.02342163982264367,-0.002162026114236437,-0.002029284662705688,0.004752814563783181,-0.015683404841193238,0.011146531435311191,-0.004424541931420056,0.06034474690545766,0.02521010086989528,0.0014170702863709472,-0.000679097017331709,-0.00502537454482177,-0.0033340688554405196,-0.0027157896619954824,-0.007213628678768069,-0.01404141572407891,-0.003706867259302027,-0.006082966547043767,0.004992589481290333,0.0,0.06532069428669107,-0.019907999518402386,0.002785586037386656,-0.03772706328329001,-0.013761525607337788,0.0,-0.0061947447165685565,0.0022588950121791296,-0.015507543627612641,0.0,-0.006688721965288802,-0.024862662923183954,0.023341073371506482,-0.008385907774516643,-0.008042753471404152,-0.009099074515983352,-0.000587629848293747,0.020205147618036934,-0.02407732717272182,-0.008585202895880495,0.01518722375267334,-0.0033557014762590764,-0.0030491501713852953,-0.003098322965631617,-0.0027410408738193226,0.01913473656215814,-0.016909123187215602,-0.0032260869734447306,-0.004774390459674538,-0.005315777427092772,0.009398149251218735,-0.018481754785968474,0.008381103469063289,-0.01109311679191316,0.02178091356669598,0.01027600652657723,0.0010474267939903914,-0.0019977456958875095
2017-01-04,0.0,-0.0011191988892161886,0.07000000000000006,0.015686271416276654,0.007938314102156951,0.017758885754617815,-0.0017316604528185842,-0.009259294417005237,0.0,0.011440055402822225,0.00772200061362871,0.005633835473353388,0.0022663833124869637,0.015127787248758517,-0.011345116052073556,-0.0012714467844594513,0.009803879446390162,0.0,0.014905056691989937,-0.0009246196634867809,0.008118846037189487,0.011226773844669635,0.03383086031195681,0.005538331047273859,0.008946905114276982,0.0014467903965955653,0.018967954103802587,0.011810771932364128,0.01629618659455212,0.0,0.018442654507162537,-0.0010289170193952257,-0.0009504148186478822,-0.010100971838796546,0.008501812753843208,0.0034491135526271144,0.004387465290507153,0.019678952757318013,0.004651028286927428,0.005620904144062466,-0.0007093676710526742,0.0,0.04905244510688722,0.023437465481531028,-0.002884568570822088,0.01452058591876515,0.0,0.010489556809556655,0.002948142249243002,0.007660533136941039,0.02386648691480775,0.015151502166234732,0.019360188453187543,0.0034889315561104084,-0.0025529812326673396,-0.0028187004539462768,0.022162250484080825,0.0055611290551964565,0.0020569443388382957,0.008852422717887887,-0.004869287767163999,0.008958043058937326,0.0478535682006862,-0.013468000494176735,-0.0010199103291278488,0.019424870716411524,0.026567483250809376,0.0,0.007199988495483423,0.0,0.00937632236280228,0.004008615292143469,-0.04137954768288321,-0.006590480554275913,0.007436778411709977,0.006598466563892735,0.015987076580759707,-0.0031784406884656224,0.013749630104470834,0.017011656994062152
2017-01-05,-0.06097574979288678,0.00508558820850058,0.04672897196261672,-0.02099407092828731,0.008638220356229409,0.031574620515896434,-0.00737384759473747,-0.006542027670281447,-0.016622968415108463,-0.018491909691559782,0.03639847985769418,-0.0049356073658181066,0.0017589592821907196,-0.018847122061025234,0.004098252745975417,-0.0008490572584506362,0.030679729855780158,0.030927759781060216,-0.005340239981647343,-0.008498707451199183,0.004250552682389941,0.002135377136567973,-0.025986568704705615,0.005507646587769255,0.0,-0.0036671765786229216,-0.018614868139288143,-0.008560055100077624,-0.008746352193235385,0.016260282199775933,-0.02012072403720533,0.001287721699672284,0.0021749799861099373,0.005102075958678176,-0.003593138941220153,0.0001809533608163605,-0.0035494201378235557,-0.006856368345684705,-0.005555476953995497,-0.005589486178041003,0.0014204070312362482,-0.05378487460834791,-0.03613184450356399,-0.014503673248054683,-0.019609878560918115,-0.016220986476601973,-0.013953547711482606,-0.010380668200743681,-0.0005880247005972672,0.014311379959604853,-0.02424271761247554,0.05074615077154365,-0.007431718235314744,-0.02166374118406944,0.003924590629646563,0.004239950074759191,-0.066102748380089,0.008231618764445114,0.005865160366961275,0.03371291315161362,-0.022508759233700104,-0.005031088720373611,-0.03639364289250813,0.07849829823657317,0.0030615984796855678,-0.004573261769537651,-0.007776986951982479,0.060408144581074685,-0.019062717971203957,0.01941773113159795,0.004104478479535212,-0.019295139372187853,-0.028417004730107442,-0.0006769886828509319,-0.011506981462602983,-0.016715764446015746,0.00014203086167818846,0.012117398944473612,-0.02226155779197614,-0.0032801955046755094
2017-01-06,0.06493522374894778,0.01114783568684019,0.08928571428571419,-0.018733153959563986,0.02720428713289058,0.08658856738248533,-0.02294060357620431,0.0018814208724406978,0.007117431079635805,-0.008414086472592452,0.018484359388210025,-0.00576411912232766,-0.004514716012804509,-0.012508446148902341,0.012244844443845881,0.018750002170460744,-0.0015071555952982374,0.0,-0.00536924551788498,-0.007638146447104921,-0.00044574945779274344,0.0001822582099497705,0.0098814607312816,0.003810136628562555,0.02216866328665157,-0.011656851194363882,-0.002276390914917159,-0.034536997432680794,-0.016176766145048593,0.015999922798924926,-0.024640672364273364,-0.0033438707340948115,0.0029842873138992143,0.013197885945159804,-0.005686493815088234,-0.00036184124524341055,0.003287633332750728,-0.00715890407549824,-0.0009312353541388596,-0.002872506853781598,0.0021276991096998987,-0.027368603627431987,-0.03197352482300719,0.0007743096385390835,-0.0009838250084392985,-0.03661501534043399,-0.03018837225253912,-0.0069930971461168445,-0.0029408819423873966,-0.01410945419953269,0.001911228390381936,0.008522881726569898,-0.010815574624195023,-0.011481357561337058,-0.015807876075292104,0.0007042260800356193,0.04869783084825374,0.0012758587212990946,0.00758058363636005,-0.02442305722423055,0.0030035756239972233,-0.0053536560837235125,-0.009627285303335453,0.0348100924392567,-0.0026451878611712942,-0.004594189714404617,-0.002955111111665576,0.0,-0.01619433230581868,0.0,0.008821235896969704,-0.01424658180928784,-0.013698797233949511,-0.00582583223185551,-0.0043923637535701054,-0.0003333053617535775,-0.00240969130355706,0.021423821360404105,-0.015078277455282008,-0.002961064917592404
2017-01-09,-0.03658544987573209,0.009159600812335356,-0.008196721311475419,-0.010047392313977,-0.0009807623296352874,0.002965283821225073,0.0006705497104331215,0.0,0.015017674989132201,-0.004427330679539598,0.009074357862205007,-0.012942787098342179,-0.01688090313704338,-0.020809742180970092,0.0,0.005837402614225384,-0.01547180219169153,-0.009999885595221691,-0.014844376185683239,0.0009407320657905949,-0.012702965340332106,-0.0021299586825459516,-0.0009784959511300872,-0.013522875922065691,-0.01892753369415101,-0.022797906131937107,-0.03041832795427568,-0.05691045226706393,-0.02840035619252268,-0.007873978353683198,-0.033684178402549336,-0.010969382536147432,-0.015959012231577474,-0.023045972883693144,-0.009345813642390843,-0.012486234641502447,-0.029355572166268606,-0.0030905283977101794,-0.01584354740419569,-0.023174703409403197,-0.0007074696767569444,0.06709959568580981,-0.0569475429053784,-0.017027659829137898,-0.0137857183451634,-0.030959275220887594,0.011672778059223399,-0.0246477596409187,-0.0025283302489707005,-0.013416550154175755,-0.004768721747203886,-0.018309878354906384,-0.021025796329626645,-0.04839614778189516,-0.007253983921021279,0.0007028008638956251,-0.00539972319685289,-0.016052974816895715,-0.009838055238500454,0.005190299211081495,-0.01580416383273553,-0.00927059136336772,-0.029389435718058965,0.14067279536088484,-0.009794121152643886,-0.011538276149908655,-0.020360690748983168,0.0377213071402529,-0.02181075864299209,-0.015872985472225487,-0.030923418178637974,-0.012388356272401979,-0.003753775839215767,0.004224426422348548,-0.02934026885916452,-0.0026676035893434813,0.02102880343860991,-0.015113957775227727,-0.010410445640154253,-0.010890985026263955
2017-01-10,0.0253164516185147,0.0010084650642419035,-0.04132231404958675,0.004060143463613608,0.013500142970767515,-0.0025866901114035556,-0.006480441662674585,-0.0009388991141484615,-0.004351626782495344,0.009264346465513995,0.050359750483805366,0.0010921785602326928,0.0020504334920026235,0.003926969652965795,0.014113106632507977,0.01225781337744336,0.0,-0.010101168517099968,0.026026852386920485,0.004015770875351654,-0.01625303338616102,-0.003171883223280658,0.00685599359086031,-0.0016836017706608475,0.0028134906072163623,-0.008314891555048165,0.01411784732312138,0.018103398357051104,0.01538475043329024,0.007936469946244529,0.03050103844533214,-0.0018269028592978742,-0.0016491708682266903,0.015384500420228653,0.0012673324586969237,-0.005314479524923144,0.0021101498044520106,0.014208152674486163,0.007575956655691662,0.004231860111287844,0.0021242429768162374,-0.020283754143526678,-0.024154604923799394,0.006299169026838358,-0.0038829283995160946,0.029091082102684185,-0.02884573783399269,0.01083028050186896,0.001943299827948719,-0.0054397648155800615,0.014374832148222216,-0.0014346107831514354,0.0034363950883704586,-0.0029059220094717064,-0.024530529663613687,-0.0035139104632534446,0.005971931498669036,-0.0012950219345411185,-0.008182510841875046,0.017311719267008474,0.013353468329567741,-0.0006032617770234117,0.016997373473873312,-0.16085788245695654,-0.0030906187970868304,-0.006225748179173762,0.01104962570031609,0.0,0.029869633438834864,0.003225472402647034,-0.0028609716076073433,0.010452796356335003,0.006405493732477563,0.00189979849123878,0.022044879798207795,0.019725551231883465,-0.014194261787306206,-0.1074224326535188,0.015934762830225546,-0.0016683509407656727
2017-01-11,0.0,0.005373339963892665,-0.07758620689655171,0.016173390890468875,0.0013406805208056038,-0.05705813011187,-0.010121359656343754,0.019736845053652585,-0.020979001741372683,0.02203065538059934,-0.015410984629513846,0.010915766252502346,0.010230260505138755,0.009893773365207803,-0.005964448425802127,0.016204718643508587,-0.003073247315895311,-0.010203965346876398,0.0587452996113349,-0.00655269104528966,-0.000458951360719273,0.005935210152595349,0.012645925857757145,0.010599959843186513,0.018837755183902072,-0.004717299041352208,0.0030934061395804235,-0.0008467426729095173,0.010605813406872944,0.0,-0.012684957374184958,0.007843425538610616,0.005368787177881806,-0.045454427388286645,0.014343750034941705,0.014370145124745992,0.006456958888705122,0.003820644860114797,0.0056390178470544505,0.009960732829918495,0.0,-0.016563211096816688,0.021039606334122718,-0.0031298326671596044,0.004900617984318956,-0.001009560075019511,0.014850985581218001,0.0,0.006999663583949545,0.008203864120281956,0.011808999320790159,0.008620301988241819,0.009417536008446525,-0.007869354469452916,0.02122346481852344,-0.0028206890722459743,0.0026982427274810927,0.007649650442648648,0.008838959478065567,-0.0047765842981509765,0.0033360495633809606,0.0033217207134557114,0.008007589970274065,0.03514373516739422,0.007441128460893731,0.01252933238562326,0.009367665770866784,0.0,-0.005718998570551248,-0.004501551447607666,0.014124866173413686,-0.0027585499327323904,-0.0029953300324006005,-0.015711523020789042,0.014453883510271881,-0.004262027760744136,0.008610898044306259,0.009824511366514299,-0.0033504396837896744,0.007352652877100407
2017-01-12,-0.04938277112843659,-0.0041754423122508655,0.0,-0.010942483354609345,-0.008763853959503298,-0.038507253384050255,-0.012951574303691427,-0.02304147384427424,-0.03928567748896872,-0.003053811470820067,0.0,0.005669071583613627,-0.008860811672946944,-0.016176573382812642,0.01360022145790385,-0.001266646187364051,0.0,0.0,-0.031525573469161294,0.008737196842918626,-0.0020662787412784045,0.005352505532748575,-0.020172914622969773,-0.0011918292275389097,-0.0035406297974793777,-0.009477765002835037,-0.013878027758569722,-0.006779991962403087,-0.020989294913479117,-0.023622030042694253,-0.025695947394753782,0.005706654249750365,0.008079010159538491,0.015873123854992954,0.0034660976579570235,0.00454060996704464,0.0018133998269418417,-0.0002538411678884023,-0.0009346346651959436,0.0,0.003533781932491431,0.0,-0.019394012255003257,-0.01962310698405534,0.005208701557520179,-0.019454245287135685,-0.024389832613225138,-0.007143130884687099,0.0007535906890041577,-0.004068495754079526,-0.016806532531132956,-0.001424303620814582,-0.00508892124489746,-0.016157529183013053,-0.012050245747829313,0.0,-0.023143046089398434,-0.002830574920618001,0.007593699938513554,-0.0015000574376400344,-0.012468782321226168,-0.009331483143760755,-0.04133060597967331,0.009259250401687513,0.005334479486453603,-0.0007731316132487676,0.011085607445556755,-0.0066764986624504585,-0.009860296856568307,0.0012922664723207244,0.004787664014882509,-0.01659749832402979,-0.0018776830961735325,0.03880545004552416,-0.0056990217738530635,-0.008560809044160234,-0.00979716360640892,-0.0027799871586596803,-0.01390358864817609,-0.0016589413670514697
2017-01-13,0.025974089499579023,-0.0017609485894977128,-0.009345794392523366,0.017601253597247846,0.005157336397219048,0.0049040310342767235,0.0027626196207708453,-0.0028302533552690967,-0.016728652541533107,0.009549431597023483,-0.03130431797193445,0.004697064213775137,0.005108454699765508,0.011116156258138998,-0.017363963172927432,-0.0008067519623674579,-0.00038534016009961203,0.010309159654748878,-0.009114699298147566,-0.0030571861749341123,0.007131204999385243,0.005686965961141377,0.016666674458123643,0.0009546849581565375,0.0035532104000985942,0.004725009445204487,0.013291592060385549,0.03583682056459403,0.010719785057659914,-0.008064574967491578,0.017582400814517563,-0.0042555972452608115,-0.0002716870546243255,0.020833138016735253,-0.0038685010935329833,-0.00289334915474293,-0.003480481059279672,0.014212888500941823,0.009354515202925295,-0.0015175629136279234,-0.0014081838744166575,0.0,0.008652690752047887,0.0032025023209847348,0.00738724462195961,0.012625223064151037,0.0249995678894519,0.007194522299122541,-0.003765922236990904,-0.003177468946182316,0.017568736346165847,0.024251014904391077,0.003410216106975783,0.04090758382707804,-0.004596173138698534,0.0021216826829038027,-0.01487605235681333,-0.003097124544895302,-0.004057843519170268,0.009163504602392125,0.0030305479720218464,0.015496705444087544,0.0007840219098533829,-0.030581010769374584,-0.004081830271408737,0.009287689445276692,-0.0015300133591934495,-0.014936576386212597,0.01120334260430611,0.003225472402647034,0.005414905981049101,0.00984545682725635,-0.00037631529083836934,0.0194729400784297,0.0059524257527900915,0.012951958681155729,0.003533674858734459,-0.004877700745431923,0.03331290046075397,0.00631454976664414
2017-01-17,0.012658193595523004,0.008064400532333815,-0.018867924528301883,-0.016803051791127732,-0.0007328875715172378,0.0634407314544101,0.025940807654092346,-0.035950816027647714,-0.07183367054464174,-0.008388119956937667,0.03949726811696497,-0.0016027300075511786,0.002033308702437786,-0.011910047085139985,-0.00602406995198157,0.0004035696101782893,-0.046260589391726836,-0.020408115994665188,0.0,0.00042584951000890214,0.01690274761657684,-0.0008419529436372031,0.01542910792457386,0.0061987856385594675,0.002753623072403899,-0.01992918653764364,-0.008487594943326737,-0.01070873333846134,0.0015151853622636935,-0.008129944958922164,-0.04319654498825809,0.0032377222705597397,0.01358681702658493,-0.007142753277684211,0.005686493815088234,0.010335739033929592,0.007823449246724179,-0.013262785672128907,-0.031510487774605966,0.003925527593574785,0.0028207792270638077,0.0,-0.04411766269902706,-0.0047886775353471744,0.014337209271012341,0.0017812319611374416,-0.0204879139591011,-0.028571524575672247,0.00982784441010387,0.017759774180354793,-0.02519832000484057,-0.01810587128257868,0.005097660037866936,-0.018646081761885536,0.0,0.007056853074119296,0.00391468751935764,0.009578272631800777,0.009604031063177532,0.017862582852733455,-0.01946976123604227,-0.005685031399473073,-0.023059919616690405,0.0,0.01823747936158493,0.001533634516279303,-0.004085809170512378,0.0,-0.01805501051370939,0.0,0.005385394894372508,-0.016713181228418916,-0.015054185061882164,-0.009225599976508625,0.0067937069125803,-0.004262027760744136,0.00873244493398917,-0.004201830153193087,-0.013195661385686064,0.006935322064696825
