Date,AAPL,ACIC,ACIW,ACWI,ADBE,AGNC,AGNG,ALOT,AMBA,ASTE,AVAV,BATRK,BSET,BWFG,CARZ,CASY,CDL,CENT,CENTA,CHGX,CLBK,CNOB,COLB,CPRT,CRAI,CVBF,DLTR,DNTH,DSGR,EEFT,EGBN,ERII,EVRG,EXTR,EZPW,FGM,FHB,FITB,FKU,FWRD,GBLI,GLDD,GMAB,GNTX,GSHD,HERZ,HTBK,HTLD,HURC,HURN,IBKR,IEUS,IPKW,ISHP,JBLU,KINS,LASR,LBTYA,LEGH,LFVN,LGIH,LOAN,MBUU,MELI,MNRO,MNST,MSEX,NMIH,NSIT,NWBI,NWE,NWS,NWSA,NZAC,OCFC,OSBC,PDFS,PLAB,PSCM,PSCU,PSEC,PTC,PTNQ,PUI,QQQ,RCEL,RICK,RNRG,ROCK,ROP,ROST,SAFT,SQQQ,TBBK,TBRG,TCBK,TREE,TTWO,UPBD,VALU,VNET,VRA,VRSK,VRSN,VSDA,WSBC,YLDE
2020-01-02,0.022816462129813475,-0.02458354039767463,0.008181614628785416,0.010346914691100606,0.014008050548457662,0.005656612962685381,0.0044566675344024365,-0.0014577698163150687,0.03632755776674168,0.006190425484343676,0.019922246660147414,-0.002369722410403008,-0.021582788391870444,0.0062415600958529716,0.014509741241088614,0.0003774753055356683,-0.0017787831671445264,-0.018345633395104755,-0.02384201943777231,0.002104712481703519,0.0,0.009331375755444737,-0.0009827475996512236,0.027930512946312103,-0.0033046645676713116,0.005607586297085243,-0.0028708587315233736,-0.009234788328334687,0.010172794808379848,0.006917976356817901,-0.0010283851824960388,-0.005107271800785518,-0.02534955681636253,-0.004070520140708966,-0.03372434212380049,0.009009067895672018,-0.00415955028562609,0.0091087007283992,0.006341279926284971,-0.003716884432160894,0.006074961343138563,0.029126207054563702,-0.0013435148566058874,0.016563312988529644,0.04103761541948048,0.024169065979359194,-0.0023380758184521344,-0.009976294955220455,-0.014859552006407761,-0.003783500168974663,0.02531108432976703,0.008249734109071705,0.00820166046042936,-0.0018265061724208609,0.009081200989824234,0.02451613050583945,-0.0029586474980016764,-0.011433644866964299,-0.01201916243550094,-0.012171593514294643,-0.00042461116275960276,0.003144604815876084,0.0,0.0668776442226886,0.009207227534089313,0.002360370223127184,-0.021236469334392716,-0.027426155486507287,0.014226774604851222,-0.008418528674429604,-0.01688264882572954,0.020675351171933753,0.021216285448880212,0.009708302321725482,-0.012529681090928335,0.0014846410027016255,0.008289005450342168,-0.011421338995028174,0.0,-0.0034187779047961664,0.006211483435625276,0.019762363052417964,0.017030123927474827,-0.014568600515454277,0.016696946192571893,-0.015384632152515398,-0.0029266083225077955,0.005712382892827383,0.00614594333329066,0.030883546199563794,0.003521749148617026,0.0027020940986259845,-0.04868245143023442,-0.006168074175713301,-0.0011363374766643064,-0.004656195265770657,0.011600280072999292,-0.0028587639732799985,-0.012829502425434902,0.004150803895470512,0.05379308503249591,-0.0008474770101858375,0.011919184841690411,0.021019295013843697,0.004196443733203603,-0.00793850978479349,0.0
2020-01-03,-0.009722104221892125,0.0040650713835714836,0.0015706166857452075,-0.008617711382062243,-0.0078342109696109,-0.002812168654031111,-0.004648146508545947,0.0014598980115712035,0.0009560448517480502,0.0007099077149017585,0.06892164925770605,0.007465260462474088,0.0024511862404481555,-0.0034461279359720987,-0.015177934409306815,0.011254488740875646,-0.006275967346837552,0.002950771469018676,0.003838156540185267,-0.0025718131136777123,0.0005903322648503906,-0.007319035241992733,-0.003936369419953789,-0.008771926244944828,0.0007371275170986458,-0.000929905686720689,-0.007997440923038002,-0.017310267706912352,-0.003990174708492389,-0.0022060564651198433,-0.0032936425317504625,0.0051334899291402,0.0009457646466464187,-0.0013624289746519969,0.006069796802253391,-0.015178483266684584,-0.0006962842478250852,-0.018697395991541188,-0.01575405195956947,-0.003443919838121423,-0.006373921920902137,0.006003404437415538,-0.036322847249081414,-0.012559487629700494,0.004984087524416925,-0.008849291302463258,-0.0015626441921039458,-0.009116982967175224,-0.06641950184429501,0.00905642353014069,-0.012133876745535788,-0.011739649990715306,-0.009838248877623301,-0.0042690951781559905,-0.0169401643813486,0.008816076560043573,-0.020771517831682185,-0.016459064989604144,-0.04927009691627915,-0.005188061648691233,0.006230455889256081,-0.012539294165079595,-0.002686217540955882,-0.0039168367866974085,0.002407342729237927,-0.006593437654822343,0.0004822277514451301,0.0024790212340444207,0.0012623977659540486,0.003032173820465278,0.0,0.000675213445586742,-0.0027701470924023086,-0.008425724237394405,-0.005551200281976865,-0.011860433442248852,-0.0029360623836256483,-0.011553293071709048,-0.019866187343164365,0.0041927345001664396,0.0,-0.012308529626815057,-0.006995297257983757,0.002660937930583529,-0.009159705013223385,0.00446430282021093,-0.008806554273128042,0.001002243248820811,-0.007093608085745107,-0.005860276175028156,0.00025689950761731417,0.005065739033926153,0.026760676015231244,-0.018619140294810377,0.007205137648938598,-0.011324179191780304,-0.005798797331401984,0.0010648529772949722,0.018807743090347717,-0.01584588550117305,0.07984295080819215,-0.02374891720756067,0.009727550734683454,0.021094975231557456,-0.003928463088469392,-0.0048014475353928,-0.008431366544488283
2020-01-06,0.00796834858654627,-0.04777333788307381,0.004704660561223095,0.0022677278075537988,0.0057261502379801765,0.0,0.00042439435231522715,-0.0007289199827404946,-0.00015915825504253522,0.006857476245557104,-0.008616761591103472,-0.006062657525698012,0.0006110538957677658,-0.0010373823971410179,0.0008892110629146188,0.02051741039671029,-0.0012555800324512978,0.016999069758109275,0.01286059773035797,0.00292225910498245,-0.004719759298239756,-0.005820815615551811,-0.012101697063645833,0.008957416024790943,0.010859123085540823,-0.005580949680849767,0.0,-0.002032566814382797,0.01907668895327097,0.00037901173365195717,-0.00970659047289324,-0.008171595916013907,-0.0028348410908757282,-0.010914041546893571,-0.0030165883229702484,0.000906753670369076,-0.007488772919874598,-0.00821320289202665,-0.0019696951621591685,-0.010655057401050216,0.02295751651817457,0.015345295157740857,-0.004653344929492431,0.026813513965812774,0.015329206018577679,-0.010416641347856914,-0.002347326028619978,-0.01501231363643063,-0.0240928722194389,0.0070931941340692806,0.004447125580237854,-0.0012599185373424193,0.006762249318861935,0.0010210424063425982,-0.0048465349524466905,0.011235973313880931,0.013131325196982013,0.021257300617102626,-0.013435702918066394,0.008474646971115218,0.017168607692353843,-0.003174430363807046,0.0044074511386693604,-0.0020565976062930647,-0.0065729402815718485,0.001580314329131749,-0.014618521228523251,-0.004327647488466924,-0.0011206809293667908,-0.0018138045216931076,0.0036899795763294385,-0.0033737892001035608,-0.002777701305894942,0.002036279495981397,0.001196413515221817,-0.012753139396814439,-0.010600724972226638,-0.03701296811321719,-0.010241189219873936,-0.001328409794707719,-0.0015435497646970608,0.011136104129552571,0.004712647177524731,0.0,0.00644341527554837,-0.014444478352864554,-0.011352465204703344,-0.005340410360446302,-0.005159720672404222,-0.009420665890375934,0.004877413405934616,0.00493282457228017,-0.01920454085294354,-0.014229198176242908,0.004141543537455217,-0.002988239591271702,-0.015859481139160247,0.02029296600533792,0.0027864065300682306,0.009800756579964487,0.12727275039210473,-0.013900942157292429,0.002293518405189099,0.009259284800070544,-0.0011742920673165624,-0.005092441592316144,-0.002216551008620171
2020-01-07,-0.004703323968452411,-0.021258478720031393,0.0031218197416544857,-0.002513797306123,-0.0009588469474510752,0.011280167167384336,0.0036494376321254407,-0.010211551521500994,0.013851280255738452,0.0025831442653543313,0.024876306746691723,0.002372066902111003,-0.007330609938643873,-0.012807229115031404,0.004441671515745593,6.0568304577124366e-05,-0.0022937759515563316,-0.01157180938684954,-0.012697302826446544,-0.0009855457917380406,-0.009484395186788452,0.0011710836913749745,-0.01025009402199395,-0.0012835075401579354,0.0009107642221530821,-0.008887133151222248,-0.011824126502793075,0.012898882550051338,0.008236661484238628,-0.005556989640191912,-0.0054224515350794755,0.008238921049615433,0.000631831838973751,0.009655196091224338,-0.007564325223134216,0.0061139969016281714,-0.011054273849045448,-0.011261890603820768,-0.0014804505641661247,-0.006258368077244114,-0.0023100830800222294,-0.026028502931487618,0.021037904431041143,-0.010922385006007174,-0.009991177539433127,-0.0015040076220015353,-0.014902098746199521,0.002458141821248816,-0.015684085124394787,-0.010349306078215936,-0.005481877499066701,-0.0034240701401926366,-0.0009720113134427111,0.0,-0.0037878623678661016,-0.012345663141920649,0.015453707953349216,-0.013286144135825184,-0.0090791402483833,0.00517122241382495,0.0344493346129211,0.0031845394625718004,-0.00975137789895364,0.03041795825297866,-0.016032629413110122,0.004891094246915362,-0.006358065064377083,-0.013349841976072474,0.005189272108711007,-0.012114002577271021,-0.005090679900125683,0.010832809688809508,0.009749281593978809,-0.001820787829312387,-0.0011949838204285967,-0.008358731030070121,0.007142907421607392,0.0033715570459940114,0.004742413799786682,-0.00627157118626509,0.0,-0.004588940468413072,7.34232645305255e-05,-0.0017694647054756762,-0.00013942274441403057,-0.018038314872262262,-0.02196689399519247,-0.0033557589728502313,-0.013165765676232843,0.005088812709314938,0.011666726503454461,-0.002667962292344561,0.0004661916612569428,-0.018444305612308254,-0.028121488964456542,-0.007492367931778765,0.0028634743278517227,0.0065763066706936435,0.003820587072130177,-0.005199276014832943,0.013978506642444044,0.01850220538228564,0.00836948774012125,0.0023182770591620994,-0.0020167136165973876,-0.016971732804811124,-0.0029523547873319123
2020-01-08,0.01608634659146424,-0.002606658022797026,0.004408666050075949,0.004914242337420882,0.013437656414137633,-0.0027883019947643195,0.004735633998905309,-0.015475319201420312,0.01429013863620976,0.006090849865587611,0.0024857167782201817,-0.013860711577741602,0.0024614995695715347,0.005610251595663751,0.004717087363604655,-0.0068227463386890674,0.0012200620466809031,0.0026016274330107336,0.00312819750836435,0.0054900203253593904,0.004189204428975524,0.006237777964716917,-0.002273492807527866,0.0068544432989412485,-0.0032744542519630437,0.007550919149906132,-0.023278574812840014,-0.0013405132480830417,0.023208317598120365,0.004064004362533291,0.007968017119450277,0.0020429476855570172,0.0018940701071037402,0.009562799615116857,-0.006097555213709138,0.0058517858353468455,0.0031936802734522374,0.00234501039885604,-0.001235596637787606,0.011130740874406131,-0.005954386426777258,0.011206823835477442,-0.000915771869227866,0.014610793468100791,0.0013455702700384542,0.03162631005736394,0.0023886511839312785,-0.0024521141768402144,-0.008852212709482665,-0.003631082142927955,0.019292287519480533,0.0003617722849884597,0.00218226305591962,0.0014276198241940374,0.004888655803033215,0.012499983730334785,0.04565529501775645,-0.041292586931893194,-0.002617798596338705,-0.0006429893793854502,0.013641892714402415,0.0015870916055111817,0.004431322252805181,0.01350400390624995,0.0019398722698704685,0.0020411535707069994,0.005742334444959196,0.009439935114137432,0.008092672608801532,0.012875678711226524,0.0,0.002679077662736562,0.002758614517114566,0.00429294356876464,0.004386263222309061,0.00689676586850041,0.016548503864241004,0.018817186210869252,-0.008152801974701807,-0.0043983813393903,-0.0015453293578454597,0.013962134003605353,0.007304301549350134,-0.0011813055123410798,0.007516395448073698,-0.01148105645830888,-0.020418605981897597,0.0,0.005659971141858344,0.010924645833934044,0.002946052520533149,0.005885261355218274,-0.022367123752429663,0.001634024357652919,-0.004629597581476852,0.007297265983197576,0.010358549106043613,0.018404888210315162,-0.00034587045983380804,-0.0010452744477303932,-0.02120898796044368,-0.011245684232010444,0.009207772948883752,0.004625602930742767,0.004265660283793826,0.004658632983563615,0.00549461264751927
2020-01-09,0.021241036279978198,-0.015679202601805886,0.00516397534994395,0.0056426478720081885,0.007636123737323475,0.003355477563299125,0.006817378914883543,-0.014970007468326663,-0.028332530114789423,0.0013965290931334806,0.01677365179157242,-0.008913274878361577,-0.002455455466996437,-0.006973572951511464,-0.0008802169805788296,0.00723773706973474,0.002276838773593859,0.002270487338274396,0.0020790166778179575,0.002516649715913921,0.0026817684417472787,-0.010073552608179437,-0.007847985742228336,0.013615559517188514,-0.005475504017202426,0.0,0.014144076513165293,0.008053747805748968,0.045363817316496524,0.020111358669177237,-0.002496113225322838,0.0010192940652198335,0.009451838672764445,-0.0027063574137823343,-0.01993866791736476,0.002685467266187791,0.0033603504924941685,0.011029494950661967,-0.0004947090805085264,0.001883168759454712,0.0049916448708797745,-0.01534521385557941,0.03895510510347755,0.0010046196466970692,-0.008286702804343848,-0.008758984133925063,0.0,0.008849929383817567,-0.014587656302453955,0.002332414951433881,0.011023273008088808,0.0005421817132509332,0.00047068395752636327,0.0,0.011351301863386842,0.017283928398688975,-0.019248819816797824,-0.026217159979402327,-0.010498677809387513,0.012869891663900512,-0.004749975009933127,-0.0047539769723726755,-0.01960782480441492,0.02050705699720412,-0.022070307395407496,0.006737704594671934,0.0021208538514048136,0.0006233367183616778,0.004982707409710185,-0.006658668261275147,0.006111516529700767,-0.010688015690518027,-0.0075653201201547615,0.004676047703430886,0.010321494450897806,-0.014459937563086611,-0.0029070431506559302,-0.005277039875413392,-0.008436034839223172,-0.003841879854639796,0.001547721096693877,0.004546615469711801,0.009118689017447501,0.005323835662012444,0.008473498290267445,0.03600462867665266,0.0036478322307627042,-0.0013465793086433475,0.02291456059594843,0.014361273681520181,0.025010370645653257,-0.0008510488118907977,-0.02526212476638623,-0.011419277382470505,0.007751908999758417,-0.006245275242701576,0.004337563395272914,0.0015647361767661128,0.005192101974835106,0.0899893717801592,-0.0032502420865692105,-0.015748057775140434,0.009637469781678343,0.023169376066087155,0.006650060315633866,-0.0021821924000571258,0.004250072963192242
2020-01-10,0.002260611449645733,-0.030088490434513226,-0.01078864578346117,-0.0022442274331800904,-0.0018799078439988293,0.0011153576952469546,0.003552682926425188,0.012917920126586546,-0.005417465928631682,-0.01976235889482625,-0.0011476378153116862,-0.010031096842246123,0.01784609729894915,-0.01825857019085564,-0.006461184946824572,0.023141236579142133,-0.0034275165666404206,0.02071190712176696,0.020401112059454274,0.0014042110556231613,-0.000891607507686687,-0.009819302614148984,-0.0010205585331194422,0.00020985038172183224,0.004037263604184771,-0.006557468669628808,0.0031847235152926423,0.014647090988654243,-0.02430136280240469,0.004277758390276221,-0.0075078856011794315,0.013238301270970254,0.006710296764303569,-0.012211625121878122,-0.009389662603004112,-0.004686809253506841,0.0001764209024750496,-0.016198568950360648,0.0024752399586072116,-0.001301308265161838,0.005629072630440879,0.009523779641621655,0.0013233650879815873,0.006022160256847986,0.0036134324922387773,0.0,-0.011119918698549891,0.005847768074314752,-0.018126978631885282,0.012943562565415956,-0.0018515624764863237,-0.004877952281988063,-0.005588113299072717,0.0,0.0,-0.015776584317937714,-0.023456188867146288,-0.008173148760313609,-0.0006631451546703637,-0.007623706108235151,0.011533908830202222,-0.001592517671138105,-0.018500041961669877,0.03565736128294028,-0.009766345999074777,0.016964923546935795,-0.0014650801793643087,-0.0024921501607521046,-0.009502856846249408,-0.0030469560611062763,0.006215672503851577,-0.006076921010281233,-0.005543922816351854,-0.00022963262599973167,-0.01728881776701252,-0.004633163954210984,-0.015160363537320976,0.0039788076870197475,-0.007416718888435536,-0.004049172985212679,0.0015459359938365669,-0.007500346790652257,-0.002643733166765694,0.003530342975138101,-0.0025573475875358964,0.0381166103385826,-0.008307728343479814,0.012204783209452508,0.0074671069497502796,0.0006486208286360373,-0.011544997383139188,-0.01011404149923234,0.00831298492834387,-0.007425755234133691,0.0038461395758864203,-0.004776074218361015,0.0011778083179867505,-0.009842228512575657,0.005853947559753214,0.007680055026901167,-0.028260895029584066,-0.0053333706325955355,0.0011454368873657916,0.0011488669538233243,-0.002497923725655826,-0.007107721109170351,-0.0017231444091054815
2020-01-13,0.021364399684252744,-0.0036497224701642628,0.014282084542451834,0.007498143603416274,0.017127239828237162,0.0038970771410953287,-0.003956705672863325,-0.004501116560803542,0.021467481446588055,0.004269256760724094,0.01795203287816638,0.03494059995376242,0.013905806524456832,0.0028613890363671235,0.01832679886716404,0.005416278942470765,0.006479233661410122,0.01934052264348507,0.021687607671115883,0.005353764333548172,0.0011897952646693355,0.007139965443244689,0.011749754101384902,0.0099675228409557,0.013891533000203182,0.0018858648476329787,-0.006349226499647975,-0.10826769313062867,-0.0003558167245940602,0.009136339757711331,0.007144499427945927,0.005025144893802347,0.011161006381255723,0.01923075033665156,-0.02053714312919075,0.0026907879260404943,0.0028198635813541095,0.0033602042113591857,0.0007408323028683661,0.0081065801349689,0.003292726171035598,0.0008576525739882879,-0.002202693512275644,0.003325345565985849,-0.006525649804718481,-0.005891003482617618,-0.005622269571629257,0.00436030327960113,0.005846153409027055,0.010624520424376227,0.010717208777798692,0.0061727615077611375,0.0050870944706020715,0.0020364311655625134,-0.005879139945774603,-0.013563579422986138,0.027450954726180976,0.006786283223240375,0.008626417854909807,-0.0012805656533062537,0.0,0.006379362142011402,0.01961284999193036,0.03229371414818094,0.01266132203626702,0.0029079040718595905,0.021519300919902173,0.00811987251143731,-0.004032270896977885,0.004889944031871929,0.01474105117621205,0.012228220311692573,0.015330904053135308,0.005164906453097418,0.01279501005681305,0.006981975744182245,0.026050950263934558,0.02245701395003774,0.017582131461482575,0.013165708654898411,0.0,0.006123794406555305,0.011566338692705402,0.00996787530680221,0.011536955152243289,0.01187903339359675,-0.005758865772163224,0.010792208778051648,0.014823450648479897,0.010098454588759687,-0.006212785559288836,0.007636165640565018,-0.03491762313215774,0.010806327292312456,0.0203064901007477,0.004293536309514234,0.02620911442376439,0.013332240324479105,0.018829204311066716,0.03524926230748249,0.06263987090620082,0.0017873510736081677,0.004449828199646122,0.012576590642095153,0.007096212224105614,0.01018695553358806,0.005360042604488191
2020-01-14,-0.013503293295161756,-0.023809545277899802,-0.0506912307379036,-0.0008684741891968883,-0.0028932673259634,0.0038821748903119513,0.0018816480587884321,-0.002260770372136789,0.004077765501530717,0.01062810746704379,0.01227430559106124,-0.005739367706862786,-0.005962894895240267,-0.010342319745603068,-0.0005804886906769502,-0.004676624228615589,0.0013307587571156354,-0.008398072786580446,-0.013598715212536083,0.004860263982807478,0.001782572001277849,-0.01024028573175062,0.0010098016319759484,0.0008310222302607695,-0.00973504116599666,0.003764517357687014,-0.0022033376185814912,-0.008094231723067002,-0.006940726093256355,-0.007585523239153291,0.010689595044161893,-0.006000041961669922,0.0052122411082904385,0.012129400493597231,-0.0064516069489635175,-0.0038015560598251286,0.0035148083375582395,-0.004018821659653504,0.007155100898102562,0.00488237991338325,-0.026911788752712607,-0.002570671188951601,-0.009271482914324336,0.013258271766099172,0.009286567649235522,-0.0014814782642685875,0.004846335609484775,0.00868323681375105,0.02110749235856857,-0.013780383990822598,0.0,0.0007217379173889427,0.0024722213605636867,0.006870041379757108,-0.004301071078780971,-0.00124990075504261,0.005725231129532604,0.012036487611120528,-0.013157882353605488,-0.00576919800357889,0.006028821311587773,-0.0047539769723726755,0.0009992734635813072,-0.056475140559262615,-0.006054086826539518,0.0007630558933202636,-0.007181537953368511,-0.004027176528313414,-0.009632763345928996,0.0012164734927035958,0.0031821718165334634,0.010067228330824074,0.006863402698723542,-0.00021887499939809985,-0.010659701916538311,-0.007703909262118058,-0.008078441446322748,0.01162792703479476,0.005615548820188998,0.004203950803151946,0.0015427926401743175,0.009712509558973181,-0.00428774754760608,0.0020317843886252795,-0.003937550145903357,0.07150485374442073,-0.015271004945994648,0.00837001242538471,0.013646029518117775,-0.003982929843023952,-0.008418622834688971,-0.00042687116661266344,0.012060262490850793,-0.0057565539229110785,0.006008340719598326,-0.005029671199948571,-0.0010189695491858997,-0.011833372356395477,0.0033603512326916274,0.029141047658811647,0.0,0.0035682392254157147,-0.007214500637603427,-0.011239695685677287,-0.0013819365720263432,-0.006813922123990901,-0.0009341552136327147
2020-01-15,-0.004285282615273389,0.011257101306932915,0.022923366562760394,-0.0006204910368367011,-0.00490381689772168,0.003314468982558827,0.0013772505868847595,0.006042332967715058,-0.030771594959451143,-0.012152559967686716,-0.017421602787456414,0.0,0.011397637962007545,0.001801678951907526,-0.011617672035390103,-0.0055315233361081795,-0.0009324344241552485,0.003764079388939745,0.011096164298781686,0.0009674551718699131,-0.001779400092493999,-0.005173028581945127,-0.009583825678583846,0.0034253876229897173,0.00819236209506169,-0.007032152422538407,0.0019874164268773864,0.03931755969166595,-0.01362004179076115,0.005486034722846034,-0.012857957472076853,0.018108683377715096,0.015708530907903473,0.019973317437915306,0.003246750230832429,0.002244806829945434,0.000700674212254615,-0.023873374708069828,-0.00685933847311504,0.005858692138996924,0.004384724266654816,-0.01288664671652151,0.028520471230697897,0.007196723848986952,0.013913740813130016,0.00890205779073594,-0.004019240670050328,-0.001434602244973826,-0.001198298954935395,-0.004897671375086898,-0.009788064097939198,-0.002524220890589568,-2.939955582115239e-05,-0.009608659317867252,0.009719238700143906,-0.010012697097912304,0.0023718803245496023,0.017602362762571655,0.0013333638509114287,0.0038684498555696667,0.03452320807880893,0.0,0.01896686154276761,0.012130558154315407,0.01337366997619438,0.004574495486232566,0.01719971525057873,0.01959555905186683,0.010290325661350463,-0.004252526616156493,0.012549624243306523,0.005980012538160828,0.008179941009269998,-9.801257535135832e-06,-0.0011968794288230722,-0.02096306418609284,-0.01221646220459538,-0.026181344278867535,0.0,0.01598481554678788,0.00462268461331683,0.015390495439976393,-0.0007177494678696217,0.013035905533615777,0.00040917560874209613,0.020916319145471318,-0.0016043661731827141,0.006536144682523171,0.007015527495438656,0.002495804776215582,-0.010003555595341829,0.003096511094853316,-0.000496514945969917,-0.0033085162405448454,0.004105987097259289,-0.015420041900160664,-0.010997807053811481,-0.0025210721977062533,0.013060632983452836,0.01669155886770657,0.08736841302169007,-0.008888922797309018,0.011282247390451694,0.011319677508616843,0.0012731648750896607,-0.003841670159177357,0.0036481317803418456
