Date,AACG,AAOI,AIFU,AMGN,AMZN,AOSL,AQMS,ARCT,ASMB,ASRV,AVBH,AWRE,AZN,BAND,BANX,BIIB,BILI,BIOX,BLDP,BOOM,CCOI,CENTA,CLGN,CNXN,COMT,COST,CVGW,CYRX,DGRW,DNTH,EDIT,ELTK,ERIC,EVO,FIVN,FIXD,FRSX,FTDR,GWAV,HGBL,HURA,IBRX,IFRX,IGIB,IMTE,ISBA,KG,KHC,LDWY,LFMD,LWLG,MANH,MGNX,MNKD,NIXX,NNBR,ODFL,OXSQ,PAA,PHO,PPBT,PPH,PRPH,PRPO,PTC,PTGX,RARE,RCAT,RDNW,RNEM,RPAY,SGLY,SKYE,SMID,SNBR,STAA,TROW,UIVM,UNB,USTB,UXIN,VIVS,VRCA,VSTM,WDFC,WVVI,ZVRA,ZYXI
2019-01-03,0.0,-0.05163726000722946,-0.02779004500643989,-0.015215736038107774,-0.025241497784936007,-0.056926032603537235,-0.021621621621621623,0.03411510564179698,-0.02473956910479458,0.0024879422459684886,0.0,0.0,0.01402090800456346,-0.04235237204561759,-0.017386723988997765,0.0075814681810506546,-0.09313725130086725,0.0,0.022140199975999808,-0.026006646955996304,-0.01000000917521826,0.021451053042943036,0.04899823699014405,-0.026402609570284397,-0.003261612557782456,-0.021195373708099763,0.023616476808692166,-0.04435058758722921,-0.027421919568571096,-0.039999961853027344,-0.05912600938703172,0.06222229704171722,-0.03939765541606133,-0.008325175105719174,-0.03780231520505717,0.0037216988022381603,0.054216849011964996,-0.03738669895137603,0.032258064516129004,0.0,-0.04558404558404561,-0.09230769936149663,-0.03724936948194224,0.0017118510264859665,0.2005144852726628,0.010989128237645085,0.0467835800709957,-0.0006921318693872136,-0.04575161245311654,0.06666668256123853,-0.057142803620318094,-0.023702299894528434,-0.004739294365366686,-0.03389827426361236,0.0,-0.05043222649883361,-0.036703533495441754,0.0031350941594987525,0.03597438633393235,-0.018162442175688298,0.43999999999999995,-0.012532008420819252,0.02461540341713131,0.03125,-0.04589837147068321,-0.05660375530377537,-0.04434329421592431,0.0,-0.003521140239892029,0.0028932199661337865,0.0,0.0,-0.03421052631578947,-0.0511439887825732,-0.020325191614584348,-0.10607525167682363,-0.032992156591565514,-0.005569797070414273,-0.01868971382928475,0.001413818023333846,-0.07216494845360821,-0.009999974568684844,0.0691823899371069,-0.027700848831788583,-0.006567965517182306,-0.022377667428694625,-0.02525256113329255,-0.02422163171503755
2019-01-04,-0.01063828775385156,0.031872478676102434,0.0331217689214125,0.034183355421771644,0.05006399867375011,0.050301812988680084,0.03867403314917128,0.05773200315754701,0.05963501594238929,0.017369452062964807,-0.0023809160505022797,0.01089917194045964,0.022176193743612904,0.04296185938969854,0.012133138476319916,0.03690549372073493,0.057915058768063465,0.0,0.07581228866172474,0.02727525722919455,0.022221884458854646,0.020691832123863385,0.01723067980428783,0.04338973746534491,0.022251256056476265,0.02903887881233924,0.013378858196064991,0.07513804830607951,0.03383447453552679,0.06597215668471024,0.05646638115497771,-0.016736528430934983,0.04825121152226419,0.030123486930941468,0.03757932973962408,-0.0010880128500725395,0.04571429401838856,0.059238926733642616,0.015625,0.0,0.07462686567164178,0.12711873053819867,0.06696428875533922,-0.0024681914802220373,-0.04964283534458702,0.0,-0.0949720051295958,0.02724528644550439,0.10958902703479989,0.12499995343387194,0.0,0.03423160705079065,0.05555553873590324,0.03508768627628123,0.0,0.04855837523221429,0.034485712167814375,0.0015626480310340085,0.06053542465042905,0.02720364507110351,0.0092592592592593,0.030347791817100234,0.07507488255106098,0.018181849007654627,0.04388424405159097,0.06769231649545526,0.07850517060365703,0.0,0.01766784499927554,0.01682761500805463,0.0,0.05882352941176472,0.04904632152588562,0.008510695564899029,0.041812941881023136,0.057892867359571776,0.035693943313719334,0.03311514001852722,0.006697377932443294,-0.0008468396919594223,0.0,0.020201968306673868,0.1670587876263787,0.07407414116101019,0.02983703511368052,0.011444978993241817,0.12435240169356265,0.046099276108573894
2019-01-07,0.010752677834782398,0.009009031123965228,0.023276179944714537,0.013456963003899425,0.03435341415874271,-0.007662828249186293,0.010638297872340496,0.02923978401972782,0.047039067562598014,-0.009756187735892596,0.0,-0.03504046175316189,-0.010209442333499297,0.010176839454488107,-0.020479268324476885,0.012785497741020446,0.041605887330965485,0.0,0.06375840805515565,0.0008386012829435519,0.020641225877267244,0.04145229734872058,-0.010204120359535218,-0.004873251913776744,0.00480153322808019,0.0036852776032170187,0.023844771562401723,-0.06988688422334444,0.006233767882965813,-0.07166124866258439,0.07456894333382502,0.0,0.012658215004035966,0.0,0.07925679434628141,-0.0010093279824737733,0.027868830002678147,0.027407398930302307,0.07692307692307687,0.0888889389273575,0.13888888888888884,0.015037579158775127,0.0027894642419732385,-0.0007618853936188774,-0.08555682919197616,-0.002174051960375345,-0.09259264710072423,0.01888086534123068,0.0,-0.055555504045367354,0.045454500299513256,0.017605634433428774,0.056390976634907775,0.016949238156632296,0.0,0.08538345495587563,0.011545645550862016,0.012479850928622582,0.03053096304230274,0.006709151024372861,-0.08256880733944949,0.013031005583024946,0.019553229386102933,0.0,0.01127596322629798,0.03170025769131812,0.03720926684002546,0.0,0.04513892982109202,-0.0007399417911178041,-0.0020305032476239937,-0.033333333333333326,0.03896103896103886,0.0,-0.00030632113113260306,0.05336504727235858,-0.0014132999667902935,0.006175099307271559,0.01642403156739758,0.0001411945212621557,-0.07222222222222219,0.029703021403977292,0.16330650278234482,0.0557028415024543,0.003402178602895045,-0.0070721625913502395,0.018433161496169914,0.0033898433060393085
2019-01-08,0.053191502178454586,0.021045913092050395,-0.02660958803583713,0.012823873095169525,0.01661235994563981,0.021235547714233194,-0.04210526315789476,0.024621142507204263,-0.03249097841194548,0.0024632073326065207,0.0,-0.0027932934850189994,-0.01676107351686862,0.011273716387268262,0.0015296079542166385,0.006327570048208164,0.03573926130675442,-0.0019860481326166024,0.0031545710481331035,0.010890742480975213,0.0352841337766181,-0.007553754663258361,-0.022680440345851482,0.005876619581610232,0.008920067797428377,0.007487685194314642,0.04315773224474828,-0.026519311166851578,0.009808910422295591,0.008771963580347819,0.02085842163650975,0.04255335479260869,0.018181714945696648,0.04602104776527516,0.022880785596554043,-0.0008071767929591633,-0.016480620379625166,0.006128337335854717,0.22857142857142865,-0.020408204226431526,0.12195121951219523,0.01481480042466754,-0.012517406213892301,0.002667380909241235,0.027397260273972712,0.006536366281053141,-0.04081628813472782,0.0008824869252221923,-0.043209855778206685,0.0,-0.014492739851898917,0.031141922406854983,0.015658381782363673,0.0,-0.029680320225560664,0.024000019821955876,0.029659659795583382,-0.018489236680633736,0.022756362676637165,0.016134530441782813,0.07000000000000006,0.008634493922696107,-0.07123293161838062,0.011904731268966628,0.019270346584955966,-0.00558658697003811,0.017937288769684923,0.0,-0.009966815302562826,0.0,0.002034634579745953,-0.02298850574712641,0.02499999999999991,-0.0014065581714595154,0.0447440709984932,0.03646334847087451,0.005117040045785837,0.007940798544913363,-0.009204326813574526,-0.00010136862275267333,-0.038922155688622784,0.01923071985414171,-0.09272100897881874,0.015075402973339314,-0.018484123600080005,0.017094000838336676,0.08144799260190405,-0.006756692595256908
2019-01-09,0.08080812337848275,0.0068707438337898274,0.024250593236309737,-0.0011967173705025314,0.0017143547179709895,0.0,-0.01098901098901095,0.0,-0.08789387170681873,0.007370945210395385,-0.0023866893836888003,0.019607891588331983,-0.008654686793235444,-0.004743851130533883,-0.01629332647467141,0.0067500999412111184,0.06562924794003444,0.003980095631232361,0.006289302046118772,0.0074585652143186465,0.002078267370710263,-0.0023418902992530244,-0.04008430159448717,0.015254706143928987,0.011367216480177245,0.006473423752066054,-0.004036112597898156,0.035187224878233225,0.002300558474322534,0.024347802867060064,0.03732804821657276,0.02040802804534181,0.024553549315499357,0.052933121118213355,-0.00958664170020107,0.0014145862711612,0.02162162639845233,-0.04693656299191451,-0.05813953488372092,0.0,-0.021739130434782594,0.0,-0.027042227731624124,0.002469505302175934,-0.06200002034505203,-0.021645128619169673,-0.028368834140619748,-0.005290134875705732,0.0,-0.05882354178643112,0.17647059339140525,0.011856795755052829,-0.03083395374512632,0.0166666501098216,0.0,0.06250007163503501,0.0004686683409740322,-0.02040855762199756,0.010075412491282298,0.009319994759143357,-0.03738317757009346,-0.00034942215437960833,0.006369441055087854,-0.02941176470588236,0.019143883942482898,-0.007022431840078447,0.030616725615220775,0.0,0.013422870339588666,0.029954254041843598,0.0,0.0,-0.012195121951219523,-0.0014084036992524362,0.020533903191734426,0.014943946394713192,0.0035745290060906765,0.010690101530557605,0.004335321775341905,0.00020236750465740805,0.10591900311526481,0.03773587395376232,0.12225409192786718,0.012376284952223093,0.02395803440619848,-0.005602235658404231,0.016736384977954266,0.02040823873324471
2019-01-10,-0.009345896432088385,0.009305186769295926,-0.004735348319078403,0.011528736751811541,-0.0019284287379283116,0.0037807147581732092,0.1499999999999999,-0.018484271248252138,-0.09272725654370861,-0.007317011916455396,-0.0047847073346865,-0.019230815836259407,0.012169344040182217,-0.007149648322360425,-0.0010352922716125867,0.013960743013275101,0.032380966913132525,-0.0019822058930833997,-0.00937499091960503,0.0024676764852109567,0.007880603271956721,0.012910771846571523,0.05054945262240507,0.0006394972891523576,-0.000624379284299148,0.0035254674413964793,-0.003293007849225371,-0.024122836599720143,0.0043360571182120555,-0.008488915964532717,0.0003787965540278382,0.03999994640480886,-0.0392156285177071,-0.0008705313354337996,0.011400274471109695,-0.002421832224874798,-0.02910049935148218,-0.006390980220149611,-0.04938271604938271,-0.0416666278615585,-0.12888888888888894,0.014598526172921567,0.03213666997479914,-0.0005687160267551228,-0.07462686729028523,0.0008844928364815097,-0.08029193015400582,0.010414404715361814,0.0,0.0625000139698384,-0.05000002607703169,-0.0033163323612588336,0.0021691781009895994,0.03278685320900654,0.0,0.014705673479404657,-0.0007022123005877567,-0.006410133975421783,-0.01246872418404621,0.009917887273837689,0.0446601793603989,0.002097114209903772,0.006329128047061872,0.4242424242424243,0.011200549465955723,0.021216352883768774,0.05855947446370435,0.0,-0.01324508330376517,0.0007392797444250032,0.004060909675524194,0.08235294117647052,-0.04938271604938271,0.0014103900978836847,-0.014084554917275116,-0.002760741006148648,-0.003885735267039725,0.0059092556775635074,-0.01521082558405562,0.0004034824751932842,0.05633802816901401,-0.018181771943063474,-0.021276595744680882,-0.009780019132555884,-0.06932216293216764,0.0,0.055555550104742224,0.0
2019-01-11,-0.06603767643538117,0.0073754719427499005,-0.005190189437195625,-0.010460119668195711,-0.009455231305329326,0.013182706669622846,0.1256038647342994,-0.05838040416574286,0.056613215250150395,0.007370945210395385,0.0,0.05882354119716182,-0.03423967355739599,-0.0012001737216437158,0.01295336115743928,0.006099184754314146,-0.055350587917333716,0.0,-0.025236643595971775,-0.004649739665239849,-0.008642036001290432,0.018829681069557402,0.002091998243882731,0.006070208160099844,-0.006248112730390942,-0.0006172917542462963,-0.006480046690749197,0.023595510915499496,0.001015374499157673,0.04794515850262693,-0.007951498890040098,0.0,-0.032879975542712714,0.004574146921599187,-0.013611216150951067,0.0022257472415345703,-0.024523152940603477,-0.015134302455983795,-0.07792207792207795,0.0,0.08163265306122458,0.007194237817389482,-0.03674618000619345,0.002085832914718422,0.008602230431862479,0.016799592837198896,0.0396825384811359,0.00021925670800970742,0.02580642609463779,0.0,0.10526313725600911,0.014862425504245769,0.03174607106470173,0.03174600171093722,0.0,0.020531403962052774,-0.0017959675685338405,0.0016129510038951356,-0.014730803373678603,-0.0020319080671993284,0.00836432656730346,0.0015696197592729444,-0.05031457697617958,0.1063829787234043,-0.0029998213029741594,0.01800555653997704,-0.014132787512500022,0.0,-0.026845612669198826,-0.01013990845069701,0.0020221944787754964,0.010869565217391353,-0.05714285714285716,-0.0112675687559175,-0.014868756060558708,-0.02430018606477291,-0.02210400673086732,-0.0045027094782660315,-0.014819171395871189,0.0011094218358829178,-0.010666666666666713,-0.009259353013245764,-0.042608708920686134,-0.08148146520171817,-0.006138608879155849,-0.008450696279642567,0.025341152347144957,0.0
2019-01-14,0.04040400148252998,-0.02684561298160848,-0.021739161630474624,-0.018846832065027797,-0.014232985793521946,-0.043680321285425316,-0.06866952789699576,0.0,-0.04172592651411133,-0.007317011916455396,0.0,-0.052910065925260596,-0.037889061877710684,-0.020187458309695816,0.01790263955702054,-0.008373032318629847,-0.019531200766018997,-0.0019860481326166024,0.02912626378246541,-0.007969317977335466,-0.010585551487202416,-0.013363642840694023,-0.0501043367493722,-0.018418462034084704,-0.006601693172618606,-0.007172933319253172,-0.007929623127524876,-0.059275519451554515,-0.005834806679879678,-0.01797380044676211,-0.046183242617796605,0.07307706677705483,-0.008206311692919077,-0.05941018922867436,-0.04118153953051917,0.0006054326149764755,0.0,0.016903519596705996,-0.04225352112676062,0.15217382994626716,0.014150943396226356,-0.028571401810159047,-0.013977854982628934,-0.0007569561341066455,-0.10752367947342079,-0.026086999885997386,0.09160303620773669,0.014032407636919153,-0.006289280692225341,-0.05882354178643112,0.03571432372745331,-0.011147504295807686,-0.055244751840274664,0.046153895530476774,0.0,0.016568172261211433,-0.015018921158957643,-0.0048311656222702615,-0.006407500279324463,0.0010182230784130386,-0.04147465437788023,-0.012885318970041193,-0.03642382458837845,-0.13846157758663857,-0.016317597527514716,-0.03401360588350888,-0.0012287808937343492,0.0,0.005172400638974839,0.007218949514226747,0.002119062439011943,-0.053763440860215006,-0.008264462809917328,-0.0028489762668552077,0.018940496368981874,-0.027427457462727123,0.010415625814095497,-0.00537331268676855,-0.007415131856688739,0.00010032857120045868,-0.11051212938005395,-0.028037313207575854,-0.05086283879865239,-0.0833333618182297,0.0009998691359474066,0.015625019049779976,0.026615943040625423,0.0033333454132338236
2019-01-15,0.009708728874782357,0.013166146749731489,0.04044437990124883,0.013212991844656852,0.035462313843586335,-0.0077745310012273805,0.05069124423963123,0.019999980926513672,0.05789210390397104,0.00491393874303081,0.0,0.0,0.015752956899415027,0.026735348058607222,-0.023115203522063532,0.02154831677211555,0.029880464590092526,0.000795962190467403,0.006289302046118772,0.0013849587938148389,0.0067128665122566655,-0.009221920629974734,-0.04395610499304026,0.006470406480677537,0.0025317146005834346,0.009712895116570364,0.014567449082964368,0.02100353694113788,0.00535845701566684,0.1131447258638687,0.05642256343842367,-0.03942652263545132,0.0035462796547620634,0.016597450167770145,0.0260849969770649,-0.00221955879969149,-0.022346372683642035,0.045712165591588194,0.10294117647058831,-0.01886790755296608,-0.046511627906976716,0.0,0.04223273122855775,0.0003788569098359673,0.04095565850464644,0.008928785135783546,-0.11888110395736817,0.014270226861145652,-0.04430386132023878,0.0625000139698384,0.0,0.027851420751227263,0.0014803481680629726,0.014705868173635617,0.0,0.009313175111261174,-0.00047640688262529096,0.004854619091132495,0.020636326291878726,-0.0027118986749455898,1.6923076923076925,0.011289685928267623,0.03436434081739459,-0.0044642177974254516,0.015764662798713136,0.039436649798495926,0.04982571831796956,0.0,0.024013748614064134,0.005405240734220218,0.0,-0.03409090909090906,-0.02777777777777779,0.0,-0.014522218866342418,0.033063223505706674,0.017107182294831214,0.005518225252705955,-0.008751618464044264,0.0004037089407553651,0.08484848484848495,0.03846156197421835,0.0019138463946621886,0.008797669268342467,0.038199325025676245,-0.01678320055363791,-0.05555558989567955,0.02990035212796882
2019-01-16,-0.05769225478877493,-0.012995051988233919,-0.019649586332536995,-0.002457904403150968,0.005505997778829874,0.021547528521727255,-0.13157894736842102,0.0,-0.004209548804692487,0.004889983853618052,-0.001923029309897406,0.0307262949325795,-0.00886200469527354,-0.0038222609909026595,0.002572069766323404,-0.016324019749177965,0.03352678595035452,0.0,-0.012499987892806708,0.00442601620115135,0.0004168712402434771,0.014252479730086254,0.09195404692801223,0.01864350184751773,0.004734844977217323,-0.0040279421867505105,0.03240177367638486,-0.014857155936104927,0.001522843539431884,0.03437967370796202,-0.005303007260279324,0.059701369127041826,-0.0011780313969531608,0.020408198571867153,0.004163897047150256,0.0006069045534284889,0.005714260801977122,0.010476842665514186,-0.10666666666666669,0.05769236941309597,0.04878048780487809,0.007352934086817919,-0.01870217711220612,0.0013251286124444928,0.23606559878490008,-0.008849767463599334,0.015873000254767344,-0.0014923929194373686,0.0066225781002446915,0.0,-0.19540231696270083,0.009247318390877002,-0.05173686792907395,-0.036231849629747126,0.0,-0.02191468139144459,0.006674095573461658,0.011272475077274358,0.00126364490430797,0.005438479183517808,-0.4285714285714286,-0.004360806213322577,0.0,-0.08071750975655845,0.012508708325954965,-0.013550122368818363,0.019726529423497174,0.0,0.031825756899506175,0.009538302014566957,-0.0001006394832507862,-0.0117647058823529,-0.011428571428571455,-0.0014286612635543428,0.025935781320373108,0.040476905372109906,0.02716972876823731,0.003076003253691617,-0.009259341252047748,-0.0003018076428015215,0.005586592178770999,0.037036941102725374,0.0009551681607504747,-0.01744179814188751,0.018113849494878487,0.015647176869749257,0.04313730806719662,-0.0032258180406645742
