Date,FNX,FEX,EGBN,OSBC,HTBK,EVRG,NRIM,TBBK,VCSH,ACWI,MRVL,HTLD,IBKR,FWRD,AAPL,PLAB,FAD,MSEX,EWBC,VOD,CVBF,EXC,KELYA,JKHY,WTW,COST,IGIB,PAYX,KRNY,QCOM
2024-01-17,-0.008143695488696423,-0.006403597233866409,-0.010447704783822287,0.002691852192747257,-0.0010810361459155926,-0.02024210521852088,0.0093654641508778,0.003968294415515272,-0.0021958737761517133,-0.007657000356052768,-0.0024420098769427634,0.00693916957764773,0.023055782065313446,-0.010630356325599832,-0.005173553260094277,-0.03345724116299409,-0.006729702179235741,-0.02851455267881353,-0.015981833602514373,-0.005800454299388358,-0.007494637254802705,-0.003081243382236476,0.0009928277907351735,0.0035114445765525026,0.005207748654341593,0.003961939231248657,-0.00310369036610314,0.0025041073600331476,-0.009999991114885698,-0.012754804695293998
2024-01-18,0.009712454315715435,0.004748724271119054,0.008295586213265205,-0.0006710906011787587,0.007575788137965889,-0.017377830003841632,0.011172157267958616,0.003952508779080821,0.00038861783905597136,0.008718261614466982,0.04360456414628633,0.006125528699396643,-0.00414830268627342,-0.01093304476340573,0.03257077991441726,0.023776234129575746,0.010163052335444789,-0.002389266842162008,0.005510371277638315,-0.014002423490314997,0.005393593861262369,-0.008148511396182778,0.005453560293879667,-0.0013273024710390713,0.0028331598696327287,0.004560095587295532,-0.00019463515902462536,0.002164643459271254,0.005050431480339457,0.042850640944102514
2024-01-19,0.010412598349198277,0.011478787868132168,0.020568569607801956,0.019476145142452328,0.006444529174149727,-0.008842865339273032,0.0016852959450914806,0.026771666630288626,-0.0005175995056186933,0.010033695059055159,0.0420760035692862,0.00456613949199669,0.01092075331502862,-0.02229849354722202,0.01553297041857693,0.062499995928644525,0.011329679524504588,-0.01778989966591371,0.0219210416455633,0.026035512487086354,0.01984988924492992,-0.007365222426030771,0.003451641639218739,0.005134604059845449,0.012067638739740039,0.011144895220476236,0.000389427043623769,0.014289225669762873,0.016331850900972,0.04590818800364649
2024-01-22,0.011679363212971916,0.0056743906715726045,0.02235239415403778,0.028326622004264612,0.028815423026832265,-0.01149860224866417,0.021125501038013805,0.044734152550644835,0.0009062147421983191,0.0015738211668676616,-0.013646704829399448,0.030303174569459523,0.014589548464248425,0.033138416924406666,0.012163428582915303,0.03246539060488263,0.013264058019268443,0.036050254773486,0.02907137566427398,0.01268755699787727,0.025775767819544937,-0.005137249933538146,0.01965603093399171,0.01454410759704583,-0.006619775400078076,-0.0035396671015106573,0.0023345199046707066,0.005733469794868773,0.03461059531964983,0.005988320456328022
2024-01-23,-0.0034923587251619592,0.00044247810554387534,-0.017204165513580727,-0.01281215630362198,-0.006224028799169945,0.0036100995872316854,-0.026364010627302314,0.002446838547390806,-0.00025880619604690125,0.0020621304251986494,0.0069892173645833555,-0.00735306401363478,0.0034031342651419383,-0.06301887080354507,0.006653216180589894,-0.0018679190718836614,-0.004245567382871185,0.017481885886807547,0.010422469861957717,0.01138944038761558,-0.01846147326181058,-0.0031553727515901686,-0.009156643630988781,-0.004502012322126991,0.007587298970351375,-0.007104570816642064,-0.002329082614946576,0.0002443202798509958,-0.014337034165609053,0.004121386138552063
2024-01-24,-0.00808039134880556,-0.004091630548376579,0.016046752412992138,0.0006489441695538556,0.009394514930234799,-0.013788949479064283,-0.00545317765649922,0.006102025690779556,-0.0005176395040066284,0.0033320612538829675,0.023795779086700497,-0.012592553867263878,0.0043755372441129925,-0.017116360788015372,-0.0034839985678262186,-0.02526516963800951,-0.004974337430845521,-0.05005788996884308,0.0278230215521309,-0.0112611818284859,-0.008359354953806575,-0.019280613428168558,0.013132412084467804,-0.008449832584994876,0.0,-0.0015707341030148925,-0.0017510517557528527,-0.007572078663004578,0.010909147785874262,0.005667495333309347
2024-01-25,0.008146215961788661,0.00932721701928041,-0.02763834845276225,-0.07286926460406029,-0.006204939897836215,0.014792343463778002,0.010776975422161383,-0.01770983795773584,0.002329782124841362,0.004004705144674547,-0.031543832326125565,0.003750891921134647,-0.014704039328224061,-0.03974600259830818,-0.0016966146661345771,-0.0054400024414063,0.006248869355526265,0.008695652779394658,-0.010299763682089624,0.0011389132889021436,-0.03635416606870123,0.024061077469061498,0.006240798712320528,0.009962059145772528,-0.0010757379077872553,-0.009628274652986546,0.00545698434257913,-0.0072196232090134815,-0.06834526101026417,0.0006478823049194116
2024-01-26,0.0031151898207522066,-0.00011017076382457969,0.008490238985825016,-0.009122783486788855,-0.04370444106205318,-0.0063899447805062515,0.002618764839737109,0.07804395446821255,-0.0010327674272835319,0.0008756141682406682,-0.0280000311280737,-0.011958058784467762,0.01414972049729446,-0.006827388566602477,-0.009012876728085484,-0.030244547502094377,-0.0018629236702008,-0.02465507885415774,-0.008939377124711823,0.030716720614277992,-0.02022962667400996,0.0031518739259870365,-0.0014310260519373452,0.007606113071932485,-0.004945831429242209,0.010266113864050741,-0.001938403041273351,-0.0005784439475887693,0.0,-0.024276405968562953
2024-01-29,0.011840028748970832,0.007701716145980919,-0.0010980503045564527,0.009206774900820669,0.0010883260430591957,0.016881101361686524,0.01660461752945186,0.036196975054415104,0.0014220573212455623,0.006609558270868954,0.030864208667977122,0.009833494199670278,-0.015151414463725477,0.0027927190170979888,-0.0035859236028650265,0.009953588270881442,0.018220509235393312,0.02227334858159269,0.02369441865285915,-0.007726303917339417,0.01674106861184721,0.007997669076636349,-0.0004780087942602984,-0.00017715999413281391,-0.01218532424160923,0.010380292062679652,0.0038842547180661935,0.0034728065170768208,0.010295929782393687,-0.007165775096282356
2024-01-30,-0.0013426852043495474,0.0032754475339045186,0.012825196023309893,-0.009122783486788855,0.003260734045446023,0.0017786108934891853,-0.004037370965342069,0.038912274022619764,-0.00025819841284235867,-0.0016414641936128849,-0.018676975892391035,-0.00823965806172211,-0.006972779034583265,-0.02934873442434105,-0.01924578440881386,-0.013797636955493187,-0.004189911274399161,-0.0202318351694053,-0.015649923974035196,-0.015572808890881418,-0.01866083929378759,-0.006800754736973391,-0.001912094570542533,-0.0005306503219469905,0.0054373457594809604,0.009697174699954347,0.001354055992697445,0.008734347117023367,-0.014012726165117506,-0.024458600242872275
2024-01-31,-0.024298949357502098,-0.014365036630295092,-0.10311146487062028,-0.03541080045399636,-0.03683626176756549,0.0015781804918646447,-0.06891473409835536,-0.0712918103672574,0.002194879950467632,-0.012960634190784304,-0.016417381053074664,-0.021903362531293435,-0.010811463578142333,-0.021628768760400208,-0.019357564029640617,-0.02664893844804339,-0.02051192819690928,-0.012177865606782912,-0.02725433525080634,-0.028248661338092007,-0.06208040187601005,-0.006847204198299539,-0.015804548741836344,-0.021363267894231375,-0.005972961867373505,-0.008362564189727695,0.004637049438451779,-0.005636284001315883,-0.06589155364210553,0.017331194395433513
2024-02-01,0.010335570768624569,0.012035032928002565,-0.025413312766113694,-0.0022026540754803703,-0.02924638631928822,0.01930265739706538,0.005937099941665025,-0.029330861530683094,0.001990065850146383,0.012444820759771602,-0.01225988290785629,0.005405608391496619,0.0238872596818116,-0.013760446315259078,0.013340542510940523,0.039698832124268835,0.019957109446642418,0.022512048618957392,-0.04179369510679887,0.01511620416350179,-0.02087057595091335,0.006032684127414534,0.015085131184451761,0.005065554597095678,0.003978849304711929,0.015305700603718275,0.00478544402183001,-0.005175469469652416,0.004149525393637443,-0.04982830697729124
2024-02-02,0.00038963580905049255,0.004582243459307023,0.009519719504012647,-0.01766005986365915,-0.011587436251576322,-0.020289663260043223,-0.039543666224493346,0.007082134861613687,-0.0030951753677751492,0.004065011417776043,0.009869956782295297,-0.006912594500354308,0.05788489143748499,-0.0006862441252616369,-0.00540510821138418,0.008558269784865846,0.006931677907507705,-0.020268980757666033,0.011554221709602297,0.001145560179608207,0.02679644770602496,-0.019132077836905736,-0.011984512521623802,-0.006179931077445189,0.01281951200948761,0.00709746233422992,-0.00729756537413917,0.005532745436865882,-0.0041323779862473264,0.004110420498237843
2024-02-05,-0.014218826237249904,-0.007819359070625365,-0.02993038395554115,0.0007489942046454701,-0.01406803468532869,-0.020315637679926613,-0.016796388986147992,-0.0067979586630245725,-0.0024579549678268586,-0.003855780073976356,-0.007552321924581551,-0.01778812660849427,-0.011130705045267253,-0.033875019197907696,0.009846580222055312,0.027088770895552505,-0.008278230333883307,-0.026930644060597864,-0.004283370921246421,-0.033180822353323314,-0.0035586450958100535,-0.021251729091391725,0.019893205263479707,-0.014489302920904557,3.9875059804739266e-05,0.002367995169512138,-0.007545257190161303,-0.015439074225519378,-0.02904561899084912,0.016514830226602273
2024-02-06,0.006026460272646528,0.003830918360157698,-0.006339894373012633,0.0067366340819254855,-0.011890555750368126,-0.00020124008351463107,-0.006875055351815762,0.0018881716561593986,0.0018153736962884803,0.005806132672292241,0.0008955728615436254,0.01102365525519744,-0.021460203033734748,0.030324629750229093,0.00863195659023197,-0.021607830081476598,0.006150654637628206,0.016678806572192117,-0.006882646654513547,-0.005917150310430275,-0.011904799779742459,0.008625798928651562,0.009038838100046576,0.0041044014973383725,0.07182798149671932,-0.0005204144842285707,0.004288618593946136,0.019184195736755116,-0.03328504514681918,0.00048597637845548824
2024-02-07,0.00225860995963445,0.00545204959518486,-0.030199781556923377,-0.011895896898885039,-0.004890111076670922,-0.005638447735463847,-0.03209568533116269,-0.00777389458477451,-0.00025868635953008035,0.005099092801517546,0.0341381130122862,0.004672825066443398,0.015265476447261506,0.018395015088183975,0.0005809648100500997,-0.00844430727998835,0.005065053185036694,-0.02127276874261974,-0.00086632201107395,-0.028571421224930615,0.033132667761491374,0.005603065151222664,-0.014144117696390457,0.03215154357815275,0.012441624027279996,0.012647905749517019,-0.0013588613592957488,-0.0007364936624318918,-0.08832332410482946,0.012421925523202981
2024-02-08,0.012541724814404187,0.002928030578998264,0.005263116158377601,0.0007524491543549061,0.013513551803172152,-0.015390792021213295,0.01213707850442125,0.012108313133037507,-0.0010360797659829668,-0.00019142687586926055,0.0237853653227722,0.0015504886872335089,0.009847679408573784,-0.037706072457025064,-0.005754717740633741,0.03570259181371993,0.013815248943234382,0.03205018718570685,-0.0004335942159776618,0.0,-0.002332272820660841,-0.010263900932082848,0.018173251864202378,0.02878608455942433,-0.006181167656563069,0.006085173422177403,-0.0036927928268304377,0.005323410201875989,0.05747130195291916,0.015696674030570845
2024-02-09,0.00725761816335746,0.004325205809434296,0.023996574287037387,0.00902260080391426,0.007272897784608157,0.00946105714951151,0.03276225143674094,0.029556610132848604,0.00012983113837572446,0.005361428028882509,-0.030836255321778472,0.02321982930020683,0.02820585417711685,-0.027921132250867453,0.004094051540636912,0.029095510812018333,0.008999081460447034,0.007317360742411738,0.0034699124928956326,-0.012254749828910949,0.004090928696923513,0.002666681797122372,-0.0014092178868733152,0.010801446060126896,0.006478825113366726,-0.0010493742854796873,-0.00039013452080849387,0.0022812420879654294,0.03571422900420651,0.019030872550084732
2024-02-12,0.012969569417997429,0.004845016984094563,0.03365997185934644,0.020864264868671212,0.021660397048615776,0.014058745878607004,0.009537635306516412,0.011620007822345846,0.0005182963412442287,0.001237913381961997,0.023100283554907675,0.0015128115081910476,0.001019761077801995,0.03306779922262315,-0.009001875967817763,0.028887480032627755,0.0037372700096376388,0.020198638101491362,0.03198360590560623,0.017369535542189007,0.03434230399117011,0.015957354566076942,0.014110944058503438,-0.00125039717582065,0.0012507007397037917,-0.001368720278057678,0.0005854706219610151,-0.00032754134352719344,0.022488724652355296,0.013907487725821177
2024-02-13,-0.0305387432684181,-0.016393312271841376,-0.04822753357091558,-0.03649638993160731,-0.055359169522314566,-0.011653727162649785,-0.03861152460387185,-0.037387382665844404,-0.004274396630930433,-0.015883513856436604,-0.03251896285786848,-0.030966812817114886,0.028626739170632076,-0.055841108230182734,-0.011274373613944677,-0.05913977208208987,-0.023017764206589075,-0.05713801760146764,-0.03015481147508492,0.010975763619563539,-0.05908833771011446,-0.0055264673790851315,-0.03478667429559823,-0.017642733990433257,-0.004922947092141472,-0.011295391724133852,-0.008582174435417755,-0.005814939684627984,-0.06451621049415124,-0.019986924480771773
2024-02-14,0.01790266597920498,0.012200452785747107,0.021654372335080163,0.017424330133545496,0.014962552116251526,0.0,0.08182007213922904,-0.0007019792422997551,0.002211417610093802,0.01101761707597615,0.012182502282973351,-0.0015587219971655575,0.000792419189751481,0.018312340540980854,-0.004809763483174967,0.053968278188553986,0.01957558680999294,0.01009904573785625,0.03008472396858486,0.0012062314467580215,0.019736800447590186,-0.0020474609605077854,0.03123503875776512,0.015352621754639584,0.01587542806446307,0.011102545996033886,0.00393492023381703,0.00683751354897022,0.015674102043674143,0.025992775879223107
2024-02-15,0.019605740062047072,0.013237079459214707,0.050869045336955576,0.02010419817997322,0.04422618124606226,0.015247121750394887,0.07049752540225596,0.023179623031804653,0.00129791952236058,0.008029767303321611,-0.022041832006645223,0.00936761168204625,0.03503189772201032,-0.002916227026299456,-0.0015748316967542086,0.0192770896066623,0.016141466073408273,0.03210428878060512,0.02249869067947685,0.02409640984031669,0.04046927242144949,0.02168815841142968,0.07315939703243068,-0.006732825388019115,0.008286172593868102,0.003226295292156678,0.003135143020188913,0.004663717650529975,0.052469102220832786,0.013251980775234262
2024-02-16,-0.008294774910035274,-0.008178616816207906,-0.01371512643751327,-0.0036495819338954183,-0.015294248675260302,0.0018021167578157193,-0.06198126568305773,0.008009118261112613,-0.001814561102699619,-0.002465570605337142,-0.017052234641606434,-0.03480280764332311,-0.0005734493257322226,-0.042895402727169296,-0.008430339113672747,-0.012411406080045762,-0.011955507379912689,-0.0031993863244839105,-0.017493536677380184,-0.0035294819418020262,-0.01747469467259255,0.0014343892156423177,-0.0013025739254283186,-0.009191297207799876,-0.0004686769798064594,-0.0007176729297904139,-0.0037115491523596056,0.00480497209757158,-0.010263999972221494,-0.02109242599614425
2024-02-20,-0.007793902485488724,-0.005889850337386315,-0.0151329569512344,-0.008058576277864549,-0.002389270995223347,0.0029981249584631886,-0.006292799142332828,-0.010669634827381258,0.0015581196272151931,-0.002851972246097345,-0.01885638327115191,-0.0008012567871128473,-0.011384391633998514,0.0412528371021319,-0.004113932168173462,-0.0658288143664566,-0.009646322934730889,-0.013373705480563713,-0.006676698189078345,0.015348275581346549,-0.004015941577898197,-0.005156027395789797,0.021739032753890886,0.003594661648215647,-0.006022058934241459,0.002348198447749583,0.003333415144238794,0.008996585529052581,-0.016296158562149055,-0.004780942325618098
2024-02-21,-0.0027779516819891326,-0.0002152555966665748,-0.012873807692015626,-0.013294081274940917,-0.009580914783099304,0.00856926503399702,-0.010093182501278997,0.0004588490643926413,-0.0007781148600071175,0.0002860278383527426,0.007380096435996908,-0.0008018217837503228,0.016644195265585138,-0.029836176055604846,0.004186084619642427,-0.13901346085973287,-0.007946118712173988,-0.018434944778314533,-0.007001916365682481,-0.015116266950430113,-0.006336549527932389,0.042614445177907134,0.004680779735852791,-0.005603638447058357,-0.0023220612207524027,-0.003679246532699243,-0.002540456016877024,-0.008514703049690708,-0.003012184424602382,0.00032902629572295616
2024-02-22,0.010374568350621782,0.01853229558583047,-0.007572596793924524,0.0037426801354976114,0.006045688933578708,-0.006915617524201223,0.004998191804564511,-0.00917425975184516,-0.0005190759336686224,0.01725128321644287,0.06639189469122231,0.002407550839220951,0.016181162024710094,-0.01966218339549808,0.011243820897728796,-0.004092213781147769,0.020067268748218847,-0.05229222413626833,0.016922823417464095,-0.008264500217293969,0.011594240550370394,-0.004971144389055326,-0.0008469940088348116,0.008772392773019444,0.008654601070378076,0.015739435572377225,0.0009796620247219945,0.010370214627496432,-0.021147938742432593,0.018025191796492424
2024-02-23,0.006084809478968278,0.0015867885843443563,0.0033912116259064984,0.004474294774298615,-0.00480751177968286,0.006167935062787677,-0.011338736142380124,0.015277773975835407,0.0003897230335510038,0.00037467356208664704,-0.03277515899639527,-0.005604461833725649,-0.0003747216423216626,0.03034199855220021,-0.01003412319443564,0.04632049868936572,0.003968303622977398,0.006411410792600769,0.0034670287731533023,0.008333371366765263,-0.0034384417957696867,0.002775506415908291,0.00847821539349658,0.013303356192031046,0.0006851377127925495,0.004806702365223847,0.0021530010712678127,-0.0005612882054861768,0.004629673080678298,0.001033942678990929
2024-02-26,0.003496560187796094,-0.002851562406536501,-0.02323605372394011,-0.002969648964525673,-0.010869629901054334,-0.02175196589437267,-0.01207258252130261,0.015731842615299252,-0.001298071793569222,-0.0027160068970372153,0.015389102471895066,0.022544273260445946,0.01002633218322102,-0.009982568727859853,-0.007451004619277279,0.012495550825052604,0.005382179010147592,-0.022779934259884338,-0.016307492176647287,0.0,-0.02472677545565205,-0.013838893545052522,0.012017647112879226,-0.008695614244591865,-0.009186840666868812,0.010055006885881346,-0.002734303598122323,-0.010189395201674833,-0.023041524563637727,0.013685333650993448
2024-02-27,0.008852023999633474,0.004130959850356719,0.004325076941847916,-0.005212310012504218,0.002442102471275076,0.014756293345982385,0.0,0.010774400683648544,0.00012995448809705046,0.001972150299741182,0.007432133189157808,0.023622064027897682,-0.006494107135442073,0.012099908724204411,0.008114168307938208,-0.02961918668934327,0.005269800177563511,0.005926349079957038,0.027114480736152302,0.036599856675902265,0.006485875714432376,0.01627849777343804,0.020833271421925037,0.004414501583823727,0.00014525063836079433,-0.0008586565786230516,-0.0007834875374586048,-0.003809555252187735,-0.00628933904522655,0.008087620310367472
2024-02-28,-0.002987099048762598,0.00021086482015886254,-0.006029120175294778,-0.0059880541712942215,-0.007308331712678973,-0.00816712334498726,-0.009368638505984128,-0.00843875779967107,0.0007796256127350354,-0.004217885938799237,-0.023000039288797347,-0.006923007358739852,0.014006957683746712,-0.024906599302504273,-0.006625508739307007,0.012718036905809305,-0.001414581518302982,0.0037315518007996484,-0.013404494950773227,-0.012528599675392216,-0.018160458307792227,-0.011322745209004115,-0.008163290060372974,-0.010616990242003133,0.00043636833248283935,0.004364161842536518,0.00039205093575156447,-0.003986946880136899,-0.009493590038372912,-0.010476365620638028
2024-02-29,0.00973692046251573,0.005273063039490822,0.03206237409322643,0.011295311648428452,0.01717797582340852,-0.005021210169342871,0.022409548698306248,-0.00022401200198551852,0.0001300502768382117,0.0038592765711567,0.06100091026127896,-0.010069694721915656,0.002119901726955975,-0.051596433691794674,-0.003692933025905454,0.033010407197363145,0.007166044744365108,-0.00430456220053832,0.010120659965927592,0.03114186829660892,0.01551314991071151,0.0011171968481982208,0.009465159578783133,0.002538577926471719,-0.009339440580202751,-0.005441425869758598,0.0017633754034183102,0.0017155030698943197,0.015974389528835342,0.012448002989828177
2024-03-01,0.005655988187194261,0.004616096208731824,-0.008816180328546142,-0.0044675591744411935,0.0012063220430915678,-0.00847803299512584,-0.024331395550768464,-0.01187273267346367,0.00259104313921088,0.00965773969613637,0.08303101213753039,-0.014084591216188658,0.016188437936331512,-0.1370859145209894,-0.006030323621268319,0.03126084021917741,0.011500010800220117,0.008056688203929907,-0.009607554596190337,0.015659966337187692,-0.013513573089216746,0.0008459251159786962,0.0036689107485590178,-0.010416128676081216,-0.005245418274415048,0.007460685504997677,0.004827837109195876,-0.003180600066079009,-0.034591322436754335,0.033589045240123294
2024-03-04,-0.0015673808754941287,0.005430297303230303,-0.0457433169347945,0.0022438404562343806,-0.0012048685835600592,0.017711782900285966,0.011129460302590877,-0.04579461414220942,-0.0009092677690654138,-0.0014859079520044283,0.02241963837143568,-0.024603089285929358,0.005249794235868688,-0.008114863341212808,-0.025381351320827417,-0.012462136496392717,0.0004907220988561445,0.0023391482589589785,0.014689569646220368,-0.0154185129435227,0.009529364719629951,0.020005717395347622,-0.011779161088437018,0.00924631952944921,0.0033557829717885124,0.01299645157396645,-0.00175770303999212,0.0008999766741009108,-0.027687238740921494,0.021276570966399788
2024-03-05,-0.0049866482819930225,-0.005920148781394685,0.023080276856809467,0.007462650106723423,0.031363171730357076,0.007201339743971857,0.008968626953297809,-0.03943929297681514,0.0015597058273106867,-0.008091475175040164,-0.007813292411213979,-0.025223826810507166,-0.013056048699521927,-0.047828836529962726,-0.028440935042225335,-0.02933153544689071,-0.015124254453191988,0.002139344291477663,0.04739147546012168,0.011185785153657424,0.047787589797526175,0.0019338140573796903,-0.017262521343534676,-0.005934852269008584,-0.001323165170499796,0.0010142795396943516,0.0039129832183537605,-0.017247092213812598,0.028475650885285475,-0.03067966324153404
2024-03-06,0.0038052329299214094,0.0065822303368447965,0.015184456025885584,0.004444466319509344,-0.004678186034070331,0.006554119612786069,0.005727057574026473,-0.008656900110789456,0.00038958570784308755,0.00778245328265692,0.0335322332927932,0.013355655437421676,0.0035581463791245493,0.01619298636523081,-0.005878319412108368,0.02354181650903442,0.008964880264502373,0.0071802072219127044,0.005737247063646755,-0.011062047467328195,0.002252282754202195,0.011028235518265372,0.008782999532010782,0.010433495477006005,0.011555479719255857,0.017487918780277,0.0019488254802593197,0.0041587737425428095,0.016286770867592226,0.03988859798908573
2024-03-07,0.009430368616314633,0.007577307387400367,0.003846167354156549,-0.0007375388009542849,-0.0023504567403299648,0.013417590552375458,0.010779077324369224,-0.05588826287755322,0.0015568835734078856,0.010420492254614722,0.04571709718581696,0.013179393888522073,-0.007181828994879624,0.01788615405074956,-0.0007094020374819321,0.024716829435163623,0.008144810901830946,-0.007707122593460403,-0.003500514291853718,0.011185785153657424,0.007303411727382025,0.004363287186720299,0.00041454973467414113,5.759396149329632e-05,-0.0018552804187315086,0.01597187876995032,0.002723241749549743,0.0033130666278360366,0.0032051870882736644,0.046637546796256535
