Date,FNX,FEX,EGBN,OSBC,HTBK,EVRG,NRIM,TBBK,VCSH,ACWI,MRVL,HTLD,IBKR,FWRD,AAPL,PLAB,FAD,MSEX,EWBC,VOD,CVBF,EXC,KELYA,JKHY,WTW,COST,IGIB,PAYX,KRNY,QCOM,IFGL,AVGO,TTWO,INDY,ADP,SBUX,TSBK,VRSK,JBLU,QTEC,CDNS,POWI,LBTYA,OCFC,TROW,ADBE,CHRW,MPB,JBHT,UCTT,DHC,VRSN,SIMO,CPB,CNXN,CWST,ASTE,NBN,BND,ERII,KDP,COLB,DENN,NWE,RYAAY,KMB,AMKR,PEY,BANF,QQQ,AGNC,TCBK,XRAY,FBNC,BELFB,AMZN,WSBC,TLT,SFNC,LKQ,ROCK,HIMX,MNRO,SKYW,CSCO,BANR,WRLD,ACGL,PLCE,ATLO,NVEC,CRESY,SAFT,AMAT,PFIS,HBNC,STRL,CTAS,AMSF,ROP
2024-01-02,-0.00727628622986054,-0.0017745142634348898,-0.00962182018708535,-0.007124452134329329,-0.007056480509755159,0.023563253078395574,-0.006991753151041391,-0.004927449031105535,-0.0024555753895282306,-0.00854864341640793,-0.03548339627757169,-0.02314160182415992,0.01990342402268097,-0.01033875810759699,-0.03578658230770726,-0.016257577788904465,-0.013540162150052937,-0.013867720372693904,0.013064722133952378,0.017241412483143925,-0.005943651211143264,0.015877662628375866,0.018963783810566515,0.0076494189635274434,-0.005182315379449465,-0.014286176401514417,-0.005192542279833456,-0.010410552184107025,-0.004459122405113591,-0.030422513832739972,-0.013327342261021502,-0.027655133183773994,-0.010500170695559086,-0.0020304622123560323,0.0019315865857358894,-0.02437268485483357,-0.0031786640399017463,-0.003684384775678229,-0.05045048651994288,-0.03094552469412315,-0.0347688856719649,-0.024114026662274357,0.011254827187922478,0.010944444300204692,0.002042922249969825,-0.027706954304656528,0.00856564827009465,-0.0008237874452922123,-0.021277726090418225,-0.03251319947850162,-0.04010698465926754,-0.021363344329230927,-0.02660357908762767,0.03492940992801685,-0.02544246882242518,-0.009127062808950925,-0.036827910543992703,-0.008697291709622967,-0.004214835109538573,0.002123089588893512,0.0015006005126563249,-0.0037481126382036267,-0.005514744392057569,0.005305497681109994,-0.0302939459957422,0.00699532418802673,-0.038172345682870756,0.01182604959900968,-0.0034933122126585836,-0.01692232399555027,-0.015290528178412366,0.006283523961171378,0.0011241080817525617,0.004863599756032455,-0.022614949900634507,-0.013228970207501023,-0.002550169452444684,-0.005764816931792871,-0.0030241636523362647,-0.01067168399973506,0.0011394825786965601,0.044480984305931726,-0.00647587337542721,-0.009770155723686447,-0.00019794330903633028,-0.011389207999792483,-0.014632679690274486,0.01723449149634737,-0.012058517983497108,-0.0014058424133650549,-0.03302312543737318,-0.02953579581914567,0.012501745808136011,-0.047510366882709265,0.0020532942475572913,0.009084407244415171,-0.034345463807403664,-0.017837525769460738,0.004702887569391079,-0.01959018813023561
2024-01-03,-0.025364171904723065,-0.012666920631746348,-0.05092124677550347,-0.016960151550991287,-0.023350149304501744,0.008234941129381168,-0.03362070137259909,-0.034923121967417536,-0.0006478680036384743,-0.007928692077020627,-0.02423923017217422,-0.024407744032847845,0.024600606376242062,-0.004660895368655993,-0.007487710004818182,-0.03532080787523595,-0.018602020673827435,-0.027198198876562385,-0.032240370463596624,0.0011299049644921677,-0.035874515577086874,-0.007951778931060471,-0.03268263840611463,-0.007469784465485074,0.0028338577598843173,-0.009160097984158178,-0.0013529287716125271,-0.00873851176060847,-0.026875796017081233,-0.01875482696438735,-0.008849406329843323,-0.024691834557433512,-0.005399978902514979,-0.005696923690768241,-0.0038986776740764784,-0.0046971673978661865,-0.03252546230703879,-0.005378462667019246,-0.0645161582198176,-0.014114269347239361,-0.021376931333822458,-0.021215407049199997,-0.022259234704830155,-0.037606715092354026,-0.015012525471829075,-0.014274189653537883,0.0024103078866277716,-0.01195388807223663,-0.018108409900290723,-0.024825907512239787,-0.030640703727854324,-0.001736439502543985,-0.0031856761506882103,0.003606121783116256,-0.015267333586146736,-0.032829461139325944,-0.020094902164273343,-0.031438348998088284,0.0008193826929050463,-0.03019066314413299,-0.023374292522095663,-0.03498883153473398,-0.03881701369130852,0.0003908953573128482,-0.06317662340464125,-0.005067047639935818,-0.03906248982647542,-0.018700389548804708,-0.036910984387758194,-0.010581432266862367,-0.01656334864584852,-0.04694744873216261,-0.022733710613789815,-0.039257811312851665,-0.03616302840037966,-0.00973782115920796,-0.04250570699772438,0.004170723346249128,-0.03791692222146892,-0.0137478637530013,-0.008599978598713642,-0.02996844811815269,-0.028816580556076943,-0.032501457725086835,0.007781232139078886,-0.04249278647781429,-0.009329785366177679,0.018398381608500047,-0.08979953467013468,-0.027686601859969073,-0.023865904993545572,-0.011956561135955335,-0.012997329934719581,-0.018915545610360907,-0.030122788032755476,-0.028393157199160246,-0.06065247089580639,-0.019648145134237294,-0.007872246905678781,-0.006529641552533327
2024-01-04,-9.885471297366166e-05,-0.0013503784066044577,0.03318030088515522,0.02654288935982918,0.012473936058678081,-0.004826388335050558,-0.0071039824941407925,0.018903612908861778,-0.000777795642951884,-0.0010988504417982492,0.024162282768883214,-0.004415155832335316,0.006579774882137235,0.03229452591869042,-0.012700175948264336,-0.024521314444452824,-0.0009201605458644124,-0.015726745350851057,0.007088110928890501,0.011286662868204012,0.014621392207649464,-0.004422420681444161,-0.01923984083393382,0.01982498587838366,-0.004737547225908467,0.005677167435373942,-0.004452406348315896,0.008644418018762146,0.004602924969900668,-0.010392452304052169,-0.006109101773792758,-0.009040404084987075,0.002904082901466598,0.007980409070193595,0.00494615003404042,0.0034324002899353,-0.009558466068504967,0.005280947338607067,0.07910757746500408,-0.006800224479970529,-0.005286072049145996,-0.014662947702136497,0.00739895405977431,0.004736456159434743,-0.0021639353528852823,-0.008289739968384557,0.009961013586218925,-0.006257676095372644,-0.015160177841796685,-0.02669974316818613,-0.037356359709010745,-0.013567925456655083,0.050967078647586206,-0.023804244117650253,-0.0021704189044219335,-0.009279635190120539,0.0019935814713456512,0.014342402954049538,-0.0045019646400575875,-0.00709989975741987,-0.00015450458871202333,0.0007797244140554938,0.008653861143180341,-0.0054707250048678935,0.012381320870214596,0.006489288542280258,-0.015934910117324064,-0.0019056460363555683,0.001498771995091408,-0.005146470885298848,-0.01157890718628607,0.0012133443796500387,0.024698355709272812,0.01399392161228441,-0.009857070311886762,-0.026267891590348702,0.010681170263821205,-0.015194422932631513,-0.0068315049850932175,-0.0017157609172936406,0.020538341917172742,-0.01300807012553562,-0.006358080293894397,0.0293941465714902,-0.008513158716688896,0.004733616899611048,-0.00023543226909406023,0.0068884667376540865,0.022988576095677393,-0.007721947325450063,-0.007969536544035982,-0.01540153480065598,-0.0003949500100470793,-0.014130058563734837,0.01056408344465809,-0.0043259656003143965,-0.018931821662333648,0.0036189345512041005,0.004718015327058289,-0.012862634165788367
2024-01-05,0.004453378178655321,0.004733199536019805,-0.0006832040258129002,0.0019390914887444932,0.0,0.0016786710747784817,-0.0029352876071143674,-0.0029154681072398603,-0.0007787226889602872,0.0009001337998677528,0.031858086124717966,0.0073910359197744135,0.00825690971923243,-0.023150313392326205,-0.00401299936097177,-0.008953175643421463,0.00018422989288069402,-0.016785109781899177,0.019988730426299117,0.0022321271184913005,-0.004117294052771614,0.008051121995077626,-0.022487923029179346,0.0002998716594404538,-0.002588841433120659,0.011814601981883444,-0.002722207252944142,0.0011030773608593503,-0.005727246934326136,0.004112339858411085,0.0018912927047367578,0.0002575146738452716,-0.004091614591382631,0.00406010016279823,0.006633557658088041,-0.005986239534969018,0.0,-0.01786088549729381,0.04887213226601883,0.0031830840769986324,-0.01254294888263896,-0.011645869042630985,0.006214719635355692,0.015321270833661416,0.001037238770703608,-0.004320628268712268,0.004307940404326915,0.006297081189804654,0.004919617696808709,0.0,-0.017910376518654902,-0.007910147450012284,0.040332762239273734,0.003220743527300396,-0.0122748118104955,-0.0013556890704832236,-0.007959017049975814,0.005395306249808218,-0.0030151073278229523,-0.018151810680228864,-0.012357076648346954,0.010518162199302239,-0.009532834125577039,-0.0025541283046676133,0.026253744683998548,-0.0022852883729579387,0.0006608722201790762,0.006205249124052958,-0.009299792997097933,0.0011861584469428088,0.022364341286778,-0.011391141982194708,-0.008407956294188557,0.0013799699771424034,-0.012042348079884913,0.00463442024626004,0.004623358103069686,-0.009565776497123535,0.009523935245688842,0.012244924648964872,-0.025000000000000022,-0.003294941064648449,-0.017063647186372988,-0.005244764183460315,0.00019974178470838488,0.0029446422653454096,0.0030614600166183337,-0.008519440190132843,-0.01591760968504463,0.005836606149860923,-0.005174493506927114,0.006704007818501667,-0.0073772212606030285,-0.0020762219688189587,-0.006063187228476985,0.01882699825746248,-0.014824327950279548,-0.008791674872592026,-0.0038420588819347845,-0.0020984474881541315
2024-01-08,0.012216676157120077,0.010767024790651503,0.01094016479313531,-0.0006451761430167346,0.0010267607306337911,0.0040969622911883885,-0.021711120341785906,0.016746440350940084,0.0018181853293783856,0.011990365320404983,0.06992670809624602,0.01320617161894555,-0.003071028191438452,0.02930341063251718,0.024174925453073204,0.02744958267305697,0.01860039779256173,0.010013246805414155,0.009522620160138828,0.0033407638003808415,0.006201421252882255,0.010465318978834848,0.001957760240569595,0.017874170574038395,0.013815010827718854,0.008658169109269087,0.004289674236290564,0.012629318268895462,-0.012672862078151548,0.01682143020027338,0.008966437229462665,0.024368984305667807,0.002085750320853119,-0.002628378103631368,0.0065898435509350595,0.01290463641002848,-0.004991651602604286,-0.004236178788051714,0.03225811964818637,0.028258419661244316,0.036405352791031076,0.011390454024543306,0.02358222051029779,0.009285982742071486,0.007158304759786516,0.02825011140051581,-0.01128799512318246,0.0,0.01889780610639158,0.035406656762244415,-0.030395212455487597,0.010614019454267432,-0.0009229413346744098,0.007337744407708957,0.009910379350755116,0.02653340192852416,0.010315360769243442,0.00018492726217900213,0.004398761059015266,0.017927153388546335,-0.005004774093122943,0.007709907494048762,0.026948962821847777,0.011818018421190235,-0.01398278590693891,0.007852826885021535,0.023447828524192804,0.0071157858880845914,0.010897668093798885,0.020667860895348333,0.03749999587244468,0.004657923780861495,0.014697624984315372,-0.00027556993294830523,0.017552412726117517,0.026576703830634596,0.00262980979185512,0.009865775435170088,0.01257849024990465,0.011035654747011181,0.004230792705829378,0.024793284470401522,0.013019998176621028,0.008396803609906023,0.00738672900460724,0.010961166696068725,0.024573481136683117,0.004036015152135475,0.013320588639352593,-0.0004836373247889547,0.020120479301994454,0.00887892040807281,0.002654319104986591,0.017181068832790025,-0.005469075666170831,-0.012082455292340866,0.021144181609090706,0.011901139050075171,0.001499844289030161,0.012368057680610889
2024-01-09,-0.007105374283304489,-0.004327606935474182,-0.019952793604954167,-0.023240703032121113,-0.0143592506370529,0.005378278213461929,-0.010532039597228038,0.0023529451656965072,0.00038874340461481083,-0.004541801952878344,-0.00998299168301442,-0.014482362038888752,0.0007988245050445375,-0.01400120921395398,-0.002263534557064739,0.0064254493073556684,-0.0028928325393368093,0.0238908471657171,-0.0069722045648752395,-0.009988920776208499,-0.013353742186850814,-0.0068138911025557025,-0.02540290137730805,-0.014790575070583567,-0.009497510801281805,0.008297061338919276,0.0011646057703695867,-0.006696215273554906,-0.023337138224082232,0.006185960525326717,-0.011693077884773695,0.007107850541918426,0.004289188617177642,-0.006689643423124392,-0.006504557539350864,-0.011678599574819537,-0.029096902395365887,0.00863723735912969,-0.1024305779762833,0.005647793087127484,-0.0006109108467494684,0.00012947366106730307,0.04114102999554747,-0.010925626513814901,-0.006546257096146979,0.009732192804863704,-0.011074334266758634,-0.015435854947855265,-0.01105626717428565,-0.00770178703176827,-0.0438871523965747,-0.007185858373039089,0.000769932527391326,0.01980415139693248,-0.004517039969106018,0.002885283275895878,-0.029778840252323358,-0.02997217701946575,-0.00013675059496043307,-0.032471114480492114,0.005344445586850766,-0.021805507727134188,-0.0074976497782595075,0.0019466503946909963,-0.00894369435151543,0.0034898921877006828,-0.008067205948841583,-0.010362910559658656,-0.009499378769613043,0.001975442419962725,-0.0010040760752808575,-0.016105301735056976,0.017548491269379074,-0.012406908007529638,-0.018367617593091135,0.015224607114340927,-0.01639349217732755,-0.006376213238465489,-0.015528011804956443,-0.01637258459970936,-0.007787573038326223,-0.012903167482661071,0.004284092823851449,-0.024980653190827318,-0.010899729213042941,-0.014133612891595204,0.0031317114867377427,-0.012577791251757398,-0.024413078358720197,-0.0227381088592159,-0.01301488848771526,-0.050605025091518985,-0.02488441532038177,-0.003496722072851899,-0.021150600991746038,-0.022302138349968192,-0.02070636251951441,0.0006505427773821904,-0.008130060622674185,0.005181729023350012
2024-01-10,0.003234959395961523,0.0013371982075971456,-0.014370737429817537,0.005948388853292297,0.005203252681254433,-0.0023980205705860236,0.008553399088739422,0.018257714140676784,0.0005182301727715277,0.0046617413800178475,-0.0006302209913695567,-0.015429771661628067,-0.008093947644288613,-0.08772485452178547,0.005671466433895489,-0.009072595957228424,0.003173156429113977,0.00984114657145807,0.00275334520877335,-0.015694957053810965,-0.004685176293121374,0.005488443190911907,0.009022437145886242,0.0025120805169818183,0.02322096526854467,0.008363554327445621,-0.0021330301439603794,0.0018537262350191153,0.003584095227120443,-0.0041463812924081855,0.00567905196395313,-0.0017735394304991825,-6.277167918167237e-05,0.006734696138856355,0.0002976867711739217,0.004404517762238047,0.006200501827543725,-0.0032377786448433143,-0.011605404621686466,0.00596335686693128,0.005768900728271298,-0.0015530757005327578,-0.0200211362716054,0.0075581040331218485,0.01091954967254849,0.00823953768212804,0.0065805720057010575,0.014406613487326636,0.008097472488667545,0.015833658824173202,-0.0032786487149110144,0.029609703550828703,-0.0027696871716554883,-0.024107072538255503,0.009231576790799334,-0.0016782473354279848,0.0026308539077031234,0.004386850098001549,-0.0017794594504836336,-0.02787256958160822,-0.0065667737827865835,0.00391081951609995,0.00472145325915263,-0.003302925101618559,0.0008942604933039888,-0.002992508707704289,-0.011060432220688643,-0.0019035345983935414,0.003124927722544024,0.006777613060212628,-0.002010234232525887,0.007192473604173744,0.023542430502565326,-0.006700381884124806,-0.005043979146884814,0.015590940651907248,0.0003334419196421301,-0.00465713651066213,-0.0036802274051942474,0.003414245669617344,0.003602660510796385,0.003267937886158201,0.002844054155634712,-0.0015888385060932597,0.006612001902845277,0.00490966426369388,0.003807203175426821,0.010636868753651552,0.039942247174200585,-0.004950675438422092,-0.010059745691888389,0.038238696871514266,-0.004479224246956126,-0.008077952462367088,-0.007778726922116896,-0.0022074716563267316,0.015566281419667094,0.004294229427569851,-0.0023726990408438065,-0.0022953597188906105
2024-01-11,-0.005276417522827148,-0.001558068186718442,-0.014224735892769735,-0.015111720571843956,-0.013457657600445927,-0.013498560507649415,-0.011873355672708419,0.009733535976092389,0.0031080914805403648,-0.0004937076214666103,0.03846772364047357,-0.012686600062323028,0.009539061967849705,-0.023175374604988863,-0.003222454950943421,-0.012885695616002169,-0.0004519237642363061,-0.03458043375777131,-0.006726936320778143,-0.019362325407680125,-0.0067992015308794285,-0.011735657611115835,0.013412838467974142,-0.002028457652640814,0.006641130562626163,0.0012189939231928015,0.0064130923387990535,0.0021028357183634494,-0.02380950366187151,-0.002009882120259543,0.0,0.017962633145488738,0.01463467416626063,0.0004053718670684603,0.00021244431889266835,-0.0059892689256867415,0.0013693207042995148,0.0010685192599342308,0.01369857005778119,0.005294920584975493,0.013408792252342261,-0.003240947059876431,0.0016128297090278743,-0.01846522203042744,0.01741327139572535,0.010930004597541565,-0.002179214354496084,-0.026733470612317456,-0.009638690030917219,-0.009779941408490589,-0.029605386558467783,0.0016713793779221664,-0.001697249261691569,-0.005946963968784913,-0.01162781898305143,0.009005763820765678,0.0075802638690047885,-0.01576142005353398,0.005210544411860196,-0.00058515089482436,0.005665815658883799,-0.012855429139961738,-0.0018797422103677963,-0.0313839856615149,0.0184388339290682,0.004461666332536973,-0.0013157228257577591,-0.01049139573513691,-0.0092382341817705,0.0020808561012382043,0.004028311443241783,-0.01477475113140303,-0.025140375575218088,-0.01967386481265021,0.023903040649143614,0.009432101662268044,-0.011662946311681743,0.005615073210009092,-0.009498695965915016,0.000850808116659385,-0.0012820317195012532,0.00814340063124197,0.012406876898412245,0.00019889240983017586,0.003980676140370454,-0.009575975275071813,-0.03072140632257636,0.008575896580483633,-0.016658981961301556,-0.004975202532762291,0.0233450941989799,-0.011160664838529066,0.01308975214736563,0.014284639005462285,-0.004790959173064824,-0.01991165495506264,0.0015327978691876964,0.0020953485565671226,0.0019458557081353245,0.0039601017654058435
2024-01-12,-0.0037327725555990066,-0.0017835026958477052,-0.016594557931937315,0.0013343189274019895,-0.010493301977662517,0.009371988389353492,0.0015258679774223793,-0.022323624918664353,0.0023235525608302776,0.0020743026952338983,-0.0028846965832897142,-0.011337949842957773,0.005919845279107161,-0.002478742754658536,0.0017780675566079207,-0.004122323487369739,-0.003254877908057785,0.002116732394101817,-0.0077400888773960785,0.005807191678653956,0.00473934675390475,-0.003866369815839099,-0.005392075294792464,0.0019129124351668914,0.005383060505042669,0.01434112738712634,0.0028960140397618073,0.00486821359978773,-0.009756089103995724,0.008415574619929478,0.005176530616623598,0.0070001893014521865,0.0008666546704658717,0.016616068658748873,0.0025919339373481343,-0.010329330638449652,-0.01264962875573794,0.010930470396901093,-0.05598455047556228,-0.0008586004131697633,0.006409503355858215,0.0027311655471653484,0.01878704151192956,-0.014697122986027988,0.011257479161797868,-0.001590005226127067,-0.0014941669383933265,-0.01244632270825241,0.005075630986600466,0.012962905838441063,0.023728860059151202,0.0020612445015790737,-0.007418770098544636,-0.0009203838381162122,0.015529236959485493,0.01892186112558769,-0.011284796935684405,-0.0025081825560224758,0.0020459970277246775,0.04859484352538335,-0.0012519766773555485,-0.015785349606849963,-0.017890732808920173,0.0,-0.022411887777224138,0.002826799962449389,-0.007905194916136615,-0.003855274237013595,-0.004120288733058364,0.0005129421924536803,0.010030245961142992,-0.003749003246445226,0.003017750224518778,-0.007167130683908063,0.006715726188024407,-0.0036086969005325598,-0.010788782988881973,-0.0019648939069233373,-0.0042621519181677,-0.00042508554965270395,0.019255455335282612,-0.017770650614155725,-0.012955159712312647,-0.011137580990243201,-0.0019823671068862625,-0.009273863508934777,-0.0028173471105862324,0.0009017743992822957,-0.00894120160271139,-0.00749985702260525,-0.013821706070282436,0.012415390270627658,0.020457589653512853,-0.0046066147090709775,0.004376442874703956,-0.0060194460792608595,-0.0001275619916251136,0.008074936115778142,0.001510620233170723,0.003362005412426816
2024-01-16,-0.007197928421344035,-0.006030185295953894,-0.0168745841969713,-0.009993501552769679,-0.019087903427460473,-0.01838432029368542,-0.003618347500827901,-0.019200873401345908,-0.0027045626818450463,-0.008772810301275635,-0.002435827930928225,-0.008409669578889778,-0.013354475794816079,-0.048278331795108875,-0.012317094791747807,0.02069680531931173,-0.0025400320615921457,-0.01998374042759632,-0.02381950546156819,-0.0046188430364660915,-0.020964214219067467,-0.010257744600027263,-0.006900077293325091,-0.014380339507938156,-0.010507267761026284,-0.002561276163503323,-0.007508710276877606,0.0007516885393876738,-0.014778312186491616,0.006561991599398187,-0.022471895940759823,0.006572322401490416,0.0012370869377285043,-0.011162048152232207,-0.0028394397862043785,0.007827854475908502,-0.010387680671907873,0.001098068846560274,0.049079806647890356,0.003208656700232071,0.03374300766701577,-0.0003890746611328044,-0.0031612731073128453,-0.016109883604247588,-0.03556891158120479,0.0019110448426395976,-0.012202239956205396,-0.00043458350078040553,-0.005935134067817205,0.01828148932663498,-0.006622436422848099,-0.0085218650676806,-0.010121528802239488,0.002763789225943336,-0.02147042922847653,-0.023359027515095998,-0.01229146019468741,0.0030947504467366826,-0.007078523234930301,-0.01730873638098751,-0.0025070293727327275,-0.016439397965106073,-0.009587764002279342,-0.029784529512742575,0.019825403750296067,-0.008858853821851254,0.0159362381818553,-0.01790039531081944,-0.03843207001431781,-9.766034994307393e-05,-0.012909774306859578,-0.03161078690497732,-0.01668488996617523,-0.025123066736263078,-0.014453622363515661,-0.009442449238027617,-0.00920252277545297,-0.017612776799941887,-0.00909564600623225,0.008078162035010994,0.0046598880362351824,-0.026315753863401792,0.021284140620913883,-0.010056315119151726,0.004966159946588,-0.011949816239921973,-0.0014910909962485563,0.006178364024974181,0.06457742852989701,-0.023677520355868564,-0.02122739690348685,-0.011148284845455159,-0.0006595489606537885,0.01659492224255832,-0.0028321966193717296,-0.020439060311809643,0.016964308739403133,-0.00747069979990056,0.007110523337363839,0.00576587737401324
