Date,ABTC,AEHL,AGAE,AGNG,AIHS,ALM,ALRS,AMRX,ANIX,AREC,ASRT,ASYS,BCRX,BDRX,BHRB,BND,BNTC,BRTX,BTCS,CENN,CODA,CPRX,CPSH,CRMD,CRNX,CRVO,CVV,CYPH,DOCU,DSGX,DUOT,EMCB,ERIE,FGEN,FGM,FMB,FTEK,FTGC,FTXH,GAIA,GDC,GREE,GSHD,HNDL,HNNA,HTHT,HYLS,INCY,INTZ,IOVA,IROQ,KALA,KMDA,KPRX,KPTI,LIXT,LPRO,LULU,MDWD,MGYR,NIU,OCC,OLB,OPRA,OTLK,PBYI,PDBC,PETS,PSIX,PXLW,QAT,QCLS,QNRX,QURE,RCEL,RNAC,RNTX,ROCK,SAVA,SMPL,SSKN,SSYS,STIM,TATT,TAYD,TLT,XBIO,XOMA,YLDE
2019-01-03,0.0,-0.2698412698412699,0.0019961576986475826,-0.0019174260870898907,-0.046391752577319534,0.0,0.0,-0.03687946409186327,0.0,-0.052631578947368474,-0.002512560405862674,-0.026639367088582833,-0.03882352043600645,-0.14210526315789473,0.0006806219341410902,0.003906408770542047,-0.003999996808619288,-0.0218477995499321,0.2499998471628846,-0.03206650831353919,0.0,0.028436106247007764,0.016260146842582035,0.0,-0.011600141889561044,-0.05238095238095242,0.03753347607766799,0.045081983551931826,-0.04875056047640913,-0.039193327995950766,0.0,0.0010257158896920249,0.01858679107646921,-0.06525534701003932,-0.014415605867370673,0.0021996919680287164,-0.04799995422363279,0.006674039571865631,0.0,-0.020000003633044994,-0.0032680069911181775,-0.008064447576624945,-0.0027956513692427576,-0.00479428964099593,0.017526703596404847,-0.04664108806538947,0.0002218491854923954,0.07079918326108947,0.0,-0.05925920394128881,-0.019370409646579656,0.0019267822736031004,0.007812459584036757,0.0,-0.023012468154991028,0.0,0.0,0.008188100111264918,-0.00469481526093829,0.0,-0.028530710352658084,-0.023437478172126713,0.0,-0.00329471098480405,0.014545440673828125,-0.04197416211266658,0.0072750405169936805,-0.02190758831475681,-0.0222222010294596,-0.04012349100911794,0.005189818404756963,-0.033333333333333326,0.1341991341991342,-0.03995798351069402,0.02752295424165485,-0.21034486266388286,0.049019608759779176,-0.0014013238966619213,0.0,0.0528541224084329,-0.04561400831791396,-0.043663555494753314,-0.03830439238623051,0.08292678766441663,-0.02749999364217126,0.01137971689200934,0.052941191430185386,-0.040693360730927,-0.014269258184193001
2019-01-04,0.0,0.18840579710144922,0.0010957897922738713,0.034740333316689354,0.024324324324324298,0.013245008326813856,-0.002506324181127617,0.0927835225302398,0.012658215623466695,0.08333333333333326,0.052896674613352124,-0.02105261150159332,0.055079535503415045,-0.006134969325153339,0.0,-0.0030127784775259014,-0.06157962931440186,-0.01655742194669252,-0.09999999184868613,0.026134969325153357,-0.020033370641795778,0.05990777486255228,0.11999998092651376,0.21582734405263304,0.008974809632183334,0.12060301507537696,0.0,0.01568625955020675,0.05330928656224576,0.04237622553759279,0.0,-0.0010246648746484732,0.009651785229234378,0.05907074480504315,0.041982725047655656,-0.0040868678548318105,0.06722682341118058,0.005524838111475194,0.0006768816361091279,0.022351846138318754,-0.016393442622950838,0.008130011629206013,0.07889477716686155,0.00792333801706846,0.025837317798311332,0.07447973850242384,0.011118489403555865,0.06185717360404275,0.018421072708932895,0.07199092968867427,-0.012345726660249245,0.12115384615384617,0.0,0.12765957446808507,0.07708770394334574,0.0,0.0,0.03369252509522336,0.030660371902133,0.0,0.014684273931396374,0.015999984741210893,0.0,0.006611504239572019,0.09318996201368157,0.029369219526180546,0.014445053455005352,0.021080722159405152,0.011363571094088698,0.07395504176848222,0.016304298031942555,0.02586206896551735,0.003816793893129722,0.027382256908097924,0.089285715806241,0.05676858368446691,-0.030841114914815893,0.023575642082694026,0.07608694736696164,-0.04066262363654971,0.02573525132192578,0.03062367329877458,0.019118460531608372,-0.0840840774188818,0.013710355301293164,-0.011575014199755151,-0.011173226821114768,0.04320504403083758,0.024648212144220638
2019-01-07,0.0,-0.03658536585365857,-0.000995047631049295,0.017844123296006265,0.005277044854881341,0.0,0.0,-0.0006738698638147911,-0.007499992847442627,0.005128224690755134,0.009569369257348859,0.017204284315123886,0.008120614356560196,0.04938271604938271,0.005102068668696669,-0.0015101784761716308,-0.00142656080023984,-0.0423728813559322,0.11111110104776079,-0.0007174458926222371,0.010221455527988699,0.060869612089853975,-0.035714252262698754,0.017751547407151236,-0.0721860669191614,0.013452914798206317,0.012919946308380892,0.1621621940076996,0.019315331818025028,0.038753817233677657,0.0,0.009674900800968,0.005939808645779809,0.030423280423280463,0.014296910143949626,0.0030400662517302557,-0.05511805849928453,0.00659336480403705,0.02741493036788567,0.058935347773823255,0.0,-0.008064447576624945,0.011506963048596885,0.006254390440550317,-0.011194275541475118,0.04009522314006819,0.014295568091482691,0.026843815297068696,0.0,-0.0010492419189609414,0.0,0.061749571183533414,0.009689944034506182,-0.02075468285945148,0.01689862925711627,0.0,0.0,0.04317388502529429,-0.02745995908459742,0.0,0.008683059928288106,-0.007874008357040663,0.0,0.02463042186961517,0.0,0.10056134753383295,0.007767066969958991,0.014193507146784468,-0.03146064550252525,0.011976035935817197,0.02620318684437506,0.04285714285714293,0.041825095057034245,0.04868517657954774,0.04098360719811489,0.0743801878701662,0.041465796520845144,0.018371213230587102,0.010101000370632551,-0.01308215552146974,-0.0035842431124375462,0.02106965882366163,-0.08129240906077051,0.02459017995287449,0.03550296525803942,-0.0029482800553065625,0.11299435352948595,0.10316264405922282,0.009545278992557193
2019-01-08,0.002970297029702973,-0.03797468354430378,0.002988021223623072,0.0013174453776814143,0.015748031496062964,0.0,0.0,-0.06743088369147454,-0.010075557069209928,0.020408143405366452,0.04265410287321525,-0.006342539045956719,-0.031070140060633467,0.0117647058823529,0.0,-0.001260444243414871,-0.014285731382396749,-0.06784660766961648,0.0,-0.00670096924733754,0.001686379286900852,0.00819671330225158,0.007407400212333881,0.011627839925551386,-0.029129826367279565,0.004424778761061843,0.0025510179256709176,-0.10299004459076888,0.00935483850306107,0.027798106241411213,0.0,-0.002759095351619223,0.014126489767826378,0.0323063756953359,0.011788949019577943,0.0,0.058333275384375494,0.005458559620826087,0.01012663245508949,0.025134625165341262,0.0,0.0,0.0014680103431889968,0.0017750607665676377,0.009434137624143135,-0.04018305141362455,0.008456124258887865,0.009297971296574614,0.0025839398488296528,0.01050414107006259,0.01250004884654854,0.02746365105008075,0.01727454788316729,-0.025048238373789666,0.0019550541396164967,0.05319148792262829,0.0,0.01312449236935409,0.009411787786403725,0.0,0.007173628728830872,0.005291000285156278,0.0,0.04326921910572867,0.14754100154721939,0.03144920312467958,0.008349510987900821,0.01314667189015517,-0.042923421168361675,0.0,-0.0036477394095902893,0.06365834004834814,0.11313868613138678,-0.024737361456265483,0.13385825470839152,-0.05769230769230771,0.14814809254985217,-0.023155644170292033,0.029999971389770508,0.004241777365698862,0.021582748127196183,0.012169288194631811,-0.035734497490424566,0.0,0.0,-0.002628223719753242,0.005076193900227954,-0.009556272579786085,0.0009078486747098324
2019-01-09,0.0,0.10526315789473695,-0.0019860481326166024,0.016395056362653815,0.023255813953488413,0.0,0.0,-0.033984112047837356,-0.007633580376634641,0.0,-0.06818186005284876,0.008510630526872509,-0.0023753512568226443,0.16279069767441867,0.0,0.001388909321910825,0.028985542438036305,-0.025316455696202556,0.05000015895061938,-0.03240573424888571,0.0033670001235441838,-0.004065036710645509,0.05882356034843128,-0.005747148486326958,-0.0030383563971843053,-0.022026431718061623,-0.038167962549477186,0.014814800686306473,0.014020824910117025,0.006761584750116567,0.0,0.0008739396185377668,0.007075418364184571,-0.004559585492228013,0.020263375019234253,-0.0035985755718314083,-0.015748016714081325,0.009772025655081507,0.0045613757873343985,0.05166376082716795,0.0,0.0,0.015023914167528352,0.005893555577222154,0.0,0.07181757924077092,0.004085630273364282,-0.016021422606007585,-0.007731939251534703,-0.017671525812504307,0.004938312105656317,-0.04402515723270439,0.0,0.045454618559298554,-0.001951239361026369,0.010100984153337045,0.029743585831079722,0.0010304680481341144,0.009323968461359078,0.0,0.011396000558891117,-0.005263152941442195,0.0,0.14746548236693502,0.0,-0.022249728279448933,0.021019194614186887,0.01799913393862762,0.027878732392282224,-0.02071006223241978,0.01626562992945413,0.09090909090909083,-0.02622950819672132,0.00799164477932246,0.16666664459087177,0.08163265306122458,-0.08064516377126518,-0.003031990464518297,0.029126186624347072,0.03590286620916494,0.04225354855837682,0.011500325685027901,0.021764755249023438,0.0,0.0,-0.0015646532655836376,0.05050504920766685,0.006202629301738316,0.0006046277677766998
2019-01-10,-0.0039486673247778326,-0.0892857142857143,0.0,0.0006970630483225104,0.017676767676767735,0.0,0.0,0.02320362481908922,0.0,0.0,0.007317124513698703,0.016877722448569,0.0583334222672518,0.0,0.0,-0.0020178891532551813,0.0,-0.09090909090909094,-0.0476191917919232,0.04581673306772904,0.01508389533712462,0.028571400767513078,-0.09027785366331786,-0.04046236337925746,-0.07123812720889133,0.03603603603603611,0.037037065069791986,-0.01459852642697701,0.03187252563187015,0.0063626154825733305,0.0,-0.0021819932542507248,0.008928808939066668,-0.002498438475952547,-0.004468920844506674,0.0011403351974477172,0.0479999542236329,-0.005376320865176254,0.00044871589748796126,-0.011656980903803738,-0.1733333163791233,0.0,0.0505414070534147,-0.0023788915450773107,-0.009345966490045488,0.0003175531288586164,0.0038534363407438654,0.019267379337031487,0.010389650022828656,-0.007407375263181359,-0.002456862487390299,-0.008223684210526327,0.0,-0.017013266118741988,-0.005865062980665581,0.0,0.0,-0.032279407276826766,0.015704382729804234,0.0,0.03239436931871187,-0.007936500427734305,0.0,0.03882212008074415,-0.0714285714285714,0.053518772956705485,-0.0012477490304838579,-0.06455574495474603,-0.04481122420749439,-0.03021149864199857,0.003551137937849891,-0.04166666666666663,-0.07070707070707072,0.03584967252579707,-0.01190469432579655,-0.07924532140575868,0.0,0.0060824227768971895,0.0,-0.011213109647946418,-0.0033783912223301904,0.00620149506558576,0.007484119429227221,0.009599990844726625,0.00081634521484375,-0.006433728070349143,0.0,-0.0136986820351932,0.0
2019-01-11,0.002081268582755147,-0.0326797385620915,-0.004975143262281545,-0.004477671324442212,0.007444168734491274,0.0,-0.02010061655293316,-0.02340890219738556,0.015384600336500354,-0.019999980926513672,0.04358349233677683,-0.01452285667393427,-0.008998866211084255,-0.050000000000000044,-0.0040609759940885,0.002021969263099388,0.0211267433513862,0.013571428571428568,0.0,-0.0357142857142857,-0.028182329778144943,0.04761909717695367,0.03053441435840476,-0.0120482384544226,-0.04142733208779348,-0.013043478260869601,0.007653053777012531,-0.0592592733877676,-0.012491466098317527,0.0038637377240808846,0.06000001089913498,0.010787203390101086,0.00224892983147984,-0.004800667919014789,-0.008229031910397033,0.0024684220609134666,0.0381679951981404,0.0010811298317812135,0.0,-0.02106149978182792,0.0,0.0,-0.020274969807266507,0.004150987049812871,-0.0009431618349822202,0.010476198905017498,-0.003199179466733759,-0.00625667203832081,-0.015424222757914219,0.013859287084738714,0.0,0.011608623548922115,0.0018866669029704575,-0.019230769230769273,-0.00786625319066725,0.0,0.0,0.00417903692126087,-0.010914004509089748,0.0,0.05593449545423912,-0.048000017801920536,0.0,-0.029639210854996545,0.047692298889160156,-0.06440002441406245,-0.003747808775549699,-0.019780316436387668,0.0,0.05295952469585652,-0.0010257599205593104,-0.02898550724637683,0.023188405797101463,-0.005657240619303727,0.04819272401665553,-0.020491804133005775,-0.15526311958925743,0.00027485947782990294,0.02830197379104904,0.02319591607154603,-0.023728839421676362,0.012326645073559295,-0.01714281354631697,0.0,0.035073355911403814,0.0039014036485189862,-0.03365388201068287,-0.02777775202268362,0.008308065240961504
2019-01-14,-0.0030659677578874778,-0.027027027027026973,0.0,0.0,0.0,0.0,0.0,-0.029213508028365864,-0.027777811225950688,0.0,-0.020881706214095463,-0.014736878244500429,0.01021557260237782,-0.12631578947368416,-0.0008491974636243294,-0.0008826575537856929,-0.027586239910834975,-0.12078930543626676,0.0,-0.043209876543209846,0.0,-0.026515215484780308,-0.037037089364844955,-0.006097584377790843,0.0470688247590656,0.022026431718061623,0.010126572498773356,0.011811068854911122,-0.005979722269330745,-0.009447181892387468,0.01886790634044333,-0.0020191989332806193,-0.007961499756238166,-0.007760067114093938,-0.0017602691147106109,-0.00018979350536396655,-0.029411736347271344,-0.007019521070141588,-0.007930162562932552,-0.034423375427686365,0.008064495454511489,0.0,-0.03788145773956553,0.0036269994629993807,-0.006610001269686139,-0.032359402461937026,-0.003424071857869748,-0.014869398361187725,-0.020887708955524942,-0.05152468552314404,0.0014775342289370386,0.016393442622950838,0.0075330106131852315,0.02941176470588225,-0.0396432095014011,-0.009999974568684844,0.0,0.057278994065282474,0.022988467587915062,0.0,0.021963834796003612,-0.03361341395042561,0.0,-0.04382488829831466,-0.0014683923830689505,-0.032064985873061724,-0.010658258378802299,0.002690545553385437,-0.006172862762975684,-0.014792955337853186,0.004620248730728083,-0.007462686567164201,-0.022662889518413554,0.03915663015915327,-0.028735632813895018,-0.0376568628056041,0.11111107810057796,-0.007417594682563755,-0.009174302896359121,0.005037802496118848,-0.01736111157102349,-0.022323624918664353,-0.08313954893868247,0.030110944365042913,0.0007880401270694559,-0.0037208925958879258,-0.01243781110264175,-0.020714282989501953,-0.0018727403121560071
2019-01-15,-0.0009920634920634885,0.4097222222222223,0.006000041961669922,0.013993012286450002,0.018719226855949733,0.0,0.0,-0.0015432451932717584,0.031168864142897545,0.010204023045831345,0.0071090548104002504,-0.021367501773620345,-0.007865134587025757,-0.03614457831325302,0.0006799758009206069,0.00012586923292468022,-0.0070921648714866725,-0.00609167660681309,-0.04999999592434312,0.1870967741935483,-0.0015987841033188177,0.0,0.0,0.1595092333230439,-0.031875717253134206,0.008620689655172376,0.005012586290047416,-0.007782130622652095,0.04095327181332453,0.009537282333349717,-0.01851850099804664,-0.003757226674832581,0.015101809602263483,0.03804692454026637,-0.0007555691725507074,0.0011367962567290224,-0.007575840359983155,0.0032627899801318527,0.00598281266830103,0.0017824869530642662,-0.032000020345052116,0.012195110591718406,-0.004739361526222785,-0.003701827272885705,-0.023764179970964472,0.05551940406625566,0.0002148020189522981,0.07098179433937113,0.00799997965494792,0.0443458534623451,-0.016232101344114458,0.006451612903225712,-0.003738344319160647,0.045714320160934685,0.024767737829764602,-0.01010104837382797,0.0,0.0100193888075637,0.011235967439997108,0.0,-0.0075853279313489175,0.008695643760907146,0.0,0.008333462289165539,-0.022058836935300308,0.06934627814266014,0.008872037830798707,0.03309493252478424,0.0,-0.018017953516060725,-0.0022995944207608865,-0.022556390977443663,0.009782608695652284,0.02125603425536804,0.023668617015333293,-0.010869565217391353,0.06542054408814169,-0.006089156219186376,0.009259250061012025,0.020050105425226006,0.024735009957977727,0.09704197651595603,-0.028535240956059416,0.020000017606295106,0.0,-0.0036521124408973593,-0.01763222922775598,0.033552154403140744,0.0033773568854149616
2019-01-16,-0.0019860973187686426,-0.18719211822660098,0.0009939636968623322,0.0011336682014790878,0.003384898152380522,0.028322464732115193,-0.025640840650621,-0.03941261914572736,0.08312346593109621,0.0,-0.007058872896082313,0.0021834561241091954,0.04416764968204734,-0.0625,0.0010194389685074245,0.00037838351551111593,0.07857139437806371,0.09677419354838701,-0.05263157443140509,-0.08684782608695651,-0.0010903080855499958,0.0077820939478694395,0.03846159489197354,0.021164001407603106,-0.005909721141449498,-0.02991452991452992,0.029925156785475693,0.003921583587048083,-0.04289842705428304,0.011196630359638027,0.0,0.007543020234952902,0.005462006544584952,0.03176542455711662,0.010083047082582564,-0.002081658271862019,-0.015267161679471508,0.0027099145466555896,0.00994521117536351,0.013345246909170383,0.033057872952082956,0.008032121122438118,0.028571580205305036,-0.0033623274756634514,-0.011684562766031026,0.004921636797966977,0.00300577345475328,-0.027933018257559117,-0.0079364879131113,-0.01167724583719143,-0.000999943120908009,-0.03205128205128205,0.0,-0.12386162828598724,-0.009063382829042066,0.0,0.0,0.0078650929777353,0.0,-0.033469279173105604,0.0,0.04310347544405113,0.0,0.01101925824206984,0.013533785633090156,0.046261911672343725,0.006281391228423194,0.025973978189145708,0.0,-0.018348654177000934,-0.009475013143546929,0.13076923076923075,0.07283817725152497,-0.01766002781805809,-0.017340997126628732,-0.10329669211810322,0.28859649753893457,0.0,0.027522908689077363,0.001965553190609981,0.01724137931034475,-0.010406779550912293,-0.023498672574965518,0.0,-0.000787419608820783,0.000999681615363679,0.05692310822315716,-0.007762855051869244,0.005609402202815028
