Date,SLNH,FIEE,INOD,CRVO,ICCC,BMRA,FKWL,WFCF,ORKA,SSKN,PRPH,ARTW,CREX,LINK,RCAT,AACG,ISBA,CZFS,LDWY,DXR,LIXT,BHRB,MGYR,BVFL,INTZ,TOMZ,SCWO,IPM,HFBL,BYRN
2021-01-19,-0.06358381502890176,-0.016901408450704203,0.06719370680489045,-0.07964601769911506,0.062300295882777856,0.06842111515316596,0.08457701213553315,0.0377358792343685,0.06741568034113721,0.2307692134060202,-0.25437489860653795,0.003412965950654101,0.03797474976107851,0.008800950463936585,0.20437954044906048,0.03174600171093722,0.015817458906062898,0.0035523602338538574,-0.007430965420093583,-0.0398550857342832,0.1464968292150901,-0.01671292998272289,0.02335014375864386,0.0,0.08550352746919865,0.06451606523659481,0.0,0.16111109418633496,0.0,-0.00714288439069477
2021-01-20,-0.14814814814814814,-0.025787965616045794,0.01481480042466754,0.028846153846153744,0.04511273828502538,0.011494202474604753,-0.01834855671158453,-0.01818183219327918,-0.029473684472496986,-0.009615329948400753,-0.008382294589365458,-0.006802714468455484,-0.018292713656964943,-0.004362084740249905,0.439393960192622,0.06153849680748347,0.017031764682006845,-0.003539785640109483,-0.11550800851799425,0.002264130790278651,-0.04166666666666663,0.005665631851865971,-0.0069445106820476,0.0,-0.030387868524761275,-0.03463200246221376,0.0,-0.1961722408894725,-0.01694931382580067,0.028777020372816597
2021-01-21,0.11111111111111116,-0.02941176470588236,0.018248157716151958,0.08411214953271018,0.02733813847982658,0.0064935004616650804,0.004672902233012088,0.007407470305221819,0.008676826300192175,-0.10194176420301115,-0.06762475174610405,0.023972579251313464,0.09316776256944737,-0.034611306500746175,-0.1515789031982422,0.014492739851898806,0.004306361662819169,-0.014209522743679037,0.03506649888764901,-0.016566213688113618,0.011594247126924806,0.0,0.0029969234568423264,0.0,0.012371134020618513,0.09641251674008466,-0.05063293717874329,0.3095238787922481,0.0,-0.020979034037302835
2021-01-22,-0.03260869565217395,0.030303030303030276,-0.014336904085998858,0.06034482758620685,0.015406181452570333,0.12580648932323113,0.0,-0.06250003098812162,0.002150483099202294,0.027027027027026973,0.10698101605121257,0.013377913620550297,0.05113635799198457,-0.009530150814172522,0.36476419693823225,-0.035714252262698754,0.0,0.0,-0.0841121766044316,-0.01607963486980779,-0.04871062145022764,0.0,0.0,0.0,0.009368647868667201,-0.002044939124275391,-0.05333336194356286,0.022727250560256484,0.02793110510759389,-0.00714288439069477
2021-01-25,-0.0898876404494382,-0.014705882352941124,-0.021818161010742188,0.05691056910569103,-0.03448275862068961,0.07449856439907832,0.008372084124412149,0.07843135625349151,-0.03862658331206137,-0.02105261150159332,-0.016379966655722833,-0.029702942250534492,-0.048648643540093905,0.06414663971143986,0.054545489224520516,0.029629600849335302,-0.0019055794951973182,0.0,-0.04209182618410101,0.0,0.0030120021633468497,0.0,0.020916411216875153,0.0,0.016949140018230446,0.02868849655788064,-0.014084494035883521,-0.15555556615193689,-0.019120820711626574,0.0
2021-01-26,-0.032098765432098775,-0.05671641791044779,-0.027881058025408523,-0.023076923076923106,0.07571431568690712,-0.029333305358886674,-0.003690023159397149,0.0036363944615778188,0.0066963908755457435,-0.04301081333343315,-0.0582848543331167,0.05782307298187184,-0.022727340459820944,-0.03121640742689491,0.0775861714597843,-0.007194237817389371,-0.00954643152597956,0.027026863294979497,0.06524630575026236,0.05447469171087094,-0.01801797260864013,0.0253521756541899,0.06731726161402385,0.0,-0.048015897236173166,-0.01593623984263237,0.08571429057997104,0.005263152941442195,0.0,0.0071942722456204145
2021-01-27,-0.04336734693877553,0.06329113924050622,-0.013384353997340503,-0.055118110236220486,-0.010624222883686918,-0.02197806588435247,0.011574086433846498,0.014492736425231634,-0.06208425953096186,-0.10112355697818531,-0.1105214760659129,-0.04180060463260349,-0.040697683014912056,-0.011111021041870117,-0.18879997253417968,-0.04347821955569664,-0.03855447015296898,-0.016666471391280524,0.13499999046325684,-0.03247236368000039,-0.01223246227970265,-0.019230714874953536,0.035648678257961475,0.0,-0.13588991944198758,-0.030364391423070236,-0.10526313725600922,-0.02094238877070942,0.05711337475801059,-0.021428585052490234
2021-01-28,-0.03733333333333333,-0.017857142857142905,0.005813994320832405,-0.033333333333333326,-0.0013422486309653259,-0.05617978957818792,0.006864995805487162,0.025000005160471073,-0.011820311479292633,0.10000002384185791,-0.029821302328687183,0.06375840805515565,-0.006060552348919224,0.024718874383664602,0.005917106894566704,-0.03787884055965873,0.015037606631415512,0.0,-0.11784137707211484,0.02974831071975781,-0.02476777882219383,0.005602048306807994,-0.055604516954210204,0.0,0.046792073349947394,-0.018789176055248658,-0.04411769217479555,-0.005347588469389097,0.0,-0.01459852642697701
2021-01-29,-0.0027700831024930483,-0.015151515151515138,-0.017341069671604314,-0.017241379310344862,0.2567204717150007,0.011904821881092875,-0.02500002621170605,-0.03832751467151274,0.004784779994861266,-0.005681839733083893,0.03688531482285207,0.03785485257759813,-0.042682933920838106,0.0043861181548516814,-0.01960782480441492,0.03149603342816265,0.012345689241111568,0.0,-0.06367043874017841,0.0,-0.031746031746031744,0.0,0.028037586490201827,0.0,-0.04608294930875578,-0.05319149152031322,0.0,-0.04838711434753651,0.005366678460798635,0.007407435664424256
2021-02-01,0.11388888888888893,0.0,0.08627452263690949,-0.04385964912280704,0.0652406023304739,-0.007352969019469913,0.06293704100389141,-0.024637693804976823,0.07619044067258018,0.0114286150251115,0.11363650277804416,0.03647420223983033,0.07006367750177023,0.0065502119472145015,0.06999998092651372,0.022900833518668895,-0.030243821965220907,0.01694895059142487,0.02133331298828134,-0.01851851851851849,0.04590162683705823,-0.005570840190948778,-0.05454555177798459,0.0,0.033816425120772875,0.06741577608840488,0.046153895530476774,0.10734466625304862,-0.05888065093895878,-0.014705938038939936
2021-02-02,-0.029925187032418976,0.003076923076922977,0.07761729806849971,0.0,0.08333332535413063,0.028148156625253273,0.041666712332774525,0.03640412490480727,-0.019911522361984124,-0.011299477645120626,-0.04436562528934296,-0.03519065130710364,0.011904750641601458,0.0737527175547843,-0.12149534709423004,0.04477607558580465,-0.010060188725366848,-0.02631563424570038,0.00652744017374296,-0.035471718266325225,-0.012539173144626603,0.0,0.004808051090765764,-0.054492798321082336,0.03691585932936614,-0.027368445145456444,0.04411760452090707,0.09693880281762102,0.0,0.03731343389805564
2021-02-03,-0.07712082262210795,0.04601226993865026,0.07872701566941265,0.02752293577981657,0.017608858299817065,0.06195962893274709,-0.0534737566595852,-0.005734774301631718,0.024830670709968805,0.05714285714285716,0.013927482985768735,-0.0030395108143480565,0.023529389765297948,-0.0010100277768475552,-0.06808504421498096,-0.028571401810159047,0.011178575756450204,-0.009009037419135946,0.0038910159303191527,0.006259775068669482,0.02539680117652532,0.008403278311917228,0.04880354219062588,0.0,0.05002256155398421,0.015151552682972858,0.05633806009374043,-0.05581400867666164,0.0,0.050359768500013
2021-02-04,0.11420612813370479,0.008797653958944274,0.004658343587676805,0.09821428571428581,-0.07468121393538851,-0.008141104981169156,-0.015124520927009555,0.04542177080802712,0.0264316997086238,0.027027027027026973,-0.0128204145577272,0.04878051439826536,0.17241381830292912,-0.045096255224340576,-0.077625603585467,9.51470591200058,0.0,0.01818170855604495,0.03359176183079837,0.0653188316495592,0.04334370151540323,0.0022222276658565576,-0.03193432078695568,0.0,0.04935622317596566,0.0,-0.11999996503194177,0.3546798220481284,0.0,0.00684927569743965
2021-02-05,0.010000000000000009,-0.014534883720930258,0.029366315824073785,0.04878048780487809,0.08464573063656267,0.04377567362055279,-0.04697380236551152,-0.0062068961851936555,0.0,0.01052635594418172,-0.016697616935196447,-0.09883725201522608,-0.0637254695716335,0.08005082678733011,0.042079227202757474,-0.557342668582107,0.0,0.0,0.04375004768371582,0.007299298019120881,0.002967313704961727,0.0060973721956325555,0.0,0.0,0.031083869544031195,-0.008528776410449246,0.045454500299513256,-0.23272731087424536,0.0,0.04081635301053255
2021-02-08,0.1509900990099009,-0.026548672566371723,0.06756761207391815,0.15503875968992253,0.01633387876809511,0.022280481486782078,0.03080572088025102,0.0062456623630890995,0.05793997009761864,-0.010416705989173769,0.021698077220454248,0.01935489775611199,0.08376963655771497,0.22549039201067655,0.011876529758149568,-0.07582938781339799,0.005025250308003271,-0.008928436309275867,0.08982035517799436,-0.018115941778598432,0.09467458092220205,-0.00275482818688777,-0.0009426608025995264,0.0,0.029353406256744874,0.04731178186659091,0.014492739851898806,0.02369677403827186,0.031282244381493296,0.058823566077443434
2021-02-09,0.1010752688172043,0.06060606060606055,0.0,0.0,0.003571425226269964,-0.0025641000560834293,-0.050574766279152805,-0.022068927306436947,0.008113564363931847,0.0,0.005540209576493149,0.1329113374897135,0.01932365295039351,0.08160000411987278,0.2676055880834596,0.06153848536464479,0.0,0.00432431140519296,-0.0021978524093689833,0.0228781890463996,-0.04864862802866343,0.002652204611460096,-0.008490341081600294,0.0,0.06743737957610785,0.2135523585815513,0.04285718786473258,0.06481475042708373,-0.008333322253359365,0.006172745025411208
2021-02-10,-0.033203125,-0.05142857142857138,0.007032308433022605,-0.06040268456375841,0.014234862159271389,0.02827760723120476,-0.0072639306320502195,0.036671311689064234,0.010060345183344532,0.026315789473684292,0.027548124401495455,0.0307262949325795,0.14218011156633703,0.3025147533391517,0.0018518059014955845,-0.020933995755611834,0.0,0.004664389765131283,-0.10462553053385804,-0.014430001025922401,0.002840865680502347,0.0028652755591680457,0.0,0.0,-0.09494585939262745,-0.05922164359882809,-0.04109593179530491,0.01739128812274293,0.0,0.0
2021-02-11,0.06060606060606055,0.024096385542168752,-0.06005584322659463,-0.042857142857142816,-0.011403435536549766,-0.050000011920928955,0.0014634912931270616,-0.04557820017700909,0.05577689336847258,0.10769232725485778,-0.0697050594581552,-0.056910578561117364,-0.08713694505932401,-0.26178304600239677,-0.020332654303098496,-0.07565790196039679,-0.005000123436165627,-0.008928436309275867,0.0,0.005856509853564118,0.03399435662535666,0.0,0.0,0.0,-0.059832469814895095,-0.03597118908694685,0.0,-0.05982900496613697,0.0,0.012269986030718272
2021-02-12,0.7142857142857142,-0.0117647058823529,0.0014858472535419498,-0.07462686567164178,-0.03105593320793687,0.03421055686110641,0.010715961663275486,0.0035637534587049657,-0.022641493862838202,0.0,0.0038424892647845876,0.05172415683064435,0.022727287505283966,0.043923109242899994,-0.06603780544792737,0.01779357769908918,0.0025125649324175825,0.027026863294979497,0.050430484826666566,0.001455637416072797,0.005479472957245379,0.011111081948784518,0.0,0.05702023007709167,-0.01781924905652188,-0.05783580877940808,0.0,0.0,0.04201689936225539,0.006060629179983401
2021-02-16,0.2766666666666666,0.04166666666666674,0.050445128209772205,0.37096774193548376,0.01007322856306958,-0.0038168205214693662,0.015421722417333639,0.009943211847073918,-0.0019304530277349796,0.11111109148818321,-0.03636371201148336,0.08743167369903748,0.13777775234646272,0.11266660289396313,0.010101049022522401,0.031468585975201524,0.0,0.0,0.03629981510555358,-0.011627895694091173,0.021798343880919058,-0.0109889824640923,0.008563044247962281,0.0,0.0012959095108329155,0.07128705803570679,0.0,-0.004545450112051319,0.0,-0.018072357681633844
2021-02-17,-0.1122715404699739,0.017142857142857126,-0.05225987140482968,-0.12352941176470589,0.0,-0.03831414007929013,0.04413861493626059,0.0007032273059484062,-0.04835592971532077,-0.08333333333333337,0.003972333878111245,0.07035181117248634,0.16406247138123264,-0.039735132746255175,-0.0319999694824219,0.020338963325323256,0.0,0.008771878081900164,-0.04406783350420451,-0.01764711162210597,-0.032000020345052116,0.0027776443040525844,0.0,0.0,-0.018550487468275367,-0.016635800053448113,-0.04285710271523857,0.0,0.0,0.006134993015359136
2021-02-18,0.02941176470588225,0.02528089887640439,-0.01639346242757722,-0.03355704697986572,0.035358146216173836,-0.02788845050408273,-0.0227272965560964,-0.08643712207193965,-0.05284557045421312,0.07272729006680567,-0.0019782546805076073,-0.10798127977713567,-0.13087244456074387,-0.05379305435842707,-0.024793462523359122,-0.04485049531261942,-0.015037486490110163,-0.03478240530883614,-0.020094571575342557,-0.009730547738146411,-0.01377410497269449,0.0027702523678867497,0.0,0.0,-0.03824174482743814,-0.03195490052791783,0.029850717057203102,0.0,0.0,0.0
2021-02-19,0.12380952380952381,-0.04109589041095896,0.03787878842612158,-0.08333333333333337,0.04028021322888242,-0.04781425864233124,-0.023255838903517456,0.09615385042879288,0.01931332336587288,-0.029661048797655076,-0.05847386673400323,0.042105286273269815,0.05019303313294099,0.04956268654743945,0.010593261219791872,-0.015652200450067988,0.005089062248616161,0.0009008290531851149,-0.004825085891084435,-0.014361268855432208,0.011173227217972093,0.0033149384250263925,0.0,0.0,-0.00594151295075751,-0.025242740200695613,-0.20289853069367103,-0.0867580147288245,-0.04838717056381481,-0.08536583238382645
2021-02-22,-0.1694915254237288,-0.042857142857142816,-0.0583941753191729,-0.06060606060606055,-0.011784540570212165,-0.040172129325629746,-0.014285638444130333,-0.007017536032378424,0.029473684472496986,-0.0742357591226862,-0.06105254149031614,-0.015151500555948827,0.025735299273758283,0.0006943941012860222,0.027253692863886902,-0.04770317812816982,0.012658237065158007,0.00810074500454605,-0.08363637057217688,-0.05674844887139152,0.022099425972376352,-0.0005507143477496701,0.01415122487287257,0.044083520001598764,-0.02160918137122847,-0.023904359763948557,-0.12727276569555535,-0.06999999284744263,0.008135555177292364,-0.04000002543131509
2021-02-23,-0.15816326530612246,-0.07462686567164178,-0.05426355271046812,-0.09677419354838712,-0.12010220399500193,-0.046337808688799775,-0.03381645966271385,0.007067129870892863,-0.042944785646851225,-0.09433961924644252,-0.15022422918096456,-0.10256412450927044,-0.10752689458457687,0.04094387552822387,-0.10612244302161,-0.1725417163961832,0.007500005392842235,0.021428757070733884,-0.06349206649557293,-0.05121952070500568,-0.06216214154217692,0.0055095773381115265,0.01581382431320022,0.0,-0.023496240264545,-0.04693877848919503,-0.1041666317420693,-0.016129016752173708,0.0,0.0
2021-02-24,0.10424242424242425,0.09677419354838701,0.0,0.03571428571428581,0.1171345640932846,0.015673965962198277,0.05499996203671209,0.0014035612858007696,0.006410283531795846,0.02604166563186383,0.07915564614872017,-0.054285730634416884,0.04016066923171446,-0.09666673676172555,-0.029680390649376,0.1345291254485852,0.017369620494976923,-0.0034967076145788756,-0.031073417028582462,-0.015424190574036767,0.08933712985482045,0.00273989323984436,-0.01831534124873846,0.0,-0.03464868547883926,0.025695906552171355,0.09302323486045516,0.0,0.0,0.03472222314204698
2021-02-25,-0.14928649835345775,0.02941176470588225,-0.04918028173572164,-0.11206896551724133,-0.07798956858798434,-0.03240741319889662,-0.028436050043308514,-0.025928578849234718,-0.06794052390764727,-0.060913741952586586,-0.056234761062360805,-0.036253742487473706,0.08108103463967287,0.0,0.08235291873707484,0.0,-0.009755637873621659,0.0,0.01749269434745715,0.026109677694594824,-0.002645462331730686,0.038251112736625625,0.0261197777113511,0.0,-0.06430712244652992,-0.07515660467252638,0.0,-0.01639349174618998,0.0,-0.026845612669198826
2021-02-26,-0.05935483870967739,-0.08285714285714285,0.008620640043698113,0.11650485436893199,-0.011278184369081234,-0.022328527418098654,0.013658626966120968,0.02014394571768241,-0.041002314401387685,-0.01081085205078125,-0.007771941207015631,-0.012539172769758689,-0.02142849519949841,0.11439117020724865,0.10869565442739693,-0.0019762356043001583,0.019704086267496868,0.0,-0.024355311723410433,0.009329911538011437,0.48010605060555034,-0.03894724288943008,0.1827274000705219,0.0,0.2988812307705315,-0.0428894050977231,0.0,0.1111111405455043,0.039004787338637215,0.034482758620689724
2021-03-01,0.12208504801097386,0.05607476635514019,0.0769231270834625,-0.034782608695652195,0.08650188287211891,0.02610111654568903,-0.023580334664868974,-0.00564175593666949,0.038004700070907615,-0.05464481102134877,0.02872063793209878,-0.009523875841295881,-0.010948923316814185,-0.07350986413456662,0.058823567910728514,0.01980196056547401,0.0024155764036326577,0.0,0.016152736334606566,-0.031092428354613677,-0.19713261918280023,0.04052560340862654,0.11222127901221612,0.0,-0.07260047878048859,0.08962267333818863,0.06382978993230615,-0.0899999737739563,0.011326959826742256,-0.013333320617675781
2021-03-02,0.05134474327628369,-0.1032448377581121,-0.022222276045109735,-0.04504504504504503,-0.04199479292168429,-0.015898236127033005,-0.014292807298909471,-0.009929107473420129,0.03432502140774285,0.13294804889251388,-0.0063452960865743036,0.01282057748038623,-0.007380125310222696,0.06862029631831468,0.06296290180483743,-0.015533965480508782,0.007228573309723263,0.0,-0.020231194355791682,-0.009540300019495351,-0.08705352182138859,-0.026315676223423345,-0.011057414432812718,0.010555574300977755,0.04024763643995799,-0.04112555452963318,-0.12000000476837158,0.2362637006348287,0.0,-0.00675678244466027
2021-03-03,-0.09302325581395354,-0.013157894736842146,-0.025974001846660322,-0.037735849056603765,-0.05844743386268503,-0.04523428226494719,-0.0075000079290411525,-0.011461263679241163,-0.05530970442505878,-0.11734699487983946,-0.10600249071880319,-0.04746838332062897,0.05947961760376508,0.002675606837720945,-0.1428570953870406,-0.0867850182096298,0.01435453887606375,-0.004561444477618859,-0.02507375678956658,-0.0008756767788989928,-0.11002444577300785,0.027026907572419434,0.0027951735738431793,0.0,-0.21045918640421113,-0.01580128612566345,-0.02272725117600638,-0.11555555131700301,-0.04000015316953509,-0.03401360588350888
2021-03-04,-0.0641025641025641,0.023333333333333428,-0.07166663805643714,-0.11764705882352944,-0.09311348196653746,-0.01184428030990059,-0.08816120614098155,0.01086951741718778,-0.06791576526547449,-0.04046236337925746,-0.06428567491096004,-0.03986707174062598,-0.07017548164734688,-0.166777796132351,-0.06504068428844845,-0.07991358021894135,0.0,0.0,-0.03782148183816758,0.004382137721606005,-0.010989052448102776,0.0,-0.020209006952940034,0.0,-0.009693069904893492,-0.03899084199268488,0.04651158277636491,0.105527656854564,0.0,-0.01408449379940424
2021-03-05,-0.08630136986301373,-0.006514657980456029,-0.03411131981415849,0.0,-0.028877053128123054,-0.05821920268910019,0.005524867745770212,0.017921161060986845,0.035175879770126706,0.024096362008327654,0.03206098686796932,0.0,-0.05660375095112524,-0.019215439490568365,0.04347832396711104,-0.04225359049406152,0.025943407958792797,0.004582346597199249,-0.04402518929722532,-0.004363018374208272,0.030555513170030357,0.0,-0.02560449982872992,0.0,-0.012506731208829724,-0.0167064846552325,-0.02222220161814692,0.0,0.0,-0.021428585052490234
2021-03-08,-0.08695652173913049,-0.013114754098360604,0.022304810967750832,-0.0444444444444444,0.017621128717675738,0.00545458360151807,-0.06593413557028582,0.014084490799548766,-0.03398058287248529,-0.023529389325310235,-0.051775073478679046,0.06228367536498469,-0.12800000508626297,0.03395917629510414,-0.08333334989017849,-0.017156788267935763,0.0,0.0,0.004934245096184675,-0.03418049034741155,0.045822124874891346,0.0,-0.010948936114415386,0.0,0.07654181403805183,0.009708728874782357,0.045454570084564105,0.04545450112051319,0.0,-0.02189782444609789
2021-03-09,0.12151067323481124,-0.11627906976744184,0.049090905623002445,0.10465116279069764,0.04653683071723114,0.06509939295096734,0.061764662649662405,-0.04861112272482593,0.020100513333673353,0.024096362008327654,0.06084239957104742,0.03257333720705291,-0.009174303230812364,-0.05337117649664769,0.11136358193129658,0.08977547035642686,0.0,0.0017541655269990297,0.05400980630032204,0.12976400109802344,-0.030927855323080733,0.013157933745265193,-0.03321024046290111,0.0,0.05831198924032921,0.03365392991777316,0.021739109308372973,-0.021739110153428554,0.0,-0.00746264407777486
2021-03-10,0.01024890190336758,-0.011278195488721776,0.03119581090704271,0.0,0.09100311349513257,0.03565365753943106,-0.009972183059556716,0.007299332174247164,0.014778314724288366,0.02941176470588225,-0.01176471810600821,-0.009463713144399533,-0.12499999080175239,0.03419510017010441,0.03271990360283139,0.02974831071975781,0.004597592977532372,0.00262716503161875,-0.01863352243678007,-0.025702787126637427,-0.031914813748412985,-0.012987050988808146,-0.0007631935036906956,-0.10335349935689442,0.13291445534676383,-0.034883741561368864,-0.02127657550770312,0.0,-0.0019998614264594705,0.0
2021-03-11,0.08695652173913038,0.06463878326996197,0.3142857852674783,0.0736842105263158,-0.01042659794908496,0.00327868544904808,0.0072747483267949775,0.0007246298409144813,0.046116556564067324,0.05714285714285716,0.09375000758206653,-0.0031847102322188903,0.11640208792439766,0.08467751669307488,0.0,0.06222226884629989,-0.025171748214068645,-0.0007925203966800964,0.06645563102039898,0.06924980582546403,0.05219773713006082,0.0,0.028265429264475506,0.012875483847751834,-0.040102364083830166,0.14216859329939258,-0.021739174096029212,-0.057777828640408035,0.028390116279758182,0.015037579428341719
2021-03-12,0.08000000000000007,-0.0357142857142857,0.0626598768796729,-0.009803921568627416,0.03160928071304148,-0.0163398540036791,0.011111122976492638,-0.02244753812625222,-0.009280712708707561,0.027027027027026973,-0.01904754651286089,0.0031948850152176966,-0.03317536187646952,0.02847576587335232,-0.00990102749433508,-0.06485364142465766,0.03286387195362095,0.022030475890195245,-0.01632042439357495,-0.06322287059492737,0.14099220975058557,0.0,-0.02674567487040802,0.0,0.03822224934895835,-0.050632865550022665,0.06666667108182556,-0.028301861329449007,0.0003246622623627182,-0.022222236350730618
2021-03-15,0.15555555555555545,0.08148148148148149,0.13718403514846278,0.04950495049504955,-0.025069679321047644,-0.0016610883847775204,-0.014285687127588598,0.018518533053727637,0.00936765118813998,0.05263157894736836,-0.04299587141762318,0.028662392089970457,0.0980392019366445,0.05544721324037538,-0.006000041961669922,0.04250560763724609,0.0,0.0001723685087460236,-0.007541506767994921,0.04526750683152647,-0.05949661884270119,0.0,-0.019084086676686818,0.0006053791427707012,0.15496567099151415,-0.017777760823567745,0.0,-0.07766988886684734,-0.008766129815561574,0.0
2021-03-16,0.06303418803418803,0.027397260273972712,-0.008465600563041242,-0.037735849056603765,-0.030476161411830405,0.06821960595638621,-0.02564111630267174,-0.0072727889231555265,-0.023201884626424363,-0.055000019073486284,0.017391282430447408,-0.009287916784092132,-0.06249994234669598,-0.11712331701497047,-0.023138787922107662,-0.08583683082144511,0.004545566463016959,-0.006896387674719451,-0.047112453856221315,0.000787419608820894,-0.09245740579414485,0.0,0.03891065101998481,0.0,-0.011489902617476289,-0.031674177391187275,0.08333331781129005,-0.052631592156154094,0.0,-0.05303028934695919
