Date,FNX,FEX,FAD,AAPL,INDY,OCFC,EXC,AMKR,KRNY,IBKR,VRSK,EVRG,HTLD,QCOM,NDSN,VCSH,TBBK,FITB,HTBK,WTW,CVBF,IGIB,CHRW,CME,ACWI,LKQ,JKHY,FWRD,CAC,GLRE,ODFL,JBHT,CPB,POWI,FBNC,TLT,LBTYA,VOD,MRVL,BND,HBAN,BANF,PLAB,SCSC,MSEX,PDFS,PAYX,AMGN,KDP,QQQ,MCRI,CPRT,NWE,OSBC,SFNC,MANH,SBRA,QTEC,VSEC,EGBN,CTAS,AMAT,KELYA,HAS,TER,ADP,CCOI,TROW,DHC,BSET,FORM,WSBC,MNST,CACC,AIA,SHEN,MKTX,AMSF,GBLI,PIE,CNOB,ECPG,COLB,BANR,TILE,ROCK,CNXN,COST,PUI,DRH
2021-01-04,-0.013607892179131942,-0.014980015465112961,-0.01426376597836776,-0.024719102981850316,0.004476883513744978,-0.006441099730485456,-0.024869834441279437,-0.011273139124886256,-0.011363580425035713,0.005088795043087124,-0.022688916321245145,-0.03170613174715786,-0.006629801549362435,-0.025206662460387608,-0.021846241518023612,-0.00012008461444856788,-0.007325965610992302,-0.012332017324708122,-0.007891781448119195,-0.03313075348748229,0.001025421181292785,-0.0008090673459917319,-0.015979815432372146,-0.015105873938056624,-0.005511434112230762,-0.014755840266860942,-0.0205570174823283,-0.005726031194336234,0.00503053164512135,0.02188780419487535,-0.023004204178525445,-0.013245703687654653,0.0037227134682054075,0.005130645153514468,-0.020691938337726423,-0.0012048029841158492,0.00371599726082672,0.027305911896392976,-0.025872986369471662,-0.00136053260584168,-0.005542162460844602,-0.009880727138387613,-0.01702505223845141,0.012509474382275343,-0.01987009609404422,-0.006944426661166014,-0.03026389939244034,-0.014178892244815722,-0.012812555554852723,-0.014119871048187904,-0.051617032771126836,-0.05186639272393789,-0.019722367910478655,-0.0049505471220842034,0.0027789990493598538,-0.018064285228808985,-0.030512492276545622,-0.010284530544234949,-0.02130425413951964,-0.013317137128752932,-0.027895287257726165,0.006604619578011173,-0.02479335199815258,-0.016891473648785182,-0.005838473025536417,-0.0410897498219821,-0.005010819989215931,-0.024439936809441565,-0.04368920352178973,-0.045318538319140345,-0.007438393570878499,-0.003337950184645,-0.020328771783846955,-0.029294546193211368,0.014684083682874771,0.0048554157718505575,-0.013635697572040972,-0.0006967296029580794,-0.010842976336927546,0.013117548320656702,-0.008084829901708224,-0.04415920890917391,-0.020613218759268026,-0.010087874710074218,-0.055237852983799685,0.050458675705141065,-0.006978225839229801,0.008944006778413893,-0.021115708079525453,-0.027878782884676268
2021-01-05,0.013307187660145825,0.010645525239221687,0.016425502318228036,0.012363698380169375,0.012901719445973514,0.015667194745756285,-0.0014573382750715513,0.0375585649214476,0.01053629660821942,0.03152054158740203,-0.004485354127953034,-0.0020465150635819995,0.009454687491040392,0.02646452777357533,0.013888827520069702,-0.0004807152753953936,0.005166029065599709,0.013954881298940736,0.025000206604595565,-0.008345751561656845,0.01024595050110122,-0.0022676221470627755,-0.009418420530356242,-0.001003768710210684,0.010308154787401547,0.013536766267669975,0.002836380355915047,0.0058900601040616785,0.007230554795853772,0.009370839843033218,0.005558742086905655,0.02395468778234977,0.0076243604501624596,0.007292205854829703,0.012375670055233767,-0.00742652651332365,0.04607153003446851,0.011222687512204788,0.02807186953560059,-0.001703234083584193,0.022292854495377323,0.01789411206060887,0.01914312060485024,0.013852521599242218,0.00028173370671491504,0.01724936684030509,-0.0037629739618496583,0.004853058806814747,0.001582779662634426,0.008244065188947047,0.04288669786975241,-0.004310022924860046,-0.007172803214773538,0.016915418738894683,0.044341929610845376,0.013361782524431431,0.014845634437322452,0.011123237401154507,0.05070372105562093,0.018650192033531576,0.015395554335634332,0.03142646682004213,0.02642082689790315,0.013266916521609051,0.019296727858677976,-0.002781484130121692,-0.03861012169941114,0.00947907599753317,0.04060889800007317,-0.0026080812455470115,0.011475359602213686,0.008037655919789,0.009050769410977821,0.02690478733607704,0.022498611129024404,0.023930113525953534,-0.015156428272558031,0.003310812811822661,0.000707241353008925,0.01812691703723268,0.014264050669051898,0.01638465264173683,0.031001355859650248,0.00823910234016001,0.03427411186937812,0.08402803360810385,0.039182089835021694,-0.011600615665463665,0.001609926437674991,0.03117204990631728
2021-01-06,0.03493985448045356,0.01792043270941579,0.01000392108227266,-0.03366148053777873,-0.001852683661693444,0.06595752598757554,0.03259570655089927,0.03619911502556317,0.0815166397192304,0.059373225545462205,-0.009456916649070335,0.020134246262826228,0.044077410220056734,-0.008134745618345929,0.028401020488538098,-0.0009612543816256425,0.09691627796735736,0.09597975604881137,0.07871355073746633,0.008415989317647421,0.09533448129725142,-0.003084561033233846,0.04087407759860473,0.07961145454330154,0.005595118785547415,0.054276814986565336,0.014957966904038056,0.0378661381840526,0.09000545391005432,0.07427061305701566,0.008083629395404301,0.06677738195640881,-0.02024546540072214,0.02931944916429008,0.08169346136481881,-0.020528494608132775,0.031065710713535033,0.029205555193051902,-0.02310470888891869,-0.004435762669273258,0.09813093130848594,0.0802905765182722,0.03935595423728233,0.0594534939027882,0.0398308753982346,0.010540767435981424,0.012553050974511981,0.024104501353929608,0.003792709064486921,-0.013852509197492036,0.0224608020187691,-0.019395606883640948,0.04229072925496413,0.07045006322553049,0.1074748314250844,0.017962900703572204,0.02808661383787081,-0.014764445004063376,0.06088909831205225,0.09756720336869207,0.006019118951017033,0.013727483820716202,0.07527956768512145,0.014058541161150906,0.007572808914430906,-0.0035018489292164556,0.05063743374479368,0.016366125821007937,0.07317126726501,0.019874382188168616,0.012502915783688007,0.07906989155756072,-0.007875751860906388,-0.033010707066901235,-0.008071566701682964,0.04516835709566447,-0.016545392714072404,0.08353593281914207,0.018727758237965908,-0.005510788240288389,0.06780507208728404,-0.0013213328979632122,0.09489637608525636,0.09999992246249811,0.06335275549110442,0.12585455833050374,0.04508212694417746,-0.015223172273796437,0.026357930098681592,0.043530959125859914
2021-01-07,0.01606519886263591,0.018814716349246252,0.02933323893104811,0.0341230410759088,-0.0020882490446166857,0.014470869421758792,-0.00989413827745722,0.04741109762548135,-0.016651968521019467,0.03392568261310669,0.004548893697083223,-0.027229623939579617,0.011609778807406324,0.02982991682539593,0.0016588919756761467,-0.00024033176009774504,0.017402960922651145,0.03899551320927541,0.0020554927947538104,0.0076093147842755116,0.0027782501120623415,-0.0009767102184775611,0.009660009552041826,0.028079517318469804,0.010473526203946149,0.028302193662538944,0.02136370467054305,-0.007773311354903889,-0.015451068930399159,-0.008642054963191703,0.04480056824010892,0.008011773801469335,-0.006731258626577974,0.07056627792719605,0.006615053264338755,-0.008814784949793153,-0.00953476567436351,0.006242745572742736,0.0539671461789577,-0.0020563889841810346,0.02411335587160468,-0.006258686380926526,-0.0017211277354839405,0.015336305978337794,-0.02273967237282526,0.019501148301767746,0.004168908403917149,0.003301192041823775,0.006010653440341018,0.02419225619453469,-0.004845850297129917,0.02606111727752114,-0.027387984413433153,0.013711297176616233,0.0219644404743351,0.026093474332716138,-0.031303514768349916,0.03224842208858858,-0.023576990505787543,0.004410748240407214,0.011595743712509377,0.041065876281453084,-0.010840465847473557,0.003175099599609821,0.06126930734439884,0.005658176645972235,-0.003490068664515622,0.01992995276372489,-0.018182211823731254,0.07692304709526177,0.0400182944962022,-0.0027710226854527065,0.03087103799304014,0.010100390165848516,0.011369840406833198,0.001290140139814877,0.007577072776606686,-0.025484840004425635,-0.002080929069880222,0.008951511025533376,0.025399896709381142,-0.038899211037042414,0.01184226082203299,0.011730279436365842,-0.013749003637499757,0.02916615758541541,0.017843101498614677,-0.005675197433796519,-0.015659278733302973,-0.015063792749067773
2021-01-08,-0.0032080298171331956,0.0026382106489608592,0.004996341350225197,0.008631445140728555,0.019297903248138182,-0.024593943966955578,0.004282631990225827,-0.007147024042996386,-0.03208584169724282,0.010118425396672848,-0.0003486077678152011,-0.0043206246114081415,-0.013041185744491202,0.0060371570079940096,-0.009839719297629834,-0.0003612236338713659,0.007236882350782015,-0.008269805088327642,-0.01948690466302394,-0.00784396295008516,-0.01846730260449414,-0.001630185894018532,0.012479037375559887,0.004376033880911123,0.008853302832017684,0.006290835322551924,0.012186262111318236,-0.0008845138910421602,-0.005402478196022575,-0.008717272372600449,0.01782525208193153,0.005926849670732315,-0.007623806583095583,0.015110186527167668,-0.009036128477157068,-0.003227410555683874,-0.014247129629121447,-0.01071615324600872,0.001224137040511275,-0.0009156086952819553,-0.0006925078156380104,-0.01621770849895865,-0.012068994717137738,-0.03261238870443617,0.002354422590674421,-0.030693889713502287,0.005353513800739451,0.019100811538929063,0.006289325553821223,0.012857775454282239,-0.007303859700282023,0.010838070065575467,-0.010603200362556686,-0.017132675855222157,-0.005861572476413057,0.01728868820823748,0.00881331327432422,0.010319159034803294,-0.02121961033238362,-0.036451123148725784,-0.013828506827556986,0.010575087689026708,-0.03607305815759376,0.026057534466839893,0.0172427741611878,0.01302924901740532,-0.01000668109250824,-0.00019405527016191915,-0.01620360666296561,-0.03999996879442291,-0.01627084149555258,-0.020685467150266423,0.015935806029620636,0.008842238097062083,0.03383661410704297,-0.029847573381260317,0.005243794729444584,-0.019407995321282567,0.00834195083140754,0.019856057566917107,-0.043578177437466836,-0.07378855527792572,-0.002739369030131944,-0.026280131020510633,-0.014869656281961352,-0.030235937342511066,-0.021575696114961906,0.005490092874670172,0.0006365514877098022,0.008235030150014477
2021-01-11,0.0016092699289265155,0.0011840923523589453,0.0008286075355605771,-0.023249035378076544,-0.006386917738024134,0.025214057073808416,-0.008291883745741968,0.02519483461712735,0.023941163847065905,-0.014739238699654988,-0.01508201452163227,-0.010566237541765555,-0.016913693098129734,-0.003383055559985526,0.004722754199348866,-0.0006022569392257759,-0.01698237895204091,0.006414451503465424,0.01046041275494991,-0.021655939830325432,0.011759035632705528,-0.002122553010726058,-0.00852487673843172,-0.003705870231085595,-0.008775609701792031,-0.011201112186007833,-0.011799870371483112,0.0018971217305188137,-0.006983729719814424,0.015075362435176265,-0.015664581765679086,-0.008101750194145718,-0.01771232733038197,0.011756862730789353,0.015197580151500967,-0.0016519384580976348,-0.0007812866623556625,-0.006271531404739461,0.023634860900787036,-0.001031916979082781,0.02079004034196008,0.015524852283158141,0.013961592223343589,-0.025550078527532327,-0.027082837038914787,-0.0009178731951966501,-0.01108460568602787,-0.003857586676999536,-0.019999920974870022,-0.01444993409563644,0.019947675219167404,-0.010721865733521851,-0.0035134493615596174,-0.008257005662335004,0.01061318410881773,0.025087680410896596,-0.018054734500004277,-0.002817541051159944,-0.00996748068151998,0.031221261744874607,-0.03041558479714379,0.025115104678436362,-0.009474124443762388,-0.004215452457094981,0.026863359159974287,-0.014849631314925671,-0.010613333474463138,0.005565616445801114,0.0023527773061919888,-0.02132924877013964,0.016986998055902758,0.010719010049474509,-0.021581171370308794,0.003147080365349275,-0.004690614653668601,-0.03408581226002305,-0.015160569279405678,-0.0038578216943242483,-0.0075834938952206166,-0.013255794810212995,0.011990486052513072,-0.030915604470770797,0.022222119055561596,0.01468564267261585,-0.0037735707709193322,-0.005105933787300954,-0.014662291042776054,-0.01602959933020154,0.00031773633181186867,-0.0361725828079259
2021-01-12,0.014459418397674506,0.009329828554532904,0.01168232020604898,-0.0013954669473035253,0.014233312137052812,0.011313348634398368,0.005255441545394701,0.032767599795428426,0.025179808871683917,0.007988514935745705,-0.006216239198374773,0.008581436201561043,0.004838658839717347,-0.010633966687509488,0.015227740013526558,0.0006026198712250075,0.03588039568168666,0.014021546116542272,0.01863348093130468,0.0036137168527461405,0.01115767447236471,0.001145349958334041,0.014192381943511911,0.012817748133358453,0.003562785197746221,0.04899922357606368,-0.027821652466223257,0.015021252564981769,0.021620005569844114,-0.029702942250534492,0.0049918554303554075,0.006008003120917316,-0.011731499252635502,0.03155659920496712,0.010887398084779898,-0.0007945672450037078,-0.005863978338145337,-0.015490553188544642,0.00796173117314991,-0.0002289423331438556,0.011541016513122893,0.016705839027107316,0.0060240701818949915,0.021121698848950432,-0.002272408355670108,0.008268272916438502,-0.0030769263445369344,-0.004125355846054668,0.0,-0.0015902316623914725,0.0088169059642762,0.007942409718360022,0.016925066389874566,0.0175763553762025,0.02878264441495393,0.021929824561403466,0.013641740823431059,0.00522683797451351,0.05587694184254888,0.02099438832632572,-8.845843300586687e-05,0.020927078379987973,0.032520438184182376,0.023438201914295576,0.010243066292507264,0.0032639606090623108,0.020091891340655144,0.018856768226767295,0.01643207327504137,0.045615675181052806,0.020879137647020984,0.010605109027488346,0.011297561811721035,0.0008502009004505151,0.002249328939489148,0.0029788994326092055,-0.027661213825046604,0.01515427806355829,-0.0010422286732283403,0.012594745204957736,0.01895740631436693,-0.012576683024619784,0.0236934034441163,0.01877564145054622,0.08617439986809194,0.04051101780186461,0.012266291130164308,0.000521803204433402,0.0009537819935148129,0.03753014508894936
2021-01-13,-0.007239919600660838,-0.003254829037075413,-0.00463709705930182,0.01622664917111538,-0.00339533477721099,-0.014591358773525243,0.017110404318916972,-0.014164423903565537,0.0,0.0030255533884344654,0.0012206758583228616,0.025902632105740953,-0.010700785671800439,0.019229715494395228,-0.01798969067766598,0.0009627583495730452,-0.02373315471056381,-0.003771076186213418,-0.016260236946871065,0.02160569265449852,-0.024827668182166862,0.0034318205045382744,-0.02236984349278892,-0.01756918023765175,0.0006455440187211892,-0.011552038221800953,-0.015586926854624594,-0.017286361911726278,-0.013258608441450881,0.006377514403644646,-0.011753291540266053,0.001274854762940425,-0.0013189076146447043,-0.01994601222091541,-0.01884788659455716,0.011262199852971166,-0.012190280444364432,0.016899909940313096,-0.007898842710906573,0.0026387226684492227,-0.002013226789126632,-0.013176082206555195,0.007698901267620073,-0.023537864950470166,-0.0027048171812475985,-0.0027335476631200617,-0.01278651289976862,0.004861048463653761,0.009566181183341849,0.0067532415559468095,-0.02876212854836857,-0.022408301041638046,0.015949895213419385,-0.02363630031876196,-0.019281687662519587,-0.029270417700509643,0.0064365783041171465,0.0012650207084590193,-0.03575659769404349,-0.02727269589503567,-0.010781589983360762,-0.01959803086072498,-0.015284895702581736,0.0013115482604455497,-0.007804983536504828,-0.026026233998503456,-0.007177217215442733,-0.0070113141519883015,0.023094651650362286,0.0038779872315912733,-0.01270183300101535,-0.015432206066297582,-0.022555539582629347,0.007235766717529346,0.004809160270874191,-0.007082475362610974,0.014450910749144397,-0.016752544959222404,0.0003478784005412905,-0.0016584355794435623,-0.0013955284371554022,0.025473741217989287,-0.01264601649546404,-0.02495699918324401,-0.012206086410669115,-0.007346044400369567,0.021056789554679378,0.007551174737881805,0.014290136080221227,0.026837990429016134
2021-01-14,0.011394585057842521,0.002612366034484781,0.00813002874553237,-0.015127098440237852,0.0043155064594151415,0.014807419138687772,-0.005140167643151838,0.0770118632128709,0.009649357181794382,-0.013072573913282648,-0.015237924833193861,-0.017508205951673572,0.00919412246161766,0.021788652606606673,-0.007759611220830909,-0.00048027721899257525,0.04664914754864036,0.026498390859542198,0.020660966545212434,0.0060214520594790155,0.011315491780491627,-0.0017915961583611084,0.01734413262597423,-0.019247546036878282,0.0015053272287057773,-0.007367911824728179,-0.024890602029909004,0.020248207234049298,0.014594985587531362,0.020278875406437136,0.032593586807039276,0.01829519527738266,0.009685289883785808,0.014868268779489213,0.01701450040308017,-0.00936741588760126,-0.0075637177061942396,0.011461188638520303,0.021297574763494476,-0.0012584870614459343,0.008742428027574745,0.019007110313618014,0.04753823703826643,0.003652314993968897,0.00328342199654319,0.060758335349017756,-0.016636981360989456,0.01648842074516721,-0.0037900792144967,-0.0053472726007930405,0.008016901861271464,-0.015449171800706929,-0.006825854546543053,0.014897604117445118,0.030069392814863427,0.01520913676187674,0.009302329440767476,0.006737142459775525,0.0390605805102493,0.011571170289638832,-0.02581781302564179,0.07904117253508947,0.026810942558961548,-0.00040288031263213675,0.017424055716684927,-0.016700869240896088,0.01462662190518449,0.008460728114292992,0.03837452846941769,0.09753770528174255,0.08024422713036605,0.01818187506853497,-0.005551345607741842,0.03344676278717462,0.01148685091441548,0.002991237311110506,-0.04519670591702485,0.0028678602189193825,0.004518533436756567,0.00789008146912007,0.030274838486788136,0.007270575300521553,0.026824429793449678,0.026974030453431386,-0.001765090558436544,0.006448891362386133,0.019066061803910905,-0.012535972735916112,-0.004696246261001624,0.007954409992263933
2021-01-15,-0.009463526561354185,-0.007946723067502881,-0.011235951097562369,-0.013730483256006454,-0.015830175157992343,-0.021886980873224382,0.018318410777615535,-0.037353339937615915,-0.02519547247331,0.004658007184701329,-0.019909201863742676,0.018570392216732623,0.013933894307595507,-0.023375663737991048,-0.04345906110143283,0.0,0.03013179742880312,-0.02059003973435425,-0.015182298619411116,0.005595663487338864,-0.01585064157307592,0.0009793673733626829,-0.02218343434571568,-0.011949881635521797,-0.01052074333764541,-0.031226215364295484,0.0038319197523632997,-0.007318494916438212,-0.010274786792840107,-0.0012422644279369566,-0.0005782934732061484,-0.0028959764948621736,0.011990334160562499,-0.04384847468429853,-0.01430132923369376,0.00396736585338342,-0.006417974724899356,-0.016430500787219637,-0.01052408729833576,0.0008017999765232986,-0.016000091257815874,-0.010790725740734364,-0.03079417420924635,-0.03820957985995288,0.019205911842446577,-0.027131747605361523,0.0034065345730489582,0.015848837502354884,0.010145805138084274,-0.007921256418792377,-0.013796409553518574,-0.012621553214830716,0.015979498387400204,-0.00550460796303176,-0.020209707802540944,-0.0047904837040222414,0.008064560549891242,-0.013732900199599052,-0.02807531615531267,-0.00967885805651758,-0.003270834086130381,-0.02514174630483712,-0.02611088511790194,-0.020260125931120587,-0.00787657600713576,-0.004879411488880714,-0.013421591503397723,-0.013310129560325179,0.010869948625753079,-0.058953344851480294,-0.014533734505391527,-0.024630743704326274,0.003174265691658462,-0.001013101525810245,-0.007991492517433474,-0.007111721773761848,0.0213245968137854,-0.024390136810510166,-0.013840817536683425,-0.01854135080516983,-0.013562554733707266,-0.04330828673857501,-0.014356414721779509,-0.01821349412431139,-0.03448290920000907,0.008928635827349263,-0.020427592665144156,-0.0005241936883662035,0.009436876773860403,-0.013528612665883455
