Date,AEC,ALGN,ALRS,ARCC,ARKR,AROW,ARQ,ASPS,ASRV,ATRO,BANF,BANR,BATRA,BCBP,BHF,BLMN,CAC,CBRL,CCOI,CDTX,CHI,CMCO,COLL,COMM,CTAS,CVLT,DENN,DWSH,EWBC,EXC,FANG,FCBC,FID,FLNT,FLWS,FNK,FSCS,FYC,FYT,GCBC,GLPI,HBAN,HCSG,HQY,HST,ILPT,KBWB,KBWD,KBWY,KELYA,KLXE,KRNY,LFUS,LKQ,LOCO,LVHD,MCRI,MEOH,MLKN,MPB,NBN,NRIM,NTRS,OMCC,OSW,OVLY,OXLC,PERI,POWI,PRDO,PRTS,PSCI,RBCAA,RCKY,RGNX,RMR,ROAD,RYAAY,SATS,SBRA,SCSC,SFNC,SKYW,STRL,TACT,THRM,UAL,UCTT,UFPI,VNQI,VONG,VRRM,VSEC,VTRS,XRAY,Z,ZBRA,ZUMZ
2020-01-02,0.0,0.016628382987281976,-0.015317423917087458,0.0005361670837005228,-0.0204534182467494,-0.005026801631832334,-0.006666653691294155,0.009311966160694629,0.009523810862164028,0.00035772169088676975,-0.00016002615481236493,0.002827358514035039,-0.00269814248685718,-0.004351148840485819,-0.00025486417664721817,0.0013591509209256447,-0.00021713444749127397,0.0054638932383854755,-0.004710523277433265,-0.11197924168987106,0.006363374617254891,-0.015488032923194783,0.049562704642614586,-0.00916132238272338,0.0063552648099991504,0.012544833802593525,0.005533230130545075,0.006355308356833289,0.01765900101828133,-0.0035096918286041667,-0.002261483132977915,-0.0022566978521951775,-0.000544163885830784,-0.007999992370605447,-0.023448286385371775,-0.006662858693430529,0.0022608365819358767,0.0004285092458371498,-0.008609421703291598,0.017367118508001766,-0.007433447605269761,-0.0059679951923652386,-0.007401323959133066,-0.02457134740546507,-0.017250701008283076,-0.013380900370528748,0.007041265180982581,0.0009118371423801896,-0.014418581046352408,-0.005757335065869396,-0.11024848013342436,-0.016630376699404037,0.011395727070021566,0.0028011957989919622,-0.006605007132744367,-0.007633795112318764,0.01544793880011519,-0.027957459715051813,-0.005762572407841504,-0.011458380749772568,0.00045488609734167795,-0.007832661041902278,0.012613023681473656,0.026699062274240237,-0.004156860073475266,-0.008221888127002974,0.004901423678866701,0.045016112420113386,0.01010988383507283,0.012506787173820255,0.05454540134461583,0.002647785241788325,-0.002777792574506499,-0.02140661000760291,-0.048328032297831336,-0.013803822353159467,-0.022525254843585585,0.01883380422925507,-0.002308988354824404,-0.017338528862031355,-0.0046008654974938334,0.002986117394464305,0.0063438493803584795,0.004971569261613684,-0.006381098158121934,0.03491775756640347,0.018730861556060407,-0.015338675480833452,-0.00545058968780332,0.006092400025121458,0.013651808310947144,0.01000717266713469,-0.012880732691939012,0.0273631713733129,0.006008124925618308,-0.015890282195435534,0.014484858172830517,-0.013028394644227004
2020-01-03,0.0,-0.011421285667043812,0.0128890470913543,0.0,-0.014979448550001773,-0.013028232206462986,0.04889734216355324,-0.0035878879550494958,-0.021226348448341814,0.020743986053160635,-0.00720831856153048,0.000704635830432343,0.004396383816601457,-0.0021848438086340405,-0.005864343066744215,-0.016289534384037796,-0.004994224366378974,0.005498744075082218,0.01816810642547706,0.005865125275335004,0.0,-0.009135243925158631,-0.046759269029842176,-0.03485069062365209,-0.004505561670046787,-0.0004424879961522077,0.007503732878826552,0.0054442894326154345,-0.011904459725883054,0.003081787388544921,0.01899624701222602,-0.00904688570852652,-0.008714911953492277,0.012096794609637973,-0.024011310469754688,0.0,-0.004171430353445693,0.0008568184949151458,-0.001841957911819403,-0.01297346998034321,0.01193559478150763,-0.012007902780485358,0.012013274330352264,-0.005951561317311893,-0.010422430959310613,0.014918488737849955,-0.01279011907794847,0.0,-0.0022757994585264063,-0.0031181189843093593,-0.0401396032754735,0.0014705882352941124,-0.012766184308061646,-0.01145271435567663,-0.0013297260919465925,-0.0013314119674584513,-0.002433785882920314,0.004527034960642551,0.004588216084640662,0.0007024869499852038,-0.011818519886786505,-0.013684254591840861,-0.020542933004975894,-0.02364063928644422,0.0023851317542620265,-0.006217590792918504,0.0,0.00923076042762161,-0.0036030139880859346,-0.0010741553066212495,-0.004310340840949611,0.0012506511961734024,-0.01071381675812888,-0.004166614499764187,0.0033341176666263905,0.0033327291560876215,0.011522167173731557,-0.01747714149099522,-0.003008499332847303,0.006676197171423981,0.001087572508291057,-0.005582389762585072,-0.0156827099081287,0.006360434983335939,-0.015596337820502404,-0.002829718269568904,-0.020503636970036987,0.005625233982398559,0.0,-0.004541554647879198,-0.006761120231533857,-0.006369437498865316,0.004793458129135786,-0.021791644707522262,-0.01106628274686694,-0.010838263076581645,-0.01192415945357117,-0.007626820779391141
2020-01-06,0.0,0.019398097254484492,0.0,0.0016079104820450052,0.0,0.011045415425523286,0.037477242319274406,0.003600807248003157,0.007228773956389212,0.013314616278090607,-0.005646922396437937,-0.007923784617073548,-0.00202024820706026,0.01751797742872685,-0.026417095400203205,0.018859299526744255,-0.00371040620980867,0.0050184225868306065,0.01469472010343087,0.05539363172422429,0.0,0.002048861647531597,-0.013598867633340728,0.0022108096772435193,0.002596875330283188,0.018592300728507594,0.009433989067312076,-0.012432166182082427,-0.01858319615978199,0.00153590507143897,0.005190298715450403,-0.007499005719634466,0.0010989665039846663,-0.03984066167011413,0.02604924879169057,-0.002235771349969551,-0.0024791780009996156,0.0017119195560577616,0.0005273387456941059,0.009684930222673138,0.005781749503450673,-0.016205380460115437,0.03029062017082995,0.004734112625033315,-0.02605326810947506,0.0017818466499261998,-0.006564143479397155,0.0009105953117580778,-0.001628916827598026,-0.012957891313563952,0.14727269952947442,-0.005873621036985299,-0.018951746389954782,-0.014975762318532593,0.01930758070392935,-0.0001478634354847852,0.05754340325449281,0.01431608288670616,0.008894439734853599,0.007371097299912588,0.0027598200713159216,-0.0069372811510091115,-0.0012338758723489107,0.018159759609422954,-0.0035692999394760783,-0.0020854234909911673,0.010976339881731523,0.11280491683080363,-0.003817300711103644,0.0075267396475271475,-0.025974001846660322,0.0019430150716179817,0.0038989368856217066,-0.014295622927345986,0.02351743376180737,-0.012178999906919508,0.01258987293948044,-0.009692191117460003,0.001624876783866691,0.010421737688840915,-0.01439431786229417,-0.008233694277241299,0.0012496419797289882,0.007724762087051973,0.006523825860662136,0.00043659587784539156,-0.002275364893797316,-0.06110155293799402,-0.0031620657981943356,-0.005069278615334016,0.005929116140042323,0.007834733402857452,0.004240866201449922,0.033168274571651724,0.005506224719253439,-0.0017889496616929623,0.007654841109545618,0.017144486697160177
2020-01-07,0.0,-0.00986430416976769,-0.01799066908946345,-0.002675187748703345,0.027649571213686164,-0.00852638931090699,-0.02995596118740429,0.004613026731524972,0.009569380017219187,-0.017980652019082166,-0.0069770025227331445,-0.007632233113216813,-0.00033738964533613913,-0.0007168721174476422,-0.0015805468925390587,-0.015801416333005358,-0.004600135913591874,-0.008578117013476438,0.005172078195813112,0.06353588918747266,0.0045170248702930405,0.0015336069417037912,-0.018709954247109528,-0.010294142602636058,-0.0007401279049960019,-0.001955674743430058,-0.003935067585158714,0.000964916618884315,-0.008114792285457972,0.0008766978715446516,0.01601662969806461,-0.01281204473045916,-0.0016466064116694712,0.024896241751558135,-0.004231341207714845,-0.0008406331168274717,-0.0014139609129909525,-0.0029908434791912075,-0.002635523000554807,-0.017129203813241567,-0.002299255630792252,-0.01098140378054846,0.003575732124339037,0.002078629280379829,-0.0028454839401369503,-0.02445526197383341,-0.006085770926504752,0.0004552120547973715,-0.009138239201520681,-0.004074023604049848,-0.026941315203666716,-0.005169819249399521,0.02422722710128422,-0.005450506827227697,-0.016982373910277238,-0.007111198010411046,0.014420418727383533,0.007318146615023613,-0.017869910056606986,-0.010801528381060521,-0.025229134835046185,-0.00107452019346288,0.005511221180654724,0.01545780223538551,-0.0029849748168782053,-0.021421117792713162,0.020506709335296858,0.06301370220932356,0.004335978697653342,0.006403448625481811,0.03555552164713549,-0.0033247391227279044,0.001941652629494417,0.036080502630480904,0.018731268302972337,-0.020399083927272854,0.0011841597682904492,0.01761661997379549,0.005561943343746822,-0.004219550140121986,-0.0024800261867555795,-0.012830064581037748,-0.005928211577710285,-0.002090640128779908,0.010185153216164977,-0.0015274603256517638,-0.01060433680202566,0.030247472806732567,-0.006766546515427296,-0.000509587389099897,-0.0018010902530107842,-0.013427532544558196,-0.01847471262173428,0.014374581006461051,0.00529945372546381,0.025313644345104303,-0.005968793793391214,-0.006684090184720715
2020-01-08,-0.2222222222222222,0.010386499211347155,-0.004914798811121779,0.004828182038743023,0.007174957843841145,0.002418517988873381,0.0,-0.01734694622298749,-0.0071090761613603615,-0.01091547429951778,0.01062080935392995,-0.002018227337786449,-0.010124847976971219,-0.0014360877101134983,0.014775660581738181,0.014679020416341615,0.012324041668709151,0.011880774133609329,0.017936027731063398,-0.03116885098544031,0.0071941529461432285,-0.0017864512772086671,0.1103862931211037,0.048291204805951615,0.019291289166117664,-0.015676055212696993,0.011358002085744667,0.002629267423128079,0.007761654650940919,0.007224118881574926,-0.03204733748422006,0.0006653463820502914,0.002199073729839407,-0.09311741854643041,-0.022662868089077803,0.00028040732005196745,0.00047192847077681677,0.005999798073271334,0.0,0.012548163459539241,0.0025349473585176696,0.008327391780473592,-0.0023752709477564693,0.014105992350980534,0.0068492015643593085,0.013445842964664001,0.005773153410089993,-0.0009097635140405957,0.009881370460784522,0.0022725424009335526,-0.04397395270098581,-0.0014848759184863392,-0.0005728643843546655,-0.0023076306486883302,0.001993336910667276,0.001939476808538565,-0.01213037352144164,-0.019200602550439205,-0.008248462229977993,-0.00810112067185742,-0.0014117289126380772,0.016675835147065055,0.009166640391639502,-0.0011709869937359674,0.008383300518283177,0.003737200393646445,0.01891230287647705,0.06701024339586703,0.007530232016627725,-0.010074034484539807,0.18454939091725464,0.00514258999532502,0.003445354529909128,0.0023898890473281753,0.018631976084214852,0.0006866180689268919,0.007687821956730012,0.008372837247455855,-0.022355409872039322,0.0,-0.005248686116072432,0.008792021971136599,0.007689852022642052,0.0020950200617917414,-0.010082461797956688,0.016171365944272154,0.006108175973218222,-0.007117431079635694,0.010219097087411422,-0.006287092611296785,0.007326151859667895,0.014326633862365323,-0.009948803102461934,0.0023616113494902002,0.010542886173366961,0.0,-0.03442898502369529,0.008777040210123044
2020-01-09,0.0,0.03685317673049604,-0.013471054759278123,-0.001067753921627057,-0.012466469217546683,-0.0034852440509033356,-0.010899224226540105,0.009345810126515808,-0.002386565085929715,0.00854395762956428,0.0,0.007538195805320447,-0.009546562815337611,-0.005751201219899915,0.02418097574919731,0.0058772016526189574,-0.008695750757200305,-0.011358493065159458,0.018197775920464787,0.0187667768701707,0.0008926493700069926,-0.012013878579065773,0.047898843808826363,-0.00779586529792653,0.014784838415951462,0.008626396760587074,0.0,0.0015297660844506566,-0.0010406914329081918,0.003042794003515814,0.008786552532426217,0.008979025482453773,0.0005485452422351322,0.04910720399498736,-0.011594191681209676,-0.004764522696563356,0.0023588843632702527,0.0027687400064571044,-0.008718276183177776,0.005163482350960091,0.007126366002615514,0.0020647194375642552,0.0146824929412821,-0.0010909836227606107,-0.011904729248267132,-0.010119382268540256,0.0046964762637276,0.0031874416393908866,-0.008806479818568302,-0.00589571977893566,0.020442942884884685,-0.0044609663302370706,-0.006099479922552331,0.0017346646699891721,0.0,0.0028296721028184812,-0.012854729769705586,0.008465566416868908,-0.010029428011344432,0.004261320600496443,-0.012252853728341617,0.005290928591430433,0.012547890766404501,-0.025791245045896583,-0.004761942025369725,0.002127688308180664,-0.006960500192242924,0.009661826846140142,0.016143479554344697,-0.013390604745752155,0.050724675865189583,0.0038715225144281273,-0.0075107625926711385,-0.0061307136873994805,0.03489773260082574,0.0016008072317035271,-0.012910869065896224,0.009874458389565133,0.0009429730611498766,-0.0004708093103712452,-0.0019438960868365385,0.0011368578040962252,0.007319743121941835,-0.015331028653692402,0.010185153216164977,-0.010752688172043001,0.007445519745274298,-0.0004480389345236091,0.013066529535769922,0.00017107577946795516,0.009172173986129017,0.023305079608907375,-0.023085701583252072,-0.013666085883674461,0.0006956392286283641,0.00021844704901030632,-0.004603454177266042,-0.014791134811602324
2020-01-10,0.2857142857142858,-0.010824920348547096,-0.011834383971858653,-0.002672508566218035,-0.016681943695414758,-0.004304651129699133,0.007346187769370793,-0.0010288301036119885,0.00478476060841504,-0.00917755840388379,-0.0012933942670684262,-0.009124335348433044,-0.007917368271146308,-0.010122654958158783,-0.007108372267973673,-0.0008991466885382993,0.0004384358379292408,0.02188076638505354,-0.007376010967645619,-0.07894736842105265,0.0,-0.02380366476259521,0.004743367851215874,-0.027142865317208442,-0.0018254261581315268,-0.004605243234642509,-0.0019530766148807555,0.01025522209498786,-0.014794658498696434,0.002383539817989,-0.020074985909679932,0.0013183851102511746,-0.004385888632686408,-0.034042587441448835,0.018328445286468265,-0.002816053186287304,-0.002353333122565915,-0.005947216568095937,-0.0071960921261915445,-0.007534518130895895,-0.0011412926627429876,-0.012362532737779874,0.013687822419804263,0.009419828551621157,0.005163591281106994,-0.010904064247892364,-0.010041537841013026,0.0004538903151931617,-0.0016450991027319173,-0.0031935113467055354,-0.001669487249931989,-0.005227638120691713,0.0024127557803961253,-0.016161513594558308,-0.007957558713255541,0.000593915665497935,0.0007772503244536377,0.006558412371674871,-0.007659973580945945,0.00212137412587432,-0.009541500775205769,0.0005264225430561265,-0.010542875462432377,-0.012033739641416186,-0.010765519257310507,-0.02123137171931022,0.0186917742686592,0.009569369257348859,0.017161791601404852,-0.01520091026476944,-0.01379317205385755,-0.00977952042001462,-0.025296944401486443,-0.029129646497144335,0.04372095507244733,0.0009133499217919283,0.005350782058312742,0.06866662877888063,-0.008007540271290914,0.005181561535391399,-0.0038953643572038343,-0.012869093182233615,-0.008812607651386584,-0.01273887499773052,0.010082549210819192,-0.006086929984714717,-0.007276855166067464,-0.027790181386209034,-0.017058349073286405,0.00034178428687647866,-0.0018825559610773368,0.010352006526844537,-0.01723639867329929,-0.0038221737135811784,0.004170271081981536,-0.004150254079843041,-0.000933045547825806,-0.005593242112998609
2020-01-13,0.0,0.016159346023033816,-0.009212215962591586,0.00428730929510035,0.0,0.010267603588081764,0.03828625014714837,-0.0015448345276851683,-0.004761975694692833,0.001068781153248155,0.011979982433700576,0.0023941741418704865,0.03296324680773899,0.008765193822934725,0.0184096448342308,-0.017993568043992103,0.022578097280912646,0.001136980633120066,0.01600423038159038,-0.07999997820172988,0.005352689974054359,0.016697559291057873,0.02961375779618547,0.03230547266921335,0.01438107004775624,-0.0044062737525628615,-0.0014677439266951309,-0.004319646095706342,0.002326567927773082,-0.0015131392187648363,-0.01929306965541988,0.002304321022894129,0.007158642989949726,0.008810564358837869,0.013678875139455204,0.006494992517568798,0.011451782633608243,0.00811955860219471,0.007516399249230199,0.01552801182911634,0.009369218608431762,0.005563292759632743,-0.003857927468366995,-0.01690559857623164,0.008561469075283545,0.017225207215919358,0.005771213662183694,0.006352236631296693,0.014172334496181493,0.016475943809711513,-0.0351170317878472,0.000750606295933931,0.012767409408561026,0.0011733837646741296,-0.006684552497125518,0.006737999833315467,-0.0013596686109267342,0.01641933730186307,0.006723113801141212,0.010233030952495614,0.01926729840895658,0.01893717706363418,0.01579579257095598,0.010962259703984678,-0.009068936400207228,0.02548800999225631,0.020641696423596256,-0.01658760623327893,0.01812566550172079,0.012127809012139723,-0.04545450377297411,0.011684482809865449,0.006432669276722036,-0.010589425985347733,-0.02072193144033807,0.008667544321147691,-0.006505062764290748,-0.014452201888105587,0.006172890380432783,0.022024121542441044,0.009776600454673545,0.007285285783439566,-0.00031203172065308316,0.013620110154512366,-0.024500947962615927,0.014873147135172404,-0.004810424701517713,0.02351314966917739,0.04380936750989828,0.008032890204667131,0.008998645704851649,0.010928951069668846,0.005657733573703805,-0.0033571779739669516,0.005537342868976003,0.021715325184323397,0.009379938760378126,-0.021906391074917986
2020-01-14,-0.2222222222222222,-0.03509250080729731,0.007903392686059219,0.006937057196427343,-0.002750973790458189,-0.01016325135203311,0.0,-0.018050463390315796,0.0,0.008896797032247106,0.006398827816585628,0.0005511491163219251,-0.0053745329174283984,-0.004344563753048258,0.0017574615015367723,-0.009619700543912812,-0.002374777749847401,0.023911398381757154,-0.00196892350633171,0.03416144248627262,-0.007985877730975255,-0.03050012554077286,-0.01771568324782602,0.01706968449185209,-0.004702330323239301,-0.007745042813836922,0.014208766178120058,-0.011713643251746064,0.005275483176365725,-0.008226909081308964,0.008620682213317243,-0.0013137042049515824,0.0010934241344824347,-0.04366808135300149,0.013494356185167256,0.004489938910283486,0.003816576498935298,0.005510733963954406,0.0021317268825540303,-0.013931372929413155,-0.001245030357126975,0.009681769101046678,0.026336359433229095,-0.007016124901654375,0.0005659542771538906,-0.003837839694182721,0.0015651571586674518,0.002704598533612268,0.0055250306176419794,-0.005853061742326138,-0.0069324353655091375,0.00675154339532158,-0.0008779560006334508,0.006152935941487581,0.0006729906944697994,0.0003832132007810518,-0.003500495598179887,0.02589690504835973,0.010635672266063212,-0.010478657225244659,-0.017957991607901347,-0.018843813895513484,-0.0062567711914506274,-0.01084339162887682,-0.008846661832786151,-0.014807068179018446,0.02022495056192697,0.05060241766774709,-0.021685591921611236,0.009804082785306312,-0.02930400115279308,-0.0009618215808908648,-0.016530805630386336,0.0060649062683975075,0.06530145351680794,-0.005653281930858012,0.013690563097025654,-0.00991660545305273,0.005662998058536983,-0.0009170096304544906,-0.013554679330124442,-0.00875511625227321,-0.0007800535555406718,0.025459663927607012,0.015813960585483233,0.008836203317438285,0.011048441606814174,0.14504500913035723,-0.030616286147137184,-0.00016954894774789953,-0.004218760954008638,0.007432409139163987,0.0025316791530611837,0.020211368659061035,0.011185612652603316,0.010519490006607235,-0.0020516312779760293,0.04691280853845603
2020-01-15,0.0,-0.04697326218188436,-0.010147606175246016,-0.000529647854349613,0.0206897047609349,-0.005944141987335172,-0.03511860333500105,0.00787813084651412,-0.011961795621329485,0.009171083787772316,-0.004450809510107678,-0.0025704695720203397,-0.0006754629298008075,-0.011636437544210398,0.006766832900777953,0.008325380824858009,-0.0010820330156213753,0.002095264520815654,0.01648816727721991,0.08408406309944727,0.0035779595830109923,-0.0059158356629517295,0.022703154478562082,-0.004195833483664813,0.011082810874783133,0.01940229547110195,0.021255971521350947,0.0035118456183571567,-0.01679273127375136,0.01615347446360027,0.0005477612505560003,0.0019729843195219754,0.003276891048442643,0.40639262248019326,0.025227725657246625,-0.0008384028626041706,0.0,0.00505914255221529,0.0013297851773308444,0.0020676146100537807,0.013940979165643963,-0.009588931282444202,0.011320466276092622,-0.01676363368463285,-0.0022624062858896954,0.005893168529564896,-0.017534836108645813,0.001349625578318303,0.011312495712944681,-0.00362302545253379,-0.027923184911427423,0.0,-0.01018742753156876,-0.012230741417469715,-0.00470747037115038,0.007368087945124113,-0.005854681188321331,-0.0049986734038348635,0.002202718391677294,-0.014119333101822451,-0.019730683878491306,0.004472749183868974,-0.00907429014954031,0.003654047847965858,-0.0009237548767283554,-0.017713322014457078,0.00770890122311374,0.02637609348545311,-0.016358337135022216,0.01132659294733629,0.011320743513260512,0.0,-0.002689211905387845,0.0063831301547268016,0.01687315080471219,0.010461631466716304,0.009395175628946317,-0.016941787687342114,0.0028156440541873273,0.011932209717037123,0.0036455711910123867,-0.007680123561240371,0.011711434610173876,0.002068947101461438,-0.015567772445624461,0.00021359370305229497,0.005008565157071265,-0.043666428285604963,0.014641226631128657,-0.001356698154527658,0.004665629195644394,-0.010060336691171012,0.005050347608076544,0.04009454651517941,0.005786101426173751,-0.008285519272933417,-0.0010884196577140015,-0.019658869678406354
