Date,ELTK,CODA,SHIP,AEHL,DYAI,VIRC,NECB,NAII,CRNT,SGLY,HGBL,NOTV,ANIX,TAYD,SBET,IBIO,CLWT,WVVI,AWRE,SFBC,SLNH,FIEE,INOD,CRVO,ICCC,BMRA,FKWL,WFCF,ORKA,SSKN,PRPH,ARTW,CREX,LINK,RCAT,AACG,ISBA,CZFS,LDWY,DXR,LIXT,BHRB,MGYR,BVFL,INTZ,TOMZ,SCWO,IPM,HFBL,BYRN
2021-01-19,0.03035720218021254,0.014655178508917066,0.08641983972984812,-0.02508960573476704,0.047080979791712885,0.01498120735152475,0.0,0.014960672197727565,0.33195879694277575,0.07301584879557299,0.020134208857554237,-0.049359002495814486,-0.015730269174051625,0.016650350211438347,0.1921398131586738,0.027210884353741527,0.0554156443325704,0.02446480861549971,-0.006756803923811283,0.0,-0.06358381502890176,-0.016901408450704203,0.06719370680489045,-0.07964601769911506,0.062300295882777856,0.06842111515316596,0.08457701213553315,0.0377358792343685,0.06741568034113721,0.2307692134060202,-0.25437489860653795,0.003412965950654101,0.03797474976107851,0.008800950463936585,0.20437954044906048,0.03174600171093722,0.015817458906062898,0.0035523602338538574,-0.007430965420093583,-0.0398550857342832,0.1464968292150901,-0.01671292998272289,0.02335014375864386,0.0,0.08550352746919865,0.06451606523659481,0.0,0.16111109418633496,0.0,-0.00714288439069477
2021-01-20,-0.006932416906383798,0.021240440975097474,-0.03409106497869374,0.003676470588235281,0.007194237817389482,0.0,0.0,0.004654729584508077,-0.15634678373338695,0.04142016442248475,-0.02960523529561243,0.002697232775374925,-0.04337900736441225,0.00192673447676861,0.16849810946587995,-0.039735099337748325,-0.019093081714520732,-0.0029850718650553665,-0.013605429672463698,-0.01417124316831897,-0.14814814814814814,-0.025787965616045794,0.01481480042466754,0.028846153846153744,0.04511273828502538,0.011494202474604753,-0.01834855671158453,-0.01818183219327918,-0.029473684472496986,-0.009615329948400753,-0.008382294589365458,-0.006802714468455484,-0.018292713656964943,-0.004362084740249905,0.439393960192622,0.06153849680748347,0.017031764682006845,-0.003539785640109483,-0.11550800851799425,0.002264130790278651,-0.04166666666666663,0.005665631851865971,-0.0069445106820476,0.0,-0.030387868524761275,-0.03463200246221376,0.0,-0.1961722408894725,-0.01694931382580067,0.028777020372816597
2021-01-21,-0.05410126119388148,-0.005823681017692595,0.18823558408672514,0.01098901098901095,0.008928605640421639,0.01845023870730822,0.0,0.0015444369156949467,-0.05321100403710477,0.014204545146670133,-0.013559308883548837,0.006052464914629407,0.05727918086888373,0.008653861143180341,-0.009404325237033384,0.006896551724137945,0.021897738922057597,0.005988018395350014,-0.01379309059654088,0.00781259460630257,0.11111111111111116,-0.02941176470588236,0.018248157716151958,0.08411214953271018,0.02733813847982658,0.0064935004616650804,0.004672902233012088,0.007407470305221819,0.008676826300192175,-0.10194176420301115,-0.06762475174610405,0.023972579251313464,0.09316776256944737,-0.034611306500746175,-0.1515789031982422,0.014492739851898806,0.004306361662819169,-0.014209522743679037,0.03506649888764901,-0.016566213688113618,0.011594247126924806,0.0,0.0029969234568423264,0.0,0.012371134020618513,0.09641251674008466,-0.05063293717874329,0.3095238787922481,0.0,-0.020979034037302835
2021-01-22,0.022140152635232946,0.002510437945608235,-0.029703103665277508,0.01449275362318847,0.03716814771722854,-0.007246432894728039,-0.01060066570825402,-0.0015420553085504496,-0.019379827052266485,-0.08403361164950818,0.02749138190599676,-0.020053488634350525,-0.04966135411209638,-0.008579614351916898,-0.02215196240414774,0.20547945205479445,-0.002380879772008737,-0.0014880583864411712,-0.002330944553285863,0.006511487917271408,-0.03260869565217395,0.030303030303030276,-0.014336904085998858,0.06034482758620685,0.015406181452570333,0.12580648932323113,0.0,-0.06250003098812162,0.002150483099202294,0.027027027027026973,0.10698101605121257,0.013377913620550297,0.05113635799198457,-0.009530150814172522,0.36476419693823225,-0.035714252262698754,0.0,0.0,-0.0841121766044316,-0.01607963486980779,-0.04871062145022764,0.0,0.0,0.0,0.009368647868667201,-0.002044939124275391,-0.05333336194356286,0.022727250560256484,0.02793110510759389,-0.00714288439069477
2021-01-25,-0.025270650325416644,-0.005008302857679614,0.23469398595646673,-0.02857142857142858,-0.027303808976760324,0.021897803752517042,0.014286007508170329,0.021621601320091388,0.07707507329957841,0.15290519520925372,0.0,-0.04706682043418331,0.004750589250663406,0.0,-0.03883493627438961,-0.02840909090909094,0.062052368921431844,-0.002980623071954125,0.014018677532314339,0.0,-0.0898876404494382,-0.014705882352941124,-0.021818161010742188,0.05691056910569103,-0.03448275862068961,0.07449856439907832,0.008372084124412149,0.07843135625349151,-0.03862658331206137,-0.02105261150159332,-0.016379966655722833,-0.029702942250534492,-0.048648643540093905,0.06414663971143986,0.054545489224520516,0.029629600849335302,-0.0019055794951973182,0.0,-0.04209182618410101,0.0,0.0030120021633468497,0.0,0.020916411216875153,0.0,0.016949140018230446,0.02868849655788064,-0.014084494035883521,-0.15555556615193689,-0.019120820711626574,0.0
2021-01-26,0.01296276308379607,0.010067104428777007,-0.008264394753439541,0.003676470588235281,-0.008771879924703185,0.003571369744613584,0.003520630155525506,0.10355259914104442,-0.02568804979545003,0.12466845272745286,0.0635451694362692,-0.03435937628745178,-0.07092197422306257,0.006730831833283046,-0.13131309931099977,0.005847953216374213,0.04044955708069464,0.038863938687722754,0.004608290374042534,0.0,-0.032098765432098775,-0.05671641791044779,-0.027881058025408523,-0.023076923076923106,0.07571431568690712,-0.029333305358886674,-0.003690023159397149,0.0036363944615778188,0.0066963908755457435,-0.04301081333343315,-0.0582848543331167,0.05782307298187184,-0.022727340459820944,-0.03121640742689491,0.0775861714597843,-0.007194237817389371,-0.00954643152597956,0.027026863294979497,0.06524630575026236,0.05447469171087094,-0.01801797260864013,0.0253521756541899,0.06731726161402385,0.0,-0.048015897236173166,-0.01593623984263237,0.08571429057997104,0.005263152941442195,0.0,0.0071942722456204145
2021-01-27,-0.03290666702843992,0.1071428543139703,-0.11666665602120918,-0.1135531135531136,-0.028318640982051613,-0.0035586604523427656,-0.012631511584707211,-0.018493181555416682,-0.08097925291380281,0.023584904811610574,-0.09119495464311556,-0.08821346186610524,-0.012722633961057661,-0.003820435609633299,0.03875968915836436,-0.029069767441860517,-0.008639280828297013,-0.008633085528945483,-0.03669732095175382,0.0,-0.04336734693877553,0.06329113924050622,-0.013384353997340503,-0.055118110236220486,-0.010624222883686918,-0.02197806588435247,0.011574086433846498,0.014492736425231634,-0.06208425953096186,-0.10112355697818531,-0.1105214760659129,-0.04180060463260349,-0.040697683014912056,-0.011111021041870117,-0.18879997253417968,-0.04347821955569664,-0.03855447015296898,-0.016666471391280524,0.13499999046325684,-0.03247236368000039,-0.01223246227970265,-0.019230714874953536,0.035648678257961475,0.0,-0.13588991944198758,-0.030364391423070236,-0.10526313725600922,-0.02094238877070942,0.05711337475801059,-0.021428585052490234
2021-01-28,0.026465012518144038,-0.0907726965545671,0.037735655778452726,0.045454545454545414,0.04007291005478497,-0.014285652362751144,0.0,0.0013957053642816852,-0.053278734177165665,0.16129031690991957,0.038062246056379534,0.00569103201127974,-0.07216500039941254,0.001917497939039503,0.07462686425532894,-0.04790419161676651,-0.021786659073121828,-0.008708264723108816,-0.03809520349480777,0.0,-0.03733333333333333,-0.017857142857142905,0.005813994320832405,-0.033333333333333326,-0.0013422486309653259,-0.05617978957818792,0.006864995805487162,0.025000005160471073,-0.011820311479292633,0.10000002384185791,-0.029821302328687183,0.06375840805515565,-0.006060552348919224,0.024718874383664602,0.005917106894566704,-0.03787884055965873,0.015037606631415512,0.0,-0.11784137707211484,0.02974831071975781,-0.02476777882219383,0.005602048306807994,-0.055604516954210204,0.0,0.046792073349947394,-0.018789176055248658,-0.04411769217479555,-0.005347588469389097,0.0,-0.01459852642697701
2021-01-29,-0.011049690199061102,0.011551183551541389,0.009090602923978564,0.1027667984189724,-0.02451836524523543,-0.003623216447364075,0.0,0.0013936936277145762,-0.03679655422185646,0.16468251955902713,-0.006666660308837891,-0.06628938580520916,0.01388894223872672,-0.0028707878965311684,0.006944426661166014,0.0062893081761006275,0.031180547462685615,0.007320672224507607,-0.007425676548133309,0.01663589136679433,-0.0027700831024930483,-0.015151515151515138,-0.017341069671604314,-0.017241379310344862,0.2567204717150007,0.011904821881092875,-0.02500002621170605,-0.03832751467151274,0.004784779994861266,-0.005681839733083893,0.03688531482285207,0.03785485257759813,-0.042682933920838106,0.0043861181548516814,-0.01960782480441492,0.03149603342816265,0.012345689241111568,0.0,-0.06367043874017841,0.0,-0.031746031746031744,0.0,0.028037586490201827,0.0,-0.04608294930875578,-0.05319149152031322,0.0,-0.04838711434753651,0.005366678460798635,0.007407435664424256
2021-02-01,0.07076353953201897,0.1345839794230379,-0.018017646839483037,0.0035842293906809264,-0.0017953731730053768,0.0436363495134251,0.0,0.009742543106311619,0.024719132186338033,0.05451449269758424,0.020134208857554237,0.022510841955691197,0.12602740441864735,-0.00863725066496357,0.02413791349564476,0.16874999999999996,-0.015118800433603807,0.015988321925512805,-0.012468874783282846,0.0,0.11388888888888893,0.0,0.08627452263690949,-0.04385964912280704,0.0652406023304739,-0.007352969019469913,0.06293704100389141,-0.024637693804976823,0.07619044067258018,0.0114286150251115,0.11363650277804416,0.03647420223983033,0.07006367750177023,0.0065502119472145015,0.06999998092651372,0.022900833518668895,-0.030243821965220907,0.01694895059142487,0.02133331298828134,-0.01851851851851849,0.04590162683705823,-0.005570840190948778,-0.05454555177798459,0.0,0.033816425120772875,0.06741577608840488,0.046153895530476774,0.10734466625304862,-0.05888065093895878,-0.014705938038939936
2021-02-02,0.03652171528264114,0.17038108305043043,-0.04587159350209025,0.050000000000000044,0.11330937426700216,0.0034842630918039408,0.0,-0.04410753502600551,0.04166667973786087,-0.23424878259393733,-0.0065789411768027994,0.11685005179799912,0.019464700999327622,0.0019361527503765075,0.03703707192224348,-0.06951871657754005,-0.013157971962830639,0.004291875649596877,0.020202000741265103,0.012121333683116076,-0.029925187032418976,0.003076923076922977,0.07761729806849971,0.0,0.08333332535413063,0.028148156625253273,0.041666712332774525,0.03640412490480727,-0.019911522361984124,-0.011299477645120626,-0.04436562528934296,-0.03519065130710364,0.011904750641601458,0.0737527175547843,-0.12149534709423004,0.04477607558580465,-0.010060188725366848,-0.02631563424570038,0.00652744017374296,-0.035471718266325225,-0.012539173144626603,0.0,0.004808051090765764,-0.054492798321082336,0.03691585932936614,-0.027368445145456444,0.04411760452090707,0.09693880281762102,0.0,0.03731343389805564
2021-02-03,-0.04194629465231825,-0.043931228134469036,0.03846165420728287,-0.06462585034013602,-0.06300482437486765,0.03819449097625616,0.0,0.05479453750198804,0.016842089201274613,0.5696202348276054,0.0,-0.04094010455134034,0.11455847554138376,0.005797049635843932,-0.03571431815218706,0.24712643678160928,0.03333341020489389,0.011396000558891117,0.09405943515569315,0.0,-0.07712082262210795,0.04601226993865026,0.07872701566941265,0.02752293577981657,0.017608858299817065,0.06195962893274709,-0.0534737566595852,-0.005734774301631718,0.024830670709968805,0.05714285714285716,0.013927482985768735,-0.0030395108143480565,0.023529389765297948,-0.0010100277768475552,-0.06808504421498096,-0.028571401810159047,0.011178575756450204,-0.009009037419135946,0.0038910159303191527,0.006259775068669482,0.02539680117652532,0.008403278311917228,0.04880354219062588,0.0,0.05002256155398421,0.015151552682972858,0.05633806009374043,-0.05581400867666164,0.0,0.050359768500013
2021-02-04,0.02802104927040805,-0.014442852209648582,0.055555332132368074,0.06181818181818177,0.06379308161922714,0.11036777893987137,0.0,-0.018455260126564288,0.09316776256944737,0.12365587042417081,0.016556275705983392,-0.01739125059199431,-0.029978557644199877,0.0038424555657385895,-0.04040402397051335,0.10138248847926268,0.06881709947048686,-0.01126759503952346,0.020362025120903127,-0.0053893564850228115,0.11420612813370479,0.008797653958944274,0.004658343587676805,0.09821428571428581,-0.07468121393538851,-0.008141104981169156,-0.015124520927009555,0.04542177080802712,0.0264316997086238,0.027027027027026973,-0.0128204145577272,0.04878051439826536,0.17241381830292912,-0.045096255224340576,-0.077625603585467,9.51470591200058,0.0,0.01818170855604495,0.03359176183079837,0.0653188316495592,0.04334370151540323,0.0022222276658565576,-0.03193432078695568,0.0,0.04935622317596566,0.0,-0.11999996503194177,0.3546798220481284,0.0,0.00684927569743965
2021-02-05,0.013628548163723053,0.057366307171655695,0.008772307281315284,0.15068493150684925,-0.0194489277269444,-0.003011925749066169,0.01634720627942121,0.06197774126748756,0.05681812537439157,-0.20095688671051626,0.03257333720705291,-0.01689461246911872,-0.002207555942311812,0.0028707878965312794,0.01403505202622446,-0.09205020920502094,0.014084517877260172,0.012820534591513333,0.0443458534623451,0.0,0.010000000000000009,-0.014534883720930258,0.029366315824073785,0.04878048780487809,0.08464573063656267,0.04377567362055279,-0.04697380236551152,-0.0062068961851936555,0.0,0.01052635594418172,-0.016697616935196447,-0.09883725201522608,-0.0637254695716335,0.08005082678733011,0.042079227202757474,-0.557342668582107,0.0,0.0,0.04375004768371582,0.007299298019120881,0.002967313704961727,0.0060973721956325555,0.0,0.0,0.031083869544031195,-0.008528776410449246,0.045454500299513256,-0.23272731087424536,0.0,0.04081635301053255
2021-02-08,-0.003361391992178664,0.05178792775264118,0.11304307932793889,0.032738095238095344,0.01322312746842047,0.0060422697074478116,0.0,0.013770494304719438,-0.09139780627558725,0.6467065115965649,0.006309142096266429,-0.00491001786461398,0.17256641882738788,0.012404591614435967,0.01730103867126398,0.11520737327188946,0.021825490790422064,0.009845245219372245,0.14225054583174468,-0.004816335780163494,0.1509900990099009,-0.026548672566371723,0.06756761207391815,0.15503875968992253,0.01633387876809511,0.022280481486782078,0.03080572088025102,0.0062456623630890995,0.05793997009761864,-0.010416705989173769,0.021698077220454248,0.01935489775611199,0.08376963655771497,0.22549039201067655,0.011876529758149568,-0.07582938781339799,0.005025250308003271,-0.008928436309275867,0.08982035517799436,-0.018115941778598432,0.09467458092220205,-0.00275482818688777,-0.0009426608025995264,0.0,0.029353406256744874,0.04731178186659091,0.014492739851898806,0.02369677403827186,0.031282244381493296,0.058823566077443434
2021-02-09,0.10118065504811757,0.016412701958431253,0.08593770350085594,0.025936599423631135,0.0032626395682111564,0.1471471285404944,0.013985887801015506,0.02328587682981631,-0.009861970225235495,-0.17272727272727273,-0.012539172769758689,0.013980269607497098,0.007547162342173674,0.08105566806595821,0.013605494548269759,0.0826446280991735,0.007767071223942379,0.020891378684355866,0.11338283340178634,0.034766690265625844,0.1010752688172043,0.06060606060606055,0.0,0.0,0.003571425226269964,-0.0025641000560834293,-0.050574766279152805,-0.022068927306436947,0.008113564363931847,0.0,0.005540209576493149,0.1329113374897135,0.01932365295039351,0.08160000411987278,0.2676055880834596,0.06153848536464479,0.0,0.00432431140519296,-0.0021978524093689833,0.0228781890463996,-0.04864862802866343,0.002652204611460096,-0.008490341081600294,0.0,0.06743737957610785,0.2135523585815513,0.04285718786473258,0.06481475042708373,-0.008333322253359365,0.006172745025411208
2021-02-10,-0.0612558091963501,-0.08419838669546242,-0.0575541241116404,0.016853932584269593,-0.003252029368516429,-0.08115183129631443,0.0,0.11630848217967271,-0.045816737041309064,-0.18681318681318682,-0.006349200101906871,0.2343877016386955,-0.00749062934645095,0.0008717763709442661,-0.013422869766834933,-0.007633587786259555,-0.025048349619659516,0.07094133510762735,-0.18363939009420516,-0.0053050129896005105,-0.033203125,-0.05142857142857138,0.007032308433022605,-0.06040268456375841,0.014234862159271389,0.02827760723120476,-0.0072639306320502195,0.036671311689064234,0.010060345183344532,0.026315789473684292,0.027548124401495455,0.0307262949325795,0.14218011156633703,0.3025147533391517,0.0018518059014955845,-0.020933995755611834,0.0,0.004664389765131283,-0.10462553053385804,-0.014430001025922401,0.002840865680502347,0.0028652755591680457,0.0,0.0,-0.09494585939262745,-0.05922164359882809,-0.04109593179530491,0.01739128812274293,0.0,0.0
2021-02-11,0.014681762184725278,0.01889169953229719,0.08396956614209428,0.058011049723756924,0.01794447873142957,-0.017094012365392763,0.006206406546018783,0.0,0.1273486718940231,0.05135139259132182,-0.022364271278590753,-0.019053873637653984,0.0018867456009075134,-0.012195069270984127,-0.0374149153803236,-0.09999999999999998,0.015810335131307474,0.0,-0.016359903045058743,-0.027851922436500032,0.06060606060606055,0.024096385542168752,-0.06005584322659463,-0.042857142857142816,-0.011403435536549766,-0.050000011920928955,0.0014634912931270616,-0.04557820017700909,0.05577689336847258,0.10769232725485778,-0.0697050594581552,-0.056910578561117364,-0.08713694505932401,-0.26178304600239677,-0.020332654303098496,-0.07565790196039679,-0.005000123436165627,-0.008928436309275867,0.0,0.005856509853564118,0.03399435662535666,0.0,0.0,0.0,-0.059832469814895095,-0.03597118908694685,0.0,-0.05982900496613697,0.0,0.012269986030718272
2021-02-12,0.07717051710894496,0.027194099243426306,0.4154928848902346,-0.07310704960835512,0.08814105944050499,0.037681101909581294,0.0,-0.030011364169019172,0.11111109148818321,-0.008997487791498227,-0.0326797080073582,0.09711981419639693,-0.011299424374029976,0.013227479410222287,0.017667844205430105,0.03418803418803429,0.167315279293061,0.019108292635635626,0.014553050414575663,0.0,0.7142857142857142,-0.0117647058823529,0.0014858472535419498,-0.07462686567164178,-0.03105593320793687,0.03421055686110641,0.010715961663275486,0.0035637534587049657,-0.022641493862838202,0.0,0.0038424892647845876,0.05172415683064435,0.022727287505283966,0.043923109242899994,-0.06603780544792737,0.01779357769908918,0.0025125649324175825,0.027026863294979497,0.050430484826666566,0.001455637416072797,0.005479472957245379,0.011111081948784518,0.0,0.05702023007709167,-0.01781924905652188,-0.05783580877940808,0.0,0.0,0.04201689936225539,0.006060629179983401
