Date,FNX,HTBK,FAD,FEX,AMKR,QCOM,FORM,NRIM,TBBK,VCSH,WTW,FWRD,ACWI,INDY,AVGO,COLB,AMSF,VRSN,HTLD,KELYA,TROW,UAL,COST,HBNC,BANF,EGBN,CHRW,TTWO,ADP,IGIB,LKQ,CVLT,MSEX,ADBE,TER,PLAB,VRSK,MRVL,CPRT,OSBC
2022-01-31,0.019444089587970614,-0.002401961814110898,0.0429138320868947,0.017182643069753034,0.04757371938734423,0.053653971213333485,0.06291973766721903,0.015249460545443627,0.08239566318063796,0.0003738685194363267,0.01241935633966218,0.028145942740608776,0.02062052558416272,0.02463047554345743,0.046027476233779785,0.006950515424013037,0.005359767711085706,0.026418967342866306,0.014237255836869966,0.019701445040275933,0.030839243801205507,0.048154515474234216,0.025790347254479817,0.01571400502222864,-0.0023957759919088772,0.014034568434079242,0.00528340257649651,0.028978144673962758,0.0346263463745049,0.0010386883264352775,0.01329150988209471,0.00014828964689428403,0.012602684845922862,0.031148709828915155,0.047360013779271126,0.031141811039610667,0.014693091471425168,0.07659832538168665,0.03053740940017824,0.01358480383926386
2022-02-01,0.010158617518948088,-0.003210326834615529,0.013171245599740145,0.008044232069621238,-0.0031788524210215607,0.00779453587854273,0.003977495607609294,0.0038690679580661858,0.01844403588322785,0.0004863890681403582,0.009189692343889444,0.041298187946602116,0.0077250741642953535,-0.0022992606934959525,0.011674452487969056,0.010153673767676619,0.0013327730631855772,-0.0015194183134591421,-0.004679090365965699,0.008782098802182503,0.008547475286392547,0.0251865202764765,0.0064933785218910245,-0.014533432762466103,0.0018678804447829211,0.000666765441077688,-0.0007644355477146592,-0.018917573204168314,-0.00295884830362958,0.0007105560896512042,0.014938982608235785,-0.0008893797718352303,-0.015705371739830776,0.003144287318292527,-0.0046836551480349264,0.007830050535140298,0.0022430851514851913,0.01428571118520705,0.0013925932362186533,0.011913587992168795
2022-02-02,0.0013339027844041507,-0.017713474768795257,0.0003585751027821438,0.009005957143882304,0.006378256512008296,0.06249641435636599,-0.0006991092846317937,-0.014962516441951124,0.02074412720966201,0.0007476355821698366,0.007411709689741697,-0.004697979866544966,0.006388199100944902,0.007961463130591317,0.018069245051757887,-0.00660530890759603,-0.007986197586523858,0.030574083977034983,-0.01276027192438245,-0.011027189954876726,0.00706243140027718,0.0036396690342204163,0.026769797271462448,-0.015223412470717124,0.001997398781881765,-0.005499075693931377,-0.11504272917596181,0.029953217171655666,0.011383696449415615,0.0003463684906714892,0.025309664026814893,-0.005044569133349497,-0.017360561295071686,-0.0053919058893837635,0.0029089919954905508,0.008324062970023194,0.018009117959901788,0.02292171611749394,0.01877468957799766,0.008830178930442578
2022-02-03,-0.015371892299970269,-0.004917826932150149,-0.022315805774039577,-0.014461578555384658,-0.04119522110478391,-0.04835262403419416,-0.05410446914725775,-0.009436354465849672,-0.0183870869298135,-0.001370164177347588,-0.014840665493445537,-0.02160295670643131,-0.019140549676430196,-0.01371863661516981,-0.037419284790308205,-0.004625580327589973,-0.008625656794764902,-0.02206006882833489,-0.004081575937351034,-0.00645546408946196,-0.056614527661197345,-0.023572011015587035,0.0010359110517004222,-0.003864741601056876,0.003455674997220326,-0.001005200117663252,-0.032202245282667574,-0.01229929561806975,-0.01332371611400418,-0.005539361561040179,-0.025210120756893217,-0.019534709309363407,-0.013174180106402589,-0.04175662488849796,-0.04572604276496639,-0.035222861142605755,-0.01584130306326703,-0.07356879830904173,-0.02608829383803446,0.010940800198415923
2022-02-04,0.0017694690661413937,0.005765965441812959,0.007975017437628074,0.0019487003320948215,-0.010387223480665786,0.002065811751844393,-0.012327415756185123,0.014637435547294686,0.01215901834288946,-0.003741377053840811,0.015064228672084568,-0.021894404312617022,0.004480244038012282,-0.0033718748356975636,0.016028178277022853,0.024978425905293644,0.00038671179128768607,-0.0005491930636873921,-0.014344295810579388,0.0035442663346889614,0.004933382339542103,-0.006035332525056725,-0.003833020811205068,0.00775958150265299,0.007285031945922338,0.0058705783892936125,-0.009267390927735764,0.07348788745899237,0.005459777677988997,-0.006266184710772338,-0.01185328869189295,-0.0050190392555845564,0.00527805026951933,0.00530507512541023,0.01922042351365305,0.013690802151593573,0.004112928945944061,0.03598962696357244,-0.0023361085191976327,0.010101104569066433
2022-02-07,-0.0014545479902051683,0.0040950731533575535,0.00718453550740783,0.0008008888067558839,-0.001431346428770408,-0.024405317324631803,0.01572634128360284,0.001603247834263577,-0.000649303600987583,0.001252026672637685,-0.008240233669064012,-0.006260252354386764,-0.001982231002118584,-0.013322112657403684,-0.004286945136671716,0.002266513076026655,0.016621457834418596,-0.018449863633954955,-0.010395035036510292,0.0005884337562236386,0.02111635400402223,0.03783276374195266,-0.007464949326583481,-0.002887587769379585,0.008678384449431809,-0.0028349171970447617,0.006649305496352564,0.0005714634486606585,-0.0013088241974451575,0.0010508846931172044,0.0003633337847130935,0.01207583212532648,0.0006176569386973085,-0.012540351675376704,0.001929756456497289,-0.002251036268818285,-0.003641067407655796,0.006610572535234782,-0.000780446835289883,0.005714195074296935
2022-02-08,0.018624335263806246,0.020391379745036353,0.007133145859448131,0.00948908801869952,0.04013359789512627,0.01998972075936778,0.036126843704000766,0.005944166312798815,0.007147475907950396,-0.0015004881066631448,-0.04561250116673243,0.014508160561341299,0.0077464743341841835,0.0055721622469293575,0.021425029150103914,0.01950839266434512,0.030798598657781673,0.011287428954175338,0.01190472198121717,0.024706014937898146,-0.0036879283266533225,0.05378045180472357,0.010196162395905706,0.025579269343490196,0.026593686918323867,0.02056865659987972,-0.012427204893758259,-0.016562016300325055,0.011797355274909327,-0.002974614183916535,0.013989919208541313,0.008911100671250782,0.013271596714131473,0.008302093086977269,0.018909231651847547,0.04230118552532125,0.005887530663394314,0.06888367268152007,0.002577736447753498,0.019886478186819545
2022-02-09,0.016445465267254766,-0.021809207596376612,0.022592878300041974,0.0155153341984402,0.06017484486940172,0.030012861186546003,0.011148036584539334,-0.020454430622118047,-0.021935493715347754,-0.0001252013855039813,0.015456949486289062,0.03895011479705013,0.01576824346169814,0.010656357035704112,0.01852653944940208,-0.007765006966877652,-0.005901901025621159,0.012498813590232416,0.0013841540502248506,-0.001722138035606946,0.013088120470444276,0.04484301499062737,0.01473636943015788,-0.027764583981465196,-0.012317518625699408,-0.010322816698953408,0.013150328493801267,0.0008130046000554003,0.013194981091213753,0.0012285550766575337,0.020784767530405368,0.010628728323897496,-0.011981058305181813,0.0204181465084885,0.0427872367399047,0.012445862983419431,0.004389684379978442,0.016209065619587015,0.022594419622742334,-0.02298071365494503
2022-02-10,-0.013566568829482706,-0.0024772619582407174,-0.015518227511167826,-0.014720666411704997,-0.03856151839529787,-0.053710166895486355,-0.03729768033660963,-0.00046392190565225366,-0.02836413651080505,-0.005886072272547227,-0.008922998885195543,-0.0853936579585507,-0.01445626627235097,-0.011387435609310104,-0.03268219939570538,0.0013973608291280026,-0.01651197292842277,-0.03102081144199864,-0.01451295446359091,-0.010350889251025897,-0.035429976409497854,0.006335609469804604,-0.01957133559331703,-0.0033885110830286225,-0.015171114253759166,0.004304447643759257,0.010741899115172648,0.004699997538619272,-0.02661483140664811,-0.009114988037220884,-0.03668604883021931,-0.0022219155848375305,-0.016853499236948677,-0.051231453735176125,-0.03328676738248282,-0.014965194708600693,-0.02195334735702681,-0.05016724741384693,-0.02148577008928576,0.00712772275270579
2022-02-11,-0.010900498005681825,-0.0024835104161887722,-0.021284253537983355,-0.013695582268867912,-0.0581344432414026,-0.054173912893436316,-0.025341152347144846,0.004874475079202245,-0.029870983982155597,0.003149508756520758,-0.023788473990812298,-9.877765735821775e-05,-0.018999729027092238,-0.018984722493112005,-0.03033687716508293,0.002791019281030982,-0.004338962816130443,0.007098500366455207,0.0,0.002324004239410593,-0.024216885845305458,-0.046100738838040445,-0.016991911199806586,0.0009712647240858185,-0.00013059170164175793,-0.003131997669358455,-0.009188485804049518,-0.009644806397993255,-0.008514193056211927,0.005660712879076879,-0.02150148194369217,-0.020041544861768235,0.009855546536225113,-0.04252351068673188,-0.03613753324929059,-0.03798159258537115,-0.009142544696255084,-0.07922512857825514,-0.05551654621691793,0.014861920865706146
2022-02-14,-0.006797769984491553,0.01078825351642032,-0.00673326767395277,-0.009639617966909375,0.011961936858568833,0.0029766697804978204,0.00950002670288086,-0.007161082047710043,0.02029390921113916,-0.0026373684874829717,-0.010534023460632702,-0.005644157233754776,-0.003713149871442889,-0.015655436265521794,0.008998514081816511,-0.006957898265099072,0.006631442525343534,-0.0031274549432813714,0.0035063887882738065,0.20927560401194567,-0.0007627369912412973,-0.0008516268785982994,-0.006102093234702011,0.0009704322856727288,0.006920243357725786,-0.011079969210700202,-0.0032402673652561775,-0.025717217828295502,-0.008881903211872655,-0.005100641697919794,0.0013035183097642733,-0.006968627019937279,0.0019727043491957197,8.441155520144683e-05,-0.0068971183168423655,0.006768237018141665,-0.005702289926379334,-0.003530036937980152,0.011788955228348996,-0.006276139486459109
2022-02-15,0.0213627078299381,0.02216770502051224,0.027116216984680586,0.014600026896482099,0.1437351174732555,0.04765907300258965,0.05002477474817857,0.020242029060321354,0.040466402995557704,-0.0002517900665865991,0.01507832289340949,0.01752641108526687,0.017526186812746758,0.03379716008509415,0.04180916176085714,0.029988757272189304,0.004328661199260786,0.012830151201273399,-0.004891354679661619,0.0436241736062708,0.016927804243049627,0.0756445602807514,0.014529364640861298,0.017450516593227716,0.01568987041668435,0.013545151269728661,0.007286319954776799,0.011132969833137052,0.010100108720674461,-0.002652222276262828,0.020643527005062667,0.011441647064574623,-0.0021761319758987208,0.011582013293536919,0.05155382444963186,0.05434169706581393,0.012825297156734639,0.0947599171683724,0.03299922848192827,0.019649307085085166
2022-02-16,0.0054824865621034835,-0.0008035773407650826,-8.938791521118095e-05,0.002284230388051256,0.03183141264220857,-0.0023120757272077075,0.0207546514563417,-0.00798170524353703,-0.009558368954148078,0.0011334500699380357,0.016339352515610583,-0.00019573152713159292,0.0022768892647879735,0.0010682659794396532,-0.009223912523904643,0.010340107965731704,-0.0024360722104350696,-0.01872405371927499,0.0161514452273821,0.016536418175114864,-0.002933437184040044,-0.0053486620485755365,-0.002957716942775801,-0.002858374478811654,0.005361839402728608,0.0036297334983035334,0.006120469310807453,-0.016811676203297377,0.0010784526464022726,0.0008858210956512735,0.013119553531216743,-0.008748141845512425,0.00031177356375367005,-0.003753884865419721,0.008552107435968681,0.0074388624823908955,-0.0010295073309273262,-0.027908869747186316,0.0007099224495328293,0.0020645052604324476
2022-02-17,-0.021609472170525,-0.030546269252412772,-0.02809741049165604,-0.01971269927115482,-0.030849431653469317,-0.03360361199094841,-0.01224581317572504,-0.013333505397065792,-0.04592343413655242,0.0001258934528300948,-0.011603710145141832,-0.01722782269447054,-0.019358027073275053,-0.009391558128812205,-0.030491888169430936,-0.03124163999242846,-0.015216941307671483,-0.01828030138711434,0.0013821732743046766,-0.015815605162750046,-0.01867940657226974,-0.036845220232103126,0.005093726806258969,-0.01672236998812271,-0.010158795310535873,-0.012822437572549084,0.00486679415843394,-0.02384244411097458,-0.018507685813352603,0.0015944678726176331,-0.14316534489027188,-0.010651317173381303,0.004982639257925081,-0.04184638945181696,-0.025210230246294096,-0.012658216387505639,-0.019426035099032846,-0.06310663544186701,-0.01631591116900155,-0.0151098939018256
2022-02-18,-0.004438148566608846,0.009950033078272025,-0.008351812582621854,-0.004649613742268799,-0.03017811568386608,0.0050358231808727005,-0.017076012683890696,0.007921721783608726,0.021974159717129682,-0.00025131813630774325,0.010933303955025897,-0.006275085066326902,-0.007452899128575052,0.0019392088586840384,0.001709978599711448,0.009174154975732485,0.009919835308036307,-0.0007198455091131928,-0.00483092927872697,-0.0022956259421168523,0.000348850060736261,-0.019230775298557656,-0.004543639041870828,-0.0043734195238480655,0.00025665999239210535,0.007660064941128697,0.012438195731679924,-0.02238947001473457,-4.997023746133866e-05,0.0012378967731461188,0.03211560192209251,-0.0329128835041147,0.0003098762873288141,-0.033099548140345214,-0.010085987468726132,-0.019764900932491725,-0.005254759302103951,-0.0031089021918540016,-0.019871821284371816,0.016736558822577186
