Date,ADX,AFG,AIR,ALK,APOG,ARW,ASB,AXP,AZZ,BAC,BBWI,BK,BKH,C,CAT,CBT,CI,CMC,CNA,COP,CW,CXT,DCI,DLX,DOV,DVN,EMR,FITB,FLS,FRT,FUL,GAM,GATX,GE,GGG,GL,HBAN,HON,HST,ITW,JEF,JPM,L,LNC,LUV,MCY,MOG-A,NJR,NYT,OMC,ONB,OPY,ORI,PEO,PNC,PPG,PVH,R,RHI,RJF,ROK,RRX,RTX,SEIC,SF,SLB,SLM,SPXC,SWK,TFC,TKR,TRMK,TXT,TY,UDR,VFC,VNO,WFC,WOR,WY
2021-01-04,-0.015037438585330132,-0.028075846872426924,-0.05135285885325691,-0.05307689079871547,-0.032196785657854776,0.0032887942938089054,0.008797488545355003,-0.023736776039870344,-0.0166526064585103,-0.009237833730560863,0.06480227300751173,-0.01767186009858568,-0.022945525075773965,-0.02465126016807795,0.0007141869808917622,-0.010695071560783531,-0.011816834711738444,-0.004381560280412589,-0.024127355800692696,-0.01050261546776865,-0.04323170050848191,-0.01944374182305575,-0.01717973072979817,-0.0017123463493802227,-0.023049591792601354,0.020240107355534054,-0.029364253275261487,-0.012332317397245163,-0.05644567206426254,-0.033482325926998846,0.011950969758838692,-0.010217651904692704,-0.011060087152679476,-0.03055541720942312,-0.02418785318701433,-0.026958765753758107,-0.005542273067017045,-0.022331793249579568,-0.03280920634761231,-0.003678548800110537,0.008942959267893125,-0.009443751040077775,-0.013771779156367625,-0.029616350230634025,-0.033683871836380774,-0.02030253673518212,-0.03039086126173285,-0.030098392612135427,-0.04964250646616919,-0.023889608680986996,0.0,-0.0006361561833274632,-0.02244786973366597,0.0026389619147857424,0.0010065109631596236,-0.020177805769810875,0.02779874730206,-0.005505213458929958,-0.02128675264307822,-0.01311922412474198,-0.01730387727403193,-0.0016285252103357406,-0.043071011315435115,-0.009396185823870695,-0.029726577127077602,0.0054969601026930714,-0.024213269081929334,-0.024752516797886925,-0.05157932718345826,-0.015647999489390108,-0.02352646861102181,-0.009886383766631313,-0.040347639200859375,-0.01289444734862899,-0.041113905416331975,-0.0033954649172998064,-0.018211145307269194,-0.01590453785527146,-0.0029217566467401035,-0.02147318668005871
2021-01-05,0.0005872089766729705,0.011860225914954281,0.048020887132480095,0.01259136699330976,0.03620358067569063,0.02950212223302562,0.027907136833303925,0.005337285710888873,0.02057882526661592,0.007659075844152152,0.020959777949457914,0.01127357392961903,-0.00816103561506265,0.025939300509236318,0.008180273734187393,0.03130608258012679,-0.011131334287806438,0.035207751081883565,0.006049348358606155,0.05736645844824673,0.02964431147648172,0.03348653380449451,0.0183905218895295,0.08061763344292028,0.005837493006605188,0.07625570923953773,0.01730560724025909,0.013955259181617663,0.03911477373695127,0.0041327995956443875,0.023999948973515872,0.003259792534734851,0.01057601981080225,0.028653120457702297,-0.0067987101780419,-0.0007574010920481378,0.022292835680792544,0.0024524358616024866,-0.014134283771812362,0.003396695541945327,0.0040291729380135255,0.005441257945198785,0.0072072013677049185,0.00594009003375251,0.013321407808074115,0.006451507606264784,0.02848194112763558,-0.023492064766788223,-0.021367596571002512,0.01642562354153676,0.01449250012237302,-0.0012735274231442384,-0.0021870929091065694,0.04736800535485908,-0.005296336912878785,0.021442000138887973,0.0012433550144492767,0.01839786492367912,0.015208669257070762,0.0039350114150071835,0.0024344124636286324,0.023733884760145152,0.014467617967766078,0.004566999217331391,-0.0038807621646365087,0.05375860070178584,0.02646802628590139,0.02613279263458601,0.004605875287135186,0.006782375961629894,0.03005036707364317,0.008135980156170008,0.014014478998008562,0.0030939278751147548,-0.0016282304606091147,0.0024673495298863646,-0.027823382881239977,0.027945995068737073,0.0478610036089846,0.009448130182048597
2021-01-06,0.0023474574585999886,0.06742477730418295,0.0677590268019308,0.033293217550973475,0.07113601006229353,0.028955260319496245,0.06900435301077734,0.036993305472356575,0.0657425342918394,0.06245876114159965,0.07717036081814355,0.06759981280158867,0.03929452232452557,0.05753653722017549,0.055652695465800095,0.050884723018087774,0.02949386607256499,0.10958913583498653,0.055163325724664425,0.039914215733459324,0.04187739400632706,0.05997465935726698,0.0446986526443478,0.048571362068969615,0.02821213153404556,0.0552992212844714,0.03364404446770042,0.0959798535805112,0.04594513095135877,0.04127827830590003,0.05394362493271743,0.011102227500132233,0.04486956697345912,0.05478180184069603,0.03921817403843164,0.05566972014635385,0.09813081661293221,0.01822891368417423,0.05734770380651244,0.025610671042448185,0.056581097863326546,0.04695604782635643,0.04807693060280571,0.07045436192219467,0.024320727821876442,0.0473970372621344,0.039580095297004236,0.05821223089819938,0.005406345750702313,0.08225609042944337,0.06666689833783512,0.026139521166464563,0.0547945974141113,0.021775537714581628,0.05493369441560936,0.0318001696662904,0.06365141323681667,0.042685857347873,0.03286056458774955,0.05921607199452894,0.04650498090406985,0.05999061694051555,0.01238804849728159,0.07169085078266679,0.06438402106523622,0.05533918973874452,0.03223236826819198,0.061744207014066355,0.03591338871605476,0.05263185962212047,0.0700424176393426,0.08877483125091645,0.01212012797732731,0.01267978800913272,0.03723843332419152,0.0251960059085099,0.03170586944422937,0.0707500398005605,0.06711390871972611,0.005133164253013467
2021-01-07,0.01697904189370658,-0.0036963951665265338,0.0044212786884823,-0.003882002351754954,0.0176318028113831,0.02156460350611278,0.02751351960684234,-0.007910011256350491,0.001773614393871803,0.02208372424178129,0.060160413091471465,0.005998264122859309,-0.031184260634796623,0.011800784695590538,0.0019083448557271065,0.0018700539032778796,0.05285813926857452,-0.012345875178965349,-0.002229823136232101,0.02734983061067431,-0.016161466043256745,-0.005514266627086761,0.015060844448522959,-0.012715537840460867,0.014816515312760181,0.013646420123567093,0.0004875818890519579,0.03899552528313022,-0.0015877383516811339,-0.01592657735104419,-0.0001765796182002788,0.01205149598801536,0.00932525750590596,-0.007922543474527699,0.02868147088808537,-0.0032069975147778207,0.024113564457835857,0.001648981166117558,-0.0047457969604320915,0.0010526631784621987,-0.006456535863499702,0.03283940490286841,-0.002560322878156107,0.0011410774010118807,0.012406686706916359,-0.01947321530446322,-0.006081831286411488,-0.008139158655695589,-0.015097978179451466,-0.04479602408851724,-0.0005580364135205906,-0.003417009207673627,-0.004155675313677887,0.022950856899581984,0.015909645017735397,0.012757694873442471,0.026564174966014154,0.0268323201181353,0.014816051004678421,0.017401474994025223,0.0037900600560085707,0.026906959290245558,-0.00711445681690237,0.001957863734652454,0.015218481576243725,0.019254706971562507,0.01795447378715176,-0.0013805320103783547,0.006695655881589824,0.02980013538386239,0.019336932473460022,0.014487916778609167,0.025210058975121186,0.012521339562572953,-0.015723098652509315,0.009144993980145344,-0.02556415149755009,0.022637106046184297,-0.00262041964918458,0.00961256564489732
2021-01-08,0.004029676199731158,-0.006329164213763505,-0.017348477148510733,-0.006625100440563303,0.0028874205779274575,-0.012211292341731572,-0.012873444415874458,0.0009863092285942177,-0.028133015496700442,-0.010042466483725865,0.01256232757620368,-0.010600086305791234,-0.009673218825572039,-0.009845424563754146,0.0001545250549666033,-0.0014517419262979336,0.0013603093153997659,-0.027586056099178857,-0.013657729250481476,0.0,-0.004255410776434099,-0.022540788000847578,0.0,-0.042011611262156245,0.0,-0.024771260088397362,-0.0030459275640966066,-0.008269874738278227,-0.019878009697265053,-0.0014174858941471413,-0.027537517000592038,0.005292242223419397,-0.002167378450588231,0.0062112639584026574,-0.0010672837356716647,-0.005465603560414589,-0.0006924742910070503,-0.012134934026041488,0.002724701922677486,-0.001433490962416184,0.008792021893005098,0.0011037611066682107,-0.003636212685249496,-0.01532267626992223,-0.007394897184245686,-0.011348593285550046,-0.01639952234705422,0.0028294053919653006,0.008819685647828646,-0.00594053297280972,-0.01675056513379758,-0.0006235308001801831,-0.005738204447488737,0.0,-0.005094293989193033,-0.016773901934545976,-0.014502305310516328,0.001045376870200121,-0.0107576041291495,0.0026543517123565064,0.00874616903552261,-0.0071727124889071625,0.001146666451769196,0.006513614848166593,-0.006641590670540043,-0.0016077272550117927,-0.0007667577119969682,-0.013478465417201102,-0.0038891451592689696,-0.016313874873096323,-0.005773284967019454,-0.01062797988749331,-0.007786727023699647,0.00969241152134126,0.004838542617774166,-0.004870892573594632,0.00697753798539269,-0.007179517993152307,-0.0218951540713046,-0.006843609227147218
2021-01-11,-0.0022934536567907893,-0.010103361130528898,-0.00395260929811081,-0.016280855704397967,0.016700271496579155,-0.003354082215994425,0.021909187522394902,-0.005912224586417714,0.006072883678115648,0.016599890697570174,0.0034223977066825118,0.01696400965625311,0.0011790357364496185,0.016368340394830927,-0.0020589169128911733,0.007893598059091289,-0.003985453031871589,-0.03989367269152133,-0.007552818355916924,0.014765309374393354,0.005042895988032869,0.001479596141488848,-0.0003373778276462014,0.021766699206841267,-0.005175616552196116,0.012148118393634944,0.00977739135455824,0.006414317666463276,0.007301033523076317,-0.02306872480582045,-0.009802300941817332,-0.010528983480192156,0.006630250615585975,0.009700178074108612,0.00627669152607413,-0.01119877143232828,0.020789874385706453,-0.007951230463015047,-0.023777031677808425,-0.004259372318658805,0.014399199898077475,0.014924102299094688,-0.0006439822062865863,0.001361678107997033,0.00979120887789553,0.0,0.009083194963359631,0.00959393016209531,0.006244938389107224,0.001729914016705969,0.02101062753084837,0.0031191360731381845,-0.008394425545654838,0.00480793217433062,0.007522591062033568,0.007754481941206759,0.0058671221984272215,0.0001490812088609239,-0.020040275992369017,0.012843111637835358,0.0029793848513666177,0.04821243619031601,-0.0008589533893511581,-0.010192492024998834,0.005348821003614335,0.006038427812726566,0.027628464860642854,-0.009283565911373581,-0.0021500941567041965,0.005725369059328411,-0.001066833101589948,0.012085065359068503,0.003510700939081346,-0.005627174609052599,-0.008828468930054179,-0.008764878856358793,-0.022450270398384098,0.0015068084036804485,-0.008595976515994308,-0.008388143608278664
2021-01-12,0.0011494446614563891,0.004104922257183619,0.02566140847304821,0.03070781762659358,0.018974726246181683,0.0074038138756384875,0.016845491133570034,0.004625812509318816,0.007645990602315633,0.01784126709038447,0.008100976860704767,0.02194879365859359,0.010933531645034522,0.003461777858766446,0.01898252438392345,0.023701725277779362,0.024099608645026027,0.047552980429727,0.010908061541335057,0.04541415990445463,0.007994610015245263,0.0066495847188912105,0.0052286826690493005,0.02349632383760003,0.006367303620769427,0.07528665618119579,0.016339994310513806,0.014021633951833978,0.015838886624667925,0.026882832266851953,0.020164969988919035,-0.001330174108120974,0.022711733251662425,0.028820760282594948,0.00398165306952758,0.0030411368074152456,0.011540952203053845,0.002495600856049718,0.01530963244125938,0.006103815066699214,-0.004482620790902669,0.015719197338304625,0.007948400770436015,0.01573422842585237,0.0145446664001323,0.01339212166253767,0.02959320647445951,0.02962534165996278,-0.02813424421668198,0.003610479713835879,0.003337421020519704,0.0027984144428574442,-0.006349285663973414,0.03189765079665463,0.014744551710035747,0.012245007566662025,0.040256138242323436,0.018940980198347557,0.02092567704370052,0.002129415557137415,0.01096773148355501,-0.00696279315070647,0.024641957019959637,0.000980725261020332,0.011590395977803869,0.046018368339592275,0.018670671424982244,0.021569967757850472,0.0006805487187142578,0.025716753754119415,0.013406041720765094,0.020563722438573073,0.023873190659060795,-0.00033299299566458274,0.012955823597153193,0.0053974383576285145,0.01814562530009689,0.02105859694887502,0.020592157476843287,-0.011782502881901413
2021-01-13,0.00918483618542032,-0.014032018429890769,0.0018055118389921354,0.0030953734119356646,0.02862734525675248,-0.01030823934584546,-0.0005022922074344738,0.006413385698853968,-0.01797118959289301,-0.005941953921548726,-0.02389509178466276,-0.005154623431980698,0.007154615657007035,0.0028499028040605,-0.008352631001987243,-0.016911752874005814,-0.006260620063129663,-0.028206195258642874,-0.0012546845888213864,-0.008224358065324844,-0.00734049568853834,-0.012966469838405659,-0.0046980893323139705,-0.005509543718931198,-0.019135463854396018,-0.029426794465845174,-0.015838879992309263,-0.0037711108894585843,-0.020348849925395096,0.017571138154468313,-0.035040500296791066,0.005061305171967012,-0.02409502790670237,-0.0178268014521884,-0.017977792120106084,0.002718402077865667,-0.0020130459777860654,-0.008904645843301084,0.010966437648081806,-0.010079519282184424,-0.0018758550939148577,0.0009269956893800391,0.0046888120921750875,-0.012048196191768001,-0.0029086393613159123,-0.007173912671071592,-0.017724705291564558,0.014657993513675471,0.023840191457114912,-0.015485564379827954,-0.008869190088329093,0.0027908682391355466,-0.009584557831186946,-0.008500782658078965,-0.016261634839048744,0.004825588716786289,-0.0363084325455405,-0.029420221331151852,-0.0119564540588738,-0.015937246452085496,-0.011489043480446659,-0.026557671498257718,-0.014261725228387312,-0.020084936873050796,-0.03305791302421135,-0.026013617332671934,-0.010263972561304957,-0.0024229732192136977,-0.017227020938211268,-0.0032537649510033795,-0.015101721477939867,-0.012024690901618063,-0.016281364256227726,-0.000998923698713905,0.01918467665905621,-0.0226158265712052,0.018936350960636172,-0.004124868388969416,-0.025663512314354597,-0.016814276702192044
2021-01-14,-0.005688458941961683,0.0036063399663508466,0.022399560465161228,0.06885245515688965,0.012699090764455745,0.004050517494998074,0.02009026764027433,0.011274513223016092,-0.010166803219464171,0.015839921819178926,-0.025563413296960102,0.004533940660148339,0.011564487748380925,0.032156670494866146,0.007708265855252083,0.002047858943167835,-0.013538221427390695,-0.00770972261682612,0.00829139354044206,0.017861220111696774,0.0,0.01660672952236819,0.009608982710488378,0.06124937970869815,-0.001416169907030973,0.0601149064479225,0.008470160157457274,0.02649843281058617,0.04019433455733168,0.005678307121048665,0.005586726427744493,0.00344544276676495,0.01160542103316864,0.007778814730188044,0.009557158651206654,0.006985718974491073,0.008742250552900899,0.00768042885288156,0.017627065154129484,-0.008782285716995353,-0.007894871876964027,0.0058422893946903365,0.005515372413452235,0.02109966394841134,0.017295268024141608,-0.010838581214949072,0.007559118467360015,0.009631094576241228,0.0209975873386663,0.007149635139216404,0.011744729288771572,-0.004638392312565687,0.007526746134982831,0.022603329764562474,0.015084648169525927,-0.001710421439420906,-0.03443356060826208,0.03272508135915264,0.02703121259121799,0.008048854445319442,0.0012574001549643388,-0.006402324781095814,0.006241159417960329,0.00783209483983982,0.0038849961747251527,0.01963869182767719,0.021481222838362735,0.03469812666859906,-0.001498789197387107,0.020353496578848107,0.0185427952323991,0.013157802058479051,0.02554149243229853,0.0023333597731571842,0.012548749659886171,-0.00210356757300012,0.03634868763739085,0.028106566856635595,0.021253335975014,0.015857931666145353
2021-01-15,-0.004576492601286786,-0.015270308605966787,-0.0380256448337124,-0.03193786902826401,-0.018409786426728636,-0.0021131612660969523,-0.009846953312228734,-0.013168575874678679,-0.026704910214749078,-0.02883219403653392,0.004890914488928644,-0.020632068215110433,0.012085613887403035,-0.06926527993329501,-0.014082940326438642,-0.030451578007743008,-0.00851529009558094,-0.026965088950742122,0.006229651507167144,-0.057447459880630825,-0.013939682332579917,-0.015847855850739,-0.006678968886887682,0.008120733321247187,-0.012289251068114515,-0.0350097856672118,-0.007079168888932896,-0.020590200684863946,-0.03449182975278042,0.005646464904061288,-0.018148153301756897,-0.006867371940349032,0.007422862613220671,-0.028301827158634163,-0.017002464478577672,-0.005177095853442948,-0.016000048743972872,-0.01265512960304005,-0.02131916457923344,-0.010807746280281472,-0.008715395941084836,-0.017921437465387546,-0.004430137703159809,-0.025592728469447823,-0.04424414951268785,0.01364870931214579,-0.043199405389193424,-0.00026523483065266085,-0.0018324988740880954,-0.004259299480184775,-0.012161308380821634,0.012115491748542206,0.006403344037702707,-0.036585270910664436,-0.03473651694328583,-0.02444812914438077,-0.009384568815598793,-0.014895009222430144,-0.023871459912433224,0.0023365777466357596,-0.027212123540184985,-0.008860059202110748,-0.024527816775124722,-0.01339292754332655,0.009094615449876109,-0.04044693630961771,-0.0007250560555004393,-0.03906770691151007,-0.003118496128357684,-0.022017395596080847,-0.016921646064554485,-0.00811691720954455,-0.02490537206029686,-0.0003325832706041476,0.017815963361374143,-0.01733210591429346,0.016877719149564818,-0.07798552369088574,0.0,-0.00459141208487146
