Date,IDN,SLNH,SMID,INOD,ASPS,SAVA,CRNT,AIRT,FTEK,KOSS,SSKN,CVV,CRWS,HGBL,LFMD,CPSH,ANIX,CREX,NAII,IBIO,WVVI,RCAT,WFCF,BMRA,OCC,SGLY,HFBL,ORKA,CLWT,SFBC,BVFL,CRVO,PRPH,DYAI,AACG,ARTW,ICCC,OMEX,AEHL,LDWY,ISBA,LINK,FKWL,TOMZ,INTZ,IPM,MGYR,SCWO,DXR,LIXT
2024-01-17,-0.005464475534834423,-0.04105574820537583,-0.0007745618293685252,-0.0013123034376455456,0.035294178145430566,-0.015151491574061371,0.04247109542846639,-0.07455855763027708,0.00980391240220757,-0.02622948359238486,0.037037001061669184,-0.008620681681899223,0.006085114039837025,-0.013840899245549543,0.006779654441774419,-0.004366808135300104,-0.08565733664788988,-0.052631530515153124,-0.006349200101906871,-0.05263152941442195,-0.009433997912352998,-0.013140592322937183,0.012490821497599391,0.0,-0.025925900743168362,0.018518500530834592,0.0035739966239225485,0.00621120634744643,0.006578978711198724,0.0,-0.0014275843994948634,-0.009835978433410109,0.006000041961669922,-0.032894705884013775,0.0,-0.014634132725648952,0.017077827877348017,0.004264388205224678,-0.018957327549697922,0.02813855360630302,-0.002315722724135716,-0.0176301914766962,-0.018633545470880253,-0.012499987892806708,0.0,-0.021538440997783903,0.023417229326464284,0.04580157603787627,0.007028081782742834,-0.011111100809073515
2024-01-18,0.010989000192372256,-0.009174303230812364,-0.012144734145669966,0.0788436128916965,-0.022727340459820944,0.022485194723739443,-0.06666669021418026,0.007067164958702188,-0.009708728874782357,0.0067340002470883675,-0.017857126131349377,-0.002173859185215843,0.0020161031291552334,-0.0035087687010102453,0.010101000370632551,0.004385960784535126,0.07407400096904948,-0.07777779053268097,-0.0015974805936423975,0.0,-0.017142886207217267,0.01597872772891451,-0.01669082341750794,-0.05208328482694813,0.02281366546339325,-0.05454548922452063,0.0,-0.0061728654066507405,-0.07843141735057313,0.0,0.0007148126551423939,0.004415006622562556,0.0,0.054421715747644095,0.02857151615376763,0.01485147112526719,-0.001865714297152321,-0.012738841251293542,-0.0869565738196415,0.0,-0.0018570708565298633,-0.015961990112993485,0.0316455277522909,-0.06329115261120022,0.0,0.01572325511529682,-0.010169459679406745,-0.07299271787868722,0.0,-0.028089861303337904
2024-01-19,0.0,-0.012345667202249944,0.02484961481335879,0.054811182359836286,0.15503880123874159,0.018132689505057087,0.003968250213867153,0.024561430278577268,0.0,-0.0033444784051376297,-0.05454548922452063,0.02396506601753101,0.0020121601054452487,0.014084577986089863,0.0033333301544189453,0.008733616270600209,0.0060852354671296904,0.004016060411629274,0.008000030517578027,-0.01851861050099135,-0.009689867320980872,-0.014416824414562046,0.011070082392533154,0.0,-0.06319705304006729,0.05769234648823174,0.0,0.0,0.021276697480400175,-0.006289177095283316,0.0,0.021978000096834593,-0.01590465153206444,0.0064516069489635175,0.009259250061012025,-0.004878044241882984,-0.05233639961913639,0.0021504842665789337,-0.10052908237455427,0.0,0.0,0.1280140572674291,-0.015337366791658313,0.12162158461362504,0.0,-0.0371517409501696,-0.01455484733913781,-0.007874008357040663,-0.007976064390418092,0.2427746078979116
2024-01-22,0.005434777327093299,0.03124996973201677,0.04007145693199021,0.15704395315410724,0.030201313286331244,-0.003410388581638002,-0.007905130890387913,0.08356159462179957,0.00980391240220757,0.01677850738129516,0.0,0.0063830236225137504,-0.002008119447605816,0.006944437545759019,0.009966767935156495,0.01731600123110688,-0.022177446102500387,0.09200000762939453,-0.009523875841295881,0.009434066238082961,0.011741671470031134,0.0013298494205904454,-0.012408764865746713,0.0,0.051587347390820826,0.0,0.02706555349139328,0.0,-0.03472229808734917,0.0,0.0035714421953474407,-0.03225808436366906,0.032323299073625744,-0.03846150319251662,-0.03669732095175382,0.014705868603311245,0.025640953294319146,0.008583683082144411,0.14117644814883956,0.04000001204641235,0.0,0.010493576459108978,-0.028037427948683802,0.07228916095257998,0.0,0.009646370038679741,-0.0199826619832294,-0.007936500427734305,0.0,-0.004651158148691992
2024-01-23,-0.005405400180747089,-0.04242420257834523,0.00883437080617333,0.02594803027240067,0.04234531507093564,-0.010646341726972985,0.003984059960657982,-0.00884951911182652,0.009708728874782357,-0.01980196150035629,0.0,0.02325584208685716,0.01006046011780204,0.024137907220975086,0.013157882353605599,0.0,0.010309317880007551,0.025641001008694042,-0.014423025489086694,0.009345785021542818,-0.011605404621686466,-0.043824689842133946,0.020694803560356023,0.06593406665384194,0.03773581171086837,-0.018181800842285156,0.0,-0.0186336190423394,0.007194278852925118,0.0,0.010676129287826575,-0.018888897365993973,-0.031311217234592736,-0.019999980926513672,-0.01904760174740394,-0.014492740269210325,-0.026923052234761657,-0.006382922167795124,-0.005154658940003776,-0.04251012868715054,-0.003255872218789646,-0.03461543191113814,0.0032051933681915834,-0.02247188904267039,0.0,0.03503181255440824,-0.0017728394572078532,-0.015999984741210893,-0.08643212795606692,0.00467289251077152
2024-01-24,0.005434777327093299,-0.025316506313829312,-0.004135295089238489,0.01848254270359817,-0.04687502910383001,-0.04073794598934144,0.023809501283202916,0.01530610755402484,0.0192307515962582,0.0,0.0,0.020661136669406943,0.031872435216268924,-0.0033670001235441838,-0.012987000923330161,0.008510630526872509,-0.024489772086439876,0.003571425226269964,-0.009756088105549288,0.06481475042708373,0.017612460547791642,-0.03472227051302046,-0.020999272486703968,-0.020618597877583134,-0.02909088134765625,0.0,-0.04438294571020884,0.006329234676518247,0.02142849435136851,-0.004556998283747338,0.0014084829600224946,0.020385085700004524,0.01616169770218434,0.02721085787382216,0.05825248898587154,-0.004901956201103785,0.01976282722596956,-0.006424027691270928,-0.041450739310101126,0.0,0.0013998073171086478,-0.07195227540229288,0.0031948761614137844,-0.022988483697581663,0.0,0.18153843512901902,0.0017759879988077376,-0.040650464024575284,-0.019802013438309563,-0.1348837526506046
2024-01-25,-0.010810800361494066,0.04220783040945442,0.02442599007190993,-0.017192005786534903,0.03278693266050836,-0.015224325909650949,0.003875965410453208,0.037688465992105735,-0.028301861329449007,-0.023569000864809175,-0.01923075159625831,0.038461549599123845,0.02895748356013428,-0.01351350045186761,-0.02302629411880963,0.054852371611086026,-0.052301252934468745,0.010676146619453597,0.03284069035370196,-0.01739128812274282,-0.005769179629149024,-0.05467624171699115,0.0,-0.03157891764865317,0.0449437760787057,0.018518500530834592,0.0,0.031446486521852224,0.0,0.007884007892134726,-0.003516187749362909,0.018867932516694497,-0.019880790715421592,-0.03973506169436036,0.018348605792718242,0.04433493371317443,0.02131785596264546,-0.004310340840949611,-0.021621601001636348,0.042283257602251156,0.0,0.05778326588852578,0.0,-0.03529415312110251,0.0,0.07031255869272601,0.006205727822812923,0.0,0.010101027399459506,0.11290318135623134
2024-01-26,-0.038251393885527674,-0.009345785368615966,-0.022651334748427843,-0.013605475592007976,-0.006349200101906871,-0.014239234440850068,-0.02316600184088602,0.016949078180278576,-0.009708728874782357,0.024137907220975086,0.01960782480441492,-0.04483431071005972,-0.015009188705399246,-0.006849308357518069,-0.011784540570212165,-0.019999980926513672,-0.033112602300249705,-0.017605617544854346,-0.0333863337711543,0.04424774559935751,0.0,-0.0030441915364852745,0.002958576959962933,-0.021739174096029212,-0.014336904085998858,-0.018181800842285156,0.002563332716551292,0.030487843885775856,0.0,0.006560573010863324,0.00564572500178695,0.006535889318931121,0.0020284440628888234,-0.04827589665525056,-0.027027000903735332,-0.03773581510593205,0.020872890685488255,-0.00432900030777672,-0.016574648513063672,-0.036511122638168914,0.0,-0.015827993081642844,-0.022293063083778764,0.024390220854836775,0.0,0.029197051498991433,0.02995605700816162,0.04237294385434165,-0.04444440205891931,-0.03864730738456079
2024-01-29,0.01136362558800319,-0.07547169952781874,-0.020492806006133124,0.0640394676486411,-0.003194961187284906,0.028064396121446178,0.007905130890387913,0.0202381052397822,0.01960782480441492,0.0067340002470883675,0.05769234648823174,0.0326530294485865,-0.00952390057340835,-0.017241444513996895,0.0,-0.008163257362146625,0.013698616715036138,0.046595023734185226,0.027960539214994196,-0.025423705697709242,0.0019341879878358448,0.06412222465291895,-0.000737479983213607,0.06666667108182556,-0.014545440673828125,0.037037001061669184,0.0,0.005917097160776041,0.006993127882844785,-0.012033188783159732,0.009122815048485444,-0.056277004001097364,-0.03238863270421399,-0.028985479703797723,0.01851850012202405,0.0,-0.0037174684946251757,0.010869606906841245,-0.10112355697818531,0.0,0.0,0.022680361469311627,-0.0032573170082679237,0.023809572804273094,0.0,-0.026004759578818648,-0.024807715754607718,0.03252029368516429,-0.02558142526398477,0.08040205279593704
2024-01-30,-0.005617972260667625,0.02721085787382216,0.0004980483762502264,0.004629647208502563,-0.07051275585294703,-0.010437584523263155,-0.04313721456971287,-0.03442241386217415,-0.01923075159625831,-0.0033444784051376297,-0.03636360168457031,0.0,0.017307577391405538,0.03859653936675689,-0.05281089417772877,-0.012345666899427288,-0.033783804827546615,0.023972579251313464,0.009599990844726625,0.0,-0.0019304541266529363,-0.034433353971191405,0.004428004804266195,-0.031249970896168877,0.0,0.10714284193759038,0.0,-0.03529409412691398,-0.09722233060097496,-0.001268607172830838,-0.009735767886549618,-0.019495420996342494,-0.0041840962444885665,-0.022388126755056525,-0.018181800448205276,0.034313693407726165,0.020522323495750117,0.023655942206107117,0.10000002384185791,-0.01052635594418172,0.005125838944831207,-0.004032139095560772,-0.019607849295757762,-0.05813954777818142,0.039999961853027344,0.026699062274240237,0.019298215911325522,-0.015748016714081325,0.04415273037066858,-0.013953585338433494
2024-01-31,-0.03389827312208993,-0.02317878598837686,-0.032860337440709375,-0.0442396754870551,0.0034482724601392345,-0.02839751993604922,0.00819671330225158,-0.015105740877629392,0.04901967888289205,-0.04362419919760152,0.0,-0.017786591621669512,-0.011342116518491596,-0.05405408235428677,0.00539572124408183,-0.004166662527455345,0.05827505879324413,-0.030100305646238334,-0.015847845568841445,-0.01739128812274282,-0.011605404621686466,-0.00297173003859863,0.006612796095386786,0.0,-0.014760133317333168,-0.016129017372408794,0.0,-0.03048775378342039,0.0769231581879124,0.0002540838083664454,-0.017556180057464288,-0.024561407422486026,0.01890749399646019,-0.007633580839735754,0.009259250061012025,-0.02843599325241486,-0.029250430264916583,-0.016806806028663912,-0.08522727088002136,0.02978730829877274,-0.001390625781601762,-0.0242914733557843,-0.049999975972601085,-0.11111107840623069,-0.11538460127700667,0.0070922481496633605,-0.0077452008809263395,-0.039999961853027344,-0.006857190813337022,-0.00943395377648304
2024-02-01,0.017543842526623443,-0.006779654441774419,0.02522531262353578,0.041465796520845144,-0.03436430931327672,-0.004592927217011988,-0.016260146842582146,0.01901849004913947,-0.009345896432088385,0.014035158459685393,-0.03773590168014018,0.012072519547206229,-0.007648085417710115,0.024999976583889083,0.037567089877404314,0.0041840962444885665,0.008810564358837869,0.024137907220975086,-0.011272169280415079,-0.017699098239742916,0.017612460547791642,0.020864379269593503,0.005839410570790848,-0.021505355669564907,-0.003745314673225475,0.01639342724524062,-0.002921936774935019,-0.006289427414431503,0.014285692627657331,-0.009398111619773108,-0.0021443697971407216,-0.02278183819920676,0.03298975822585892,0.06153849680748347,0.009174302896359121,0.029268265451297903,-0.005649667287093818,0.0,-0.03726710355611518,-0.010330617594738856,-0.00046431587968009946,-0.002489713005885741,0.00350875891405944,0.06944437545758975,0.0,0.07276993570981793,-0.017345971799951343,0.02499997516473229,-0.039125341234893085,0.00952380087370197
2024-02-02,0.0,-0.03412974087806875,0.0338940098433167,-0.00740740021233377,0.035587240244649765,-0.002097283420324114,0.0041322273338813,0.013847052003898686,0.009434066238082961,-0.031141920180267513,0.058823567910728514,-0.02584495209113946,0.009633895456353736,-0.003484317373521062,-0.018965539637416318,-0.004166662527455345,0.004366808135300104,0.0370370013589858,-0.003257325954627577,-0.009009000301245074,0.0019231210093542117,-0.05401459904825745,0.008708264723108927,0.0,0.015037579158775127,-0.04838705211722627,-0.01245422899958748,0.025316564610192938,0.0,0.0,-0.026504289724070484,0.0012270220061236792,0.013971994336583471,0.028985479703797834,-0.018181800448205276,0.009478777412064598,-0.00946973271743079,-0.04487180466874541,0.012903213500976562,0.0,0.0032512391042289757,0.022878484238607832,-0.01748253686987522,-0.012987000923330161,-0.04347822030685711,0.08752726553724788,0.0044129759226145815,0.0,-0.016766507416387855,-0.03301883821769058
2024-02-05,-0.01724136277318622,0.0035335656299810836,0.04225346893819326,-0.046641789882956974,-0.03780073205152623,-0.03699037554642848,0.008230444599618192,0.0,0.07476628017234321,-0.024999976583889194,0.018518500530834592,-0.03061226376490178,-0.0038168522231912805,-0.03496500290228777,-0.008787379654138006,-0.00836829224570046,-0.010869503246587309,-0.0032467502308325402,-0.011437858845290472,0.0,-0.019193839520226796,-0.07098765999891832,0.0,-0.0879121325381943,0.0037037001061668295,-0.06779662523760033,0.0,-0.012345639598574931,0.0,0.0,-0.008094231723067002,0.044117722681788374,-0.003937004178520276,0.00704224701794165,0.0,-0.037558759542899,-0.01147226435195503,-0.058165495357557995,-0.025477683018455766,-0.07306887420040187,-0.046296179774805934,0.02318022089448557,-0.003558705776545823,0.06578949019519276,-0.04545460949259217,-0.04225343464284459,0.023725892348722244,-0.06504068428844845,0.03897682013853476,-0.014634132725648952
2024-02-06,0.017543842526623443,-0.007042247017941761,0.05009323433369883,0.0479451818312544,0.0,0.03273679637692006,0.028571400767513078,0.014251767751990219,0.026086932184114398,0.03663000144099149,-0.03636360168457031,-0.05052626760382406,0.001915684183494637,0.014492739851898806,0.06028371642493524,0.0,0.01978014768746572,0.016286629773138106,0.011570197126839377,0.0,0.007827780980020682,0.009966748132948844,-0.010791339758765672,0.036144616382703276,-0.03690042127066717,-0.03636360168457031,0.0022255356895251044,-0.006250025974817608,0.0,0.004895724348808805,-0.00593471264263723,-0.015258228574677846,0.025691722512057424,0.041958086845887976,0.01851850012202405,0.0,-0.003868468207228859,0.011876529758149568,-0.052287593513842934,-0.006756803923811283,0.017475694123377794,-0.03187598557321236,0.067857149905997,-0.012345667202249944,-0.04761900436850974,0.04411755277565299,0.0,0.008695644061371466,-0.0058616872567529565,0.03465343262562359
2024-02-07,0.011494241848790887,-0.06737582386514229,0.007321984319706765,-0.02054157481281138,-0.04999995316777828,0.07354183357310884,0.03968250213867153,0.03103048530520769,-0.016949137131806236,-0.024734959409867696,0.0,0.07982253623222113,0.0019121291832879805,0.0,-0.04515049833868501,0.021097127911070768,-0.03879306756854661,0.03205132907664465,0.0,0.0,-0.015533965480508782,-0.050986775513117144,-0.014545440673828125,0.0,0.053639889092422566,-0.05660380753557426,-0.005181385251094572,0.006289334478673636,0.007042199032904373,0.0,-0.019402931537996326,0.08581636279997396,0.00192673447676861,-0.040268497721342444,0.05454540134461583,0.03414630969318089,-0.0038834913701272233,0.0023473595087817323,0.006896578032394851,-0.006802660773060132,-0.026240473790512198,-0.01502583192524154,-0.026755834298380243,-0.025000050291418274,-0.050000011920928955,-0.11670019078284288,-0.01896548120656305,-0.02586204504569778,0.002358544674920804,0.009569369257348859
2024-02-08,0.01136362558800319,0.12547525070211085,-0.009030833339915278,0.07816974894091233,0.04887213226601883,-0.005905496881222105,-0.0038167904198678215,-0.022146580549680328,0.0,-0.003623184962974757,0.018867905855434186,-0.0431211587436956,0.0,0.007142850452539706,0.014010494425848785,-0.01652890933552542,0.00448430061781413,-0.012422348291186713,0.004901995158388628,0.04545450112051319,0.025640953294319146,0.11611779778097175,0.0,-0.011627895694091173,-0.02545452117919922,0.0,-0.017112993122842868,0.03124994516427404,0.006993127882844785,0.0,-0.014459705410446833,0.1306257496053138,0.00961542164785767,-0.03496500290228777,0.017241363363798445,0.0,-0.02144252067456187,0.03747069042782347,-0.0136986820351932,-0.0205479795060185,0.0,-0.02717572170781668,0.0,-0.012820501064172207,0.052631592156154205,-0.02505687016462399,0.010544732059363016,0.008849549119871458,0.0,-0.023696661043679068
2024-02-09,0.03370790053551764,0.030405376016702235,-0.05245611296523045,0.028293517502368415,-0.0107526780644992,-0.007524773626044201,-0.003831414124593202,-0.005226489905728049,0.008620681681899223,0.03272724151611328,0.0,0.017167366164289044,0.005725116900179961,-0.0035460959929022318,0.02417959713436524,0.0168067058527952,0.006696475375139288,0.025157208184474866,0.008130034654042939,0.026086932184114398,-0.017307630586903988,0.08385096358220956,-0.008118126110933765,0.09411762478442398,0.022388037792902438,-0.0800000190734863,0.009841023712702901,0.006060631570576236,0.027777734426276623,0.0025640801085788922,-0.0023165817307370107,0.0669902492821286,-0.0019048055013021203,0.0,0.059322080986147885,-0.07075465332362263,0.02988049719867658,-0.00677194901437328,0.0972222645341625,0.0,0.0004900227504753829,0.05389874571915332,0.024054976008106133,0.07792208294861247,0.10000002384185791,0.13084110171214602,0.0,0.061403555553045885,0.04470589581657869,0.12135922667195653
2024-02-12,-0.010869554654186486,0.04590167445670068,0.014778260324491699,-0.0008598648996932523,-0.025362294740823077,-0.005985619382559371,0.0,0.05604209216892486,0.0,-0.003521123508970825,0.018518500530834592,0.00843891152356524,0.003795017680262358,-0.010676146619453597,0.0320404827522045,0.012396682001644121,-0.011086516230013554,0.04294481758089841,-0.011290273706075382,0.025423806722535414,0.0,-0.060171912430360575,0.004464317075148827,0.02150535566956502,-0.0437956655328442,-0.18478259179452383,-0.01274364435814257,0.0,0.05405397197436401,0.0,-0.020123856605766877,0.2711556467673564,-0.009541930549938904,-0.028985479703797723,0.02399997711181645,-0.010152274434545583,-0.01353968484107948,-0.015909129578219106,0.0,0.030303057248691756,0.0,8.147600322350179e-05,-0.013422769007687796,-0.0361445445698767,0.09090911061310525,-0.049586826526647365,-0.012173960587750665,0.1404958278720374,0.0,0.12554111213703356
