Date,ADI,ADX,AFG,ARW,ASB,AVT,AXP,BAC,BK,BKH,C,CAT,CBT,CET,CMI,CNA,COP,CTAS,CW,CXT,DCI,DOV,DTE,DVN,EMR,FFBC,FITB,FLS,FRT,GAM,GATX,GGG,GL,HBAN,HON,HST,ITW,J,JEF,JPM,L,LNC,LNT,LPX,MDU,MOG-A,MRSH,MUR,NSC,NYT,OMC,ONB,ORI,PEO,PNC,PPG,R,RJF,ROK,RRX,RTX,SF,SLB,SON,SPGI,SPXC,STEW,SWK,TFC,TKR,TRMK,TRV,TWIN,TXT,TY,UNP,VNO,WFC,WOR,WY
2024-01-02,-0.025080568956045268,-0.014680794890455817,0.004205498753502956,-0.019304708469133458,0.016830350382839532,-0.02420633447565035,0.005177912476300506,0.006830898969352184,0.006340041730542589,0.023169632455413147,0.031104404959451326,-0.010011135362215762,-0.00646712350067824,-0.002118116261917824,0.006720430645547948,0.0101629999427022,0.013095460023528682,-0.017837493544428873,-0.001930072379607517,0.003868556400023815,-0.008569322803274049,-0.01488826555748246,0.013604273255114707,0.011920480414616685,-0.014897859591030627,-0.003789655693109739,0.008408284382678044,-0.01722471717403029,0.013779659257944221,-0.007450597954971272,0.001996113230066987,-0.016828078165658233,0.00279328839410109,0.011006311939240065,-0.0033855127551452036,0.011813280619293653,-0.005153890021328267,-0.014098577857420191,0.0002473997485137325,0.011640085378302745,0.01250171176588144,0.012977464578865838,0.011306025165099376,-0.015530136763622693,-0.0045453848559458,-0.019201473123127366,0.003694452484087618,0.002344058411783534,-0.003045904152975454,-0.020867547257358954,0.00855395422412153,0.0076969646582034645,0.002040687789326867,0.015026752635489471,0.010655326283253164,-0.015178772085081116,-0.01998950713804648,0.007174809972589902,-0.013205325020023029,-0.02209191888255635,0.012835909854696181,0.0021693402383782256,-0.0011531033656643208,0.020046486348241688,-0.009375180424110119,-0.018414024067072154,0.002162785164756542,0.0010193620799352487,0.0159803639369549,-0.015720661623147114,-0.003228098354358999,0.004882031845016899,-0.014232663473565332,0.0001245467709729553,-0.0055497793752712354,-0.008916251116075413,0.01592927321572568,0.002234835914232125,-0.014422149502577808,0.0005754330145211206
2024-01-03,-0.023866154929502614,-0.012034570321761029,-0.01365255793964848,-0.01584787334683191,-0.03402314199895018,-0.01626670704784372,-0.010567803838734902,-0.010914510245695785,-0.011072739471156279,-0.0010869475630792547,0.0113121164133545,-0.028731450465101727,-0.05014478370527753,-0.009551362721963552,-0.014346102625111046,-0.007487325707441372,0.01989965262014759,-0.01964816986398299,-0.017853980944211312,-0.04729379606381556,-0.018521360416838495,-0.021053403028951756,-0.00697935374328662,0.021160560833007658,-0.012515463682012617,-0.03169901771395811,-0.0230016476507795,-0.01283628462584363,-0.02737626489535372,-0.014543812459419936,-0.019674392175543676,-0.025791293993198017,-0.0031131956613572598,-0.026438378920756733,-0.021387648933144265,-0.007106748122067241,-0.008787759687651775,-0.008986543134921532,-0.013607025296225483,-0.004358521685896677,-0.0026963983611704156,-0.03330891588194662,-0.0023130650911422634,-0.035422357422489004,-0.009132372217859452,-0.017042324367050665,0.00604732576378697,0.01028999192820823,-0.011414813617581343,-0.01462610817357557,-0.0259028495362984,-0.027614482443657717,-0.0030548754900686648,0.015759342583764102,-0.030926558343978727,-0.011271287206548575,-0.008690918010196724,-0.025289309385435832,-0.008225349512417046,-0.022383317761849097,0.004576116447957412,-0.018759104639300195,0.012889754389482366,-0.006141482280409449,-0.014963987840599047,-0.025113442515879547,0.0014390226546330265,-0.041751456002301124,-0.026659586804213986,-0.02306997918121345,-0.027707828403379264,-0.0006267856789531345,-0.011299360020125881,-0.02399631843765171,-0.011161502627622166,-0.00710678007287191,-0.04947733930524323,-0.01317659411923966,-0.01904088305914664,-0.02098298670073495
2024-01-04,-0.015294298026245379,-0.002900072160756273,0.02369217253857836,-0.004576666881126901,0.01332725250779676,-0.015295701641482973,0.007645957912995938,0.008052635875175795,0.004053915347792092,-0.0030831759225481425,0.0024237298584848244,0.00633124819260078,-0.01434003115810023,-0.0002680124686323948,-0.007740224708827181,0.012494332331405955,-0.02876665831617209,0.003618901086656079,-0.00512842230764321,-0.00735432245730272,0.0011008356526611696,-0.001550526061174562,-0.004054819069592375,-0.025208359880758424,0.004436005447628899,0.005237958246523844,0.012948736581896991,-0.006501697447616306,0.001968263356566302,-0.0014281627813431674,0.0020323181693018277,0.0032491227937148093,0.006298644983809831,0.01677290130874165,0.0018091838996581178,0.007157615492527247,0.004181115937250013,-0.003075153817069687,-0.0070229435715889466,0.0066362566796454026,0.0061190064466269956,0.016660467056417883,0.0034776416482094064,-0.0035682667738856644,-0.0071688058067327365,0.0016478276520921487,0.0008885399771560998,-0.03518526884870754,-0.008370087133600768,-0.009965969152857745,0.0011768361042459041,0.008459075701557683,0.005788296408034466,-0.008932765934099862,0.005736808197497112,-0.004875411907096727,0.0008945740699812799,0.006486362986716232,0.002665986900874273,-0.017525248220295886,-0.0023361774335196595,0.0123529300399432,-0.018233584062522068,0.005473222814514678,-0.0004418418128286916,0.004034754550721331,-0.0007185152187267896,0.0023379779917982457,0.01259927879507794,0.013623926384025875,0.012953370596053615,0.006481869140235741,0.01904757443576721,0.0019108759806523157,0.0014108809104140807,-0.0026479060057789106,0.01942810992551114,0.012325334387346842,-0.012580992210587949,-0.013799269838682071
2024-01-05,0.002579698007979303,0.007562373507342235,0.005308906732620189,-0.004682804909783456,0.002348392319796,-0.003148543302521678,0.010259788660991198,0.018639189036956383,0.007306282794813379,0.004366058939994755,0.010414742367841345,0.009891592538554539,-0.002059939801419386,0.0016076006034781987,0.009665920557764496,0.010011451322216924,0.0004292360132525097,-0.00879139907821036,0.0021171198613869624,0.004445285537640231,-0.0015708488128490794,-0.004118839100310079,0.0010857817516822799,0.006793838102753913,0.003890596967383919,0.0,0.028471938629622606,0.0052856187529022325,0.001571550558011836,0.0011918377894917231,0.001014031318545383,-0.0025189847347427685,0.0004907131970197653,0.02120982631003021,-0.006686250652813364,0.006598967690986335,-0.005474581824162383,0.0011863998300696288,0.014145023810353763,0.0050171831447900495,0.006930835881985731,0.048044599397459864,0.001732794784793379,0.02193378296901849,0.006704584712143413,-0.0010016446744582908,-0.003394415947191032,-0.006957462101431111,-0.008657309923850165,-0.004711871264577505,0.009284334186843823,-0.0005991036606783906,0.009817017160040908,0.0033205879129305504,0.024257272738416047,0.007107749599918556,0.005809641691909784,0.016973804108281865,0.0012473407114379498,0.0038122225391912234,-0.0003510462992413199,0.018884371288192092,0.0032888032141833445,0.018437092715720915,-0.004049670054991572,-0.00340032787921396,0.0035944784405428365,0.012616656168310092,0.017040967005691687,0.006656362400780935,0.0003651964793340845,0.002752728365752688,-0.01246113269886362,-0.0006356790236032861,-0.0010566331766682646,-0.004770561121095529,0.004674592997548466,0.012986992856839796,0.006552548967191596,0.0026791340605696323
2024-01-08,0.013026117715472685,0.01039285302446058,-0.007261326008359714,0.0023951991072890255,0.014526698678216654,0.010528520031424904,0.0007934058131744415,-0.007842137842389185,0.005917355364241095,0.015033525379632096,-0.005890014392295528,0.0114909570360342,-0.0032254287979114338,0.0002675410559149771,0.012638548596641153,-0.01590588352972644,-0.017420389268061665,0.011901152515545244,-0.00959898378784596,0.014936333617979969,-0.014474484350567196,0.0050171942799339675,0.007862616713683046,-0.00892482553192997,0.0031423440629838595,0.016065871235927398,0.0067796840084426435,0.005258124540607589,0.003530481716412126,0.003571478379755133,0.016969103208108738,0.006854226547303721,-0.008832006383972413,0.006923211566047804,-0.004274456570027896,0.02823976800636796,-0.0028685986304815003,0.016195264396802855,0.013449628286610116,-0.0014511106735114465,0.000983535435590932,0.014214707386011494,0.0057659913362611,0.02073297928087703,0.013831944367935556,0.0021480907440489805,0.003982424641139959,-0.006040360952396573,0.003012851299496244,0.01979777837903951,0.027247296889058914,0.016187137991835465,-0.006034198060364537,-0.010401911871090408,0.008257167762714346,0.009935604623561911,0.00417672533497182,0.003748551887417406,0.0033109075773998242,0.013972372831106528,0.005387560072477315,0.006273320162301088,-0.02969533986788364,0.0006897233536273806,0.009908264284145263,0.0009304832170675681,0.0050144421965405694,0.024395241420313463,0.010638195477960188,0.0035605494386263814,0.0,-0.0039364013208671444,0.005047361174759679,0.0022900557669727206,0.012693964425446902,0.002959452470180368,0.012168924490032484,0.0,0.014104957020106168,0.010985902598277697
2024-01-09,0.004127290757728774,-0.0017144414939267438,-0.009724847457426855,-0.015361009106246826,-0.009237660536055459,-0.01354448962820165,-0.012895808707169443,-0.015515267357710916,0.004743736276426214,-0.01034964031989305,-0.009813019957686686,0.00013671088535538445,-0.0163083706685887,-0.00240711251994441,-0.00729767519105895,-0.008666984486664586,-0.015196562438289152,0.0006504423295223827,-0.005657648063733922,-0.010719413490729246,-0.0035122039674896355,-0.004384919035474,-0.005111253621797762,-0.01669213537194092,-0.012007863983741651,-0.0102562832110491,-0.00925940660024549,-0.008966709077198098,0.0006840081282348809,-0.00023712622427440877,-0.018014201708351885,-0.00597148306410078,-0.01699671611799569,-0.014515123936895136,-0.005082578388220793,-0.02697379897318619,-0.003149066104907172,0.01896911323575967,-0.020398149013928113,-0.007906109459300037,-0.003789108656424678,-0.016376087467085076,-0.00210210269731792,-0.0032900785496997598,-0.006568699998965033,-0.005001063127694105,-0.0026617243883669817,-0.01871640224179838,-0.008967911941652251,0.002110130891552986,0.001926998562922666,-0.005899676585977676,-0.006070830654927306,-0.00907776397476423,-0.019108727111064927,-0.007870374916398526,-0.004159352860502286,-0.01538311038909601,-0.010096151654745755,-0.008762569046748991,-0.000465964942553021,-0.013460139928167969,-0.03497603350470235,-0.004135126159137137,-0.00462790571673255,0.009916321750670587,-0.007127543602607145,-0.003066212697982462,-0.008421129293393337,-0.007602578697039286,-0.016070032911198795,-0.0005720524445682607,-0.0056496491346264,-0.006854567235019204,-0.003481833616840402,-0.013340515057437718,-0.01768032250805951,-0.012620123921313842,-0.027104092900970822,-0.00910426310560919
2024-01-10,-0.007325109345484693,0.009158554173301248,-0.0042808522396540205,0.001993442211897678,0.0,0.000844875324979899,-0.009637522816874466,-0.0008920102131758645,-0.004154928528061319,-0.002704819432224892,-0.008601415128230094,0.0036264526655140905,0.010789222097107753,0.0005363429832423439,-0.0007937668804808284,-0.0037807604718171905,-0.0140119599628864,0.004294213454032025,0.019214634522148888,0.010468253461367816,0.006248044030813249,-0.002778317676505715,-0.0010813745283696496,-0.018539215461126468,0.0015852023624043365,0.0051812374465880495,0.0014162298297160092,-0.002010410180652067,0.008300851129131148,0.0042713804273277756,-0.00236705155114203,0.0008410108975593911,0.011415105514216206,0.0023256268491331777,0.003818880294225613,-0.005040243338199413,-0.009477042146921244,0.006714006367562364,-0.005519317356889375,0.002109443801760591,-0.00028167816582080896,0.022439407926952315,-0.005936326899518507,-0.0038747705320684167,-0.003560701353987339,0.007898361026256406,0.007064652513911529,-0.016596569346549073,0.00527132349941839,0.014950415037903397,-0.0018102288134439481,-0.0023742008922356117,0.004072069944941026,-0.010125411668159723,0.0043362262396193785,0.00724901450220794,-0.005598433425750393,0.001896449655782062,-0.0029705016678658325,0.0020673547924345836,0.0032633681828997396,-0.0005742689177483662,-0.002265382364968649,-0.007612410308036832,0.006881007146816387,0.011046352338514476,0.0007177728163676456,0.006458885187392793,0.0013270219938301686,0.0038304103446065163,0.0007424272458536052,0.004630736238662836,-0.06060613023526862,-0.0006390101684606853,0.00593978398841033,0.006697260459956222,0.016918581467485483,-0.004260312577893277,0.008797605097592198,0.002667526916486196
2024-01-11,0.0031322465067669114,-0.0045376490293084215,0.013568773206364071,0.00510333305748456,-0.00885790612167292,0.0021106611414900556,0.0003243797695602346,-0.013392817836246684,0.0,-0.024769495358604288,-0.017729010284902924,-0.004397458910734842,-0.008981810953392455,0.0008036871382446353,-0.006939185300988138,0.00450649600833386,-0.0016191035537090892,0.0020952956519040278,-0.00032031956719524857,0.010541592819571122,-0.002865729658424465,0.0010872811170588026,-0.0253543746716689,-0.007965374830845473,0.00031662243498975506,-0.008161459119874093,-0.014423358908441597,0.015109445136298305,-0.012300319918086888,0.0033080792269322146,-0.007880605883908043,0.009003556376875332,-0.005062185309081646,-0.0162412923579075,-0.003606613214852339,0.005572418895581688,-3.937488159000413e-05,0.0030313575328304587,-0.0030271800888804767,-0.004210100440499631,0.00042263629614791576,-0.01769912379829397,-0.0350608339148486,-0.005330454144568453,-0.00255236659609126,0.00527185432257915,0.00218241108780437,-0.010831198967486633,-0.00983190441263515,0.015145435241833649,0.010427155257461074,-0.013087340337544218,0.0013518260287463946,0.0038967231975364225,-0.0170125923540958,-0.006110734323133249,-0.012600577263033985,-0.0036956343634411137,0.01003071193756,-0.018426335348304956,-0.00882902088186932,0.0015804253025295534,0.007224035309166821,0.002266282317831214,0.002447273526642091,0.009914045240882352,-0.003586742850103297,-0.013038649585663808,-0.01033658010062477,0.004833352865594387,-0.004451033222143352,0.009218372367715277,-0.014785119948541259,-0.0014068386223013984,0.001042097212503812,-0.01096240306589169,-0.03433620414529792,-0.0008151941307988908,-0.011627914459264366,0.000591179800727426
2024-01-12,-0.003175304172284399,0.0005697829637949514,-0.005773265641437875,-0.006024070280776117,-0.015522140338958379,-0.008003415153586602,-0.016159542417795048,-0.010557997501588035,0.040204859995760955,-0.008342574181184337,0.0103685785048786,-0.005649271151162094,0.0014447249110187688,0.0005355119261083452,-0.0017258433400895168,-0.0030695531885677196,0.0063063485180474554,0.008074589305399504,0.018446462005993203,-0.0032372824267425937,0.010218768498343911,-0.001289604680114187,0.00768389226307753,-0.018811763773202705,0.0007383565071517051,-0.007362579078569853,-0.014060289113302926,-0.0004959719669040963,0.009021393604681682,0.0011776317842335793,-0.0006833283939082779,0.0057109105267256766,0.0025856527921155337,-0.015723056027086457,-0.0028264394894912392,-0.005037811958791827,-0.001338735280997816,0.011182545471097427,0.008349996661189296,-0.007340048589596915,0.0011267703126631723,0.0010811637371623828,0.0057895283072550985,-0.000434874380605077,-0.0025588042529253174,0.007370048228303672,0.015970155119652052,-0.004838349986780566,0.01293039889037395,0.00449608236822896,-0.0043744770450622195,-0.01145256190227717,0.00303742514102745,0.009218937201155963,-0.013709419361390807,-0.005737905349277983,0.0013577089839700296,-0.012666301902764632,-0.0016715500314097298,0.004493924628663271,0.011837884429121148,-0.005738632360174356,0.023565411958722526,-0.008697002651501196,0.006471984997880487,0.00020030694880923683,0.0021598983890951384,-0.014346099775827348,-0.016068463116913123,-0.007341763976879356,-0.004843567918343283,0.003540679264910862,0.060709606660920734,0.01664958233810765,0.0006938637561957339,0.005626602251659563,0.0029325106171345094,-0.03344219380870084,-0.0031249782977570417,-0.006499256622951144
2024-01-16,-0.0030261479037347883,-0.00455573736374304,-0.013212070359156614,-0.0004329268550460341,-0.00955583583263242,-0.00530784979749388,-0.005877651434631259,-0.020731922289835225,0.009844959210178361,-0.03570746222673671,-0.01425306739601806,-0.01095021996003731,-0.024134161284859457,-0.002408174843280486,-0.010035850313718897,0.004973973911911678,-0.027394722001718552,-0.007470375527623863,-0.00948315897759433,-0.01623975961175972,0.0025286633796433033,-0.006320504713485886,-0.011483772899985034,-0.02548505103849874,-0.016970673823719418,-0.030540944027593886,-0.02182748476979557,-0.0042195201330045284,-0.009718187435236225,-0.0021171563921337233,0.0066665684861675345,-0.001301237083719431,-0.001663890170556237,-0.0215657437566954,-0.016558853844620303,0.002531388456521011,0.0002759410281134578,-0.013151084206931785,0.0032624091144315415,-0.006270131587532757,0.00028121348100484944,-0.024118107016105506,-0.0019847526264969995,-0.01927258915336949,-0.020010362433719453,-0.011255665219167876,-0.0014801247972846543,-0.023541387064647368,-0.0019170293139542105,-0.03377413025245124,-0.0036052728821492908,-0.014024465728967761,-0.005383574794398993,-0.024519173069642353,0.0006715148440619156,-0.0122984109755645,-0.005151864823168206,0.0016494433218925408,-0.02038802005262985,-0.028934208561451014,-0.009614262865222822,-0.0023087877389394995,-0.033032938608229645,-0.00877352507014495,-0.0010298480405634969,-0.008011972304342363,-0.010775838446029584,-0.012565458878643243,-0.015242235153894668,-0.005483452657713661,-0.004492694164990985,0.005880716985572132,-0.019292624028778738,-0.023053587828684274,-0.009015201714136611,-0.006310244906732376,-0.01571643753503671,-0.012236213162249543,-0.021943565933235765,-0.01665172013021443
