Date,ACU,AEP,ALX,AROW,ASB,ASRV,ATO,AVA,AXR,BKH,BKTI,CHD,CL,CLX,CMS,CNP,COKE,CPK,CTO,DDS,DTE,DUK,EAT,EBF,EDUC,EIX,ES,ESP,ETR,FRT,GIS,GPC,GROW,HSY,HTO,HVT,IBCP,IDA,KR,LNT,MCY,MDU,MGEE,MKC,MO,MZTI,NEE,NFG,NI,ODC,OGE,OLP,OPY,PAI,PEG,PNRG,PPL,REX,SEB,SIF,SO,SR,TAYD,TR,TRST,UDR,UG,UGI,UMBF,UMH,UTL,UVV,VLGEA,VNO,VZ,WAFD,WEYS,WMK,WMT,WWW
2018-01-02,-0.017948319181864236,-0.01576745430375881,0.007275297265029623,0.0014727087751245094,0.0,-0.024096148736990397,-0.009896299193630442,0.0001940450455706344,-0.015669534731236,-0.016137013656839838,-0.028168975799130358,-0.014749755963733735,-0.004108388490790871,-0.025211487992872317,-0.007399781847147735,-0.011988661110235554,-0.01848920033777557,-0.014640849214150431,0.007874175973182851,0.009492263276121626,-0.009226968880891251,-0.010462813347508315,0.015962748537156957,0.021686490433583616,-0.023746749884402063,0.00015791200588766152,-0.00047485954659665097,-0.015442111698404482,0.014866536810786757,0.007078221593324274,-0.004216426661787787,0.016524686181187853,0.33333272228952615,-0.012333567554538294,-0.005639983601873455,0.0044150460185503615,0.022371351910038806,-0.016637575640021995,0.030965305707185697,-0.011734212466347538,-0.025449246293838712,-0.005952474492201265,-0.011093543941465223,-0.006672546133732915,-0.00938250409375807,-0.0038699591538067235,-0.007042989616095063,0.029138493590192827,-0.012076452381437175,-0.0195184488382959,-0.007292612273584909,0.009645163715060967,-0.0074626621770971235,-0.006317081824259607,-0.009708680864629504,0.0,-0.011308798929645647,0.02017154250089548,-0.008639509650978816,-0.022556404994930057,-0.01913071833794311,-0.013971965440154666,0.0037257966058574787,-0.005494465297155027,-0.032608824190248686,-0.011942053918311268,-0.018918884225463617,0.011288197986403459,0.0025029789716586315,-0.02416124459342117,-0.016878452963824953,0.005714429273251609,0.01351933685514184,-0.01100047500555923,0.011335234402151562,0.0,0.0501346988278617,0.015221196083998523,-0.001620406376590111,0.019447840262242888
2018-01-03,0.06222783160026979,-0.008424201541168852,-0.0036865825956807763,-0.005882089856198536,-0.003936930600762167,0.012345746136656066,-0.008231912494755966,-0.0038836161591978557,0.013024624395845175,-0.008792753062032532,0.07246379391220392,-0.0064737314645666455,-0.00385960337550062,-0.010759591463061824,-0.006176656358397259,-0.002141487193097591,-0.010791661399878305,-0.017441560778585163,0.015155974755191925,-0.020455358711580107,-0.0032272528994408134,-0.003123850347032553,0.01672597890926597,-0.033018636960503556,-0.04594597036470227,-0.007904809778751631,-0.008867556639599372,0.018652306689182163,-0.011016775383737909,-0.0037385508964243863,-0.005250848606291991,0.007454867580257263,-0.07884588284222571,-0.004192305926541073,-0.009453240581722033,-0.0065931993623230545,-0.008752593906522721,-0.009572323112497783,-0.015901125869572708,-0.008786636731776709,-0.004800173100014016,0.001497344033250192,-0.013621955772414762,0.0023706747942908724,-0.0036752295339579355,-0.0025638187362340137,-0.02121357241766053,-0.002831383745339977,-0.006309088557834186,-0.027524978959208024,-0.00030624503853216023,-0.00802455307167771,0.013157938063715013,-0.009535816956270038,-0.005098313321677872,0.0,0.002287648111328533,-0.015510361977323917,-0.00573200353829062,0.04615387549767136,-0.00572386836121852,-0.02091769345595229,-0.02821084683799624,-0.013812159190282336,0.01685418102550984,0.007357073712876527,0.025344337751565416,-0.0023167955237494153,-0.0027739609294500367,-0.017193749507043,0.004459073328980212,-0.0047349667617053726,-0.00043494032736746124,-0.002845251721414699,-0.020549134854560225,-0.005839538202027206,-0.02274922161074311,-0.020466472201328356,0.008722977624585848,-0.027076724617891346
2018-01-04,-0.010651575143997616,-0.011838472892959695,-0.011050598785308674,-0.0029589033090959838,0.0019761430122022805,-0.012195187448330036,-0.004267932858269097,0.0015594818734629978,0.0028571401323591594,-0.005970803305040406,0.0,0.016900791225479717,0.006413052297821187,0.015757040896760666,-0.011144271850745291,0.0010728226292560095,-0.016698484392173474,0.0,-0.006464197730373766,-0.035870546435295636,-0.016651240462233763,-0.007834387837957313,-0.009969826336188481,0.002438917303227317,-0.033994628174553676,-0.00733077418902095,-0.01405983480465589,0.0029128163711968913,-0.014077413301381791,-0.03534728231797779,0.011578440345135554,0.0011303385560925694,0.018789073941750223,0.006986550262442881,-0.016701086771776952,0.011062069136235753,0.004414709703528752,-0.0075300445178049236,-0.031238703910322907,-0.011739058913234124,0.006559715057018245,-0.006726987485600522,0.0,0.006307405813464229,-0.003972877467296132,0.0019472814985741493,-0.005138181743646664,0.0028394232421540266,-0.004365031560740862,0.01718468089401526,-0.0018371088938839986,-0.009630370402643917,0.01484207999177567,-0.0019251826370463299,-0.02936536722003491,0.01262138885201769,0.0026083980067237444,-0.0007215352287769372,0.008688945337815834,-0.04411767387060073,-0.004264601879763852,-0.007581135937532513,0.02826584272315169,0.011204399419833422,-0.033149180386797816,-0.02034439648834474,-0.0032239402849789656,0.00485550852160066,0.002086242586475384,-0.006997938771091561,-0.007324787181232861,-0.007611929859120181,-0.0030464748372011075,-0.029831142528559562,0.003242359873295353,0.0014682256995652843,0.060655639042842546,-0.007288520529997955,0.0009046289743388503,-0.006957819483481176
2018-01-05,-0.02537392158047902,-0.002114073470133815,-0.0009674884619597091,0.01186948882100336,0.005917351284950412,0.0,-0.009407151328985619,0.00797983425347426,0.0,-0.014758858072354775,0.013513553563602176,0.002602957946796991,0.0011946455469358241,0.0002745492444002906,-0.007152170714024408,-0.004286866567102088,-0.01707944896052782,-0.0006576371924746915,0.014562123738869337,0.01921411369719417,-0.000941134156575929,-0.004615674923831081,0.0007551573207906781,0.017031508787018534,0.02639321379662607,0.011077145766772878,0.0017825725598286102,0.012448043556102517,-0.007697904686107315,-0.001400357496223581,0.00858401649295204,0.0009241676514626374,0.0,0.004803697310625354,-0.016176116473175628,0.013128833360496195,-0.004395305704783858,-0.00702034788039585,0.01260226373996809,-0.004121523310568809,-0.0007663498877551467,-0.006395531248728381,-0.001624554056476657,0.009793456691604474,0.0028489311570627507,-0.001010518547905015,0.004568658617131183,-0.0076089877562770525,-0.011956878074519506,-0.011676794309407268,-0.0030675115160049282,0.005445465666543026,-0.012797035049585959,-0.005145076392966019,0.008325007950212182,0.0,0.006504253524210579,-0.0009628104893385503,-0.023630171304852232,0.0,0.0017131695145722325,-0.004166441920786412,0.02154531656992109,0.0013849073541312151,0.011428615312113699,-0.001331194577110173,0.005930018671006954,-0.001050242604823226,-0.0013882790967111314,0.005637824203647446,0.00022333639812788242,0.009689914466417093,0.003928702696650799,0.008556302548136552,-0.0022810635566788973,0.008798020563987485,0.0009274156933327671,-0.009789527186904623,0.0059276407511881235,0.00859881843703425
2018-01-08,-0.02688903163571832,0.008757038373862214,-0.00468793152692959,-0.013196734158583467,0.003921287510103566,0.0,0.003125365054029716,0.004054895340329656,0.004273534172344773,0.007664166268402051,0.013333138387308985,0.0073896919060933985,0.001458462679367889,0.004871522111773441,0.011569383369475661,0.0060997198088330595,0.034406415867927365,-0.0019732724696734927,0.01878162982163034,0.029819716316788814,0.007344828252888291,0.003172898790578582,-0.04679245070606941,0.004784940594715348,-0.037142685535719866,0.019371313301307813,0.0069555316360288,-0.006147497461884699,0.011511007347795532,0.012075442896344768,0.00333809758376602,0.004922983163196504,-0.06352435750466057,0.009737882607846693,0.010851900938267267,-0.0388767573186124,0.0,0.004675118273333334,0.023791703616545812,0.011197755546854316,-0.003453198333907448,0.007572902293584205,-0.001627345500950117,0.00106659995757874,-0.0012785119716166582,-0.0019456711680344574,0.0082393739615223,0.008024144370375463,0.008471386439111273,0.01734508521582967,0.007692375239645388,0.0123792692743101,-0.007407298639705906,0.014867585706511921,0.0030204916706131346,0.0067113799401790075,0.0145394654057871,-0.0093964665039733,-0.011794117917440339,0.0,0.00897821548219535,-0.0006974711028838732,-0.03563634699041196,-0.0069155268463014785,-0.005650160787515346,0.0026661473595017693,0.039656826941622425,0.007991277847077871,0.001667834811903024,-0.006307032127115919,0.011401761885475592,-0.00287917724361364,-0.009130456683937194,-0.011399940446786938,-0.0017151995464607106,0.0029069305491371544,-0.04570718973189958,0.025210021133103666,0.014780850577084115,0.012945995499595186
2018-01-09,0.03552623863223303,-0.011761345126776401,-0.007807400390757113,-0.0014857555066751793,0.011719130352935148,-0.012345746136656066,-0.010305340409450303,-0.008654089453832947,0.0,-0.05306829095145604,0.0,-0.0009914653309153199,0.0014562768103629775,-0.001911733279005734,-0.013595206520330638,-0.009985779870935407,-0.016511577261386745,-0.013184486416732644,-0.012440006061814057,0.01647558728879095,-0.012151794239162461,-0.01167891883189387,-0.021905694244778173,-0.011904773728544593,0.03857548255359666,-0.010592127091446524,-0.00755022794770599,0.007422606890897132,-0.008906359771860828,-0.034408427656761775,-0.005198315564278522,0.009900029223461004,-0.06345766887961124,-0.0024549977490423425,-0.03578409581226394,0.0022473218858811705,0.022075039741105362,-0.030419510858323395,-0.00715024147880694,-0.01516602531942668,-0.002309803972687652,-0.007140296492861298,-0.023634786760013626,-0.0009684851385803883,-0.010524565661346075,0.001403614212689419,-0.007321916807751627,-0.005130155460092323,-0.01200022074640228,0.006424817473734468,-0.009778752642201294,-0.027512530806670932,0.0,-0.005095206136231378,-0.003613654695914903,-0.07619047619047614,-0.0022291886191381227,0.015079675123066183,0.002245480777111286,0.03846153846153855,-0.012500315433067843,-0.009071839202702603,0.010558023169826347,-0.005570918984090789,0.005682266506916944,-0.009651967585255217,0.0,-0.002920785010201321,0.011517158659797078,-0.009167811982664142,-0.013925957013361967,-0.013474342132364314,0.004826673695332628,-0.011397458553821682,-0.0036679844017593055,0.004348005884406092,0.006796264199081303,-0.028447297232418567,-0.012006850502464417,-0.008416407645006396
2018-01-10,0.016518470283581,-0.015302018355419666,-0.020433565252689023,0.010416849322457677,0.015443909385305377,0.012500068812911103,-0.02167347707848799,-0.0009697262917093274,0.0,0.006206744883825888,0.0,-0.011906873452262157,-0.010840724361983356,-0.011836461850101232,-0.01597025803489982,-0.018011899472183956,-0.0015567356941851296,-0.01870412206576344,0.012293054314387986,0.03912893797506678,-0.009841066123312925,-0.013909388993572525,0.0008095829758820727,0.002409378087254943,0.022857362220394917,-0.01070517427891493,-0.007445656630182262,0.0020466495080950775,-0.007987965236142203,-0.012755089507393791,-0.011632348330201547,0.004547744650874375,0.10514044010684565,-0.026014837929437706,-0.015688316720235407,0.01121058257111418,0.021598145119755552,-0.016155635833601134,0.007922269089024603,-0.01759967170965504,0.01890797239538311,-0.01400441967522792,-0.011686338838626908,-0.014934330082072123,0.010349209310211549,-0.013236942153691755,-0.00823256469069722,-0.024893277597740626,-0.023076935599135928,0.01816836841659142,-0.03769487842429453,-0.015717049776241887,0.005597082639901219,-0.01024376814158734,-0.004634402756740097,0.0,-0.01372525954108672,0.0004791793488096996,0.004007408088859465,-0.029629601372612835,-0.013945308081930285,-0.025352073895215654,0.0716417959310558,-0.007002839293247964,0.011299477925673429,-0.014347331437669641,-0.015464040195099837,-0.009206736667802362,0.01879238414509632,-0.009964426881900912,-0.024209522965064734,0.014633982683290414,-0.004803488822188617,-0.014512501694459279,0.0015501796242645138,0.005771630295604568,0.005464421279168352,-0.02729540232947547,-0.007171930015891337,-0.00345788191980434
2018-01-11,0.012083604818412974,-0.011079021074470785,0.010692934325279513,0.011781835478902325,0.009505416998721206,0.012345746136656066,-0.009900761270644876,0.0023298754264404753,0.0056737533008290875,-0.0023584593451874136,0.02105278953385903,-0.008435401774090079,-0.0036088035925690987,-0.016893818541710015,-0.013117147326040746,0.006236665718111878,-0.005946087515133591,0.004084287442125634,0.013193786392653006,0.03986113740176944,-0.006785035369761161,-0.010360556174228597,0.013211412086129526,0.02439037935807775,-0.027933028442656105,-0.008275007421836067,0.0032615334443062416,-0.003267930409598385,-0.0039000558640169825,-0.005087178498024092,-0.009210152100482816,0.025150911717621405,-0.0718817130150069,-0.006587550888616844,0.0035991050848187545,0.048780491450056696,0.016913155959769055,-0.00892452658194276,0.003215413991246363,-0.008708939513491498,0.0026510708671325656,-0.0026873935366075186,0.008446132624795322,-0.005709750674631087,0.0,0.006549638112079537,-0.0005975136189354524,0.019875911877822228,0.0,-0.0012058221550313997,0.01165446131354586,0.01756461669823639,-0.0037104772337593905,-0.00582128551815464,0.012145964981861379,0.0,-0.0006467340376141717,0.0,0.001641946580272613,0.0,-0.0154481820582143,0.001445337578822592,-0.025069614574109722,0.009872753694644354,0.016759779865215707,-0.009063291406351759,0.0015706160578927708,0.005279605506754104,0.02100480322179732,0.006470056944941183,0.006891889251805949,0.0048080159687551305,-0.005265316488045624,0.003028102832995261,0.008125412028867851,0.012912666848285514,0.02173898734456503,0.020663235026608273,0.0035114058903140677,0.0022080084701752156
2018-01-12,-0.0024702927153977816,-0.01847814023641503,-0.007583216233218115,0.008733684374137463,0.0,-0.012195187448330036,-0.0020003946206630374,-0.00019355643700980085,0.0,-0.010001859532986157,0.005154450955164647,-0.007089473947102132,0.0009391831444105492,-0.007253744335520951,-0.00856028069287762,-0.002187548970648101,-0.016915444946483893,-0.014915065904081426,-0.007695019063923558,0.06060596052203171,-9.639581826081933e-05,-0.004793334482520284,0.010643784982202087,-0.002380995408333031,-0.040229972823319304,-0.014441520605400937,-0.002763589082195317,0.010655621226493217,-0.011999798049465937,-0.0032464001593748293,-0.004131691070023091,0.013542681547308533,0.030316848070512936,-0.007448387420452507,-0.003073692557439167,0.012684944991743441,-0.006236906515110663,0.000360362871359321,0.0021364422230745195,-0.007781222934295395,0.013975367056713095,0.003849399504024076,-0.011725336886867277,9.884451907593572e-05,-0.009674283793008942,-0.0018816784109836338,-0.0011959907967368233,0.003754728486398795,-0.0024864943002781414,0.017141595267043064,-0.016319935082188985,-0.0035306119439898476,-0.003724639537443175,-0.0019522164311154278,0.001999665596973399,0.01443300542143211,0.0064763352888039805,0.014249819965562294,0.0037361368398818318,-0.021374097594804353,-0.0090607068064249,-0.005772323876213403,-0.0714285714285714,-0.0027929546504815717,0.005494233077146804,-0.01053243387768632,-0.0015681530914659625,-0.005462014804200277,0.0032966727990122457,-0.001428559010511421,0.005475795542022599,-0.011483229857190747,0.018526268875380225,-0.01317250036810258,-0.004797498644152687,0.00991516967488626,-0.004067508906890893,-0.0024993758154968626,0.008498446982488694,0.015423216597221456
2018-01-16,0.0028889149071269493,0.0005929082452162948,0.0033089134163719613,-0.014429815686721303,-0.013182515438671438,0.012345746136656066,0.003256735030911395,-0.0021313158177339586,0.008462615160542697,-0.015062583881564673,0.0,0.004692268504169039,0.010720946057751535,0.010286490267555903,0.0056805583827967965,0.0054804596187933985,0.005885042489600201,-0.015829062817101613,-0.0008945527672510334,-0.031285779815118486,0.002117165253690212,-0.006083729601106258,-0.030279134733492752,-0.01909312271250896,-0.02395200360418226,-0.0014652057380719619,-0.006519879118743077,-0.004460694891372907,-0.00703139469963765,-0.006188102749500768,0.010026016091700951,-0.004647565707109225,-0.13053086155018234,-0.008968561443866707,-0.007023174173960478,-0.02922750321061318,-0.016736349820302254,-0.0008399246424486417,0.0039092542857308565,0.0007592198206181067,-0.044328633483765145,-0.006901895208226483,0.0008473452379329505,0.0027722395219902385,-0.009912155607466944,-0.0001569561713905543,0.0014635792283599347,-0.00694689355198963,-0.0016617253064498128,-0.02159988194403295,0.007807109997059358,0.0015750850812563666,0.003738564342004702,0.003911521289647668,-0.010977972238986111,0.0,0.0057916738935750445,-0.013459238158574083,-0.004210628009202244,0.006240243807365431,-0.004014434908311881,-0.007256781466170037,-0.0007692483755258328,-0.0028009922679358423,-0.01092877256151037,0.010364258833744477,0.005235824471878647,-0.008449198218337228,-0.014327028277324905,0.0014306027109045605,-0.004538667361367543,-0.02904195479911731,-0.007795587250772007,-0.009872167260581599,-0.003856477374967082,-0.0014027427884752974,0.0037699929840468993,-0.005512220405114787,-0.0017845633653730264,-0.005889512947261477
