Date,AAME,AAPL,ABEO,AEP,ARL,ATO,AVA,AWR,AXR,BDL,BF-A,BF-B,BKTI,BRO,CAH,CHD,CHE,CL,CLX,CPK,CWT,DRS,DXR,ED,EDUC,EIX,ELSE,EQT,FRD,GIS,GROW,HSY,HTO,JHS,KEQU,KR,LGL,LLY,LXU,MKC,MRK,MSEX,MTR,MZTI,NEE,NEM,NFG,NI,NPK,NSSC,NWN,OGE,PAI,PBT,PEBK,PEG,PFE,PGR,PNRG,PPL,RELL,RLI,ROL,SIF,SO,SR,SWX,TAYD,TDW,TGT,TR,TYL,USLM,UTL,UVV,VZ,WDC,WMK,WMT,WTRG
2023-01-03,0.03418815057078595,-0.03740441128039962,-0.07142858248694739,-0.0008427623651593441,-0.04366467635639448,-0.007763087342533281,0.01014861942459544,0.027984895282318734,0.0389610218038019,0.010819171484189427,-0.009884521198425311,-0.010505575029495673,-0.0030121170638643946,-0.005616934294059073,-0.0018212337504387444,0.017491802454576044,-0.006896087723550437,0.004315017431234525,0.013753108501384004,-0.009054151389859544,0.0191293033978015,-0.05007823178127513,-0.01746723254120064,0.00472140133791088,0.02848098472302807,0.010374113977745347,-0.013274323679807187,-0.0594149428940286,-0.015321732107691055,-0.007513153832882757,0.0069202161666639395,-0.02003726602387601,0.01280953195889456,0.015023707007876475,-0.012539173144626603,-0.0024676838878273655,-0.022222258851686716,-0.002323444248974904,-0.039849603411314494,0.006997319429892013,0.0017124356071835933,0.017923178223450353,-0.24806920850427017,0.022706525426524626,0.0027512728434300193,0.05042384421552493,-0.04454987380608466,0.0007294040389453915,0.009348507501611314,-0.014192207077144192,0.014708927186622311,-0.0010109711539441069,0.015543875168193999,-0.1095237155767862,-0.006142500506304049,0.012730434961330417,0.0003904202257847267,0.0033150595833404406,-0.00218720427534147,-0.0006844235625774742,-0.012658121344794382,0.009217589284177263,0.0002735863389802251,0.06481475042708373,0.006861683330065649,0.008713290103397497,-0.001616024673451455,-0.06412965992402997,-0.06757117956241432,0.018049166166012043,0.011510599069879168,-0.009553106463382699,-0.02657006218966229,-0.014213365017576973,0.007006293032989719,0.018274186021414174,-0.004437500271103345,-0.009964906896370862,0.012765178515776299,0.00900904427442839
2023-01-04,0.004132079148034817,0.010314208573187766,0.06993008916771815,0.006851539084226532,-0.03546680859683138,0.006654796730439783,0.0069211502492001475,0.011667038382389805,-0.01416667302449548,0.0015290966284089436,0.00691133514551856,0.008308793563527539,-0.09969786674282233,0.0167694989435474,0.003518697762099343,0.009387941449922055,0.004971261020507933,0.006445398378823963,0.010262862859294453,0.0027327095195941453,0.016828338787501007,0.0065897538786543475,0.005555576748318192,0.008667447923951688,0.07076923663799572,0.032825112456899674,0.0,0.0436833000259802,0.024896204289917234,0.008050886499915144,0.010309585734995741,-0.01612817883097173,0.013620206286461656,0.015726182310853654,-0.0025396801176524875,0.011243537496233413,0.0075757502779743024,-0.005178216515780765,0.016444720199284335,0.01785056455074896,0.008457746277159561,0.018731115165711687,-0.08398786009326376,-0.0015858616424646588,0.007873021396068713,0.03892703461475877,0.016203767721164386,0.012390597102173384,-0.0036179001091424245,-0.03174609447353072,0.011596568665187101,0.001265609473145135,-0.0017008219602057117,-0.032085760137329666,-0.0030903638969105307,0.007413442474652365,-0.022044553540231715,0.008452593492451976,0.0023073021174211394,0.024999846747589816,-0.020418113729661402,-0.00045293209328567396,0.010670324229820727,0.0,0.008484328561210397,0.019435634357043652,0.0419230230523131,0.015060226904115348,-0.009895231273233995,0.0065247375486925385,0.021597634570325264,0.004227620832001344,-0.016931928414853692,0.023306444216526057,0.005641258672546501,0.025174329318104816,0.05221277302682292,0.01914822637394087,0.001114269441152338,0.012458431922872437
2023-01-05,0.016460911205997464,-0.010604596470271233,0.00653594160147164,-0.018216010345881717,-0.06973793868011147,-0.027425572337840154,-0.024833402277413485,-0.03459746519283147,0.0,-0.016412213974077106,-0.030811500300544137,-0.0273155680960826,0.023489959089290968,-0.009027661327845826,-0.004935063274516316,-0.009783968766550188,-0.011915098030728544,-0.013812293938262221,-0.011410946670914024,-0.016776272930454472,-0.032781523837521975,0.024549878875808284,0.026519311166851578,-0.01345901154140583,0.06321839867943502,-0.022593784689214913,0.0,-0.03402585886360221,0.007085181253039918,0.006198504807814587,-0.01700690746656386,-0.000851079192284776,-0.034672975740725476,0.0009108301615392556,0.012094180771606844,0.004225141946338162,0.027568895948097083,-0.01151168734254071,-0.015408306341949118,-0.006002741923671007,0.01391873534242638,-0.04854134847672176,0.011873424149817291,-0.00714779364817808,-0.022014340913507846,-0.005824308868317418,-0.0195248309476036,-0.023398240022179384,0.0033406119378198706,-0.008768663245192987,-0.013920161307920287,-0.021233750985827915,0.0,-0.06952117146197812,-0.006509604256069057,-0.02223632846994472,-0.009375636194023707,0.0029738534962719942,-0.005409686995473506,-0.02305372257813809,-0.13184674331168444,0.003549417185964465,-0.017054474688049992,0.0,-0.0293758081357417,-0.010168020147092838,-0.02330275399087467,0.04896148542279044,0.004115208341112453,0.010083747823186107,0.023187033006596858,-0.0441561805710331,0.03541206726285373,-0.01833642450904871,-0.007479425467729839,0.0138583423624985,0.0659605757287669,-0.006262787644729539,-0.003408424469565241,-0.01784256376962856
2023-01-06,-0.012145803239327568,0.036794227080469755,0.0064935004616650804,0.02932398956693638,-0.013175870627515907,0.03361820873989152,-0.010004744046497205,0.018618290261085635,0.01437025168134487,0.0,0.01164630872673511,0.010511526376528746,0.032786885245901676,0.030658751178514132,0.02636398115906058,0.01963881679562851,-0.004668569769573527,0.01833460390765218,0.01661038968475026,0.04027372459377432,0.018591482364759715,0.011182055188905249,0.007534951034623649,0.026655418226823713,-0.09729733212835301,0.03051322936413592,-0.00896860123562837,0.039276638911418305,0.0010049773312790222,0.01836275255028119,0.023594523685850355,0.011520557744333138,0.0031070606215866103,0.010009206988915054,-0.016981101293530254,0.012843120337889147,0.02682930148123064,0.01120008023792285,-0.015649437671673483,0.02190661656551196,0.010559575930240817,0.030919956337862597,0.11147333597773823,0.007599124799003487,0.012344134895159398,0.02890060128805816,0.003982742339942336,0.017692744497833424,0.023161602546777127,0.02538472946651238,0.02242069910256772,0.02229389978156182,0.013628510450571119,0.030678084036607878,0.012792301727413191,0.02486905500973835,0.025372540559664092,0.023416593135749286,0.03575970613279322,0.024623926532471918,0.15801218299636677,0.030626793053383006,0.006058778038288581,-0.04347822030685711,0.017761027466518975,0.0288198706872691,0.03658327855162624,0.0021216217993487163,0.04800935002851525,0.03818230695251312,0.024439191038660768,0.014322115378392786,0.031046126861746348,0.03086927595332911,0.015108081190596367,0.011750729434951701,0.05506663672199674,0.041691780617118646,0.02449915490095189,0.01921076781890485
2023-01-09,0.057377173643902823,0.004088830074068461,-0.012903213897927035,0.014710433515312316,-0.0197973485921229,0.011196985652980551,-0.010105644342669806,-0.014685746582300152,0.011666695276896233,0.06325180072799208,0.002955797307947927,0.004347105250555927,0.015873015873015817,0.0001700810582727641,-0.013606414618262841,-0.016030608943799818,-0.014909970182278687,-0.01562891147961909,-0.012323523714346862,0.01473656461611772,-0.014052653905406443,-0.0015796951395713466,0.006410301476228897,-0.0011244167970811958,-0.002994009197675007,0.013757968085209571,0.038461555058724395,0.039891923141873065,0.008032239744412806,-0.008663096850465735,0.023728992649135083,-0.0011522266972815443,-0.02193050607132163,0.006306182800963622,0.0019193686981149316,0.009838271961422285,0.04038006526213023,-0.03612174203590568,-0.00635929445081318,-0.01958289958687387,-0.03883664527347819,-0.0003749585456237492,0.0263926322684378,-0.01602659675903395,0.005020994709864279,-0.00891986729400085,0.0004958853762178084,0.009778998836835973,-0.01655349938849293,0.02813198054172883,-0.010558420800294455,0.017620178095340666,0.010084213817622478,0.047527822565287536,0.0006163398093390615,0.01356965258519005,-0.04968575535417352,-0.01931501650937273,0.016871532248385224,0.0070092645311528035,0.06750234101110242,-0.013507520080648261,0.0,0.0499999512325644,-0.0018150668447949325,-0.0059629048504583615,-0.005216998971429243,0.00564572500178695,0.04134077021722993,-0.0237276725531409,-0.0180006769373382,0.025988184609996523,-0.0031293951873930803,-0.01144384120198949,-0.02995469011871099,-0.004020344883064464,0.011299553286952424,-0.025828845821193935,-0.012467677831490054,-0.002048855517016057
2023-01-10,-0.0038759222368508484,0.004456282333657802,-0.00326797080073582,-0.006840243694791082,0.008924312754275743,0.0044819879559605535,-0.019489529255119487,0.01737076811980498,-0.01153215316009093,0.0,0.006979817609104266,0.008811143123502285,0.02187502384185791,0.017504832833979078,0.007219195786666299,-0.011671623728178204,-0.001742567120246341,-0.0053347006056121415,-0.01177612442005238,-0.006563728959838699,0.012614858853029265,0.03085432014916778,-0.035031838750885114,0.003786410513214822,0.012012000831672864,0.006048125320522457,-0.023965169903618633,-0.018171140555618637,0.0099599784144897,-0.007439778303264699,0.009933886203549847,-0.0027062603606302638,0.02698263646482091,0.0,0.0,-0.004546446481278554,0.0,0.008346910638188154,-0.012799987792968759,-0.0028365617812461386,0.0038956902033986385,0.015502016632027216,0.09199990395966906,0.0,0.005590625886091383,0.017809140131714196,0.005616992246265884,-0.011477758097406476,0.022155131102040038,-0.004013175795847257,0.0008208601982526709,-0.003011218413466965,-0.0008322503522987246,-0.018790598408272907,0.005234051723571609,0.0028349712750428413,-0.015912456793361618,0.007650886273334434,-0.00010990150528178422,0.0,0.04923245475663607,0.009399666344517721,-0.0008212015994366606,0.01731600123110688,-0.0054543222403071745,0.0048829276996154025,0.014653716908233472,0.018947400544819137,0.017972156802072092,-0.0024304030155729572,0.013692856519312624,-0.018558522497231333,0.011300973599914776,-0.00424471026568507,0.01864409652403154,0.014019703764347913,0.015429586541313212,0.01683973806381145,-0.0006209595470335616,0.001847764467391766
2023-01-11,-0.02723750479467546,0.02111238926508774,-0.10491801253956679,0.003597844181902232,-0.00791434264044899,0.021259922362701245,0.004022557245350056,0.004426577439000878,0.006666660308837891,0.0,0.014941562370103023,0.013331286299594902,-0.01223246227970265,0.030399327741995164,-0.020606632641098632,0.005289794892651578,0.0017862278423375066,-0.015068409000883354,0.006880147242038781,0.02139071003670412,0.007603668276691566,-0.019186365447152687,0.03300332075896106,0.005301295774696957,0.09792290009822557,0.017888669403831825,-0.013392844313413588,-0.018801095884476537,0.015779215485888676,-0.0011897539721291706,-0.0032789011254091838,0.00805220113032501,-0.016652255331077725,0.007162001090649017,0.00574713623657952,-0.008046956956331397,0.0,0.02171536916154193,0.019448927726944287,-0.010074660553152648,0.002346401629355732,0.007386353432305093,0.05232874137029242,-0.006353675283504723,0.005441064405807605,-0.0129822077357582,0.003778586004518747,0.013425312568477787,0.0038000368191235534,0.024908441773092482,0.010046945623286563,0.011074702480228682,0.00999194718070684,0.042503649941576294,0.0,0.0047119735270464425,-0.0035697790806198393,-0.005788464863743847,-0.019890083061469777,0.020881642019024982,-0.035729812148704965,-0.0022731364657372355,0.03342468686809652,0.18297875923719853,0.006328000600622108,0.010967394534865171,0.0025843096508830765,-0.018595072262501566,-0.011330706100952215,0.019234369853371902,-0.002614474960306312,0.01603471714386595,0.0231772896464415,0.01569454264453607,0.0009533145476208205,-0.01835502931265287,0.006549646440861423,0.0012919567826443767,0.008766906555633058,0.002254020172540727
2023-01-12,-0.003999952180391397,-0.000599396584984091,-0.02930400115279308,-0.012496150820051843,-0.020178334864015657,-0.002998521772674567,0.009663140784127666,-0.00041953616212941913,-0.010761598945526751,-0.03138678986326204,-0.005160183866192103,-0.006955914717124645,0.02476777882219383,-0.00048627184359606446,0.0,-0.0040383681363389545,-0.007213014311146959,-0.003759784968344393,0.006129256267074945,-0.007115730244629304,0.0,0.006259675146879529,0.060702840679824455,-0.010952262138640423,0.024324300813361788,-0.013973104062286246,0.031674177391187275,0.04670622244332523,0.02237364015272858,-0.01691490097226478,0.006578933411778287,-0.010591832446325888,0.003888619246186664,0.008889012014653863,0.03492058648003482,0.0013154005307438599,-0.0091324111433575,-0.0035794505215138717,0.009538941676219936,-0.030531576933212512,0.006302248775388319,-0.0061101126285042495,0.0004973633881291128,-0.006038902599619034,0.0008235909096152572,0.01791858092677856,0.009656205084789038,-0.0010741660427031618,-0.0016826266981357918,0.030378844385078096,0.008932404784631087,0.0012448157678117688,0.004122030446522595,0.033154084917929705,-0.0003064091740265784,-0.018446127689176306,0.005479496276054485,0.005217200240470232,0.030272417023600395,-0.0025973233476267454,-0.037053735144837896,0.0027927020071016884,-0.004506947745128165,0.0,-0.01704850285008619,0.00013764783913150502,0.010462521050891072,-0.0014035408956962758,0.017324032602647366,0.004906496973378083,-0.01572748507409616,-0.0048099556632130724,0.004853974687192952,0.016596891828744686,0.01295251647710538,0.015298619580089268,-0.011972888769773649,0.015953175636960415,-0.009032835419003682,0.0016358374993998837
2023-01-13,0.008032230500374604,0.01011892276324744,0.0,-0.01628459163761653,-0.027298837056241143,-0.014091823447886731,0.0009337253031072024,0.0023094953104680904,0.0008368392503306232,0.0,0.025934497555024416,0.0213186165173338,0.03625380115584176,-0.00632505212906409,0.004574121663072583,0.006389081863612978,0.0152040867262071,0.013144038795816826,0.02303563055392388,0.010668618263471652,0.0017664028953734423,0.025660955477457392,-0.0622489842554691,-0.010663294645242294,0.026385262284344346,-0.0036522175152708947,0.0,-0.004290785356769411,-0.0009516329389172018,-0.00024218521712005003,-0.019607889627202613,0.010794584656526718,0.0018745035775822316,0.0008810400494070336,0.0,-0.00985344150158618,0.02995383249612149,0.006961471588010415,0.015748016714081325,0.0016055683348046301,0.0042945891010448545,0.005901696039779081,0.009940775887911313,0.013274502492462092,-0.004584450034972876,0.01779008801578663,0.0017831496952727122,-0.0039425121796067275,0.00912919814439861,0.02150558263990443,-0.002414518145338662,-0.006961865664933287,0.0032838838386999303,0.04987007272697919,-0.0012254893147256585,-0.0020705910283919104,0.0029341808179499385,0.005340830267482666,-0.006420680616057162,-0.0035807670337193453,0.047288218217794276,0.023378381398358794,0.006124929614498953,-0.043165426904336224,-0.0002844559977175365,0.003981986095006773,-0.009453923580773682,0.004919230551678089,0.023054784132297668,0.03036003772127671,0.0004438361478766861,0.0006318303278172177,-0.019120991180373914,-0.0009383561872965407,0.018239849479228187,0.0011959348884686971,-0.019494126512368593,0.020436369299335677,0.0033146301332596106,-0.004082568055874702
2023-01-17,0.035856434915740865,0.008756776158964863,0.007547162342173674,0.00021102585557497555,-0.03348105972706039,-0.006885157152236809,-0.0111939372949863,0.005760219485441587,0.049331116279770715,0.0,0.01174705244567309,0.013866175705650186,0.03498544576184348,-0.0014688792349608626,-0.0058540256163225335,0.03430600250966642,-0.002914830528098933,0.004881381617013902,0.012867279034332713,-0.009186191984181136,0.002243909226729679,-0.014404747603232626,-0.029978557644199877,-0.010363644883693568,-0.04113112635369198,0.007331341297239113,-0.019736875815185018,0.010916509024049281,-0.002857151655228485,-0.007877792297131037,0.006666832073776163,-0.001985953766367232,-0.013968855907852129,-0.00352144853889369,-0.02147235853849816,0.021229650895322028,0.013422913295959349,-0.010729516953163043,-0.03410849561198914,0.0,-0.016035691724099688,-0.0061117069522269585,0.04232232131476832,-0.0057944496777024845,0.01251754467582189,-0.03459070999290059,-0.022653613694014196,-0.006117502525921914,0.01684066427215769,0.04957548531086875,0.0,-0.010015106106490257,0.003273411713358154,0.01610945927937424,0.007975585300985522,0.0038303260933845173,-0.036990447987883424,-0.02214746027768988,0.00438109401001463,-0.0006534134972701056,0.04028332498712861,-0.01618429218281181,-0.014557906926010888,0.0338345531072437,-0.003839602150772392,-0.020241008352909984,0.0015151108080933007,0.0,0.04993600002657095,-0.015188328349512559,0.00754235976472839,0.007450389186781203,-0.030095891505407812,-0.003005225241213272,-0.0011079079027316308,-0.024128120924179375,0.0026866319615852507,0.0009053928725564209,-0.00605670510330214,-0.011477806788511735
