Date,ABM,ADX,AFG,AIR,AIT,ALK,AME,ARW,ASB,AVT,AXP,BA,BAC,C,CAT,CBT,CMC,CMI,CNA,COP,CTAS,CW,CXT,DCI,DIS,DOV,DVN,DXC,EMR,FFBC,FITB,FLS,FRT,FUL,GAM,GATX,HON,HST,IBM,ITW,JEF,JPM,L,LEG,LNC,MDU,MOG-A,MRSH,MUR,NSC,OMC,ONB,PEO,PNC,PPG,PVH,RHI,RJF,ROK,RRX,RTX,SLB,SLM,SNA,SPGI,SPXC,SWK,SYY,TFC,TKR,TRV,TXT,TY,UNP,VNO,WFC,WLY,WOR,WY,ZION
2022-01-03,0.0007344472261565649,0.00772796046961477,-0.012234202356711243,0.02152191080860244,-0.0012658598170829372,0.03781192472935779,-0.02291874896274304,0.007671101113595036,0.024346895361866627,-0.00315294842239644,0.028178328093031224,0.03248556054143381,0.0379859742538351,0.044874874950821875,0.0012575585255760746,0.01601445843252569,0.001377585792622149,0.006372019599782286,0.013838421081444618,0.02202843349092154,-0.04305377679609035,-0.003244995001560058,0.00579980052791762,-0.010462408445420679,0.012073115691289216,-0.018006520765404987,0.034506188916501035,0.03230820005889723,-0.01301523056231102,0.01927826070050087,0.0257175954469806,0.01372541094994939,0.0029339971329001013,-0.029506340333533387,0.003846283356397473,-0.002687441466710516,-0.008200948208087921,0.015526268957399614,0.0178062414716591,-0.01345219198722103,0.018299318620336402,0.02115525158021425,0.00588638734889857,0.0019436455460350999,0.021242196066444174,-0.0055124993176576265,-0.005928129090234213,-0.03791253950427875,0.059747157898732306,-0.018004067840228344,0.008461897222343806,0.01379693958663597,0.018159791777053735,0.03840017004124574,-0.01067012055464489,0.013408366785683468,-0.018561429928515172,0.027983437737824524,-0.02634389224331135,0.0035844383685339487,0.010574365780081862,0.059098445520319176,-0.0005081224617976554,-0.009564492638938438,-0.022948295153998988,-0.012902152376445208,-0.01426136615124629,0.005092218508001789,0.03159713800190711,-0.0020206146772880906,-0.004346813178485065,-0.011139800606463246,0.0006027853021066676,-0.016512415295592886,0.04586743434717255,0.05731569573902795,0.0015715751660767552,0.009147470643577016,-0.014812824796807456,0.017099365006772116
2022-01-04,0.02372795649146986,-0.002556016389604676,0.017177825948043957,0.04038125541719073,0.01394164300589118,0.025522490769448458,0.016844268723585243,0.005543237125523959,0.028090114682575384,0.029197116540063295,0.03210293653117979,0.027759089076869747,0.03919450900919719,0.007765530373394558,0.05352639844695606,0.023992863707470446,0.03467280126432426,0.038172446109148384,0.022152781574325875,0.0433778362193451,0.0024052316576110844,0.018448766548691653,0.02648549058351879,0.017223721539358694,-0.0065707507688758104,0.01760760191138222,0.04586386086335836,0.026482127000836186,0.04435491399113012,0.02052299693796833,0.04253412366483311,0.03288226391033011,0.019382719483978406,-0.005597246728053951,-0.001352228189031024,0.01414692891878766,0.010638494704008794,0.01415622758727153,0.014554819571663158,0.016839307093393874,0.02024773625042875,0.037910049771755494,0.022203205714174112,0.03540216964823051,0.04203122485425559,0.01336811053472542,0.026090022225368825,-0.0004786112765352568,0.07986991883896422,0.008106389402660286,0.022059758077054514,0.02449620628573812,0.024375796134454175,0.03683637416055263,0.003809805088410556,0.03192068923362079,0.02466886944212665,0.045012605830856645,0.010128073754134936,0.02904167833563731,0.0350692775252921,0.04854970248228674,0.02441470840761517,0.03548666086143126,-0.00277588834087783,0.006111027181871176,0.033614961986732306,0.024445911129627573,0.032284748288641474,0.05437476077270764,0.020866749786106364,0.01768393334460283,-0.003914418387602536,0.0171933160948865,0.034947334326333346,0.039818678412151254,0.004532664246740703,0.018491707282281222,0.012817186609071607,0.028487015469730093
2022-01-05,0.026527316945565316,-0.021527650419324806,-0.01920708077838762,-0.00771455396228693,-0.020673208670142884,-0.012263305605403452,-0.018208034862971068,-0.012789455745194744,0.0012608409150900446,-0.013238893879861435,-0.010656067925894241,-0.002621343190536085,-0.01687853666073913,-0.011636921338609052,0.007658024530627028,-0.008380295285003947,-0.008244902340112992,-0.00421231052846438,-0.0122593536553679,-0.017149194673512724,-0.04500020343267441,-0.006535362647250187,-0.007807565783100823,-0.005196831468453622,-0.003467418759764418,-0.011737395718698473,-0.022031055786594367,-0.018762807921328895,-0.0014607835207859354,0.0011828787512788708,-0.0030060733826683395,-0.01779042480890536,-0.02461065420011299,-0.011513389743837754,-0.01782891246421392,-0.00474486565199439,0.009856253748887989,-0.02959246442273733,0.0014488978682596354,-0.0038372002460107524,-0.025551673089027727,-0.018282057553764663,-0.010271073933467822,-0.0049179023977169445,-0.023815772782495026,-0.005469567987931079,-0.017193369869467734,-0.013879722632448854,-0.023427230358392004,-3.351732641265759e-05,0.0033103210743168354,0.004782375545655526,0.0005802965276930916,-0.016212316528061654,0.010802857286583922,-0.0185599528222814,-0.0013376046993440749,-0.02288599932260449,-0.016730030666055717,-0.029985980756677244,-0.004998591690274279,0.0,-0.01688167980136024,-0.00796787362745277,-0.008829472372953173,-0.013834987151865485,-0.00426710454215018,-0.008407588471531557,-0.010906319305151846,0.005074796069068244,0.004842948348132481,-0.01763428811541423,-0.012998778203577754,0.0030156373156833283,-0.018538983575733026,-0.008720191265006894,-0.01700790543405073,0.00943379654258325,-0.024823585720679886,0.002270308801411547
2022-01-06,-0.006782037304813526,0.0,0.016996631424966102,0.015549062002454761,0.011880422556511894,-0.00566005789118218,0.011992059635667962,0.0038716721160989565,0.044080784520716065,0.0021563200081986533,0.009163607513416272,-0.008119448664098639,0.020135601990038943,0.03277640892970246,0.010193119023059083,0.000172320682967797,-0.043174958543603426,0.014276248678759096,0.009530151455646507,0.03754115929286339,-0.00734026754973871,0.0032177251726861478,0.00230329443741506,0.001685203423862136,0.01101873369904105,0.011876798401406985,0.03776008335918224,0.007768100150901125,0.005643103185304588,0.037810154373098426,0.041783043060648506,0.0012711260919102685,0.00036764847169679093,0.006988327834354324,-0.005055187113705006,0.004099889645793331,-0.0011372422236971547,-0.0017260292538006095,-0.02083645232754272,-0.00012165808259467781,0.023930734536343312,0.010623900483836435,0.00986704925318449,-0.012944351156547018,0.023691907958056646,0.0029116110795444072,0.006283295297340397,0.011284482539742902,0.05003444371123189,0.0065484825061528085,0.026527835884061268,0.031200477043215935,0.0168216535902721,0.03851431859802923,-0.014326931655153308,0.006120943812901736,0.009285696914852704,0.014186355640354531,-0.006669593610391544,0.006276512791430822,0.005470262838568107,0.023752416691401823,0.019696985657749577,0.002783901161348634,-0.008337905261230905,-0.001368722498039987,0.005957585370071294,-0.0007523598251222285,0.03745748963438533,0.019787213042502527,0.016022867484947634,0.006027424384335012,-0.003369078621308308,0.0027692623201878153,0.01371709643586283,0.02562617062094441,-0.0028248136340245367,0.010580373126825915,0.007986053646675373,0.04107511172656686
2022-01-07,0.009653870478596005,-0.0015713676644798502,0.000799249185529094,-0.0031100734566514854,-0.01698029928981326,0.025706969324537976,-0.019083634385290704,-0.013721027059198088,0.0024125390997637997,-0.012192516173943013,0.008559909783230069,0.019683939311981202,0.021816109638397085,0.013402911438685772,0.009910465465511331,0.008967038224377832,-0.0019620241520778015,0.01807223346786535,0.026125233076730536,0.02739202008235364,-0.013845902330794968,-0.010477771877166364,0.0037335983666078043,0.0015140766438259678,0.00592742200393781,0.007990338783054884,0.010750478943186037,-0.011562389414209284,-0.005611437265795827,0.005692611973904471,0.008889952745814167,0.00412568475501196,-0.01191274358122052,-0.013751540753980995,0.0018475843465726172,-0.02288465406086715,0.023385046160743883,0.0495679011847836,-0.003767998825151886,-0.0019060259437814198,0.003977744607621014,0.009908168371037585,0.023922087906168343,0.00047709137519391653,0.013307416727708077,0.014516065330613559,-0.012120661080842643,-0.017277390430481376,0.005548276902346716,0.0005733309989199853,0.007842593948071741,0.008717681478663142,0.01312025132675898,0.014326337622671215,-0.01705537510024635,-0.028784209977202102,-0.026893152394371733,0.02393922573286167,-0.021574910297814776,-0.005537824793957147,0.004219795307353058,0.028781250389160018,0.007429498651278621,-0.003185645797274428,-0.011527543554946007,-0.024327534605617984,-0.016675590357276726,0.009915872963570438,0.015942362760344997,-0.008831835342677619,0.024086632889783965,0.019145570551995394,-0.0049171511344514585,0.005088834484393567,0.015306164995513294,0.021256737160594064,-0.0046034434778020605,0.01535476299819516,-0.001238050958894621,0.016681246526794924
2022-01-10,0.009328355487367102,-0.004197351931491844,-0.009293488893759028,-0.006239460834125188,-0.008291486345234023,-0.013605480270790227,-0.015100755285760381,-0.010603011344722968,0.004412434006711763,-0.015246743370326832,-0.003670166316406376,-0.02872390924086432,-0.005083481461575001,0.0038007545244653773,-0.011374319436075142,-0.00529818384110925,0.005897302417668726,-0.012673340590794613,-0.0019254276548478222,0.004836269225575229,0.004554408180478253,-0.012749369154996693,-0.02384556330894194,-0.019150086047238335,-0.007793130261765646,-0.019516614612621996,-0.007977125470930102,-0.013197319277001629,-0.004075545553422932,0.0007547470017523761,0.0,0.005688939827418693,-0.0014885272290734441,-0.0010421932462088002,-0.007146253171363859,-0.013313940657645351,-0.010614186124625835,-0.025261189669276596,0.0014831112909252653,-0.009303832585483174,0.003714944627539296,0.0009570203727811144,-0.0008227233946878076,-0.004051555041044819,-0.011628055788386105,-0.010810709978835487,-0.009914534773452721,0.00836294544535332,-0.03829918033519297,-0.029783606104625604,-0.00803674585886216,-0.00508380769738892,-0.0005631308283206016,-0.0057210147720037074,-0.009063438695339432,-0.043567721231009604,0.0031817551676744937,-0.012652442564065614,0.0069234720596969,-0.0030481544651785875,-0.007850648247529124,0.0025690787474890175,0.0034415581456148647,-0.006163207344660804,-0.025428038674629838,-0.004214252418816122,-0.006339327958737151,-0.014292778674697248,0.004461783237845296,-0.018496061678662024,-0.013113331277574414,-0.019169209552639788,0.0012353099501163367,-0.017662341540423565,-0.003495758826927098,0.010589412772097573,0.0007114003202957075,-0.014950899924540795,-0.004709838283697199,-0.007561662957184412
2022-01-11,-0.004851835232812407,0.011591259589180503,-0.0021985591555264694,0.014489217008741173,-0.004976591768057093,0.016152508693148437,0.016758470498180245,0.01307278153200686,0.01277942907309959,0.020889665676523617,0.00943935291001563,0.03205774588950927,0.0057225864448540165,0.016356351892036436,-0.007624988781852582,0.010309397960637234,0.0036293078942424284,0.004364970893260045,0.003858635655419773,0.031593400555594675,0.014703139823075917,0.018313396113213365,0.008598592271799266,0.00017124822517433635,0.008237313291870496,0.007694352038999597,0.026804110384212265,0.005167117357474771,0.011332479314178467,-0.00678734475883036,0.005123123822304176,0.004713998327850577,-0.0005214845272316637,0.006522400287144459,0.009519428302761757,-0.0055155384565674925,0.013351398760841349,0.018591931839853526,-0.015996409870938533,0.0011891609293501748,0.022205823797871282,0.0010162876436623502,0.006586505405810961,-0.00071793366527928,0.005674988283064009,-0.019286864298038164,0.004381242981680522,0.003329904723712307,0.059398989614432685,-0.005382310064176776,-0.0030863951719026783,0.0020442030977667613,0.03436646328829118,0.006248527268088333,0.015765266646829756,0.01564034587054941,-0.0018122400740679945,0.010771693067313626,0.014690302783623377,-0.01599230148155162,0.011033019471138772,0.03872445200001007,-0.0019601398657702607,-0.005696169447130139,0.012930930804797569,0.005642738493921717,0.007655744756564831,-0.0110957757840775,0.005666815098398725,-0.010178909540641379,-0.005485834333575967,-0.003257275001854687,0.010487458228451763,-0.015422831402029935,-0.0017539630930742955,0.012827875686398427,-0.004443603584428635,-0.0057570326991500664,0.014445944239755537,0.009488256765763037
2022-01-12,0.011841085061160772,0.005208395978027358,0.004553602688995406,-0.005950964293941818,0.0019005647850174334,-0.015002681325350764,0.00722406295151079,0.012454075667524878,-0.010646572072433136,0.0016851899715688567,-0.005188991913158025,0.0066197233936613475,-0.00711237995291325,0.0025328913964151045,0.011138858608468194,0.0006800956131918223,0.028372907837022066,-0.0031410796194861756,0.0,0.009690162569712557,0.0027399243500729753,-0.008454697155647173,0.00939774285650552,0.0053082044890737645,-0.0005699641927563448,0.0030986506364707456,0.0020078938385910128,0.012397939255992085,0.0056027035037604644,-0.0018982862379475218,0.003057802590608727,-0.0003128439782823511,0.0028336428173407757,-0.008812827635841458,0.009199738186074446,-0.002476255510808545,0.008968762265930241,-0.008296528096670475,0.00541890842794035,0.00864311300908649,-0.09268654380091257,0.005671803947260301,0.0008180129789028268,-0.00023962831807922136,0.0009633245135327595,-0.007865814921444447,-0.008350008215465832,0.003861769751916544,0.0012744340489150296,0.0061448156274726,-0.006707987853584285,0.006629080162825263,0.013071777883201685,0.004869524379154555,-0.002132738520323474,-0.008662094236822737,0.008352252563033291,0.006614596857704713,0.00029832057582046545,0.007230003831818488,0.0038579588186271607,-0.0008223979494601519,0.0004911783885646059,0.01113412570117367,0.015464317277704032,-0.012975589682778788,0.01830858357767684,-0.0030601935091582044,0.010204061095268502,-0.005836583200146128,-0.00116449309843758,0.0049671414965173355,0.0033575595159247573,0.0023538264228559758,-0.009444416282058055,0.006064743125530736,-0.017497032240572863,0.014037383490313804,0.007856532457706455,-0.0001425185933920936
2022-01-13,0.029830278755376805,-0.01398959311379,-0.0047718741003779375,0.02155176154341043,0.007088725576755328,0.02538527057927098,0.003133392772434185,-0.006965561042337587,0.0019926405634023148,0.010334071554294333,-0.00676310396351798,0.029661977644347415,-0.0020467273050303048,0.0074317029926487255,0.020683451168248768,0.01750519996764055,0.023803080883522343,0.018647715993603597,0.005551823889754948,-0.009241733486252679,-0.003618796271121827,0.004985845175256243,0.01372476414694268,0.021631857574337943,-0.01495549378466876,-0.005019652929949658,-0.005210287765561317,0.018219851215410587,0.0037143254052118824,0.00722724135447117,0.006910634878295685,0.004067660112135885,0.008774601553636296,0.007714361586721452,-0.018459578198688265,0.008538615890364198,0.005406519770012608,0.007808003458806612,0.008757963282872927,0.003126771275916651,0.012503378405131604,-0.0012465377877468597,0.005066877082592569,0.009581114025841941,-0.0005499224346804388,0.003303492697074306,0.008922763872079909,-0.014546149160621136,-0.024180623813789937,0.006523735689240473,0.024545474913868937,-0.0015197558335404704,-0.003225904618372022,0.006757811730945917,0.0021966634185173195,0.015048559492808034,0.011524117357558428,-0.010952033955513252,-0.015189315286316618,0.004923817047719048,0.005380532302705854,-0.007681916702430014,0.01766423034705511,0.0073107432652648185,-0.025835248786349907,0.005151908168602448,0.01253890152472259,0.028520540631400193,0.0066335464893299,0.033128369836742166,0.000490724095406625,0.0029916101746443324,-0.00790974919364218,0.002510144842206019,0.027494586094401807,-0.0070922065856559025,0.027803323397607382,0.013670099816778913,0.01485984502179094,-0.002136627847178274
2022-01-14,0.006461579059358513,0.004729260859585471,7.37630705458514e-05,0.003516210183202917,0.005849108192547359,-0.013439404629295382,-0.017492690726582993,0.007089114588261447,0.0127288679954769,0.003330091979074412,-0.02821880067358029,0.009200593450374273,-0.017432383362623316,-0.012540584785818765,0.008546125356067247,0.01987636060596465,0.0018493238379608812,0.006610912654194223,-0.0014865272369815052,0.03731143982654084,-0.018011421567270647,0.0012942606419212854,0.011361626007703629,-0.011670622063543079,-0.02251666408776054,-0.010533311474830498,0.015108732484109488,-0.0029333667842035283,0.0019530460242997982,0.009440822524044101,0.018369237924072523,0.012465023958814436,-0.020639864025060572,-0.0007785074501706069,0.004643597223824569,0.0018705236632574618,-0.008111942464906763,-0.0071942232487791635,-0.004081059236467843,-0.012833264964628888,-0.01129813133085844,-0.06146375574250451,0.002276863160618481,-0.015895648710974264,0.022423692766133207,0.00296319536474976,0.017563671894164523,-0.01677313673720482,0.03912617896320958,-0.006136969399195724,0.00899994639417856,0.01572797278826843,0.024811225337609377,-0.013321774492289884,-0.022627643242511986,-0.01769492012172269,0.018068545315827134,0.0006462027070552878,-0.015029938086362438,0.011865499619226894,0.008409898754581313,0.045341687072994796,0.0019288503308443339,-0.0014969626609037112,-0.008962553794069739,-0.002120939248824283,-0.014174637726865336,-0.007833963692583157,0.00958535874886568,-0.0002706949150566018,0.0009812714548407264,-0.005835683583732432,-0.005519825578939819,-0.005451868351151079,-0.0012947730072183639,0.03678572199862007,0.005127157215701228,-0.006657558771422156,-0.01632263051271432,0.008421332791388458
