Date,FEX,FNX,HTBK,ACWI,EVRG,KRNY,MRVL,AMKR,MELI,ERIC,INDY,MSEX,VCSH,FORM,EEFT,TBBK,TTWO,CVBF,CVLT,LBTYA,VRSN,BANR,UFPI,NICE,POWI,NTRS,CNOB,IGIB,KALU,CPB,TLT,ACGL,PLAB,FITB,CACC,XRAY,GBLI,KDP,UAL,CAC
2020-01-16,0.008935540400001107,0.010984221480327738,0.012913769761662586,0.007329091738353499,0.008258465062572773,0.0,0.05726003114735323,0.019260408937774587,0.00981854252503811,0.02831268298099765,-0.0010183020592668957,0.023546248439964446,-0.0002461640916890939,0.015765768990863682,-0.0019616973700851137,0.00912860206938615,0.00813520870651252,0.016997277381199716,0.025814927342158178,0.003740067959539184,0.008501027109004466,0.011413507354268715,0.002885906835585317,0.06526864671592536,0.02853766648569178,0.0085031099627626,0.011200145863026645,0.0,-0.00150355358538945,0.006488262449765747,-0.003150741706027471,0.01157776181607173,0.0026229483182313995,0.012401088378263259,0.0072416535812496186,0.017597445086602326,-0.0006716404290877387,-0.008614467777314783,0.014157888628814952,0.011481638352924373
2020-01-17,0.0022513414490554773,-0.0006788537716121423,0.0031870205764956694,0.0027128277465608974,0.0026801750710367944,-0.008196483369072083,0.008495891599308303,-0.0022677850528383114,0.009828028054228222,-0.007709283370013753,0.0017838722850540556,0.02099701816833144,0.0002462247033696574,0.01662974027423103,0.00927515035952342,-0.004111857842292954,0.018567808904108363,0.01021334940173424,-0.028364214836203105,-0.014904527890940211,0.0021541760352348227,-0.0012739635993893605,-0.0069886902970631715,-0.00283655748499978,0.008228148137566338,0.013434826566852909,0.008702342164941035,0.0,-0.012329649726389835,-0.0014559976383818896,-0.008548138236562086,0.013689305389402717,-0.010464345834616862,0.0020412585817197737,0.006497429374227037,-0.0029933046892828274,0.031586224418333586,0.0018101894330806445,0.0017868665521434401,-0.002141922222051784
2020-01-21,-0.005241948018183118,-0.007882652233853205,-0.014296918922030666,-0.005411079634161098,0.01990198864328785,-0.020285544834332425,-0.03439792411328013,-0.007575483294266161,-0.02161927398083685,-0.01331843456994486,-0.0244212494550331,0.006200288649867547,0.0013544604464743593,-0.006179573786970316,-0.0018866627910648637,-0.004954539029181526,0.0029228897690054545,-0.021599327351939368,-0.00043899159703264523,-0.03829796395878049,0.0020560432538678786,-0.015673449985398102,-0.006002976001598714,0.007623578001474618,-0.020971750260409427,-0.007405537527303219,-0.01098036124469437,0.003083040046545138,-0.021059610138798424,0.011245606221468973,0.01050580357049502,-0.00044264328022824984,-0.005948456834576565,-0.014600767870256881,0.0044367540827365826,0.006337731034467664,0.009446002604336146,-0.020599869100125123,-0.04358970084437075,-0.006653536522675196
2020-01-22,0.0006023644669077566,0.00027406403716701,-0.002417310256355054,0.0007417049960456445,0.006407687791500916,-0.0007670184993462392,0.009814502555920868,0.007633309301358526,0.007122683663247642,0.007873786797275573,0.004693649774497821,0.003005770522222395,0.00036908099723187426,-0.004754976861363613,0.01981707317073167,0.0033194988564217986,-0.0021473945901338,0.002348754872934844,0.0017566538153086508,-0.0088494278573098,-0.0016322147805158949,-0.0035178993199442843,0.008954754513460506,0.01338148669764605,-0.004458651429211424,-0.03232926589537333,0.002379221197832848,0.0005123542316129992,-0.016450992727523928,0.00020601373335948914,0.0035136625871181604,0.007308892051434368,0.0026595719384630012,0.011026674254154267,0.005786463899136507,0.006629148134515983,0.050661632923560074,0.034317392354728415,-0.028558160059341864,0.0015125759738729982
2020-01-23,0.0018056330012741206,0.0019170272378365993,0.0024231678047423877,0.0001236813884495369,0.015771786722813763,0.004604561780337413,0.008639134369310408,0.014394069486766803,0.0002714207481788744,0.002231985845677853,-0.001557240781987379,-0.0005994672577163129,0.0004919264356098019,0.03748623638674564,-0.0035276313177317054,-0.0016542975608970778,-0.007993184853233082,0.013120746822323559,0.013152176739728239,0.004960274738729842,0.004344087567625943,0.00687478079692605,0.016099401235093458,-0.0056273374798223585,0.015967216251685734,-0.009422975100584874,-0.00949385598283381,0.00102362274136647,0.014446596538118639,0.008029546306768776,0.0070018177659800784,-0.0052770129698526125,-0.0019893722230085453,0.0006816610273419066,0.009200708163291438,-0.017780674704498622,-0.031326996008993135,-0.009275674531818767,0.018478533515691842,-0.0008631579804629919
2020-01-24,-0.012165776436760423,-0.013121725866153122,-0.04029041217333962,-0.008277750106380877,0.01666657957723494,0.003820249072446824,-0.025338903084910713,-0.04480968911022154,-0.004145749369318108,-0.07238297416234174,0.0007797238519622329,-0.012143911779942451,0.0006138263124282339,-0.038257171137754065,-0.021420900310650803,-0.02319799006219192,-0.02936397559350501,-0.023589073074028022,-0.013846805987572486,0.012339571004018168,-0.010557297941046984,-0.024358739475263458,-0.004469107465450817,-0.008012595533082978,-0.01456660166596313,-0.023541917900749665,-0.0075877682855811646,0.002216155099794559,-0.0031427364955909365,-0.0034722973707980165,0.008088672958852294,-0.005526075409053144,-0.03920266744920764,-0.01771111373490708,-0.0042211589827120255,0.0,0.012048462575699581,0.009722821347140975,-0.03510833911365452,-0.002159184413075277
2020-01-27,-0.018093303702116148,-0.013573408832722178,-0.019311191821376195,-0.01856238417324385,0.00532459872094404,0.0,-0.05272802240157182,-0.0734946899414014,-0.01017292616250498,-0.009603724337128972,-0.00727263940435563,0.0012140786143488569,0.0011053890665737587,-0.04198892838548596,-0.0006744779742570151,-0.014419005669549345,-0.01764047817693526,-0.007105776932517682,-0.019964976427213954,0.01511461138968584,-0.01400696893857134,-0.022129844098231488,0.0022444602443709716,-0.03027564851795217,-0.03374478802963787,-0.03109645627805635,-0.01730374066132101,0.0022115741389769905,-0.00738898415567546,-0.00040980065630702445,0.015554031841283233,-0.00977996592527186,-0.042185315011618485,-0.01178897595689854,-0.008237712365237404,0.0011733377815406065,0.01065135155468222,-0.0003568337132242583,-0.05213680333219162,-0.0030297343342942096
2020-01-28,0.012542413557617094,0.010531050832987221,-0.008561870423791418,0.009393362928087123,0.005993175104684889,0.0007607909729483442,0.017781273074141346,0.014345917809624575,0.03190283213362055,0.008484743936828298,0.0028781349837156966,0.005002331761896794,-0.00012259894195887355,0.03037289508753971,0.005828917493839736,0.012908827339233042,0.023563837922077058,0.0014310974422004907,-0.0024624311655058184,0.010566725319820724,0.005720550278737635,0.006576796006288799,0.009975403660019033,0.00017482548559177857,0.011876107443588912,0.013101923798070736,-0.0020474243800112646,-0.0005093903248994947,0.0029775762820201113,0.0022555392259646645,-0.00783118216851586,0.0024691395822975526,0.03682305134733865,0.012631534259113453,0.008438324074783843,-0.010882165880119032,0.004029828957517578,0.018194778693892744,-0.007471263972441022,0.01736461478763851
2020-01-29,-0.004281832602141211,-0.0025014217268939376,-0.008635468327225837,-0.00012587440772815484,0.00013848518736758741,-0.009885882351909347,-0.047094438709568975,-0.008319420381162401,-0.009055586935118098,-0.02403830747001945,0.001043651671958079,0.008597401746247346,0.0008592982967885465,-0.024253717799790686,-0.005368081884587594,-0.016992417600759646,-0.000476284496406687,-0.007622639777789764,0.02176834327000865,-0.02043721075746019,0.005498467265314888,-0.004612137704882779,-0.016327316862748242,0.006930214525005196,-0.026059594674084363,-0.0011029777635259697,-0.00902775186305449,0.0027169102343065354,0.03166739812167596,-0.01104774573599554,0.009778935190873028,-0.011867412027645519,-0.056406649394712294,-0.01351367425920269,0.00834591203061752,-0.0025390909017212193,-0.02130286844950946,0.0003502753314530427,-0.023880647558821577,0.005974350828063191
2020-01-30,0.0032252158377357176,0.0018107585423041694,0.044425064950332604,0.0,0.003739986370023596,0.008448687510568265,-0.011558448157450552,0.004194478110408184,0.0036942788657015058,-0.01600994022857405,-0.010685665184270388,0.0005983018527584427,0.00012228656551571682,-0.0007648358721007442,-0.007114404418263942,0.0034572137344930365,0.012072087990287583,0.010561824170358447,-0.01954753818383881,0.011644840188143935,0.005703925551113764,0.0036680775072968075,-0.00450815450385611,0.002197830516061261,-0.0016337174621806616,0.01415132369721972,-0.0041407225092595645,0.0,-0.007673929777234578,0.01427390080061075,0.00013894962692306834,0.007931083164422592,-0.00442807518613364,0.02528986312588244,0.011505205669486651,-0.022060008135877163,0.002839247689995661,0.003852907026790975,0.033772117357354636,0.009755996424484659
2020-01-31,-0.020208225020988624,-0.021273467142875035,-0.03252714846867666,-0.017607751716138487,-0.00414016767296066,-0.05940602369822834,-0.03064533144826853,-0.06015051992897191,-0.012040318418186535,-0.016270283419341114,-0.01080074466960912,-0.02466020603209318,0.0022062196826646563,-0.031381543098379594,-0.026252393699568777,0.018949205300129446,-0.021894380513581613,-0.013301395475262656,0.008512568846570145,-0.01582741490261974,-0.024374188477592096,-0.008463105742989141,-0.013997436319633239,-0.005655561717698654,-0.0009207085039533158,-0.03206366598425647,-0.0182952846084683,0.0033869755568014526,-0.0318993223712607,-0.013052923565524677,0.009129724738293765,-0.0071942309784035485,-0.052631582668153154,-0.025351143370713203,-0.0810984184057788,-0.02828398553841771,-0.00817881444847568,-0.004536042322944023,-0.03794208293559087,-0.007351201968940124
2020-02-03,0.008437279619323945,0.009944081305377939,0.01982771768742775,0.0067852189470536395,-0.0048503323161559475,-0.006477731785296426,0.0070717926539412,-0.007111109008805627,0.022594239017722506,0.0038167467866938587,-0.010652512261134506,0.018081495335286135,-0.00041709102501896744,0.017779564300069772,-0.011862440525423512,0.021132713576694773,-0.002326708255355081,0.013961988506479006,0.05153264485194242,-0.0029239336139965655,0.011626833844523787,0.02133839836922591,0.01440493159653422,0.0027278073846692674,0.02774657548359305,-0.0015334487382407946,0.011012413486540584,0.0,0.003394772492517184,0.00991919070603231,-0.0008107090248222759,0.011775305788124024,0.025821590813862594,0.01862906813396603,0.013450484558488629,-0.0067857463980453,-0.0012685734653704595,0.005257815207495797,0.0014705963350756246,0.006982322345377101
2020-02-04,0.016733822617119865,0.014911176156741313,-0.0008547266092393535,0.017166772504656036,-0.011279803807055622,-0.011409941162807358,0.022718010833099767,0.025962597690820877,0.047022044604873026,0.02661615769706427,0.022073050649412007,0.0019567779754521286,-0.0009807502678578217,0.024456488942894206,0.017589973417362348,0.03559605197777693,0.02074790400252091,0.014245413254761363,0.011406863409100021,0.018084056123787606,0.01861693534533493,0.014624534031977943,0.011936599140721205,0.00937659939298685,0.005977390345796252,0.02826150076399614,0.006702795088653568,-0.002369093890147278,0.013931624873204429,-0.004297141298913787,-0.013466622532536054,0.004252484940948875,0.01754389793545874,0.017253552307930464,-0.0056814289147858466,0.017080306466006556,-0.02000636080805529,-0.00034871822757664983,0.05313036354251577,0.004622808424249669
2020-02-05,0.01142995304567962,0.014553113461001299,0.02138588836292521,0.009501330907976335,0.0002816415781554671,0.0008245606454582166,0.04361832437696611,0.03228630868020699,-0.04792488546772378,0.008641867472385156,0.004476954205570927,0.013369302101954084,-0.0004911339557323036,-0.00037894009523009586,0.008832308395626542,0.010391695608509055,-0.04860945524392091,0.022940001752147055,0.026733474326283257,0.01152185143019846,-0.005688148081593791,0.029202674948808127,0.023795070759279335,-0.012214031138639614,0.032976630206150714,0.029874415750180683,0.016646157151648966,-0.0015268439473007378,0.0328787904536616,0.006987220303885877,-0.010934456664708492,0.01894366039777018,0.017990987134404612,0.023744582423787408,0.006176583314689843,0.01149004340589821,0.01782247812815063,0.0006976797487985298,0.03752058698660665,0.007320653701589963
2020-02-06,0.0007529007662490095,-0.005874490269398569,-0.008375243326379733,0.0019812349989090094,0.0042241137873157975,-0.003294997430714819,-0.0034827319278619706,-0.03296725160677083,-0.007161497785190818,0.018359697085545745,0.00655481386591017,0.007560025094200951,-0.0001224552510987742,-0.01440482080574712,0.007191506911064183,-0.003164553858114205,0.05780055982166066,-0.006864904495770596,0.00956064324983652,-0.0009492614693056289,0.017256035693422156,0.007275284383009284,-0.004966318751961407,0.013700224576855602,0.011216454918456797,-0.0074453485923888785,-0.009414696920755139,-0.00016988222825009558,0.019669402064454777,-0.01714268068830982,0.004506798909049703,0.009186317621577844,-0.01104562734705361,-0.017229817874051867,0.03165878521028187,0.0066412145662140265,-0.010506209160390578,-0.004531298575258136,-0.016493567492831818,-0.008720680185923313
2020-02-07,-0.008130180801906417,-0.010306740418657756,-0.016047340913780683,-0.006550512227678107,-0.006309484719098313,0.0016525744905577788,-0.06718453158676874,-0.03146852020854318,-0.03722798877608047,0.054086575803835135,-0.012243018662549843,0.002648286067189254,0.001105008078261971,-0.020000017606295106,-0.015522165887842498,-0.0023810068045417854,-0.11852199501204586,-0.013364391075359916,-0.0024179476929152566,-0.031353898017961734,-0.054715648341250644,-0.014445305267359654,-0.017168734566851196,-0.004695865813530653,-0.01981405842275774,-0.013541249736970573,-0.010743926869299258,0.0030587975945046697,-0.03065903374635459,0.014950229155435313,0.012477658161907934,0.0002167557309851187,-0.0416977220321344,-0.0057317270090486705,-0.004390268352968296,-0.008680688541934045,0.0016086373704440327,0.0003501834513393032,-0.012670765752377688,-0.003560825626591102
2020-02-10,0.005313015108201702,0.006526216072436863,0.004291863226312254,0.004976514579707603,-0.0011288371268163289,0.0008253469264285496,0.0054121084737139835,0.04241901088407496,0.018900282604801477,-0.007981658181953066,0.010548573540437145,0.00836376637877212,0.0004906712024916882,0.02433284342119668,-0.003973290189914991,-0.0031821768356523616,-0.014209578115481292,-0.005137627492238339,0.010704960855626444,-0.005394737081010015,0.003706083562776019,-0.00952748035016504,0.0034527198823233185,0.003970094529864632,0.05087526579454549,-0.0019751791866945423,-0.005012676117036374,0.0016937708617141833,-0.0054796855673263645,-0.003682455692437525,0.0027699594472050393,0.01365108707736895,0.14685317483518,-0.003051749822941874,-0.020615537672250994,0.006129714194096136,0.008673321255755262,0.004900162119734208,-0.0001258446880726405,-0.006096409663754465
2020-02-11,0.007247301879533596,0.00758741867784174,0.011111001155387656,0.005075574828298013,0.0007062267751583029,0.004121852420653438,0.05590065133821853,0.14632028096170435,-0.010042060598417724,0.0333331886693371,0.008350836937901063,-0.014697427111919126,-0.00036793377857125,0.018007636263797755,-0.08098520787238772,0.030327224464418157,0.01252251702385987,0.004225323277389448,0.009192627419195798,0.05177506691459732,-0.006655995099234979,0.0036996772787285526,0.004453564923441178,0.0008596131111375804,-0.012885264355399162,0.018108202647721727,0.008396642724443737,-0.0015221171535165778,0.01633655356451813,0.000616074391837973,-0.005040408445304734,0.02073534254469611,0.018970171316345708,0.0037412796290108297,-0.005256703994214851,0.009573534120368876,0.011464887143756153,-0.001393186622387188,0.013338335753260377,-0.0002116728356811315
2020-02-12,0.006595719833575542,0.008625267619949861,-0.0067622329312782,0.006651205540046501,-0.0014117292763831113,-0.0008207550336082337,-0.0007844899087641188,-0.018882338919340547,0.07396951070901836,0.024471788599909727,0.005693701939993634,0.0063509192949557924,-0.0004903892794826392,0.01844184330998,0.017982641734375804,0.025561574562853684,0.014503045308923657,0.003272547476862009,0.02079206410020884,0.005157081177968426,0.018732198911770803,0.007187730920533708,0.008061197098984563,0.012998192169001443,0.019767001262945394,-0.004470763559355273,0.0008324782218493976,-0.0008466629398583558,-0.02777260563801731,-0.011286666925580224,-0.005066005355014669,-0.014869079878488622,0.02061173007998507,0.004405556915923148,-0.004733015358916015,0.0001723857471258583,0.013854008530298723,-0.0010464432237510257,0.020737590888609825,0.0021156408359530587
2020-02-13,-0.0001485853056629738,0.0013574140087211362,0.005106425475594811,-0.0045273102514868935,0.01145076371516307,-0.0041088308959317255,-0.010203916152389692,-0.021554876713356097,0.026735477375381844,-0.014115043943596861,-0.007977601876540175,0.02292139943763316,0.0001229348498552607,0.007021453725331694,0.0020981222239848663,-0.0060422904145789325,-0.01587438705387667,0.005125879932487143,-0.0110572202378314,-0.01539178009147657,0.007297507343286158,0.004940373113772489,0.027389125204867915,0.001243577051319944,-0.007497563247427563,-0.011910608519460908,0.008319337664329352,0.0008473803854267548,0.013402412360173255,0.003735957146938862,0.0038359808547649976,0.01679429011533662,-0.021498365830949773,0.0064101125938873516,0.0019161020912270565,0.0017239256699070893,0.001552982304507955,-0.002094925869588926,-0.014720184055901364,0.006755144946702707
2020-02-14,0.00014860738653688088,-0.002440387594881077,-0.011854715895164958,0.0009833966226471258,0.01104104446928833,-0.0016498479938497068,-0.003964910684099099,-0.006294333586072898,0.02293568785827449,0.0,-0.009338377534669706,-0.002592183203719123,0.0004903476942341722,-0.013211031572534448,-0.01864105465585797,0.009118532443044058,0.01087248222669257,-0.005563170173889853,0.009807767840126269,-0.03694938207538978,-0.0011438479803145274,-0.00965020769895264,-0.031523806818893996,0.011065270711051012,-0.030677150290197464,-9.88077411142596e-05,-0.007012991825805059,0.0013551525345827375,-0.002799306434769444,0.005789751919033526,0.004377102123018783,-0.003136203159402662,-0.013315629616780456,-0.007710292708805522,0.006912282971584194,-0.004474347173455406,-0.0058916032311574495,0.010147063793860989,-0.017779909247977566,-0.01342004419700904
2020-02-18,-0.0016378180942244747,-0.002989314010350741,-0.009425829698531563,-0.00392941294523208,0.021287959585836846,-0.0024796030855823714,-0.013136889760719472,-0.04513072158626763,-0.008925045198616477,-0.00991209112624103,-0.008117225420116836,0.0027433724816463556,0.00024538633766924,-0.04462621356744145,-0.006882312312435301,0.006024090761646228,0.0,-0.007459503041607363,-0.004079236331390512,-0.0019674460878070787,0.004342228283900962,-0.020959838483047832,-0.00944332623964339,-0.013959462008605095,-0.030602871493837114,-0.0036561568618902474,-0.0191111068822839,0.0011837081451986364,0.007260413676415611,-0.009045985272649992,0.006848727968789214,0.004404346375629364,-0.0013494942308494018,-0.012162282940638258,-0.003386675255154681,0.0012099023850404844,-0.0018715522636999493,0.0,0.008673724519693504,-0.005100971841438207
2020-02-19,0.00581719741337805,0.007360297811526362,0.0034604248999792198,0.0041914906688780285,0.00040641868441460005,-0.004142343035606122,0.016942088304505054,0.026534071406781656,0.019616964497053857,-0.0011124626966064755,0.0076557417217983925,-0.022606428964157432,0.0,0.009342147377536802,0.0008315669760898814,0.011227588028388968,0.0009697664643886217,-0.0009391643226948077,-0.008191963719379691,0.02414982066675808,0.0035632194667061245,-0.0037558659108185566,0.016430148053928173,0.026558709658911273,-0.0021566066524648653,0.02221552715876296,-0.005082362602641277,-0.0005065680560177865,-0.014320040208473661,-0.008506096876096159,-6.842852590971393e-05,0.006055629700044918,-0.0006756911319566461,0.013680091941173478,-0.00236493188111897,0.0115678484633146,0.0,-0.0006928464289047698,-0.010219338442859938,0.007904330881890687
2020-02-20,-0.0010380422949455292,0.0032470594843827527,0.00948259503679183,-0.0057699499728239845,-0.004735554456133495,0.006655679945687609,-0.0031733575616035292,0.049272936603404816,-0.0002019056209143777,-0.005567926065269457,-0.008383652353067483,-0.003977634789927409,0.0008585860545449187,-0.024296222934848233,-0.016825873885821574,0.0014803481680629726,0.014003842919409148,0.005171780245468938,-0.0025564849030256243,0.030317655614692685,-0.010273154584150124,0.011875387138553295,0.13729772635353732,0.0004413163702194911,-0.00579662700967476,-0.0035897343976439844,0.005108324962392219,0.0015215035580653513,0.04709437418617246,-0.0010463746222540982,0.00783349866202565,-0.005811518490264178,-0.03786344969986988,0.0064101125938873516,0.0006213786275532929,-0.019627984834663548,0.0,0.015597954883345366,0.006169799854712998,0.0010597870907018692
