Date,ADEA,ADP,ALDX,ALNT,ALRM,AMCX,APLS,AVDL,AVGO,AXSM,BCRX,BELFB,BKR,BTAI,CCEC,CELH,CENX,CFFI,CGC,COLM,CPB,CPSS,CRNX,CRSP,CUE,CXDO,DHC,DRH,EBMT,ENPH,ENZL,ETON,EVER,EVGN,FAD,FBNC,FCVT,FLN,FNX,FRAF,FRPT,FTAI,GECC,GLRE,HAIN,HBIO,HBNC,HIMX,HLNE,HNRG,HROW,HURA,ICLN,IVAL,KALU,KDP,KMDA,KTCC,LAUR,MGIC,MNSB,MOMO,MRSN,MRUS,MU,NCMI,NDSN,NECB,NTLA,NTRA,NVEC,NXST,NXTG,ODFL,OFLX,OVBC,PAYX,PCYO,PENG,PFIS,PIE,PLXS,PRQR,PSCH,PXLW,QNST,QTEC,QVCGA,RFDI,RFIL,RIGL,RNAC,RPAY,SBUX,SCVL,SFBC,SGBX,SLNO,SMCI,SMID,SPNS,STGW,STNE,TNXP,TSBK,UPWK,USLM,USOI,VTGN,WINA,WRLD,WTW,WYNN
2020-01-02,0.0005402757043719841,-0.0010553064156467729,0.025817572606665173,-0.020412380898555904,0.0004654516452291535,-0.008860720863825167,0.01779882630165175,-0.018543091362376196,0.020157169795334662,-0.019833620739670432,-0.014492739601511984,-0.009755950489745757,-0.0007800635376040699,-0.06913068439025716,0.004464529608926959,-0.016563353184024576,0.026595719384628902,-0.0193386205919841,-0.045519161320784596,0.007286092636522801,-0.018818301044152386,0.008902139711311152,0.01235549876672315,-0.026024121438968595,0.027401541161724996,0.07058827663148182,-0.022511951990065726,-0.0054149896837112355,0.0144925360265038,0.12284734385453056,-0.004328988858539939,0.03749999834431539,-0.01630269529751638,0.09868427450637163,0.0012941888805928503,-0.0012530071349055039,0.00846108354297015,0.02254636472104843,0.0012418522821502354,0.00025865972103278345,0.006769360718327677,0.003070596251129265,-0.006426887155857042,-0.01582590038036613,-0.029275745313403267,0.0,-0.004766989604969685,0.052631456341771354,0.01258400737902643,-0.013467986633157847,-0.06169665888547715,0.02898550724637672,0.015319219508128867,0.010582032484428794,0.0029758967396043,-0.002083515388999091,0.024890188654394407,0.05147053860772499,0.012492868908627885,0.021472368513246298,0.004347863299832833,0.08298481119582357,-0.06457242582897038,-0.04261366368756325,0.029936853573191202,0.023319536157671683,0.014676967558247878,-0.005823371625617857,-0.006134979694603193,-0.011872891881465564,-0.0035013290539909203,-0.019019377611570354,0.009105873542797793,0.011856014804834336,0.006617502725101643,0.0037858769162666395,0.000587939571856877,0.005559943921829902,0.026357407385250164,-0.004965173491683017,0.027154152482041338,0.003769182562064488,-0.001009104847206177,-0.004875390735486929,-0.01785714575338404,-0.011757041165403659,0.02207775587756311,-0.03795956174956938,0.008520949720890014,0.0014792281697222354,-0.056074713877646065,-0.03361346603065585,0.029351557431570807,0.016265011515982142,0.0010726155926115144,0.0,0.27388531070591493,-0.047619014666257176,-0.016236484237077353,0.016666650772094727,0.014782710285132339,0.021582713452168223,0.07269996415771973,0.08547008547008539,0.030934648027226563,-0.014058070989477756,-0.010963827284787508,-0.01369532932200257,0.08695648167719883,0.0010086561301265728,0.039699076905090225,0.011587824000207636,0.03406064514996454
2020-01-03,-0.021609870404554088,-0.0021139623727932655,-0.013422805905036084,-0.0029465742890880664,-0.0025587486870618514,0.005363961080150803,0.011390968452032357,-0.03373819232767061,-0.025434953994174836,-0.06534394706069113,-0.014705938038939936,-0.04532027587283982,0.00117118531050453,0.22867636880660425,0.02444441656835661,-0.021052465148216126,0.010362746465985007,-0.008477802229355236,-0.011425747724238433,0.003170552381444258,-0.001237059059813972,0.0,0.005905496881222216,0.002022908504755616,-0.090741851054427,0.006593336090217505,-0.018181619081724554,-0.012704241232432634,-0.025345308393747712,-0.001704132133623637,-0.0022609063156574516,-0.017402897089027203,0.019236392233506816,-0.0419162114347259,0.004136677697335944,-0.010536708513411486,0.002397371602958387,-0.0008644165886513289,-0.004546872308106353,-0.007752094086016292,0.01916287371800629,0.014285583911533006,0.006468459213293087,-0.005025144893802347,0.026587303809898488,0.0,-0.004789368172688158,0.0928571619923757,-0.004308139119757248,-0.006825883137202782,-0.02054795773263285,-0.08028169014084507,-0.005029389129763473,-0.014431688024719502,9.000974092088221e-05,0.0024357033458282107,-0.014285676246928447,0.05769237983348874,0.0047672939286700355,-0.001001149887490227,-0.012121439694929848,-0.004961309887567378,-0.020522388059701524,0.0029674270686739224,-0.015526218384061985,-0.008043013374724683,-0.007080761499930088,0.0,0.0024005382438447853,-0.012916800641336601,-0.014476577549632497,0.012954452705685737,-0.008121319021730411,-0.011925223730397727,0.021296484381319702,-0.025647317149018134,-0.0034074268223367454,-0.01184831124314234,-0.030559801455482427,-0.013972088841007535,-0.012709709772511624,-0.01411373714756281,-0.06666665382256765,0.0003110212426704617,-0.04155848380813787,0.003965595868377747,-0.012022185421363796,0.004932151581662048,-0.011177317484363791,-0.038404682818316105,0.014851446818306524,0.021739130434782705,-0.005968179910028293,-0.005819844744968661,0.01098642899092317,0.02527766470757098,-0.02499995931625265,-0.02499998183477492,-0.008040548312303164,0.0,-0.0021422381156551706,-0.014084494035883521,-0.013554611326129229,-0.007874015748031482,-0.023157169420959023,-0.040874551945332294,-0.004254752525309047,0.027818473755819806,-0.026666683620876763,-0.0010076397680975901,-0.021485030233057034,0.00024445842451426003,-0.014832929051785237
2020-01-06,-0.00441730446938049,0.0013537004256571894,0.0017006380697373036,0.006755397927342033,0.003964509438217245,0.024390220263873053,-0.04219542843878554,-0.03491620186142308,-0.0014959847659014036,-0.0022177535015125427,-0.020895503055387565,0.010319867142835726,-0.004680054473820361,-0.04009564366570739,0.021692149197217514,-0.027956732717844268,0.01923071985414171,-0.020631921402138875,0.009045241466119736,-0.007605248427797973,0.0016518399817069263,0.01176469433266436,-0.0043052331228008445,0.008580116891208966,-0.07687123055883771,0.004366871016330709,-0.009876503868465503,-0.022977878533661622,0.01418431562504674,0.012632260850788057,0.003486205143878207,-0.00544958597022982,-0.11265967814985844,-0.00625002384185791,0.0011585627948074162,-0.00862087613367113,0.0020926244910741687,-0.010818184505871686,-0.00041525035490275197,0.004427271919392073,-0.0018142933929355953,-0.009054021405646484,-0.001285285441088302,-0.008080800685720813,-0.010823373697803285,-0.00327868544904808,-0.002139489691653451,0.062091596959735096,0.006823212250409494,0.010309235988974708,-0.02937063431412179,-0.030627871362940318,-0.002527405872503441,0.008513210538373173,-0.014834171336233215,0.0065951418743155354,-0.037681214023327136,0.021487542728154674,0.008651905736277055,0.01703403525706193,0.006135130851041337,-0.009972258311137128,0.005714285714285783,0.04437865439944333,-0.017605033949473436,0.010810948844232948,-0.002803641203925511,0.0,-0.007868612584272738,0.02769323890777531,0.011836719409554108,-0.002918359602126497,-0.0012736686748183734,-0.007905654098916748,-0.008612757141431504,0.0023224160273140892,-0.00011811337706280067,-0.0015987575857510095,-0.0320529558800704,0.014170074379116215,-0.010813833815044305,0.0,-0.03463200246221376,0.006841321808682688,-0.013550101415125249,0.01119157873536003,-0.001187240988811178,0.011042908915831484,0.003009966144783105,0.03533018514420472,0.024390243902439046,0.0,0.01267515256562568,-0.007880302285585894,-0.0053007780911826785,-0.024654457594939116,0.3333332985609012,0.06959703103840709,-0.007252644040568135,0.0,-0.0017175245741682943,-0.01071427567880967,-0.028192339552708834,0.23015873015873023,-0.015359109138634586,-0.013875157701246033,-0.00011244850106695292,0.007968291970234631,0.0,0.003530342191188529,-0.006825921088800535,0.001223687807434759,-0.0019791459538175404
2020-01-07,0.003882689021437402,-0.012104380003036042,0.05093381961549448,0.005032413687836801,0.0013937601476043948,0.017609104410876153,0.28287508635664516,-0.023154826475434986,-0.0034426542520074044,-0.023602913608172904,-0.012195110427418387,0.04034762287391991,-0.016849588546464456,-0.025561145740928826,-0.005661989975938919,-0.057522372110286435,0.00880511322993427,-0.010817904397680822,-0.013944238093642314,-0.0013936678234601763,0.000622982261435201,-0.002906973923522793,-0.04048744752448419,0.0066721885920126844,0.05551499285440853,0.0,0.004987578157833905,-0.02257787025531821,-0.016317422904002732,0.011126093236809131,-0.001042295338073429,0.010958893372029044,0.021596854023104406,0.006289332318799801,0.0005143209246043501,-0.002557482084141971,0.008054863581354654,0.0017500079305494687,-0.0020768879701529297,-0.011667113748633273,-0.0066094104899762085,0.0,0.006435066062496553,0.002036706556540313,-0.011723299541684717,0.0,-0.006966680968793826,0.1138460726414916,0.017520509255961825,-0.03401366077741974,-0.020172891258111503,-0.033175355450236976,-0.0025337236690152753,-0.0032077054825569995,-0.005931588588582892,-0.027586223044358538,-0.04969874500663096,0.004854403016450348,0.005534009702213405,0.008867396993581522,-0.006097720537649676,-0.01706768199886821,-0.019886363636363646,-0.030453279650204168,0.0877356655020074,0.026737821070301093,-0.003606586958741831,0.0,-0.001034506436051963,0.035830591296141856,-0.006483369609164402,0.06283918794913257,0.002732726466401214,0.0028687220384422396,-0.009602392481302346,-0.006179184154165851,-0.005541810327562957,-0.011208918511925958,-0.006841817015219798,-0.006985948435941136,0.006247143109038511,0.0019700752177744807,-0.04484300617814163,-0.0073353233950826935,0.054945089494299326,-0.02278642158974653,0.010697259461969866,-0.008495125590858521,-0.0033343093169789784,-0.013353057070183194,0.009523845854259694,0.19999997835632755,0.013833994329721433,-0.0030635777675683817,-0.009059344328949948,0.010555405901858439,-0.11538458228393389,-0.023972585738588514,-0.007305526710924881,0.0,0.063655911418244,-0.0505414683933566,-0.0078010651207501835,0.05161290322580636,-0.0030517580660338606,-0.016080386982834205,0.013832721099993561,-0.002726014075361549,-0.013698595538180203,0.005024991880840268,-0.005040119427549006,-0.0020532120220648764,0.004745265050012382
2020-01-08,-0.006077471474042806,0.009397325751752117,0.0177706191433864,-0.005216032185478614,-0.0027835520803948244,-0.008286623512147151,0.010586105144798408,0.007407435664424256,-0.012474320749542134,-0.024390243902439046,0.021604917603937457,0.021600080078699735,-0.01275387280707918,-0.14651311228956698,-0.02064054045764141,0.030516235844001427,-0.06483795861386654,0.0036456985568080746,0.016666682079584882,0.0003986291103799111,-0.01743139483133349,-0.002915449057909525,0.05612457385486813,0.036122624031392325,0.011764711317500787,0.00217399454323175,0.0012404895854050135,0.0038500351563464097,0.013270565304729809,0.033677900519843096,-0.0019127190358233515,-0.006775093490449247,-0.034593207798184644,0.04999995231628418,0.004112552678244619,0.0,0.0002961597895614343,0.0008735292315085186,0.0022197838934068237,-0.013378863469271973,0.0021623597875064515,-0.0015230911102941391,0.005115026784564547,-0.004065036710645509,-0.0031633779422114428,0.05263160784158716,0.006476171415441989,0.019337130806515557,0.009584203217366527,-0.024647817131277283,0.04264705201746288,-0.0032679738562091387,0.008467343086565382,0.0,-0.010006733939606494,-0.015602982199111604,-0.004754353110800746,0.016103044125327814,0.00715470913433669,0.009765368263241703,0.014461116704341581,0.03358963723205255,-0.0028985507246376274,0.05405410865408955,-0.012871096943658622,0.015625105209154944,-0.00509193686444076,0.0,0.050051805222896206,-0.01743855398325611,-0.0009929973815322457,0.01652214689814313,0.004723750128327042,0.004714443406523605,0.002585542582420164,0.0020725956298455195,0.00984089835095836,0.017004051146594534,-0.0055111809835717285,-0.004221231136835479,0.002069638889701242,0.007471486275840489,0.04812204523281527,0.008945354399110705,-0.039062564675176215,-0.01532315072641266,0.00558616959888103,-0.026927748722531786,0.0019403486788427404,-0.022556386642532567,0.018867905855434186,-0.014184361346167962,-0.004548450093369016,0.011609445029387322,0.00537774491878551,0.0,-0.09565217237490564,-0.04210524531135784,-0.001298710413483839,0.0,0.011322433782139818,-0.003802368230680364,0.028746883218996988,0.012269938650306678,0.006802639871059224,0.03472933134961287,0.0005548511466615391,-0.033758416907581634,-0.027777794947839718,0.02494981902926252,0.002072303752140847,0.0011265106143949488,0.006273853212903191
2020-01-09,-0.004447131184816988,0.008838732016408946,-0.011111138022554812,0.0046141980775389335,-0.007211010960399444,-0.016465917708474054,-0.05212061694786008,0.02941173583166079,-0.008032823073912843,-0.03066669040256076,0.0,0.017299390331203757,0.010900130025078614,-0.0809595135946487,-0.024709118101853056,0.0683371612014898,-0.058666674296061205,0.009558073690836055,0.03328364056964017,-0.006177192909233908,0.00570226794903439,0.0,0.02637697361192859,-0.010075120193774212,0.051299590004840745,0.006507522150988043,0.003717591022340816,-0.009587721843857255,-0.010290161172039292,0.019032262986706128,-0.005052082229256238,0.0013642877197712622,0.0053085550979494744,0.05952381222696812,0.0052475988543094765,-0.005384752333364662,0.005620953319633859,0.002180948565191798,0.0012462094086660436,-0.0039884780019167065,0.014024916526192976,-0.021352270107107385,0.00127220358098179,0.001020431498694352,0.0019833854115438587,-0.01874998183921006,-0.006970741566860061,0.10840104305316478,-0.01174585211775614,-0.03971117606985097,-0.026798314969162296,0.06557377049180335,0.0016793354957505002,-0.0006775404998717871,-0.005192877617515634,0.003962790499497215,-0.04299358468027559,0.011093529682433267,-0.008196684585806246,0.009671153505428354,-0.0004320843250028572,0.014320980935665029,0.05523255813953498,0.011088000279162902,-0.0036508329827991126,0.002564057602878256,0.015106953663380773,-0.007531625121157126,0.00723206156484979,-0.02080303098073688,-0.006248346797414817,-0.018644131616242565,0.004701694759635222,0.02293463088832337,-0.007183503037541783,-0.0067218516033746845,0.006810269579391681,0.0015923171513687606,-0.01995015842779091,-0.002624081855279181,0.010324928155550417,0.0037731058186887267,-0.004479278889816363,0.0032380113155556778,0.02168028287342172,-0.0067658612721306355,0.008673756114757847,0.0012577522886905168,0.003005220683957699,-0.015384636936754181,0.0,-0.003597158828165248,0.013054880347486142,0.018564337504956452,0.0056163164481342065,0.01704217276970521,0.03365376998466729,0.043956024506099256,0.005635028992093005,-0.004917989088558561,0.015193718225991804,-0.011450371259603576,0.000238885514344922,-0.018181818181818188,0.0033782587307829015,-0.0059230423434215584,-0.00033281302766274834,-0.00976030085385493,-0.014285677955264142,-0.00341468434610126,0.0009191386743243601,0.00298483817714823,-0.004203252305700622
2020-01-10,0.01619208763056479,-0.0007012275431727,0.0,0.0014614134683694768,-0.00960636936458481,-0.008245922720639731,0.03584910743277847,-0.014285700661795464,-0.022986852238711775,0.017652463929815232,-0.04229603290205264,-0.023145752019430033,-0.007188428961325544,0.16150077530764562,-0.0037260946126870254,-0.014925209246657078,-0.009915038559308753,-0.015337796808952753,-0.012500029343825103,-0.021353196936401253,0.0023100100988242556,0.014619868772186129,-0.023431555303741303,-0.03231017690950866,0.019518555170369822,0.0,0.009876636645727688,0.0,0.01134194085400253,-0.02912314250870862,0.0024513854231216214,0.0068119499806926775,-0.007590744159326923,0.016853997599312276,-0.004074328418662065,-0.01134325860001606,-0.003088722287913681,0.0021772761991261103,-0.004286578788712636,-0.013881415931947916,-0.006465348226064371,-0.012987009995023002,-0.0025410833328558535,-0.012232500927669365,-0.002771167624305182,0.0,-0.0016197524696779375,-0.06112474331146611,0.010582958085190386,-0.026315895698953318,0.015942048115080043,-0.0461538461538461,0.0016762634982570024,-0.007457584877408996,-0.012024644875120227,0.0003586173638394641,0.05657228906272116,0.007836945611416679,-0.018732855857288455,0.0,0.01037175935136303,0.008960009663920854,0.017447199265381075,-0.0013708332799520218,-0.01116754605988779,0.012787870940867974,-0.006195780516219163,-0.004215773796481415,-0.01762398886865335,-0.004605520276893427,-0.0017147096077787527,-0.015831602958519708,0.0010798937206697445,0.015204512238022883,0.004174158273795969,-0.01613741036397942,-0.005597680299760377,-0.016693166885577093,-0.03534068526287604,-0.00829792651108685,0.007664725450691856,-0.00596239890310768,-0.006749203295786765,0.0023821314376051284,0.0663129948871759,-0.014986393900226491,-0.0038648628010546915,0.06783925183154071,-0.00422810504212201,-0.01562502223090534,-0.037037089364844955,0.06137182392018126,0.02512882591142862,-0.0040869916204927526,-0.0014659838402094616,0.0,-0.05581393940638246,0.07017543859649122,0.12456898390006566,-0.004942373799000865,0.0007877763013843797,-0.00772200061362871,0.02101235030979831,-0.024691358024691357,-0.03737354452718267,-0.003972190969736222,0.009204767617101428,-0.0048564006470617205,-0.05797104921309437,-0.004062915839778025,-0.010445404424015314,0.0,0.0060501325331823175
2020-01-13,0.026923090997292398,0.00742379617943878,-0.012841079207244088,0.007921540581470543,-0.0087532275343708,0.026203097795712393,0.04970075025356868,0.010144883167641616,0.00655035978724694,-0.005406575063515273,-0.10094642396207443,0.03239828854742499,-0.018101509803465143,0.09199441296857791,0.0007485353981908638,0.04112534810661583,0.04291848362777184,0.010961358414915523,0.1251217768778674,-0.0011268732578446627,-0.00020940235984823197,-0.014409208041508248,-0.03521671215319144,-0.015191983710033052,0.007657937777589607,0.008620701289902444,0.02322728919199113,0.008712512892548707,0.021028140569929077,0.003912645547273774,-0.0017467935647340616,-0.004059503858348301,0.018623194932681386,-0.0662983832955043,0.009460198402492903,0.00730158922109192,0.002184015329612654,0.013466441954524289,0.007776456083775418,-0.002436386924738798,0.03327842557453464,-0.002631516089228847,0.008916677029630504,0.016511951291549698,0.022628014400141172,0.0,0.0005406834793386661,0.02864592910066932,0.030610637616585334,-0.027026950632858093,0.019971449631168925,-0.006451612903225823,0.01506291796972059,0.00768468362797492,0.025379968450955914,-0.0028694817138106288,0.0661417414067853,0.010886496660990286,0.00729944481588185,0.01341005941434048,0.012831590862566467,0.09364926207147617,-0.04873646209386284,0.022649274579139567,0.013763994848734251,0.00505023291751594,0.010757039733095608,0.006774071482265498,-0.07840533489841528,-0.001492514539120804,0.01488694393963641,0.005774550398047085,0.012405648438671202,0.01847990254243692,0.009053227685701382,-0.01058186390515592,0.011610105977527985,0.009700880086439767,0.011137194607591994,0.01693904252926215,0.0035496646718378155,0.022427971912209355,-0.04303512092007211,0.003986459506339246,0.01741293788061471,0.011064996334025912,0.010960342725141237,0.03764707847532489,0.005683147476308825,-0.01111110434918483,0.04326930571590215,-0.010204012784858829,-0.0006285499043208187,0.01020421675829164,-0.011745869577583279,0.0,-0.06403942515668504,0.019672164500085465,0.09275588578168992,-0.008278177326266678,0.037386986650605136,-0.0077820939478694395,-0.025257204367418185,-0.08227848101265822,-0.0031479904030169426,-0.023928193171254386,0.038461497024657954,-0.014354159549730294,0.030769250331780906,-0.0071758165087820736,0.012875543697244751,0.0,0.029368496627062868
2020-01-14,-0.010165775163063828,-0.006556650756239124,0.006504058737032858,-0.0037225478565160453,0.026252945920340665,0.015222168889096999,0.03743178770008848,0.014347257457661522,0.023241951774382708,0.024801752393236454,-0.02807014960808163,-0.03195498610675773,-0.015976859133382537,-0.016077170220805348,-0.0097163143008403,0.0,0.03840880813079961,-0.0108425097791095,0.03202074297293489,0.000718071606902404,-0.003771777316004865,0.008771921263311722,0.012835928235339189,0.011696874166403859,-0.0006333267198224135,0.0,0.011947447958915891,-0.006717735562634997,-0.0045765643830283365,-0.019162069991701558,0.0038494597688307763,-0.021739174096029212,-0.001958846476862952,0.005917182469050486,0.0016466487487378778,-0.008024924653074583,0.0017959560409932518,-0.005143728255690205,0.002618360597693492,-0.002442271726471823,0.01865430717751826,-0.0031661198805352786,-0.0012625661340400773,0.01218272902657258,-0.006987589424551577,0.009554130696656893,-0.0016216354871767535,-0.010126652719824158,0.001172243278193319,0.043650777511347716,0.022377600738183956,-0.043831168831168776,0.00824396726468346,0.0028808034680167793,-0.017390498789160325,-0.007194190754785668,-0.035450480172093846,-0.01384617732121396,0.001114730646751827,0.0028352995008154025,-0.01815893016989112,-0.041338699310910054,0.1518026565464896,0.026174520356210706,0.0012184951951683676,-0.036432135328016035,-0.0016928710697073912,0.0,0.04686377632067229,0.012555998785227063,-0.005500608829194675,0.020751110236730597,-0.003551701533428875,0.016898406582627645,-0.012359541271124708,-0.0016044161551522773,0.004173623231867207,-0.005604459255962979,-0.00014495849609375,-0.010636256902251784,0.002021314230364002,0.004081108020389745,0.009467446806133317,0.01741010008865418,-0.02689493602843085,-0.00683990619549768,-0.0016311494485715672,-0.0034014308546767014,-0.0006480343272369238,-0.0401284301773992,0.20737326459846805,-0.0034364609538438673,0.0012578904555671233,-0.0009883081301523822,0.0027012083658231045,0.013513540226605114,-0.05263149442434589,-0.01929263657965019,-0.02770957356358661,0.0,-0.006828682940020925,0.011764694882648863,-0.008877133617458677,0.02758620689655178,-0.005262971262699034,0.008171595916014018,-0.006137282917361597,-0.000970766645283283,-0.014925429786844746,-0.012970495185496977,0.01694919104564896,-0.004878270040531318,0.019156429314957757
2020-01-15,-0.004864881309813551,0.00922739794830818,0.00969304397817461,0.005189557308831194,0.019069760344749165,-0.014510241747568653,0.005017990605179712,0.0,-0.016354190144619807,0.0022102396105458944,0.028880839081917964,-0.08932049271707043,-0.029142660793041064,0.03725488155022316,-0.0015097703478013091,0.004158224119261256,0.02245701395003774,0.007692044492169536,0.04402515723270439,-0.0070713652931404525,0.005048173975268799,-0.008695643760907257,0.005148481614518863,-0.0020107059529347326,0.006337159896193434,0.0,0.028335251216202284,0.013526438535025331,0.0,-0.0013245335932716706,0.00505494874453305,0.022222267845531718,0.012430522470027183,0.023529389325310124,0.002528882820922229,-0.008872843770747374,0.0038217379388496564,-0.010340645984311947,0.0009622759088885324,0.018498233106205575,-0.0031303923125699518,-0.003176410808389485,-0.0025279625318676002,0.002005968260150759,-0.005473001957231993,-0.009463713144399533,-0.005955412508763858,-0.0306905859354506,0.014286960324365383,-0.05703417502108343,-0.010943902097437674,0.001697792869269854,0.0016353119943874894,-0.004393593953419539,-0.0035583335146959216,0.009420266449237769,-0.010719793512223408,-0.007800267564419872,-0.0033406964855690058,-0.0009423179285569239,0.009462412516099361,0.0033367799295425105,0.014827018121911006,0.020274716833886153,-0.023470358868463936,-0.011733887627515927,0.005451644144385259,-0.0016821542714935411,0.021349824805041884,0.02863895043675302,-0.0007090270415294198,0.03720395097333218,-0.0035645124009274776,0.010147330535636323,0.006581468698627413,0.006962948883362019,0.008658271485166624,0.0024154374224563124,-0.023336725035573047,0.00405677613784583,-0.0040343647232824464,0.0003810336341645293,-0.024618997036454204,0.012233582633454088,0.0050251609485210125,0.008264454667762822,-0.004516659340620288,-0.01820251328532363,-0.0006154237719122602,0.01170575879222202,0.03816793781985406,0.013793068370599793,-0.011306551778464846,0.006044326787100429,-0.014816848338770394,0.0,0.05555546138022094,-0.049180327868852514,-0.0007215344178970184,0.0,-0.01145909257337785,0.003875965410453208,-0.006535958576322942,-0.06711409395973156,-0.005291315248066808,0.0030394866584633196,0.0041522791866510644,-0.00437329619972604,0.030303050736824266,-0.00591817180420362,0.010923350878076166,0.00034339049665788046,0.0
