Date,FNX,HTBK,FAD,FEX,AMKR,QCOM,FORM,NRIM,TBBK,VCSH
2022-01-24,0.017004423175366323,0.012851242567156307,0.013209325035470565,0.007490603494099357,0.028240764329656276,0.031164661023671103,0.05932822051063269,0.02565285156536934,0.022727259086031903,0.0004963109210318617
2022-01-25,-0.011735192000768668,0.0,-0.007436450892183699,-0.009758227740605419,-0.03917141759188525,-0.027165130173259833,-0.042582739911445344,-0.00522977065126784,-0.03726496248163724,-0.0008684639669466199
2022-01-26,-0.007986694803404859,-0.021411473186017993,-0.00786233317415641,-0.005748566994897342,0.006091862899082701,0.009368372600016439,0.009668879289494337,-0.00571398894188202,-0.003196028163194864,-0.002731969541050705
2022-01-27,-0.014724398492333202,-0.020259182519530183,-0.025638769085279844,-0.006725657590108569,-0.05170009947192178,-0.03473053904181844,-0.06368206411924282,0.0006895863751743558,-0.04702528354738855,-0.0009959286704536163
2022-01-28,0.017417376709562227,0.033085063726749686,0.01004686231249119,0.016274792525955872,0.03241640877613894,0.03480164797609908,0.02812575957439245,-0.005743275434552997,0.029906513534973644,0.00037357455452102784
2022-01-31,0.019444089587970614,-0.002401961814110898,0.0429138320868947,0.017182643069753034,0.04757371938734423,0.053653971213333485,0.06291973766721903,0.015249460545443627,0.08239566318063796,0.0003738685194363267
2022-02-01,0.010158617518948088,-0.003210326834615529,0.013171245599740145,0.008044232069621238,-0.0031788524210215607,0.00779453587854273,0.003977495607609294,0.0038690679580661858,0.01844403588322785,0.0004863890681403582
2022-02-02,0.0013339027844041507,-0.017713474768795257,0.0003585751027821438,0.009005957143882304,0.006378256512008296,0.06249641435636599,-0.0006991092846317937,-0.014962516441951124,0.02074412720966201,0.0007476355821698366
2022-02-03,-0.015371892299970269,-0.004917826932150149,-0.022315805774039577,-0.014461578555384658,-0.04119522110478391,-0.04835262403419416,-0.05410446914725775,-0.009436354465849672,-0.0183870869298135,-0.001370164177347588
2022-02-04,0.0017694690661413937,0.005765965441812959,0.007975017437628074,0.0019487003320948215,-0.010387223480665786,0.002065811751844393,-0.012327415756185123,0.014637435547294686,0.01215901834288946,-0.003741377053840811
2022-02-07,-0.0014545479902051683,0.0040950731533575535,0.00718453550740783,0.0008008888067558839,-0.001431346428770408,-0.024405317324631803,0.01572634128360284,0.001603247834263577,-0.000649303600987583,0.001252026672637685
2022-02-08,0.018624335263806246,0.020391379745036353,0.007133145859448131,0.00948908801869952,0.04013359789512627,0.01998972075936778,0.036126843704000766,0.005944166312798815,0.007147475907950396,-0.0015004881066631448
2022-02-09,0.016445465267254766,-0.021809207596376612,0.022592878300041974,0.0155153341984402,0.06017484486940172,0.030012861186546003,0.011148036584539334,-0.020454430622118047,-0.021935493715347754,-0.0001252013855039813
2022-02-10,-0.013566568829482706,-0.0024772619582407174,-0.015518227511167826,-0.014720666411704997,-0.03856151839529787,-0.053710166895486355,-0.03729768033660963,-0.00046392190565225366,-0.02836413651080505,-0.005886072272547227
2022-02-11,-0.010900498005681825,-0.0024835104161887722,-0.021284253537983355,-0.013695582268867912,-0.0581344432414026,-0.054173912893436316,-0.025341152347144846,0.004874475079202245,-0.029870983982155597,0.003149508756520758
2022-02-14,-0.006797769984491553,0.01078825351642032,-0.00673326767395277,-0.009639617966909375,0.011961936858568833,0.0029766697804978204,0.00950002670288086,-0.007161082047710043,0.02029390921113916,-0.0026373684874829717
2022-02-15,0.0213627078299381,0.02216770502051224,0.027116216984680586,0.014600026896482099,0.1437351174732555,0.04765907300258965,0.05002477474817857,0.020242029060321354,0.040466402995557704,-0.0002517900665865991
2022-02-16,0.0054824865621034835,-0.0008035773407650826,-8.938791521118095e-05,0.002284230388051256,0.03183141264220857,-0.0023120757272077075,0.0207546514563417,-0.00798170524353703,-0.009558368954148078,0.0011334500699380357
2022-02-17,-0.021609472170525,-0.030546269252412772,-0.02809741049165604,-0.01971269927115482,-0.030849431653469317,-0.03360361199094841,-0.01224581317572504,-0.013333505397065792,-0.04592343413655242,0.0001258934528300948
2022-02-18,-0.004438148566608846,0.009950033078272025,-0.008351812582621854,-0.004649613742268799,-0.03017811568386608,0.0050358231808727005,-0.017076012683890696,0.007921721783608726,0.021974159717129682,-0.00025131813630774325
2022-02-22,-0.01586141019432874,-0.005746963258344118,-0.004719934585444174,-0.00980960298793676,-0.031116568576850745,-0.0104390375970983,-0.04093291770503382,0.0018493395385126288,-0.0037542220432482676,-0.0012584367120767048
2022-02-23,-0.01706510609878087,-0.0264243198587103,-0.031151068507975554,-0.016393441064692982,-0.04047492023566779,-0.025739907805992668,-0.03498758992817674,-0.016151259623084502,-0.01747174441764021,-0.0013857619660814224
2022-02-24,0.011359954349879686,-0.011026358137487091,0.027929635375977258,0.010431487506500137,0.06648310345183295,0.03935153375366918,0.05759839839604197,-0.02626647826010642,-0.013598304933701733,0.0008828231931767849
2022-02-25,0.030094171072565956,0.03602055098760415,0.02455668275212264,0.025750764285430883,0.006018947389150542,0.017561520452779034,0.001945003994163308,0.041907414435756074,0.03746905025233094,-0.00012558404243978583
2022-02-28,-0.000720091937682632,-0.015728577999673865,-0.0062882982426962775,-0.003933486438483347,-0.029122056008371255,0.0062017715107627325,-0.017471424945436187,0.03536773041022956,-0.0017036164824293376,0.003781572831631941
2022-03-01,-0.01997114431044389,-0.03700584051731948,-0.008620639288614673,-0.018234742163741213,-0.0542568312387568,-0.048259010799716506,-0.027661217588382248,-0.02567556437780283,-0.06075081316198183,0.002036607887691
2022-03-02,0.028151302856238347,0.04192140706087044,0.024051737068302215,0.02448850621618548,0.04057840616724073,0.038280193100796556,0.05943612436049084,0.035288751298333976,0.07267441739579539,-0.004893318535908464
2022-03-03,-0.0072539104571474056,0.007544112080827725,-0.018247413940243318,-0.0035797308166019004,-0.016584429861836947,-0.023042771361135417,-0.026612338401243996,0.004648104489262783,-0.03353657709235558,0.0001264710049357909
2022-03-04,-0.015333641135403142,-0.029950110918443462,-0.011869721722572946,-0.006721444717861513,-0.037830451252474306,-0.018687676006585274,-0.024876806884044256,-0.020048499986847323,-0.06344203749487642,0.0
2022-03-07,-0.03626684392462143,-0.023156211153328665,-0.037526858072180036,-0.028584660419398555,-0.05779247418616995,-0.07494161603855864,-0.04925488142015044,-0.011465687025236648,-0.0886975670953799,-0.004664833506552668
2022-03-08,0.0018436459634794122,-0.002633755911970792,0.0004837664995307467,-0.0060053060196034735,0.03066875620144227,0.004397043337634576,0.012486748892785116,0.0029563339635019226,0.019712506559203424,-0.003166630160610917
2022-03-09,0.026304195227190963,0.011443422233406109,0.034716151874008006,0.0211455566069918,0.04097566943221764,0.04211998184424637,0.05956442984540611,0.005951106708646181,0.054369729585896476,0.0001271205034016898
2022-03-10,-0.0005272150765308625,0.0008705144689842292,-0.006355364255913654,-0.002958526272060391,-0.0065605854040409195,-0.0152760349724963,-0.012134761404296035,0.0029579000626869245,0.0401069222620658,-0.0024141006673032983
2022-03-11,-0.0072817836352154774,0.005217328968143864,-0.014860652202046132,-0.010087708726222444,-0.01792451948183771,-0.01531892644210775,-0.017046886828287144,-0.0034027729450362143,0.0014690016966507624,-0.001528280144469485
2022-03-14,-0.009248220666261964,-0.009515558561242754,-0.018617350331163407,-0.004795663717404142,0.004803173815246975,-0.07253496491863975,-0.0476918892004079,0.0186659689786024,0.035203486188404076,-0.004336644178478011
2022-03-15,0.014162908294343746,-0.0034935099101763845,0.02140262557033612,0.014335730534753566,0.026768519521098932,0.020666467436091907,0.02329938211916338,0.0013409080418185226,0.011689689304186013,0.0011529089386457247
2022-03-16,0.025391744884900813,0.02278706532405672,0.03247953083609256,0.019120984160194254,0.05027915181536957,0.04327025895922221,0.08060722074987714,0.004909553520516141,0.041316538068669306,0.001407833639363254
2022-03-17,0.011658991201223268,-0.013710305453380811,0.019741465822077586,0.013518462285950994,0.02659576470891989,0.015819504194301892,0.011382838352738123,-0.000666432074212242,0.006388720091455191,0.0016606378277286282
2022-03-18,0.008669097475601184,-0.006081797844107006,0.010584611812055389,0.007818845798167384,0.016407768533349465,0.007589936001028086,0.025862113852092694,-0.004666468078252994,-0.012362206330128744,0.0
2022-03-21,-0.0025278681507920897,-0.0008739119867013923,-0.002775214767224865,0.0001139286982896337,-0.009345645041103245,0.01039011069943463,-0.019140982537430795,0.004688346095648166,-0.008457374983651067,-0.0049752036769663555
2022-03-22,0.006893161743486864,0.020122446542970573,0.011669663081360415,0.007985501167567133,-0.00042886868171054804,0.012983071085208575,-0.006901497200573314,0.024444814767915934,0.0327533609455295,0.0005134904715033972
2022-03-23,-0.015604693015199622,-0.028301947087038926,-0.014995451578684094,-0.010411904573397357,-0.016731059275993276,-0.030074327078365326,-0.01150250533193764,-0.017136844963475117,-0.05087548372112305,0.0002559463611142565
2022-03-24,0.009101931533353591,0.015887041741689867,0.006125580060084346,0.01257985981780907,0.036649180471948206,0.036566979550379575,0.05284849224668564,0.0008828577432020701,0.02088410689278497,0.0001283850582467494
2022-03-25,0.0057767164430495566,0.016507390156264456,0.002813065433734163,0.006442405582265165,0.007154903077046804,-0.003092286743320183,-0.006447128190867346,0.0088202059644229,0.025230132050565013,-0.003842721707259855
2022-03-28,-0.002220751901201301,-0.012820658275013774,0.007057294406930037,0.0006751732160730217,-0.015043936570688365,0.0030386587194000114,-0.010197043472695122,-0.016611909797520807,-0.0066511093322439985,0.00025694653793828515
2022-03-29,0.01891787975213388,0.01904779763242348,0.024305850920027572,0.013153424289311655,0.016122267277069557,0.016535149502107105,0.031140291724759406,-0.007779631332318515,0.030800135602458756,0.0033424585597490175
2022-03-30,-0.011914455462606277,-0.03143587328185238,-0.0164545619904789,-0.007323754183425235,-0.05386235845940057,-0.05177873266554922,-0.030426887482544074,-0.017921083517159375,-0.04124717180905357,0.00038387041655330023
2022-03-31,-0.014067260640290957,-0.01315783963473749,-0.011886989200967868,-0.013301945122455416,-0.041482852155608985,0.0005893707202757614,-0.015690912685512037,-0.006158783490247788,-0.040311670582804826,0.00012835221537033092
2022-04-01,0.004891773892351736,0.02666645000173884,0.00026756373977865344,0.001925987118492456,-0.018876680998235584,-0.038149306872470756,-0.00927907211457124,0.00344270450859141,0.004941736322819024,-0.0015901409704248692
2022-04-04,-0.0016225188170764238,-0.025108130578731847,0.008819425008740112,0.0007915130025124562,0.003754279880962441,0.04639728556129841,0.02617675717014678,-0.011893843019080808,-0.03020719085860768,0.0011563048104061835
2022-04-05,-0.017472631356080903,-0.007104504424571001,-0.019162717817530983,-0.011863123410527865,-0.05423085051009047,-0.05428735983239685,-0.08027148003559903,-0.012268529563429054,-0.00796817152624918,-0.004490485120460352
2022-04-06,-0.010132486971945354,-0.0017890952675003735,-0.011164158031929383,-0.0036587579876187215,-0.03311956711691344,-0.0424860049951683,-0.022646295341633316,-0.013358499692213144,-0.03541436053193514,-0.0009021257741319566
2022-04-07,-0.0012533448703712091,-0.010752663490159908,-0.005007837139635929,0.005163970430915876,-0.0076683055125212896,-0.00043111516913352244,0.006769026882740725,-0.014489119138174189,-0.023845539702775587,0.0007743001206490518
2022-04-08,0.0020917519690670794,0.0009056807392600064,0.004850080225982767,0.005365900044828953,-0.018547317802559582,-0.01817235632621217,-0.05378841776175214,0.006989636236364394,0.0015509502426822586,-0.0020623465901482563
2022-04-11,-0.001565705741717438,0.009049665995880085,-0.015208254638899854,-0.009538961456321715,-0.013123156997900565,-0.009730075309811625,-0.048373884951691815,0.008856127076074083,0.0,-0.0012913086723480571
2022-04-12,0.0008363136368729762,0.00448435644561096,-0.0001849621333831486,-0.0005732483019628143,0.0,0.005392931135412171,0.0445146252339268,-0.003558895127781847,-0.01084013501635872,0.0029739957735890332
2022-04-13,0.016396909949613958,0.00714277248610351,0.017850711535750463,0.009980647421812927,0.015425583243961816,0.03240496675215332,0.014297510944049074,0.009523932629836418,0.013307247073992778,0.0011604422260202973
2022-04-14,-0.003904625860030264,0.007978939192834211,-0.004452781640908232,-0.00590647281113954,-0.014143770616245277,-0.025551295964787446,-0.024125763197984096,-0.008019064288779965,-0.025492462841694596,-0.00270429966238106
2022-04-18,-0.0009283724034699903,0.003517885340348803,-0.010222569681347049,0.0003427332198053801,0.005313607628468553,0.017602652708068822,0.02750004662407779,-0.001188767157788706,0.0015854505054737622,-0.0010331148384405964
2022-04-19,0.02126987225179522,0.035933476640122475,0.015031421015834878,0.014277831380686612,0.04386882069833886,0.01241746636931218,0.012976467165605854,0.01809122879568048,0.04392555136111631,-0.0046534326752628585
2022-04-20,0.009503642148882774,0.0,0.005814371004881691,0.007544885208829122,0.0010129866485861783,-0.0050336535085838685,0.0008006079081817052,0.0224452640241104,-0.0041697765922041885,0.0016883343556965968
2022-04-21,-0.019929848632716185,-0.005076180136274422,-0.02312345890890133,-0.01654175389713286,0.003034554722086469,-0.030141171536554046,-0.0034666951497396292,-0.004573377213638263,-0.02816900488098273,-0.004019199045170563
2022-04-22,-0.0275903159785702,-0.010203960391333977,-0.03032825660663352,-0.028298923292838007,-0.02924851230088965,-0.024245259955078646,-0.02354822795210565,-0.015621592117901706,-0.031727432491402974,0.0
2022-04-25,0.005779620544814623,-0.0008591962508672779,0.005626076694444038,0.00011716293066421635,0.018701478593531107,0.028235984480236898,0.02137568493884623,-0.004200580067351467,0.00525894303099772,0.003904912300490615
2022-04-26,-0.028419191385912534,-0.02751511994988365,-0.02636065334302551,-0.020114593735300557,-0.03722610768769352,-0.022407591667282234,-0.0445398397376815,-0.043355904372663456,-0.047887344699800605,0.001686381946129023
2022-04-27,0.0008602447524554968,0.005305182884674853,-0.0015583040280121585,0.0019094095510776565,-0.02330492882661972,0.011984939847516474,0.008705351117113791,-0.014943669428121864,0.0,-0.0015537634456846972
2022-04-28,0.019985106706275957,0.011433562598563318,0.02331258234157385,0.01667654666696028,0.06182187183745835,0.0968908275587741,0.09799556339640603,0.022631352303787988,0.03719362103932933,-0.0010374917034366993
2022-04-29,-0.02791539778240315,-0.023478385365882315,-0.031932198422196745,-0.02999404866530153,-0.03932568601510067,-0.057358624364539645,-0.03372206041246517,-0.02553531824125499,-0.07538713579668876,-0.003244474468797387
2022-05-02,0.006393561025666461,-0.008014256507222095,0.0012800705334690132,0.003261218102785346,0.03721426934788141,0.03994576527971527,0.037785321533630345,-0.01796859139792173,-0.030409895011766497,-0.0005476582869533564
2022-05-03,0.017120713133300658,0.016158111955029364,0.01042378450838477,0.01191925212672329,-0.058943956882270165,-0.006952921819436297,-0.012642225275480423,0.020584694751086152,-0.0027272484519265117,0.0007827654332861478
2022-05-04,0.02773680049813354,0.03180215212680215,0.025790738702907046,0.027483425654819316,0.06590389973909216,0.03320428408190357,0.058130614650801826,0.021414190305397485,0.025068332893008805,0.004563086678343042
2022-05-05,-0.035434976117981964,-0.022260306748025926,-0.03946849541725739,-0.029064397709382628,-0.02554942882964717,-0.04971470063494865,-0.03702804430292683,-0.02901004188377454,-0.08092484274550671,-0.0032443179240677633
2022-05-06,-0.011960595580844613,-0.01751323181287845,-0.013433714730900048,-0.004770396674596444,0.019402449728305182,-0.007484125284864973,-0.011058115890481113,0.01531510306774142,-0.010643411346998755,-0.0018232858099923588
2022-05-09,-0.03415474182467437,0.0008912550527457874,-0.04665584836087433,-0.031875440881298234,-0.04423887075918009,-0.040261492282134825,-0.02871657680396411,-0.0017311399230597324,-0.03863085017380652,0.0022176712623436234
2022-05-10,-0.005147720595461425,-0.011575894831819089,0.003990628896302306,-0.0012377451980402077,0.024757994964235808,0.01400804409652201,-0.008372571549026597,0.012880604309278842,-0.030518839579172563,0.0005205907550829281
2022-05-11,-0.014173292635439871,0.015496609336506317,-0.019246894616772647,-0.008922749808697894,-0.03466383999461231,-0.03296531916808565,-0.0295515224667543,-0.003668022434942575,-0.015215058567913387,-0.00026021621581473475
2022-05-12,0.007530872838045877,0.00359081913049919,0.010025840572207567,0.0017503898440192067,0.011969449601845428,-0.004006116784103897,0.03561722177186155,-0.017182189780673984,-0.014917457635420184,0.0015611407777018638
2022-05-13,0.02661378170110207,-0.005366699597603053,0.03294608077016381,0.02196984887505815,0.04193526745108156,0.023981045182135396,0.03386718063427718,-0.018481526575682583,0.022174140210241555,-0.0003898173591020404
2022-05-16,-0.0013237201428252243,-0.008093639926471163,-0.0041914323452462154,-0.0006108067824691643,-0.01496362019736508,-0.007559388000164313,-0.002539418133721938,-0.015521307599409617,-0.01957666345781328,0.0012998979197809124
2022-05-17,0.027394259824054856,0.022665364484029338,0.023611676618354283,0.020777568472068353,0.05290715876025209,0.043163333524640635,0.05575362804136663,0.03308319517153757,0.044252545301586954,-0.003504381909236187
2022-05-18,-0.03924313028468496,-0.02304956887647125,-0.04212221150955131,-0.03747619841079841,-0.04129343652265116,-0.06614638592419153,-0.031106845371476233,-0.01576192019025391,-0.027390215824132813,-0.0007813273910528551
2022-05-19,-0.002014422472271571,-0.023593386258055515,0.002198595692121552,-0.0037321112580789295,-0.011935636293335272,0.0009198931234883911,-0.018666002844788143,-0.004575476741653817,-0.020191241600875598,0.001955127814718516
2022-05-20,-0.0032516913383245916,0.004646906245965976,0.00041800434682337517,-0.0004991041822761666,0.007878261333252867,0.007888487436987779,-0.003297009056785871,0.0012768015040289793,0.0016268318019552197,0.0013009126875627164
2022-05-23,0.012374681305318047,0.025901883559474648,0.012740278425554807,0.016240033520554142,-0.0026058408777125397,0.003951159244729663,0.007124748077096399,0.01249699161298845,0.03248513285194887,-0.0006494426282585009
2022-05-24,-0.013223669084222456,0.0018032446158704474,-0.012373839051861069,-0.00344198630321102,-0.02298845837857255,-0.0271721344568,0.0017685621926701867,0.010075362595982185,-0.006816946137753965,0.004030128432924052
2022-05-25,0.023423511466179603,0.0036004118722028355,0.016913746516009187,0.012334897698752512,0.01978602257273443,0.021006812824700294,-0.007818445431551413,0.005237124631458645,0.03326289033803076,0.0028485096806640797
2022-05-26,0.02541817567766813,0.010762279818243181,0.023922216762324755,0.018764651312238367,0.0382799213147913,0.02750899420410091,0.03126587538041514,0.03274611128910365,0.04292284954966297,0.0005164905500552042
2022-05-27,0.02167599544138965,0.009760464324818363,0.02797532682013215,0.021528350578411848,0.03787912527027837,0.036487644732212665,0.03401530881182846,0.004564038237113044,0.017638442579273717,0.001806169584975148
2022-05-31,-0.0076673206198665245,0.00790882628289502,-0.010729672731651818,-0.007961353857507403,-0.005352958156480181,0.02475674847894971,-0.021215718080146106,-0.00621710625609373,0.0028887561203665424,-0.0029624622879040885
2022-06-01,-0.00613873469495263,-0.008718719804352015,-0.006211664209230694,-0.008733947231386097,-0.007338457703856771,-0.017196713809814246,-0.012908002344561575,-0.011790244607006062,-0.029284714958512148,-0.003157513577677351
2022-06-02,0.017891511992713882,0.006156540224588447,0.02133140101114117,0.012858783117935424,0.03449967315186275,0.0441365705542911,0.040463840094812964,0.038714209195495286,0.02571713528299835,0.0003899394500406217
2022-06-03,-0.00721937968245745,-0.006118869160472884,-0.009034374265508793,-0.00963909848335931,-0.034301704259729116,-0.034062844670221804,-0.045055674500380505,0.007735949085455163,-0.016875621279279107,-0.0012973857447429182
2022-06-06,0.008009405108084566,0.004397702235752421,0.003038887391502154,0.0037982549574464564,0.014836620271442724,-0.005523433977476455,0.004718118315103048,-0.016050259217107343,0.013732255763953427,-0.0010397732636499013
2022-06-07,0.010245752972156463,-0.0008756692723117521,0.012118873906508343,0.010405463819157745,0.004385609153403136,0.010324682723073186,0.002965960190248307,0.015129945739466688,0.01451375113465092,0.00052048394219395
2022-06-08,-0.018317306886704188,-0.01928130573542619,-0.015063740292749817,-0.01497966090372671,-0.026685953510900307,-0.020649675136801826,-0.02957123481500501,-0.022337184804847032,-0.01812108598995532,-0.0014298000840516911
2022-06-09,-0.01749956170794742,-0.012511143852650286,-0.022549226710636083,-0.0213853165239849,-0.03738786316303777,-0.016191370621476353,-0.010411372176017397,-0.002405042356607212,-0.05633802034072899,-0.0019530303236496849
2022-06-10,-0.028647958854006284,-0.01809959746156997,-0.024172366798988043,-0.025980135754012812,-0.0248573878470697,-0.025675112285956647,-0.03233261731490744,-0.027965328582545967,-0.03654148124908463,-0.006130080124445159
2022-06-13,-0.04981790141513187,-0.016589781105508128,-0.04923406327991442,-0.04225371307405901,-0.054700024846456086,-0.03408401663998839,-0.041368273573787695,-0.012400675438461461,-0.04326920382761679,-0.009186298436155704
2022-06-14,-0.0036036084487431896,0.005623107089679058,0.0006483713028713201,-0.0028630606582988882,0.016292238622929833,0.01243562026014966,0.020193624105762087,-0.007283057885264066,-0.000558360076328035,-0.003840921052044366
2022-06-15,0.011083880339915808,0.005591879055828253,0.008102913171436743,0.007700435665838334,0.01381961121427877,0.005911525838370402,0.0075921575701620725,0.005818629811879417,0.009497211168538744,0.007179925479309901
2022-06-16,-0.05285020085215364,-0.012048364954647672,-0.04372525378741199,-0.03665313115555191,-0.09814616376950436,-0.07792120712778439,-0.08019374473823793,-0.020120838500578775,-0.07636962833828242,0.00039600951974039234
2022-06-17,0.005482626413122915,0.004690499369238488,0.002465587159385052,0.0,0.006650744984801449,0.001407009614086796,0.027794053670491037,0.008726933081207422,0.01318150427290643,0.0002639398431500961
2022-06-21,0.013691797321426336,0.03454711236533581,0.01866977080099863,0.020973506921595497,0.026426249872921526,0.028101679064650442,0.04582979110162433,0.03180653468265149,0.058545226496242275,-0.00039574830453426024
2022-06-22,-0.00609624188868807,-0.011732813647486573,-0.006474965313751024,-0.00381900137661062,-0.02691636477910353,-0.01792749322599463,-0.0046271631974970084,-0.010357433441102848,0.03631282862472163,0.0009235122290967013
2022-06-23,0.002886523214395975,-0.009132341391802967,0.01082517319136378,0.001982658117941405,-0.006013201236851673,-0.016945044940694265,0.024883780557999335,-0.005233025240247824,0.00916442497497827,0.00290081431963074
2022-06-24,0.03589193918970568,0.012903198435808783,0.03174768565854125,0.029261858462326984,0.04597733415774696,0.04171862269797333,0.05683033869077114,0.0295590627131348,0.05128210614497419,0.00039439562902421343
2022-06-27,0.005917921947068416,-0.006369308702575349,0.0042410983400256175,0.00334331739442173,0.025447829429251057,0.016626693750734223,0.013128009334788526,0.01581487061382325,-0.006605745228624005,-0.0018397116324119223
2022-06-28,-0.011304860669675953,-0.009157534055300953,-0.013303654461543246,-0.010380546430172943,-0.02820066062121329,0.034754020163448196,-0.017941719450269122,-0.0009577859030710512,0.0015345620366387092,-0.0002631215820785293
2022-06-29,-0.011317233004908833,-0.010166503482178957,-0.011128749708578578,-0.006734155244762952,-0.02727802730173856,-0.010410468034259157,-0.019538199968154424,-0.01989937327350455,0.0010214738427785086,0.0027654950331690298
2022-06-30,-0.012744738437013292,-0.0018674405191183574,-0.009414655075749012,-0.008213992405925685,0.011336354089996004,-0.019120035387963363,0.0023291965323375408,-0.015166486581748684,-0.004081628681073313,0.0015759246642650382
2022-07-01,0.013626450222161468,0.01777366129155178,0.012235177730985258,0.011174243761092884,-0.08908519039811458,-0.032957587913687636,-0.11231599601175513,0.000993667284880928,0.03278685320900654,0.005621372567946592
2022-07-05,-0.004362945572877974,-0.0018384732739166187,-0.0011871749613643345,-0.007020263338276322,0.0025903472455608423,0.01861907475142055,0.0002908179529546029,-0.0017370559607986502,0.011904750641601458,0.00026115046581787205
2022-07-06,-0.006277622348885958,-0.003682871257815634,-0.0028094308514123867,0.0013091389376553852,0.005168221672984252,0.00977509337473692,-0.015120688194027565,-0.0019882731331128944,-0.01225490218994485,-0.0022194246796194417
2022-07-07,0.021573274508885243,0.022181036721721226,0.02210436685266881,0.015690490234428367,0.05334179923596838,0.057767832349057135,0.038086830711794084,0.012453178902242623,0.009925596363561606,0.0001306057465173538
2022-07-08,-0.004666918393871455,-0.009945789211156186,0.0,-0.002188404591976889,0.014642956233122284,0.011979112377512147,0.011092132859526815,-0.0007380734143762613,0.004422611837876955,-0.0013080314076524546
2022-07-11,-0.009611635560971443,-0.0073059361690344105,-0.011449195106298937,-0.008902163364556404,-0.016235558417559748,-0.02771853429922433,-0.007032348955422152,-0.00935493834800416,-0.007827780980020682,-0.0006553808702020048
2022-07-12,-0.0003552588911496235,0.011959693809818317,-0.01243974216575372,-0.004816393765853855,0.0,0.005369262751999004,-0.0011331704360306727,-0.000994052308010196,0.0004931079163335017,0.0005243997421089386
2022-07-13,-0.003433725239986307,-0.030909321442380566,-0.00043416536992568755,-0.005101564276344894,0.0061124401154193375,0.020233285485957486,0.00737385560428927,-0.013184244590101146,-0.01478566440968454,-0.00013100296502999154
2022-07-14,-0.011880716910179778,-0.004690283465930367,-0.008582429636976974,-0.010123529609480264,0.029768885051085547,0.04615150255859657,0.023085576696409982,-0.011847667493905867,-0.006503209717612202,-0.0014417866488114495
2022-07-15,0.01863644518010177,0.024505100782454825,0.019723715346390946,0.02018844492963634,0.023598951374609767,0.017406277965056116,0.032471114480492114,0.03137757406447084,0.05991936506229134,0.0013125458850486993
