Date,ADX,AFG,AIG,AIR,AIT,ARW,ASB,AVT,AXP,BAC,BPOP,BXMT,C,CAT,CBT,CBU,CFR,CMC,COP,CXT,DCI,DIOD,DLX,DOV,DTE,DXC,EAT,EMR,FFBC,FITB,FLS,FRT,FUL,GAM,GBCI,GCO,GGG,HBAN,IBCP,ITW,JEF,JPM,L,LNC,LNT,MOG-A,NNN,NSC,ONB,ORI,PEO,PNC,PRG,PVH,RHI,RJF,ROST,RRX,SEIC,SF,SLB,SLM,SRCE,STEW,STT,SWK,SXI,SYY,TEX,TFC,TKR,TRMK,TRST,TXT,UMBF,USB,VFC,VNO,WFC,ZION
2024-01-02,-0.014680794890455817,0.004205498753502956,0.016088500935868444,-0.00320514035334607,-0.013492511609356272,-0.019304708469133458,0.016830350382839532,-0.02420633447565035,0.005177912476300506,0.006830898969352184,0.00012189568534703987,0.006581793412140602,0.031104404959451326,-0.010011135362215762,-0.00646712350067824,0.009594895605530729,0.004147977470596809,0.0027976739757731295,0.013095460023528682,0.003868556400023815,-0.008569322803274049,-0.010804708810956187,0.002331060269732177,-0.01488826555748246,0.013604273255114707,-0.001749056146020056,-0.02570635948371014,-0.014897859591030627,-0.003789655693109739,0.008408284382678044,-0.01722471717403029,0.013779659257944221,-0.016214454438261194,-0.007450597954971272,0.013794968840216137,-0.02073273391700403,-0.016828078165658233,0.011006311939240065,-0.010376640582453356,-0.005153890021328267,0.0002473997485137325,0.011640085378302745,0.01250171176588144,0.012977464578865838,0.011306025165099376,-0.019201473123127366,0.010208835495817858,-0.003045904152975454,0.0076969646582034645,0.002040687789326867,0.015026752635489471,0.010655326283253164,0.011323251635198206,-0.002374718039077184,-0.02058685789736059,0.007174809972589902,-0.005130415935790333,-0.02209191888255635,-0.009913530503745882,0.0021693402383782256,-0.0011531033656643208,0.005753079828401342,-0.007643303776513344,0.002162785164756542,0.003743997249178621,0.0010193620799352487,-0.027655000892601644,0.01763984529761342,0.006961301268627151,0.0159803639369549,-0.015720661623147114,-0.003228098354358999,0.004508910717801351,0.0001245467709729553,0.00406943845853891,0.014556446870486406,-0.007978738995977563,0.01592927321572568,0.002234835914232125,0.006154449022141462
2024-01-03,-0.012034570321761029,-0.01365255793964848,-0.0033409948923843746,-0.016559527031514865,-0.021836158168945352,-0.01584787334683191,-0.03402314199895018,-0.01626670704784372,-0.010567803838734902,-0.010914510245695785,-0.02071154304289613,-0.027090121882949902,0.0113121164133545,-0.028731450465101727,-0.05014478370527753,-0.0425774273298023,-0.03534069536780815,-0.024910294793469956,0.01989965262014759,-0.04729379606381556,-0.018521360416838495,-0.042310140389477446,-0.04744194379174205,-0.021053403028951756,-0.00697935374328662,-0.01489269179693875,-0.024245316500184355,-0.012515463682012617,-0.03169901771395811,-0.0230016476507795,-0.01283628462584363,-0.02737626489535372,-0.022849200543297754,-0.014543812459419936,-0.05036996254054926,-0.06931552846225542,-0.025791293993198017,-0.026438378920756733,-0.016699144318480408,-0.008787759687651775,-0.013607025296225483,-0.004358521685896677,-0.0026963983611704156,-0.03330891588194662,-0.0023130650911422634,-0.017042324367050665,-0.02090042371494405,-0.011414813617581343,-0.027614482443657717,-0.0030548754900686648,0.015759342583764102,-0.030926558343978727,-0.02335265071019621,-0.0344743263065479,-0.0252003650995688,-0.025289309385435832,-0.02113589786597414,-0.022383317761849097,-0.011284100522320095,-0.018759104639300195,0.012889754389482366,-0.03640127813494076,-0.035943527208903814,0.0014390226546330265,-0.005787875378649554,-0.041751456002301124,-0.04558434882160434,0.007525036594987933,-0.0373314523077487,-0.026659586804213986,-0.02306997918121345,-0.027707828403379264,-0.03366466716480154,-0.02399631843765171,-0.02741700471823183,-0.026417550794629263,-0.061125760449665556,-0.04947733930524323,-0.01317659411923966,-0.04848216404304895
2024-01-04,-0.002900072160756273,0.02369217253857836,0.0002912617960444397,-0.007520011414781869,-0.00023974670983473167,-0.004576666881126901,0.01332725250779676,-0.015295701641482973,0.007645957912995938,0.008052635875175795,-0.0068424974939351735,0.009121618120844666,0.0024237298584848244,0.00633124819260078,-0.01434003115810023,-0.00019861677138965916,0.005614352281837265,-0.013080018033739371,-0.02876665831617209,-0.00735432245730272,0.0011008356526611696,-0.01560045176258218,-0.0014646464378138546,-0.001550526061174562,-0.004054819069592375,-0.00978209495746718,-0.004872125862523502,0.004436005447628899,0.005237958246523844,0.012948736581896991,-0.006501697447616306,0.001968263356566302,-0.0049833660689204695,-0.0014281627813431674,0.010306535430717911,-0.0074789582417252864,0.0032491227937148093,0.01677290130874165,0.006319225711640231,0.004181115937250013,-0.0070229435715889466,0.0066362566796454026,0.0061190064466269956,0.016660467056417883,0.0034776416482094064,0.0016478276520921487,0.003753204604323157,-0.008370087133600768,0.008459075701557683,0.005788296408034466,-0.008932765934099862,0.005736808197497112,-0.00851615776529191,-0.0032304412690190576,-0.01000713789713159,0.006486362986716232,0.0037100689391817987,-0.017525248220295886,0.009162453157653516,0.0123529300399432,-0.018233584062522068,0.0,0.00019027900705204104,-0.0007185152187267896,0.0010347526871148371,0.0023379779917982457,-0.0068036654435310595,0.00859282104232273,0.024416394891247695,0.01259927879507794,0.013623926384025875,0.012953370596053615,0.006967463833403409,0.0019108759806523157,-0.0062505054281163375,0.010760030172285218,-0.03255263081398341,0.01942810992551114,0.012325334387346842,0.015238282396868419
2024-01-05,0.007562373507342235,0.005308906732620189,0.005537029056803533,-0.011694928268484284,-0.010264197018515109,-0.004682804909783456,0.002348392319796,-0.003148543302521678,0.010259788660991198,0.018639189036956383,0.01578352376495662,0.009990341715883977,0.010414742367841345,0.009891592538554539,-0.002059939801419386,0.00992864549289707,0.017789466135574195,-0.0014493670188827634,0.0004292360132525097,0.004445285537640231,-0.0015708488128490794,-0.02050863445515616,0.0004889670621357478,-0.004118839100310079,0.0010857817516822799,0.011674909004826484,-0.025703776653155375,0.003890596967383919,0.0,0.028471938629622606,0.0052856187529022325,0.001571550558011836,-0.0006422333286129067,0.0011918377894917231,0.001741701482570468,-0.02480379610880523,-0.0025189847347427685,0.02120982631003021,-0.0027472248311382064,-0.005474581824162383,0.014145023810353763,0.0050171831447900495,0.006930835881985731,0.048044599397459864,0.001732794784793379,-0.0010016446744582908,0.0028045573878212604,-0.008657309923850165,-0.0005991036606783906,0.009817017160040908,0.0033205879129305504,0.024257272738416047,-0.0006607961278534136,-0.0021320630180373668,-0.002406682432228413,0.016973804108281865,-0.005692453966393507,0.0038122225391912234,0.0019115257985908851,0.018884371288192092,0.0032888032141833445,0.005936151030659698,0.0019018908861185846,0.0035944784405428365,0.010726552403371281,0.012616656168310092,-0.03055204299899872,0.00705523909163186,0.00595885199048074,0.017040967005691687,0.006656362400780935,0.0003651964793340845,-0.0036243514540750255,-0.0006356790236032861,0.0027132212817124746,0.01388588049256434,-0.0023616256416425507,0.004674592997548466,0.012986992856839796,0.033067420071476894
2024-01-08,0.01039285302446058,-0.007261326008359714,-0.011447670823486522,-0.018833351135253862,0.01425181610178794,0.0023951991072890255,0.014526698678216654,0.010528520031424904,0.0007934058131744415,-0.007842137842389185,0.016031650405107678,0.01884139145251762,-0.005890014392295528,0.0114909570360342,-0.0032254287979114338,0.00766802900369723,0.007437798008212315,0.07486519489065313,-0.017420389268061665,0.014936333617979969,-0.014474484350567196,0.03344662110675278,0.0009773498195482233,0.0050171942799339675,0.007862616713683046,0.031069633122813967,0.03718591885947076,0.0031423440629838595,0.016065871235927398,0.0067796840084426435,0.005258124540607589,0.003530481716412126,0.010023187433087388,0.003571478379755133,0.00844508573690339,-0.010946560155633778,0.006854226547303721,0.006923211566047804,0.011412759514791038,-0.0028685986304815003,0.013449628286610116,-0.0014511106735114465,0.000983535435590932,0.014214707386011494,0.0057659913362611,0.0021480907440489805,0.015613955180021621,0.003012851299496244,0.016187137991835465,-0.006034198060364537,-0.010401911871090408,0.008257167762714346,0.004628109124154456,0.03213672839279891,0.0042219840742074854,0.003748551887417406,0.00973986435932872,0.013972372831106528,0.006995162011172562,0.006273320162301088,-0.02969533986788364,-0.005364811113318102,0.001328712138846555,0.0050144421965405694,0.002812931715535427,0.024395241420313463,0.02529670758660396,-0.0005286716357794097,-0.0031359591165471823,0.010638195477960188,0.0035605494386263814,0.0,-0.001984091134626831,0.0022900557669727206,0.012177235893415572,0.0034237817421307604,0.025443897487826828,0.012168924490032484,0.0,0.011123715761629738
2024-01-09,-0.0017144414939267438,-0.009724847457426855,-0.005716534974725684,-0.00424664522738083,-0.007653643423418677,-0.015361009106246826,-0.009237660536055459,-0.01354448962820165,-0.012895808707169443,-0.015515267357710916,-0.007282579165774128,-0.006472473766332532,-0.009813019957686686,0.00013671088535538445,-0.0163083706685887,-0.020487760712291414,-0.021133341027064767,-0.04804189210292742,-0.015196562438289152,-0.010719413490729246,-0.0035122039674896355,-0.016576793853685268,-0.010253800148653514,-0.004384919035474,-0.005111253621797762,-0.00516568808650153,-0.005087187274287808,-0.012007863983741651,-0.0102562832110491,-0.00925940660024549,-0.008966709077198098,0.0006840081282348809,-0.008651283391288622,-0.00023712622427440877,-0.016748827651487663,-0.060546834133370475,-0.00597148306410078,-0.014515123936895136,-0.010116777624546214,-0.003149066104907172,-0.020398149013928113,-0.007906109459300037,-0.003789108656424678,-0.016376087467085076,-0.00210210269731792,-0.005001063127694105,-0.00504789498140612,-0.008967911941652251,-0.005899676585977676,-0.006070830654927306,-0.00907776397476423,-0.019108727111064927,-0.030273153090947025,0.001159190874875815,-0.014534557707642004,-0.01538311038909601,0.0006625674021207839,-0.008762569046748991,-0.01357748150796867,-0.013460139928167969,-0.03497603350470235,-0.02265393328146348,-0.008720365863714719,-0.007127543602607145,-0.014152817682338892,-0.003066212697982462,-0.018470182400885604,-0.0003967671477230761,-0.006990499338650258,-0.008421129293393337,-0.007602578697039286,-0.016070032911198795,-0.015904632782303474,-0.006854567235019204,-0.014218176042736341,-0.011374111813539534,-0.009809534260463826,-0.01768032250805951,-0.012620123921313842,-0.011225764655176107
2024-01-10,0.009158554173301248,-0.0042808522396540205,-0.0035384020133646388,-0.02268846879207298,0.005603771446118788,0.001993442211897678,0.0,0.000844875324979899,-0.009637522816874466,-0.0008920102131758645,0.006235583743711359,0.025127960089227352,-0.008601415128230094,0.0036264526655140905,0.010789222097107753,0.0009960371569797122,0.008202135025708213,0.0008108927503489571,-0.0140119599628864,0.010468253461367816,0.006248044030813249,-0.011638832730194393,-0.000986618384275495,-0.002778317676505715,-0.0010813745283696496,0.007356125997582064,0.0060871682945617955,0.0015852023624043365,0.0051812374465880495,0.0014162298297160092,-0.002010410180652067,0.008300851129131148,0.0039782573566131685,0.0042713804273277756,0.017034129348132643,0.03153152557750505,0.0008410108975593911,0.0023256268491331777,0.003144749339657471,-0.009477042146921244,-0.005519317356889375,0.002109443801760591,-0.00028167816582080896,0.022439407926952315,-0.005936326899518507,0.007898361026256406,-0.010378401775479107,0.00527132349941839,-0.0023742008922356117,0.004072069944941026,-0.010125411668159723,0.0043362262396193785,0.03291496257008353,0.014392088570168271,-0.01511455697623243,0.001896449655782062,0.0004416489176040095,0.0020673547924345836,0.006722182181044589,-0.0005742689177483662,-0.002265382364968649,0.020971565727997632,0.00019114356324623216,0.0007177728163676456,-0.009312060044620818,0.006458885187392793,0.0011234932023114208,-0.007277094859723943,-0.013903668452802664,0.0013270219938301686,0.0038304103446065163,0.0007424272458536052,-0.0060606382225996125,-0.0006390101684606853,0.005793827074147995,-0.0013804065965397072,0.00815843643144798,0.016918581467485483,-0.004260312577893277,-0.002497914507917365
2024-01-11,-0.0045376490293084215,0.013568773206364071,-0.004438530772992055,0.02862627619899283,0.010365963701191472,0.00510333305748456,-0.00885790612167292,0.0021106611414900556,0.0003243797695602346,-0.013392817836246684,-0.006318398712501727,-0.020880763008244263,-0.017729010284902924,-0.004397458910734842,-0.008981810953392455,-0.012139234408045874,-0.013465441068596484,0.028149088163591518,-0.0016191035537090892,0.010541592819571122,-0.002865729658424465,-0.0067677317080148125,-0.008395183255413108,0.0010872811170588026,-0.0253543746716689,0.019329847178611193,-0.0467086234131201,0.00031662243498975506,-0.008161459119874093,-0.014423358908441597,0.015109445136298305,-0.012300319918086888,0.004090631866356498,0.0033080792269322146,-0.0068965524180241156,-0.04299632740891335,0.009003556376875332,-0.0162412923579075,-0.008228836970213704,-3.937488159000413e-05,-0.0030271800888804767,-0.004210100440499631,0.00042263629614791576,-0.01769912379829397,-0.0350608339148486,0.00527185432257915,0.005593223300845773,-0.00983190441263515,-0.013087340337544218,0.0013518260287463946,0.0038967231975364225,-0.0170125923540958,-0.022338934315576764,0.003506320250285855,-0.0002476355364627869,-0.0036956343634411137,0.005957561162158509,-0.018426335348304956,0.008744014682131374,0.0015804253025295534,0.007224035309166821,0.007026730566806139,-0.006118588357068133,-0.003586742850103297,-0.004438582219838505,-0.013038649585663808,0.007504657405641657,0.005597896146755543,0.014635098902125554,-0.01033658010062477,0.004833352865594387,-0.004451033222143352,-0.0023711954109477684,-0.0014068386223013984,-0.01470760711081065,-0.013364186823685342,-0.019653322207223156,-0.03433620414529792,-0.0008151941307988908,-0.013430356237126406
2024-01-12,0.0005697829637949514,-0.005773265641437875,0.0031206211449568144,0.010690667993427772,0.003973385674105101,-0.006024070280776117,-0.015522140338958379,-0.008003415153586602,-0.016159542417795048,-0.010557997501588035,-0.008559585504555156,-0.012053585633651442,0.0103685785048786,-0.005649271151162094,0.0014447249110187688,-0.009065462258606494,-0.006350672885074293,-0.013590863772741546,0.0063063485180474554,-0.0032372824267425937,0.010218768498343911,-0.01512674641453271,-0.0014940393400737495,-0.001289604680114187,0.00768389226307753,0.019384787218497346,-0.030210678983196737,0.0007383565071517051,-0.007362579078569853,-0.014060289113302926,-0.0004959719669040963,0.009021393604681682,-0.0021643482704070127,0.0011776317842335793,-0.010664629345749077,-0.021060034618813117,0.0057109105267256766,-0.015723056027086457,-0.0031609014361873022,-0.001338735280997816,0.008349996661189296,-0.007340048589596915,0.0011267703126631723,0.0010811637371623828,0.0057895283072550985,0.007370048228303672,0.005793715438136227,0.01293039889037395,-0.01145256190227717,0.00303742514102745,0.009218937201155963,-0.013709419361390807,-0.003360335392413427,-0.025270267924045298,-0.0011141057644449281,-0.012666301902764632,-0.0013891257754753417,0.004493924628663271,0.003940144658707512,-0.005738632360174356,0.023565411958722526,-0.004830666093182501,-0.0050018560756551755,0.0021598983890951384,0.003278264560374833,-0.014346099775827348,0.022693978991498387,0.003976084951987202,0.0058046498586425965,-0.016068463116913123,-0.007341763976879356,-0.004843567918343283,-0.001018764330275701,0.01664958233810765,-0.010573405941273317,-0.01564671608435253,-0.04422154679708434,0.0029325106171345094,-0.03344219380870084,-0.028380230313545862
2024-01-16,-0.00455573736374304,-0.013212070359156614,-0.004147805144488204,-0.02938213498404596,-0.00691115602159853,-0.0004329268550460341,-0.00955583583263242,-0.00530784979749388,-0.005877651434631259,-0.020731922289835225,-0.008140048305758874,-0.02346329079464793,-0.01425306739601806,-0.01095021996003731,-0.024134161284859457,-0.016873124085275304,-0.020414016978045346,-0.0063897901846433625,-0.027394722001718552,-0.01623975961175972,0.0025286633796433033,-0.024768138498378445,-0.02344134962991451,-0.006320504713485886,-0.011483772899985034,-0.02480365308900978,0.0028795970721100517,-0.016970673823719418,-0.030540944027593886,-0.02182748476979557,-0.0042195201330045284,-0.009718187435236225,0.0006380545574440344,-0.0021171563921337233,-0.013788023488271683,-0.017927572999000385,-0.001301237083719431,-0.0215657437566954,-0.013872315825472659,0.0002759410281134578,0.0032624091144315415,-0.006270131587532757,0.00028121348100484944,-0.024118107016105506,-0.0019847526264969995,-0.011255665219167876,-0.008986419937202172,-0.0019170293139542105,-0.014024465728967761,-0.005383574794398993,-0.024519173069642353,0.0006715148440619156,-0.008765956908397765,-0.008169280354578645,-0.0024786699043296556,0.0016494433218925408,0.0036605589520328774,-0.028934208561451014,-0.00879129001146528,-0.0023087877389394995,-0.033032938608229645,0.010247969790023959,-0.028615533161319595,-0.010775838446029584,-0.008364887703836699,-0.012565458878643243,0.004084018124616673,-0.011221101454221172,-0.006470696224095018,-0.015242235153894668,-0.005483452657713661,-0.004492694164990985,-0.016655215279062996,-0.023053587828684274,-0.016846953906298534,-0.018268074465939588,-0.048118369561025,-0.01571643753503671,-0.012236213162249543,-0.022560142170893638
