Date,ISBA,LINK,FKWL,TOMZ,INTZ,IPM,MGYR,SCWO,DXR,LIXT
2024-04-04,-0.014659794609132137,-0.05878212253952719,-0.0167784612596098,0.032258033504347416,-0.1023392208313697,0.048076955406859856,-0.004484152332838498,0.0,0.0011236212708385374,0.10322586500185893
2024-04-05,0.0069075117941210795,0.006856283508618333,0.0,-0.015624985448084439,-0.04885988931941432,0.0,-0.003603515936275281,-0.024390220263873164,0.07407405821716195,-0.06432749231065238
2024-04-08,0.0,-0.0037008000911461503,0.003412956408807899,-0.04761900256640572,-0.0958903986554499,0.07033639768044231,0.01717891594978327,0.0166666501098216,-0.0031347684355116368,0.034374966705218446
2024-04-09,-0.027440609499242763,-0.019316579062904515,0.0,0.0,0.12499996613372599,-0.028571401323590928,0.0,0.01639342660450316,0.00733749424571517,0.0
2024-04-10,-0.017905604788497675,0.0,0.020408086543088455,-0.06666669978035689,-0.11111108435257278,0.020588215082162575,0.0026665580385261123,0.024193525128260562,-0.022892749345899466,0.015105726036447331
2024-04-11,0.028729369654197923,0.03030289237492978,0.003333401143992498,-0.017857125751218117,0.03409087522463494,0.16138333619046286,-0.024822705879300133,-0.007874008357040663,0.027688952683841528,0.005952446419502655
2024-04-12,-0.003222444078097353,-0.03676456976100362,-0.016611313184271892,0.14545451195772108,0.06593408992659677,-0.0794045049631883,-0.004545299791603563,-0.039682502138671416,-0.010362635414346344,0.029585769599628886
2024-04-15,-0.019396399516139473,0.03511446930646622,-0.0033783657635557685,0.0,-0.14432991886804436,-0.021563321531935076,-0.004566233882186244,0.008264454667762822,-0.005235621961910741,-0.05172415683064424
2024-04-16,0.0027470403783138586,-0.032448452267809014,0.0,-0.0793650988878909,-0.07630524357138779,0.0633608191195143,0.0,-0.00819671330225158,0.00526317797209086,0.06060607593140577
2024-04-17,-0.008219104712348657,0.07317077691607876,-0.0033898178079829755,-0.034482726727597,-0.15652169676493966,-0.012953355874389949,0.0,0.0,0.006282666465346587,-0.04857145036969868
2024-04-18,0.005525000449090545,-0.023437529368411925,-0.003401347757181372,0.035714251502436234,-0.1340206711359908,0.0026246694523468506,0.0,0.03305781867105084,0.013527587834052834,0.006006000415836432
2024-04-19,-0.010989060377136317,-0.03999991260874747,0.0,0.017241363363798445,0.011904821881092875,-0.07591622170706336,0.008256905950965177,0.007999992370605558,0.0010267175684632868,0.03582093355039162
2024-04-22,-0.011111161602850195,0.0666666016434192,0.003412956408807899,0.016949238156632296,-0.05882354178643112,-0.022662868089077803,-0.003639673490251072,-0.007936500427734305,0.004102560190054172,-0.03458216800814329
2024-04-23,0.011236006688941647,-0.03338060049582259,0.0,0.04999995032946458,0.11874995948746858,0.06086957543318405,-0.004566233882186244,0.07200002670288086,0.0010214738427785086,-0.038805934245719764
2024-04-24,-0.008333257595724786,-0.025716411886383184,0.0,-0.01587300085546861,0.0,-0.030054680583276094,0.032110079300510685,0.022388037792902438,0.014285651726904769,0.01863352243677996
2024-04-25,0.0420166507655888,-0.021116118260791517,0.017006738785906972,-0.016129016752173708,0.07262569720786538,0.019718291319166026,0.0,0.0,-0.029175047695710665,-0.018292665641127526
2024-04-26,-0.013440812337217611,-0.1432973486605983,-0.0066889384847969025,0.0,0.031250032984341924,0.03591163495875094,0.01244440473093067,0.02189778925938235,0.0,0.012422348291186713
2024-04-29,-0.010899232359901534,0.039568175959072915,-0.0033669908369858836,0.01639342660450316,-0.04545456187455765,-0.013333320617675781,0.0,0.07142858967489163,0.024870542412418706,-0.03680978095402687
2024-04-30,-0.007713444120062141,-0.023183321422715508,0.010135097290667305,-0.016129016752173708,-0.07936506735104154,-0.03243246552193535,0.0,-0.006666660308837891,-0.021233572381901378,-0.12101914068328179
2024-05-01,-0.0005552269106788854,-0.011689668190248415,-0.013377876969593805,-0.032786950921536606,-0.01724136277318622,-0.04189940227528577,-0.021071209288384796,-0.006711402952518042,0.012396682001644121,0.04347830593924007
2024-05-02,0.014999909114869814,0.0035841618539120823,0.006779635615965951,-0.03389827426361236,0.08187133483727593,0.023323592463275977,-0.01973081827648282,0.006756750225933805,0.008163257362146625,0.0
2024-05-03,-0.0010947629789461732,-0.017856999167365606,-0.0033669908369858836,0.0,-0.12432433303208823,0.019943000978059677,0.005489525439763554,0.026845611810072167,-0.008097158176053498,0.0034722187728795095
2024-05-06,0.005479589891863812,-0.14545471924394093,0.0,0.10526316339839759,-0.012345667202249944,-0.05027928273034299,0.010054724683948635,0.058823552327814665,0.0,0.024221429308605158
2024-05-07,-0.0049046768498628435,-0.055319026542915206,0.0,0.06349209803242228,-0.025000050291418274,-0.05882354178643112,-0.01357467790803446,-0.09876541120398075,0.0,-0.05743245746725367
2024-05-08,-0.004928851272596013,-0.029279412072679034,0.006756731527111537,-0.0298508060193573,-0.012820501064172207,-0.003124996973201677,0.013761485643176696,-0.08219178194041366,0.0,-0.007168452042999429
2024-05-09,0.023665425236667703,0.030162553918008816,-0.010067076755765902,0.0,-0.012987000923330161,0.015673965962198277,0.0018099333788967886,0.08208956086946273,-0.013265317541914179,-0.01805052442619881
2024-05-10,0.0,-0.020270250677801416,0.0,0.12307699361496671,0.059210549018389846,-0.04320990879385589,0.0,0.0,-0.01240950202816049,-0.05882356034843117
2024-05-13,0.0,0.037930997061532246,0.0,0.0,0.13664597928912614,0.03548391512852067,-0.0009033317192176371,-0.05517244157552914,-0.015706865885732224,0.042968803114491694
2024-05-14,-0.016129106734698584,-0.00553717250613972,0.016949089039914877,-0.027397315080268658,0.4098359908210152,-0.028037430379547534,0.0009041484652050347,0.05109492861930498,0.0,-0.011235944019676425
2024-05-15,0.0054646182645168295,0.002227249190737357,-0.0066666421053255265,0.05633806009374043,-0.26356587893658656,0.016025702746429227,0.0027100837804054922,-0.03472227051302046,0.03191491520313172,-0.13257580649370904
2024-05-16,-0.004891348862910316,0.07111096382141113,-0.013422769007687796,-0.05333336194356286,-0.07368420392192299,0.028391139433198598,-0.004504539539297081,-0.0647482261185841,-0.020618537443073293,0.03930137733061967
2024-05-17,0.004915391758800514,0.04356850336797202,0.003401347757181483,-0.042253482107650564,-0.07386363405457208,-0.015337408730844548,0.0009049666894485053,0.03846159489197354,0.00526317797209086,0.0336134117055904
2024-05-20,0.0027171814130075855,-0.015904487896037378,0.0,0.0,-0.006134963492337775,0.018691570737231933,0.0,-0.044444489577178836,0.014659621659930622,-0.0447155007352209
2024-05-21,-0.0027098183449680846,0.03434332983917665,0.016949089039914877,-0.014705868173635728,-0.03703707519273092,-0.027522909692437092,0.0,0.007751930820906638,-0.001031916990766657,0.059574515142826856
2024-05-22,0.0,-0.06171854459969284,0.030000049656624395,0.04477607558580465,0.04487183014081664,0.03459116125365291,0.003616682563701401,0.0,-0.018595072262501566,-0.0240963624697752
2024-05-23,-0.034239108630243376,0.016028188577066338,-0.006472545509952021,0.15714288025486267,0.0,0.012158043257392004,-0.004504539539297081,-0.02307690191550993,0.017894744873046875,-0.016460889199236384
2024-05-24,0.03545298731415958,0.04589213354224886,0.022801375588162642,0.0,-0.006134963492337775,-0.009009000623754537,0.0018099333788967886,0.015748016714081325,-0.015511852879711796,0.016736384977954266
2024-05-28,0.0326086219637034,-0.08912823065676101,-0.0286624659532162,-0.09876541120398075,0.0,0.04242427482640054,0.0027100837804054922,-0.031007723283626443,-0.030462279578027163,-0.04938276571234812
2024-05-29,0.0,0.03655902913490516,-0.003278676384974699,0.1506848655155948,-0.05555557599610583,0.0668604695487498,0.0018016920792012225,0.007999992370605558,0.0,-0.012987000923330161
2024-05-30,-0.013157848004006323,-0.031120306550934673,-0.013157924895885853,-0.011904750923180218,0.01307188320294328,0.013623964925574494,-0.006294890164749156,0.01587300085546861,-0.020585004312715927,0.02192980392267585
2024-05-31,0.0016000509538411922,-0.02783700591158167,0.003333401143992498,-0.024096363046584468,-0.02580642779585396,-0.021505355669564907,-0.01357467790803446,0.0,-0.030973421919550215,0.0042918415410722055
2024-06-03,0.03833857048000189,0.022026171108997517,0.026578053199691087,-0.04938274239498086,0.01986753084718007,0.049450500865675595,0.008257053394801872,-0.08593751309672404,0.0,0.0641026072091464
2024-06-04,-0.018974404578261828,0.02068962221621562,-0.022653714888409837,-0.012987000923330161,-0.0649350046166508,-0.03141358315606413,0.016378508550208837,0.02564110401662978,0.0,0.0120481812348876
2024-06-05,-0.000522613314571041,-0.0181586783594484,0.0,0.05263160784158716,-0.020833395421502532,-0.008108100271120633,-0.014324350412011855,0.0,-0.01369861671503625,0.003968250213867153
2024-06-06,-0.04236408050464058,-0.0021506125588759417,0.023178800833957514,0.324999908730389,0.0,-0.00544958597022982,-0.009990800725391824,0.0,0.033564809065910195,0.011857696335581869
2024-06-07,0.024030605606597755,-0.04956884641646431,-0.0032363116342604137,-0.11320750154859627,-0.03546095992902232,-0.005479446686014522,0.0073393630044225056,0.0,0.013437836669448977,-0.17578127255546916
2024-06-10,-0.0111999204282478,-0.08843536918467498,-0.02272718939730156,0.0,-0.04411769217479555,-0.005509702125222393,0.0,-0.025000074505802994,0.0,0.14691952445999612
2024-06-11,-0.01564205819515818,0.029850717057203102,0.0,0.06382978993230615,0.03076929425347008,0.02216071037379086,0.0,0.01709410330718164,0.0,0.0
2024-06-12,0.003287776345153981,0.06594200087955726,0.013288986687225446,-0.06000000238418579,0.03731339632150399,-0.005420048947527345,0.0,-0.008403453102266312,-0.02762430881006428,0.057851182674339086
2024-06-13,0.0,-0.046000281045430635,0.0,0.13829793102766086,0.007194237817389482,0.01089917194045964,-0.01001818702480195,-0.016949137131806236,0.005681839733084004,-0.015624985448084439
2024-06-14,0.010376801656035273,0.05106874226714808,0.013114784318254413,0.037383140086171496,-0.04999995316777828,0.005390830382983713,0.009199794836082242,0.008620681681899223,0.016949108707875915,-0.027777751497069958
2024-06-17,-0.0016216733644101033,-0.09152541578381079,0.016181247137026622,-0.08108111010696084,-0.04511282710736697,0.05093835288173909,-0.010938973089793524,0.0,-0.018888897365993973,0.012244886043219827
2024-06-18,0.012452728622852849,0.012437620849526265,0.015923583693967513,0.0,-0.0393700417852032,-0.02551024007777314,0.001843205718576213,0.0,0.0,-0.004032254188043427
2024-06-20,0.0,0.007371089411111642,0.11912218503792138,0.00980391240220757,0.01639342660450316,0.12041892267130416,0.011959652058890935,-0.05982900496613697,0.0,0.008097158176053387
2024-06-21,-0.008021427215441856,0.060975731021952306,-0.016806727779266728,-0.02912618662434696,-0.032258033504347416,0.0,0.04363629196268115,0.03636360089641055,0.03171004930809462,0.020080302058145927
2024-06-24,0.0,-0.06666660089602627,0.011396037724521912,0.0,0.00833332505491069,0.0,-0.04355409153300949,-0.008771921569070362,0.027442372055059394,-0.015748016714081325
2024-06-25,-0.0237195879434422,-0.00985229442037161,-0.011267631372336662,0.0,-0.00826445466776271,-0.011682286982201417,-0.006375242415483484,-0.0442477455993574,0.0,0.04399995803833012
2024-06-26,0.015703843853826616,0.06467646466178589,0.005698053089324473,0.0,-0.025000074505802994,-0.009456255714577644,-0.005499387493207442,0.01851850012202405,0.024572703455877365,-0.08429111074104978
2024-06-27,0.0022087367388805568,-0.037382979217640444,0.0,0.0,-0.05128200425668883,-0.040572810017267424,0.0129033442270996,0.03636360089641055,0.0,-0.00836829224570046
2024-06-28,0.002754836215641543,-0.021844637440023518,0.028328641978300206,-0.12000000476837158,-0.009009000301245074,0.0,0.022747680575699203,0.052631633983975634,-0.028154374709870256,0.0
2024-07-01,0.027472458182566273,0.017369531067386923,-0.008264564011301712,-0.056818195672567295,-0.018181800448205276,-0.03233827777093101,0.0035588518037690253,-0.025000074505802994,-0.03326174636191659,0.00843891152356524
2024-07-02,0.01604276290077844,-0.029268354379589745,-0.011111070323859273,-0.048192726093168936,0.0,0.0,-0.0026596299826749936,-0.025641002128344415,-0.018867932516694608,-0.016736484734677592
2024-07-03,0.0,0.022613047039303558,-0.0028089783368032695,-0.01265829088137238,0.009259250061012025,0.0,0.0,-0.05263152941442195,-0.03393667257426902,-0.012765945790308875
2024-07-05,-0.0005263187452866358,-0.061424749240875376,-0.014084522294718016,0.038461579608730645,0.009174302896359121,0.05398452289593614,0.0008889656291040104,0.06481475042708373,-0.004683836303477906,-0.05172409009139556
2024-07-08,-0.05739852930574585,0.0,-0.008571396796420161,-0.024691334404499887,0.009090900224102638,0.007317124513698703,0.0,0.03478267990573958,0.034117642570944406,0.04545450112051319
2024-07-09,0.013407782648311217,-0.0036652169321600425,0.005763667209602863,0.0,0.0,-0.004842610259641833,0.007992887621244282,0.0084033529263976,0.0,-0.021739110153428554
2024-07-10,0.0,0.014188131075610677,0.002865318860440391,-0.037974721746286244,-0.027027000903735332,-0.01216549613396456,-0.005286453885457121,-0.016666749450892193,0.023890789426431525,0.004444440205891853
2024-07-11,0.019845533140186777,-0.06476660007313773,0.011428597711603095,0.013157882353605599,0.05555550036607193,0.014778311237724884,0.047830158970708414,0.016949238156632296,0.010000016954210045,0.04867252015929324
2024-07-12,0.016216307983830003,0.0886424636178087,0.022598853567332045,0.012987000923330161,0.052631633983975634,0.014563093312173425,-0.015215703692916804,0.0,0.012101172148597739,0.0042195060610632495
2024-07-15,0.00531917855691022,-0.007633580839735754,0.02486191879084565,-0.012820501064172207,0.04166662527455389,-0.0023922852763973435,-0.02317594506435161,-0.050000049670535285,0.0,0.01260502938959629
2024-07-16,0.002116413839650555,0.06153849680748347,0.0539083475905604,0.03896108017862199,0.031999969482421786,0.04076740364116049,0.0325131418542659,0.04385971241490516,0.0,-0.016597592882582446
2024-07-17,0.00844767006900704,-0.041304377684746596,0.05115094920509877,-0.05000002607703169,0.007751930820906638,0.0,0.020425541934167457,-0.008403453102266312,0.0,-0.008438810925003759
2024-07-18,0.00785344701550561,0.07583792509871934,-0.007299417718561907,-0.013157882353605488,0.01538469297646361,0.011520670999951577,-0.0033361559428913834,-0.025423705697709242,0.0,0.0765957761965721
2024-07-19,0.0,-0.021077260423490007,-0.007352855438560679,-0.013333320617675781,0.0,0.05239180548258471,-0.012552318086742953,-0.01739128812274282,0.03043475421480002,-0.055335916232715054
2024-07-22,0.0072726629992903025,0.05263126373776328,0.007407320394609451,-0.01351350045186761,0.0,-0.0021644485481340237,-0.0025422599375567456,0.026548647359614375,-0.013712992304210081,-0.03347286971263186
2024-07-23,0.005673059141877879,-0.04522700838556193,0.0024511481151388015,0.0273972334300725,0.015151500099837678,-0.030368837151426575,0.05437538753501525,0.017241363363798445,-0.011764770680605219,0.012987000923330161
2024-07-24,0.002564116859716137,0.03903821356688919,0.026894704080004495,-0.039999961853027344,-0.04477616454795885,0.0,-0.029008682525168084,-0.008474568565903118,0.02272727741870484,0.02136760366190571
2024-07-25,-0.0010230235918466946,-0.06758322631125091,-0.011904661109548687,0.013888875091518038,-0.07812502037268176,-0.03803123208860337,0.054771703087372225,0.02564110401662978,-0.04232800281520632,0.0041840962444885665
2024-07-26,0.011776716182686275,-0.00245673690613879,0.0,0.04109585014510864,0.0,0.034883630669011456,-0.016522459726620142,0.0166666501098216,-0.005524882837687928,-0.033333399560713795
2024-07-29,0.004554681393907911,0.027093479334748816,0.031325357009486465,-0.013157882353605488,-0.016949137131806236,0.017977618870150813,0.0,-0.00819671330225158,0.0,-0.05603443093234517
2024-07-30,0.0,-0.021582713452168112,-0.002336495817661266,-0.026666641235351562,-0.017241363363798556,0.017660026490250225,-0.008000062787448803,0.008264454667762822,-0.012222184075249554,0.004566205571678639
