Date,FNX,FEX,FAD,EVRG,QCOM,FORM,TBBK,VCSH,IBKR,AVGO
2023-02-08,-0.012123082476435676,-0.008984766618413187,-0.008704292137564074,-0.021942484075674895,-0.03264304126599871,-0.01664966925032585,-0.009248930163456737,0.000789951007576839,0.00488655244441305,-0.020733970568487692
2023-02-09,-0.013715617225978916,-0.007535471091121404,-0.010063128274065414,-0.0075882165793876855,-0.012408425952409985,0.12024870665749687,-0.005091946617976628,-0.0021052464249935454,-0.00023163839271689302,-0.0038224847050645216
2023-02-10,0.0017774427393419945,0.007118448453503401,0.005680750693112913,0.015126268896474393,-0.01179795014010554,-0.02899440714988677,-0.008529975907858978,-0.0011865451589978537,-0.0016214852179566863,-0.010276695754784182
2023-02-13,0.012942372275209335,0.009777148311814754,0.008126107813394512,0.004584873456554561,0.014342190070138816,0.013341806937780865,0.022942336150433285,-0.00013197001012410503,0.0030160790989703923,0.01326580935305044
2023-02-14,0.0018546074932064283,-0.0018666907677206135,0.001179506512755557,-0.01140994156663444,0.011464395334446209,0.011598772528463197,0.003924956869428398,-0.0017167352083935494,-0.0017345615102576373,0.001979695599609199
2023-02-15,0.005862484984278993,0.002805226388479465,0.004221794139291024,0.011541630900796074,0.005516219615989915,0.00991632135992826,0.01480030044601377,-0.001057715245052382,0.008340937060008269,0.008932218385635515
2023-02-16,-0.005214639610094718,-0.011305503964463282,-0.010559231608877062,-0.005541987787027636,-0.021868282021489716,-0.006750574399296383,-0.006604338950441768,-0.0005297555217128602,0.004710430826416312,-0.011765873854498343
2023-02-17,-0.0035974112856028695,-0.002711211397557256,-0.0066205839529804855,0.017865856694716964,-0.0187461219955799,-0.024714218827870837,0.02936292016884412,0.0011918209638095423,-0.008347548438578878,-0.008242662717243943
2023-02-21,-0.027852466756040917,-0.022695248583321947,-0.02168490399609002,-0.015619815420224392,-0.03147509213259214,-0.04656317160482881,-0.07454253146227019,-0.0037041489710422093,0.0038052665676191477,-0.02358986599698587
2023-02-22,0.0030771473367232627,-0.001088363240943968,0.0014235009580048086,-0.0032718167975696044,0.002020844360257179,-0.01129568598933317,-0.009014177496236342,0.00013298464315480985,-0.010913133566250455,-0.009234117623776794
2023-02-23,0.005924114013721615,0.005206370079146927,0.007208854311731461,-0.0027899524105488016,0.018152566262342074,0.024193525128260562,0.001173623787591227,0.0013275231553997457,-0.00046472954901777275,0.013242576566950381
2023-02-24,-0.008518172144856395,-0.006263501065566945,-0.00715725867665995,-0.002139567055338576,-0.014738473155011755,-0.0013123034376455456,0.005275507350839037,-0.003050124024462364,0.0037182133977866627,-0.010363080242556943
2023-02-27,0.004666979071447752,0.00024240751221071832,0.0045688331338498145,-0.007257342432193559,-0.0073990785158414285,-0.002956640966125912,0.006997133638635189,0.0014634688988528488,-0.0008103713892487763,0.01332739469935551
2023-02-28,-0.006967865982791088,-0.00472618529398483,-0.0013138509962459244,-0.022927212853388612,0.0008912576353927726,-0.008237232186416699,0.0014475748620512707,-0.00013334130367792518,-0.0011599856607767967,0.015099567085433252
2023-03-01,0.006166239169065113,0.0004869991784544059,0.001922878217764934,-0.012923089820060518,0.007330180138309217,0.006644480167978584,0.00028905237031207065,-0.002875357512541088,0.014051937867841202,-0.0012114928862316798
2023-03-02,0.0027471411371184917,0.007545681477108879,0.007777773617275052,0.013092282563579305,0.0008085741942627234,0.004620504967730588,-0.0008670167809201601,0.0009348454223800928,0.015345913734896133,0.008558429095639974
2023-03-03,0.012855750213264239,0.013648812485022255,0.013531040005907657,0.012242705814870192,-0.0014542576744455138,-0.002956640966125912,0.020248792858515996,0.0020008839218954577,0.006428969799304962,0.05697806026318375
2023-03-06,-0.01144410041961974,-0.0047663984734824805,-0.005142334308628649,-0.005207451676647712,-0.00962773565442765,-0.042833645076423066,-0.015310487908102077,-0.0003997167062936846,-0.011879466822404483,0.00025292972738655273
2023-03-07,-0.012313321039704062,-0.01700197482103183,-0.014015818501552868,-0.014184307767688198,-0.0263050172739282,-0.01755588072038816,-0.03167286175121742,-0.003329138982253732,0.004423298569139478,-0.012276478991063655
2023-03-08,0.000319752879227142,0.0014616278030912255,0.0018146827902247864,0.01788212968260905,0.016863763577689372,0.026629232556181215,0.011894073698406116,-0.001068991829767163,0.006775314963329393,0.011373307119677767
2023-03-09,-0.028866700877109297,-0.023230489423028522,-0.02364902306496508,-0.00034010969834086247,-0.03283827294235053,-0.014675713618560682,-0.0528944843264475,0.002407464878504184,-0.04071355332064597,-0.015405013240971321
2023-03-10,-0.02434990273946258,-0.022662004510559997,-0.02319124606918077,-0.02075535739959955,-0.017317734725097123,-0.016279917112590025,-0.05398696232799982,0.0046708263665158345,-0.06126501220102154,-0.012353123863556026
2023-03-13,-0.02608226395400237,-0.014142163991637702,-0.008757792507246398,0.023106435186514895,-0.006597876451876039,0.0010563622200168155,-0.14726139077807876,0.0005311884639982445,-0.04857380832988778,0.002667502961391399
2023-03-14,0.017546022892971802,0.013569590573758283,0.01341269576366666,0.013584469899627472,0.01852665386455099,0.03306368357254241,0.15961536994347214,-0.00026528418370963536,0.04699567512518654,0.025938008818453984
2023-03-15,-0.022915491339305816,-0.02014527577707803,-0.01859231212850121,0.010052091767900562,-0.009094864984919515,-0.014981291163936539,-0.006633461297555043,0.002124189324291592,-0.04963743863049841,-0.010150824281460746
2023-03-16,0.01637054779013103,0.015354454000973128,0.013592955442823795,0.003980735655448209,0.04346693271978985,0.03905977009493622,0.06811348768655234,-0.0029147379531120343,0.02486513113011246,0.016708183218679062
2023-03-17,-0.02650210171947065,-0.017813753332990512,-0.01837372976308216,-0.010903831462855118,0.0018255212067812554,-0.025282775861087625,-0.06470771208610937,0.004651017967908899,-0.027085937336097543,-0.008688033547157303
2023-03-20,0.016193315544161813,0.014092025117512064,0.012693489732679142,0.0028395167370318664,0.00902847678517027,0.02218435299673116,-0.030414433325256396,-0.0007940208244341385,0.03747177572897664,0.020191176409332545
2023-03-21,0.0196305023584189,0.015568755114823585,0.01742106368926022,-0.018154480557271868,0.01625354588048844,-0.01769618274271756,0.04274387319320461,0.0018537379932677123,0.04718302783381656,-0.0036928460711591615
2023-03-22,-0.025821131139930786,-0.02318520607436725,-0.022342962351473816,-0.02374884648210185,-0.014781973319051844,-0.0152957430921985,-0.0555372001711002,0.00528529629382013,-0.03400529806831498,-0.009155810150266896
2023-03-23,-0.005696369595768358,-0.0028531373248594782,-0.0044853049849038484,-0.0069506097723861515,0.017873111569352895,0.022091864417202345,-0.03325162288198846,0.0015771298980824522,0.0006285806211370204,0.013171263206622541
2023-03-24,0.005688943091276988,0.005170681695347401,0.004665821192483044,0.040244930855371175,0.004913565228295891,-0.0027017873035127815,0.021361268186537608,0.001312168260568125,-0.03266731369961706,-0.004786983709163639
2023-03-27,0.011896446678516748,0.008703516777349929,0.009951872961704966,-0.005550850350025116,-0.009297940343589217,-0.0071114455448102465,0.026586317771729817,-0.0060286427287062905,0.03338086544936969,-0.014665882265494146
2023-03-28,0.0044949914805054725,0.0021892760974100423,0.00423823609427787,0.002029757918826869,-0.018284751249454834,-0.021828083093787143,-0.02140880357338093,-0.0011864228628689633,0.0056561929564096225,-0.0034139993463023766
2023-03-29,0.012048377721657788,0.016191096145633965,0.012555433345995182,0.0150236645569084,0.030904867416774895,0.05264993768529802,-0.0031757287262990097,0.0017160190241418682,0.013873194080571638,0.0012804820972058817
2023-03-30,0.002380863581441961,0.003920201142298296,0.002187992642614711,0.005321890116206207,0.018466813420364492,0.041073194739407404,-0.02371681685996263,0.0005270583075733803,-0.00012326751141034098,0.013189569932892997
2023-03-31,0.017531983512755644,0.013981638863149293,0.018195147394506783,0.01108342583137234,0.0014128082466102754,0.013363031250902768,0.00978971930785244,0.004083416741203605,0.017876947623279404,0.01229188211985921
2023-04-03,0.0003334691295677761,0.004968899485614298,0.0066374331082874605,-0.010961930092226457,-0.02226057945852289,-0.018524337379008382,0.0,0.003958229833914251,-0.0015745274611642657,0.0014497517783864655
2023-04-04,-0.020446683932137333,-0.013967995514775122,-0.01643335947349467,0.004466403232251448,-0.01956058204953992,-0.024312227233435957,-0.029084361035819684,0.0011788049821510604,-0.018076094163209988,-0.012545362236342061
2023-04-05,-0.0058992028099484894,-0.0011281793108965932,-0.00649751385889652,0.04001980799092042,0.006050698594050941,-0.020000020011526676,-0.008875801417927431,0.000393100183265771,-0.010995685420276513,-0.008511898778322702
2023-04-06,-0.0015975371937713145,-0.000878540967697683,-0.0022838909213696024,0.002216839849913166,-0.0003251779572490676,-0.008029433791199136,0.02052243134576681,-0.0009159134930226687,-0.008120067192948888,-0.010127089106944265
2023-04-10,0.013487413869838871,0.009044069560423695,0.009780511571195971,-0.007110018321075162,0.010487810109269358,0.0306913949112968,0.014625214367502526,-0.0022252603296298856,0.008312382719811717,0.0076288107938720096
2023-04-11,0.008796510861135864,0.005104102811298139,0.00546123838040713,-0.004296600612201051,-0.005792900477186058,-0.0019633333439436074,0.003963985958614913,-0.0005248368134139758,0.002748177951052755,-0.00927646158213824
2023-04-12,-0.006595852949394576,-0.003963362257043412,-0.0034844559370673656,-0.007511656213507356,-0.02670551803155541,-0.017377071693295387,-0.006819832372402024,0.0011809471342745237,0.013826533866025503,-0.007835058707282738
2023-04-13,0.007877562399681848,0.006590208824184929,0.011003839860980857,-0.000966108677994626,0.00715062641884745,0.0030030081631595706,0.002891215160298888,0.001967292908807927,0.007986188069547318,0.012226472992584947
2023-04-14,-0.005582788264220762,-0.0023470048414537814,-0.005289499386245344,-0.010960858329350454,-0.00800794663004023,-0.005655358593287807,-0.027027027027026973,-0.002224607823669622,0.014139341476383516,-0.0075291989538064374
2023-04-17,0.01066698100261565,0.005076828291504798,0.006033226480664844,0.011408110222410839,-0.006491363639649195,-0.03245230288262979,0.012962977091471428,-0.0020985212177642154,0.007091336296055184,0.01262237800394117
2023-04-18,0.0,0.002463942494838278,0.003557715075899859,-0.005156177885230817,-0.008544253296109194,-0.02247578204756251,-0.0168190488265203,0.0002629780736604914,0.011337812094652344,0.007905994985120346
2023-04-19,0.003221889861219518,-0.0012289917404183504,-0.0019245177251617784,0.012147713120025383,0.0015208519459271042,0.0024761122635565957,0.03793233473096813,-0.0018395837160236628,-0.007552381179583456,0.003447627303597489
2023-04-20,-0.0048726973820668595,-0.005167922490299071,-0.0031457567865327274,0.004160617925119903,0.0008437031810986095,0.010232851327357073,-0.016839817840345606,0.002895656170200933,-0.026516094830895454,-0.0023325406778569313
2023-04-21,-0.0013353608959949526,-0.0017317523858858541,0.001526850141811975,0.004302900194149251,-0.007417453361082349,-0.02025846806523357,-0.002915449057909525,-0.0003936716011953001,-0.00903870553483177,-0.00018956034055406246
2023-04-24,0.0006685732345510509,0.0029736027306683788,0.0004066855278306303,0.0011106382091434774,-0.003481743713167895,-0.00035644641016574496,-0.0021930326006028844,0.0017075086684668062,-0.002465141838500662,0.0025913157532082565
2023-04-25,-0.023274009351668346,-0.02161826432688274,-0.02143869472564308,0.00935177783018859,-0.028120945916735085,-0.04350931458163898,-0.04468862078568514,0.0032766643556858543,-0.024218493013484,-0.019730791213681376
2023-04-26,-0.008778932929652261,-0.009090889143593905,-0.009344773668623185,-0.025910851398452173,0.0009646034037340545,0.005592827003619183,0.023389594023621507,-0.0013067170633949132,-0.025199456587891023,-0.009372626730524192
2023-04-27,0.017598322602030647,0.015163262411875822,0.01121473497220915,0.008060614179284498,-0.0021024059706964415,0.004820210286429649,0.04158856053923721,-0.0024853573292450415,0.012340805907922636,0.003602552469958331
2023-04-28,0.01186834449296681,0.008911438269253447,0.00880993969439281,-0.006716736123897116,0.025280955919556813,0.007749043598399563,0.1478417526311464,0.0024915497206043913,-0.0010263082174727378,0.01308204667325219
2023-05-01,-0.0007818605538427725,-0.0004974550388893162,0.004212626017745746,0.005796202630979463,-0.008219196170439869,0.001098523882540503,-0.03666562462828815,-0.0031080537209404735,-0.008606425304440446,0.01827598005935438
2023-05-02,-0.016210215671687456,-0.0158077117753177,-0.013198412339868626,-0.016487906870210955,0.0023307646711798746,-0.005120679914670245,-0.033181537584851095,0.0028942699677678707,-0.039518084041749946,-0.04014409537673136
2023-05-03,-0.0024999369538346583,-0.005691233807621154,-0.004043489988309501,0.0039061566262079683,-0.02824914369046949,0.008088209822929349,0.010767214319182816,0.0030168889046477965,-0.02131380372530789,0.0014043418505105265
2023-05-04,-0.019024724665145598,-0.011320320221457125,-0.009473301598428074,0.008106423446810673,-0.055392950061424306,-0.03136399007872648,-0.03428763832404247,0.000391953811314405,-0.015713306410329086,-0.004957499410681243
2023-05-05,0.02496810718289577,0.017367836561346106,0.016815672912400048,0.0065937666266844275,0.02064162329041297,0.053840374018435444,0.06101345893825583,-0.0027446998471117867,0.0719787312345348,0.032712752997820616
2023-05-08,-0.0011331818084954204,-0.0008851068216354507,0.0022738170145997216,-0.008627661813769838,-0.004320616116679443,-0.0007145572678535217,-0.03378820312952646,-0.002097382507380341,0.02037874808803153,-0.001682270962268917
2023-05-09,-0.00487734380565108,-0.00291121295374297,-0.00123755845681639,0.0017727303618639834,-0.023451276332051463,0.0010726023375762228,-0.016476118859759525,-0.00013127176373217697,-0.0015362120948441138,-0.01677092228099375
2023-05-10,0.001367782041133081,-0.001650015275876715,0.0020651531758044683,0.015443924754251714,0.0065237268080613475,0.021071434020996094,-0.005811968420305846,0.003941333461181973,-0.016156037712781957,0.012546105505851335
2023-05-11,-0.007399117620422002,-0.005340077143375144,-0.006079388408634867,-0.01093135965265879,-0.02254369099633957,0.003497739801889166,-0.020288863622276776,0.0007848625440378676,-0.011338151172724409,0.0022355419413639943
2023-05-12,0.00022931919453994531,0.0003834963293707361,0.000725785873914031,-0.0009612082251194698,-0.0042283621333266685,-0.01603349540810317,0.010880992222985109,-0.0024841852722827795,-0.0011866379785210324,0.005544357950133971
2023-05-15,0.01066283767652676,0.005877720046595369,0.007355177015604619,-0.010581948651949946,0.025670767460360677,0.024442102204970784,0.032986138475898485,-0.0002626572677000283,0.01108599239350938,0.013705006008417842
2023-05-16,-0.014861073813999481,-0.01283027713406637,-0.011723566146269127,-0.022686742442931007,-0.023428805662946584,0.012448153852069321,-0.021512584525997913,-0.001835207270207584,-0.022712330132709124,0.0025633695657010236
2023-05-17,0.021879259221668113,0.014155220321975026,0.012903233566545769,-0.00447691414692053,0.009827740614468894,0.023907064179478965,0.09962204226647797,-0.0011823335947301894,-0.004674827994096575,0.024990728068947643
2023-05-18,0.010705358975871215,0.009516650228925672,0.011300570637452934,-0.0031467527887234503,0.020513292345162526,0.02935293801040495,-0.0071851810980251285,-0.002235261494487828,0.016237416913954306,0.03107370742405835
2023-05-19,-0.01048036014990572,-0.003519364796701452,-0.004672780139791999,0.0006753052452175279,-0.010284220414443879,-0.009721358991436557,-0.01667717668955948,-0.0001320556228081582,-0.004093473526508573,0.006416589699629105
2023-05-22,0.006309771762345928,0.0013875298272583159,0.004592709738856948,-0.0035425297521376464,-0.005478948073868284,0.009489558920003693,0.001280029296875096,-0.0001320730637988099,0.003712445241201623,-0.005686871134869542
2023-05-23,-0.007949777006199588,-0.00957298800145312,-0.014020155309070748,-0.00541719800083551,-0.016337496016744613,-0.01199354407320019,0.008628908357783294,0.0006595615486086892,-0.012549577183859406,0.01198466885584204
2023-05-24,-0.011173754006519099,-0.010555788510118402,-0.00896456495657072,-0.009361804892317194,-0.00521436589352442,-0.030839850420811943,0.01140686363889376,-0.0019762674278493986,0.014047102063105,-0.010152974788785407
2023-05-25,0.0010272416656980088,0.0024421324863728167,0.0039509243153463824,-0.014089383695176427,0.009706891968150666,0.01861879553197454,0.013157897095553706,-0.0023765292145810912,0.01860118880354289,0.07250579999155171
2023-05-26,0.010604206938126026,0.009488483609014775,0.010149203036892152,0.001394317056127914,0.06085366227657585,0.05682948075111893,0.021645045134096597,0.0001320209784800852,0.014635525829909346,0.11516195346476454
2023-05-30,-0.0010154198014141746,-0.0016512633699858892,-0.0025628838795551667,-0.007657659190411614,0.05120080055822518,-0.005031441863232566,-0.010895901948428155,0.004234508500257528,0.0076590043007684905,-0.011553571432046272
2023-05-31,-0.01818387700682822,-0.010178126509981067,-0.00812020363122068,0.014556357048672197,-0.015538155107104212,-0.011061898889783262,-0.055691544609195454,0.000658681608358469,-0.020421217099711675,0.005750896273616135
2023-06-01,0.009087826203776794,0.007840551989155564,0.010673693290489394,-0.011235766006758352,0.021338428398448572,0.011185633233631753,0.017174295813821017,0.001914124770369563,0.01605596871742465,-0.02229051105477542
2023-06-02,0.03431382355840995,0.023466508811551323,0.02737604611767086,0.009265646329955635,-0.001812966573559338,-0.00442475955591326,0.06148456013708126,-0.002371626804101079,0.025742337270981297,0.02791294413497236
2023-06-05,-0.007274319121665873,-0.00448611819271727,-0.0076844987233518625,0.008314445177841856,-0.02499570337869561,-0.04285715496729292,-0.016806764058224233,-0.0005283552505803701,-0.0006210475732820742,-0.01194569726828898
2023-06-06,0.022537941702295505,0.008136238891870429,0.01226989633322173,0.006700000795906602,0.03220093305568583,0.033167496273711405,0.05586086461585138,-0.0003964759180683508,0.009199273974860755,-0.015330863952713436
2023-06-07,0.017915240143016264,0.007201414822129104,0.00715340255567698,0.01860065004065481,-0.010140938391681065,0.013804183320759611,0.033535699401415764,-0.00198272033774749,-0.007021309014877408,0.0033290342857801303
2023-06-08,-0.003200048888003626,0.0012327793097175466,0.0009865728634383952,0.0013402857481810138,0.010157835018327122,-0.009816322567805846,0.011748200529938746,0.00225171836378113,-0.01439036500502755,0.014596895163172974
2023-06-09,-0.006741491092792096,-0.0012312614360943108,-0.0020696243440436746,-0.006190328952383806,0.023721595042547783,-0.02590346534804444,-0.008847102875967572,-0.002511123058058118,0.004405212997656616,0.0005224106088388414
2023-06-12,0.005709905079091415,0.007273105799535218,0.009678049032921798,0.0015149859603333926,0.02543876562973857,0.020026284592454813,-0.01841003836830124,0.0014578204941719797,-0.03521296403198082,0.06306074783346705
2023-06-13,0.013604826256095714,0.010157703339920277,0.01075889947245634,-0.004034232388047121,0.018748871396785827,0.03218538815005467,0.03296390715206443,-0.0015880142932434005,0.02324991386632158,-0.004957129638711533
2023-06-14,-0.009406082889702017,-0.0024230465712249405,-0.0032899407260345015,-0.005569610082817089,-0.008277712254410208,-0.024321758238830316,-0.014855491705577983,-0.00013241475158387583,0.012693406064778978,0.041192824841304265
2023-06-15,0.008321717436573506,0.012873560174993637,0.008932039009279524,0.011710694096052965,0.0017017497122704395,-0.01917546704742923,-0.0005585159730987499,0.003578240012863665,0.014539981604189789,-0.003103086891519058
2023-06-16,-0.003808979162109538,-0.002877691436616203,-0.0065436015168840456,-0.00503249645921966,-0.007523628809095517,-0.012707764425232693,-0.026264387185260807,-0.0014522287182345828,-0.008154028243060552,-0.017341546987149847
2023-06-20,-0.008390998391560878,-0.009259258379748059,-0.004939877420040539,-0.0077559828729987235,-0.023312677276501992,0.027062759829046268,-0.019799100628981714,0.0011898138651089685,0.0003734875848622199,-9.209003107646385e-05
2023-06-21,0.0006426496316185304,-0.0013351544459032638,-0.001460117927120086,0.00271868840798839,-0.033884217732155775,-0.003534723887696156,-0.01375881799773282,-0.0002644351132881084,-0.005478758792729299,-0.018264291940077504
2023-06-22,-0.009205704418217553,-0.0036459105358432886,-0.002047154184492528,-0.012031875155807836,0.005528748510361892,-0.0003224839989688366,-0.028495076390759544,-0.0011888255519010293,-0.0038813147152133576,-0.00617015199758153
2023-06-23,-0.0073464545345718335,-0.007928812583039457,-0.011526829328146526,-0.016981029869176267,-0.025515629986348487,-0.034516119187878,-0.030247472806732567,0.00026493133853522366,0.005656223206762512,-0.024073173079553478
2023-06-26,0.004897509884310702,0.005901964663580728,0.0028659828232939777,0.021811301673154704,0.02821144179376689,0.0023387802910284083,0.0015753353739680342,0.0015866041979102352,-0.006749234333605525,-0.0006322856595621928
2023-06-27,0.022860513713146124,0.01463835942078795,0.015715124703601147,0.002732079010438815,0.027094290306108215,0.048666636149088616,0.001258226078225011,-0.0015840908726817426,0.01786853177566683,0.03258135094527104
2023-06-28,0.002016463689821002,-0.001329217656250825,0.00631301605571899,-0.017370462569799683,-0.01878282942310394,0.036554404302144405,0.004398347156267857,0.0021153236950015586,-0.009024731488202264,-0.0005420771260696844
2023-06-29,0.012920927231810708,0.007259538333954874,0.008590002346901882,-0.002426356457236656,0.00442374971049353,0.03587850803578063,0.02095715016215438,-0.0026393515225501263,0.03305884259164982,0.01725365409448454
2023-06-30,0.007110014840376433,0.00912923646919106,0.009760735973531887,0.014940907827849292,0.008300999396053887,0.013025531595812767,0.0003064380029873526,0.0010587797220884543,0.0031397747649957175,0.0056340054838199816
2023-07-03,0.0033221960324731903,0.004285115920307225,0.00018951836511749143,0.006504647210760384,0.008820663705271903,-0.0172413831543331,0.01684530509515003,-0.001166020752051078,0.00746369215345255,0.010387162833412678
2023-07-05,-0.011175498403877437,-0.00651889046311227,-0.009759294559300913,0.016156417098770026,-0.02464837281174881,-0.030924795792331206,-0.01746993426886101,-0.0013267122967687284,0.007169182010206887,-0.01663543568122139
2023-07-06,-0.012766950463410476,-0.009544368474015408,-0.012056295463092503,-0.002510494480127523,-0.016306561764473315,-0.02301319412361047,-0.014101750445584038,-0.0022583736672826538,0.0033218831946355554,-0.016081438916021762
2023-07-07,0.012296083470942243,0.004095452152735435,0.0061985170049556615,-0.015268470148442126,0.006248913370104026,0.0062814309667393875,0.005907917525200812,0.0002663187365301578,0.018209683578894964,-0.001474139622995696
2023-07-10,0.013403051719661274,0.008637153848021661,0.016748569555094184,-0.011245434984334834,0.010177675278766785,0.013732790703378184,0.03122108760031117,0.0026621426909376744,-0.006851546794992003,0.036587052617430116
2023-07-11,0.01188271309454536,0.01129894393446551,0.007573568660743435,0.015509137149606556,-0.0021344590102101435,0.008004991991837018,0.0029975561238468895,0.0011945994331927778,0.005612636115403413,0.004921776524480004
2023-07-12,0.00714789245095071,0.002940073189233283,0.006107261662347208,0.02070256139651372,0.015487115257844852,0.05742202678793529,0.049013730858393556,0.003844857728451556,-0.010000106141051401,0.00895639910630397
2023-07-13,0.008415441479694863,0.007270132751678426,0.007844600045230132,0.005985090765656009,0.03741158709564707,0.04390527165394453,0.028490029728556632,0.0036989153918618456,0.007164748883074834,0.00046064609061091666
2023-07-14,-0.013271720214990679,-0.006286250919925185,-0.005003700011947054,-0.005784269899065775,-0.004548472340804466,-0.013005014627580413,-0.016897418876390957,-0.003947854782120341,-0.013061206152766958,-0.001999248216944638
