Date,FEX,FNX,EVRG,ACWI,ERIC,HBNC,POWI,TBBK,UAL,CVLT
2019-02-15,0.011641945306915646,0.010731894173183987,0.005991130083885521,0.010316875415177007,0.0010706340947017612,0.036439818658558165,0.01650529238001419,0.013937269494084026,0.0018150428808316743,0.0035382258188241256
2019-02-19,0.002030789099843,0.002801641157412771,0.00884804172834408,0.0034035975609756353,-0.026738106767336456,0.010374458026979783,-0.006998652593499632,0.04009168382843553,0.010531087429356267,0.007492318767694073
2019-02-20,0.0037156502720159246,0.0023533227927061695,0.0016865617523162957,0.0026856153437273544,0.013186966233575959,0.008556861722827547,0.04313504369890042,0.005506628981826633,-0.008292221890224383,-0.008019875139588573
2019-02-21,-0.003365378589423762,-0.005281861704159008,0.008082134354743253,-0.0023963617483210298,-0.0010846323748482378,-0.0011310602106842094,-0.010270380900753384,0.0076669982417088,0.003841766529837587,0.005438817480835079
2019-02-22,0.004727284211677674,0.011504312156224605,-0.07315853451866516,0.006076131591115308,0.03148734343849857,0.00905972124469634,0.0001367050942489012,0.02065223239094749,0.006641197564227319,-0.009502946072786012
2019-02-25,-0.001176260535063145,-0.0014582591863510075,0.002703178434922515,0.002528125830100869,-0.03368414929989949,-0.0050505231667641315,0.01665506564524022,0.0010648854996719859,0.0016773065567150525,-0.011512897111393028
2019-02-26,-0.002523627191162503,-0.005986711827566049,0.002696070089582392,0.0007007439185138242,0.0076252539856969115,-0.010716220873207338,-0.002014289217984633,-0.024468037401079168,-0.0005581943596307815,0.008660621479507746
2019-02-27,0.0005060023996470431,0.0024971149488752786,-0.005377463032956276,-0.0021001577586118314,-0.007567549498719739,0.0074113946790075325,-0.015643984381901843,-0.005452583458981919,-0.021557023695861766,-0.0016284323520648902
2019-02-28,-0.0010114224351089884,-0.002930443182077247,0.007569079230968168,-0.0035075490837921386,-0.011982432203724636,0.0,0.0009591360591179043,-0.005482477123057383,0.0023972498645041806,-0.0007414449873612838
2019-03-01,0.0047248206998089515,0.007201362127915001,-0.007305967330289653,0.00534999630166455,0.01543546235256632,0.006225382141373359,0.015192842987687305,0.02315325746557728,-0.010135513203431756,0.0016322987290078306
2019-03-04,-0.005878199472913903,-0.007442027752378122,0.004361269292508796,-0.00294075626035073,0.004342985013944478,-0.01012334821512284,-0.007415010890208795,0.017241363363798445,-0.030027619251424054,-0.014518568250868058
2019-03-05,-0.0018583114577797044,-0.0035282459229752927,-0.0034374442100328917,0.00014033402032986864,0.008648600762766856,-0.002272971986001293,-0.006927761538197852,-0.0010592453021183168,0.008777197421335092,-0.016536357931938528
2019-03-06,-0.007786303458365396,-0.01445882969531287,-0.004357488636889673,-0.004914865608879326,-0.009646351682554455,-0.029043309691524022,-0.022432148690980425,-0.05090142952033516,-0.008465622514616022,-0.014521506799631045
2019-03-07,-0.008358905964913621,-0.008682486158512526,0.010029191178478003,-0.010443342556452517,-0.01839801722749279,-0.018181832883831572,-0.013292004911502397,-0.03798884467415509,-0.020396077117950773,0.0034124587643482585
2019-03-08,-0.002924181633729095,-0.0019630610553734718,0.006679890321451554,-0.0025666969643309834,0.01543546235256632,0.005376363005130003,-0.007373723123837217,0.005807223313428089,-0.0025420540239814438,-0.007420054704254553
2019-03-11,0.013802350234889849,0.013315109309079975,0.010580857213721817,0.013296939952458287,0.014115148078211348,0.019013633328266888,0.01114280656836919,0.010392627502734397,-0.00024277029236041692,0.019155947274122287
2019-03-12,0.0018720530174303196,0.002837152992083203,0.0067439151009036635,0.003809937724061685,-0.0032122169728641126,0.0005831167991205977,-0.0005649927448746483,-0.01714281354631697,-0.03071132390929887,0.00106967744823816
2019-03-13,0.006454995199947744,0.002679946033828262,0.0035252626549309163,0.005763260660720748,0.004296652848773119,-0.005827769720781251,0.007350674344874131,0.018604632594767967,0.017031942847091308,-0.005953280063056954
2019-03-14,-0.0018567827165870687,-0.0001482899307203578,0.0033373867774633137,-0.0009785542490405863,0.01283437172248525,-0.009964549235157105,-0.01585754560447039,0.0091324111433575,0.0034478362572769594,-0.00046078635481905383
2019-03-15,0.003551213155438271,0.0008911008174428137,0.009629040386521348,0.008114106830226397,0.016895236744985942,0.004144280750829621,0.021389079476549,-0.0045248824844553726,0.0024543451083540724,-0.00706712414123889
2019-03-18,0.00471765497426424,0.00608397236546554,-0.013871894967441234,0.0055509630819816635,-0.007268933318829607,0.00884474158552373,0.00013945802256509765,-0.006818229354116467,-0.0117517328410075,0.007117423859217764
2019-03-19,-0.00150949195970429,-0.005162379942789452,-0.007737006254436962,0.0008279560296844402,0.009414149915827119,-0.021625022506760128,0.0034894988386009462,-0.014874155359878904,0.00755596377545098,0.01136895889996059
2019-03-20,-0.006886025357936698,-0.008005886092670389,0.00124046708878911,-0.002481813256802745,0.01761645967840786,-0.02090812826752675,-0.011267292946776197,-0.04529609816488023,-0.018563985429300267,-0.004709177872786241
2019-03-21,0.01273559974872751,0.012667896730089723,0.01486725029110536,0.007050071902151345,-0.0010181822361230441,-0.003050626264291645,0.025183157970215753,-0.007299320884132654,0.014656121033560732,0.017857232269312906
2019-03-22,-0.019256467356188134,-0.031162535599572272,0.011510167714071873,-0.0207277789430359,-0.05300716935482519,-0.05140746856623113,-0.046383804652952,-0.04901956201103741,-0.016913614155333767,-0.03268856238371154
2019-03-25,-0.00017079850116297202,0.001067083539711522,-0.003448157183354117,-0.00013993811505041975,0.005382299221287745,0.009677291542174338,-0.006188185146945191,0.007731951161061623,-0.018962634169513604,-0.013021298085082345
2019-03-26,0.008025836385711083,0.010050636689779902,0.01124545733070903,0.006869258954113278,-0.004282851067565874,0.023642365139884713,0.014625162787963664,0.02941176649931232,-0.008064578349494034,0.01853306642234709
2019-03-27,-0.002710349752196972,-0.0028646971157011425,-0.005132415803620671,-0.004594756695019742,-0.009677279072827893,-0.001248417669526436,-0.019409062450567838,0.0012422644279370676,0.013421098776589258,-0.005397046759542556
2019-03-28,0.0049260015125516254,0.009525215457033553,-0.0034395171709475925,0.002937465671482231,0.005384116804366235,0.004374962742315969,0.0034927971608749164,0.013647599373509456,0.0008913752185448764,-0.003875968992248069
2019-03-29,0.005747048594577198,0.0040439037185246995,0.0017257367719376582,0.0062764503201846455,0.0032785207594681065,0.001244533377196655,0.014358261888129276,-0.011015930446443334,0.015012726820399225,0.007626425895245648
2019-04-01,0.012941156913517826,0.013573558376164696,-0.010680283990451955,0.012196678547639506,0.019607665713885725,0.00870098296959787,0.02645117688146459,0.02846540817851273,0.013662622010067293,0.013592908740347243
2019-04-02,-0.0006635082510595414,-0.001618392514837197,0.0012185232045947014,-0.0004111589383621883,0.011752553071396665,-0.004312964454531665,-0.014625817987696799,-0.01444053347459806,0.02349442107029831,-0.05044195725004641
2019-04-03,0.0026564187675082174,0.005895933482263693,-0.0031303790096782746,0.004657595304546458,0.012671374607897246,-0.0006188399097838415,0.039722992431791226,0.018315089119646855,0.017276795495624553,0.014122889327927046
2019-04-04,0.002152565833179798,0.001758715568586977,-0.013084161292046592,0.0015000383978878151,-0.009384842127400428,0.011838266901690542,0.011148806110921061,0.0119903388448237,0.005225682391374997,-0.0009494787133670357
2019-04-05,0.004957272513311128,0.009362219656692705,0.01325762621175075,0.0038121455051791653,0.0021055431396348467,0.014162478218548546,-0.007126647273188902,0.01895744182953618,0.0031900315974477955,-0.0020592597167069515
2019-04-08,0.001150810446128192,-0.0007249613246078646,-0.0036634479286808963,0.0012204833137248183,0.01680669551345315,-0.005464544517176262,0.008938153592042086,-0.005813975408954342,-0.0038864894219989843,0.0
2019-04-09,-0.00755450024979476,-0.012182440377013437,0.0029765568891884087,-0.005282857637743832,-0.0061985097748915585,-0.02014678142279369,-0.014899402337694712,-0.00818721016806423,-0.0039016531557169998,0.008095211452908035
2019-04-10,0.006950046613344973,0.009837026098957313,-0.0020948482776913524,0.004221634215437087,0.01039500311393593,0.015576579533318702,0.011990910769438257,0.01061322611394333,0.003204707929571615,-0.001574531203966223
2019-04-11,0.0026294213997235527,0.002471345755178156,0.004373709851976493,-0.003119069316732781,0.0030865610410355515,0.0,-0.005251142130011877,-0.00116677661185427,0.01455280887111221,0.004573425583112911
2019-04-12,0.007048080503835763,0.00594664453738547,0.005399759033386298,0.007074020278897031,0.011281851223551076,0.007362024041947635,0.012723088255991,0.015186817102098127,-0.003032094883154146,-0.008948189764478642
2019-04-15,-0.002441419052578331,-0.0025953847107812456,0.0012128291783004563,-0.00040525651029654775,-0.020283844927459938,-0.015225352420381144,0.0013367593089810281,-0.021864164506083972,-0.011346370861405886,0.006969723099390368
2019-04-16,-0.0008157526605249155,0.0010118629528559353,-0.012459018916385123,0.0010811221592510467,0.0020704879934305698,0.009894742988341587,0.0293645389272974,0.009411755730124094,0.0076905058175038565,-0.014000305079770237
2019-04-17,-0.003592378384287054,-0.007508654426505723,-0.004555841985762199,0.00040475082520075034,0.0733469720471176,-0.0006124957523838681,-0.00038869694697085677,-0.008158472662781024,0.047786776826634014,-0.01898530026986489
2019-04-18,0.0008192937208000295,-0.00029146061903129183,-0.004224445371400876,0.0002698794151854145,-0.026949103703631683,-0.012254675050458852,0.0016862445146725857,-0.021151621660935316,-0.010757497842370567,-0.00357783728570249
2019-04-22,0.0,-0.003055932275716211,-0.002828535824815903,-0.0001347873040102865,0.001978330069249523,-0.019851099944280914,0.0018128742312288892,-0.009603832465638562,-0.008155881634107742,0.0021217735783247704
2019-04-23,0.008023653756696447,0.014744336298396332,0.0024817264680729867,0.005396511392106618,-0.0029614066394824112,0.017721218018991847,0.010858195493341993,0.04727276888760645,0.004682545380783054,0.011889243063432975
2019-04-24,0.0,0.0017261658639902144,0.00937249180470534,-0.005501858049731467,0.003960461866391984,0.009950669208240948,0.022378462061993343,0.025462882478299198,0.0006820229369239872,-0.008047641902530045
2019-04-25,-0.005523059526037044,-0.008472941488940955,0.0019269839208813089,-0.00027011146971267497,-0.022682678067678763,-0.03263564938388375,-0.024265041893472783,-0.001128586410269583,-0.013290902932745152,-0.005679089449171504
2019-04-26,0.004246832037953174,0.009414483708664045,-0.0005245145993640898,0.0037796808295311735,0.013118312167788249,0.0324632520433239,-0.012433871796251772,0.16949151811797925,0.012433822512844639,0.0029373418531559725
2019-04-29,0.00146381706115295,0.003444127341564407,-0.003324043691284251,0.002419960080486616,-0.0029881840371449586,0.023428000438028507,0.010514086441568704,0.010627985760675474,0.01899019925611234,0.0009762670710187216
2019-04-30,0.0029237615649193582,-0.001000951276274975,0.014919966078016156,0.0009391184351532633,-0.010989397431400816,-0.01987970190877042,0.015028566236590546,-0.023900573526602797,-0.008369601549956474,-0.14499352921439868
2019-05-01,-0.011498071072631788,-0.009877115877901521,-0.0067447369952503555,-0.006834659007429744,-0.010100771845233836,0.004917424219631039,-0.009111655456005563,-0.005876632653528224,-0.010353344166398104,0.0
2019-05-02,0.0006554117173203089,-0.001156573300201913,0.0019152400661923696,-0.0022938590018127814,-0.016326390532909185,0.008562468408023438,0.0160919698502191,0.021674903970160475,0.0042073585048398865,-0.005323170863486437
2019-05-03,0.008677184876478838,0.01722347723431472,0.0010427340636565141,0.010549031073065818,0.0,0.030927846732346165,0.0047763295112979165,-0.003857276981143465,0.002151539425422122,0.01012994614656515
2019-05-06,-0.005356544574896538,-0.001991463374879654,0.0012152701825178802,-0.008297731404100839,-0.0041493865944702835,0.007647018525160254,-0.01676285151268131,0.012584715914913502,-0.008022588525114727,0.006811743060462838
2019-05-07,-0.01582866287472695,-0.02010253825698405,-0.0010405549100697131,-0.017004119524223982,-0.034374938735144855,-0.016929353459424257,-0.031806300717686864,-0.0066921314119440245,-0.02403463479151613,-0.028566068105932874
2019-05-08,-0.00281897309993695,-0.004074191047862885,-0.008678836644278043,-0.0005488157373296776,0.003236080476971992,-0.005344555047319344,-0.010118250363022052,-0.030798906441248275,-0.012138199250969373,-0.02418262784309899
2019-05-09,-0.0004986721275868078,-0.0005839163283244408,-0.0029765568891882976,-0.005082610882322203,-0.010752618995479524,0.001194275449593496,0.004115083550768839,0.006951405225415597,-0.0061436276797752765,-0.008921430620418502
2019-05-10,0.0023290845210650613,0.0011689985784377743,0.02072350920264343,0.006212895274730679,0.01195643766777299,0.00775189652887831,0.0038337655583737806,-0.006903416777952143,0.007964790145855494,0.004400828138011903
2019-05-13,-0.028049898071779933,-0.033727572202422174,0.004645519030313849,-0.025109608500617053,-0.027926868309760988,-0.03017774584622901,-0.0659815701426113,-0.04468717208565831,-0.03207926867948674,-0.025891241998898362
2019-05-14,0.011441320941948163,0.013599164062798819,-0.006336685374427886,0.009288860356727824,0.007734903866020604,0.00793200543254935,0.009870387673751368,0.021829526054590875,0.016814880693913237,0.008178317872149288
2019-05-15,0.0038829711338426165,0.0026835388880104283,0.003274602482232547,0.004044221797272707,0.008771820875749015,-0.009685334267874546,0.008656727005404985,-0.012207516428325738,-0.013181528032929046,0.011559514884397437
2019-05-16,0.00874549643782463,0.009812734340309381,0.0027485908177493634,0.007500107932620681,0.01413032394567626,0.00611250731953028,-0.0033224612286243405,0.013388271259546336,0.0027929977072904677,0.0024057523920437696
2019-05-17,-0.008169464747713517,-0.011631727989095841,0.005653699419308378,-0.007582076035315022,0.004287193128088784,-0.0036451169969121677,-0.0420836754599736,-0.01930899706415634,-0.013078249056765578,-0.014599990844726518
2019-05-20,-0.007396319567923748,-0.007596702313145243,-0.0003408215879373566,-0.006111715830058317,0.021344829790192588,0.006707327446877187,-0.008989168161614436,0.010362734240704219,0.0029447590646567434,-0.011974835541023854
2019-05-21,0.010668953927853053,0.013809290495798265,0.001363330132778895,0.009084540717651413,0.013584253968007332,-0.004845713344169167,0.023116800288333295,0.018461569761618613,0.015047753720076606,0.0028759118482082346
2019-05-22,-0.0060320780763867266,-0.008587324817606268,0.003914395399090775,-0.004016534904075386,0.036082386251862886,-0.015216087178584026,-0.011869600486361431,-0.020141063121136837,-0.013137326157025231,-0.010446503988554401
2019-05-23,-0.015340527099461432,-0.019414602392702984,0.007628399114183004,-0.011264387498182482,-0.032835821240592034,-0.022867511376172378,-0.022286281194617508,-0.024665959137651017,-0.011846526915559985,-0.016973704647368693
2019-05-24,0.00308165176820574,0.006853526282116995,-0.000504743063585944,0.005485260286669513,0.03189291029215835,0.016444961341936182,-0.0014799235870514016,0.0,-0.0014831632820482277,-0.0023162898813170463
2019-05-28,-0.009387079630548634,-0.007411709731962368,-0.010604374935700545,-0.008532687063622202,-0.017946058043224578,-0.011823146617109814,-0.011414395604768202,-0.013698642526479232,-0.011016207198450312,-0.01772900239871833
2019-05-29,-0.006202592965730336,-0.00777239052528389,-0.005917299033834533,-0.005784220824650799,-0.012182649933502376,0.000629617021543627,-0.00030000518073858284,-0.0064101995879434215,-0.008135187903198893,-0.0025784861242234003
2019-05-30,0.001386747696067614,-0.001382334960898679,0.0,0.004398897203834906,-0.0051386823349861555,-0.009439802173653478,-0.008420797804863822,-0.011828022375865221,0.002776040639786981,0.0073244327014072574
2019-05-31,-0.012638517953007633,-0.013841721327329193,0.0031057224170110143,-0.009748645430910918,-0.0010331049652887447,-0.014612606548442542,-0.01182911274364784,-0.03155603646294525,-0.022901719729055192,-0.015183898844275623
2019-06-03,0.002805546050384189,0.005146603514496029,0.015135838228252707,0.0018548905032476082,-0.013443773310349516,0.006447654985328066,0.005678153528264174,-0.00674151331618722,0.0009014770566473373,-0.0010857597804324604
2019-06-04,0.024304746247905795,0.02901471634410524,-0.006438446292705402,0.01623482041902946,0.01677158663246492,0.032030787755276346,0.03662473636600083,0.05769233258808648,0.036026703273100535,0.02652176566745923
2019-06-05,0.007340590997509944,0.004373207929752709,0.022510212995640932,0.0035033156692445555,0.005154695047062452,-0.013656290830918683,-0.005152355796553154,-0.016042841292484677,0.016517658799098056,-0.003388391428968407
2019-06-06,0.00542267807338126,0.0021013090995511963,0.009172726629957495,0.005306363192948638,0.004102632173782705,-0.008181282078838503,0.00029566098071320823,-0.020652128730693664,0.013561400501461485,0.009137277786392728
2019-06-07,0.0070792565823931675,0.005992584822155367,-0.0004957799174547528,0.010557186432057719,0.01940737509445989,-0.008883099688461238,0.01730813869264991,-0.018867932516694608,0.003736711210400312,-0.0023162898813170463
2019-06-10,0.0058577944183422215,0.007148068128477014,-0.010581938549359848,0.004261094168987345,-0.030059982135853924,0.012164079550676776,0.032281334086952995,0.01696828234628045,-0.007205458127889308,0.00949769423374458
2019-06-11,-0.0014977063247052502,-0.0028091430083707625,-0.00919103901134044,0.002874341762554522,0.0030989548453439486,0.0044273835357679925,0.008451801434711692,-0.0011123725402044649,0.0012096102133296593,-0.002927100125152071
2019-06-12,-0.002332827205894894,-0.00014821126722042166,0.018384045409204797,-0.00573208984510698,0.003089680108303572,-0.004407868212615518,-0.0121527153445955,-0.006681455345312948,0.01232335766376269,0.003145345569267821
2019-06-13,0.0061801635696023816,0.005931966647828357,-0.0034780935868463647,0.0034312492497461378,-0.014373718101981958,0.0069573957694522015,0.013999150268006577,0.00896860123562826,0.03962286261544823,0.005852817274327071
2019-06-14,-0.0033638780806711788,-0.005171713294413127,0.008310043528334088,-0.004377027580684811,-0.014583153320549047,0.0,-0.032910273256848366,-0.004444440205891964,0.00011482190518186108,-0.00914377881287598
2019-06-17,-0.0018378695811208656,0.0025253594639940147,-0.00675805801701157,0.000918124577844015,0.009513438686977072,-0.01130650936814448,-0.00504697418267297,-0.006696475375139399,-0.004017517131326698,0.006711402952518153
2019-06-18,0.012052170731331913,0.012592056185143807,0.0018255098841457595,0.012927413936459908,0.009424211853075848,0.010800591265561987,0.051883940855337096,0.025842753457176793,0.007260630485028896,0.009791692097981697
2019-06-19,0.004300489550896236,0.003365032697987713,0.008779279147628882,0.003293447296103258,0.016597365605603764,0.010056363737997565,0.001929016026716468,-0.010952944163884037,0.014416500162844903,0.0026820146512074317
2019-06-20,0.008563806480323954,0.005833077369937767,0.0067322131890312775,0.011352982225307118,0.024490089625299305,-0.002489156928888514,0.020764581880627464,0.001107445091645065,-0.017144193657534723,-0.0010287909183200883
2019-06-21,-0.004245647116241313,-0.006668895115091944,-0.0011416984286977128,-0.0027049754182932872,-0.006972082279665948,-0.009981240058330454,-0.002289925360111189,-0.011061989147312823,-0.004819809179333112,0.003913541594068981
2019-06-24,-0.003935585077920578,-0.010069869478973925,-0.0009796600297187208,-0.0010849018308366487,-0.009027259480399508,0.002520683243609767,0.0055358704560330985,-0.0011184872121762224,-0.001960310961166445,-0.018465356891370854
2019-06-25,-0.008231936733617773,-0.008845719124540907,0.0026152555774254793,-0.00800985530383147,-0.01619436721240919,-0.0012572509771703322,-0.02457401112587665,-0.005599125310878583,-0.017215545241206054,-0.01254177408460222
2019-06-26,-0.00016595969769228613,-0.0014874440328851435,-0.027551472743200578,0.0006844989688354897,-0.014403294148526147,0.0006294560175250652,0.029323074679931116,-0.01126130407443382,0.0031742802752250387,0.010372520033014476
2019-06-27,0.0069731911603883034,0.015194776017798395,0.0070409064892882345,0.003829062457465726,0.001043828487610421,0.015723211070328924,0.03036002412858574,0.023918000516374383,0.012891110400993444,0.015084878014004488
2019-06-28,0.00972803683805834,0.009537530116221715,0.0013320358371979868,0.004223309591557811,-0.009384842127400428,0.011764424599050471,0.04075781570146342,-0.007786395618062603,0.01295849522882575,0.02414856863821302
2019-07-01,0.007837955752333814,0.006104223350796856,0.0001661403924613225,0.007868827907191012,0.003157978409546125,0.009180215149500848,-0.002245381208786923,0.011210805001615531,0.01027977001842384,0.004030648271758253
2019-07-02,-0.0008101701667424521,-0.0028891257315734054,0.0081449852673674,0.002422814508950877,-0.0010491221647659366,-0.011522085659302128,-0.022499963847218085,-0.011086516230013554,0.0047485111682437076,0.002207960879674342
2019-07-03,0.008269842494867508,0.009417851572899094,0.011706561010830896,0.006311391075109807,0.01680669551345315,0.006798606563809706,0.03337625322954074,0.003363198734820605,0.02025425190427943,0.01942722240685768
2019-07-05,-0.0019297831131733778,0.0012918447355667606,0.0027703680841839606,-0.004670569497185695,-0.028925918884937896,0.012277328452235725,-0.018562107370572623,0.017877078304121996,-0.00088234071545501,0.003929213010740451
2019-07-08,-0.004189415225530735,-0.00716778714357591,-0.003900490030523396,-0.005228470951737507,0.001064002224158811,-0.015160604741644157,-0.018660883671565043,-0.012074606017863143,0.0008831199281242874,-0.005283691802909551
2019-07-09,0.0008090539723419887,-0.0015879641208520479,0.0026105622616621194,-0.0005391453144827363,0.003187934947435078,0.0036945538087966856,0.013362588791960395,0.016666624281141518,-0.013345087778849019,-0.0003934774157622334
2019-07-10,0.0009699722945777367,-0.0011570344592191084,0.003905567699085566,0.005124357150929848,0.007415471562087994,-0.00674847947390278,0.0020285633034571315,-0.009835978433410109,0.0005589431284320767,-0.00039363230118283354
2019-07-11,0.002422916902988792,0.00014487151837894174,-0.002269411071738836,0.0012071162441777972,-0.004205985608796814,-0.0018530201578564887,-0.013919040911898217,0.017660026490250225,-0.00033514443727999943,-0.002559579952192692
2019-07-12,0.007250980583807021,0.010132907084505094,-0.006661277976392044,0.0029480433669251127,0.015839294933774895,0.008663404497386562,0.02040299367687215,0.01409979508415038,0.019557442270305758,-0.004145264214472477
2019-07-15,-0.0009597977136968083,-0.003869189784610483,-0.0026170472729464267,0.0008015247689872051,0.0,-0.01411046397759097,0.0022638131173913223,-0.005347613764161596,0.000986477415094722,-0.0029732710329133383
2019-07-16,-0.0017614862011029464,0.0021581894194104834,0.0013121580209256578,-0.003737906697432347,-0.0031185250872620696,0.002489143082949008,0.0023839219333801065,-0.00752695129708425,0.028471293066248737,-0.015109310796435182
