Date,HGBL,BMRA,WFCF,UONE,ZYXI,PRPH,VIRC,IBIO,RCAT,SFBC,AEHL,DYAI,CZFS,INTZ,FIEE,CRVO,ICCC,BYRN,LINK,ARTW,FKWL,LIXT,BHRB,ISBA,DXR,IPM,LDWY,TOMZ,HFBL,SCWO
2022-01-18,-0.01639349174618998,0.02733493531796083,-0.007189582286291407,-0.07633580839735754,0.03685494157339142,-0.06575345497854457,0.03503180872740508,-0.07692307692307687,-0.04081634763179798,0.0,-0.05442176870748294,-0.039312058742586364,0.008163155809844502,-0.05555555555555558,-0.014925373134328401,-0.06896551724137934,-0.018161270540936858,-0.06761264581744542,0.035200308651833545,-0.005780341244511877,-0.04121485433039351,-0.06122452752980356,0.0041075680155242544,-0.012228625942190097,-0.00881060600077066,0.007142850452539706,0.17474233833278263,-0.050847411395418596,0.0,0.0
2022-01-19,-0.02222220161814692,0.019955581193628058,-0.0026333089504942953,-0.010330617594738856,-0.0023696096070714434,0.01612898326679013,-0.015384660197785949,0.0,0.026595719384628902,0.013127625326552872,-0.1007194244604317,0.03324804940374326,-0.013765215969035904,0.08529416252585009,-0.05303030303030298,0.0,0.013872930002948092,-0.017905085756408923,-0.06468513302069656,-0.014534869617614077,-0.04524891895732397,-0.021739110153428554,0.004545615464725872,0.00039915164943638004,-0.022222222222222254,-0.0886524843681531,-0.12812636941600486,0.035714251502436234,0.0,0.042553254089081616
2022-01-20,-0.005681812794001595,-0.002173859185215843,-0.09570956077725656,-0.020876806978905038,-0.009501178501326923,-0.01587296842467434,-0.03437511686508099,-0.0625,-0.0621761699635448,0.0,0.08000000000000007,-0.027227697062989997,0.0016420876515697014,0.03252024115502006,0.0,-0.03703703703703709,-0.03648809940656883,-0.018231522734438954,0.023364394145706013,0.0,0.007109035771332595,0.06111113230387377,-0.00859730036361639,0.00918167401690373,0.014545440673828125,0.046692656457094195,-0.06945148514490329,-0.008620681681899223,0.0049019513477452925,0.0
2022-01-21,-0.011428560529436416,-0.047930339807237266,0.029197122465218994,-0.10660980680164989,-0.02637892841771028,0.032257966533580484,0.0,-0.022222222222222254,-0.07182320405601383,0.0,-0.0888888888888889,-0.015267221419573263,0.0,0.01049872813382402,-0.07199999999999995,-0.038461538461538436,0.05917159896876778,-0.028783696048335083,-0.04566221901717982,-0.011799468741531816,-0.016470584244584252,-0.020942387986459976,0.001825666391608971,-0.009889406438884474,-0.007168452042999429,-0.10037173798631849,-0.04813409414091174,-0.08695654427396826,0.0,-0.03061226376490178
2022-01-24,-0.017341023733535632,-0.05034320273523407,-0.018439732045931634,0.0,0.0,-0.041193187669821274,-0.0032361930755712143,0.045454545454545414,0.011904821881092875,0.0,-0.08943089430894313,-0.015503861641813277,0.0,-0.05974023992365052,0.0,-0.07999999999999996,-0.03240223106516904,0.008604221057329386,-0.03741612641752834,-0.014925359325276832,0.004784671393128104,-0.02673796682355889,-0.00410024355253602,-0.0011983915841559112,-0.03068593456038282,0.0041322273338813,-0.08181821038900261,-0.028571402621105912,-0.01658512122941702,0.021052611501593432
2022-01-25,0.07647058328542755,0.024096362008327654,0.010115562724344329,0.21002389079313954,-0.02709357060249551,0.008888932536304184,0.006493400047412834,0.04347826086956519,-0.00588234716633218,0.0,0.0535714285714286,-0.0393700417852032,0.024590129135801275,0.013812154405032029,0.06034482758620685,0.13043478260869557,0.0034641724595592116,-0.021800994478903823,-0.013818535383292141,-0.015151500920837613,0.02619055192309583,0.021978000096834593,-0.004117205558118453,0.0,-0.021415227852689456,-0.02880665421330264,-0.051980207952935675,0.02941173720662249,0.01686482642010767,-0.010309219563065741
2022-01-26,-0.021857967281024404,-0.07058822407441978,-0.026466373224207862,0.04733723135940626,-0.04556963660361335,0.014684257884199026,-0.0258063445151534,-0.04166666666666663,-0.07100591757714814,0.0,-0.008474576271186418,0.005464475534834312,0.0400000400066125,-0.08174386751047358,-0.008130081300813052,-0.038461538461538436,-0.019562615745503886,-0.01744179814188751,-0.004838575357636876,0.0030769201425404624,-0.0649651775552218,0.03225808436366906,0.0,0.003999920426958958,0.0,0.05084751242024477,-0.09921667978902637,0.06666671964857551,0.0,0.0
2022-01-27,-0.05027928273034299,0.002531643124693339,-0.03820716511438238,-0.020715656252309533,-0.045092858661544666,0.017366146121724935,-0.006622488344555588,-0.06521739130434778,0.0063694204644377805,0.0,-0.02564102564102566,-0.021739174096029212,0.0,-0.13649852454984024,-0.09836065573770492,-0.040000000000000036,-0.008216038114733704,-0.033530585904938626,0.011952891373156138,-0.012269926984675661,0.0,-0.08854170288476537,-0.003215401737817758,-0.00398398480475759,0.04281634628594233,-0.08064517989739162,-0.04855072949519046,-0.09821429806856474,0.0,0.0
2022-01-28,-0.01764711162210597,-0.005050500185316276,-0.05729564486305416,-0.005769179629149024,0.026388897535241984,0.027027060874536213,0.01333327615504265,0.04651162790697683,0.00632910771622841,-0.025914954312815874,-0.052631578947368474,0.05000001986821556,-0.038461575449899255,0.01030925199752164,0.009090909090909038,0.0,-0.04615377496468298,0.07755104225409681,0.002001964268358414,0.012422348291186713,0.00992552103082911,0.0,0.025345622119815614,0.0,-0.005474490821885447,0.06578951633758101,0.08149274070815804,0.029702942250534603,-0.019607621937948738,-0.06250003725290154
2022-01-31,0.011976108173510136,0.08121831650102229,-0.0551053725095112,0.05222436691336774,0.07171856825220724,0.002770048727981811,-0.023026258267366262,0.06666666666666665,0.06918239748170008,0.018669780643559397,0.04629629629629628,-0.013227500712890472,0.0400000400066125,0.12925174128281647,0.1351351351351351,0.125,0.011166153130033551,0.03314388389087908,-0.0009990357980861342,0.030674817461689097,0.024570051259236392,0.10857140677315846,-0.011236034431370001,0.0,-0.03394494481725241,0.08641976641062987,0.007042280479784058,0.05769236941309597,0.0,0.0
2022-02-01,0.01183430783985151,-0.004694942884761688,0.06003428974490932,0.06433821708660048,-0.002525250092658138,-0.03314911870902548,0.013468119139092405,-0.0625,0.05882347166332158,0.0,0.1415929203539823,0.045576427727786584,0.0,0.08132532231605882,0.0,0.07407407407407418,-0.011042847009335666,0.04582951484812359,0.019999946355816478,0.014881009611887874,0.02398084077222329,0.030927855323080733,0.0,0.009999801067397174,0.03323840364153252,0.0,-0.07342658578530448,0.04545450112051319,0.0,0.06666670905219174
2022-02-02,0.0,-0.047169768882415086,-0.024271783607896613,0.032815208717143385,-0.07468356271715326,0.0057142146898139234,-0.006644569713023185,-0.0444444444444444,-0.02777775202268362,0.0,-0.046511627906976716,-0.05384616231071859,-0.0423076093480832,-0.07799451066149399,0.023809523809523725,0.0,-0.0074442204085583,-0.02892199194734446,0.04509824669762175,-0.02346045751055914,-0.009367758722170105,-0.060000038146972634,0.0068182626427137905,0.009900885852491825,-0.011029401130226768,-0.04924246563453705,0.015094325227557492,-0.01739128812274282,0.0,0.0
2022-02-03,0.005847947508874407,0.007425794577133882,0.03814262206813357,-0.08528431893899113,-0.0027359755243594464,-0.01420444346882943,-0.01672245717115073,-0.06976744186046513,0.0,0.007331174931622497,0.10569105691056913,-0.018970235928425838,0.0,-0.009063421477046196,-0.023255813953488413,-0.06896551724137934,0.0,-0.006317662031247173,-0.014071380570602976,0.0,-0.01654845905986868,-0.005319067988256432,-0.004514672686230292,0.0,0.04089215344087638,-0.047808719527897,0.027509285561788888,-0.0442477455993574,0.006500031046609456,-0.025000074505802994
2022-02-04,0.029069739235228154,0.03439800014269956,0.027955224840137793,0.06764175074735723,0.03155007136859078,0.007204521166307876,0.0034014697870006216,0.050000000000000044,0.07999999182564865,-0.03889052661489378,-0.09558823529411764,0.008287351037779445,0.04016046253192851,0.048780558720578515,-0.007936507936507908,0.0,0.007500052452087402,0.012715657287743376,-0.049476675755382504,0.0,-0.007211454045751853,0.04278070611879459,-0.0022676537912917905,0.0,-0.024999976583889194,0.054393251178351365,0.01374822997490921,0.01851850012202405,0.008444823321901662,-0.0064101995879434215
2022-02-07,-0.045197697496120015,0.011876529758149568,0.045066039538729896,-0.05308218059586356,-0.014627677366144343,-0.01716739183167304,0.033898320425843176,-0.023809523809523836,-0.010582000570312333,-0.0035493174867600175,0.1382113821138211,0.0273972334300725,0.0,0.05813953230482882,0.016000000000000014,0.07407407407407418,0.0012406047998685388,-0.013452881045931897,0.019018929038791876,-0.01501500103959097,-0.01937050315346489,0.020512800950270416,0.0,0.0,0.0,-0.019841251069335764,-0.16488225423826885,0.0,0.009359866859647958,0.0
2022-02-08,0.0,-0.0023474714423807885,-0.044609623517027575,0.01446653176688173,-0.005398105624387695,-0.014556011569003324,0.01639317124696027,0.024390243902439046,0.053475948442173626,-0.008549132902903822,-0.0714285714285714,0.031999969482421786,-0.027026807107242368,0.01648347387278326,0.023622047244094446,-0.03448275862068961,0.004956624952375366,-0.02999999306418677,-0.0029469522251639457,0.15853658093362255,0.007407320394609451,-0.0552764021384925,0.011363717553064534,0.0,0.03296700129689234,0.05263152814434768,0.03418808365174786,-0.018181800448205276,0.0004877273990588904,-0.021505355393904968
2022-02-09,-0.023668686217741874,0.028235267190372282,0.011673121718080326,0.012477663664575811,0.02985078296403798,0.022156604529176338,0.0,0.0,0.020304548869091166,0.03519786547330317,0.01538461538461533,0.043927669592007224,0.0,-0.07297299359295817,0.0692307692307692,0.03571428571428581,0.00493217799585155,-0.006560421211218248,0.0009853617441388796,0.12105270587836703,-0.01470582865849257,0.042553254089081616,-0.011236034431370001,0.0,0.0,0.03846159489197354,0.015702444164735097,0.08333325054910778,0.0,-0.02637370491557256
2022-02-10,0.0,0.009153309588224356,0.019230769230769162,-0.03873235859867963,-0.009222683827945555,0.0014450687524631967,-0.016128769565470713,-0.0714285714285714,-0.02487559828533148,-0.0009316384414723711,0.037878787878787845,-0.029702942250534492,-0.015873085621421312,0.04956270556130593,0.007194244604316502,-0.03448275862068961,0.03803686308301968,-0.0028302533552690967,-0.015748156219023257,-0.01877943573824914,0.03233836792999778,-0.015306180539302772,-0.004068207030692106,0.0,0.0,-0.05555558989567955,-0.0073230392894420016,-0.025641002128344415,0.0,0.0383747365420779
2022-02-11,-0.030303001841675226,0.04081639714373453,-0.05660377358490565,-0.03479854503534796,-0.03191486326155479,0.021644977323957093,0.022950678504428446,-0.05128205128205132,-0.02551024007777314,0.0,-0.03649635036496346,-0.020408204226431526,0.003225763241710533,0.011111153496636383,-0.0714285714285714,-0.0357142857142857,-0.020094571575342557,-0.18921476421416872,-0.0019998551607045556,-0.011961654533746202,0.0024095715886163216,-0.036269372189749016,0.0,0.0019610155254476958,-0.023936126815690684,0.003921564960883028,-0.08934427619909502,-0.0438596078453517,0.008780744254654582,-0.010869503246587309
2022-02-14,0.0,-0.05664492815653721,0.05360000610351556,0.028463016301768507,-0.00824181564388704,-0.06638409162909853,-0.019230764742270146,0.054054054054053946,-0.052356034340015234,-0.03123518896246069,-0.05303030303030298,-0.03645829937886369,-0.0016077673605063847,-0.02472531560854585,0.03846153846153855,0.0,-0.022919129222870427,-0.016335985371503492,-0.008016095402780143,-0.04116224493542375,-0.03605761677777797,-0.11827960848491204,0.013895030550141074,0.0,0.0,0.03125006402842834,0.08460851153066096,0.045871514481795606,-0.008704313900382954,-0.008791200038733793
2022-02-15,-0.012499987892806708,0.025404188326233257,-0.054669723831271,0.035055360617333386,0.03324103253872135,0.04538568382363084,-0.0032678408682469406,-0.02564102564102566,0.06629834727181949,-0.0012033638848165662,0.09600000000000009,0.0864864673294059,0.0,0.092957724987621,-0.014814814814814836,0.0,0.014814799988603022,0.014234861354086359,0.009090900224102638,0.022727311040634524,0.002493696253679456,-0.006097584377790843,-0.004090854380148556,-0.021526350852967502,-0.02270662986402039,0.10606059100892873,-0.029045674351012796,-0.026315764707210976,0.0,0.019955581193628058
2022-02-16,0.012658215432457043,-0.015765804225056357,-0.012048162315524302,-0.0017825719507730264,-0.02949065226592884,-0.0014470851591779077,0.0,0.0,0.046632142914276864,-0.01228607409623994,-0.051094890510948954,-0.019900478628265272,0.0,-0.051546392766154026,0.05263157894736836,0.0,0.013381952932345342,0.04444445683787257,0.001000928436301729,0.03456786664007372,-0.007462658912551046,-0.030674789553907456,0.0018255637842119476,0.0,0.0,0.017123270893795395,-0.06837608579286891,0.0,0.0,-0.002173859185215843
2022-02-17,-0.03125004423782163,0.004576654794112178,-0.043902435242219706,-0.05178570835566021,-0.149171264896222,0.01014487619354143,-0.02950826534812445,-0.052631578947368474,0.02475245187544539,0.0,-0.023076923076923106,-0.010152274434545583,0.0,-0.06521733046028577,-0.0357142857142857,-0.03703703703703709,0.01560625637834101,0.011198143827324536,0.0,-0.038186120579255856,-0.017543854366750655,-0.04430378486170006,0.0,0.021999929044315802,0.013011095415467855,0.04377100160607417,-0.09266048720685227,-0.027027000903735332,0.019024592861957013,-0.052287633981887294
2022-02-18,-0.032258034744817476,0.05694760993242065,-0.056122434912134644,-0.007532949582686688,0.09902599815333968,-0.018651354455981095,-0.010135132087611742,-0.05555555555555558,-0.048309134230700934,-0.01048775599618268,-0.07086614173228345,-0.01282056141338439,0.0,0.014534883076207317,0.0,0.0,-0.03073288743610747,-0.0996677347889734,-0.0009999275803522778,0.032257972912101085,0.0025510108700068646,0.013245020146527287,0.0022779359102238494,0.001956998068835647,-0.03119258814794512,0.012903290807148471,-0.04448943567071606,-0.01851861050099135,-0.011488910647152739,-0.05747126562779015
2022-02-22,-0.019999980926513672,-0.08405169778183363,0.03603600043095767,0.005692639452927528,0.0014771386868552838,-0.013157958496371802,0.017064813617386987,-0.02941176470588236,-0.07106598155414778,0.004436677904360975,-0.025423728813559365,0.02597406377356548,0.0008052141697849624,-0.05730658775235209,-0.014814814814814836,-0.07692307692307687,-0.02439022120941492,0.002459963567999379,0.004004035932471783,-0.026442226132694646,-0.02798983977332814,-0.04575162095024232,0.022727269113616222,0.005859258547034951,0.0,0.261146466830396,-0.08465610654833167,-0.028301861329449007,0.021791877528954284,-0.004878044241882984
2022-02-23,0.03401357234227764,-0.08470585766960592,0.018260872882345458,-0.013207579083439835,-0.01769916794731663,0.0,0.026845603142887198,-0.06060606060606055,-0.03278691835069325,-0.022085803987451413,-0.017391304347826098,-0.04556963660361335,0.0,-0.08206688868435619,-0.052631578947368474,-0.08333333333333337,0.013749957084655762,0.047852805101490814,-0.003988067566633724,0.0024690744626516548,-0.03141355888728492,-0.0821918309305314,0.0,0.0,0.003787875024959364,-0.05808081233784823,-0.05317919750673139,0.0,-0.010426283094746469,0.0171569051397904
2022-02-24,-0.0065789411768027994,-0.00257069156647316,-0.07173357385580459,0.036328882701250675,-0.012012000831672753,-0.0192591748060571,-0.006535999041105467,0.06451612903225801,-0.03389827312208993,-0.014052762456380874,-0.053097345132743334,-0.013262586888394656,0.005631461352223255,0.24172182293514677,0.015873015873015817,0.045454545454545414,0.02712703777338321,0.04800935002851525,0.0,-0.014778311237724773,0.0,0.014925430495003944,0.0,-0.023300866488623284,-0.008490580127263336,-0.18766757214590912,0.08058618252768412,0.0,0.01436767536111816,0.021686668357236316
2022-02-25,0.06622518177048375,0.04381445136076789,0.2161913897158112,-0.00553509398266705,-0.004559229987694979,-0.0030211886878196426,-0.003289339991275786,0.0,0.040935632562121294,0.0,0.03738317757009346,0.00537633891739131,0.0,-0.05866668701171873,0.0234375,0.0,-0.010804340145521785,0.09162018614231271,0.0,-0.019999980926513672,0.027026990169807474,0.1029411455339222,0.0,0.025844781497814884,0.0,-0.05610563627034337,-0.011299477645120626,0.029126186624347072,-0.020301962152275532,0.025943429116128236
2022-02-28,-0.024844696582373316,0.07160492548036346,0.0030257156615032255,-0.012986956689826412,-0.039694690276438904,0.003174646020455807,-0.006600631246998834,-0.030303030303030276,-0.02247188904267039,-0.026469844910752993,0.018018018018018056,0.00802138270408359,0.0,0.014164306255141978,-0.007633587786259555,0.0,-0.00849510883114013,0.0245649703043207,-0.006006107596585042,0.035714250959391514,-0.010526339750313585,-0.05333334604899087,-0.011111031649925662,-0.015503836717899344,0.013320588639352593,-0.04545450377297411,-0.06400004795619418,-0.01886790755296608,0.0,-0.01379309059654088
2022-03-01,-0.031847178251670494,-0.027649852114563944,-0.01885369499884859,-0.005639137000061578,-0.05246421712359395,0.006329120854881465,0.0,0.03125,-0.011494241848790776,-0.025882369497504443,0.03539823008849563,-0.005305034755357818,0.015999930274189555,0.0921787516029986,-0.07692307692307687,0.08695652173913038,0.03916764893953051,0.002996976252271466,-0.007049267294982564,-0.014778311237724773,0.053191547825833574,-0.06338025567740124,0.0,0.019291246114343297,0.0,-0.02930400115279308,-0.06959703590089095,-0.02884612739438741,0.04819246979776737,0.04895105827839341
2022-03-02,0.019736823530408287,0.021327051436607514,-0.0023059712619303285,0.0037807147581732092,-0.006711402952518042,-0.025157260080101218,0.0,0.0,0.011627895694091173,0.012077083725968718,0.008547008547008517,0.002666664123535112,0.0,-0.00255750583180403,-0.09166666666666667,0.08000000000000007,0.002355766584554164,0.001992077474070042,0.013184608015550436,0.02499997615814209,-0.037878827409629334,0.060150389418202055,0.03370785721949909,-0.011201033377721492,0.0,-0.007547162342173674,0.07480311068041412,0.029702942250534603,-0.03678138982018464,0.0
2022-03-03,-0.0064516069489635175,-0.041763301793117935,-0.013097005286206609,0.011299424374030087,-0.04391895701538606,0.0435483360417408,0.0,-0.06060606060606055,0.028735604621977107,-0.0002648334296134758,-0.0423728813559322,-0.01063828775385156,-0.007873771028505283,-0.030769250331780795,0.04587155963302747,0.0,-0.03525266541318084,-0.02882703277899834,-0.001000928436301729,-0.002438963970067154,-0.005249324300377056,0.063829758452564,0.004347657798503324,-0.007812613305587579,0.04788734715017928,-0.030418311271305787,-0.08669103756859853,-0.04807687899064572,-0.005250828408652208,-0.03555552164713538
2022-03-04,-0.0064935004616650804,-0.0072639731179307,0.00312255741941847,0.04655493581523085,-0.06713774696964081,0.012364851246020603,-0.02990032177704216,-0.032258064516129004,0.0279330014475605,0.0,-0.03539823008849563,-0.002688169458695655,0.0,-0.08994703121179315,-0.03508771929824561,-0.07407407407407407,0.02070646473861837,0.0010234672199604944,-0.013527040050913541,0.06845958985943446,-0.02374667642132522,-0.09999999999999998,-0.036796367995328705,0.0,0.0,-0.027450954726180976,-0.10561496789285851,-0.08080806317177147,0.007677580778628013,-0.03225814248860648
2022-03-07,-0.04575159121030159,-0.03414630969318089,-0.04280156999279072,-0.06761568010301044,0.05492423301694416,-0.029007645916920954,-0.006849451150266361,0.0,-0.043478283404402185,-0.003978962177198064,-0.06422018348623848,-0.05929919847658882,-0.012698525195840915,0.02034874759280414,0.009090909090909038,-0.07999999999999996,-0.040572810017267424,-0.006134914885540077,-0.030980341984475968,0.03432496551386999,0.03783776026216623,0.007407435664424256,0.011235873799324558,-0.030708632074701314,-0.036738338084044364,-0.012096762564130281,0.010463403746286515,-0.010989065691980104,0.004761824515203017,-0.0619047056790627
2022-03-08,-0.05479454851034116,-0.03787881159658324,-0.013821144199818836,-0.011450371259603576,0.050269250330682747,0.014150900499484198,0.0,0.03333333333333344,-0.01136362558800319,0.0,0.03921568627450989,0.0,0.004823086726691406,0.07977217018462923,-0.05405405405405406,0.0,0.014925358971198843,0.0,-0.03563930595898035,0.013274323679807187,0.018229224512577025,-0.09558824663756182,-0.022222218767388058,0.0032493636670576365,-0.015813960585483233,0.0,-0.008875801417927431,-0.011111100809073515,0.0,0.0
2022-03-09,-0.007246369925949403,0.018372748743483935,-0.01319042422939698,0.017374547407418728,0.011965841504705699,-0.0031008170206021646,0.0,0.16129032258064524,0.06321839867943502,0.0,0.08490566037735858,0.00859598031741915,0.015999930274189555,-0.21108183602277863,0.03809523809523818,0.04347826086956519,0.01960782480441492,0.02057611149904548,-0.028152172670810605,0.008733616270600209,0.01790280764132679,0.04065040587370339,0.0,0.0020242514904220688,0.006616228291965731,-0.004081628681073313,0.2716418955686739,0.03370790053551764,0.0,0.01522841165181843
2022-03-10,0.007299263086460783,-0.01288664671652151,-0.016708421453927036,-0.007590125616280363,-0.084459458370989,0.02643861942477277,0.013793128270476407,-0.02777777777777779,0.005405400180747089,-0.005326295752169141,0.0,-0.008522719191002448,-0.01594604225895624,0.030100322074001262,-0.04587155963302747,0.0,0.006009638529910877,0.005040341769185108,0.10725865535089119,0.11688311152148012,-0.01507538082821358,-0.04687502910383001,0.0,0.00606076432246927,0.04037561695566727,0.08196723073504653,-0.031690192870546086,0.021739109308372973,-0.0151657458904626,0.0
2022-03-11,-0.007246369925949403,-0.020887708955524942,-0.0016992741704168202,-0.0344167930558652,-0.042435427276000026,0.007575784812478004,0.0,0.0,-0.01075267783478251,0.0,-0.05217391304347829,-0.011461307089892236,0.015801576992253485,-0.03896100276999048,-0.10576923076923073,-0.04166666666666663,0.04540025324212249,-0.044132449576026245,0.009090900224102638,0.11434111822382964,-0.007653032610020816,-0.06557378715098938,0.0,0.004016076455389372,0.0,-0.08712121588413146,-0.027878732392282224,-0.01063828775385156,0.010587049386170388,0.0
2022-03-14,0.0,-0.04266668955485031,-0.038297856107671224,0.007920784226189692,-0.00578038718258056,-0.013533868010535799,-0.01020407910518506,-0.05714285714285716,0.48369563562489226,0.0002679319225817878,-0.05504587155963303,0.002898547920302308,0.023809282632750062,-0.3344594422616257,-0.021505376344086002,-0.04347826086956519,0.010285731724330338,-0.04512060477963964,-0.005105164608158574,0.10434780950131617,-0.010282861140422983,0.026315807085398824,0.0,-0.004800051190767429,-0.01624551501942384,-0.03734446032472605,0.02119689687237658,-0.05376345326492771,0.026190500067562406,0.03750002384185791
2022-03-15,-0.029197052345843022,0.008356538191369944,-0.003539819573261993,0.005893856988577584,-0.003875965410453319,-0.019817114410689673,-0.010309275770666093,-0.030303030303030276,-0.18315018187058152,0.004014736892889781,0.009708737864077666,-0.02890177512966252,-0.023255583863748375,0.015228387078284777,0.03296703296703307,0.0,-0.020362025120903016,-0.0032967786140534194,-0.05825534803734833,-0.1181102379943102,-0.012986965167261277,-0.05982904450227533,0.0,-0.015273229925560017,-0.02844031897169752,0.06465521538087615,0.06349212263809845,-0.02272725117600638,-0.01392108026269101,-0.06024096247107813
