Date,AAPL,ADI,ADP,AIT,AMAT,AMD,AME,AOS,APOG,ARW,AVT,AXP,BA,BAC,C,CAT,CBT,CMC,CMI,CTAS,CXT,DCI,DIOD,DOV,DVN,EMR,EXPD,FDX,FELE,FLS,FSS,FUL,GATX,GGG,GLW,GRC,HON,HUBB,HXL,ITW,J,KLAC,LNC,LRCX,MATX,MMM,MOG-A,MSA,MTRN,MU,NJR,NSC,OII,OSK,PBI,PCAR,R,RES,RHI,RJF,ROK,RRX,RVTY,SEIC,SF,SKY,SPGI,STT,SWK,SWKS,TEX,TKR,TNC,TXT,UNP,VMC,VMI,WDC,WOR,ZION
2018-01-02,0.01790474285650423,0.014039960501083915,-0.010239742514299266,-0.0022027646212292584,0.03755847455838168,0.06809336842879654,0.0038637775252972073,0.004079473071449069,-0.003936259833316913,0.010073343137720014,0.009338557834827954,-0.0037255705285642593,0.006544325100797055,0.012872676592241561,-0.0006721474714190823,-0.003426428157122796,0.015424737221267026,0.06801119924191279,0.002377536612589104,0.006545490789869879,0.005492129349711439,0.00020444537592489986,0.020579007709028208,0.006931825529362667,0.02004846756206069,0.015066635679518381,0.004483055745482245,0.03229949301926083,-0.018518382830841174,0.008782159566206316,-0.008462114446959657,0.006311344510359751,0.029922811319201825,-0.0017688379506578533,0.019693461085771746,0.0233899659181247,0.002282411527001038,-0.008422908143331354,-0.0029100917201290155,-0.009469733977631067,0.013795957686194127,0.010088251020593075,0.01352910084798542,0.028304255723313965,0.033847023417490574,0.0011470943985514293,0.011744193687568405,0.01741460198775524,0.02880675869997895,0.06201377327113344,-0.008706323417161377,0.014217088380749754,0.02554403647673542,0.014082662325785256,0.019677459802500907,0.02729353118764477,0.02649438541543714,0.019193061811215495,0.006662058661304648,-0.002133571962039893,0.006671626910071504,0.009791259935163055,0.01080368633761064,-0.00027825519754820505,0.011585022975330705,-0.019455244791434234,-0.007556317914103383,-0.009117957983200031,-0.006953692079365914,0.03665091539651599,0.007673378508892714,0.04374342906200401,0.023399823982222623,0.012546357582501999,0.012527798576437377,0.027264977564970705,0.009044611334656283,0.023261821402832172,0.03449822516089718,-0.002557383592809326
2018-01-03,-0.0001741517696706163,0.01240595645571907,0.010862786875151631,0.021339247969894393,0.017722468876914643,0.05191262953208109,0.008796787219830904,0.006013306788098749,-0.007903330953992538,0.006648619889329632,0.012253204053245703,0.00616539166482255,0.0032341124589545522,-0.003344779102132933,0.003092636497897594,0.001528041206441344,0.004956756393101891,0.06719379191481001,0.011013378132166185,0.010009955070501952,0.00356687227637309,-0.0004088071731134235,0.03178401564938471,0.008063669203565604,0.011603081648030367,0.009188387414110322,0.0013850124725411916,0.012500078455515151,-0.00221952239623624,-0.0030589773565476985,-0.004517739986587999,-0.012543679373673955,-0.020462244171607913,0.0170579697739619,0.024524766815372523,-0.010644702752275803,-0.008262361532416218,-0.006408560066592961,0.013458621809742555,0.004175585618499511,0.003439497684083914,0.011683856071436738,-0.004620382208904261,0.01701213275656599,-0.04538089526236533,-4.251636777219403e-05,-0.0038691015540698315,-0.004057473836623915,-0.004999863141699867,0.029997796670285126,-0.01129222111698791,6.800468907353086e-05,0.03920665911000021,-0.0015186186105901056,-0.008771884231967286,0.012188301032973081,0.011689576806434232,-0.012682724386453348,-0.0017889566884352615,0.010578554502412851,0.014620949806711803,0.014867600939171277,0.030442686319425594,0.003062012160253147,0.019419190542897757,0.030952269942260857,0.016059827196497567,0.007340524485105915,0.003679339018951122,0.015239375392164689,-0.0032931764211785453,-0.020467475079068653,0.0013451159434203497,0.00575918435903966,0.005597178160066774,0.0183510765680448,-0.005377806825827225,0.01585146176038621,-0.004168433138702743,-0.0011836355321851455
2018-01-04,0.0046452663126037574,-0.0010939365712949733,0.009552333571885896,0.006484016125562375,0.005742939586665274,0.04935062211353536,0.008039277443097959,0.0046850787184633536,0.0028767470060380163,0.01210858412307747,0.013586953713032646,0.016633097197675806,-0.0037946789329993402,0.013087445406189113,0.012334422758626395,0.013733361430778857,0.0004773873271441964,0.007407301132679844,0.015306489389636413,0.017358543070574717,0.011440635211387828,0.004291129854588238,-0.003974853829433522,0.00575524533455174,0.011938178027784518,0.0014007826087520936,-0.0010757706781528986,0.015566246804338268,0.015572695363014866,0.029397988447167123,0.0010086018307566835,0.010461190778662255,0.013235352138611711,0.009148514156325227,0.010173857234238692,0.0037972791149649687,0.013513252477558746,0.016423968172558423,0.008800090773983138,0.0011444597874774587,0.010283566079989814,0.0017694770836300666,0.01779510446885446,0.004571430095937412,0.013582221506897918,0.01307150784995681,0.0015995861759596774,0.0007640381042763877,0.026130676616661797,0.04224083754882568,0.0050758638313865845,0.002789658201874712,0.022636494156173415,-0.008149581207314682,0.007964522993806344,0.012718226660249021,-0.0017159006948820332,0.01868442416164373,0.0030461990646013515,0.008240476803719865,-0.004437435010016588,0.008280279226369647,0.0026258897818716154,0.013877786636114164,0.023282326010370502,-0.012317043756454593,0.014986820261404965,0.010776989863771513,0.0039022438186493424,0.008405686048629901,-0.017964189805277808,0.006965018967250991,0.0013434235756462076,-0.0008675319638961065,-0.005419606216183981,-0.006776013934397973,-0.005106656457934289,-0.006048092114246839,-0.0057282901305500955,0.004146703477949432
2018-01-05,0.011385008642452732,0.004052240981714972,-0.0005910592135125459,0.007874370245553708,0.005710069517607996,-0.01980196150035629,-0.0025684834435295567,0.012863654206206387,0.008384870333829841,0.010634407896289666,0.018766321644143158,0.0022804282153383593,0.04102215037662815,0.004637173385200866,-0.001324247404870138,0.015805101135225152,0.04071253345990189,0.017156769588658305,-0.0015955783306711435,0.0029162098928869895,0.003184709192551871,0.008341711362230386,-0.003325586381264234,-0.006983190402930939,-0.002775525093268616,0.013148782013058469,0.0013843926247785188,0.003926225677464146,-0.00547660258363436,-0.0004607338246510606,0.006045203346833894,0.014235946986351111,-0.006610071688838537,-0.0025904658187957397,-0.0035543934823668577,-0.006620546884308354,0.006990220342760534,0.0029517403053336277,-0.0004758374992853698,-0.0007221084490276475,0.005162768157424447,0.021383313231457812,0.0020269498490086413,0.015617025834691045,-0.01373507518508188,0.007791706548767152,0.0010263132433505628,-0.0005089698638143236,0.0,-0.02303763364155309,-0.005050229553854035,0.01960921112876468,0.004774249072568404,-0.014351098454027711,0.010535515326514089,0.0033397135819541734,-0.003552577718880956,0.0022925591660738487,0.005895093944590535,0.004528383796161384,0.0015525635941100457,0.0006314320410305552,0.007595504157871469,0.007254095031248742,0.026889413738900858,0.4809040944695093,0.013381050364525304,0.000914035477105557,0.004652563858814185,0.0045650432649211314,-0.012825684167704132,0.009881457007702377,-0.012743514143929269,0.015977827721254778,0.01273934936692167,-0.011096182080924555,0.003924993243987096,0.006328392092939339,0.012851896045283473,0.0003933489892862241
2018-01-08,-0.0037144267406675757,0.001745821347412635,-0.0030434449807338337,-0.005681928725875363,0.024175744540386956,0.033670001235441616,0.0066408224223228896,0.004762826494068895,0.0017507409334214241,0.003587266072109685,-0.0004779048260935559,-0.009200666448427985,0.0042416526809363475,-0.0069239591699796765,-0.011669693859098551,0.0251297885407451,0.003361973317814959,0.015261145319856562,0.0036371410336233367,0.0016087839727580988,0.002408204807877956,0.005044375826297021,0.009676373779498926,0.0005860684941894068,0.0032472607066869053,-0.0031757116999614476,0.005991987982102209,0.010303730391867605,0.0,0.007373267096584923,-0.013520207716752553,-0.0020052166941341154,0.007604767908500065,0.01796145300769947,0.0038644107979437514,0.015867967166755648,-0.0053989684117375925,0.0008825780289754004,0.019200245736911592,0.009275363424674943,-0.0026414341592371215,0.002731067338144433,-0.0018965504439103498,0.007535197540849081,0.028532572844372384,-0.00324206472089672,0.015610525799657049,0.008400223298992593,-0.00587675997762227,-0.005458395014093731,0.020304290879847642,0.015305967934390985,0.012959012930999991,0.007668915331783932,0.01042591771622936,-0.003195632091657963,0.006095295076988361,0.013724886971006933,0.008168851333774763,0.008136496079371947,0.010201379131430599,0.005681742553382163,-0.0022093184774663044,0.007473795701774755,0.0023240288758559213,0.15789477539134023,0.008423454683720522,0.010956914423828401,0.012194027885186198,0.00019755436284141226,0.007241764535869111,0.001956953846242726,0.008152474586082148,-0.002564022116239739,0.013887907124554566,0.015466343188243803,-0.005112999940679819,-0.01511673875105346,0.01662647141362572,-0.004914441733259833
2018-01-09,-0.00011483412874047083,-0.0020691812902632334,0.006952655637620264,0.008571535331814095,-0.018955415438162926,-0.03745928730860604,-0.0037695199722560524,-0.0007901938649244045,0.004805452900404017,0.0007148523576265831,0.004308207169151368,0.0036946044330998795,0.026696541611367808,0.004980332279346911,0.010465688917416394,0.002409131836430989,0.004111970802607834,-0.009493769845299371,-0.0008783661849957047,-0.004200430238688768,-0.0030575933017978896,0.0002007414200670965,-0.025446148444795424,0.01571661115046652,-0.016416284076328558,0.0016623252549392564,0.008704786469030612,-0.0033867930964760484,-0.011013064576061327,-0.009606645702169736,-0.020811999851258034,-0.018812723410748133,0.011949643981358005,-0.005101743183497431,-0.003553481603144726,-0.0171822145196302,0.008207301417286983,-0.006467988086434895,-0.01759303643484522,0.007697884574312752,-0.003678778645489711,-0.008714922316101159,0.03905342081826424,-0.0015665136776347177,0.016842720423146496,0.00621366648507804,0.0026931485995682625,-0.01388360252562193,0.0,-0.05664119002838075,-0.008706323417161377,0.006751238878913934,-0.02046914430568203,0.00308858906452647,-0.012038032847334623,-0.00040069547123311455,0.006630291928279686,-0.020308433697893147,-0.0024659161649979167,0.015922932486132524,0.003663352874615944,-0.015693550089554087,0.014719265764181921,0.015646027403383833,0.010820996156068796,0.025454490578095568,0.00033844244066361107,0.017561427931070517,0.005501800580159033,-0.005629598190054486,0.0027488559763158005,-0.0019531316577329205,-0.014824918808696963,0.0017137862053360209,0.01118760209817471,0.0014928125326683084,0.008766583525653404,-0.010068766144628705,-0.021949399116772073,0.02350864490224347
2018-01-10,-0.00022913349102082758,-0.01669557303917313,-0.009346499103435657,-0.017705167949395362,-0.028436225641397805,0.011844360993009007,-0.003783674028569828,0.0026882070233118505,-0.009564941922902248,-0.01952612729325809,-0.01572954981807051,0.006963753478804513,0.005747285375597322,0.009249912193089793,0.004514398136057363,-0.003364854075060486,-0.007128846290070712,0.009185518419811967,-0.007694068969724244,-0.005520273646181684,-0.010187446224570906,-0.007025322895133801,-0.012546589852711176,-0.012974689935948858,-0.00846271109203045,0.0037333672981061383,-0.009235263305672148,0.0009708216599757513,-0.003340960514357505,-0.019168338919090755,-0.012441928606904629,-0.016381287834794422,-0.020198898807950894,-0.007051355714147389,-0.009509672934280844,-0.002860709264588035,0.006922562241043595,-0.007472263697040127,-0.009984094174563363,-0.009178723068103523,0.0014769448112279537,-0.02673986567082809,0.013589724500306266,-0.02991335239580628,0.00032477785643614254,-0.0005803100556813767,-0.0007833264220826752,0.009215565870762,0.001970421066392003,0.007912741654068745,-0.01003772758546817,-0.012955948437639142,-0.01828472306700346,-0.008577093758491472,0.012184712820503263,-0.0096219036372861,-0.010107149007614336,-0.0683300672897359,-0.014833269937438387,0.013419453200765874,-0.0030580667277012585,-0.02040786598036104,-0.009756222616202681,-0.003983937597178744,0.004740885400440709,-0.05230499305375946,-0.00919650308688369,0.028106126513996355,-0.014802818684819252,-0.0206595442649814,0.0033743419209075753,-0.00782764023471183,-0.010259827916820119,-0.0008554270835325894,-0.009220080708055689,-0.012971094186886578,-0.005993436455447476,0.0035971287122740225,0.029262566789379774,0.01042257923402512
2018-01-11,0.005679977571576789,0.011985123423811084,-0.003994862553483136,0.023792061724369207,-0.001875983417957694,0.015050192692446673,0.011529903255765417,0.021132463971388793,0.01141343371537129,0.011414723240118274,0.011622642613842382,-0.004840706068233613,0.02454230712505523,0.0036007107164370833,-0.0011896504716651934,0.02007628501967096,0.014360063263865186,0.02176478228187717,0.018497682130975912,0.010727937602021065,0.01350153982834068,0.019405728914763998,0.016483500288558606,0.007887063728777788,0.021100068861940713,0.017771123963386204,0.014516802558630415,0.011864982148921399,0.012290603662500788,0.0235458266371531,0.033595799111350466,0.010408402350306156,0.03171573288020291,0.01183577822347881,0.012901263399658136,0.027096015970333953,0.005283695714060732,0.00842274101135465,0.02529213651425688,0.010101224930110453,0.024922755088546023,-0.0003763378224227454,0.013407389185856378,-0.013252773145571939,0.030844235187364566,0.004852003921278714,0.011198066600721646,0.01953041057185967,0.0412981793347067,-0.011313767392605367,0.002535068869948587,0.01596165123743898,0.022616418897418722,0.010980392081383794,0.1487529601339359,0.019700461388230117,0.024435220252425838,0.040790939870281484,0.014339747292243077,0.008156769485875515,0.019838865634316694,0.015624939231390522,0.006222437423698546,0.007733252829344783,0.019939075825363695,-0.04396625912482566,0.0044988792273978895,0.014676504212348673,0.008711205687679247,0.013387497200975096,0.01345091623834338,0.022682343304601282,0.011057332768375838,0.011814961008661085,0.004653235435579273,0.02099705938202101,0.019596291451512204,0.016561596330629813,0.02843108265514016,0.014517929829453324
2018-01-12,0.010326465394058015,0.009101798878393463,0.011008555938955222,-0.011267945904917087,0.004699323711560011,-0.009884669041635097,0.008448626101869028,0.008802672368635633,0.014105623896864872,0.004562339407384153,-0.0007183683424774046,0.002382606658460018,0.024655728604580318,0.017286435696666658,0.016940215395364167,0.006501419950761145,0.012650369137487072,-0.021011336501401634,0.0015226221744415458,-0.009811917765017109,0.007643457640340134,0.015863682098004928,0.010810800361494177,0.006086126027578853,0.022521572295438164,0.0004058642327955386,0.005121428112125903,0.0024342109185471195,0.005518641891652187,0.012192704583857683,0.01269690573171478,0.0037462902784133334,0.021826023775104897,-0.0021272385029176277,0.026658937783666348,0.0024832711116533623,0.007282288919791435,0.0225445054312976,0.00858694003446936,0.008993961070006495,0.0008629165555851248,0.009883298672928031,0.005601913855463936,-0.0032255341643889768,-0.0015748580063621453,0.008914124094354214,-0.01683261656623325,-0.004229289463506314,-0.004721684107251267,-0.0002335670678654811,-0.0025286585463850653,0.002012727185074503,-0.02688633765150128,0.012506689507292501,-0.013472922668754883,0.010983786734714007,0.005822973012844956,-0.028503517960740576,-0.004064430282112674,0.017021997554577784,0.008634892377128445,0.0006407416159033286,0.01636170999256481,0.014157242637130807,0.007013672524748493,0.03620351451074,0.007029248324859294,0.013801972737254475,0.00515828940666796,0.012910006830632703,0.012028049354621206,0.006750177493159537,0.004784553456832041,0.017938740787864615,0.00584244992318439,-0.008951351091578297,0.00857486226340165,0.010577526540052729,-0.007482589101893367,0.003200816630690717
2018-01-16,-0.005082241404533283,0.011736552359410846,0.007765791760729446,0.0007124320208196089,0.01964418479027663,-0.009151464738964554,-0.003856393347187903,-0.003826957794301644,-0.013481506432999835,-0.004183082129563087,-0.008143463387708882,-0.006239824309875575,-0.003122852485295091,0.0016030351987195157,0.0035138102759066925,-0.005813514218225069,-0.0010410164514389475,-0.022655276523880552,-0.008849822376283512,0.004736318018603303,0.0002169384594026269,0.0007808781841036616,-0.02941173658163987,-0.007489410053874823,-0.017711395548414166,-0.014612150266101853,-0.01888191918663895,-0.008350460768019707,-0.01317195756657652,0.023863310537052262,0.017552287218496998,-0.002425746324750011,-0.011582607820030955,-0.006820083595017845,-0.007212920789465893,-0.033746469393168166,-0.007418533924519077,-0.014385082655418935,-0.012229007923575397,-0.007623925804466691,-0.002012517342184328,0.0034487368537192697,-0.022046258235850047,0.009973086730335812,-0.02334391540251779,0.0011044949899825518,-0.01160173060295544,-0.0037471195100758914,0.0009486035970172058,0.0025695638794822617,0.0012675344349744044,-0.008682032908509663,-0.013814677625364591,-0.013761013342178274,-0.02655540685372071,-0.005628791825519119,-0.014473266016911235,-0.0069273458078960015,-0.011710520917965761,-0.01229466369700205,-0.013947740746608095,0.005125239420773031,-0.004563255680757439,-0.009002156312765797,-0.027267229864477827,-0.023135124520894834,-0.010189230949682826,-0.011842441427420969,-0.013896856152365245,-0.013338608582169731,-0.004302915169698496,-0.01149446374886276,-0.007483229734108643,-0.022776212581146593,-0.006092328558433113,-0.002089567938602155,-0.014658282138354073,0.009143446247336096,-0.009214750333833899,-0.007132305329411559
