Date,FNX,HTBK,FAD,FEX,AMKR,QCOM,FORM,NRIM,TBBK,VCSH,WTW,FWRD,ACWI,INDY,AVGO,COLB,AMSF,VRSN,HTLD,KELYA
2022-01-18,-0.021123965436979475,0.003151862703291819,-0.02834740893633103,-0.01635713316057319,-0.06962779544747644,-0.05209582077440911,-0.04069766648355211,-0.015296719696086813,-0.030510572068030317,-0.002850049911439778,-0.008554356601405577,-0.009675124929199641,-0.01732556326426149,-0.011039802789812425,-0.031155125701875952,-0.017862003443570917,-0.0144510092625465,-0.028170236433903595,-0.006896568204867171,-0.03806408710682729
2022-01-19,-0.014152263989324898,-0.023566315101408275,-0.01268068802353517,-0.012135048187834063,-0.02967755917253001,-0.03572624386750656,-0.02284390028150507,-0.01886419160336239,-0.03660884431575795,0.0,-0.0026414076467436987,-0.009679948477558376,-0.0060394271619892415,-0.009539421006204751,-0.0239188349959345,-0.03306719768408184,-0.02016124738045555,-0.01299403519580633,-0.0006312529504179931,-0.015262910555999487
2022-01-20,-0.01842809755507091,-0.004827112709020809,-0.01580725138599104,-0.01251127423645726,-0.01728701720454273,-0.03461481156116786,-0.013597321558245667,-0.021261923465097143,-0.023000017801920625,-0.00037321700520642764,0.007415288004280818,-0.02208341930625579,-0.007839961838888576,-0.009835950355744472,-0.028813525722801492,-0.0054145532129467044,-0.011410319293701177,-0.0032682665263983335,-0.0037901570504268456,-0.02066600949323738
2022-01-21,-0.017944075678716476,0.006467464117335675,-0.018981823307180568,-0.015894931406553403,-0.02571047107294311,-0.009429554542992769,-0.013542867696699545,-0.00901320082094692,-0.024223783603191773,0.0014923441404841586,-0.011391259475108328,0.004627524026141305,-0.01698943647158968,-0.013038136235579034,-0.026455112615438536,0.0037247551753722963,0.005108682430162936,0.002817147500784767,-0.003170646092657936,-0.011137072296875106
2022-01-24,0.017004423175366323,0.012851242567156307,0.013209325035470565,0.007490603494099357,0.028240764329656276,0.031164661023671103,0.05932822051063269,0.02565285156536934,0.022727259086031903,0.0004963109210318617,0.023045386498759868,0.04163969282272695,-0.0016078104831297457,-0.02746899625896826,0.01565916305273407,0.012275203758456588,0.025225824081151593,0.01363170425295035,0.02671755654002661,0.038530167689486694
2022-01-25,-0.011735192000768668,0.0,-0.007436450892183699,-0.009758227740605419,-0.03917141759188525,-0.027165130173259833,-0.042582739911445344,-0.00522977065126784,-0.03726496248163724,-0.0008684639669466199,-0.018151223324389787,-0.042274790133942974,-0.01006434495538866,0.012074041124711998,-0.013737523071692292,0.017202520385798836,-0.011017273243469905,-0.03339395225709041,-0.03159864627316389,-0.019977298723638293
2022-01-26,-0.007986694803404859,-0.021411473186017993,-0.00786233317415641,-0.005748566994897342,0.006091862899082701,0.009368372600016439,0.009668879289494337,-0.00571398894188202,-0.003196028163194864,-0.002731969541050705,-0.004853147330478702,-0.036106696043987085,-0.004981680256641363,-0.012356029836141258,0.04302252120187977,-0.011644023166200834,-0.02580750838919943,-0.020305463873274476,-0.05502227689758821,-0.02620872809946828
2022-01-27,-0.014724398492333202,-0.020259182519530183,-0.025638769085279844,-0.006725657590108569,-0.05170009947192178,-0.03473053904181844,-0.06368206411924282,0.0006895863751743558,-0.04702528354738855,-0.0009959286704536163,-0.01134987314161251,-0.028070449232772687,-0.00510882466280671,-0.0028041099366955535,-0.026583173981646224,-0.03394109024533376,-0.017915247893632524,-0.004749760459032526,-0.011509777683287314,-0.007176949597783255
2022-01-28,0.017417376709562227,0.033085063726749686,0.01004686231249119,0.016274792525955872,0.03241640877613894,0.03480164797609908,0.02812575957439245,-0.005743275434552997,0.029906513534973644,0.00037357455452102784,0.03632439325960757,0.01912272876108978,0.016021460036663715,0.009950169539927334,0.0328042526945036,0.002613289201219837,0.013778578604922043,0.020005778645811212,0.010273862105408815,0.009036099938965148
2022-01-31,0.019444089587970614,-0.002401961814110898,0.0429138320868947,0.017182643069753034,0.04757371938734423,0.053653971213333485,0.06291973766721903,0.015249460545443627,0.08239566318063796,0.0003738685194363267,0.01241935633966218,0.028145942740608776,0.02062052558416272,0.02463047554345743,0.046027476233779785,0.006950515424013037,0.005359767711085706,0.026418967342866306,0.014237255836869966,0.019701445040275933
2022-02-01,0.010158617518948088,-0.003210326834615529,0.013171245599740145,0.008044232069621238,-0.0031788524210215607,0.00779453587854273,0.003977495607609294,0.0038690679580661858,0.01844403588322785,0.0004863890681403582,0.009189692343889444,0.041298187946602116,0.0077250741642953535,-0.0022992606934959525,0.011674452487969056,0.010153673767676619,0.0013327730631855772,-0.0015194183134591421,-0.004679090365965699,0.008782098802182503
2022-02-02,0.0013339027844041507,-0.017713474768795257,0.0003585751027821438,0.009005957143882304,0.006378256512008296,0.06249641435636599,-0.0006991092846317937,-0.014962516441951124,0.02074412720966201,0.0007476355821698366,0.007411709689741697,-0.004697979866544966,0.006388199100944902,0.007961463130591317,0.018069245051757887,-0.00660530890759603,-0.007986197586523858,0.030574083977034983,-0.01276027192438245,-0.011027189954876726
2022-02-03,-0.015371892299970269,-0.004917826932150149,-0.022315805774039577,-0.014461578555384658,-0.04119522110478391,-0.04835262403419416,-0.05410446914725775,-0.009436354465849672,-0.0183870869298135,-0.001370164177347588,-0.014840665493445537,-0.02160295670643131,-0.019140549676430196,-0.01371863661516981,-0.037419284790308205,-0.004625580327589973,-0.008625656794764902,-0.02206006882833489,-0.004081575937351034,-0.00645546408946196
2022-02-04,0.0017694690661413937,0.005765965441812959,0.007975017437628074,0.0019487003320948215,-0.010387223480665786,0.002065811751844393,-0.012327415756185123,0.014637435547294686,0.01215901834288946,-0.003741377053840811,0.015064228672084568,-0.021894404312617022,0.004480244038012282,-0.0033718748356975636,0.016028178277022853,0.024978425905293644,0.00038671179128768607,-0.0005491930636873921,-0.014344295810579388,0.0035442663346889614
2022-02-07,-0.0014545479902051683,0.0040950731533575535,0.00718453550740783,0.0008008888067558839,-0.001431346428770408,-0.024405317324631803,0.01572634128360284,0.001603247834263577,-0.000649303600987583,0.001252026672637685,-0.008240233669064012,-0.006260252354386764,-0.001982231002118584,-0.013322112657403684,-0.004286945136671716,0.002266513076026655,0.016621457834418596,-0.018449863633954955,-0.010395035036510292,0.0005884337562236386
2022-02-08,0.018624335263806246,0.020391379745036353,0.007133145859448131,0.00948908801869952,0.04013359789512627,0.01998972075936778,0.036126843704000766,0.005944166312798815,0.007147475907950396,-0.0015004881066631448,-0.04561250116673243,0.014508160561341299,0.0077464743341841835,0.0055721622469293575,0.021425029150103914,0.01950839266434512,0.030798598657781673,0.011287428954175338,0.01190472198121717,0.024706014937898146
2022-02-09,0.016445465267254766,-0.021809207596376612,0.022592878300041974,0.0155153341984402,0.06017484486940172,0.030012861186546003,0.011148036584539334,-0.020454430622118047,-0.021935493715347754,-0.0001252013855039813,0.015456949486289062,0.03895011479705013,0.01576824346169814,0.010656357035704112,0.01852653944940208,-0.007765006966877652,-0.005901901025621159,0.012498813590232416,0.0013841540502248506,-0.001722138035606946
2022-02-10,-0.013566568829482706,-0.0024772619582407174,-0.015518227511167826,-0.014720666411704997,-0.03856151839529787,-0.053710166895486355,-0.03729768033660963,-0.00046392190565225366,-0.02836413651080505,-0.005886072272547227,-0.008922998885195543,-0.0853936579585507,-0.01445626627235097,-0.011387435609310104,-0.03268219939570538,0.0013973608291280026,-0.01651197292842277,-0.03102081144199864,-0.01451295446359091,-0.010350889251025897
2022-02-11,-0.010900498005681825,-0.0024835104161887722,-0.021284253537983355,-0.013695582268867912,-0.0581344432414026,-0.054173912893436316,-0.025341152347144846,0.004874475079202245,-0.029870983982155597,0.003149508756520758,-0.023788473990812298,-9.877765735821775e-05,-0.018999729027092238,-0.018984722493112005,-0.03033687716508293,0.002791019281030982,-0.004338962816130443,0.007098500366455207,0.0,0.002324004239410593
2022-02-14,-0.006797769984491553,0.01078825351642032,-0.00673326767395277,-0.009639617966909375,0.011961936858568833,0.0029766697804978204,0.00950002670288086,-0.007161082047710043,0.02029390921113916,-0.0026373684874829717,-0.010534023460632702,-0.005644157233754776,-0.003713149871442889,-0.015655436265521794,0.008998514081816511,-0.006957898265099072,0.006631442525343534,-0.0031274549432813714,0.0035063887882738065,0.20927560401194567
2022-02-15,0.0213627078299381,0.02216770502051224,0.027116216984680586,0.014600026896482099,0.1437351174732555,0.04765907300258965,0.05002477474817857,0.020242029060321354,0.040466402995557704,-0.0002517900665865991,0.01507832289340949,0.01752641108526687,0.017526186812746758,0.03379716008509415,0.04180916176085714,0.029988757272189304,0.004328661199260786,0.012830151201273399,-0.004891354679661619,0.0436241736062708
2022-02-16,0.0054824865621034835,-0.0008035773407650826,-8.938791521118095e-05,0.002284230388051256,0.03183141264220857,-0.0023120757272077075,0.0207546514563417,-0.00798170524353703,-0.009558368954148078,0.0011334500699380357,0.016339352515610583,-0.00019573152713159292,0.0022768892647879735,0.0010682659794396532,-0.009223912523904643,0.010340107965731704,-0.0024360722104350696,-0.01872405371927499,0.0161514452273821,0.016536418175114864
2022-02-17,-0.021609472170525,-0.030546269252412772,-0.02809741049165604,-0.01971269927115482,-0.030849431653469317,-0.03360361199094841,-0.01224581317572504,-0.013333505397065792,-0.04592343413655242,0.0001258934528300948,-0.011603710145141832,-0.01722782269447054,-0.019358027073275053,-0.009391558128812205,-0.030491888169430936,-0.03124163999242846,-0.015216941307671483,-0.01828030138711434,0.0013821732743046766,-0.015815605162750046
2022-02-18,-0.004438148566608846,0.009950033078272025,-0.008351812582621854,-0.004649613742268799,-0.03017811568386608,0.0050358231808727005,-0.017076012683890696,0.007921721783608726,0.021974159717129682,-0.00025131813630774325,0.010933303955025897,-0.006275085066326902,-0.007452899128575052,0.0019392088586840384,0.001709978599711448,0.009174154975732485,0.009919835308036307,-0.0007198455091131928,-0.00483092927872697,-0.0022956259421168523
2022-02-22,-0.01586141019432874,-0.005746963258344118,-0.004719934585444174,-0.00980960298793676,-0.031116568576850745,-0.0104390375970983,-0.04093291770503382,0.0018493395385126288,-0.0037542220432482676,-0.0012584367120767048,-0.010681896914139233,-0.011426194751850027,-0.011567703974779131,-0.003010699212965484,-0.004362115466903571,0.001102082896404788,0.007366799047726413,-0.007444032997922401,-0.02149797055259517,-0.003221629667032544
2022-02-23,-0.01706510609878087,-0.0264243198587103,-0.031151068507975554,-0.016393441064692982,-0.04047492023566779,-0.025739907805992668,-0.03498758992817674,-0.016151259623084502,-0.01747174441764021,-0.0013857619660814224,-0.028584270263989575,-0.0038527539003463396,-0.014167037475928623,-0.0133736784606302,-0.021248448583879198,-0.018436711900635783,-0.13257066433168008,-0.018048093493942874,-0.002834806494863229,-0.018005333953233227
2022-02-24,0.011359954349879686,-0.011026358137487091,0.027929635375977258,0.010431487506500137,0.06648310345183295,0.03935153375366918,0.05759839839604197,-0.02626647826010642,-0.013598304933701733,0.0008828231931767849,0.013790240749284255,0.03165394094404772,0.004165438216636952,-0.024267622715591575,0.026203761020501037,-0.022988745066708893,-0.024643531997596724,0.03390164996251377,-0.005685800398572138,0.012223807455634894
2022-02-25,0.030094171072565956,0.03602055098760415,0.02455668275212264,0.025750764285430883,0.006018947389150542,0.017561520452779034,0.001945003994163308,0.041907414435756074,0.03746905025233094,-0.00012558404243978583,0.017378633468522642,0.02081680871526337,0.022192332652293034,0.028904379319573792,0.013810304926130001,0.06083233545087374,0.030585406772051682,0.020827353151993577,0.022158665999279847,0.013500906849808425
2022-02-28,-0.000720091937682632,-0.015728577999673865,-0.0062882982426962775,-0.003933486438483347,-0.029122056008371255,0.0062017715107627325,-0.017471424945436187,0.03536773041022956,-0.0017036164824293376,0.003781572831631941,-0.005947418576341179,-0.002802723644458216,-0.007000281140416176,-0.012848408072691164,-0.0009693179788667905,-0.009196592885128974,0.01290323911929736,-0.002194348446091454,0.004195677256394692,-0.025264099609133117
2022-03-01,-0.01997114431044389,-0.03700584051731948,-0.008620639288614673,-0.018234742163741213,-0.0542568312387568,-0.048259010799716506,-0.027661217588382248,-0.02567556437780283,-0.06075081316198183,0.002036607887691,-0.015159609527812479,-0.023066311509798876,-0.01695949303196609,-0.02559020094003095,-0.029483836768758764,-0.06169838405270145,-0.026327134082126724,0.010855289785996813,-0.00139255689535156,-0.05183764267867852
2022-03-02,0.028151302856238347,0.04192140706087044,0.024051737068302215,0.02448850621618548,0.04057840616724073,0.038280193100796556,0.05943612436049084,0.035288751298333976,0.07267441739579539,-0.004893318535908464,0.02260992079098334,0.02436351461484576,0.014342165401395546,0.012678334256968515,0.027467861532124882,0.05411706954541762,0.02573061552803546,0.008378063742079167,0.01046013826400194,0.040755215070876094
2022-03-03,-0.0072539104571474056,0.007544112080827725,-0.018247413940243318,-0.0035797308166019004,-0.016584429861836947,-0.023042771361135417,-0.026612338401243996,0.004648104489262783,-0.03353657709235558,0.0001264710049357909,0.003841165219637732,0.011066796086633746,-0.010143429346050281,-0.019002905849566765,-0.012257150577535403,-0.0093845657865812,0.02168378722541564,0.0040395564810880025,0.0013803329566786093,-0.005730567785101615
2022-03-04,-0.015333641135403142,-0.029950110918443462,-0.011869721722572946,-0.006721444717861513,-0.037830451252474306,-0.018687676006585274,-0.024876806884044256,-0.020048499986847323,-0.06344203749487642,0.0,-0.011123711678111992,-0.012962096655343092,-0.01480177944136929,-0.02119406828687964,0.03005527599780522,-0.03872955686043045,-0.024968812831178244,-0.003931823804978585,0.004824202824108337,-0.002881896473554857
2022-03-07,-0.03626684392462143,-0.023156211153328665,-0.037526858072180036,-0.028584660419398555,-0.05779247418616995,-0.07494161603855864,-0.04925488142015044,-0.011465687025236648,-0.0886975670953799,-0.004664833506552668,-0.020653372092225508,-0.08210112263855385,-0.031098901670238877,-0.03329461589883986,-0.042433616246636885,-0.04173890140866632,-0.0006403420011000804,-0.013861412998555811,-0.0185186289973851,-0.06117524748943959
2022-03-08,0.0018436459634794122,-0.002633755911970792,0.0004837664995307467,-0.0060053060196034735,0.03066875620144227,0.004397043337634576,0.012486748892785116,0.0029563339635019226,0.019712506559203424,-0.003166630160610917,-0.0007813008659417475,0.034866498552084124,-0.0011927590666270804,0.017100251833939373,0.0091994169448546,0.025105959604164507,-0.00234900772750235,-0.0373283821303928,-0.011879628650707574,-0.012314334186814824
2022-03-09,0.026304195227190963,0.011443422233406109,0.034716151874008006,0.0211455566069918,0.04097566943221764,0.04211998184424637,0.05956442984540611,0.005951106708646181,0.054369729585896476,0.0001271205034016898,0.03485396085615067,0.03266769608962594,0.030289843354909474,0.046885978065845046,0.03658291421424753,0.020654958732450268,0.006635289553703405,0.013344223195033367,0.014144303831589822,0.03532496985328448
2022-03-10,-0.0005272150765308625,0.0008705144689842292,-0.006355364255913654,-0.002958526272060391,-0.0065605854040409195,-0.0152760349724963,-0.012134761404296035,0.0029579000626869245,0.0401069222620658,-0.0024141006673032983,-0.002399291885513133,-0.009024309129585295,-0.00790306544154662,-0.007464326043907232,-0.015560740740332757,-0.0005782827429087201,0.0038529877685518077,-0.006250252902847309,-0.0041842461367761485,-0.026593368406781948
2022-03-11,-0.0072817836352154774,0.005217328968143864,-0.014860652202046132,-0.010087708726222444,-0.01792451948183771,-0.01531892644210775,-0.017046886828287144,-0.0034027729450362143,0.0014690016966507624,-0.001528280144469485,-0.016880396772740447,0.003102231881114692,-0.013807908342716724,-0.007520461218442187,-0.01681026289586174,0.019959570442774632,0.00234517100835685,-0.019781063540790678,-0.012605072211084312,0.017010674648271884
2022-03-14,-0.009248220666261964,-0.009515558561242754,-0.018617350331163407,-0.004795663717404142,0.004803173815246975,-0.07253496491863975,-0.0476918892004079,0.0186659689786024,0.035203486188404076,-0.004336644178478011,-0.002854241657430534,0.013567378531606389,-0.00646197456484332,0.02043618401162961,-0.017392086778696525,-0.032331434194318276,0.02020880976093209,-0.02316816352582196,0.006383132836605521,0.06639632052242184
2022-03-15,0.014162908294343746,-0.0034935099101763845,0.02140262557033612,0.014335730534753566,0.026768519521098932,0.020666467436091907,0.02329938211916338,0.0013409080418185226,0.011689689304186013,0.0011529089386457247,0.03843697462693019,-0.006594426398705888,0.015609695783953104,0.013051393858780624,0.043959207597320527,0.001465483435745929,-0.005004490614979096,0.02487087477295713,0.011980088400339595,0.013783243302149417
2022-03-16,0.025391744884900813,0.02278706532405672,0.03247953083609256,0.019120984160194254,0.05027915181536957,0.04327025895922221,0.08060722074987714,0.004909553520516141,0.041316538068669306,0.001407833639363254,0.008356592901926918,0.0390369330562883,0.03383489928922612,0.024877831407165152,0.02422542395376026,0.017852003635163483,0.0033528857300055837,0.009589617449261567,0.037604617019289854,0.0023440787295927468
2022-03-17,0.011658991201223268,-0.013710305453380811,0.019741465822077586,0.013518462285950994,0.02659576470891989,0.015819504194301892,0.011382838352738123,-0.000666432074212242,0.006388720091455191,0.0016606378277286282,0.01037029774479481,0.007914638020884546,0.010221009351893517,0.0013003423455850704,-0.00732969739288869,-0.012650754731178493,0.005430370613199731,0.030579000014172353,-0.004697997362525519,0.018708966330614807
2022-03-18,0.008669097475601184,-0.006081797844107006,0.010584611812055389,0.007818845798167384,0.016407768533349465,0.007589936001028086,0.025862113852092694,-0.004666468078252994,-0.012362206330128744,0.0,0.013484520888991325,0.004824853719862965,0.011037446700344011,0.0043289890430457945,0.012842944734983375,-0.014851777114040066,0.008932139653303306,0.03804197405623366,0.0,0.03259857268845079
2022-03-21,-0.0025278681507920897,-0.0008739119867013923,-0.002775214767224865,0.0001139286982896337,-0.009345645041103245,0.01039011069943463,-0.019140982537430795,0.004688346095648166,-0.008457374983651067,-0.0049752036769663555,-0.019703571577933454,-0.019301185823531464,-0.0035378758706107183,-0.01573276762096476,-0.00827955774304534,-0.003547017407530606,0.005970766651976822,-0.026409946489126868,-0.008766100956364875,-0.020453213095425804
2022-03-22,0.006893161743486864,0.020122446542970573,0.011669663081360415,0.007985501167567133,-0.00042886868171054804,0.012983071085208575,-0.006901497200573314,0.024444814767915934,0.0327533609455295,0.0005134904715033972,0.01309714937703843,-0.0020163147559154604,0.012071271415855955,0.01116713784123502,0.016714065190992278,0.020468702134177397,0.008596000029046369,0.014703102983383065,-0.003401435170152234,0.005900856402219379
2022-03-23,-0.015604693015199622,-0.028301947087038926,-0.014995451578684094,-0.010411904573397357,-0.016731059275993276,-0.030074327078365326,-0.01150250533193764,-0.017136844963475117,-0.05087548372112305,0.0002559463611142565,-0.010453176632343797,-0.0431936769395056,-0.011225740909551751,-0.019489015813059063,-0.019563554957724105,-0.04709310625857199,-0.00385549900498916,-0.0286591847521791,-0.015016968489930171,-0.04286990931306767
2022-03-24,0.009101931533353591,0.015887041741689867,0.006125580060084346,0.01257985981780907,0.036649180471948206,0.036566979550379575,0.05284849224668564,0.0008828577432020701,0.02088410689278497,0.0001283850582467494,0.011900319385886649,0.008847517275842431,0.011555978715124926,0.012146710256452531,0.04512991197160554,0.01372800814308639,0.006111186023807891,0.015484195366803233,-0.002081919350972683,0.027817007859892273
2022-03-25,0.0057767164430495566,0.016507390156264456,0.002813065433734163,0.006442405582265165,0.007154903077046804,-0.003092286743320183,-0.006447128190867346,0.0088202059644229,0.025230132050565013,-0.003842721707259855,0.014060935553042553,-0.011959214357411652,0.0019040887831187625,-0.0013092248433922427,0.0038951410256644614,0.02527835400011913,0.011945810206631435,0.0029752023538300865,0.009040449431186426,-0.00229354139868021
2022-03-28,-0.002220751901201301,-0.012820658275013774,0.007057294406930037,0.0006751732160730217,-0.015043936570688365,0.0030386587194000114,-0.010197043472695122,-0.016611909797520807,-0.0066511093322439985,0.00025694653793828515,0.012017342304160294,0.011498875774934136,0.0039008240536455574,0.007428463731700141,0.006376538627784312,-0.017610775455000782,-0.003801500214661524,0.018493554301531656,0.0,-0.0045977216869503845
2022-03-29,0.01891787975213388,0.01904779763242348,0.024305850920027572,0.013153424289311655,0.016122267277069557,0.016535149502107105,0.031140291724759406,-0.007779631332318515,0.030800135602458756,0.0033424585597490175,0.010546048232057181,0.010869733780537238,0.01604054963008772,0.019952216986346194,0.013572817311422014,0.026292078176741063,0.002811884022919209,0.00709930552160265,0.012405089753258158,0.041108550009286926
2022-03-30,-0.011914455462606277,-0.03143587328185238,-0.0164545619904789,-0.007323754183425235,-0.05386235845940057,-0.05177873266554922,-0.030426887482544074,-0.017921083517159375,-0.04124717180905357,0.00038387041655330023,-0.01055375410716275,-0.029002803731435822,-0.005589278182691504,-0.01020630031364167,-0.016181583632152496,-0.03755449241686026,0.010214160526266891,0.003705396657234905,-0.025867957317322277,-0.028394057267970174
2022-03-31,-0.014067260640290957,-0.01315783963473749,-0.011886989200967868,-0.013301945122455416,-0.041482852155608985,0.0005893707202757614,-0.015690912685512037,-0.006158783490247788,-0.040311670582804826,0.00012835221537033092,-0.015790866827324224,-0.0066037039041204615,-0.016073398763834512,-0.008377995146513606,-0.002234265850530326,-0.02389601150014098,-0.0152656472490601,0.001530806731890877,-0.016771404825362102,-0.009589075639670153
2022-04-01,0.004891773892351736,0.02666645000173884,0.00026756373977865344,0.001925987118492456,-0.018876680998235584,-0.038149306872470756,-0.00927907211457124,0.00344270450859141,0.004941736322819024,-0.0015901409704248692,0.005249351829263116,-0.04551033342584343,0.006514405067129969,0.01754766294495491,-0.004287982555266745,-0.03594669313262344,0.03160878487471086,0.01263138754714932,-0.049040566450461065,-0.006915425461239799
2022-04-04,-0.0016225188170764238,-0.025108130578731847,0.008819425008740112,0.0007915130025124562,0.003754279880962441,0.04639728556129841,0.02617675717014678,-0.011893843019080808,-0.03020719085860768,0.0011563048104061835,0.003579521443517919,-0.009857444545938399,0.009658241375661403,0.030657843007114938,0.01255235165885038,0.0016072737778072277,-0.03434850966607972,0.005682101581581334,-0.008968382532723584,-0.00464264094596234
2022-04-05,-0.017472631356080903,-0.007104504424571001,-0.019162717817530983,-0.011863123410527865,-0.05423085051009047,-0.05428735983239685,-0.08027148003559903,-0.012268529563429054,-0.00796817152624918,-0.004490485120460352,0.004825584895534751,-0.0475058037340792,-0.014299615572225033,-0.015905728149801845,-0.03265350141167467,-0.01379978332688414,-0.01273211507867067,-0.01390428967317714,-0.01432900011356919,-0.017257378544144886
2022-04-06,-0.010132486971945354,-0.0017890952675003735,-0.011164158031929383,-0.0036587579876187215,-0.03311956711691344,-0.0424860049951683,-0.022646295341633316,-0.013358499692213144,-0.03541436053193514,-0.0009021257741319566,-4.174615133878401e-05,-0.012156268863179664,-0.011505751211728699,-0.012384527200240969,-0.01973539792357637,-0.007484670098400037,0.0030705505743799932,-0.015219324804760737,-0.00153012081390691,-0.01044141276314181
2022-04-07,-0.0012533448703712091,-0.010752663490159908,-0.005007837139635929,0.005163970430915876,-0.0076683055125212896,-0.00043111516913352244,0.006769026882740725,-0.014489119138174189,-0.023845539702775587,0.0007743001206490518,0.00400920056790488,-0.010120730856022386,0.0021255678793661303,-0.0034007098927989476,0.0017442113599774878,-0.01606550627703296,-0.014693957833385785,0.0031818586969007967,-0.0015325404587839264,0.0172662052587631
2022-04-08,0.0020917519690670794,0.0009056807392600064,0.004850080225982767,0.005365900044828953,-0.018547317802559582,-0.01817235632621217,-0.05378841776175214,0.006989636236364394,0.0015509502426822586,-0.0020623465901482563,0.0026619943162176085,-0.007784288323838484,-0.0009090722874290913,0.006184644441919573,-0.026614804010408166,0.005664707723063822,-0.018226866442377254,-0.008699535250657697,-0.005372349310189595,-0.01225846176396983
