Date,FNX,FEX,FAD,AAPL,INDY,OCFC,EXC,AMKR,KRNY,IBKR,VRSK,EVRG,HTLD,QCOM,NDSN,VCSH,TBBK,FITB,HTBK,WTW,CVBF,IGIB,CHRW,CME,ACWI,LKQ,JKHY,FWRD,CAC,GLRE
2021-01-22,0.002252064225663153,-0.002468979822861317,0.0037763003834752062,0.016073809446914833,-0.01438533977136025,0.010687069937682647,-0.011157566240606376,0.0005420924503176661,0.0018600906926615757,-0.004194193425170578,-0.010827648541626544,0.004106103431259056,-0.002048086665140225,-0.014142868032528066,-0.0005725941646970156,-0.00023981913462778337,0.030915604470770797,0.0071708822820970575,0.025157225797169724,-0.009924827989908458,0.027168508806092007,-0.0006520427573410981,-0.0015311214600819412,-0.011600351444756907,-0.004670354226585127,-0.012230847962449887,-0.010450658263389978,0.0026202019226655437,0.010276368649789092,-0.002427124350106835
2021-01-25,-0.004269135062595408,-0.0009114798166577343,-0.0034037160373709963,0.027683640972550494,-0.014823357220890565,-0.013595360924095523,0.01904106291503238,-0.03410955785155023,0.012999103399153888,-0.019607820792702402,-0.021166245618222,0.008550041650162266,0.011800926424379021,0.0121907032665034,-0.020157412452391887,-0.00012079046816215744,-0.009803925882236775,-0.01618103616335076,-0.010224730826644657,0.013656258581351777,-0.011137071950873656,0.0022834525803014927,0.01554163934184305,0.0017927797546670732,0.003306114740696975,-0.002153467285930022,0.006600669260118375,0.0,-0.02686523616411962,-0.0036497184514511227
2021-01-26,-0.009026277800286642,-0.00899771991055176,-0.012852766831500939,0.0016795814054084701,0.0009260610552990212,-0.025523204897623275,-0.011534247894727345,-0.03531387754863846,-0.03299731397029271,-0.02340732939989487,-0.000954213611254362,-0.013269426864334966,-0.011156149183317643,-0.011253000555507153,-0.003348458178855984,0.00024043829013331575,-0.01514270400271045,-0.021381648416332277,-0.014463020392030401,0.004299519361347315,-0.02487082073113711,0.0,-0.01832457472500726,-0.0033626616706587953,-0.003082682116845814,-0.008632000346637247,0.01554106046273196,-0.02040826114008254,0.0061651808247256135,-0.0036629712464267827
2021-01-27,-0.021519012456722275,-0.025789377533854574,-0.027861286475442726,-0.007683950902774961,-0.019888983375503932,-0.042954224370587046,-0.04270717664897217,-0.06101089862664022,-0.04265379102445077,-0.042324170952760864,-0.022440172216694032,-0.015315717103521198,-0.012307528028791537,-0.05462949991531785,-0.020801194928861122,-0.000480654482489129,-0.01892369590252785,-0.04403379731056811,-0.04612146218941571,-0.020216880637254464,-0.039942016148589055,-0.0003253051778483451,-0.06133351166377099,-0.026993162651563818,-0.024629357226247817,-0.028843914688696848,-0.03370585012534333,-0.03823672846904114,-0.011454803134399838,-0.03799018977651769
2021-01-28,0.007796096685229736,0.012695924816515713,0.013861651508982886,-0.034985331380165574,0.01297782589707186,0.03338779765060984,0.024866125769172687,0.0037129523510555096,0.009900653409915972,0.0060191262082045505,0.011721866268436854,0.02124445106796813,-0.028037817743950755,0.012234260374653916,0.004084880143967684,0.00012062098924547904,0.015672105273686787,0.04078777494651087,0.007692183179572432,0.0016506755744283286,0.0010024068621501403,-0.0014647211346294764,-0.02764399148118868,0.02058272626448221,0.008417003093496467,0.019053210378260355,-0.005546031169239685,-0.021529357279497008,0.03368349064822218,-0.019108292635635737
2021-01-29,-0.02043653774804899,-0.01480401759990202,-0.014688193584796783,-0.03742063633627779,-0.02911721725674643,-0.038135669879434175,-0.011417812373481717,-0.043156633573782854,0.014706024215241476,-0.036529653570327114,-0.01571635187625675,-0.0020431804718824553,0.0026712607398213795,0.0046927496613504704,-0.02902226829762422,0.0,-0.004747769845396044,-0.022635056325753578,-0.04252976679746101,-0.016334759528819798,-0.027040651494662393,-0.0009784091513621584,-0.03854372936776018,-0.004000309706613581,-0.01962048811465833,-0.03519394477400972,-0.02707971381874319,-0.032262674432505745,-0.021115435174042463,-0.024675270790874726
2021-02-01,0.022395420174563974,0.014349815854190595,0.02287625968160034,0.016520319076628764,0.044625631433999446,0.018722572747543298,0.012511921391513692,0.06829892279776617,-0.01159408591542388,0.0707634978270073,0.013297039593288096,0.0001864708866907705,0.006925956158587709,0.03391370565937768,0.020057113229943635,0.0012647694946674726,0.014907572640182165,0.019357098490708102,-0.010250713303836978,0.022223494701502977,0.016984202636400214,0.0019291675340087355,0.010168162795827662,0.03136337794553046,0.017027860385693927,0.02479311220900149,0.02548535634653981,0.014507043149756038,0.005592475357803162,0.005326226449261062
2021-02-02,0.011759147173731721,0.015747850401062413,0.01897355730713679,0.006336692484206097,0.023886140722191085,0.013513629661047633,0.018298564679830154,0.005428345300285242,0.01759534002693508,0.04288738289895777,0.014843634359118951,0.002418726858074427,0.0068782102726800964,0.01980427006402219,0.005531809822444167,-0.0002412274144582005,0.09400707041343748,0.028145060513933506,0.011507445992379628,0.017691008069144143,0.01315787325632356,-0.0008161785923639364,0.002198768602117207,0.02438111439260937,0.012720230416231493,0.012514245037811067,0.018857538554919673,0.0318988459337759,0.014036093904387537,-0.02384109942098711
2021-02-03,0.0038741589196664705,0.0002627383790068105,-0.0015292464358737101,-0.007778355534922454,0.008075305001684407,0.009066841549661753,-0.008634598316749065,-0.018596358025447235,0.012487859487861463,0.007317648693383694,-0.009698083693393644,-0.004269552758379702,-0.01103523341315582,-0.01505032485245561,0.0008171862825541165,-0.0003607044390593339,-0.0059076587214639265,0.02341696101055124,0.0068261991651250575,-0.023304554997650495,-0.011987974964723702,-0.0006527322879598119,0.003578622993793301,-0.00010402978537016327,0.0017174589477855218,0.011809769715792617,-0.012162853973752275,-0.022118708075539173,0.008096071018460993,0.016282209962338312
2021-02-04,0.015323370619563903,0.011953164557232387,0.01477483503651511,0.025757941031216536,0.004672891434097881,0.00422808106202166,0.028013108326745195,0.048288604355054776,0.01612907960769494,0.012058580998222546,0.00813407181440673,0.02535437439300714,0.013815220234351555,-0.08829326479079347,0.012408673378905943,0.0003608345936991775,0.001620782618829919,0.034160541227463925,0.05084712241200373,0.015034119980222416,0.029322203974613492,0.0004903528456097206,0.004371155610491284,0.008021117841888525,0.006859030610159467,0.023615720560282938,0.026431851089876446,0.028205470050442827,0.024611522715947798,0.02670230870680479
2021-02-05,0.01140316303568456,0.007918051198375187,0.013227991921278326,-0.0030982464490988404,0.0064230039673245365,0.0005311977147774982,0.00022900921826063403,0.040816180775907096,-0.005602270677339871,0.032443576926629136,-0.005095691183084505,-0.0020002572340293012,-0.006289382809811395,-0.014394825631033337,0.01102010191370062,0.00036187521180353066,-0.010787527133936159,0.00031130476140206476,-0.0075265620561972835,0.06980426360516923,-0.009331497680819423,-0.00032679128238122246,0.017523841383771943,-0.011057580693673352,0.005747615807556006,0.005303776061386323,-0.0031291854402977215,0.01736018027671049,-0.010366968299758583,0.014304308543030553
2021-02-08,0.017796067410019045,0.009272354704704888,0.015158103677071155,0.0010966144575030867,0.01122365852130125,0.05042422759944998,0.0013736676311888463,0.07787128646630137,0.025352131990532323,0.0008339052522612356,0.0076293946748982044,-0.012205920531962566,0.010548507010728958,0.01055956574585526,0.010262439558445413,0.00036110593320248796,0.02562700705802179,0.01464201873772164,0.03250260547012518,0.007994157138821345,0.01883958914924655,0.0008168731228199722,0.012719659542998585,0.001828490413194217,0.0075141176396578135,0.008704814212856515,0.03466093692524996,0.03399767803443532,0.02861548162789851,0.007692300168250066
2021-02-09,0.002714693065941187,0.0035726780782012746,0.004833331219103343,-0.0065735081482646285,-0.004134999145596119,0.03789809157639823,-0.0038867070648334057,0.007276311615169728,0.003662947615360901,0.011392332349373202,0.00873656412918522,0.008852780147522665,0.015135739683678429,-0.0086171151413178,-0.008737169042106085,-0.00012071516984468733,-0.005847884429879713,-0.0012284054822924162,-0.0020986941106770907,0.012361465220646739,0.013138786144303971,-0.0003269287719184222,0.02111795940312633,0.0011996144611690074,0.0019957061055875247,-0.021966605772094305,-0.0549903984627691,0.05202814713485826,0.010432295316481932,0.008905813439588295
2021-02-10,-0.0011911472385385258,0.0021614630354473974,-0.0023190753516135754,-0.0045585193724703155,0.002403847721347052,-0.003894772160318194,-0.005737784907465127,-0.029411882434632552,-0.0045620307100847635,-0.012774893982627655,0.0016273708578804502,0.011700099803162445,-0.017480754903362872,-0.004174916862221156,0.008442279097682137,0.000240714898784411,0.03582887962345871,0.002459482711501426,-0.00946359666833807,-0.01251674329942598,0.0062438750140414445,0.0017967620491003977,-0.009905330322769745,-0.03526614452623489,0.0002097925701927128,0.005882306825932382,-0.004949296447494089,0.013770865879429106,-0.005653814772165311,-0.016393397278420263
2021-02-11,0.006723065766980119,0.0034254289056943055,0.0074903922207416596,-0.0019205180878747452,0.006758403141511993,0.003910000722278095,-0.013388890907077289,0.22009598457335744,-0.0128322950687072,-0.0058439101436725815,-0.007965694065235063,-0.011203540887151808,-0.02250140088291852,0.0004124093759303449,-0.004159211880326863,0.00012006262398411849,0.027361835639334364,-0.011039575758591269,-0.01291736075358585,0.01263117010661019,0.0,-0.0008153059792322948,-0.00747562524012102,-0.0134449396240508,0.004926062765008732,-0.007176797859136941,-0.00087399472875338,0.010867025516063222,-0.01977760476126711,0.01410251974197485
2021-02-12,0.002477483016293469,0.008471642685691005,0.008630991600132143,0.0017761882363407366,0.0,0.0014608663313557813,-0.012400474825991936,0.05490164509688711,0.007428042668179202,0.017074863151495645,0.001056533664100412,-0.005299855778995721,0.004282887216834341,0.016625236474322458,-0.004599972856801249,-0.00023999008990860382,-0.014572814760693387,0.008061957716442247,0.0032716172045479386,-0.004639210641346758,0.008114799651963711,-0.0016311249589469057,0.01129822974164596,0.009085379062865995,0.0047975554226273864,-0.011512775045922963,-0.020182913144923376,0.004907719254195753,-0.0015133397465921794,-0.018963289686958484
2021-02-16,-0.0023639588122803534,-0.002758373137715986,-0.00703224001643421,-0.016104073168295208,0.0006494727464676497,0.008750595984114096,-0.005448870069571177,0.030979197110142964,-0.007373273676704595,0.0272464216256858,-0.006015927467677984,-0.00018364471314691322,-0.015458461177712546,-0.005541115140952679,-0.010782472248484276,-0.0009626370063999801,0.0458949306740557,0.029529424172026975,0.014130513128193689,0.0030339938955648016,0.0,-0.005719269534311455,-0.03066816095945868,0.027336456638530793,0.0018684861354627547,0.014626081311891914,0.0041199314221564975,0.01872095471299362,0.0020208053743338006,0.01288658526843589
2021-02-17,-0.005384795713503476,-0.003394523672139771,-0.014760979070366442,-0.017643731136250507,0.0021643034936131844,0.0048193332274997225,0.004525885011603448,-0.0436698712378254,-0.003713848955049781,-0.005492379175435769,0.0010620572478798884,0.006982863614601653,0.005414066942231566,-0.016376923408259803,-0.01331615936384345,0.0003615363249789283,0.02389077355680147,0.001792652999923705,-0.0010719024111485176,0.007803077840329076,-0.005208525394138741,0.0018077535519418486,0.016384017475353563,0.009134028790078519,-0.0019684985489871742,-0.018152595189504406,0.018052587213748694,-0.02374162586901407,0.004537143877313188,0.016539393816223047
2021-02-18,-0.009637445484210416,-0.004919878794006682,-0.006235482921619018,-0.008636454169565044,-0.007125985408004021,-0.006235140231871217,0.012568163181515324,-0.04063701427417854,-0.0027963753586305318,0.004310414524150152,0.018349552112382206,0.007664400454336695,0.003230729872575777,-0.005803061044553304,0.01039399685523712,0.00012004287062938879,-0.05809520539783297,-0.009245296841824513,-0.028969942527056536,-0.03001424769007921,-0.010471153659502463,-0.0003278651524333265,0.014341445925881269,0.014910291227360428,-0.00695518476396817,0.04975522706584523,0.02572530202768486,-0.006664422264239134,-0.012547018770842633,-0.016270293032257133
2021-02-19,0.01749396688282223,0.0069726081408652,0.012374714528709863,0.0012332021457235331,-0.0028275198083527187,0.029439992392376713,-0.030913381649836036,0.03362463193209231,0.02990702117268862,-0.00040218941732517166,-0.007968094148843696,-0.017928481353905124,0.005904816946442626,0.007157030139518961,0.011902876794206652,-0.0006018448417183242,0.03387260126569647,0.039734813866137975,0.0044201309853506565,0.008924210680525624,0.016834954888855558,-0.0037743398419002316,-0.005041611869607832,0.005567497180027248,0.0017770814404034496,0.004662108048516966,-0.011917999773585763,0.014948265546280481,0.014739695871158753,0.00508905358442302
2021-02-22,-0.004728166204244544,-0.011960276506430167,-0.027373826930420897,-0.029798840337698085,-0.017229847640188423,0.013127097539707533,-0.018849636287869842,0.004655412858595387,0.01905613659688865,-0.013551825566105125,-0.02231094208518858,-0.03356077546182323,-0.010672341782468342,-0.03780828181746232,-0.016587241989647228,-0.0010843138100417038,0.009290886045017155,0.009843808219122119,0.0297026803262872,-0.00035571231427056205,0.022232765810695776,-0.0026353729820463023,-0.01057500945591372,0.002050416068242633,-0.010330933261035624,0.005155887094989708,0.013055682499847343,0.004406820474558204,0.025544859778994677,-0.003797494866606632
2021-02-23,-0.0019430546575256447,0.0002549076190343502,-0.009558175274966163,-0.001111072534360269,0.0071014473833332925,0.014807918385002505,0.004926125415827265,-0.007582281163948212,0.014247443934297221,-0.014145559137508257,-0.0047247911110923635,0.03701577646260579,-0.009169218093839415,-0.016779096372967595,0.018656926895306958,0.0008446022465951053,-0.012112403458954701,0.005734019206036889,-0.009615228517768637,0.005246816979932234,0.01156858457066412,0.0016517048630939613,-0.0004454982014612252,0.01677993250850429,0.0007382710998333764,-0.011541622074052404,-0.023223770688348244,-0.022052940788650388,0.012698256858914236,0.01778911630985469
2021-02-24,0.01633460085337224,0.010445960153626421,0.011527062925740905,-0.004052100477716203,0.014764324735299983,0.029639955016200314,-0.014951051419637151,0.01867567823797911,0.018437326477366955,0.03697568338716595,-0.0961911827688483,0.0036799292394509298,0.00707665523631773,0.02902557318568255,0.04749211037021661,-0.00024121778238317404,0.044629714303674684,0.03335228995097439,0.04638613104768341,-0.0019462518745965163,0.022415628992927816,0.0008242652636303305,0.002784504373339658,0.009811606647456506,0.0056894793561417245,0.037363951717344523,0.015605102846996122,0.018890359786838617,0.02122012641142379,0.021223479580059434
2021-02-25,-0.03310264380283334,-0.02634923904583142,-0.03692586723191227,-0.03478279924690342,-0.01976116426450436,-0.005314603035763921,-0.03159975340094312,-0.050833507055822014,-0.009482560587975475,-0.01410340604829563,-0.019339992055574906,-0.015765277639552266,0.003783646451704481,-0.03947559934767875,-0.017993158003711263,-0.004819341279284628,-0.04178401040033364,-0.026206842671019692,-0.018556648577005674,-0.006071487275245424,-0.021924184604853014,-0.014827107273762352,-0.00033301040547784044,0.020428446447410487,-0.022105795958980545,-0.010255148459288432,-0.0021100199130386077,-0.00753174271243906,-0.02455740361768466,-0.03300738969322936
2021-02-26,-0.004183220845587532,-0.0010358179772783638,0.009172829058604837,0.0022316923994001314,-0.029020830964618716,-0.032502351457966316,-0.008222103498328748,0.04872691038591026,-0.012184643079773183,-0.02175690962941257,-0.002678215337565515,-0.0011175756212282728,-0.0199244490166941,0.0048697211355202,-0.004089050431621999,0.0019373074092294829,-0.006859352802307317,-0.017280575630508443,-0.0010504455183779626,-0.016185927608178052,-0.02058545690425917,0.007023525343468284,0.009444419468298326,-0.02490243323650576,-0.008892123367487348,-0.004548786945403505,-0.019032800906509828,0.0014008624647832146,-0.018881513918418524,-0.015170655862697946
2021-03-01,0.031063416537920663,0.025016165547853797,0.03017618121965393,0.05385129248742504,0.03011627764485003,0.04003691904132545,0.01839374289893314,0.03432408894817107,0.017620984446325094,0.06050573684504479,0.019469179880087895,0.0061531953969296005,0.01593399495514025,0.024230983710207488,0.0071201750276608244,0.0010766579843890511,0.03996050555746988,0.03776300638199381,0.0199789408762705,0.027556103728060055,0.02662318024836985,0.002462612375461193,0.015079793513546047,0.05007527185608396,0.023024468411600996,0.023863744976425627,0.02472397297387441,0.02215236623651129,0.03997025488627903,0.029525095896911102
2021-03-02,-0.014152648061845463,-0.0075871520251045155,-0.018087228936163213,-0.020893553225591832,0.0015504486359365632,-0.019911482713614204,0.0,-0.07972474665624174,-0.008725815916135082,-0.012895543434340517,-0.003950949039821627,-0.006486312737568167,0.0005408757529565822,-0.017564028763831452,-0.004231532032595631,0.0,0.0009487883223937565,0.004166452180342617,-0.019587601347049843,0.0017202515551584252,-0.014558608733865386,0.0,0.00975921294350024,-0.014592590103825964,-0.006445368077571234,-0.011405745607999784,-0.002892672625249282,-0.0012548281772667425,-0.010438673798812803,-0.01371578604401169
2021-03-03,-0.007829905395369874,-0.014781120222139399,-0.03477384642506698,-0.024456831070291063,0.014374075891327331,0.030248296767230398,0.005596519374212905,-0.02154804622724793,0.027288800053186124,0.003298753496343787,-0.009436620705210341,0.0018654058400762175,0.009189370821939047,-0.034679820842006825,0.0084989447956616,-0.0010876658458304211,0.03838859958759677,-0.00663863862250047,0.030494058546920444,-0.01963803290194921,0.01615843766522107,-0.004481523441756896,-0.0016109074541877932,-0.0040649093058057195,-0.010954085942013414,0.009781456489214246,0.00408788300959384,0.015913052874904965,0.0335651303919815,0.027812929364440464
2021-03-04,-0.02367677011356828,-0.019787476027079753,-0.033885857356951044,-0.015811821500422707,-0.012426354547548035,-0.016651950299703344,0.006071601926949777,-0.06741566755915873,0.020565568389085964,-0.016177774553261304,-0.019173291372640233,0.020666497247576077,0.010176584046528436,-0.029317947681358203,-0.016084053988896674,-0.0014521919252231674,-0.019625755735756867,-0.009746761709110596,-0.023469214096053848,-0.003143886706496013,0.008632476091331664,-0.006502115607738279,-0.005083257479793546,0.005928132185329504,-0.014301036380832355,-0.005215772685740361,-0.03276636911455566,-0.014536798107679494,-0.0006958857361449855,-0.00861004844266633
2021-03-05,0.023015757925768376,0.020450986533041116,0.01541728069509607,0.010738362761880227,0.007064107314959767,0.03475935077815251,0.006423035858846626,0.030361480288638942,0.04282106181377254,0.0053479532090232595,0.04002468461284536,0.019618570580695716,0.028101349050406066,0.015258054573393132,0.023659116129266966,-0.0006053447512180954,0.022811907893883987,0.0340268932112926,0.03343780789260631,0.02734849829557473,0.026126240484468433,-0.0018460988133660594,0.022176336708899846,0.03333001018593684,0.014072181474970469,0.04769024544424605,0.03364164500925093,0.003773606913404448,0.04735383054988618,0.016128927295115947
2021-03-08,0.005267719519965963,-0.002714984156373723,-0.01840936726507636,-0.04167346904313396,-0.006576040886441037,0.015503656181223624,0.02648870358156552,-0.03367639740120176,0.04991941130156019,0.00877665144396822,0.020996836193303947,0.01662166880484328,0.006189041532636885,-0.05048174954316098,0.002703959138280476,-0.003516295007366388,0.07055080531873337,0.026380464503119816,0.04853393859150135,-0.012235763106149267,0.058384784693254144,-0.007565314709263915,-0.023609417236294727,0.0005609391981051814,-0.008821011634793874,0.02526198529560686,-0.005138529299756112,0.006607365828747991,0.052526260500410205,0.03785109102559825
2021-03-09,0.009716180637447058,0.012705928973310021,0.03480249799088697,0.04064966779497792,0.022727129501474597,0.011026524567609997,0.02064366055036615,0.05566312587206679,-0.018405018905086168,0.03981007967159633,0.01613738145670096,0.0047981735302113915,-0.009738539613842634,0.047970767949491844,0.003409218143655579,0.0007298912489970277,-0.04081636790548637,-0.02729206920077909,-0.016393427249309145,0.0051059209069341804,-0.009539857943362207,0.004065684427955629,0.019605706516934607,-0.01604570685634732,0.01703930314197022,-0.00581101321881794,-0.013973670434080487,0.01799457646118796,-0.016634980196895355,-0.014117633595186141
2021-03-10,0.012541930297487847,0.007937380137962746,0.0044844727093957815,-0.009166727362841742,-0.00021575822277031254,0.013842395579050981,0.00794624190897375,-0.013296401376846956,0.017968968264445495,-0.006085520515934251,0.0025225790606970833,0.007251485489846887,0.0020705575877228988,-0.009604021680394315,0.02292095186191534,0.0012158844362284427,0.00930855482236681,0.03568500082047321,0.029411638517676586,-0.009497453008650347,0.011725097242774707,0.0035428962636108174,0.009721092426858924,-0.014686432836236607,0.004481807326334852,-0.0023383490536372786,0.0038952533338434403,0.012562539667918315,0.0319058951164668,0.025059670081040597
