Date,ABT,ADI,ADX,AFG,AIG,AME,AOS,ARW,ASB,AVT,BAC,BK,BRK-A,C,CAT,CBT,CBU,CMCSA,CMI,CNA,COP,CVBF,CW,DIS,DOV,DVN,DXC,EMR,FITB,FLS,FUL,GAM,GBCI,GE,GGG,GL,HBAN,HD,HON,HST,HUBB,ITW,JEF,JPM,KWR,L,LEG,LNC,LNT,LOW,LRCX,MRSH,NYT,OMC,ORI,PCAR,PEO,PNC,RHI,RJF,ROK,RVTY,SEIC,SF,SLB,SLM,SOR,SPGI,SRCE,STT,SWK,TFC,TKR,TRMK,TXT,TY,UNH,WFC,WY,ZION
2019-01-02,-0.039126243618008316,0.0010485249650804551,0.0023772414377467577,-0.011708778607730452,0.0053282680181954145,-0.003101693029125885,0.018032960030707423,0.00870204684658682,0.008084404476058626,0.013019258958306246,0.01298707648165398,0.009135447037146749,-0.00634967320261437,0.02823691239442061,-0.005430321377077885,0.012110362538044095,0.014922673522251184,0.009397694852427918,-0.0019455505028256326,-0.011551806537545062,0.01651933998315669,0.014335042133513554,0.008813124709998066,-0.006201552958192691,0.004228238527760997,0.029724951672294164,0.02482606288932021,0.0,0.028474290288929893,0.004471185951064216,0.012186524808521781,0.012306420206084079,0.009338880891522239,0.06340798358657551,-0.006929331295196572,0.02468833575246432,0.018456723813268017,0.0034337775194599462,-0.0021950491077451506,-0.016796710976909268,-0.0032212894796631586,-0.0007102573561268422,0.019584935480510213,0.017311984708351824,0.0032637084198980926,-0.009665918713814947,0.00474331331595268,0.004287494229593181,-0.02603554474586789,-0.0009747161995289355,0.015642121942135434,-0.00890266998114786,-0.01973965569242575,-0.007236243006574772,-0.019445621552412473,0.012601004536543448,0.01715828563297661,0.016251672912376947,-0.011538699782165818,-0.0004053231869558527,0.0025916578280513747,-0.020751649801980188,-0.0028139155953670336,0.0,0.031042527395938047,0.026474394469266915,0.010753217627616163,-0.0005298503712487523,0.022805853865900616,0.013635733874639344,0.008267663433268124,0.024699962028468248,0.009110639422619693,0.011958848306063086,0.0021740326354418027,0.0034015058586944757,-0.022599642832000666,0.018663135618468996,-0.015096463939818339,0.02061880950788475
2019-01-03,-0.04719457249774073,-0.06040538704366061,-0.022134159033763368,-0.004135214367020357,-0.021958552673128295,-0.02844866170593152,-0.024154679568001214,-0.0425594045145391,-0.009022255557538439,-0.024063214439988934,-0.016025672839761973,-0.019789671194541336,-0.056098034250157025,-0.018120797620764573,-0.03853422735025336,-0.02692130428682349,-0.010309273407205222,0.007856023945969737,-0.01979274284643795,-0.0011455458756134407,-0.018933251844522214,0.0053972104117394615,-0.03465365547339061,-0.024226848731025874,-0.020490811351091764,0.013356349133161194,0.0040373705218441636,-0.0215898831453597,-0.0008264541377500656,-0.04131553878176897,-0.03681384000417831,-0.017714567426550643,0.0012506236871880905,0.001242204532778901,-0.030799390181371566,-0.015746494051148252,-0.008237603858688991,-0.022040541814599135,-0.013350602051768634,-0.002440349356714888,-0.027771896459156897,-0.02488176854843649,-0.019208733670903144,-0.014211823750356678,-0.027203324818948715,-0.012422451304502258,-0.015551371672848702,-0.013390043243826533,0.0017013640831142762,-0.011921392030373457,-0.04822863816885736,-0.013031510204081664,-0.021052545133927292,-0.015678765054470856,0.0019830072273829824,-0.023159362230590452,-0.003373410339983729,-0.004545188558832347,-0.06437925130603539,-0.03376543297327239,-0.03532792002113938,-0.053692017875947684,-0.03603205270268495,-0.03404145160142302,0.010752476910644404,0.009378283783487706,-0.010638816122550132,-0.032263352693097436,-0.000484700526956483,-0.03253593099708796,-0.029156127143536437,-0.006758214736754198,-0.03372313137996019,-0.004866010285248357,-0.025385029861521802,-0.014830884564201341,-0.02727001865942902,-0.007882481280780063,0.03390620389832799,-0.0055316728961123385
2019-01-04,0.02854168026156456,0.024278805562981898,0.022635169474672034,0.015375769230213221,0.03690331022912341,0.03782273039044948,0.04007539739954269,0.03844429086612822,0.02427903490384442,0.04314894314992834,0.04153101916073765,0.028994950399905628,0.019163763066202044,0.04889635975838735,0.05464559349681397,0.04540056101369849,0.026981172328243375,0.03377569231817845,0.041532578359923855,0.027987865504907727,0.02524927482613548,0.02635465622844535,0.03459046425896117,0.030847466598234785,0.045421791908556663,0.0446424661210143,0.047706020210458,0.0215530845347085,0.023986889589921123,0.04968455833296814,0.04495153647484984,0.020509262458889177,0.03121836630149155,0.021092094140132023,0.032026274895938345,0.03546208148758945,0.02823896286123495,0.02971334667208536,0.03498124486104848,0.031804281066263984,0.04258836439389557,0.030214863968129224,0.04665865872330688,0.03686544041962225,0.02352443683379324,0.025381853056587245,0.030183240828645985,0.05684496470955702,0.012130018733465864,0.02961499592251382,0.04884921590974978,0.024483960946088956,0.050490597204671195,0.02473082361763934,0.021276842797257167,0.04440852273976237,0.03046695203135763,0.02502758094240165,0.06030259507387714,0.04053681823655708,0.0315371965596698,0.04258817536232118,0.03602787154371345,0.05123676642525332,0.03962761433493278,0.03716605519887928,0.010753217627616163,0.04800131568095134,0.030310545842094694,0.03783371783955247,0.050678529750349144,0.026309720567321282,0.05825786194766214,0.027942603153783052,0.043633389684627044,0.017634279420460475,0.011695035299887468,0.029632791187899965,0.034141864812683664,0.030713354564795736
2019-01-07,0.014975636213897303,0.006288390448522696,0.01422922851447983,-0.008068980939448078,0.005723899711040481,-0.0016167534339245337,0.01790569564871536,0.016052069209805397,-0.0009877046846834547,0.023905669084425263,-0.0007821200357880365,-0.0022958182812076178,0.009914529914530013,0.008706432804728381,0.000624008727067471,0.007916883015907317,0.0033253287567736045,-0.010611489733201807,0.004920197187399333,-0.012720352111551758,-0.004391838744076337,0.0009510186012668953,-0.0035961523789329597,0.008666966808249521,0.013294800641870719,0.031746201131504614,0.0006979132090525475,0.0075351627833317725,0.005654027895001246,0.021181902121588436,-0.0119622518912611,0.018364512727230053,1.1655584919445516e-07,0.0619682218963995,0.0004810759325735159,0.0037338235019133137,0.004039171683540621,0.019698194636005084,0.00557122312855185,0.0065204930043578635,0.0037857801432752414,0.0002360306582835925,0.006604482971545034,0.0006952988196724519,0.022420007348811666,0.006790736079288262,0.017524881351256516,0.005210936620944295,-0.006951330043058701,0.01896221633312578,0.00890919418283409,0.0043794325554038505,0.017356517705256147,0.005726814871848562,-0.005329358929679229,-0.0011855459146791203,0.019053741490728582,-0.002227146386823642,-0.0033872790457374347,0.004701543896971527,0.008326276298928237,0.010937208542644905,0.005868260070917897,0.005705984840679967,0.027628855928953255,0.0011200437391218898,0.010942255198027606,0.008010837321237085,0.020710646542445144,0.012462800070446312,0.0211121533796359,0.007956028245557745,0.016359566900147948,-0.004077467853233485,-0.009599060284707472,0.018596999238548628,0.0019195398113263096,-0.006465006650772098,0.019982585117459317,0.003988774990156152
2019-01-08,-0.012006379281917057,0.024396065390864585,0.012471076712296414,0.001225771065104242,0.003959829623404687,0.01471881713993195,0.024493414688898207,-0.0027042760550710643,0.01235801407978232,0.002360950587620314,-0.001956119152795921,-0.0037659391767077555,-0.003723764387271511,-0.002697430944647694,0.012009914987543668,0.004488003353974923,0.013755254230009228,0.008185042871111214,0.002630988114418198,-0.006781353797934209,0.013392033305645867,0.03420420097862986,0.02136165101500187,0.007778595681753098,0.02204784843433827,0.007889549265408746,0.031380732881513884,0.008309870815667697,0.005220984658496741,0.024327815430388533,0.016530726495208148,0.008506357464497905,0.02268840930306726,-0.020595101193678467,0.017792459727752563,0.011544773255024898,0.009653815560513701,0.004801157256963728,-0.0020684183138401924,0.02473486269231495,0.003474029028599057,0.022010553776702135,0.009294691378006315,-0.0018860601882036976,0.015812861211929263,-0.0023932169959918204,0.01426223755715017,-0.00851650930114689,0.015447685603198424,0.02070059011710268,-0.01694298642112191,0.006851529054478611,0.025416140917489338,0.01681118459857678,0.012664226176395177,0.009667723581204157,0.009671418539906274,0.001570926593527755,0.025760106389549398,0.00722011040368753,0.013080198036084179,0.026720576147699182,0.009075279551706616,0.0420805250088685,0.012446665783091726,-0.004474490008046339,0.011725708022466197,0.009157085317555547,0.005303137709339767,0.0043085344659461455,0.018449444915182633,0.0024117592214798478,0.013796776624222185,-0.0023881393966651565,0.024122334483034802,0.014523088948655394,0.01337074028075036,-0.002099113152045806,0.005963215938612931,0.009114250335243046
2019-01-09,0.016690932248431434,0.025340419784134482,0.012317209609934432,0.02537547491153691,0.014542868765438977,0.006672580093722846,0.013910223587642934,0.012130704692779881,-0.0009769215507433593,0.03402232119916393,0.009800210777148877,0.0029400593680457554,0.0008834522595990713,0.016588837490167707,0.0038528294136477292,0.016085890542906434,0.007847429289338903,0.00951864417157422,0.0019678627825430173,0.006600032776305165,0.03311564179205795,0.0027560175859726588,0.006016668642516043,0.0112188967882636,0.010455384028755121,0.010959159439654309,0.0005071549552519983,0.012032453255552022,0.0007991497822033011,0.02074996590459266,0.01557513766142593,0.0050607467101615455,0.00524809225555356,-0.0070089763155049,0.009213644886830519,0.010778098967100025,0.007968278621881986,0.01034364043019953,0.0046636570844884595,0.0034482595858054133,0.012166486239329366,-0.0001536492249654131,0.0027085828298996084,-0.0016900302728140026,0.024895370653474247,0.004361984015067266,0.005571998293905311,0.024633140976080714,-0.009032312853932023,-0.006145700352254813,0.051631976053636564,0.0008661543046921683,0.014957472760350088,0.007200267961213314,0.006252883739484183,-0.015118607904635262,0.010216950709357908,-0.002806683643388097,0.017265586671901367,0.018319513922626873,0.00599841508891652,0.025644031858772065,0.0055673970965517405,0.021551947052989462,0.014015535893237008,0.029213893470812158,0.0014856345136176063,-0.008959567242710298,-0.008256785761701413,0.023134770198739885,0.02326862934043139,0.009405113667954046,0.01612875181686846,-0.0020520624942316212,-0.0056784618840828305,0.0024540144712754675,0.0014385816163644538,0.005469096297131548,0.003386695821418373,0.008568974502825455
2019-01-10,-0.005184392530119264,0.013844328986007737,0.004562540631239953,0.014870246829459033,0.006316784637493855,0.017290795996340202,-0.0021439799426247186,0.022701644838120538,-0.005864660257303478,0.029359644579968203,-0.0011646294988766348,-0.0060720239761545836,0.002036936447582738,0.001064305857527481,0.020649646264964572,0.009674663557695196,0.0006487455004691167,-0.0066555357404392,0.01353022991092967,0.014244009843185745,0.02242291425774101,-0.0009159930508793046,0.020125385333832124,0.0011537886797376995,0.014800313034240009,0.017808834408240326,0.024328417279567693,0.011563394071889332,-0.005189619267787382,0.01959330650285951,0.01037411972414759,0.0013426549151842604,-0.004983172877426667,0.05176434597532409,0.00795892030926515,0.0013801648156401836,-0.007114653259075454,-0.0037278546341731333,0.014957081919849013,0.012600241096059062,0.013290216527164667,0.01115469210669251,0.01944885969036947,-9.96417619367751e-05,0.010795920257240521,0.00738319319389702,0.010818037398478308,0.00862569881950348,0.019668998646208857,-0.010821187702742652,0.003958387166807409,0.0070467151578346154,0.0008421412774699544,0.005427346265872934,0.011472383352546522,0.00903961049201052,0.005057007833425553,-0.010181345725679303,-0.002400261065845233,-0.002216174018186079,-0.006287287006149445,0.021908664280630985,0.009795488629537719,0.008438925369665506,0.00994152901076295,-0.0021836011624311036,0.0,0.020096516231136397,-0.005319294987215173,-0.004043193615532736,0.0074779914850411355,-0.006284259598104303,0.025793222966446372,0.0023989415251592927,0.013536335469416239,-0.0012243140952654663,0.00504839921925937,-0.0010460434361163617,0.02531624397998944,0.004821864507114304
2019-01-11,0.0036189702135136503,0.016363952846918384,0.0037849427198541896,-0.001069247351661029,0.005794071914631216,-0.0007081902399704854,-0.004511296477507587,0.013649495111422993,0.0024580862072467458,0.008852016682538766,0.01165952106617496,0.01285019126536513,-0.003997831684510067,0.0044292846559284005,-0.006468356456232449,-0.014590442327064856,0.002917692018536311,-0.005304262761387513,0.0015071616813973066,-0.0035669559070241608,-0.022814108690037527,-0.0013754813459552206,-9.32204869146247e-05,-0.0013298196625227687,0.004904833370628747,0.002662517848578183,0.007422161493027435,-0.001449070679719222,0.005617929082573081,-0.00192151880528324,-0.001338771432016661,-0.0006704747152520563,0.005008129251278248,0.0,-0.010915158252909007,0.003256944577153309,0.005573247564675254,0.001954548793572375,-0.0028311270058283267,0.0033937899232916457,0.018323585261067032,-0.008597164098475996,0.011659016813375445,-0.0047811510863191575,-0.03356001817807697,0.004095907425131662,0.000782946121249184,0.005094308732695785,-0.012938093678349194,0.013752788686639317,-0.0031817872715038664,-0.003805447663134287,0.021455505543813258,0.007373222203962637,-0.00756148027281478,0.004732953509305915,-0.005660496284859873,0.003930348466206546,0.0032653640456565824,0.009275876629044166,0.016567856514259516,0.011507024888558703,-0.01855730947016143,0.011671124615875828,0.0021612810122801918,-0.012035131532134313,-0.000296423481842778,-0.006604413139576271,-0.003952159907214758,0.007517735263010916,0.0051505039703501065,-0.005451016877047854,0.005560932925891882,0.0017093592270354119,0.0018782598633153569,0.004902119314306619,0.011434536031218023,0.0025129771528038525,-0.0037037929824204063,0.005255768358250368
2019-01-14,-0.010723105520643927,-0.028425644359908686,-0.001508293364746005,-0.002043168896266656,0.008161535266475228,-0.004819219957496679,0.0012948235742527014,-0.0016321425825148728,0.002452680223155257,0.0,0.013062079522319525,0.007071439763798315,-0.005473161439553675,0.039513176048004084,-0.0022708563813746974,0.00287270370836179,-0.0011313825321812576,0.003928959534423182,0.004945109929854752,0.002013689464852364,-0.011749050242590875,-0.0036733122294482223,-0.010051073598897897,-0.002041697157868061,0.002568221058781406,-0.007208064165148298,-0.014080007232773695,-0.005320945368329277,0.012370277235891347,-0.0021662440174508024,-0.018104684714391195,-0.005367206657666657,-0.011390449559220528,-0.004474159675255218,-0.00610499601291925,-0.000748749542670013,0.015835295324146292,-0.003344031672207981,0.0018198704848795266,-0.013528893549092813,-0.007386835135635428,-0.0010741832364563608,0.011000437779096206,0.010309153633580648,-0.01917769542968062,0.0015026540300611124,-0.0005216887128797199,0.009956534710357623,-0.01692108120945346,-0.004008185675500098,-0.025535982758928877,0.004189653485336953,0.011120320804731465,-0.009410323536317322,0.005238565977282006,0.008916364556613265,0.0006325134458553539,0.0041652236973559464,-0.0013702864182493224,0.0033658528830935452,0.002245778037821111,-0.021434586870150762,0.006660559897259777,0.005877430726728861,-0.010062771906139911,-0.0011069136582527728,0.0029685855581695897,0.005910070063760653,-0.006536397383284265,0.02163837765210408,-0.013714074852001157,0.011839555759051601,-0.00649191387567849,-0.003753897404929929,0.00020862512911734576,0.0004069211459023503,0.0015747440492610565,0.011489459003216407,-0.005369383127897698,0.007501665716801886
2019-01-15,0.03222530643820143,0.0012574805827718638,0.012840047555546352,0.005925926949627458,0.010714297839168996,-0.004700132504099397,-0.008405044161086894,0.002179782416740661,0.002445873473374549,0.008530060824232688,0.006825614967325144,0.020446190348402782,0.008991999890550106,0.041574945783136474,-0.008422064195035994,-0.013662511912228892,0.0025889135125369833,0.0016776172096497621,-0.009484528295426675,0.010046631243716853,0.0064017451885640675,0.0018434275998708838,0.015229944419268282,-0.005870858136549417,0.0005126106897674898,0.008788681721255465,0.008136866634400164,-0.0027556388230407514,0.0035473813274489174,-0.000482456398404163,-0.015706983507963734,0.01247884355650708,-0.0026405370663168393,-0.01910119268035715,-0.008268173348988883,0.005998236331748563,0.0038969823521570746,-0.013086461243965286,0.001162899348064128,-0.0022857035585269747,-0.005247823460033052,-0.0006147481091769436,0.009326382064147154,0.007330912354563068,0.017177487925046364,0.0,0.002870719051523807,0.0003584658005675312,0.018909103762532187,-0.020637684262454714,-0.0030622113590125233,0.0023318564979226686,0.0024440135018126696,0.004222126385700076,0.008999952876032058,-0.006669562120439343,0.0025284545019514937,0.004728477055724101,0.005316962089300548,0.0005163086104549297,0.003969034575694419,0.007831471772950849,-0.0036284985766862343,0.003245952056950996,0.009680751746789618,-0.003326299436276159,0.013908913554349533,0.02598542976471019,0.004934715050652905,0.0029215252563583594,-0.014516010368197163,0.004116939276143539,0.0,0.008564361254173702,0.002706989986077657,0.0077199021971814386,0.035515588478542526,-0.015489356041623492,0.0012459468456826883,0.011056171877545262
