Date,SMID,SAVA,CRNT,ELTK,NAII,SLNH,QMCO,IBIO,SBET,WVVI,INOD,SSKN,NOTV,DXR,TAYD,CPSH,CREX,AEHL,ANIX,SGLY,GREE,HGBL,OCC,BVFL,FTEK,WFCF,ORKA,STRR,ICCC,AACG,CRVO,FIEE,OMEX,RCAT,BHRB,MGYR,FKWL,INTZ,LDWY,ARTW,PRPH,LIXT,ISBA,LINK,IPM,BYRN,SFBC,SCWO,TOMZ,HFBL
2023-01-18,-0.003913890490010341,-0.012145805708587143,0.009478777412064598,0.011494349710987617,-0.026539277916689308,-0.14,0.025316491606066638,-0.05479453218030195,-0.0731707770933635,-0.009868411765204144,-0.026548716755993906,0.011494296972653917,-0.12384260753974441,0.005518679331657506,0.0,-0.03728818024961533,-0.07462685416409909,-0.05494505494505497,-0.03734446032472605,0.054545489224520516,-0.2142857490406085,-0.062043823248996044,0.0,0.0,0.04487183014081664,-0.00709222544427357,-0.017093963120804245,-0.017543880996655048,-0.0013315883591290545,0.036231849629747126,-0.04724407635562433,0.05263157894736836,0.0,-0.04237284282951548,-0.04525222056350475,0.0,-0.03199997616482175,-0.03806229743907752,-0.027194099243426195,0.05416661285692004,-0.06203997249085891,0.07142858967489163,0.0,0.006772208349022035,-0.021097027312509398,0.0010050481480938789,0.0,0.02702700090373522,0.039999961853027344,0.0
2023-01-19,-0.002947022175456615,-0.03220136062747747,-0.02816909764057407,0.0,-0.04907304313207861,-0.023255813953488413,-0.006172862762975684,0.014492739601511984,-0.0263157234297543,-0.01328902391354203,-0.015151500920837613,0.0,-0.17305150767150346,0.0010977200064443693,-0.042657384770301565,0.00704224701794165,0.032258033504347416,0.03488372093023262,-0.021551704204748168,0.017241362300696395,0.14285719593734725,0.01945523486967371,0.007281604524675522,0.0,0.030674817461689097,-0.02928570338657921,-0.00434790849058031,0.022727329024459175,0.013333320617675781,-0.05594400464366045,0.0066116166256491304,0.0,0.0031152617895386925,-0.017699098239742916,0.013013303330083215,0.011682293299761781,-0.028925709274853162,-0.032374087885961966,0.08640410610723581,-0.011857696335581758,-0.02914800747287216,0.0,-0.015217458929318362,-0.04343851695207579,0.017241363363798445,-0.031124540002951062,0.0133603776876976,0.0032894705884014552,-0.08974358386541947,0.010976405852546334
2023-01-20,0.017241398749944237,0.053841461142071445,0.009661826846140142,0.01590895328422759,0.011467823937290289,0.2142857142857142,0.006211203670828613,0.0,-0.08108112984455795,0.008417460171052937,0.02769228128286505,0.05681818058668098,0.05431304525870018,-0.012061366015083341,-0.012417759520111593,-0.010489500870686341,0.046875018432426474,-0.022471910112359605,0.04845820900381992,0.016949136104436047,0.05681818058668098,0.03053441435840476,-0.026506055659419214,0.06599997360356125,-0.011904750923180218,0.0007358520065896546,0.004366895351958444,-0.005555606855495165,-0.019736854901274303,0.01481480042466754,0.06403941143837044,0.0,-0.015527935363983336,-0.036036001204980406,-0.012846132708528635,0.0007697847896117604,-0.010638207592842175,0.06319705528056563,0.07485372811359325,0.0,0.020785255005468795,0.18333331743876147,0.015452608362424458,0.0071514915447439265,0.09745763953271158,0.018652882102724533,0.0,-0.0622951017019413,0.0,0.0291427992407296
2023-01-23,-0.01791762415107978,0.04592418103081575,-0.009569369257348859,-0.0134227994589311,-0.006802660773060132,0.019607843137254832,0.012345607788387003,0.0714285714285714,0.058823567910728514,0.04006682088913016,-0.008982027593025133,-0.021505355393904968,0.07272727666807577,0.005549410595416582,0.05399404715383249,0.05300356869656642,-0.059701495192900245,-0.02298850574712641,-0.060924458980185614,0.06666668256123853,0.053763439757573916,-0.048148189683345666,0.027227756077490284,0.05403383450367305,0.006024090761646228,0.0022058626565972794,-0.00434790849058031,0.01396649596682531,-0.013422806334599358,0.05109492861930498,-0.035493853657502794,0.0,-0.05047321198103727,0.07476628017234321,0.0,-0.009999892887397221,-0.002150581194309442,0.017482517249333807,-0.007616942113211622,0.007999992370605558,-0.06334846266408267,-0.07042253615718541,0.0,0.014792713839002936,0.15444019637959072,0.007121026995677626,0.01865663088106273,0.08741259061886208,0.12676061422336438,-0.03609085842328563
2023-01-24,0.01923073848341894,-0.19209655204324472,0.004830913423070182,-0.002267458085266405,0.0,-0.09615384615384615,0.0,-0.013333320617675781,0.05555550159250355,0.004815442972151196,0.0332326693099676,-0.054945052641772074,-0.040960447030799596,-0.05077262879049993,0.032280704431366436,-0.02684561181007228,0.04761906564010432,0.0117647058823529,-0.002237081099336957,-0.015624984866008385,-0.10204081434053669,0.031128468561355316,0.014457817204996726,0.0,-0.01197603679070025,0.000733692501678096,-0.008733597121559411,-0.031090083153194836,0.036734691759157334,0.0,-0.07200002034505204,0.0,-0.00664451195677096,0.03478267990573958,-0.002191935203801787,0.0077699357645899525,0.034482837188280824,0.09278346461157172,-0.029605209153223955,0.03174600171093722,-0.0060386705733529444,0.03030307408973054,0.0,0.0,0.030100305646238334,-0.003030276174459612,0.0,0.0,0.04999995157122683,-0.006336424505963056
2023-01-25,0.031446522309196645,-0.06623643775697619,-0.0096153757981291,0.011363505901405224,0.03881280179273339,-0.021276595744680882,-0.04268291619191322,-0.04054056579305587,0.026315807085398824,0.0015974044215751881,0.020467816281060536,0.0,0.004418293074653024,0.034883630669011456,0.005438472025737218,0.006896544920278691,-0.030303061318608826,-0.011627906976744207,0.00448430061781413,0.06349200101906916,0.0,0.007547162342173674,-0.023752946253317142,0.019935873147543193,-0.024242401473340114,0.0014662392658331136,0.013215914950286622,0.0333062415464056,-0.02887136397581569,0.0,0.03965520397614242,0.0,0.030100305646238334,0.0084033529263976,-0.011532121162538655,0.0015420214258590192,0.04999990989726477,0.02201260313628106,0.028248586352996652,-0.0076923006385033466,0.02916169357735665,0.044117603747491074,0.0,-0.035335344640880506,0.1136364128964018,0.0,0.0,0.012861801164264719,0.011904821881092875,-0.008116033963664337
2023-01-26,-0.0009381077884595967,0.015278285914545942,0.04368939567369812,0.011236050091186334,-0.012087978652787323,-0.06521739130434778,0.012738841509227994,0.01408449379940424,-0.025641042361154165,-0.011164301734341131,-0.005730653544946063,0.0,-0.002932548449136152,-0.0022471353872549615,0.04868155976239774,0.010273962536277104,0.0,0.0,-0.015625038250748458,0.0,0.0,-0.0149812586929019,-0.0024331456343007485,0.047120409776902905,0.0,0.010248927151289555,-0.013043532731061513,0.004323848297710153,0.022972982986901425,0.027777750183035854,0.0,0.050000000000000044,0.014610414743062128,0.02499997516473229,0.0,-0.006158744382357639,0.013888884916104738,0.15384615384615374,-0.0021978524093689833,-0.003875965410453319,-0.030696602206016443,0.04225354855837682,0.0,0.03880571907203856,0.0379008377528236,0.012158043257392004,-0.010988941875442304,-0.022222276045109735,0.0,0.0
2023-01-27,0.02816903300286344,0.03582945200527199,-0.023255901635817477,0.0022223288527245533,0.0066741291595424634,0.023255813953488413,0.05660375095112524,0.02777781825006853,-0.0263157234297543,0.0048387436663333006,0.17002879230684398,0.011627839925551386,0.09852935009761832,-0.0033783482640281637,0.010315915219276883,0.04745758109242093,0.031250032984341924,0.03529411764705892,0.01133791212355817,-0.014925359325276832,0.0,0.01901138788616108,-0.019512176967531936,0.0,-0.03105594477100304,0.0036232021770863376,-0.022026459821169686,-0.01800387859915953,-0.022457076940413767,-0.04054058190241916,0.026533971154647062,0.04761904761904767,-0.008000030517578138,0.024390220263873053,0.0,-0.0007743987584608591,0.00782785361324101,0.040000000000000036,-0.014317193340664391,-0.0194552348696736,-0.015834362221301412,-0.01351350045186761,0.0,0.0,0.09269667624403932,-0.018017953516060725,-0.00913580840636663,0.025974079255291826,0.03529408299799286,0.04532089889016522
2023-01-30,-0.0054794033778535756,-0.057765482016888914,-0.004761900436850985,0.0,-0.030939196361326804,-0.06818181818181823,0.07738102401465574,-0.01351350045186761,-0.02702704328151928,0.0,-0.03448272622135795,0.0,-0.04551535278450247,-0.010169508328647603,0.029355397717486742,-0.048543644373911676,0.015151500555948827,0.06818181818181812,-0.02466370685505792,0.0,-0.07954543114693746,-0.0298508060193573,0.03731345673610176,0.0,0.01282057748038623,-0.009386289592803854,-0.013513437956532814,-0.029493812938133357,-0.01351350045186761,0.021126825004031735,0.00807752401698103,-0.09090909090909094,-0.02258062432137231,-0.0793650988878909,-0.008333153022197948,0.0015503107113641335,-0.025242763018113457,-0.094871814434345,0.01675984082695825,-0.04761900256640572,0.0037128382740665433,0.04109585014510864,0.0,0.03223551399558744,0.04113112635369198,-0.03873599369894476,0.0,0.018987323148685453,-0.045454570084564105,0.0
2023-01-31,0.009641830939032925,0.0279001554797238,-0.004784684628674429,0.015520928925559119,0.014823164650067833,0.024390243902439046,-0.011049765675375856,0.0,0.5000000441515879,0.012841079207243977,0.12244898207432908,0.057471265627790036,0.01683027820939831,-0.018264822286715,0.009299537116143064,0.006802714468455484,0.0,0.0,0.004597696865513701,0.0,0.037036941102725374,0.01538469297646361,-0.01918463363126699,0.00700002034238878,0.0,0.020408143405366452,0.004566161673957403,0.024640672364273364,0.016438340058043455,-0.00689654492027858,0.05448720593894585,0.050000000000000044,0.019801961500356402,0.043103511176128206,-0.004902097256336169,-0.0038698555194585094,0.013944218912376405,0.0028329260900767927,-0.02307692630151914,0.04166662527455389,0.00863139968703952,0.03947370980254861,0.0,0.0,0.037036941102725374,0.032873749301178146,-0.0069772036032205165,-0.00931676121838998,-0.023809501846360326,0.0
2023-02-01,-0.020009119537850895,0.028571401323590928,0.009615375798129211,-0.05240166739655816,-0.016853890444890163,-0.023809523809523836,0.027932961489138597,-0.0410959154652657,0.4259258823194205,-0.02535655291014627,0.34999998374418806,0.021739110153428554,0.062068939208984375,0.011627839925551386,-0.01228505863046514,-0.010135125338900708,0.0,0.14893617021276606,0.02974831071975781,0.0,0.023809615716916754,-0.003787875024959475,0.0,0.0,0.00632910771622841,0.010714258466448134,-0.004545406612490921,0.010821584856065103,0.004043090655354131,0.027777750183035854,0.0030394866584633196,0.04761904761904767,0.009708728874782357,0.0,0.009148323570185024,0.0,-0.009823193283657883,-0.0028249232911827793,0.02474682844300813,0.04399995803833012,-0.022004926462152907,-0.05063292285300003,0.0,0.0,0.011904807858458266,0.013347034650494027,-0.0012548204453531886,0.034482725116836255,0.036585403970846864,0.0
2023-02-02,0.006032532376690991,0.09444448933189409,0.023809615716916754,0.004608287568829361,0.03314285278320317,0.1707317073170731,-0.021739110153428554,0.0714285714285714,-0.12987012772547524,0.0,-0.126262625046329,0.042553254089081616,0.07922086044957699,0.02298848432756806,0.003109405304588142,0.027303727605233474,0.04477607691359675,0.0092592592592593,0.026666641235351562,0.07575757685224316,0.05813953230482882,0.02281366546339325,-0.009779941408490589,0.0,0.006289302046118772,-0.008480557511954645,0.01826484911754922,0.03053134332783025,0.0,-0.033783831676485354,-0.06666665382256765,0.0,0.0,-0.049586826526647365,0.002789478770919507,0.0023309650490093148,-0.0019840719326904566,-0.011331380165065075,0.009879270689316044,0.007662919597304585,0.013749957084655762,0.026666641235351562,0.0,-0.0022548699784782356,-0.10588236416087426,0.004052681085797261,0.0,0.018181801105005002,0.01176469433266436,0.0
2023-02-03,0.015221398480666615,-0.01903554482093739,0.009302316297383983,0.006880609414695593,-0.007743329106150831,-0.10416666666666663,-0.0722221798366971,0.026666641235351562,0.16417906340453747,0.0016259759170100807,0.07707130846962928,0.1734693649161716,-0.02286408236624149,0.021348375528244423,0.022938676905412514,0.0,0.014285814843214784,-0.00917431192660545,-0.010822449163687464,0.12676057851496658,-0.054945052641772074,0.04460962193550144,0.0024690744626516548,0.0,-0.025000050291418274,0.023521021381813556,0.0,-0.013466732764602418,0.004026873902874373,0.04895108742634546,0.008116862675642711,0.18181818181818188,-0.03205125266043052,0.01739128812274293,0.0,-0.0023255442865575127,-0.0059642399728371265,-0.002865394969802648,-0.020652128730693664,-0.003802368230680364,0.02219485977753166,0.02597406377356548,-0.007391405144188901,-0.039547888013246046,-0.04210522353153756,-0.014127082926746692,-0.002763749842520702,-0.032738065038745545,-0.023255860695907793,0.0
2023-02-06,0.0036347079906466906,-0.04301422769807017,0.01382487112212738,-0.020500996074027666,-0.005574157106622346,-0.046511627906976716,-0.011976093042061042,0.1948051996306679,-0.08974360750872634,0.0064935004616650804,-0.0214669694312416,0.008695685345193604,-0.023399022154958704,0.015401472750094625,-0.012121258359966802,0.0033222559783854244,-0.02816909764057407,-0.0092592592592593,-0.04376373710935477,0.08749997615814209,-0.058139532304828934,-0.07473311118264614,-0.0024629931491653156,0.0,-0.03846150319251662,-0.007660143405790243,0.0,-0.014820560445099606,0.002673794234694604,0.11333330472310377,0.011272195452565414,0.03846153846153855,-0.01986753084718018,0.20512822080332604,0.001390859612098616,-0.0015540028332856615,0.0,-0.0804597499553582,0.0011099032883239435,-0.007633580839735754,-0.04825091643040502,0.025316491606066638,0.029347414919781878,-0.0011765746096802365,0.12362638316340435,0.008188323434773492,0.006298887988991364,0.04615387549767136,-0.05952375461590087,-0.025337998359632907
2023-02-07,0.019013131434711283,0.009800574744280643,-0.009090900224102638,0.020930083636488517,-0.03923771059149406,-0.04878048780487809,-0.06060606060606055,0.4891304449232856,-0.042253504730851654,0.0016129401918516528,0.1499086294540144,0.04310344685839129,-0.0012610028072059798,-0.0032502420865692105,-0.0717790906369773,-0.03973506169436036,0.10144929706253336,-0.009345794392523366,-0.004576654794112178,-0.04597696865513612,-0.08641978433774855,-0.04230765351176824,0.004938266662867674,0.0,-0.03333330154418945,-0.016140318753426586,-0.013452970958845678,0.009501178501326812,0.0066666920979818745,-0.04191612876745088,-0.007961763127144583,-0.07407407407407407,-0.032094603846593794,-0.09929077234685979,-0.00902779428166589,0.0038910145298989285,0.002000040558246763,-0.046875,0.0188469084248557,0.019230843295715117,0.040557690377238664,1.3333331763499143,0.0,0.030859938384378616,-0.06845970644553234,-0.004060909675524194,0.0,-0.04411767387060073,0.30379739672571326,0.0
2023-02-08,0.01910263442041482,-0.012382829393468908,-0.11926610170214458,0.0,-0.009334880578160343,-0.07692307692307687,-0.05806449151808213,-0.14598540349229971,-0.08823525836860913,0.0,-0.13831476801834208,-0.008264494075791107,-0.02398990598360784,-0.0326087170602698,0.041639134810026235,-0.02068971697413624,-0.013157882353605488,-0.21698113207547165,-0.020689581085941322,0.0,-0.02702706534118826,0.0,-0.0024570585896938058,0.0,-0.01379317205385755,0.007845909635212145,-0.013636287004683001,0.004313749425551405,-0.038410590003548184,0.03124996973201677,-0.012841078879630152,-0.07999999999999996,0.006980796111671683,0.023622025071121877,0.0,0.0038848502417061503,0.057884156104603735,-0.03606558627769596,-0.003264388938083118,-0.01509441465361916,-0.008526150365282814,-0.3333332996940269,-0.010638185947174139,0.028336348264480282,-0.17060363955665903,0.0030580766246657287,0.004274569099757208,0.00923076042762161,-0.03883491549912932,0.0
2023-02-09,0.012205700644216444,-0.03388681776495839,0.015625047536257375,-0.031890613822793235,-0.010600724972226638,-0.02777777777777779,0.0,-0.0940170466433965,0.03225808436366906,-0.01288243530026223,0.007380066658666529,-0.13333336512247718,-0.07503233147152999,0.0,0.03997456545794087,-0.028168988071767043,0.0,0.07228915662650603,-0.07746482262777998,-0.08433738192966456,-0.12499995032946132,0.0,0.024630518729541473,0.0,-0.03496500290228777,-0.05307855583337873,-0.04608300453851588,-0.0027332953204196597,0.006887012716445318,0.03636367445806554,0.017886173986991105,-0.04347826086956519,0.04679375768094163,-0.02307690191550993,0.006587144315415072,-0.005417945801062807,-0.00566040165105397,0.06122452951579871,-0.009825344332654917,-0.011494242373779495,-0.01228505863046514,-0.13492069138661067,-0.006451694867403157,0.0,-0.06645570646931442,-0.08841462114513021,0.0,0.0,-0.04040406168924138,0.0
2023-02-10,-0.014642556530669038,-0.015082437801602455,-0.01538466146946782,-0.011764688060391437,0.03928570698718592,0.02857142857142847,0.0273972334300725,-0.17924533054980407,-0.04687507761021148,0.008156560026796322,0.04212454532354615,0.11538469297646348,-0.0055944001845459335,0.0011236212708385374,-0.021964534253143264,0.02173910977784832,0.026666641235351562,-0.0449438202247191,0.00508905358442302,-0.06578947450975958,0.015873000254767344,0.004016060411629274,-0.0048076878990646055,0.0,0.0,0.06502241241538553,-0.009661805056501938,-0.003523889951514203,-0.02872777562117501,0.017543842526623443,0.05111816024348248,0.09090909090909083,0.016556275705983392,-0.015748016714081325,0.00250638360316624,0.0031128901541872533,-0.0037950523984222606,-0.04487184268091049,0.011025400753518433,-0.031007723283626443,0.02363178871701277,0.10091746972171434,0.05714277324967321,0.0,0.08813558856292358,0.06911927169478771,0.0,0.006097555213709249,-0.13684210196096147,0.09474304119111521
2023-02-13,0.005244792116914532,-0.04344726911215302,0.0,0.021428538580696488,0.008018402310317141,-0.11111111111111116,0.0,0.09195404692801223,-0.13114752560589593,0.014563131891232706,0.02108961060673553,0.017241362300696395,0.039381115008895184,0.02244666809093454,0.03181535914135769,0.0,-0.025974001846660322,-0.05882352941176472,0.06835436436672016,-0.05633804235778117,-0.09374998370185517,0.011999988555908114,0.0,0.0,0.014492739851898806,-0.002105244419030927,-0.014634207523157028,0.0055009581709839495,0.019718291319166026,0.01724136277318622,-0.010638251616390981,0.0,-0.052117215274042006,-0.039999961853027344,0.013889041611435227,-0.0038789791009340435,0.026666659344031007,-0.04697985417359252,0.003271508475637397,0.02399997711181645,-0.0060752417790488344,-0.10833334922790527,-0.022113019911591647,0.0,-0.03738321574816339,-0.02398336728374073,0.0,0.0,-0.04878051439826525,0.052770524961286425
2023-02-14,-0.039130418196968386,-0.03239020176708818,-0.005208328482694813,-0.002330883391067684,-0.022727250560256596,-0.03125,0.0,-0.0736841904489618,-0.05660375095112524,-0.011164301734341131,0.04991393540604583,0.12711864201305456,0.005412714827564669,-0.03293076271859796,0.021765337549949804,0.0070921919858044635,0.0,0.02499999999999991,0.01895744182953618,0.029850789820280887,0.03448272460139301,0.007905130890387913,0.004830913423070182,0.0,-0.014285700905079524,-0.03656824528824876,0.02475250711590049,-0.001172359768136788,0.006906103910986783,0.0056497121870149325,-0.013824907745563775,-0.04166666666666663,0.0034364227382495116,0.0,0.005933245334061921,0.012461335918308558,-0.00927635894775869,-0.010563353559512212,0.028260895029584177,0.0,-0.022004926462152907,0.10280377580168132,0.0,0.0,-0.006472485916521498,-0.01816240197964858,0.014021005674297093,-0.0030303001841675004,-0.08974358386541947,0.0
