Date,LIXT,BHRB,MGYR,BVFL,INTZ,TOMZ,SCWO,IPM,HFBL,BYRN
2021-02-26,0.48010605060555034,-0.03894724288943008,0.1827274000705219,0.0,0.2988812307705315,-0.0428894050977231,0.0,0.1111111405455043,0.039004787338637215,0.034482758620689724
2021-03-01,-0.19713261918280023,0.04052560340862654,0.11222127901221612,0.0,-0.07260047878048859,0.08962267333818863,0.06382978993230615,-0.0899999737739563,0.011326959826742256,-0.013333320617675781
2021-03-02,-0.08705352182138859,-0.026315676223423345,-0.011057414432812718,0.010555574300977755,0.04024763643995799,-0.04112555452963318,-0.12000000476837158,0.2362637006348287,0.0,-0.00675678244466027
2021-03-03,-0.11002444577300785,0.027026907572419434,0.0027951735738431793,0.0,-0.21045918640421113,-0.01580128612566345,-0.02272725117600638,-0.11555555131700301,-0.04000015316953509,-0.03401360588350888
2021-03-04,-0.010989052448102776,0.0,-0.020209006952940034,0.0,-0.009693069904893492,-0.03899084199268488,0.04651158277636491,0.105527656854564,0.0,-0.01408449379940424
2021-03-05,0.030555513170030357,0.0,-0.02560449982872992,0.0,-0.012506731208829724,-0.0167064846552325,-0.02222220161814692,0.0,0.0,-0.021428585052490234
2021-03-08,0.045822124874891346,0.0,-0.010948936114415386,0.0,0.07654181403805183,0.009708728874782357,0.045454570084564105,0.04545450112051319,0.0,-0.02189782444609789
2021-03-09,-0.030927855323080733,0.013157933745265193,-0.03321024046290111,0.0,0.05831198924032921,0.03365392991777316,0.021739109308372973,-0.021739110153428554,0.0,-0.00746264407777486
2021-03-10,-0.031914813748412985,-0.012987050988808146,-0.0007631935036906956,-0.10335349935689442,0.13291445534676383,-0.034883741561368864,-0.02127657550770312,0.0,-0.0019998614264594705,0.0
2021-03-11,0.05219773713006082,0.0,0.028265429264475506,0.012875483847751834,-0.040102364083830166,0.14216859329939258,-0.021739174096029212,-0.057777828640408035,0.028390116279758182,0.015037579428341719
2021-03-12,0.14099220975058557,0.0,-0.02674567487040802,0.0,0.03822224934895835,-0.050632865550022665,0.06666667108182556,-0.028301861329449007,0.0003246622623627182,-0.022222236350730618
2021-03-15,-0.05949661884270119,0.0,-0.019084086676686818,0.0006053791427707012,0.15496567099151415,-0.017777760823567745,0.0,-0.07766988886684734,-0.008766129815561574,0.0
2021-03-16,-0.09245740579414485,0.0,0.03891065101998481,0.0,-0.011489902617476289,-0.031674177391187275,0.08333331781129005,-0.052631592156154094,0.0,-0.05303028934695919
2021-03-17,0.008042875152728612,0.0,-0.01573043716401068,0.0,-0.03637049779923307,0.02570085310397019,-0.0769230636971937,0.20555562987739862,0.0,-0.0319999694824219
2021-03-18,0.05053195752618489,5.451112557786075e-06,0.0,0.0889292093417875,-0.08677043989010824,-0.029612674614459822,0.1041666317420693,-0.1013824980992436,0.03177204798393851,-0.024793403411316528
2021-03-19,-0.0481013044526305,0.02631036859074598,0.012176331667435258,0.009999970800399938,0.14358754744966595,0.032863816658137424,0.22641511555879235,0.0,-0.01619054794648722,0.059322016775454234
2021-03-22,0.005319169442975058,0.0,0.0,0.10011006065181127,0.022354694994196178,-0.0022727792420651483,0.0,0.12820512507010418,0.029364324174198764,-0.02400001525878903
2021-03-23,0.07407405538557055,0.0,0.011278420410485213,0.0,-0.011661741110170376,-0.03644643559868643,-0.06153840510802655,0.39545448486470125,0.0028213292883212393,0.02459017995287449
2021-03-24,-0.16256154488104246,-0.012820641840906588,0.0,-0.09900000131398201,-0.115044287620509,-0.0189125114291554,0.0,-0.009771977863882841,-0.018130700869412486,-0.015999984741210893
2021-03-25,-0.014705882352941124,0.0,0.0587358570993759,0.0,-0.0049999872843424775,0.00722885115223959,-0.2622951188096425,-0.003289470588401344,0.0,-0.008130112188539096
2021-03-26,0.0,0.0,0.0,0.0,-0.034757131263347896,0.014354053886023399,0.022222267845531718,0.05610563627034337,-0.012098018501473962,0.00819675270763387
2021-03-29,-0.038805947374941696,0.012987145380364051,0.0,0.0,-0.09154015663130421,-0.02122633976628685,-0.13043478542555031,0.0,0.012246172928130683,0.0
2021-03-30,0.0,0.012820362296720234,0.0,0.008878979245517726,-0.061126973094833725,0.05783126881998668,0.0750000018626451,-0.00937499091960503,-0.013053132651654531,0.016260146842582035
2021-03-31,0.021739153613471895,-0.012658081110897168,-0.03441004535590986,0.003850396214331253,0.18870798419605506,-0.0774486756472087,0.39534886944545367,0.07255520931796955,0.012903164468828887,0.024000015258789142
2021-04-01,0.006078934315090212,0.0,0.006545602824037822,0.0,0.07873345911659779,0.029629599977206045,0.14999995032946467,0.026470562248494645,0.023566821308750985,-0.007812529685906622
2021-04-05,0.0030212173241199736,-0.012794923775754863,0.005780283945697073,0.0,0.0571201648070232,-0.01678661160207673,0.2318840967810123,-0.10601722721106077,0.026757827205356133,-0.023622062617355444
2021-04-06,0.01506024061776956,0.012960755656455492,-0.03376433210337537,0.0,-0.024390243902439046,-0.009756088483765968,-0.11764708357286224,-0.1346153375900221,-0.021817881468439215,-0.016129017372408794
2021-04-07,-0.03264101673338993,0.0,-0.018587288216259212,0.0,0.04769228421724758,-0.0024629931491653156,0.0,0.0,0.009913073707762177,0.0
2021-04-08,0.009202548030668334,0.012820362296720234,0.0,0.0,0.017254083378640983,-0.032098792177422064,-0.039999961853027344,0.05555550159250355,-0.031901759921300954,-0.008196674537606752
2021-04-09,-0.027355668210865325,-0.012658081110897168,0.0,0.0,-0.020570234866403858,-0.017857186300760608,-0.12500004139211274,0.05263161417079765,-0.01774396583829474,0.04132231274684206
2021-04-12,-0.02187502384185791,0.012820362296720234,0.07348475242852381,0.0,-0.1267501645914001,0.02597406377356548,0.0793650988878909,0.009999990463256836,0.012903164468828887,0.06349200101906916
2021-04-13,-0.07348240553109175,0.0,-0.03881465675979101,0.0,0.19198312236286919,-0.017721501872853374,0.0,0.003300326916725993,0.007006495334519469,0.18656716949027818
2021-04-14,0.024137957342739824,0.0,0.0,0.0,-0.15929203539823011,-0.0025773785017727535,0.014705868173635617,-0.003289470588401344,-0.018975556011711858,0.23899378840113683
2021-04-15,-0.03367003280511127,0.0,0.027900339701620203,0.0,-0.13557893451891445,-0.06459948511442493,0.014492739851898806,0.0,0.0,0.045685258054578126
2021-04-16,-0.07665507681032302,0.0,-0.035714240533266106,0.0,-0.10034099268046381,-0.02486185552887432,-0.04285710271523857,-0.009900980750178201,0.0,-0.033980618930916306
2021-04-19,-0.09433962264150941,0.0025317082240772226,-0.02222209935960362,0.0,-0.14889009450122637,0.03399436967429126,-0.014925358528601551,0.0,-0.02192106186019127,-0.05025125724469015
2021-04-20,-0.008333365122477177,-0.0075756692823133465,0.0,0.0,-0.09478367802634358,-0.06301370220932367,0.09090909090909083,-0.0033333301544189453,0.016479868962721023,0.0
2021-04-21,0.0672269089394868,0.0,0.011363667946781675,0.0,0.0983836943060914,0.03216371129880957,0.0,0.0,-0.013618880444302595,-0.021164001407603106
2021-04-22,-0.023622062617355444,0.0,0.0,0.0,0.008317357814300985,-0.005665717022269479,-0.055555583150297405,0.0,0.042735117449545834,-0.016216174976245723
2021-04-23,0.03225811165403902,0.0025444069098088384,0.0,0.0,-0.014593927428195097,0.0,-0.04411769217479555,-0.0033444784051376297,0.008827301501161733,0.0329669477455663
2021-04-26,0.007812455180101763,0.010152258512958756,0.0,0.0,0.15840302872710166,-0.0028490001397227793,0.1538461961689801,-0.03355701476259032,0.005624955809953258,0.010638338885950116
2021-04-27,-0.003875909964270452,0.005025158664351492,0.0,0.0,0.0027793219397644897,0.0028571401323591594,0.06666668256123853,0.006944437545759019,0.02548145891499165,0.17368417037160766
2021-04-28,0.13618676638512617,0.0,0.0,0.0,0.0072062255861480295,0.017094000838336676,-0.0750000018626451,0.03448272460139301,-0.015151429686141249,0.0031390854066271068
2021-04-29,-0.010274011526394844,0.0027499044238319392,0.0,0.013698692601885165,-0.026417188400532088,-0.04481788526723418,-0.12162166516044115,0.050000031789143806,0.0,-0.03889140843068528
2021-04-30,-0.04498267315640403,0.022189422023492167,0.0,0.0,0.035613359350618934,0.008797645347408345,0.046153895530476774,-0.15238095382263683,0.004515311126701116,-0.029767413472020388
2021-05-03,-0.06159422968996808,-0.02439057250397869,0.0,0.0,-0.19213972453387607,-0.026162834619430586,0.029411736347271455,0.0,0.020936008657427507,0.001917497939039503
2021-05-04,0.06177607741449531,0.04899995711791694,0.0,0.0,-0.027027027027026973,0.0,0.3571428632249638,0.04868909075193106,-0.004825089588243459,0.023923445412730615
2021-05-05,-0.02909088134765625,0.0004670773679493756,-0.006741818988153847,0.0,-0.2881944444444444,-0.04179100611077513,-0.15789471372673025,0.07142858967489163,0.0,0.02757010107967517
2021-05-06,0.05617977367558935,-0.020953005888331155,0.0,0.0,-0.009756097560975618,0.024922094316309096,0.0,-0.029999971389770508,0.0,0.06866758729416089
2021-05-07,0.0,0.012165486049130925,0.006787579621328588,0.0,0.0029556950912099644,-0.036474129772176234,-0.0625000139698384,-0.013745772883779095,0.0,-0.01787234367208279
2021-05-10,-0.042553217392692355,-0.009615360256062466,-0.011235985933577775,-0.04864874121713558,-0.10019650561749749,-0.05047321198103727,0.1333333651224773,0.02787462206084701,0.0,0.03986135525715451
2021-05-11,0.03703703703703698,-0.026456417211542682,0.0015150151630898279,0.03579547636785829,0.08515287316256326,-0.08637873464685342,-0.02352945878843815,-0.04067800747050254,0.0006063527813393588,0.08208330472310377
2021-05-12,-0.03928572790963314,0.0,0.00907729712085903,0.0,0.01609656387887015,0.043636322021484375,-0.10843370552245668,-0.01060069688994325,-0.0006059853404427606,0.015017378024978267
2021-05-13,-0.03345723536405931,0.01007302941797894,-0.002998799892080406,0.0,-0.11980196509030783,-0.034843173735210176,0.06756758280615438,0.003571425226269964,0.0,-0.0015174853794061027
2021-05-14,0.0,0.0,0.0030078197415968067,-0.013713641451324254,0.21934757778742586,0.01805052442619881,0.025316430864913864,0.0,0.0,0.0011398437307508225
2021-05-17,0.08076924544114328,0.0,-0.017241629472488307,-0.0005562215327240549,0.1374538866802668,0.05673762043203312,0.024691334404499887,0.0,0.02666689559668689,0.020493320696816975
2021-05-18,0.14590748490428607,0.02218942421558512,0.01754411866594796,0.0,0.030819102419390454,-0.1644295323491607,-0.0361445445698767,0.024911093625196168,0.003541667168271534,0.002603186924993617
2021-05-19,-0.021739153613471895,0.012194897220455081,-0.006746778177286861,0.0,0.02281669205896475,0.020080302058145927,0.18749996740371033,0.0,0.1882355878202009,0.0011127851507526376
2021-05-20,-0.13015874226888025,-0.007229044138045815,0.0007546491745404893,0.0,0.16000002347506004,0.01181101253556105,-0.052631592156154094,-0.09722229120907688,-0.15792097983649378,-0.0033345740404265856
2021-05-21,0.04014599988263545,0.014563018198314959,0.006033404107847584,0.0,-0.009946949400824412,-0.02723732881754304,0.0,-0.07692300638503313,0.05702535773010897,-0.001115196272204022
2021-05-24,-0.06315786796703671,-0.03588478013747687,0.0007496525566661472,0.0,-0.0006698332315570044,0.039999961853027344,-0.08888887269997259,0.07083326296674164,-0.0016683438799331984,-0.017119500463492088
2021-05-25,0.022471852321214625,0.0029823622280065187,0.0,0.0,-0.014745288158453329,-0.011538450957754964,0.09756095610793869,0.058365797378898465,0.0,-0.017417610266201144
2021-05-26,0.018315018826859042,0.0044484028528311015,0.0,0.0,-0.1374149452261373,0.01945523486967371,0.05555557027275215,0.0,-0.02228441986998675,-0.04508670681678295
2021-05-27,-0.003597067513145258,-0.007389027672299431,0.0,0.0,0.10410091979930125,0.019084043098801073,0.052631592156154205,0.0,0.0,-0.02138824342047485
2021-05-28,-0.010830365925857954,0.0004961080913916671,0.03970030674352465,0.001669512016481134,0.061428615025111544,-0.018726662661472826,-0.050000011920928955,0.0,-0.014814483078135265,-0.010309278350515427
2021-06-01,0.0364963508730749,0.0,0.005763717128159929,0.0,0.013458949649078678,0.019084043098801073,0.10526312157057616,0.0,-0.0023135067877932958,-0.013749996821085575
2021-06-02,-0.010563353559512212,0.001984162216593699,-0.0028654341554132934,-0.027777822838888966,0.21115528887237156,0.033707832059029164,-0.028571402621105912,-0.08455882965229367,0.0,0.0004224853759866587
2021-06-03,0.03914592051732191,-0.0019802331128710993,-0.04094813973590061,0.02742860384608803,-0.047697353285985344,0.0,-0.01960782480441492,0.09236948521790445,0.0,-0.00548990990033138
2021-06-04,0.0,0.026785743764135006,0.0,0.0,-0.054116258270777706,-0.014492739851898917,0.10000002384185791,0.0,0.04057970829264801,0.006369491751101686
2021-06-07,0.05821913736894335,0.0,0.032209491518356836,0.0,-0.08703592687854678,0.03676467043408915,-0.04545460949259217,0.0,0.0,0.011392343532631743
2021-06-08,-0.06148866155295585,-0.009661659421464908,-0.030478880790695384,0.0,0.11333333333333329,0.028368852488815266,0.06666671964857551,0.0,-0.023955490361022735,0.0058406884024844175
2021-06-09,0.02758618058829465,0.01950692144001054,0.00449108784811747,0.0,-0.0035928509192552083,0.0034482724601392345,-0.017857125751218117,-0.11397056599956501,-0.01541089803229534,-0.006636244021636983
2021-06-10,0.0402684830087876,-0.019133682204391378,0.005961187097961451,0.0,-0.008413425167282718,-0.010309268214748757,0.3545454338562395,0.07053934930328842,0.0,0.010020866950849694
2021-06-11,-0.051612915531281556,0.0,0.03185170698502415,0.0,0.03454543604995264,0.006944437545759019,-0.02684561181007228,0.007751930820906638,-0.005797338541054242,-0.0053741655744158345
2021-06-14,0.017006802941754495,0.0,-0.04522615940410091,0.0,-0.004100743765416914,0.037930997061532246,0.03448272460139301,0.26538464712673515,0.004664850647647656,0.0012469113595772185
2021-06-15,-0.010033419427692092,0.012194897220455081,0.004511444258552322,0.0,-0.06941178265739889,-0.00664451195677096,0.34666665395100904,-0.02431608651478412,0.03946613061777304,0.024491496423859838
2021-06-16,0.01351350045186761,0.0,-0.0007483410416343483,0.0,-0.01453857835730743,-0.030100305646238334,0.1930693606864755,0.04361366505354103,-0.03126737405451141,0.024311198300264847
2021-06-17,-0.009999974568684844,0.0,0.0037451707084097396,0.0,0.007697320423424969,0.058620631822367875,0.012448120465286205,-0.0179104311903322,-0.011527657846037043,0.01859174448530676
2021-06-18,-0.01683501640255558,0.01204806011762738,0.025373214082062612,0.0,-0.09929984403206538,-0.026058607637020947,0.01229506995337748,-0.042553151400872236,0.04723039959274544,-0.005825227904088237
2021-06-21,-0.0068493410175966,0.0,0.0,0.0,-0.05653710247349819,-0.043478299005443644,-0.3238866648822275,0.0,-0.02561235767579273,-0.025000050291418274
2021-06-22,-0.0034482890161974256,0.0,-0.017467334949318514,0.0,0.006741527314489737,0.031468585975201524,0.14970060264937302,-0.06349207670750456,0.027999949607410146,-0.001201874214632359
2021-06-23,-0.013840817432876351,0.0,0.0,0.0,0.04687502483526984,0.013559308883548837,0.11979174136649995,0.010169481662661628,0.0283488356118764,0.012434795914463947
2021-06-24,0.03157893398351841,0.0,0.0,0.0,0.051883462758305354,-0.020066870430825556,0.13953485535311794,0.10067112429400504,0.0,-0.05348654491726723
2021-06-25,-0.010204055814730828,0.0,0.09407414744457565,-0.02669635996448949,-0.020270270270270285,0.02047779570392505,0.01632651472429325,0.0,0.07837875006524642,-0.048974470748664345
2021-06-28,0.06185564307438107,-0.019047617415948404,-0.06567383778585445,0.0,0.04275859964304951,-0.010033435215412778,-0.0361445437046628,-0.02134144324798215,0.0,-0.004841492355955879
2021-06-29,-0.009708713293337445,-0.004368748272581269,0.0,-0.05428572977938029,0.08399469050643948,0.006756750225933805,0.020833312637276835,0.04361366505354103,0.0,0.03847850103491157
2021-06-30,-0.009803958845400862,0.0,0.0,0.02719038696176912,-0.05979248418494887,-0.03355701476259032,0.0,-0.0029850718650553665,-0.022556760729145364,-0.032367983121751376
2021-07-01,0.03300330116104022,0.0,0.007246551519141109,0.0,-0.03958472330895291,0.024305531410156345,-0.05306127016765694,-0.04191612876745088,-0.025640840106118445,-0.05457745636415179
2021-07-02,0.022364242172588256,-0.000975239066889455,0.0,0.0,-0.0925675469475824,0.010169481662661628,0.02586214781232954,-0.006249993946403354,0.0,-0.02560517917977967
2021-07-06,-0.07499998807907104,0.0,0.05395671536543012,0.0,0.013402851905104596,-0.0805369154364508,-0.075630276513447,0.0,0.026315594045332347,0.01242237100290633
2021-07-07,0.01351350045186761,0.0,0.0027303892784360517,0.11058824741851914,-0.10653936061079994,-0.032846683889073414,0.08636366050105404,0.006289302046118772,0.007692285949935762,0.006606861072203429
2021-07-08,-0.0033333460489909372,-0.004392377017833238,0.0,-0.046610170802194095,-0.03782893529476539,0.045282974053041825,-0.016736484734677592,-0.015624984866008385,0.005089380841551305,-0.00046883398582298064
2021-07-09,0.05016722472031021,0.0,0.0,0.05555556456777788,-0.039316226274539234,-0.04332125862287706,0.004255315263436366,0.0,0.0,0.0014071616826893951
2021-07-12,0.03503185970806744,0.0,-0.04016312753191331,0.0,-0.1085409645197184,-0.003773581171086837,-0.012711852848854677,0.006349200101906982,-0.09974718228472068,0.010304417303216296
2021-07-13,-0.021538485013521624,0.0,-0.024113635784527077,-0.02631575509742412,-0.0718562591569869,0.026515125174716214,-0.07725314773930059,-0.02208207254783867,0.06861671850488205,0.08020396693150844
2021-07-14,-0.0691823556092066,0.0053922529121728235,0.023982608251151394,0.0,-0.03548390378234212,-0.00738006665866664,-0.11627912005583652,0.01935489775611199,0.0,-0.041201678794293706
2021-07-15,0.01013510922953742,0.0,-0.05197051681409637,0.027026990767481385,0.035674522703530887,-0.03717477357769139,0.031578980390385425,0.02848098472302807,0.011578958849836729,0.008057309934929924
2021-07-16,-0.03344481648020681,-0.005363332467058335,-0.017367238114864958,0.0,0.07642624712060164,0.015444093280765792,-0.02551024007777314,0.0,-0.03694071256690601,0.12833034329056248
2021-07-19,-0.07266437402038017,0.0,-0.008372202852385824,0.0,-0.15000000000000002,-0.01520920096237699,-0.02617798596338672,0.0,0.06699094820249818,-0.05312870482394816
2021-07-20,0.007462715247501972,0.0,0.002814360938582894,-0.02631575509742412,-0.49882354736328127,0.019305093587580258,0.07526880893449261,0.0,-0.0399999642786697,0.009143858087550694
2021-07-21,0.044444472701461235,0.0,-0.002806462540034693,0.0,-0.011737089622285812,0.011363625074878314,0.1499999761581421,-0.052307715782752395,-0.023206886960598583,-0.018533803550794925
2021-07-22,0.0035460450856623638,0.0,0.0037524812514440065,0.027026990767481385,-0.019002357863559194,0.02247188803935285,-0.06521733046028577,0.05194808110195215,0.06641479551926976,0.007133868100638541
2021-07-23,-0.01060068004057324,0.0025733327525065963,-0.007476615061855152,-0.02631575509742412,-0.06295395937411996,-0.04029308891790284,-0.06511632497404563,0.0,-0.07240484814360149,0.0
2021-07-26,-0.014285700661795464,0.0023229140829634787,-0.006591282348366145,0.0,-0.12661502401238522,0.0381679951981404,0.06965179381513731,-0.04629632559441832,0.0,-0.04041663805643714
2021-07-27,-0.0471014900884561,0.0,-0.006635113817411886,0.0,0.5207101386416766,-0.06250002739184013,-0.05116285052796965,0.03559874969898691,0.05294752878698872,-0.01128963183368914
2021-07-28,0.06083651817050595,0.0,-0.0019082680840828425,0.0,-0.025291887415670344,-0.04313721456971287,0.044117722681788374,0.012499987892806708,0.0,0.02810713117180552
2021-07-29,0.010752729337312639,0.0,-0.0028680729056109744,0.0,-0.10778438873548035,0.02459013990675496,0.032863816658137424,0.0,-0.002073926460757547,0.029901784173520074
2021-07-30,-0.024822721418482963,-0.0024391549481166397,-0.001917713834778012,0.0,0.015659972057983085,-0.04799995422363279,0.03636360089641055,-0.021604917603937457,-0.031331598071841715,-0.004562447431226246
2021-08-02,0.018181818181818077,0.002567216580925624,-0.0009605499708431608,0.0,-0.011013215488880346,-0.025210158955061512,-0.09649124182932722,0.025236568385065494,-0.022641276983297542,0.016666650772094727
2021-08-03,0.007142884390694659,0.004755316641774421,-0.007692485483254297,0.0,-0.04231629089775879,-0.06465511261424439,0.019417457749564715,0.07384615678053641,0.0,0.0020492272619221374
2021-08-04,-0.12765958454160253,0.004854543160251579,-0.016472662073391264,0.0,-0.0023255459097928366,-0.12903229527865312,0.0,-0.005730653544946063,0.0,0.0028629731141081027
2021-08-05,0.044715461967972825,0.0,0.009851959290872125,0.0,0.09557105660352527,0.08994706792135387,0.05238101833802267,-0.01152736643320651,-0.028130048313807277,-0.0077487981448001175
2021-08-06,-0.011673195933978087,0.002415414855366338,0.004878326879741879,-0.010810796306992554,-0.07659571221534245,-0.014563093312173536,-0.0045248824844553726,-0.002915449057909525,0.0,0.013563498756303582
2021-08-09,-0.015748016714081325,0.0072286973589301695,0.0019415157241549075,0.024590050803312113,0.0645161091847184,0.17733996974785304,0.0,0.09356722985502475,0.0,-0.004055165534813332
2021-08-10,0.008000030517578027,0.0047847750678016165,-0.0009688265743206248,0.04000002803161751,-0.0389610218038019,-0.04184106220160899,0.0,-0.04812835997278453,0.04937545125522469,-0.008143276056180704
2021-08-11,-0.015873075943202752,0.0,-0.004849734992568022,0.025641067875819656,0.031531478897937504,-0.06550212202950223,0.0,-0.04775276421567454,0.0,-0.000410518416719019
2021-08-12,0.00806454714081517,0.02380969309535441,-0.004873066592450459,0.0,-0.0109170307495422,-0.06074771405057433,0.009090900224102638,0.014749248014462202,0.0,-0.00205343505650335
