Date,ABEO,AGYS,APOG,ARTW,AVA,AWR,BDL,BELFA,BMI,CHD,CIA,CLX,CNP,COKE,CPK,CRD-B,CTO,CWT,DDS,DSGR,EBF,EIX,ELSE,ESCA,ETR,FLXS,GCO,GHM,GIS,GROW,HOV,HSY,HTO,HVT,HWKN,KEQU,MAT,MCS,MDU,MGRC,MKC,MO,MSEX,MYE,MZTI,NEE,NI,NRT,NSSC,ODC,PEG,PKE,PKOH,PNRG,PPL,RELL,SEB,SGC,SIEB,SIF,SMP,SO,SR,SWX,TILE,TR,TRC,TRNS,TSN,UGI,UNF,USLM,UTL,UVV,VLGEA,VSEC,VZ,WEYS,WMK,WTRG
2019-01-02,-0.01540616246498594,0.011157590356317693,0.027470470964281235,0.02499997615814209,0.007533140577308917,-0.022374665380640035,-0.018167663693334446,0.20727282564044835,-0.0069092757575190955,-0.020225268999798596,0.0026595719384630012,-0.019528069373577872,-0.008147321103460059,0.01539069571990015,-0.02103318797993492,0.004444416772366511,0.01561916227779836,-0.02811603747305047,0.048913637845837465,0.01107596130520827,0.03168835861619912,-0.0003520467349276135,0.04705877733065722,0.0008734282175737462,-0.02405018561062089,0.08242741313655788,0.017155804725040857,0.006129575364336892,-0.013096819473129018,0.11818202606419592,0.11764705882352944,-0.016234136030631396,-0.015821499857892385,0.016506826627427307,0.02197804451305596,-0.03790620991189231,-0.023022977728315297,0.0020252324948326628,-0.011744710759378552,-0.013597514710130931,-0.025998129165318407,-0.0016194020366603334,-0.02811638272449135,0.009265432572824972,-0.02397395876314834,-0.022954900818462742,-0.011045531529345731,0.02758641078872448,-0.014603114303926357,0.03698119031923364,-0.023438822570765128,0.019369103692205458,0.0006517341501268703,0.006852187103895124,-0.007765578572482279,0.001150610177999667,-0.010356189923628412,0.027195598708682933,-0.024896241751558135,0.06956521919409142,-0.013215020043313652,-0.004553723657449438,-0.022542875632398984,-0.03254944949902616,0.021754157815493613,-0.03293427006913685,0.011459622130996161,0.023659245255545525,-0.0009366496890685916,-0.02043108628350554,0.013559787734653383,0.01070437369446342,-0.04403646933430083,0.01200370517319227,0.02906769777150653,0.055834332274480536,-0.0035575731730923543,-0.0023995472727655898,0.0,-0.039777826237889835
2019-01-03,-0.05832147937411092,-0.015172432208883313,-0.00815106790976372,0.0,-0.019392935649493515,-0.0010680750325721133,-0.023622095131520582,0.0,-0.02025774434480121,-0.00217275708413045,-0.015915104266073565,0.0059551481766007,0.005714250231429796,-0.01232625323398795,0.005904799816328854,-0.028761045090273885,0.008064541433074668,-0.004965609711065411,-0.017862654394795396,-0.018466358012493855,-0.015609379501882903,0.0015859355847915868,-0.016853916782002765,-0.020942409554674857,0.0020238032671984207,-0.03598304403507546,0.016200610740971566,-0.00043508222630528337,0.015612489257792017,0.07317074620690156,-0.052631578947368474,0.007587119601727199,0.005663148106300087,-0.006286116864556934,-0.030585706758145648,-0.02001246780195054,-0.0502048934044238,-0.004042383775014424,0.01655335598470198,-0.042142556689555355,0.004718824405672839,-0.005475659610122308,0.013307754147850126,-0.03868864502357883,-0.005561193452866653,-0.002473306407816067,0.0011969381924776812,0.010066697575596084,-0.058634172020030184,-0.05786047091252866,-0.00019680407790301224,0.10966360711624845,-0.026050058590223024,0.12306820438686406,-0.003557433975087343,-0.005747046175192505,0.042017708593767855,-0.019857026402093192,-0.07021281546158986,-0.043360456192299,-0.005440483152080122,0.014181097056215508,0.004142947292535171,-0.0012159009108660968,-0.024038347672520777,-0.022600603932468877,-0.010733470498651698,-0.011813022616727675,0.02136864486179091,0.012437507186988661,-0.07689157772957467,-0.014214104221815238,0.0049577207240452115,-0.005474264734372958,-0.04658828769067436,-0.031032180451089353,0.003570274686537811,-0.02508584256125912,-0.020301496772000882,0.010965525438502155
2019-01-04,0.06042296072507547,0.01890759543505216,0.02136742600573749,-0.009756088483765968,0.004288781638031924,-0.009011933897930313,-0.017338585630824133,-0.030120576526398213,0.02443603480877532,0.011977059121579092,0.04177896760000799,0.006775234996135859,0.018466003666818498,0.022486181960745144,0.02673012115906781,0.02847397613445768,0.015070026513981816,-0.004989913284857428,0.01899241645762695,0.0003188848433419711,0.012276268543051305,0.027797293707505943,0.028571401323590928,0.032976551368572915,0.007484989175062351,0.07204851636187404,0.03690759102247387,0.03918156677042073,0.020240842543879145,-0.06060612103697227,0.08333333333333326,-0.0015060997977379698,0.032333900326249276,0.011597191298197806,0.04042435361531749,0.020102082542516664,0.12297727436395989,0.033739208904358,0.012943566741619783,0.019942299001759922,0.0030090688532331544,0.02569311003297825,0.007803566942729656,0.03751726348614692,0.0014567575000017374,0.018416918655512315,0.017530128984599713,-0.003321864887822712,0.015742782132642574,0.07725011026421291,0.010822525328672894,0.018590881677928328,0.05884294747435592,0.0,0.030703156638318685,-0.0034685393721222146,-0.004524965528015956,0.05121035953521025,0.0007627939850283205,-0.04249287766702081,0.022301882744058643,0.008344739731241502,0.014716125187416162,0.020021791076168638,0.03307521894353527,0.0034842733674143034,0.033755241759598764,0.007796238062094174,0.012295670375860324,0.021735421458338955,0.012251773887898443,0.009329879251162687,0.003288907687277298,0.024744271333257073,0.03270487339061168,0.05751631551378478,0.0024900337963280617,0.011984307311695419,0.032258144536294386,0.007833879376368813
2019-01-07,0.0698005698005697,0.0013745363455108794,0.022529722957312925,-0.024630518729541362,-0.00972691739744258,-0.023581868503617986,0.010258556581190126,0.0,0.009582413227656739,0.012603608265852717,-0.016817608553706065,0.01189079715836927,0.003835452548255791,0.019682242762805835,-0.0066907900463604175,-0.0033224156918757464,0.03097486428056495,-0.021805279713662085,0.059232439845419815,-0.010519602004388062,0.012632726354073531,-0.018487016985154425,0.0,0.08886986457520796,-0.004716986675297075,0.006882894992024546,0.031802909662777656,0.027230672490683228,0.016574612178602344,0.02419375097372356,0.012820512820512775,-0.006315858693831,-0.005806689385237318,0.019801755867355553,-0.0014215781457154186,0.0009383874355224364,0.07684920292614028,0.022577030818056842,-0.011129201804749966,0.011489448883425624,0.008560739801562134,-0.030218695002490414,-0.0022662796889005854,-0.006574743545632478,0.0014541282241085085,-0.0014487869622077376,0.005481201520863177,0.06666649974067473,0.005390830538314129,-0.027250159142167107,0.0021411410313507684,0.026897078356223236,0.003157622709485386,0.0,0.0013855141394820691,-0.005800112120974643,0.015974623781816577,-0.010706622203804361,0.017530525755857784,0.005917153919925866,0.0026754069792418456,-0.0022368575127545975,-0.00935213140893365,-0.01419103288231649,0.018392389727878378,0.014836173111102857,0.033236134548268126,0.03867973303807304,0.01613516753817179,0.002034483661714992,-0.00693684814109552,0.004481712673709337,-0.01884888205424795,-0.0034496160601957815,0.005216056982094264,-0.01174273298440176,0.006387377217024204,0.0020899193479380074,-0.004553052895862164,-0.008669634801138248
2019-01-08,-0.026631158455392767,0.019903909946960674,0.007869339460919722,0.010101000370632551,-0.00047956985197827873,0.022099343126057214,-0.02071495342536278,0.009316710761190672,0.023626838769076786,-0.0024285063324848144,0.01184212548911101,-0.0241477008640677,0.01910382707383662,0.03235055664958253,0.022290414640686596,0.00999982423906709,0.02986661256929124,0.025189264320734095,0.005517459082824194,-0.039304161878836674,0.007484803868210488,0.0055808208317122965,-0.055555504045367354,0.003169811012427637,0.01777273946110669,0.02573369093365807,0.022453530035386526,-0.013458330247147932,0.0150692719006984,-0.023622240372704884,0.05063291139240511,0.01005600537508955,0.013097226085903912,0.013797038016838403,0.023013121025288186,0.01562502588931447,0.04727919100514133,0.0333569264369431,0.01167172538332406,0.016939229194246286,0.01784663317083779,0.005740120069999133,0.03539655408368625,0.030443473403913623,0.0374650904591185,0.00731344657477595,0.018691641066484577,-0.007812380480049175,0.005361858869868508,0.010320588062605163,0.0038851558258719,0.033676633980612714,0.022033432946330755,-0.07170812234347335,0.013144352459027342,-0.04317403573229117,-0.0025500888895059193,-0.011363572347357409,-0.02621725628978555,0.049999950913823366,0.02935123415783547,0.02846915332370381,0.017375858633984054,0.0336339519011597,0.014715610300686466,0.014307588112854042,0.021444756367956064,-0.011916572909208667,0.026761521352417272,0.00756901459154613,0.02749660887438332,-0.013803664722648046,0.023804778074584476,0.002003963219585625,0.0014825155714932592,0.049718413272286766,0.029266715208003502,-0.023983506315424008,-0.007068661465897241,0.012062710629360929
2019-01-09,0.0,-0.013458937677381932,0.008744387873258486,-0.04000002145767212,-0.002636410937599032,-0.0013898103506438941,-0.014516893751010063,0.0,-0.00355126406803985,0.0015216143510818902,0.010403110937683202,-0.001323271213824584,-0.01226990180378873,0.00966191406749628,-0.010782464607053233,-0.00660033115315084,-0.006559659047905897,-0.0010871677888725229,0.008749730501689701,0.011066395945112273,0.018821301582774064,0.012834046764869544,0.055882298080155435,0.010268621268080036,-0.00523872711355966,0.017247760252998345,-0.018766193328917713,0.010748265973075766,-0.0044334580341678365,0.04032268241403014,0.012048192771084265,-0.007326077894073579,-0.0015719611198187211,-0.007560549239096326,0.006957107848268418,-0.010769157703697907,-0.009369647259096059,-0.006037860809095408,-0.009064761350614514,0.013913534059713628,-7.112738915393546e-05,0.012229831580475414,0.009871949053833484,-0.001926802618262724,-0.020323689284687196,-0.004321485728791541,-0.0007643380634119179,0.006299441799100247,-0.0013332991461757482,-0.021524867578214812,-0.0075463899860991335,-0.003620116345083302,-0.0024639558633506864,0.09887126877673613,0.0,0.018292786805216954,-0.003069930204595561,0.002736552997387287,0.0,0.04201683422194891,0.026321220550036717,-0.008500758455799007,-0.009548225936334198,-0.010803278144596695,0.013843178292213931,-0.01931914515243016,-0.0027624941080316434,-0.004522620819755407,-0.017376033015805814,-0.010260208801724735,0.0012299883330970651,0.0038173691215339645,-0.0073424445786681725,0.0005452766217046712,-0.00259051516863662,0.0068514778189097125,-0.012583036232353462,0.039174024674314856,0.011725422512538275,-0.01251490351464446
2019-01-10,-0.01094391244870041,-0.012278329266664723,-0.011764851944739307,0.04166668994973155,0.0036048215483195367,0.011599182705181343,0.035353627476139904,0.0,0.01762020150818744,0.018383364967820226,-0.016731031500648252,0.014376869625135846,0.018288308856388547,0.03253677196994276,0.015017457935216694,0.005536885452805729,0.021199200975093424,0.0006530871353314094,-0.04410481641026276,0.0029850797255923656,-0.003686386008879161,0.016095805813957975,0.0,-0.02032839612472659,0.013809020389670357,-0.0026973882553443795,-0.045371379200454975,-0.010224960653356763,0.024740156607213404,-0.06976694225688018,-0.011904761904761862,0.01050223512657844,0.006474169896116599,-0.007110259655628948,0.0050668749748574715,0.002177230136920949,0.023215778283105726,-0.008177315178493516,0.011642476170462102,-0.008890826539037389,0.004205580791433627,-0.016109404111271153,0.011404792403672204,0.015443869946732303,-0.0034288791789778283,0.01504715808408763,0.020275295799771387,0.0015645964550730085,0.022029336274530742,0.0070844386766997225,0.01384274314422651,-0.002270585605856912,-0.0064833513434090495,0.0,0.009559703481875959,-0.09341310411616766,-0.005257128945413747,-0.0005458710628060137,-0.011538432194636461,0.0,0.004079916005775619,0.018685777631703537,0.014120815911152329,0.022763174245393758,0.011703566831029466,0.00844279504409462,0.002770146621752456,0.05552753211128869,0.01786016057576645,0.018696675419623388,-0.0043346778488657645,0.01070437369446342,0.004109100286910028,-0.011993192687756338,-0.008163378038079538,-0.02396467533772595,0.009640824419489658,-0.022960907505207406,-0.009313050137836565,0.02383818612178845
2019-01-11,-0.012448132780082943,-0.011049713568388575,0.022556460106980092,-0.019999980926513672,-0.011254960763021682,-0.0018346055812495932,0.012601699262701604,0.0,-0.0009726390518722816,0.001790301875514766,-0.01047119438535471,0.0015671553231531021,-0.004405289149549074,0.045338322533061026,-0.005249911155108866,-0.008810518313996929,0.015653959626529046,-0.001957982672699421,0.0032299949015590634,-0.04761906564010443,-0.00888003187925912,-0.0003372461688933015,-0.038997178226392815,0.002394433582267874,-0.009349721669836053,-0.023183799773645708,0.011935238600705222,-0.01900841665614117,0.009174463975254454,0.052631232583024934,-0.02409638554216864,-0.0019663278309545174,0.0008689727663069302,-0.006138129437659567,-0.008478484358230176,-0.0018622126016099028,0.029411797704994802,0.004004310551422252,-0.0016441610354709368,0.0029252296966573166,-0.005394774156264548,0.0008185865151528748,-0.0071592149226732404,0.01013934826221341,-0.01101052805667646,0.0018245027124585977,-0.010498845335167761,-0.012499808768078657,0.04180277218881501,0.021473463731657816,-0.002307763635375215,0.008648027505498312,0.00497190458703467,0.0,-0.0023673830116546224,-0.015852088219629357,-0.01178079302098578,0.002184406053685528,-0.009338586433541685,0.010752677834782398,-0.013157915808627463,0.005826628199436801,-0.00589096358962915,-0.005918045766811986,0.003855995058323902,0.00992260919529464,0.015469545491475722,0.02486850605252533,0.0046908317300335955,-0.012720104369701946,-0.0021761962573726423,-0.009197335943070706,-0.006138525121530458,0.009380150180483549,-0.02731022788721804,-0.02637150647939357,0.007291530571641225,-0.005612114473546481,0.002715753300369439,-0.000589400242468674
2019-01-14,-0.023809523809523836,-0.02793293485019055,0.004289384880903135,0.020408143405366452,-0.017437210076946097,-0.016847881269202447,-0.038940333170146335,0.003706119456236223,-0.010710867866014051,-0.006850208121394585,-0.011904782178450812,-0.014150802862544998,-0.0061263992082255525,-0.03833973339969099,-0.02195025833584796,0.03444440834103024,-0.007203909611308235,-0.015475141945109017,-0.016863219598716284,0.006597240940656723,-0.007466503641648248,-0.019723495288441417,0.02028983544211682,-0.04379001072802158,-0.012934555607615805,-0.017405236115805134,-0.005054714955421202,-0.024431281014076878,-0.00023919923237281093,0.01587305630256508,-0.07407407407407407,-0.005253702171359009,0.002431876727634341,-0.0036024628391124747,-0.024959720006008546,0.01990045680446917,0.008163296446508372,-0.003988339999479562,-0.015644645687905467,-0.01224967856473036,-0.005209564328029104,-0.013087969625106055,-0.03641627731179631,-0.003763704351138597,-0.004116860115251364,-0.025496519505424198,-0.0178096447288284,-0.034810161082027946,-0.018808791846109618,0.020659663005662132,-0.021781176487579823,-0.008122347063731827,-0.021335710723202395,0.0,-0.018305340065737252,0.012080509311177767,-0.008852380099729884,0.015258932106414047,-0.014925340708215162,-0.039893642486140135,-0.020391940700414946,-0.009654719624836994,-0.003636224986209191,-0.01734172188834615,0.000640165250174185,-0.011667148896648993,-0.00816102423173437,-0.030331293013247662,-0.0010375221236931242,-0.01362060122116715,-0.005089792908993029,-0.0028131361718599646,-0.0280009705099995,0.014212597891988699,0.03461543892621455,-0.020547919769156264,0.00017231594004307738,-0.010934683733523687,-0.003750297040794437,-0.011206167899360686
2019-01-15,0.03443328550932567,0.0186781772598279,0.002440276411570297,0.0700000524520874,0.0034505617213842488,0.008879763505021732,0.03801182457062646,0.00307689217150231,0.0161415168824266,0.010346248105289613,0.026773800765684364,0.00952513553801615,0.003082242594201201,0.0033886203270609982,0.02011254054476197,0.012889411864430711,0.018731184411941104,0.009519646304446905,-0.0020274190658067237,-0.010003415331780285,-0.017552470357944605,-0.053310271060091674,0.025568157573007122,-0.0016654040375584378,0.02278368434519451,0.005636314946466436,-0.013971207111809991,-0.005613004387110099,0.002632178184881484,-0.023438356529700943,-0.040000000000000036,0.016033281635795538,-0.00017330089383393865,-0.005165681102228037,0.011377224353350757,0.0,0.01862344414024686,0.007773391184505929,0.021330631346828444,0.008267700088869345,0.010043574526632737,-0.007252185221686913,0.01796047471491713,0.003777923337642708,0.02911201327237256,0.0203815820787705,0.01620366565029352,-0.02459029341116592,0.04025569850758082,0.0017755727840165214,0.014187537845769871,0.001819486073287635,-0.0022117395009968455,0.0,0.015193562797394478,0.011936234730276718,0.023426355737131255,0.0016103638057114456,-0.03588515236316159,0.0,-0.01020845694482364,0.013648115235965097,0.007839766339792442,0.014618850518026472,-0.019193758174007813,0.01894997417508759,0.006034043505964259,0.014918164374345233,0.014194222845965943,0.012129025166435214,0.003581035401315935,0.00042328202437369455,0.013344659866346253,0.003413776625120768,-0.0011152402108691728,-0.027654225463444315,0.001206496858364714,0.029243900240732534,0.003973522922284811,0.012526101673499657
