Date,ADM,ADX,AFG,AIG,AIT,AME,APOG,ARW,ASB,AVT,AXP,BAC,BK,BPOP,C,CAT,CBT,CFR,CMI,COP,CW,CXT,DCI,DIOD,DOV,DVN,DXC,EMR,FFBC,FITB,FLS,FRT,FUL,GAM,GBCI,GL,GNTX,GRC,HBAN,HST,ITW,JEF,JPM,L,LCII,LEG,LNC,LPX,ONB,OPY,PEO,PNC,PPG,PVH,RJF,RRX,SEIC,SF,SLB,SLM,SPXC,SRCE,STEW,STT,SWK,SXI,SYY,TEX,TFC,TILE,TKR,TRMK,TXT,USB,VMC,VNO,WFC,WOR,WY,ZION
2023-01-03,-0.03446385486138848,-0.002063093587255871,-0.0029135335556133013,-0.004901948064585215,-0.008807365667886424,0.0057254541915137125,-0.009221658074184957,0.015013863435077823,0.003464752124262338,0.00024049568244910446,-0.004264194464942972,0.011775092739984672,0.01713532747967217,-0.01130878245144995,0.012159963239013472,-0.0028385646233103357,-0.017354818849466103,-0.025878670299031792,-0.00515897287158773,-0.04135598466650692,-0.011677612843391083,0.008860303211391418,0.0022082576869315584,-0.0002626299346821792,-0.0025114083030185474,-0.055113034307033404,0.044150946275243186,0.0005205333618485408,0.008254280520523016,-0.0051815672173506355,0.014993532943176291,0.016033252814549703,0.014381418832050796,-0.00470260386112431,-0.006474927853076573,-0.007963555234641428,0.015401548584828895,-0.004293594915200649,0.0,-0.007476670335112678,9.087923039641232e-05,-0.0017505704244251685,0.007606366012899768,0.004457147343747803,0.022714905107323435,0.012410834160843098,0.003255198623332456,0.002871646255066196,-0.006674138620961556,0.03307321827887755,-0.029357530821344735,0.01000382680009082,0.00874826523244665,0.010907972339310845,-0.006925520101182081,0.006167564428400718,0.013379001763193843,0.01884546745942517,-0.03666282961477707,-0.004216947516963887,0.012947425047446837,-0.006027420522016325,0.0015750140949288838,0.010700275794298886,0.01424396090948532,-0.0021482347580326078,-0.0060170096509015725,-0.017790233932695854,0.013943707152633156,0.014184455330428447,-0.013867090665860227,-0.004010158521357665,-0.007626985613075621,0.023618281065567404,0.0056538548953797285,0.010571880870282824,0.012109522718358745,-0.011667660282171033,-0.004516075442162815,-0.014239299191905808
2023-01-04,-0.036363780600166096,0.0055134099533491465,0.01965249191966456,0.014778221396914537,-0.0032020364869321805,0.00234855570424064,0.0,0.008479381298796884,-0.016832088127828992,0.0014427268744603428,0.023246379585009302,0.018800299501856133,0.024621873295374908,0.023791413222626012,0.025775338137488335,0.010381885769482402,0.02603511397513225,0.006065437427217102,-0.002406026197936284,0.001944733939755805,0.00012141766557038913,0.007894647971038005,0.0037289270111871,0.012611653308377768,0.008144337089415199,0.013420510880874925,0.018431522496408448,-0.007179335675543519,0.01064263677045929,0.025122755733590685,-0.020552341004829833,0.023378041272882122,0.014865727546706342,0.006670451711436209,-0.0063136359961728505,0.003512085227565409,0.01877924467842762,-0.0196001559561525,0.01843960026465541,0.015066054895116698,0.0022695324202743894,0.13033322818626702,0.009325110775512346,0.011606181629211898,0.0010576598589395747,0.029420652184154683,0.021090138461973496,0.03655038795322185,-0.0016799224553173397,0.002058077074198028,0.0018901191150908492,0.026391704158215346,0.024676680133564055,0.05493271589845361,-0.005371848563149095,0.027915941328390703,0.013541070293501933,-0.02404593000632005,0.0038835862333985727,0.0048397954370680285,-0.003608990432624526,0.00018948187600753563,0.007861396539402987,0.013775546236364455,0.03163156228135988,-0.000782976173231642,0.00908020508880103,0.01596757733779941,0.02796229940172057,0.005993920204806047,0.01836690942964414,-0.006902591250015466,0.011386127827576198,0.031138093803074307,0.019704379670010264,0.009510215429265001,0.020578964756725826,-0.0002035219776554964,0.011989667222128464,0.0365249536507104
2023-01-05,-0.025002783324826527,-0.015764376134552283,-0.010317558983644504,-0.005480833144197672,-0.05814330691956282,-0.020376028287940162,-0.007945392156990083,-0.012331835608502262,0.005706720727115311,-0.0021609228275705217,-0.02393007213738474,-0.0020501178690128796,-0.004848192202739132,-0.011172453575277852,-0.00447182920626743,-0.004474702113069773,-0.01261294314794148,0.008013573211335778,-0.015553740499303026,0.03026286694356406,-0.004301638771521787,0.0038180638144384993,-0.012833602052152782,-0.024390306670375117,-0.012851734549019556,0.021562016264504935,-0.018452819451111324,-0.0042967810848291155,0.0060753928748200625,-0.009862551658618046,-0.00032782537296915937,-0.022272950050340468,-0.04706373545353204,-0.006902356856220537,-0.022750652369216473,0.0032385944943960077,0.002847931559880612,0.008796389804667681,-0.006963656484441527,-0.02350035806314732,-0.008785503051338961,-0.041623609005555395,-0.0002216721940785371,-0.0010123849180468936,0.012889615484045658,-0.003572412464840191,-0.00985054806856167,-0.01494963692610618,-0.0022429568178230497,0.018028311273087017,0.01415086580145486,-0.02662912387987415,-0.05278133732338641,0.020722714833929956,0.01620243186234349,-0.02175837430761307,-0.014863032444473512,0.002756864864648989,0.018761903222569654,-0.02829639880715462,-0.007847936246543008,-0.013073030835262567,-0.00780007704074781,-0.009688158071454622,0.0005089232273953748,-0.0004895236282551618,0.0010500838632221399,-0.009382920856453425,-0.009141360976955615,-0.002979103593183652,-0.013245060182987323,-0.006081739535575781,-0.013931753484257903,-0.007821130418943278,-0.02288772518943516,0.006594484269454304,-0.005392642779921797,0.017508177016086757,-0.029779224962126816,-0.017519284894675136
2023-01-06,0.020419852028018326,0.02298060212409525,0.02200835963528025,0.016375632448108357,0.028564031434360926,0.042469629329898284,0.0372997790019689,0.041241019296334835,0.03011787147630085,0.030798859835218684,0.025541208673904192,0.00997940736906644,0.015674883745804058,0.03163602142267807,0.011978748355723656,0.0357082231723842,0.05019503703134931,0.020139434993539984,0.030331278801771333,0.012503294563371403,0.03413480223532961,0.016970571702851878,0.030105942726416757,0.05824474814576286,0.03719678547638838,0.017616788850732812,0.018438186250733235,0.030944215989909152,0.026167519434707964,0.04044667314821715,0.03345372101874999,0.014797550744324095,0.021064647984027518,0.02224069891573288,0.03670317705049375,0.026458316604091037,0.020944458230713225,0.021006708315548517,0.023842850197891563,0.024065915699196028,0.036869374875415195,0.010250795742645202,0.019135373137251888,0.021280391420755773,0.058829744632657555,0.010457059801045832,0.02406939785258877,0.022434704796900018,0.029791730272334505,0.016139826915741118,0.020000179709763977,0.030369546703087114,0.0437818619455117,0.04242583948200562,0.027319245582726026,0.03805906130059489,0.03678590513764557,0.03264578664379458,0.03474473195641958,0.03221819037328921,0.03331308963447954,0.03321147471084962,0.026729350277357122,0.02502851837070752,0.030900420945707108,0.0281206380807828,0.03199171843375015,0.030783754083278714,0.0319533031798358,0.0408365185871582,0.023561497177289947,0.021853010624723668,0.02540303768115426,0.014013792630834354,0.033625684458188365,0.01824984308877542,0.008958179394252141,0.04221684990793939,0.043234413324865884,0.038703084982155245
2023-01-09,-0.006747670231406655,-0.0027228818883041628,-0.008500551754164754,-0.010534474129507365,0.010196589492492247,-0.009315878387530563,-0.0063973999520761105,0.0005450359519962866,-0.01779672141316979,0.005602231404638669,0.0015315307984788973,-0.015111943775155123,0.003962129043481699,-0.010367827342874225,0.004861513485271862,-0.009000945414557981,-0.0022893742922412974,-0.022710382830928966,0.001599050708581018,-0.007358463965376871,-0.029065900609460682,0.007001048773320306,-0.00016591462684178993,0.03229454179053959,-0.003657967364017356,0.01584192897775427,0.0035498892864356257,-0.007044387848777367,-0.029815672074596344,-0.007252676905999622,0.018406716778565757,-0.012854917036101976,0.015193950840388215,0.0010879013492135492,-0.023063166142165747,-0.025046803154534225,-0.013908206427670211,0.014363274474553434,-0.013013678465655376,0.001855313461032182,4.418070794609541e-05,0.008010729226178848,-0.004132055550956304,-0.024805704089821523,0.03881386244187035,0.0050266971464743015,-0.025747117025348376,-0.015488726937035735,-0.010916778467609856,-0.017648290617906737,-0.004103875611760177,0.0004263243291888763,0.002879426310602451,-0.008614199885109475,0.00444730553061623,0.031664166287395545,0.0017985388679837566,0.005657422677796564,0.020917496734795815,0.013205181357566653,0.0008832262376594624,-0.03567430933632032,-0.0053598415058385696,0.002850988035870694,0.013445253202152507,-0.007814766473040136,0.006225377627424589,0.013783477896327723,-0.0013084036348062211,-0.0047845905990260285,0.007394016030729533,-0.009409478361153911,-0.018649900441750744,0.006477881414067355,-0.01841624200492098,-0.026194854274920965,-0.009579506835917684,-0.015934047863169654,-0.006010782119492797,-0.004681940943912277
2023-01-10,0.010073635704390904,0.007508504289387208,0.0072157152142122705,-0.006575943313544497,0.002297780151103934,0.0021753682856504586,0.01354339479267197,0.009714905581566402,0.00043148297531336866,0.008356580019707627,0.010638270933046812,0.0067867973746311705,-0.0027003417767074156,-0.0010331239793435198,0.013672445656006893,0.015773330087060167,0.010900476709870155,0.003948654757606862,0.0140404984115452,0.006134971541178702,0.00969592159930821,0.0070476575186981805,0.007639795951716932,0.013511875711918142,0.0028075390469259887,0.014951535724396336,0.007428336790669787,0.0057578252564245425,0.007278591272551926,0.007013423309126132,0.012465112885660767,-0.010398510993662846,0.0013728917774038507,0.005705005649321304,0.006005557781139981,0.010392420620837894,-0.009520722458719155,0.013012049733026387,0.004163772655145115,0.01543196548789294,0.0022911291524221333,0.03761590998319764,0.008953963289685563,0.001186982688958782,-0.005120966188601139,0.010591177797956153,0.026427399097350257,0.008029977398387178,0.016556195524793926,0.017291617181991015,0.010072957834853957,0.00401764271041638,0.00706145797227431,0.009948134122170549,0.0027107298318467254,-0.005076989653037489,-0.004569891602829057,0.0036398245876423374,0.005751184433661072,0.000592506662276282,0.019267616254571962,0.010597238710263523,0.0030792830103889557,0.006797582447385819,0.022760235478340718,0.005763161385625715,0.009595768707286512,0.034443724650971896,0.004366630146852346,0.023076872469105725,0.014125196952059715,0.007772068149268119,0.004680032926971389,0.001072634505181247,-0.0071342066940902615,0.02973105228497408,-0.0007078384031431462,0.04857590426638447,-0.01782296869750344,0.000391876966060245
2023-01-11,0.005218598909779271,0.009484978552247947,-0.0009930107449905856,0.00015763112106448318,0.015310190808295543,0.018696066729475103,0.010295801225931989,0.004316188839899038,0.002587405492341599,0.012200695788633142,0.012631651698785884,0.007620192646877744,0.0035411067397734808,0.012112395158866862,0.010790797742715297,0.0008780899653675345,0.013904869277076681,0.00453890500525822,0.009890331477337755,0.0013548305427872886,0.009362465811700638,0.0,0.007087621800436761,0.010449136378401835,0.018879923468080317,-0.004435189555253127,-0.0063202355361290374,0.0038845590046476808,0.00040139100100189395,-0.0040626651126038915,0.011080165320676016,0.05145821434828357,0.019882103039883692,0.010534803441633267,0.000617353719448932,0.0033737155194593083,0.006764090164277592,0.013978086454214722,0.006910947716099125,0.049239990863840344,0.014111110282793327,0.007148236092455962,0.007431613720987995,0.01338073719716304,0.029739780950121864,0.022416315977405787,0.019071881348973196,0.049748056911844474,-0.004343255960782222,-0.005739486406006411,0.008159725677631346,0.0054564011693818415,0.01779939330537461,0.021072394092229052,0.007479625148306024,0.03904449749791028,0.005738556710901843,0.01533152989207398,0.006432992226992118,0.01657799029557916,0.008225103459209127,0.0011439067084926258,0.009209490403831788,0.010802699674127947,0.021301971821436894,0.02062837627797154,0.00800396514074353,0.02738234035613929,0.008043671902202787,0.015037410797822393,0.0122901625879559,0.0008566759948895886,-0.0005645589044553923,0.009644510062776224,0.032022700496252554,0.03391376375210986,0.008970966388067936,0.015813942834816075,0.03499668154299007,0.005681981390297075
2023-01-12,0.008191054472626913,0.008724864982312619,0.007203641236031899,0.0034666916457748442,0.005563977469818404,0.0004814890289286389,0.009540353022578829,0.004118534107061089,0.006451445449487281,-0.0022742347968677246,0.006496800314246487,0.002617852558120859,-0.0004151256501516709,-0.0010215090506401348,0.007801193659801697,0.01730954979655497,0.01889179677873476,0.016340385142086022,-0.0002398926805587953,0.01623847919328103,-0.0023189057768686627,0.021278530802634643,0.0027823520247944877,0.016046667628540456,0.006834571294823011,0.018774822780190048,0.01837457497464179,-0.0015274037264777496,-0.0028088708737878942,0.016899916181696284,0.017047073279270686,0.023535960372094156,0.004839953597284508,0.003474926448186144,0.024686344460030707,-0.004592446661044414,0.005304174341270063,0.0275706342973141,0.005490553614707405,0.0081113549228653,0.007065861468348533,0.020278734479774796,-0.0010027475022117427,0.0008357038994768473,0.019161219098306814,0.0105353464164335,-0.01653141810483416,-0.010995707715992564,0.021810436223658414,0.01243328345026673,0.017985474351106534,0.017969329422661273,-0.0035583840077468842,0.021614575671721648,0.01815734942668823,0.0034228616861118333,0.003586587153582732,0.015586874973632092,0.029829721674908605,0.0011648187751529537,0.015170996377921409,0.019805904288009435,0.0022814248110667457,0.00036468492655927776,0.005243458806642787,0.016936455473353096,-0.004342221022549664,-0.0038380893698423124,0.017468200661269417,0.02777819170716911,0.01807624772548122,0.000570788741339312,0.009039666638846144,0.01018888663876294,-0.008771364081635924,0.020833384127304067,0.0021055433558101466,0.011904746991690418,0.005948679642737931,0.002337651395471374
2023-01-13,0.011557456183480808,0.003326651963042382,0.013454098089499045,0.011463642610851421,0.011066758572571889,0.003984669159695198,-0.005154579886417876,0.015247428098144722,-0.005555424697047284,0.005242663079599641,0.005422229460875672,0.022048048714427226,0.01806463793263946,0.001022553598395648,0.016907602963558643,0.013290283076264009,-0.003983109953466957,0.01570713306165228,0.01015554889538417,0.010902001653197546,-0.01138335703374349,-0.0025928840360213146,0.007181415917915768,0.02187640434896898,0.010426893015466066,-0.006871783543688115,-0.00034698920845688264,-0.0013259351269787611,-0.0076459775731380075,-0.007450048180067892,0.013768441106259743,-0.004014898993522031,-0.007358742659830608,0.006126794401808189,-0.0010037993356921682,-0.0008239625851428345,0.012310869658991752,0.006889217800299496,-0.004777991116793667,-0.02241371942617676,0.003959970682737568,0.005466220877779593,0.025234680474393256,0.005678041355140939,9.097790127854388e-05,-0.0039449194947008825,0.0,-0.0036016779840485347,-0.007470488316463908,-0.0026314234960287397,-0.002650007219837325,-0.0198425014461574,0.0059262972914073675,0.03012183442983285,0.015110322458860903,0.01839083651639495,0.00828459772037915,0.0009594416262315164,0.004827613900155958,0.0052354963304310775,0.029183697813591758,0.0014939302977730051,-0.004552463518910033,0.007283822789385663,0.0306015381454412,0.009845274577985563,0.0009968539721241232,0.028253523838495775,0.00826620135373135,-0.006306331178668745,0.03551081065093675,0.0028524958212283735,-0.01665748280664614,-0.005463381332807216,0.013162852740806752,0.012158044225400122,0.03245384797673001,-0.004705782206453346,-0.009648447916113412,-0.0011660577338115097
2023-01-17,-0.0035068385986514183,0.0013264058397099987,-0.01628016858323822,-0.009781091020170218,-0.011262777990854733,-0.010264794033737146,-0.006692771827607746,0.0007904122379078782,-0.0146111516490125,0.010204076834214648,-0.012904495708197183,-0.020153204906260824,0.013257220808807979,-0.006567694007887148,0.007812735583974106,-0.008511931980423215,-0.007170449036671522,-0.0037933226478999993,-0.013892714080883106,-0.010125954802679416,-0.0007835004717438032,0.006406123103476213,-0.00923677556883773,0.0013738150964888174,-0.0005541947289093851,-0.0015725134724359213,0.010065981287856962,-0.06821888702130696,-0.017031531047187354,-0.015300067071589818,-0.027457860548663837,0.01566659059077491,-0.016713836144423122,-0.00026470881570361815,-0.00924448946318146,-0.005936504114184893,-0.012856208791525048,-0.018365181066647862,-0.005487242587277508,0.023515510204731305,-0.003987340409498996,-0.009569724913625732,-0.015453253881102857,-0.014447010716395758,0.005267488141825538,-0.013295541656877186,-0.004757494514058935,-0.00047133249101227737,-0.011828053451932163,0.02506585275741058,-0.004428969594557075,-0.013109798792490746,-0.013444148226842478,0.0041772915207098915,0.012635160788408317,-0.005097013742047629,-0.003383339779159611,0.007826094750175372,0.0030884543226967764,-0.02430566166561765,-0.023972602739726012,-0.00876384481379,-0.006097460813026423,0.0003616087937363677,-0.002361775706813618,0.011298548763105654,-0.005726357982924868,-0.02164874269518735,-0.008829021362245837,-0.0163193317133844,-0.012028073237725256,-0.010523309913929468,-0.012384380272157158,0.0023240667476704946,-0.003439019782860986,-0.0004289345172205916,-0.002261505196727076,-0.03091480706675609,-0.0034568467398021774,-0.010313295305253711
