Date,PRPH,ARTW,CREX,LINK,RCAT,AACG,ISBA,CZFS,LDWY,DXR,LIXT,BHRB,MGYR,BVFL,INTZ,TOMZ,SCWO,IPM,HFBL,BYRN
2021-01-25,-0.016379966655722833,-0.029702942250534492,-0.048648643540093905,0.06414663971143986,0.054545489224520516,0.029629600849335302,-0.0019055794951973182,0.0,-0.04209182618410101,0.0,0.0030120021633468497,0.0,0.020916411216875153,0.0,0.016949140018230446,0.02868849655788064,-0.014084494035883521,-0.15555556615193689,-0.019120820711626574,0.0
2021-01-26,-0.0582848543331167,0.05782307298187184,-0.022727340459820944,-0.03121640742689491,0.0775861714597843,-0.007194237817389371,-0.00954643152597956,0.027026863294979497,0.06524630575026236,0.05447469171087094,-0.01801797260864013,0.0253521756541899,0.06731726161402385,0.0,-0.048015897236173166,-0.01593623984263237,0.08571429057997104,0.005263152941442195,0.0,0.0071942722456204145
2021-01-27,-0.1105214760659129,-0.04180060463260349,-0.040697683014912056,-0.011111021041870117,-0.18879997253417968,-0.04347821955569664,-0.03855447015296898,-0.016666471391280524,0.13499999046325684,-0.03247236368000039,-0.01223246227970265,-0.019230714874953536,0.035648678257961475,0.0,-0.13588991944198758,-0.030364391423070236,-0.10526313725600922,-0.02094238877070942,0.05711337475801059,-0.021428585052490234
2021-01-28,-0.029821302328687183,0.06375840805515565,-0.006060552348919224,0.024718874383664602,0.005917106894566704,-0.03787884055965873,0.015037606631415512,0.0,-0.11784137707211484,0.02974831071975781,-0.02476777882219383,0.005602048306807994,-0.055604516954210204,0.0,0.046792073349947394,-0.018789176055248658,-0.04411769217479555,-0.005347588469389097,0.0,-0.01459852642697701
2021-01-29,0.03688531482285207,0.03785485257759813,-0.042682933920838106,0.0043861181548516814,-0.01960782480441492,0.03149603342816265,0.012345689241111568,0.0,-0.06367043874017841,0.0,-0.031746031746031744,0.0,0.028037586490201827,0.0,-0.04608294930875578,-0.05319149152031322,0.0,-0.04838711434753651,0.005366678460798635,0.007407435664424256
2021-02-01,0.11363650277804416,0.03647420223983033,0.07006367750177023,0.0065502119472145015,0.06999998092651372,0.022900833518668895,-0.030243821965220907,0.01694895059142487,0.02133331298828134,-0.01851851851851849,0.04590162683705823,-0.005570840190948778,-0.05454555177798459,0.0,0.033816425120772875,0.06741577608840488,0.046153895530476774,0.10734466625304862,-0.05888065093895878,-0.014705938038939936
2021-02-02,-0.04436562528934296,-0.03519065130710364,0.011904750641601458,0.0737527175547843,-0.12149534709423004,0.04477607558580465,-0.010060188725366848,-0.02631563424570038,0.00652744017374296,-0.035471718266325225,-0.012539173144626603,0.0,0.004808051090765764,-0.054492798321082336,0.03691585932936614,-0.027368445145456444,0.04411760452090707,0.09693880281762102,0.0,0.03731343389805564
2021-02-03,0.013927482985768735,-0.0030395108143480565,0.023529389765297948,-0.0010100277768475552,-0.06808504421498096,-0.028571401810159047,0.011178575756450204,-0.009009037419135946,0.0038910159303191527,0.006259775068669482,0.02539680117652532,0.008403278311917228,0.04880354219062588,0.0,0.05002256155398421,0.015151552682972858,0.05633806009374043,-0.05581400867666164,0.0,0.050359768500013
2021-02-04,-0.0128204145577272,0.04878051439826536,0.17241381830292912,-0.045096255224340576,-0.077625603585467,9.51470591200058,0.0,0.01818170855604495,0.03359176183079837,0.0653188316495592,0.04334370151540323,0.0022222276658565576,-0.03193432078695568,0.0,0.04935622317596566,0.0,-0.11999996503194177,0.3546798220481284,0.0,0.00684927569743965
2021-02-05,-0.016697616935196447,-0.09883725201522608,-0.0637254695716335,0.08005082678733011,0.042079227202757474,-0.557342668582107,0.0,0.0,0.04375004768371582,0.007299298019120881,0.002967313704961727,0.0060973721956325555,0.0,0.0,0.031083869544031195,-0.008528776410449246,0.045454500299513256,-0.23272731087424536,0.0,0.04081635301053255
2021-02-08,0.021698077220454248,0.01935489775611199,0.08376963655771497,0.22549039201067655,0.011876529758149568,-0.07582938781339799,0.005025250308003271,-0.008928436309275867,0.08982035517799436,-0.018115941778598432,0.09467458092220205,-0.00275482818688777,-0.0009426608025995264,0.0,0.029353406256744874,0.04731178186659091,0.014492739851898806,0.02369677403827186,0.031282244381493296,0.058823566077443434
2021-02-09,0.005540209576493149,0.1329113374897135,0.01932365295039351,0.08160000411987278,0.2676055880834596,0.06153848536464479,0.0,0.00432431140519296,-0.0021978524093689833,0.0228781890463996,-0.04864862802866343,0.002652204611460096,-0.008490341081600294,0.0,0.06743737957610785,0.2135523585815513,0.04285718786473258,0.06481475042708373,-0.008333322253359365,0.006172745025411208
2021-02-10,0.027548124401495455,0.0307262949325795,0.14218011156633703,0.3025147533391517,0.0018518059014955845,-0.020933995755611834,0.0,0.004664389765131283,-0.10462553053385804,-0.014430001025922401,0.002840865680502347,0.0028652755591680457,0.0,0.0,-0.09494585939262745,-0.05922164359882809,-0.04109593179530491,0.01739128812274293,0.0,0.0
2021-02-11,-0.0697050594581552,-0.056910578561117364,-0.08713694505932401,-0.26178304600239677,-0.020332654303098496,-0.07565790196039679,-0.005000123436165627,-0.008928436309275867,0.0,0.005856509853564118,0.03399435662535666,0.0,0.0,0.0,-0.059832469814895095,-0.03597118908694685,0.0,-0.05982900496613697,0.0,0.012269986030718272
2021-02-12,0.0038424892647845876,0.05172415683064435,0.022727287505283966,0.043923109242899994,-0.06603780544792737,0.01779357769908918,0.0025125649324175825,0.027026863294979497,0.050430484826666566,0.001455637416072797,0.005479472957245379,0.011111081948784518,0.0,0.05702023007709167,-0.01781924905652188,-0.05783580877940808,0.0,0.0,0.04201689936225539,0.006060629179983401
2021-02-16,-0.03636371201148336,0.08743167369903748,0.13777775234646272,0.11266660289396313,0.010101049022522401,0.031468585975201524,0.0,0.0,0.03629981510555358,-0.011627895694091173,0.021798343880919058,-0.0109889824640923,0.008563044247962281,0.0,0.0012959095108329155,0.07128705803570679,0.0,-0.004545450112051319,0.0,-0.018072357681633844
2021-02-17,0.003972333878111245,0.07035181117248634,0.16406247138123264,-0.039735132746255175,-0.0319999694824219,0.020338963325323256,0.0,0.008771878081900164,-0.04406783350420451,-0.01764711162210597,-0.032000020345052116,0.0027776443040525844,0.0,0.0,-0.018550487468275367,-0.016635800053448113,-0.04285710271523857,0.0,0.0,0.006134993015359136
2021-02-18,-0.0019782546805076073,-0.10798127977713567,-0.13087244456074387,-0.05379305435842707,-0.024793462523359122,-0.04485049531261942,-0.015037486490110163,-0.03478240530883614,-0.020094571575342557,-0.009730547738146411,-0.01377410497269449,0.0027702523678867497,0.0,0.0,-0.03824174482743814,-0.03195490052791783,0.029850717057203102,0.0,0.0,0.0
2021-02-19,-0.05847386673400323,0.042105286273269815,0.05019303313294099,0.04956268654743945,0.010593261219791872,-0.015652200450067988,0.005089062248616161,0.0009008290531851149,-0.004825085891084435,-0.014361268855432208,0.011173227217972093,0.0033149384250263925,0.0,0.0,-0.00594151295075751,-0.025242740200695613,-0.20289853069367103,-0.0867580147288245,-0.04838717056381481,-0.08536583238382645
2021-02-22,-0.06105254149031614,-0.015151500555948827,0.025735299273758283,0.0006943941012860222,0.027253692863886902,-0.04770317812816982,0.012658237065158007,0.00810074500454605,-0.08363637057217688,-0.05674844887139152,0.022099425972376352,-0.0005507143477496701,0.01415122487287257,0.044083520001598764,-0.02160918137122847,-0.023904359763948557,-0.12727276569555535,-0.06999999284744263,0.008135555177292364,-0.04000002543131509
2021-02-23,-0.15022422918096456,-0.10256412450927044,-0.10752689458457687,0.04094387552822387,-0.10612244302161,-0.1725417163961832,0.007500005392842235,0.021428757070733884,-0.06349206649557293,-0.05121952070500568,-0.06216214154217692,0.0055095773381115265,0.01581382431320022,0.0,-0.023496240264545,-0.04693877848919503,-0.1041666317420693,-0.016129016752173708,0.0,0.0
2021-02-24,0.07915564614872017,-0.054285730634416884,0.04016066923171446,-0.09666673676172555,-0.029680390649376,0.1345291254485852,0.017369620494976923,-0.0034967076145788756,-0.031073417028582462,-0.015424190574036767,0.08933712985482045,0.00273989323984436,-0.01831534124873846,0.0,-0.03464868547883926,0.025695906552171355,0.09302323486045516,0.0,0.0,0.03472222314204698
2021-02-25,-0.056234761062360805,-0.036253742487473706,0.08108103463967287,0.0,0.08235291873707484,0.0,-0.009755637873621659,0.0,0.01749269434745715,0.026109677694594824,-0.002645462331730686,0.038251112736625625,0.0261197777113511,0.0,-0.06430712244652992,-0.07515660467252638,0.0,-0.01639349174618998,0.0,-0.026845612669198826
2021-02-26,-0.007771941207015631,-0.012539172769758689,-0.02142849519949841,0.11439117020724865,0.10869565442739693,-0.0019762356043001583,0.019704086267496868,0.0,-0.024355311723410433,0.009329911538011437,0.48010605060555034,-0.03894724288943008,0.1827274000705219,0.0,0.2988812307705315,-0.0428894050977231,0.0,0.1111111405455043,0.039004787338637215,0.034482758620689724
2021-03-01,0.02872063793209878,-0.009523875841295881,-0.010948923316814185,-0.07350986413456662,0.058823567910728514,0.01980196056547401,0.0024155764036326577,0.0,0.016152736334606566,-0.031092428354613677,-0.19713261918280023,0.04052560340862654,0.11222127901221612,0.0,-0.07260047878048859,0.08962267333818863,0.06382978993230615,-0.0899999737739563,0.011326959826742256,-0.013333320617675781
2021-03-02,-0.0063452960865743036,0.01282057748038623,-0.007380125310222696,0.06862029631831468,0.06296290180483743,-0.015533965480508782,0.007228573309723263,0.0,-0.020231194355791682,-0.009540300019495351,-0.08705352182138859,-0.026315676223423345,-0.011057414432812718,0.010555574300977755,0.04024763643995799,-0.04112555452963318,-0.12000000476837158,0.2362637006348287,0.0,-0.00675678244466027
2021-03-03,-0.10600249071880319,-0.04746838332062897,0.05947961760376508,0.002675606837720945,-0.1428570953870406,-0.0867850182096298,0.01435453887606375,-0.004561444477618859,-0.02507375678956658,-0.0008756767788989928,-0.11002444577300785,0.027026907572419434,0.0027951735738431793,0.0,-0.21045918640421113,-0.01580128612566345,-0.02272725117600638,-0.11555555131700301,-0.04000015316953509,-0.03401360588350888
2021-03-04,-0.06428567491096004,-0.03986707174062598,-0.07017548164734688,-0.166777796132351,-0.06504068428844845,-0.07991358021894135,0.0,0.0,-0.03782148183816758,0.004382137721606005,-0.010989052448102776,0.0,-0.020209006952940034,0.0,-0.009693069904893492,-0.03899084199268488,0.04651158277636491,0.105527656854564,0.0,-0.01408449379940424
2021-03-05,0.03206098686796932,0.0,-0.05660375095112524,-0.019215439490568365,0.04347832396711104,-0.04225359049406152,0.025943407958792797,0.004582346597199249,-0.04402518929722532,-0.004363018374208272,0.030555513170030357,0.0,-0.02560449982872992,0.0,-0.012506731208829724,-0.0167064846552325,-0.02222220161814692,0.0,0.0,-0.021428585052490234
2021-03-08,-0.051775073478679046,0.06228367536498469,-0.12800000508626297,0.03395917629510414,-0.08333334989017849,-0.017156788267935763,0.0,0.0,0.004934245096184675,-0.03418049034741155,0.045822124874891346,0.0,-0.010948936114415386,0.0,0.07654181403805183,0.009708728874782357,0.045454570084564105,0.04545450112051319,0.0,-0.02189782444609789
2021-03-09,0.06084239957104742,0.03257333720705291,-0.009174303230812364,-0.05337117649664769,0.11136358193129658,0.08977547035642686,0.0,0.0017541655269990297,0.05400980630032204,0.12976400109802344,-0.030927855323080733,0.013157933745265193,-0.03321024046290111,0.0,0.05831198924032921,0.03365392991777316,0.021739109308372973,-0.021739110153428554,0.0,-0.00746264407777486
2021-03-10,-0.01176471810600821,-0.009463713144399533,-0.12499999080175239,0.03419510017010441,0.03271990360283139,0.02974831071975781,0.004597592977532372,0.00262716503161875,-0.01863352243678007,-0.025702787126637427,-0.031914813748412985,-0.012987050988808146,-0.0007631935036906956,-0.10335349935689442,0.13291445534676383,-0.034883741561368864,-0.02127657550770312,0.0,-0.0019998614264594705,0.0
2021-03-11,0.09375000758206653,-0.0031847102322188903,0.11640208792439766,0.08467751669307488,0.0,0.06222226884629989,-0.025171748214068645,-0.0007925203966800964,0.06645563102039898,0.06924980582546403,0.05219773713006082,0.0,0.028265429264475506,0.012875483847751834,-0.040102364083830166,0.14216859329939258,-0.021739174096029212,-0.057777828640408035,0.028390116279758182,0.015037579428341719
2021-03-12,-0.01904754651286089,0.0031948850152176966,-0.03317536187646952,0.02847576587335232,-0.00990102749433508,-0.06485364142465766,0.03286387195362095,0.022030475890195245,-0.01632042439357495,-0.06322287059492737,0.14099220975058557,0.0,-0.02674567487040802,0.0,0.03822224934895835,-0.050632865550022665,0.06666667108182556,-0.028301861329449007,0.0003246622623627182,-0.022222236350730618
2021-03-15,-0.04299587141762318,0.028662392089970457,0.0980392019366445,0.05544721324037538,-0.006000041961669922,0.04250560763724609,0.0,0.0001723685087460236,-0.007541506767994921,0.04526750683152647,-0.05949661884270119,0.0,-0.019084086676686818,0.0006053791427707012,0.15496567099151415,-0.017777760823567745,0.0,-0.07766988886684734,-0.008766129815561574,0.0
2021-03-16,0.017391282430447408,-0.009287916784092132,-0.06249994234669598,-0.11712331701497047,-0.023138787922107662,-0.08583683082144511,0.004545566463016959,-0.006896387674719451,-0.047112453856221315,0.000787419608820894,-0.09245740579414485,0.0,0.03891065101998481,0.0,-0.011489902617476289,-0.031674177391187275,0.08333331781129005,-0.052631592156154094,0.0,-0.05303028934695919
2021-03-17,0.00997151052292855,0.003124996973201677,0.07619047691131842,0.10162912670022717,0.07929963965646913,0.07981212616976219,0.0072398012397731915,0.006944278108677926,0.015948948155784848,0.0,0.008042875152728612,0.0,-0.01573043716401068,0.0,-0.03637049779923307,0.02570085310397019,-0.0769230636971937,0.20555562987739862,0.0,-0.0319999694824219
2021-03-18,0.04231306462965234,0.037383141474463644,-0.013274358377996953,0.03732403480706492,-0.06011442636305364,0.03043475421480002,0.008535300633810916,0.0,-0.03453685936327788,0.0,0.05053195752618489,5.451112557786075e-06,0.0,0.0889292093417875,-0.08677043989010824,-0.029612674614459822,0.1041666317420693,-0.1013824980992436,0.03177204798393851,-0.024793403411316528
2021-03-19,0.0987821799209605,0.024024073260518142,-0.06278027992550506,-0.011541182266670003,-0.013197980650384578,0.11603380111664396,0.0,0.0017242544495783552,0.04227638179071347,-0.037765577849724785,-0.0481013044526305,0.02631036859074598,0.012176331667435258,0.009999970800399938,0.14358754744966595,0.032863816658137424,0.22641511555879235,0.0,-0.01619054794648722,0.059322016775454234
2021-03-22,-0.08497536558402319,-0.002932548449136152,0.023923460258969076,0.0233516516918586,-0.016460889199236384,-0.052930006614425484,0.0,-0.0017212865136482236,0.05928239055954654,0.05805397095028386,0.005319169442975058,0.0,0.0,0.10011006065181127,0.022354694994196178,-0.0022727792420651483,0.0,0.12820512507010418,0.029364324174198764,-0.02400001525878903
2021-03-23,-0.09825037398253378,-0.01764711162210597,0.0,-0.05570469518367405,-0.10041840962444881,-0.12375256169092352,-0.020044451647356576,0.0,-0.07658320822502673,-0.04559499366661479,0.07407405538557055,0.0,0.011278420410485213,0.0,-0.011661741110170376,-0.03644643559868643,-0.06153840510802655,0.39545448486470125,0.0028213292883212393,0.02459017995287449
2021-03-24,0.005970196228831437,-0.07784431052236152,-0.032710285927005645,-0.03980100944091858,0.008139499037121745,-0.06833706674753715,-0.03181820261702084,0.008275964518370538,-0.0015948567902865918,-0.01862352136083678,-0.16256154488104246,-0.012820641840906588,0.0,-0.09900000131398201,-0.115044287620509,-0.0189125114291554,0.0,-0.009771977863882841,-0.018130700869412486,-0.015999984741210893
2021-03-25,-0.043026720228991566,0.029220829486124256,-0.02415460458067742,0.16550703640148945,-0.02883506318339779,-0.02933988251852082,0.022349264863088747,0.0,-0.03354633074581903,-0.023102288417082395,-0.014705882352941124,0.0,0.0587358570993759,0.0,-0.0049999872843424775,0.00722885115223959,-0.2622951188096425,-0.003289470588401344,0.0,-0.008130112188539096
2021-03-26,0.007751998730694432,-0.0031545710481332145,-0.009900980750178201,-0.015305456028361308,-0.019002357002653736,0.2392947206139644,-0.009302514486715152,0.016586681986311635,-0.0016529303415808716,0.018581103394726073,0.0,0.0,0.0,0.0,-0.034757131263347896,0.014354053886023399,0.022222267845531718,0.05610563627034337,-0.012098018501473962,0.00819675270763387
2021-03-29,-0.04769234409598666,0.012658215432457043,-0.08000000317891443,0.015156479438726445,-0.043583550065244725,-0.11382112481619477,0.0,-0.014297659190557033,-0.06622518177048375,0.019900477841425568,-0.038805947374941696,0.012987145380364051,0.0,0.0,-0.09154015663130421,-0.02122633976628685,-0.13043478542555031,0.0,0.012246172928130683,0.0
2021-03-30,0.012924084273679526,-0.015624984866008385,-0.07065214996977875,-0.03430746252541794,-0.05063292285300003,-0.020642236199966635,0.021126943644151908,0.0018770962681895487,0.0070921919858044635,0.008130034654042939,0.0,0.012820362296720234,0.0,0.008878979245517726,-0.061126973094833725,0.05783126881998668,0.0750000018626451,-0.00937499091960503,-0.013053132651654531,0.016260146842582035
2021-03-31,0.18022330456429958,-0.015873075943202752,0.07017537010649355,0.019736751088482718,0.2426666259765624,0.023419181517389642,0.0,0.01601109674425305,0.033450715310326506,-0.024193487604002417,0.021739153613471895,-0.012658081110897168,-0.03441004535590986,0.003850396214331253,0.18870798419605506,-0.0774486756472087,0.39534886944545367,0.07255520931796955,0.012903164468828887,0.024000015258789142
2021-04-01,-0.07702711257887285,0.05806453944989287,-0.03278685534479753,-0.048387051000803094,-0.0847639471803574,-0.041189893147009715,0.0,0.0,0.0783645736141545,0.02809910646236502,0.006078934315090212,0.0,0.006545602824037822,0.0,0.07873345911659779,0.029629599977206045,0.14999995032946467,0.026470562248494645,0.023566821308750985,-0.007812529685906622
2021-04-05,-0.08052700459716211,-0.006097555213709138,-0.016949181460966245,-0.016949232677312964,-0.06213361659585659,0.0023865756343954825,-0.034482833656310996,-0.010897135589285845,0.004739369695092366,-0.047427589936895775,0.0030212173241199736,-0.012794923775754863,0.005780283945697073,0.0,0.0571201648070232,-0.01678661160207673,0.2318840967810123,-0.10601722721106077,0.026757827205356133,-0.023622062617355444
2021-04-06,-0.007961845451925575,-0.015337408730844548,0.028735651608507995,0.0006896792070487656,0.03750002384185791,-0.04999995458693529,0.019999990985005267,0.0,-0.0015723629987268728,0.012658195249076298,0.01506024061776956,0.012960755656455492,-0.03376433210337537,0.0,-0.024390243902439046,-0.009756088483765968,-0.11764708357286224,-0.1346153375900221,-0.021817881468439215,-0.016129017372408794
2021-04-07,-0.08988756105454798,0.0467289268430795,-0.027932979248437184,0.00964848457960854,-0.055421690069412555,0.0,0.0037349255699499206,0.0,0.13228349058321687,-0.03333330154418945,-0.03264101673338993,0.0,-0.018587288216259212,0.0,0.04769228421724758,-0.0024629931491653156,0.0,0.0,0.009913073707762177,0.0
2021-04-08,-0.0546737624199406,0.008928634150297876,-0.017241317886610097,-0.010238898601801938,0.026785718630076172,0.01754384287606192,0.0,0.0,-0.10431154298070178,-0.03017244568619415,0.009202548030668334,0.012820362296720234,0.0,0.0,0.017254083378640983,-0.032098792177422064,-0.039999961853027344,0.05555550159250355,-0.031901759921300954,-0.008196674537606752
2021-04-09,-0.014925388268058115,0.011799398411569628,0.07017537010649355,0.0,0.031055899885286564,0.0,-0.0023257111717677192,0.00016957268303308126,-0.06677015908664652,0.026666683620876652,-0.027355668210865325,-0.012658081110897168,0.0,0.0,-0.020570234866403858,-0.017857186300760608,-0.12500004139211274,0.05263161417079765,-0.01774396583829474,0.04132231274684206
2021-04-12,-0.024621198864780314,-0.08163264313125473,-0.0765026624711943,-0.07103436860686207,0.024096362008327654,-0.07389161491241292,0.0,-0.00016954393301360504,-0.10149752250972799,-0.06753244329787012,-0.02187502384185791,0.012820362296720234,0.07348475242852381,0.0,-0.1267501645914001,0.02597406377356548,0.0793650988878909,0.009999990463256836,0.012903164468828887,0.06349200101906916
2021-04-13,-0.007766945415149884,-0.003174600050953491,-0.005917200945284917,0.0007422569789399258,-0.017647013944738,-0.11968086404922385,0.01398613433877638,0.005084780147080581,-0.06851849611567573,0.010213523862754537,-0.07348240553109175,0.0,-0.03881465675979101,0.0,0.19198312236286919,-0.017721501872853374,0.0,0.003300326916725993,0.007006495334519469,0.18656716949027818
2021-04-14,0.03131107862979032,0.05095536371550291,-0.07738092647568329,-0.0912462880851812,-0.017964139563091508,0.018126871243736797,0.03218374596903484,0.0,-0.005964256174353699,0.0027573283690844885,0.024137957342739824,0.0,0.0,0.0,-0.15929203539823011,-0.0025773785017727535,0.014705868173635617,-0.003289470588401344,-0.018975556011711858,0.23899378840113683
2021-04-15,-0.024667918773391917,-0.06969697648390827,-0.1290322349090528,0.0032653323614029173,0.01707321299746467,-0.08308604774427719,0.013362933638907615,-0.005059055959773406,-0.019999980926513672,0.008249326658720246,-0.03367003280511127,0.0,0.027900339701620203,0.0,-0.13557893451891445,-0.06459948511442493,0.014492739851898806,0.0,0.0,0.045685258054578126
2021-04-16,0.04474700889006278,-0.0358305855009039,-0.10370371765778541,-0.0032547046689206383,0.00959231681563355,-0.09061487998942008,0.010989107006722065,0.0,-0.004081628681073313,-0.05454548922452063,-0.07665507681032302,0.0,-0.035714240533266106,0.0,-0.10034099268046381,-0.02486185552887432,-0.04285710271523857,-0.009900980750178201,0.0,-0.033980618930916306
2021-04-19,-0.011173070146088482,0.01351350045186761,0.01652890933552542,0.010612264487804834,-0.04988124376345704,0.06405696456319254,0.004347863663638485,0.0,0.0389344370419602,-0.004807619124471918,-0.09433962264150941,0.0025317082240772226,-0.02222209935960362,0.0,-0.14889009450122637,0.03399436967429126,-0.014925358528601551,0.0,-0.02192106186019127,-0.05025125724469015
2021-04-20,-0.13182684627449404,-0.019999980926513672,-0.016260146842582146,0.001615478504368939,-0.050000011920928955,-0.04682277741058127,-0.02554111995331876,0.0,-0.01183430783985151,-0.0009662056534548435,-0.008333365122477177,-0.0075756692823133465,0.0,0.0,-0.09478367802634358,-0.06301370220932367,0.09090909090909083,-0.0033333301544189453,0.016479868962721023,0.0
2021-04-21,0.04555326936586912,0.037414929576505385,0.024793364003288243,0.028225925420568343,0.052631592156154205,-0.031578918309091875,0.015992840347873516,0.0,0.04391213176466291,-0.025145089462765946,0.0672269089394868,0.0,0.011363667946781675,0.0,0.0983836943060914,0.03216371129880957,0.0,0.0,-0.013618880444302595,-0.021164001407603106
2021-04-22,-0.0041494098761142295,-0.04262291083762548,0.032258033504347416,-0.005490134436094918,0.04250001907348633,-0.003623184962974757,-0.027109612770519487,0.0,0.0019119984719329075,-0.002976164007763349,-0.023622062617355444,0.0,0.0,0.0,0.008317357814300985,-0.005665717022269479,-0.055555583150297405,0.0,0.042735117449545834,-0.016216174976245723
