Date,FNX,FEX,FAD,AAPL,INDY,OCFC,EXC,AMKR,KRNY,IBKR
2021-02-04,0.015323370619563903,0.011953164557232387,0.01477483503651511,0.025757941031216536,0.004672891434097881,0.00422808106202166,0.028013108326745195,0.048288604355054776,0.01612907960769494,0.012058580998222546
2021-02-05,0.01140316303568456,0.007918051198375187,0.013227991921278326,-0.0030982464490988404,0.0064230039673245365,0.0005311977147774982,0.00022900921826063403,0.040816180775907096,-0.005602270677339871,0.032443576926629136
2021-02-08,0.017796067410019045,0.009272354704704888,0.015158103677071155,0.0010966144575030867,0.01122365852130125,0.05042422759944998,0.0013736676311888463,0.07787128646630137,0.025352131990532323,0.0008339052522612356
2021-02-09,0.002714693065941187,0.0035726780782012746,0.004833331219103343,-0.0065735081482646285,-0.004134999145596119,0.03789809157639823,-0.0038867070648334057,0.007276311615169728,0.003662947615360901,0.011392332349373202
2021-02-10,-0.0011911472385385258,0.0021614630354473974,-0.0023190753516135754,-0.0045585193724703155,0.002403847721347052,-0.003894772160318194,-0.005737784907465127,-0.029411882434632552,-0.0045620307100847635,-0.012774893982627655
2021-02-11,0.006723065766980119,0.0034254289056943055,0.0074903922207416596,-0.0019205180878747452,0.006758403141511993,0.003910000722278095,-0.013388890907077289,0.22009598457335744,-0.0128322950687072,-0.0058439101436725815
2021-02-12,0.002477483016293469,0.008471642685691005,0.008630991600132143,0.0017761882363407366,0.0,0.0014608663313557813,-0.012400474825991936,0.05490164509688711,0.007428042668179202,0.017074863151495645
2021-02-16,-0.0023639588122803534,-0.002758373137715986,-0.00703224001643421,-0.016104073168295208,0.0006494727464676497,0.008750595984114096,-0.005448870069571177,0.030979197110142964,-0.007373273676704595,0.0272464216256858
2021-02-17,-0.005384795713503476,-0.003394523672139771,-0.014760979070366442,-0.017643731136250507,0.0021643034936131844,0.0048193332274997225,0.004525885011603448,-0.0436698712378254,-0.003713848955049781,-0.005492379175435769
2021-02-18,-0.009637445484210416,-0.004919878794006682,-0.006235482921619018,-0.008636454169565044,-0.007125985408004021,-0.006235140231871217,0.012568163181515324,-0.04063701427417854,-0.0027963753586305318,0.004310414524150152
2021-02-19,0.01749396688282223,0.0069726081408652,0.012374714528709863,0.0012332021457235331,-0.0028275198083527187,0.029439992392376713,-0.030913381649836036,0.03362463193209231,0.02990702117268862,-0.00040218941732517166
2021-02-22,-0.004728166204244544,-0.011960276506430167,-0.027373826930420897,-0.029798840337698085,-0.017229847640188423,0.013127097539707533,-0.018849636287869842,0.004655412858595387,0.01905613659688865,-0.013551825566105125
2021-02-23,-0.0019430546575256447,0.0002549076190343502,-0.009558175274966163,-0.001111072534360269,0.0071014473833332925,0.014807918385002505,0.004926125415827265,-0.007582281163948212,0.014247443934297221,-0.014145559137508257
2021-02-24,0.01633460085337224,0.010445960153626421,0.011527062925740905,-0.004052100477716203,0.014764324735299983,0.029639955016200314,-0.014951051419637151,0.01867567823797911,0.018437326477366955,0.03697568338716595
2021-02-25,-0.03310264380283334,-0.02634923904583142,-0.03692586723191227,-0.03478279924690342,-0.01976116426450436,-0.005314603035763921,-0.03159975340094312,-0.050833507055822014,-0.009482560587975475,-0.01410340604829563
2021-02-26,-0.004183220845587532,-0.0010358179772783638,0.009172829058604837,0.0022316923994001314,-0.029020830964618716,-0.032502351457966316,-0.008222103498328748,0.04872691038591026,-0.012184643079773183,-0.02175690962941257
2021-03-01,0.031063416537920663,0.025016165547853797,0.03017618121965393,0.05385129248742504,0.03011627764485003,0.04003691904132545,0.01839374289893314,0.03432408894817107,0.017620984446325094,0.06050573684504479
2021-03-02,-0.014152648061845463,-0.0075871520251045155,-0.018087228936163213,-0.020893553225591832,0.0015504486359365632,-0.019911482713614204,0.0,-0.07972474665624174,-0.008725815916135082,-0.012895543434340517
2021-03-03,-0.007829905395369874,-0.014781120222139399,-0.03477384642506698,-0.024456831070291063,0.014374075891327331,0.030248296767230398,0.005596519374212905,-0.02154804622724793,0.027288800053186124,0.003298753496343787
2021-03-04,-0.02367677011356828,-0.019787476027079753,-0.033885857356951044,-0.015811821500422707,-0.012426354547548035,-0.016651950299703344,0.006071601926949777,-0.06741566755915873,0.020565568389085964,-0.016177774553261304
2021-03-05,0.023015757925768376,0.020450986533041116,0.01541728069509607,0.010738362761880227,0.007064107314959767,0.03475935077815251,0.006423035858846626,0.030361480288638942,0.04282106181377254,0.0053479532090232595
2021-03-08,0.005267719519965963,-0.002714984156373723,-0.01840936726507636,-0.04167346904313396,-0.006576040886441037,0.015503656181223624,0.02648870358156552,-0.03367639740120176,0.04991941130156019,0.00877665144396822
2021-03-09,0.009716180637447058,0.012705928973310021,0.03480249799088697,0.04064966779497792,0.022727129501474597,0.011026524567609997,0.02064366055036615,0.05566312587206679,-0.018405018905086168,0.03981007967159633
2021-03-10,0.012541930297487847,0.007937380137962746,0.0044844727093957815,-0.009166727362841742,-0.00021575822277031254,0.013842395579050981,0.00794624190897375,-0.013296401376846956,0.017968968264445495,-0.006085520515934251
2021-03-11,0.014949369609774221,0.013463587973197244,0.02920394426464945,0.016502728647682874,0.012516217554771725,0.009515894709400508,0.004061123327224081,0.046932789825169685,-0.0015348107036954328,0.005229808660101032
2021-03-12,0.00568090140024502,0.005013329758083884,-0.002620666945085781,-0.007625374941913066,-0.020460436127958226,0.02254100752629884,0.013323943293304552,0.0035509287267021516,0.014603917031899893,0.0008883263871213298
2021-03-15,0.012553729325144758,0.007731295415709161,0.012322083746035162,0.024456636826417855,-0.0034811470561801894,-0.014428932233750857,0.018079243745527274,0.03494035545165519,-0.018181555997566212,-0.0030427602579671253
2021-03-16,-0.011158220039352296,-0.007177066462101922,-0.009129004000712149,0.01274295524694713,0.00240165491186084,-0.010980059532879616,0.0,-0.012393274571386947,-0.014660732544843902,-0.02441517960915429
2021-03-17,0.00574667299875431,0.003490054115798724,0.006864755976721426,-0.006450509201524901,-0.006752235966701048,0.016036228023441623,-0.008994400846216166,0.023799323687839546,0.0,0.009906450483220253
2021-03-18,-0.021296542841292898,-0.014035954620092217,-0.03624295746718631,-0.03390509231250105,-0.030701651064657165,0.005665505052008024,-0.006283566848240274,-0.02324608264255512,0.0015661561032389582,0.007098550255053793
2021-03-19,0.004564348753924197,0.0023938085395556197,0.01284540032764414,-0.004480094223456743,0.023755525409893563,0.006036336012715138,0.006323299724762421,0.03721321858167048,0.010164096109896992,0.005510663448573316
2021-03-22,-0.00454361013267679,0.003895871183609234,0.006157538036781762,0.028335612995089354,0.00243094051727355,-0.0431999480045242,-0.004188995518044081,-0.002085919051649121,-0.025541465126449392,-0.0057355163307875046
2021-03-23,-0.02664269455857693,-0.01289425354567042,-0.022378358305746526,-0.00688875506631037,-0.008597845435755369,-0.030100394182634216,0.0002337584081733013,-0.08277587442579948,-0.03256560706623546,-0.022689319894923066
2021-03-24,-0.01297699937033392,-0.008243818682380777,-0.02130250445633708,-0.019993385074677184,-0.010451443038128283,0.004741686702517622,0.0030373366160194593,-0.018687151855088513,0.0008207078090649578,-0.02085529236688921
2021-03-25,0.018597377268951165,0.00903843335207899,0.007923700263720024,0.004163576176461792,-0.005393374453626643,0.029171662631836348,0.010249176947201954,0.026939208305437168,0.0196885922883685,-0.01111845490958474
2021-03-26,0.017899570342755355,0.01573218446932012,0.017332810000498577,0.005141227854198238,0.018978835281215245,0.036265198649862995,0.0036891691821308026,0.05698784160937209,0.014480956782088716,-0.01110813443120462
2021-03-29,-0.016518873579052573,-0.007744359560116099,-0.017596419799814855,0.0014852235941364977,-0.0062083862789228395,-0.031778094813091906,0.00505388099918247,-0.04920855492327536,-0.030134726679930002,-0.006301352513167213
2021-03-30,0.012786760000979003,0.0031470863463225474,0.005212477549609407,-0.01227463531924955,0.002008015895215376,-0.003738896256952562,-0.005714282823904959,0.02340231266093573,0.008994191475173663,-0.0030328292587769035
2021-03-31,0.0038520099715531053,0.004893763314993693,0.02111818445812652,0.018765588712411407,-0.0008908001464006388,-0.0016680762011166417,0.005517471131932572,0.04265605657409566,-0.021069793510629764,0.009955856720257561
2021-04-01,0.013856411632951149,0.011863029488898613,0.017265254308415967,0.006958622352300825,0.009137393601249988,-0.006265786240468807,0.0038865708763620166,0.035849647739477186,0.015728534635378155,0.00862523219674749
2021-04-05,0.007569401159265521,0.00802172770879106,0.00635319459481587,0.023577319983803857,-0.015459127937649475,0.007566097492857526,0.012981131738583729,0.07410449975002531,0.005705018458590061,0.019682652185293303
2021-04-06,-0.0005217482936078488,0.002938604343865725,0.0035173771179795033,0.002462350539660818,0.0008972029890446098,-0.010846826571058177,0.0017985171774914654,-0.02880972476249155,-0.006482822009450939,-0.005058879976635788
2021-04-07,-0.007829551960760628,-0.0030517139029119233,-0.010784700228649635,0.01339023905387915,-0.006499105798552507,-0.0063262734419200495,0.008752181323198105,-0.014832053890137864,-0.007340976477683503,-0.009767057676757784
2021-04-08,0.005892361700226001,0.004775119112019555,0.01353692221533076,0.019234010944448876,0.003157967311802512,0.0042446308927002185,-0.001112416678640371,0.012678266549696282,0.0049301093578537625,-0.005134436199246806
2021-04-09,0.003974785547464776,0.004874630380357292,0.0020617477344508917,0.020251359798820978,-0.006521219004295475,0.005071712435088971,-0.0015590614116564039,-0.019952935413207307,0.001635307540940767,0.011408477158197705
2021-04-12,0.00291732683036372,0.0012122781691459306,-0.002594315850146467,-0.013232902257104384,-0.03938433964308552,-0.0012617263385078514,-0.002007597263112282,-0.011177898911343687,0.009795926305345759,-0.005371544921258131
2021-04-13,-0.003428228761322538,0.0021804617838419027,0.006367881300823441,0.024306326390142408,0.007775687364636186,-0.02526316224052394,0.009611392293079613,-0.016955850334421485,-0.01697679317731604,-0.009180508498153439
2021-04-14,0.0066713385713155215,-0.00024151742424072253,-0.0014259509348412136,-0.017853090715691966,0.013560841696692805,0.01511902006668886,0.006198617515197569,0.011909591289388288,0.01398053863778137,0.025207807011859096
2021-04-15,0.004659988252298852,0.009187830313881706,0.008299897849226134,0.01870810757369301,0.002537487056898602,-0.005957615396139149,0.007040741396892702,-0.021915667058131638,0.002433166600500636,0.018872989973977905
2021-04-16,0.005978137420503016,0.002635085968816453,0.002832327518653255,-0.0025279842409438036,0.0032213815855615113,0.005993321299386345,0.00852066614836211,-0.00331934887893226,0.0016180081877075203,-0.0014350190855494382
2021-04-19,-0.009221288272784567,-0.006810167278329282,-0.015622206343145817,0.005068432294051073,-0.022935801343702322,-0.009787099443002156,-0.014297936257622434,-0.02581183732683967,0.004846381789182619,0.010581585993247433
2021-04-20,-0.014581047332868358,-0.008540726296769052,-0.015511611030478933,-0.01282987172914063,-0.014319211548789346,-0.02621436074316863,0.006593402470399745,-0.031196650349580968,-0.014469220391814974,-0.04020183158783053
2021-04-21,0.01784021995378482,0.012982332697853316,0.01830605677025643,0.0029299444841484057,0.0009526451893093757,0.015004487808737643,-0.0026198510229360483,0.05734435243679048,0.013866199865717244,-0.011043595037790177
2021-04-22,-0.005567802588438586,-0.0077854657819194095,-0.0003578326400398568,-0.011685422713316962,0.0030928459263734887,-0.016521933662974164,-0.013135116692538418,-0.03712951215816873,-0.007240675983479328,-0.03459074801448203
2021-04-23,0.0173147928530879,0.012916512816974146,0.019414899445734823,0.01803888446347468,0.008776336035160037,0.028293574644904673,-0.0037709732467284818,0.03206238578933451,0.028362980710860297,0.03399625020958963
2021-04-26,0.009070395264397124,0.004290276830511752,0.011497230745248999,0.002977775343717237,0.009875267949845723,0.0,-0.0057894088114262,0.0037783657631225154,-0.006304117950410748,-0.01296031712606005
2021-04-27,0.001515049181660899,0.0018987938814243321,8.704103397727536e-05,-0.002449501682551092,0.014202523821235102,-0.0008597551293737515,-0.0024635900925940035,-0.11919690999638266,-0.003965167373867429,0.0006909417536100637
2021-04-28,-0.0006050703725802853,-0.0029608940213060597,-0.0013016562129812836,-0.006027568541391304,0.015840256375177608,-0.0017210903433300118,0.0015715915974148231,0.005222941499339218,0.002388806166937041,-0.006215589047541825
2021-04-29,0.0025225986697812175,0.004632738649992918,-0.009555893349226019,-0.0007484803669194351,0.0009039903312337838,0.0025860360893870116,0.0062765731578755535,-0.009447231633631925,-0.0023831133710198182,0.01806850061109344
2021-04-30,-0.012984297767729358,-0.008868649925483307,-0.012455169757933593,-0.015133489473441064,-0.018514390628088906,-0.017196708480782807,0.0011139035972318467,-0.03576538759410042,0.01751576087025608,-0.023618090291003813
2021-05-03,0.004997113047847446,0.001789736955651211,-0.004529602237353547,0.008215210634948011,0.00874171047654948,0.006124204271134026,-0.0011126641965807371,-0.013847588935515298,0.009389970009173743,-0.015240294474860527
2021-05-04,-0.0052766738210808795,-0.001429328316259748,-0.015346266330450553,-0.035385301936886715,-0.01277072786246769,-0.010434905471352174,-0.00245020762185566,-0.013039304744843383,0.006976773630598343,-0.0004258665655919591
2021-05-05,0.001836299752318471,-0.00011920855590119572,-0.0019936911309211824,0.0019554930827194728,0.01293592909255703,0.005272573039850625,-0.027914436758501915,0.007113932691594771,0.0038489837780941727,-0.005397832341651365
2021-05-06,0.0007127711372207912,0.0027436732757661897,-0.007444925407772529,0.012802551261063444,0.014595298093499576,-0.013985974028147274,0.021824161340733506,0.003027130762280672,0.0015339163810270673,-0.0057127005448723844
2021-05-07,0.014448163258203861,0.011181202020024372,0.013446979437441664,0.005327179042242891,0.01416036972504875,-0.0004467342607924474,0.0044962574069340455,0.017605756169180253,-0.00076587757298896,-0.0002872142502385877
2021-05-10,-0.015245483597290055,-0.0072935132357904164,-0.02346792128764763,-0.025804401962334245,-0.010416698158555837,-0.007596013146503822,-0.0035809335559583433,-0.04992604690324809,-0.004597564214111727,-0.024138219464783672
2021-05-11,-0.008352027590159627,-0.009953579086582343,-0.0014787191803526945,-0.007410139654313808,0.002015852245811134,-0.016659268551577733,-0.0017969013623644337,-0.0057229544199493,-0.01231723968285825,-0.011336712509110725
2021-05-12,-0.031429849487652484,-0.02453618242600364,-0.032768954365068104,-0.02493849621961708,-0.028162867977064243,-0.0059525255612538075,-0.029928070676022434,-0.054945107681085514,-0.01870598197647355,-0.01965726247547439
2021-05-13,0.01749750690615648,0.01374220847933838,0.007847636421225435,0.017919614462198474,0.014719401663155773,0.017964404170171644,0.039389614568596576,0.03765227620877298,0.03733115102366491,0.02354537501562204
2021-05-14,0.020218758630314193,0.016460893620852124,0.02544881394380294,0.01984469154391788,0.014959017482363723,0.020814400889047402,0.015311947766931455,0.03361763726176914,0.013782317189160675,0.02463616943834901
2021-05-17,0.0007151012777222299,-0.0017858432617484654,-0.0018520922846025911,-0.009258590651263776,0.009602594885298688,0.00221642887205431,0.0,-0.003097352115876917,0.01963746559826185,-0.005503824168161753
2021-05-18,-0.009493642221662602,-0.007396273318156399,-0.0007419951278658798,-0.011245677898279127,0.006857066026215053,-0.011057225994180353,0.012419383867253497,0.004142739556846298,-0.01851852862582093,-0.019370906574495583
2021-05-19,-0.010306240949273904,-0.004686647363330243,-0.008263162667338175,-0.0012814122141273643,-0.003954460956534178,-0.006708347348130861,-0.002409699086870387,0.02217663276991977,-0.007547099862598827,-0.011584776043257139
2021-05-20,0.005102748816439906,0.01195331541040301,0.02068919980498718,0.02101203684535813,0.0006617874843284355,0.002701711650857641,0.004391941680760958,0.012613284764884769,-0.0045627884194694435,0.0031556928154448105
2021-05-21,0.003004636577455422,0.001312694763056177,-0.0032103162622620918,-0.014767097576186883,0.0030856727521999527,0.01032744247541495,0.00218643693939935,-0.010961459375206206,0.00840337711175021,0.005991543531937982
2021-05-24,0.006920741886465631,0.007626270371787758,0.016562574280577724,0.013314193349916792,0.011865616183097005,-0.018666581813886807,0.0041446749023827945,0.027707823563636547,-0.010605868901446325,-0.0041689844543336685
2021-05-25,-0.005437122109462678,-0.004493712863876009,-0.004616110141336782,-0.0015735634456786052,-0.004125926857088236,-0.029891180877568924,-0.024332070519276217,0.006862852246029005,-0.03215942966427665,0.00044858873211639505
2021-05-26,0.010933525631857233,0.005226637456272609,0.014094638958568995,-0.0003940724267074147,0.015045731058358935,0.014005257434059892,0.005789463806572082,0.026776634825510293,0.01661386624965222,0.0052306420748693405
2021-05-27,0.009897021626191105,0.006263343501958563,0.010222273450852803,-0.012376756857229165,0.0034371162215787177,0.01749572500957397,-0.012618944676431654,-0.001896208047737713,0.017120750561074427,-0.0053524202850974145
2021-05-28,-0.00020202971817218085,-0.00011729318231945562,-0.001331558382322573,-0.005348018099698759,0.0032114300993772993,0.00045238669364566775,0.011659055848239674,0.002375174570441674,0.0030604150088870963,0.006886339615994386
2021-06-01,0.010509216951786637,0.0019966022950388407,0.006310647905119149,-0.0026483241125895285,0.006828846735513983,0.013568502973241525,0.00044339347883126656,0.02037918152563134,0.007686332152850195,0.006541580469012098
2021-06-02,0.0059997160585048,0.002930351539388809,0.005299339972687278,0.006276022536300552,0.004238979529623821,-0.012494605614875143,0.0013291050190789022,0.014398284511275783,-0.015255220272050618,-0.009010263550902287
2021-06-03,-0.008647616310667905,-0.001752959917092456,-0.010542946653635532,-0.012153913083241763,-0.0029546795291478523,0.007682139867629889,0.012610777816327357,-0.019230792559144172,0.005421805539783442,0.03234450207136219
2021-06-04,0.0018047549992312728,0.005268684964981896,0.008257752466426238,0.019021979712046777,0.009102180368830037,-0.004035900018483862,-0.003714328196610106,0.03133787959155043,-0.006163297094016418,-0.01487127339895744
2021-06-07,0.006605728964317326,0.0016305114165588996,0.012241556506400464,7.955851848628903e-05,-0.0010486507976747994,0.012607118360278724,0.005701722018994992,0.006802768783445545,0.00465125726124227,-0.019785831605318105
2021-06-08,0.009843930430450065,0.001046526822584326,0.00783012535101446,0.0066718969231980285,0.0,-0.002668177937045879,-0.002398527842558895,0.022522557192902193,0.0030862627409071752,0.0008967722282766655
2021-06-09,-0.008664678735894604,-0.003949328768792615,-0.007337779174380166,0.0030772879970975,-0.0062999419758675845,-0.015603996601494252,0.013333336072801849,0.018502169562254034,-0.019999876258112836,-0.025395501362653228
2021-06-10,-0.005860164310860672,-0.0005832145566717628,0.0012176778749026784,-0.008023279308936093,0.004797836847603154,-0.01630455712670753,0.007549511332647585,-0.0017300923897842768,-0.016483419775359165,0.004598434873634094
2021-06-11,0.007693052864432337,0.0035006661280541085,0.004255946301993996,0.009832556977759088,-0.0037863220829370547,0.005064810241628859,0.004281729783683019,0.022097083931954975,0.0,-0.0010680229256665452
2021-06-14,-0.0026771631124448136,-0.002906935024695967,0.004843431387490771,0.02457780308531987,0.002322562832173247,-0.009161867585588235,0.004263675116425558,-0.0008478974720962373,0.003990487178095581,-0.014357962164925464
2021-06-15,-0.0015904494445094786,-0.001399468734056053,-0.004131540219264984,-0.006437527198247084,-0.0018959080403793127,0.013869607543205209,0.0,0.0029698574827428104,-0.005564418950760208,0.004028945703437037
2021-06-16,-0.0069698327588726405,-0.0047881322140479465,-0.0038894469288330846,0.0039340293630296674,-0.011819219173565876,0.008664197832693343,-0.01931664718489834,-0.012690358387471457,0.013588996161920885,0.011421946170372177
2021-06-17,-0.015140999062478566,-0.009035400403023752,0.003123828488408975,0.012600538236839487,-0.0038446392161939347,-0.03119357808418688,-0.004328927701617413,0.00856901143357014,-0.027602489854188228,-0.008088102472300518
2021-06-18,-0.018326487222344867,-0.01527527719059052,-0.013753109005358422,-0.010091751059509657,-0.009862621827495643,-0.049930101533874005,-0.031521689599344316,-0.02506390237410927,-0.033252194100016674,-0.0267691749944452
2021-06-21,0.021572464667766633,0.014790654502914391,0.012190614827954471,0.014104115334646616,0.01559103889744029,0.03192543346549348,0.0035914062257136337,0.0013072698348881584,0.02768445774712114,0.013120203281432818
2021-06-22,0.0014213453710378854,0.00545090924660907,0.012217432168930564,0.012698288596802332,-0.00042630204558646856,-0.005235965843756518,-0.008499206346425425,0.009573568866396043,-0.0016328188125239729,0.0009363606206067576
2021-06-23,0.0016221358907624328,-0.0005891136843950706,0.005136032024513737,-0.0020896301839721243,-0.006186061514773189,0.00047880466233118923,-0.004060524855120873,-0.005172292553725977,0.0057238636847145585,0.014497298796401159
2021-06-24,0.009966723159515078,0.006605103299295978,0.01064561240103079,-0.0021690338858955105,0.004722079054069184,0.015781800589692807,0.002038575454117897,0.031195722480903854,0.013821103815714997,0.007528944845942354
2021-06-25,0.008533308025265862,0.005634668325656733,0.0022751707639507845,-0.0022489399168096336,0.0029907619354592185,-0.009416256459904293,0.00881550106034612,-0.00798314142136225,-0.008019180516291913,0.016013498163463202
2021-06-28,-0.004180817072039766,0.0014005377020473997,0.005717381754551276,0.01254636230853623,-0.0012780887439680644,-0.009030366801181189,0.005377523612360324,0.011435929707122261,-0.013742990308471259,-0.01876309202800963
2021-06-29,-0.0020991445979726686,-0.00011646952805755006,0.002006102884948735,0.011500214585657309,0.0006398167246401965,-0.0009590165446466958,-0.006908760397846048,0.0004186725040602468,-0.009016159763234444,0.012849907955060802
2021-06-30,0.002704565973624007,0.0010491036233799544,-0.002419450063645856,0.004620907480304526,-0.003836173212154459,0.00047974610496881454,-0.0056103482757221546,-0.009208983923488345,-0.011580083329183699,-0.007249613484715978
2021-07-01,0.00719285680901649,0.0034933786521600396,0.001338113210295866,0.002263775799605794,-0.0062045908245516035,0.005758417519179826,0.015120788466013835,-0.01774395129288675,0.013389256858103549,0.006846323084460204
2021-07-02,-0.005356096858128212,0.0019728497578701543,-0.0010856869811672887,0.019595944901970697,0.005812712635320905,-0.021469490383836276,0.003334581624595323,-0.006021553881992769,-0.01156055752483831,-0.009519724817332764
2021-07-06,-0.013960804555401052,-0.006254078741904534,-0.003762551944939907,0.01471859770695727,-0.007491536670898635,-0.029741777620124532,-0.005539489237819661,-0.015577571908825583,-0.020050322810013954,-0.015865550563374797
2021-07-07,-0.0023261387586884785,0.0004662960603130095,-0.006126828802204165,0.01795498963394704,0.006038466731675296,-0.002512579196309983,0.005570346110147728,-0.01186832264348281,-0.004262643414486567,-0.0018605282937406153
2021-07-08,-0.009427302052491537,-0.01071792267662297,-0.008022067943097566,-0.009199477502360942,-0.00836022544514392,-0.017632240343523953,-0.004431494191617702,-0.016014404901966595,-0.006849384389067015,-0.015374719332834852
2021-07-09,0.019750370791723038,0.015426611063927176,0.011321798155325746,0.013055006870022812,0.009295384259889738,0.040513085266473015,-0.0004453381581787097,0.029837527320252244,0.02413817701455878,0.029968483259971146
2021-07-12,0.003110899217790397,0.0030151050343505403,-0.00016822554581497062,-0.0042034903678715985,-0.0017132428707991032,-0.0029571403073777036,0.008238728904949033,0.014047676877357418,0.0025251494255325024,-0.0053601016523905365
2021-07-13,-0.01710690883570709,-0.009365267351520323,-0.006482617904213006,0.00788905197509604,-0.003861960647760343,-0.019772739480757195,-0.010821467616177749,-0.009523921903734744,-0.014273683995108977,-0.008775865268334182
2021-07-14,-0.009363727158447688,-0.003968263726668364,-0.015591887460858045,0.02410051149215886,0.008184391988662831,0.004538490236631665,0.007814280563627207,-0.005244720739424502,-0.0025552621105576767,-0.008698438750643245
2021-07-15,-0.0030824628727779135,-0.0009373341195886287,-0.006283793892524203,-0.0044920153821591535,0.003204277225703489,0.004518218032022681,0.013070319359336446,-0.007029919858002054,0.00853963819558623,0.0007834688681762625
