Date,ACTG,ADP,AHCO,ALGN,AMKR,ANAB,ANDE,ARCC,ARKR,AROW,ARQ,ASTE,ATLO,BANF,BANR,BCBP,BELFB,BHF,BKR,BMRA,CAC,CACC,CALM,CDC,CDNA,CLBK,COLB,CSCO,CVLT,DWSH,DXR,EEFT,FANG,FBNC,FCBC,FKU,FLN,FLWS,FNK,FRAF,FSFG,FYT,GCBC,GLRE,HBNC,HQY,HTBK,IEUS,IFGL,ILPT,INDY,JBLU,KALV,KBWB,KBWD,KBWY,KLXE,LKQ,LOAN,MCRI,MEOH,MPB,MSEX,NBN,NCMI,NRIM,NTRS,NWE,NXST,OCSL,OMCC,OSW,OVLY,OXLC,PERI,PEY,PLAB,PRDO,PSCI,PSCM,PTNQ,RAIL,RBCAA,RCKY,RICK,RMR,ROAD,RYAAY,SATS,SCSC,SFNC,SKYW,SPWH,STNE,TACT,TBBK,TREE,UAL,UFPI,UPBD,VRRM,VTRS,WSBC,WYNN,XRAY,ZBRA
2019-01-03,-0.032258034744817476,-0.03019827758344973,0.0010173172898728655,-0.08579060338803712,-0.05097448732582299,-0.03672316553295363,-0.002904221455153899,-0.013557217800383436,-0.026344142718571772,-0.0006108043050873091,-0.037383040620110664,-0.013484482516099239,-0.02194020546810138,0.002564773224682959,-0.012010380056252212,0.0018535713506715457,-0.04729393374669466,-0.01324086019501014,-0.006650819982248701,-0.010309329662834377,-0.011279410005187507,0.014901183437195042,-0.006836622205564136,-0.0009450747720254338,-0.05713089900071788,-0.011787838885378932,-0.0027170498545374677,-0.03636780249655669,-0.028899719482935793,0.007957539036039796,0.12952802959886944,-0.05031509189829797,0.009871782621832415,-0.022256045295274696,-0.009931936020816212,-0.013207545853959335,0.0,-0.009852207106110566,-0.007543602417313222,0.020967654316967677,-0.03569327907147268,-0.012670097861854135,-0.03395067396992335,-0.006224109697076874,-0.0018806491473114528,-0.07122312706820355,0.007633395674065069,-0.008241982262330194,0.0007453038732303519,-0.045895003810302315,-0.016813944068555742,-0.01666669413876498,-0.017500019073486306,-0.01224092176702496,0.000996839768184099,0.013148244285677624,-0.049079754601227044,-0.03333349469861269,0.0017480319612901418,-0.03136351920192282,-0.021075733753767922,-0.04620475047835304,0.013307868158790592,0.04261373415179848,-0.0029716506527146525,0.01728761588622807,-0.02569887640449442,0.0015508260607790536,-0.013890873673150672,-0.00460812675608302,0.0,0.0,-0.0399784629504385,-0.009090531799660684,0.029520266634666337,-0.004424422655382787,-0.03169728777162284,0.021758015032093736,-0.03032996153413814,-0.032622287260405725,-0.0006116830423193997,-0.07073512152337103,-0.014152192136563713,-0.008130148917830704,-0.06999082241209398,-0.022697810859250822,0.010460190732859864,-0.017526770923465662,-0.004336043602436446,-0.029608140353394874,0.006949929396746102,-0.044693870168009076,-0.020224647102983773,-0.02674358872801952,-0.006430887214695091,-0.015776713355815652,-0.01951349429625504,-0.04965550356405468,-0.019652416300466213,-0.009107536242925818,-0.048958359203403856,-0.02471374974050189,-0.0061379582546661204,-0.009674624171104651,0.0005276081317884262,-0.05990783590161286
2019-01-04,-0.0033333301544189453,0.039854535247279665,0.0010162834071913984,0.01044489634874135,0.04265388477381293,0.06549365245697136,0.04239477983875095,0.03141394000285147,0.03092207070826558,0.031183062144337637,0.03786384100074991,0.03634646996480617,0.029122564329146172,0.02893155823075566,0.0237517429931422,0.017576190591015672,0.011031677214075275,0.04824288092769535,0.05021512160102004,0.0208333760189523,0.05036159198455392,0.0334911551710273,0.03441736584944355,0.0049666204258747015,0.10216715628414419,0.02253148768388713,0.01852856534251468,0.04504520983023541,0.04087491294174028,-0.04815792521828344,0.09329446469444846,0.03815448856002113,0.03920577243629353,0.02525705635217923,0.010972025991721202,0.033460799680995246,0.03261467657133377,0.030679923108231755,0.03304707426195019,0.02211709244908966,0.03315034159378394,0.034327741733868544,-0.0012778300000694243,0.0031314961597186386,0.03266353812850764,0.05646627300474316,0.036195354110257094,0.03167106792684993,0.021973972619202753,0.03420631521590489,0.024927659469101915,0.03892020841225752,0.036641284207667546,0.033348041422688546,0.024912875660173528,0.03136242664121047,0.04645162602906594,0.040157147551044936,0.01221670117089979,0.05218073606130402,0.05495175434829913,0.02508672671347978,0.007803602509333762,-0.032697514842140674,0.04172860760764885,0.036038784736339036,0.03492483232002663,0.01944241792230139,0.01459387757852082,0.023148202867820045,-0.01699719571125735,-0.003984026448353495,0.062187383814746866,0.012232552919963391,0.04301079771268568,0.02285714521392257,0.022175293793614603,0.02725726532235373,0.03640030846586684,0.04208924324776775,0.00030593707922577096,0.038806005415446876,0.02332695616330871,0.02302867337811887,0.025086101078336087,0.04871600530262721,-0.011387128200288199,0.03100661506951674,0.03919427672974907,0.024528856935046583,0.02557871823851987,0.03595300538180379,0.022935757240897692,0.07704743245277745,0.030204910331434798,0.04192357176093786,0.04227993604001723,0.03350000381469731,0.04548960905192989,-0.012867681675510778,0.035049254196402035,0.05912631470885188,0.030343629294479202,0.04033291154102048,0.02901642952394523,0.04146239198963464
2019-01-07,0.026755827241100816,-0.005410087125547247,0.0,0.017192391085912417,0.062121381858580405,0.0613150159429845,0.01272911787525799,0.020938758609775787,0.0042850923616668535,0.004150503569367636,0.014967443422156057,0.0443644943168926,-0.00038236264663449315,-0.0036344532995106205,-0.013883944047295538,0.0,-0.008183224265036926,-0.005486141348421625,0.02686686552704365,-0.010204071702683226,0.004768526159322661,-0.004164042929424294,-0.045663461724063215,0.0007069321904125125,0.02327447519784731,0.005184700072832671,0.005617959944150375,0.006756710480413375,0.006889385148475924,-0.023361815701523625,0.07822223239474835,0.013382642605030304,0.02701885482056876,0.011861297790781489,0.00217023899787816,0.013567805938781596,-0.008660376811363668,0.02091707713790303,0.016634845236852547,-0.003091337296681318,0.02362213831405935,0.016439169757095806,-0.008317264642478506,-0.011446374672949733,-0.006690994599022115,-0.07775859175057243,0.005686673993274605,0.01807075404316305,0.009110642253421286,-0.009819133796452828,-0.011877888171212492,0.008459293259879042,-0.005891057157065616,0.005233137250361786,0.012639859044050406,0.025166189192088906,0.07644879001818072,0.01426791955528528,0.017241451604274705,0.027975953915493346,0.033430343607332214,0.01687784156870964,-0.002266078953707007,-0.0016902745287546983,0.0071531341553325856,0.004241738840193854,0.0025955739630489916,-0.004219246103294494,0.0057537470364481536,0.009049809380300644,0.0,0.0030000929232321116,-0.04234176686744229,0.012084107283696355,-0.013745772883779095,0.006207249105033119,0.01756199079901344,-0.019071462826694474,0.018178388345826857,0.01727489930670445,-0.00030584351035556345,0.012931056335432567,0.01227479256028241,0.013735333560858543,0.01343600886743257,0.04843360135797181,0.020942387986460087,0.0024717699780518743,-0.013095840103931278,0.023357641957972186,0.003958981230456127,0.006674086045006078,0.01569510561942966,0.03501754732137741,0.015706853897063944,0.009467446806133317,0.03748517103317961,0.006652189764486227,0.0143804996461534,0.0012414268485092528,-0.0021163496818007443,0.03155316318869095,0.0018240805366191992,0.01775742498110744,0.017943872923013027,0.0151663205002035
2019-01-08,0.022801359343169958,0.005898959783430691,0.0,0.015954079657275022,0.002852992492482276,0.008500162898171792,0.02820356554440262,0.01926708604914862,0.0,-0.005609815164865695,-0.011060042013532834,0.043341289668572314,0.013771923505833339,0.003839770978490753,-0.010261081623739288,0.0009089993108646333,0.0027502473122191784,0.0033711494560462185,0.02926823465029682,0.015463902322123246,0.012654552389406382,0.009986219950251396,0.005771201524604086,0.003056760806063874,0.035686268525965126,0.004513197536507363,0.005320601315097262,0.008099810046982459,0.025145419837913963,-0.018046770436770165,-0.05111293319947818,0.018133402146004896,0.02260569248046762,0.016231006754918287,0.010829206273316627,0.0,0.010277344638563335,0.021276632521016747,0.012901059725793917,0.0,0.005576688356427439,0.01129095676401981,-0.0012904681183649735,0.01052635594418172,0.007348232831398738,-0.011777922010588582,0.0153471427760421,0.007699325671100876,0.007584164912670666,0.017222882917121485,0.0025758926012748873,0.009586569340463091,-0.027160456151138157,0.00021716791314418948,0.004800780936118132,0.02659416541375137,-0.02100038231453283,0.026892685761201296,0.025423584869522564,0.030677745872762063,0.03385401837180968,-0.010788960973350248,0.03539620589217951,0.0,0.02414763684338128,-0.0011262072587213678,-0.007532051424542385,0.01881338847075531,0.033204611647364546,0.011210641997551951,-0.009606093108663227,0.000996878752242747,0.038755475786074634,-0.002984769532817788,-0.010452952120563075,0.010487170547761382,-0.0020305032476239937,0.0169061460151263,0.016814134849116646,0.009088965116780479,0.00030593707922577096,0.07659573719766666,0.022519258850127732,-0.00451649347398575,-0.006155522495178034,0.021981732665216303,0.07589741242237591,-0.02109576492959442,0.022027599009135646,0.01626247381544932,0.005520310753546864,0.03513801289928331,0.008830013245125112,0.020783001163676262,-0.05567026924400409,0.0035170794354828505,0.027394965356640544,-0.010212736624199747,0.016721398201216875,0.048357277376608776,0.010604392848272193,0.004033595544103319,0.0059834095116715336,0.03133298198490553,-0.006799485051644183,0.006697202587971018
2019-01-09,-0.0031847102322188903,0.0009139718211226278,0.0030456580517121967,0.03819647832362261,0.014224817122127531,0.02442855834960933,0.018187355995747057,-0.010975754490753165,0.0,0.0005940433356952379,-0.006523771125564237,0.010453905541349728,0.005282969119959402,-0.0030598651662885334,-0.01394866324810562,-0.0009081737815231916,-0.00603401791056124,0.020158821428717166,-0.0017234069968293797,0.0,0.015361000857325058,-0.0007549499836345674,0.0007170255283197591,0.00046910660726684483,0.03407798651004024,-0.024390251367249483,-0.003175423185704629,-0.005509376297770707,0.009511091138355798,-0.02230625204434966,-0.08774980093809737,0.006775768020318651,0.01753186346316027,0.0,0.004897449720593361,0.026467630362219774,0.022380726200889267,0.0023147942039265512,0.012426339536171893,-0.007751649706688735,-0.025434938079588076,0.018708489025687003,-0.0003229316578328145,-0.00937501552204234,0.003039422896701449,0.018917896111491306,-0.00477333121866963,0.01740227164693331,0.005376293862546344,-0.0010259414348360307,0.001427401913451476,0.022551878466690933,-0.009644696786766382,0.00910841204673285,0.004777749362902428,0.008966308307178261,0.01599066381090042,0.03867860552876312,-0.008264394076116899,0.005280790873064989,0.01873722096037911,0.015101090182549015,0.009872024368244192,0.003386272788150624,0.0,0.012968556794885844,0.009012562310693806,-0.00033260744662910735,-0.0021666044246715366,-0.004434715795781585,0.0,0.0029879474538170303,0.006305929347012462,0.00997960716808155,0.05985918360271136,0.0048844384517765516,0.05798572728872631,-0.0008311201500249554,0.02045691365323954,0.016828590358962003,-0.00030584351035556345,-0.01712781447001588,0.00895429583779972,0.07523649509158292,-0.004764228605493748,0.0010081845105969212,-0.007626303665545953,0.007136806077322699,0.0015580905008980572,0.020774893336798828,0.005882099249618911,0.029248566135084753,0.026258179661174275,-0.004261370691837407,0.029476075692034254,0.01869157004308586,-0.01498330300407369,0.01675169857759662,0.019663760502423022,-0.008279322206708128,0.025183707399502264,-0.031134838944233967,0.0007762105370765493,0.013020285795541042,0.00532476569018181,0.024819323465534282
2019-01-10,-0.022364271278590753,0.007913788749338568,-0.0030364101845852254,0.011581429615638905,0.03366042741470232,0.02621666821112889,0.008784537152211502,0.004315419377159291,0.013333259131396824,-0.02670641848942812,0.016885611646137777,-0.002178213397891038,-0.025150139264237703,-0.00038399421749879536,0.010896047537130471,0.0009089993108646333,0.037527424263431364,0.0038921331580552554,0.007768971855649953,0.1319796886737501,-0.011538445707764855,0.013502007208904931,0.001911089785376685,0.0029527125391288767,-0.004393955848824294,-0.0111842156859977,-0.011945858055098402,-0.0018467761713958364,0.005123989641173887,-0.0018798738136865945,0.06857145400274378,0.005672496161646556,-0.0061803659974777325,0.0002956555572706243,-0.0006091585811284217,0.01096635533430601,-0.009950230053489051,-0.009237866641529036,0.003068306610590543,0.0,0.00941933276008644,0.002961985364653197,-0.007431327412643407,0.012618284192532636,-0.010302738707117287,0.04028960535377801,-0.003996908975447799,0.0004170560156004921,0.005704164810187873,0.017976488625536247,-0.003705796006413853,-0.004643060117903608,0.0379292548660608,-0.0030087657921337163,0.0009508562111919527,0.003950449006910217,0.03646833013435691,0.015903668791749093,-0.033333333333333326,0.012177868025583516,-0.003571490340545491,0.013223063532459944,0.011404760520683954,0.016310126589124563,-0.0041606865889680655,-0.00528783833341373,-0.0023504665750512244,0.018139492540466762,0.015078377225043793,0.002227235052358445,0.004849586326438393,-0.001986030813499018,0.0,0.0,-0.01328902391354203,0.006682461451178012,-0.001923029309897406,0.019966824662009053,-0.0026727838563909145,0.012354363102827781,0.00030593707922577096,0.0013404493288933228,-0.006236594199068302,-0.045006891718257225,-0.008616625452008586,-0.010743518552111975,-0.004803092360015082,0.016395681493624803,0.011148527199939862,-0.01210127706326225,-0.006627306823978385,0.02343909451446735,0.006396531472319555,0.0190204282201607,0.012725383711847948,-0.021789051403590887,0.04194600457776465,-0.028533898384592304,0.008415062207608681,0.008348441645011029,0.015353082037071752,0.005874122175355545,-0.0012920337703971052,-0.025968387181340646,0.009836196859994928,0.0008738492215312199
2019-01-11,0.0,-0.006115264622295724,-0.0010152516238119969,-0.021664031794666028,0.010854882107311559,-0.020654935707392852,-0.012772206546883602,0.0,-0.0015788685873507902,-0.0015243923183690944,-0.0009224960618732236,0.003819657525564457,0.021948455471216155,-0.008251543017043672,0.00888807194686958,-0.0018161611435222325,-0.01595717818850828,0.0008947985411995596,-0.01070683386124871,-0.08520181865262921,-0.01348904193858902,0.01623181411790031,0.008583852078395404,-0.0006541267284585484,-0.09010668314885228,-0.003991980506211301,0.0008061381951192104,0.005781394714939658,0.004440066628287553,-0.005612926597942547,0.15864524871732089,0.0013384263067945934,-0.01912757739255977,0.0124190485842397,-0.00030484322611190606,0.0,0.010050232175728535,0.011655056218990323,0.0027532000114571797,0.031249843840182256,-0.027799682533728443,-0.000590622654756956,-0.0013021615937408582,0.02284530263908313,0.0018370390200597164,-0.009280750831567208,0.001605267137389843,-0.004170077484045187,0.0028359059302813794,-0.020686432136791555,-0.005436554897689572,0.0058309261629183595,-0.024197519561390823,0.004095797786439981,0.00380093564230366,-0.0022951887982439745,0.040740740740740744,0.004963747211760738,0.034482758620689724,0.013682302637929356,-0.01612880400469896,-0.015089855060046453,-0.00715933073137498,0.02379642504966384,-0.018105905587831317,-0.010632315842512674,0.00895266053380217,-0.008336105089822188,0.0004757391833534186,-0.0044445710003919725,0.017374547407418728,0.0019899829810177128,-0.01357698696897136,0.00197684717559099,0.0033670001235441838,0.0024144898558102756,0.00963385613611778,-0.012235136048290407,0.005695172626705602,-0.0013815033421556988,0.0,0.005354811220036115,-0.02124022887995225,-0.015095880929688832,0.03235184242777711,-0.009672596408094813,0.060810823872457176,-0.012576971695676842,-0.0041025644120537,0.012527861522234174,0.0023545128049695663,-0.026347728996802378,0.05084751242024477,-0.015398969622336112,0.0031413707794127887,-0.0058616872567529565,0.014076010801983285,-0.01597644104555984,0.002433947423700067,0.014192498935739817,-0.03024195447858724,0.015115121068779658,-0.0049163749764074005,0.019299803901066337,0.016733151728774986,0.017773562433709644
2019-01-14,-0.00653594160147164,-0.005696952198453897,0.0,-0.021740214671343017,-0.010738318921389212,-0.03565977113510088,-0.012937380913968899,-0.00184143739561482,-0.02477612831155429,-0.0003053759965006009,-0.0101569241355145,-0.0187549241081858,-0.04747535697176053,-0.004063731871062015,0.003561246043276567,-0.011828985300097572,-0.011937360915765027,0.00744934415285714,0.00606069786641017,0.02941173720662249,-0.008481500172927592,-0.003951759118823395,-0.009456285670259246,-0.0008652446643433453,-0.10711397102048159,-0.0006680179494626959,-0.0032217412893132957,-0.0064380233368287465,-0.014407351698339621,0.0026367026720464093,0.11538461538461542,0.012507210375277467,0.00393872200442269,0.01577073117695238,0.0012197447353676782,-0.006449779371325515,0.006965010667494775,-0.001536133414783869,0.0003050784864639944,0.0,0.002799502473846305,-0.0038416589960490466,-0.005866989143239798,-0.012182825846296375,-0.001222702365285544,0.007386054040881884,-0.003205060079126687,-0.004606361746474663,-0.002120958603447076,-0.008243019433614829,-0.012082731672858449,-0.005797123563462403,0.011639652812359458,0.012237271967881824,0.0018928051106763544,-0.008544131571390778,-0.029893216713467563,0.012538219560390917,0.003333403217465447,-0.02257397274660411,-0.00255028573499283,-0.03229810373543085,-0.03641622559455526,-0.008648606053826668,-0.009929097732863323,-0.01640298228847581,0.004786853584842099,-0.014999308856210147,-0.010927947284221307,-0.006696329726308736,0.015180251232560726,0.0004965077033747267,-0.03282185015409733,0.013807061375868068,-0.010067104428777118,-0.006622582858937798,-0.0028625700650355412,0.0074320798056051185,-0.004497126022811715,-0.0025365763470471814,0.000306026723321029,-0.007989403167519282,-0.013317064408695511,0.013457974411377638,0.004209017239015678,-0.01627813734902539,0.007279338068440611,-0.01384449925063802,-0.0030895834364780272,-0.004399226068490192,0.007439580679927449,-0.012905919010837263,-0.016129016752173708,-0.01469191755155741,0.06367437656244435,-0.015330090540584873,0.017330934852140212,-0.001998201989817039,-0.0065902554239102296,-0.025655788420237302,-0.038461527022937037,-0.0013536845322018598,-0.0012996255569631687,-0.04799649047763466,-0.015720751364543317,0.002512277388334816
2019-01-15,0.006578941176802688,0.010924390537025541,0.0010162834071913984,0.005723422689380087,0.0,0.015683400545188908,-0.002681152284217947,0.00491982428499993,0.004324468981970586,0.0030543720080109527,0.02145521291012842,-0.008032947794392009,0.011866989603318334,0.006411859721020319,-0.0026145379725354134,0.0036828692966317522,0.05271858736445645,0.012718139240167847,-0.009466249897112533,-0.014285701310552956,0.0061484073367419345,-0.017984005549467996,0.01861551154088681,0.0011468568672667878,0.05885012349844865,0.002673794234694604,0.009426478601630706,0.018745536924756667,0.01461795775685415,-0.0014446421587587244,0.0282758515456627,0.018010334537969408,0.004784231480231771,0.006038223915576735,0.007308222988596125,0.006491649075619277,0.003458479640304102,-0.004615416893592239,-0.0006099052391982385,0.0,0.011565418359992696,0.0002968444780948598,0.006557356406873938,-0.003083220388754082,0.00428400684999275,0.008941345071031614,0.009646316387878162,-0.0006311888377431574,0.0017710316826682337,0.0025974743546497425,0.006988960870769612,0.0005831037378585258,-0.02000998614858407,0.009119638994907087,0.0033062208879255373,0.005634606590565916,0.007703617228526971,0.00037518079393228376,-0.003322328556764842,-0.000238083616262319,-0.005661192409315952,0.002139508542302382,0.017960504872264638,-0.02399128779279036,-0.004298089630841662,-0.0020125703577127396,0.010341565420296739,0.020080495390794706,-0.0058846387974075265,0.024719294097785394,0.00560751595198572,0.0044665441016651375,-0.0016419145666246582,-0.012646249585216984,0.027118617767097675,0.006060294926794274,-0.007655495231217668,0.00901641156339128,-0.00150574669033543,-0.011326774773698145,0.0,-0.008053683800759659,0.0034991108151478656,0.017336867041375603,0.013507453836954175,0.1322069694522221,-0.051490488756808395,-0.03860738650971052,0.002840935857861382,0.013255994321252462,0.00038839923701639023,-0.012231214619341735,0.04508192316238402,-0.0038480917523643354,0.013738936002449353,0.008383196601950083,0.03598164424463701,0.016143076298524628,-0.011522337406932759,-0.0185519968674136,0.011891854775918587,-0.005421919769187711,0.00702920135973617,-0.0030527169301665102,-0.00648883655110577,0.017052706287663755
2019-01-16,0.022875873519720535,0.0032493899788166303,0.013197883830660784,0.060189643940993465,-0.013568446422812741,0.013033090325378138,0.020012462676051612,-0.006731767290463653,0.006458593474611307,0.012484903967043604,0.011872072871005335,0.014800057911458664,-0.0031275745106311703,0.01621616715808627,0.024156931012108362,0.009174455887486,0.01877918694151326,0.023072344103502118,0.005647122821019979,0.048309249408762245,0.01912840766968893,0.007136666130182601,0.023430120600937965,0.0002574999241324871,0.017101391035347024,0.009333356221516986,0.014140590746755333,-0.0013633220369739796,0.007694783757633994,-0.006824834203382202,-0.02749831332045738,0.01611706074958441,0.005999069327949025,0.02029142644154902,0.02025390367189739,-0.0017589322267115293,0.003939076053614654,-0.010819118561694041,0.009764899003384286,0.0,0.029174139478835404,0.012455445082326655,-0.0022800784844090316,-0.001030951451389095,0.015844105355976135,0.027295302472643224,0.022292844547107116,0.005051627108249912,0.006011494250855787,0.010881128836427001,0.0086754902967896,0.011072292292955366,-0.0352220790547807,0.026481891979999617,0.00988699843926133,0.015821094435674032,0.019293729732251963,0.006001438317780217,-0.005000139768264189,0.012145662458035389,0.023691685110715177,0.01622561137960976,0.009006249638087604,0.05810053933148773,0.014388606562806494,0.012676683567039992,0.016906232357323248,0.004757084026268732,-0.000362203140264139,0.0021929019073831935,0.017657953191609232,0.003952628207644526,0.0,0.019704181422125266,0.039604001686713186,0.0012047891032092028,0.005785961454083832,0.004873947175333404,0.002848641674678687,0.014963788019884294,0.0,0.03382949993460427,0.0007469060710152409,-0.00906482887190474,0.008272209880829662,-0.003846314408459506,0.032380966913132525,0.0029205403682304176,0.0015451288737857727,0.0029981088707777825,0.02059080521639589,0.01793348464790956,-0.04313721456971287,-0.0009656470931489469,0.015488881897383067,0.016627119008812974,0.038833517682855145,0.06354684551772105,0.008124437090962555,0.014634477855055117,0.008547000709448138,-0.003066565264048804,0.02016560545471857,0.03461071178760222,0.008540615470216784,0.014002415363693732
