Date,FNX,FEX,EGBN,OSBC,HTBK,EVRG,NRIM,TBBK,VCSH,ACWI,MRVL,HTLD,IBKR,FWRD,AAPL,PLAB,FAD,MSEX,EWBC,VOD
2024-01-02,-0.00727628622986054,-0.0017745142634348898,-0.00962182018708535,-0.007124452134329329,-0.007056480509755159,0.023563253078395574,-0.006991753151041391,-0.004927449031105535,-0.0024555753895282306,-0.00854864341640793,-0.03548339627757169,-0.02314160182415992,0.01990342402268097,-0.01033875810759699,-0.03578658230770726,-0.016257577788904465,-0.013540162150052937,-0.013867720372693904,0.013064722133952378,0.017241412483143925
2024-01-03,-0.025364171904723065,-0.012666920631746348,-0.05092124677550347,-0.016960151550991287,-0.023350149304501744,0.008234941129381168,-0.03362070137259909,-0.034923121967417536,-0.0006478680036384743,-0.007928692077020627,-0.02423923017217422,-0.024407744032847845,0.024600606376242062,-0.004660895368655993,-0.007487710004818182,-0.03532080787523595,-0.018602020673827435,-0.027198198876562385,-0.032240370463596624,0.0011299049644921677
2024-01-04,-9.885471297366166e-05,-0.0013503784066044577,0.03318030088515522,0.02654288935982918,0.012473936058678081,-0.004826388335050558,-0.0071039824941407925,0.018903612908861778,-0.000777795642951884,-0.0010988504417982492,0.024162282768883214,-0.004415155832335316,0.006579774882137235,0.03229452591869042,-0.012700175948264336,-0.024521314444452824,-0.0009201605458644124,-0.015726745350851057,0.007088110928890501,0.011286662868204012
2024-01-05,0.004453378178655321,0.004733199536019805,-0.0006832040258129002,0.0019390914887444932,0.0,0.0016786710747784817,-0.0029352876071143674,-0.0029154681072398603,-0.0007787226889602872,0.0009001337998677528,0.031858086124717966,0.0073910359197744135,0.00825690971923243,-0.023150313392326205,-0.00401299936097177,-0.008953175643421463,0.00018422989288069402,-0.016785109781899177,0.019988730426299117,0.0022321271184913005
2024-01-08,0.012216676157120077,0.010767024790651503,0.01094016479313531,-0.0006451761430167346,0.0010267607306337911,0.0040969622911883885,-0.021711120341785906,0.016746440350940084,0.0018181853293783856,0.011990365320404983,0.06992670809624602,0.01320617161894555,-0.003071028191438452,0.02930341063251718,0.024174925453073204,0.02744958267305697,0.01860039779256173,0.010013246805414155,0.009522620160138828,0.0033407638003808415
2024-01-09,-0.007105374283304489,-0.004327606935474182,-0.019952793604954167,-0.023240703032121113,-0.0143592506370529,0.005378278213461929,-0.010532039597228038,0.0023529451656965072,0.00038874340461481083,-0.004541801952878344,-0.00998299168301442,-0.014482362038888752,0.0007988245050445375,-0.01400120921395398,-0.002263534557064739,0.0064254493073556684,-0.0028928325393368093,0.0238908471657171,-0.0069722045648752395,-0.009988920776208499
2024-01-10,0.003234959395961523,0.0013371982075971456,-0.014370737429817537,0.005948388853292297,0.005203252681254433,-0.0023980205705860236,0.008553399088739422,0.018257714140676784,0.0005182301727715277,0.0046617413800178475,-0.0006302209913695567,-0.015429771661628067,-0.008093947644288613,-0.08772485452178547,0.005671466433895489,-0.009072595957228424,0.003173156429113977,0.00984114657145807,0.00275334520877335,-0.015694957053810965
2024-01-11,-0.005276417522827148,-0.001558068186718442,-0.014224735892769735,-0.015111720571843956,-0.013457657600445927,-0.013498560507649415,-0.011873355672708419,0.009733535976092389,0.0031080914805403648,-0.0004937076214666103,0.03846772364047357,-0.012686600062323028,0.009539061967849705,-0.023175374604988863,-0.003222454950943421,-0.012885695616002169,-0.0004519237642363061,-0.03458043375777131,-0.006726936320778143,-0.019362325407680125
2024-01-12,-0.0037327725555990066,-0.0017835026958477052,-0.016594557931937315,0.0013343189274019895,-0.010493301977662517,0.009371988389353492,0.0015258679774223793,-0.022323624918664353,0.0023235525608302776,0.0020743026952338983,-0.0028846965832897142,-0.011337949842957773,0.005919845279107161,-0.002478742754658536,0.0017780675566079207,-0.004122323487369739,-0.003254877908057785,0.002116732394101817,-0.0077400888773960785,0.005807191678653956
2024-01-16,-0.007197928421344035,-0.006030185295953894,-0.0168745841969713,-0.009993501552769679,-0.019087903427460473,-0.01838432029368542,-0.003618347500827901,-0.019200873401345908,-0.0027045626818450463,-0.008772810301275635,-0.002435827930928225,-0.008409669578889778,-0.013354475794816079,-0.048278331795108875,-0.012317094791747807,0.02069680531931173,-0.0025400320615921457,-0.01998374042759632,-0.02381950546156819,-0.0046188430364660915
2024-01-17,-0.008143695488696423,-0.006403597233866409,-0.010447704783822287,0.002691852192747257,-0.0010810361459155926,-0.02024210521852088,0.0093654641508778,0.003968294415515272,-0.0021958737761517133,-0.007657000356052768,-0.0024420098769427634,0.00693916957764773,0.023055782065313446,-0.010630356325599832,-0.005173553260094277,-0.03345724116299409,-0.006729702179235741,-0.02851455267881353,-0.015981833602514373,-0.005800454299388358
2024-01-18,0.009712454315715435,0.004748724271119054,0.008295586213265205,-0.0006710906011787587,0.007575788137965889,-0.017377830003841632,0.011172157267958616,0.003952508779080821,0.00038861783905597136,0.008718261614466982,0.04360456414628633,0.006125528699396643,-0.00414830268627342,-0.01093304476340573,0.03257077991441726,0.023776234129575746,0.010163052335444789,-0.002389266842162008,0.005510371277638315,-0.014002423490314997
2024-01-19,0.010412598349198277,0.011478787868132168,0.020568569607801956,0.019476145142452328,0.006444529174149727,-0.008842865339273032,0.0016852959450914806,0.026771666630288626,-0.0005175995056186933,0.010033695059055159,0.0420760035692862,0.00456613949199669,0.01092075331502862,-0.02229849354722202,0.01553297041857693,0.062499995928644525,0.011329679524504588,-0.01778989966591371,0.0219210416455633,0.026035512487086354
2024-01-22,0.011679363212971916,0.0056743906715726045,0.02235239415403778,0.028326622004264612,0.028815423026832265,-0.01149860224866417,0.021125501038013805,0.044734152550644835,0.0009062147421983191,0.0015738211668676616,-0.013646704829399448,0.030303174569459523,0.014589548464248425,0.033138416924406666,0.012163428582915303,0.03246539060488263,0.013264058019268443,0.036050254773486,0.02907137566427398,0.01268755699787727
2024-01-23,-0.0034923587251619592,0.00044247810554387534,-0.017204165513580727,-0.01281215630362198,-0.006224028799169945,0.0036100995872316854,-0.026364010627302314,0.002446838547390806,-0.00025880619604690125,0.0020621304251986494,0.0069892173645833555,-0.00735306401363478,0.0034031342651419383,-0.06301887080354507,0.006653216180589894,-0.0018679190718836614,-0.004245567382871185,0.017481885886807547,0.010422469861957717,0.01138944038761558
2024-01-24,-0.00808039134880556,-0.004091630548376579,0.016046752412992138,0.0006489441695538556,0.009394514930234799,-0.013788949479064283,-0.00545317765649922,0.006102025690779556,-0.0005176395040066284,0.0033320612538829675,0.023795779086700497,-0.012592553867263878,0.0043755372441129925,-0.017116360788015372,-0.0034839985678262186,-0.02526516963800951,-0.004974337430845521,-0.05005788996884308,0.0278230215521309,-0.0112611818284859
2024-01-25,0.008146215961788661,0.00932721701928041,-0.02763834845276225,-0.07286926460406029,-0.006204939897836215,0.014792343463778002,0.010776975422161383,-0.01770983795773584,0.002329782124841362,0.004004705144674547,-0.031543832326125565,0.003750891921134647,-0.014704039328224061,-0.03974600259830818,-0.0016966146661345771,-0.0054400024414063,0.006248869355526265,0.008695652779394658,-0.010299763682089624,0.0011389132889021436
2024-01-26,0.0031151898207522066,-0.00011017076382457969,0.008490238985825016,-0.009122783486788855,-0.04370444106205318,-0.0063899447805062515,0.002618764839737109,0.07804395446821255,-0.0010327674272835319,0.0008756141682406682,-0.0280000311280737,-0.011958058784467762,0.01414972049729446,-0.006827388566602477,-0.009012876728085484,-0.030244547502094377,-0.0018629236702008,-0.02465507885415774,-0.008939377124711823,0.030716720614277992
2024-01-29,0.011840028748970832,0.007701716145980919,-0.0010980503045564527,0.009206774900820669,0.0010883260430591957,0.016881101361686524,0.01660461752945186,0.036196975054415104,0.0014220573212455623,0.006609558270868954,0.030864208667977122,0.009833494199670278,-0.015151414463725477,0.0027927190170979888,-0.0035859236028650265,0.009953588270881442,0.018220509235393312,0.02227334858159269,0.02369441865285915,-0.007726303917339417
2024-01-30,-0.0013426852043495474,0.0032754475339045186,0.012825196023309893,-0.009122783486788855,0.003260734045446023,0.0017786108934891853,-0.004037370965342069,0.038912274022619764,-0.00025819841284235867,-0.0016414641936128849,-0.018676975892391035,-0.00823965806172211,-0.006972779034583265,-0.02934873442434105,-0.01924578440881386,-0.013797636955493187,-0.004189911274399161,-0.0202318351694053,-0.015649923974035196,-0.015572808890881418
2024-01-31,-0.024298949357502098,-0.014365036630295092,-0.10311146487062028,-0.03541080045399636,-0.03683626176756549,0.0015781804918646447,-0.06891473409835536,-0.0712918103672574,0.002194879950467632,-0.012960634190784304,-0.016417381053074664,-0.021903362531293435,-0.010811463578142333,-0.021628768760400208,-0.019357564029640617,-0.02664893844804339,-0.02051192819690928,-0.012177865606782912,-0.02725433525080634,-0.028248661338092007
2024-02-01,0.010335570768624569,0.012035032928002565,-0.025413312766113694,-0.0022026540754803703,-0.02924638631928822,0.01930265739706538,0.005937099941665025,-0.029330861530683094,0.001990065850146383,0.012444820759771602,-0.01225988290785629,0.005405608391496619,0.0238872596818116,-0.013760446315259078,0.013340542510940523,0.039698832124268835,0.019957109446642418,0.022512048618957392,-0.04179369510679887,0.01511620416350179
2024-02-02,0.00038963580905049255,0.004582243459307023,0.009519719504012647,-0.01766005986365915,-0.011587436251576322,-0.020289663260043223,-0.039543666224493346,0.007082134861613687,-0.0030951753677751492,0.004065011417776043,0.009869956782295297,-0.006912594500354308,0.05788489143748499,-0.0006862441252616369,-0.00540510821138418,0.008558269784865846,0.006931677907507705,-0.020268980757666033,0.011554221709602297,0.001145560179608207
2024-02-05,-0.014218826237249904,-0.007819359070625365,-0.02993038395554115,0.0007489942046454701,-0.01406803468532869,-0.020315637679926613,-0.016796388986147992,-0.0067979586630245725,-0.0024579549678268586,-0.003855780073976356,-0.007552321924581551,-0.01778812660849427,-0.011130705045267253,-0.033875019197907696,0.009846580222055312,0.027088770895552505,-0.008278230333883307,-0.026930644060597864,-0.004283370921246421,-0.033180822353323314
2024-02-06,0.006026460272646528,0.003830918360157698,-0.006339894373012633,0.0067366340819254855,-0.011890555750368126,-0.00020124008351463107,-0.006875055351815762,0.0018881716561593986,0.0018153736962884803,0.005806132672292241,0.0008955728615436254,0.01102365525519744,-0.021460203033734748,0.030324629750229093,0.00863195659023197,-0.021607830081476598,0.006150654637628206,0.016678806572192117,-0.006882646654513547,-0.005917150310430275
2024-02-07,0.00225860995963445,0.00545204959518486,-0.030199781556923377,-0.011895896898885039,-0.004890111076670922,-0.005638447735463847,-0.03209568533116269,-0.00777389458477451,-0.00025868635953008035,0.005099092801517546,0.0341381130122862,0.004672825066443398,0.015265476447261506,0.018395015088183975,0.0005809648100500997,-0.00844430727998835,0.005065053185036694,-0.02127276874261974,-0.00086632201107395,-0.028571421224930615
2024-02-08,0.012541724814404187,0.002928030578998264,0.005263116158377601,0.0007524491543549061,0.013513551803172152,-0.015390792021213295,0.01213707850442125,0.012108313133037507,-0.0010360797659829668,-0.00019142687586926055,0.0237853653227722,0.0015504886872335089,0.009847679408573784,-0.037706072457025064,-0.005754717740633741,0.03570259181371993,0.013815248943234382,0.03205018718570685,-0.0004335942159776618,0.0
2024-02-09,0.00725761816335746,0.004325205809434296,0.023996574287037387,0.00902260080391426,0.007272897784608157,0.00946105714951151,0.03276225143674094,0.029556610132848604,0.00012983113837572446,0.005361428028882509,-0.030836255321778472,0.02321982930020683,0.02820585417711685,-0.027921132250867453,0.004094051540636912,0.029095510812018333,0.008999081460447034,0.007317360742411738,0.0034699124928956326,-0.012254749828910949
2024-02-12,0.012969569417997429,0.004845016984094563,0.03365997185934644,0.020864264868671212,0.021660397048615776,0.014058745878607004,0.009537635306516412,0.011620007822345846,0.0005182963412442287,0.001237913381961997,0.023100283554907675,0.0015128115081910476,0.001019761077801995,0.03306779922262315,-0.009001875967817763,0.028887480032627755,0.0037372700096376388,0.020198638101491362,0.03198360590560623,0.017369535542189007
2024-02-13,-0.0305387432684181,-0.016393312271841376,-0.04822753357091558,-0.03649638993160731,-0.055359169522314566,-0.011653727162649785,-0.03861152460387185,-0.037387382665844404,-0.004274396630930433,-0.015883513856436604,-0.03251896285786848,-0.030966812817114886,0.028626739170632076,-0.055841108230182734,-0.011274373613944677,-0.05913977208208987,-0.023017764206589075,-0.05713801760146764,-0.03015481147508492,0.010975763619563539
2024-02-14,0.01790266597920498,0.012200452785747107,0.021654372335080163,0.017424330133545496,0.014962552116251526,0.0,0.08182007213922904,-0.0007019792422997551,0.002211417610093802,0.01101761707597615,0.012182502282973351,-0.0015587219971655575,0.000792419189751481,0.018312340540980854,-0.004809763483174967,0.053968278188553986,0.01957558680999294,0.01009904573785625,0.03008472396858486,0.0012062314467580215
2024-02-15,0.019605740062047072,0.013237079459214707,0.050869045336955576,0.02010419817997322,0.04422618124606226,0.015247121750394887,0.07049752540225596,0.023179623031804653,0.00129791952236058,0.008029767303321611,-0.022041832006645223,0.00936761168204625,0.03503189772201032,-0.002916227026299456,-0.0015748316967542086,0.0192770896066623,0.016141466073408273,0.03210428878060512,0.02249869067947685,0.02409640984031669
2024-02-16,-0.008294774910035274,-0.008178616816207906,-0.01371512643751327,-0.0036495819338954183,-0.015294248675260302,0.0018021167578157193,-0.06198126568305773,0.008009118261112613,-0.001814561102699619,-0.002465570605337142,-0.017052234641606434,-0.03480280764332311,-0.0005734493257322226,-0.042895402727169296,-0.008430339113672747,-0.012411406080045762,-0.011955507379912689,-0.0031993863244839105,-0.017493536677380184,-0.0035294819418020262
2024-02-20,-0.007793902485488724,-0.005889850337386315,-0.0151329569512344,-0.008058576277864549,-0.002389270995223347,0.0029981249584631886,-0.006292799142332828,-0.010669634827381258,0.0015581196272151931,-0.002851972246097345,-0.01885638327115191,-0.0008012567871128473,-0.011384391633998514,0.0412528371021319,-0.004113932168173462,-0.0658288143664566,-0.009646322934730889,-0.013373705480563713,-0.006676698189078345,0.015348275581346549
2024-02-21,-0.0027779516819891326,-0.0002152555966665748,-0.012873807692015626,-0.013294081274940917,-0.009580914783099304,0.00856926503399702,-0.010093182501278997,0.0004588490643926413,-0.0007781148600071175,0.0002860278383527426,0.007380096435996908,-0.0008018217837503228,0.016644195265585138,-0.029836176055604846,0.004186084619642427,-0.13901346085973287,-0.007946118712173988,-0.018434944778314533,-0.007001916365682481,-0.015116266950430113
2024-02-22,0.010374568350621782,0.01853229558583047,-0.007572596793924524,0.0037426801354976114,0.006045688933578708,-0.006915617524201223,0.004998191804564511,-0.00917425975184516,-0.0005190759336686224,0.01725128321644287,0.06639189469122231,0.002407550839220951,0.016181162024710094,-0.01966218339549808,0.011243820897728796,-0.004092213781147769,0.020067268748218847,-0.05229222413626833,0.016922823417464095,-0.008264500217293969
2024-02-23,0.006084809478968278,0.0015867885843443563,0.0033912116259064984,0.004474294774298615,-0.00480751177968286,0.006167935062787677,-0.011338736142380124,0.015277773975835407,0.0003897230335510038,0.00037467356208664704,-0.03277515899639527,-0.005604461833725649,-0.0003747216423216626,0.03034199855220021,-0.01003412319443564,0.04632049868936572,0.003968303622977398,0.006411410792600769,0.0034670287731533023,0.008333371366765263
2024-02-26,0.003496560187796094,-0.002851562406536501,-0.02323605372394011,-0.002969648964525673,-0.010869629901054334,-0.02175196589437267,-0.01207258252130261,0.015731842615299252,-0.001298071793569222,-0.0027160068970372153,0.015389102471895066,0.022544273260445946,0.01002633218322102,-0.009982568727859853,-0.007451004619277279,0.012495550825052604,0.005382179010147592,-0.022779934259884338,-0.016307492176647287,0.0
2024-02-27,0.008852023999633474,0.004130959850356719,0.004325076941847916,-0.005212310012504218,0.002442102471275076,0.014756293345982385,0.0,0.010774400683648544,0.00012995448809705046,0.001972150299741182,0.007432133189157808,0.023622064027897682,-0.006494107135442073,0.012099908724204411,0.008114168307938208,-0.02961918668934327,0.005269800177563511,0.005926349079957038,0.027114480736152302,0.036599856675902265
2024-02-28,-0.002987099048762598,0.00021086482015886254,-0.006029120175294778,-0.0059880541712942215,-0.007308331712678973,-0.00816712334498726,-0.009368638505984128,-0.00843875779967107,0.0007796256127350354,-0.004217885938799237,-0.023000039288797347,-0.006923007358739852,0.014006957683746712,-0.024906599302504273,-0.006625508739307007,0.012718036905809305,-0.001414581518302982,0.0037315518007996484,-0.013404494950773227,-0.012528599675392216
2024-02-29,0.00973692046251573,0.005273063039490822,0.03206237409322643,0.011295311648428452,0.01717797582340852,-0.005021210169342871,0.022409548698306248,-0.00022401200198551852,0.0001300502768382117,0.0038592765711567,0.06100091026127896,-0.010069694721915656,0.002119901726955975,-0.051596433691794674,-0.003692933025905454,0.033010407197363145,0.007166044744365108,-0.00430456220053832,0.010120659965927592,0.03114186829660892
2024-03-01,0.005655988187194261,0.004616096208731824,-0.008816180328546142,-0.0044675591744411935,0.0012063220430915678,-0.00847803299512584,-0.024331395550768464,-0.01187273267346367,0.00259104313921088,0.00965773969613637,0.08303101213753039,-0.014084591216188658,0.016188437936331512,-0.1370859145209894,-0.006030323621268319,0.03126084021917741,0.011500010800220117,0.008056688203929907,-0.009607554596190337,0.015659966337187692
2024-03-04,-0.0015673808754941287,0.005430297303230303,-0.0457433169347945,0.0022438404562343806,-0.0012048685835600592,0.017711782900285966,0.011129460302590877,-0.04579461414220942,-0.0009092677690654138,-0.0014859079520044283,0.02241963837143568,-0.024603089285929358,0.005249794235868688,-0.008114863341212808,-0.025381351320827417,-0.012462136496392717,0.0004907220988561445,0.0023391482589589785,0.014689569646220368,-0.0154185129435227
2024-03-05,-0.0049866482819930225,-0.005920148781394685,0.023080276856809467,0.007462650106723423,0.031363171730357076,0.007201339743971857,0.008968626953297809,-0.03943929297681514,0.0015597058273106867,-0.008091475175040164,-0.007813292411213979,-0.025223826810507166,-0.013056048699521927,-0.047828836529962726,-0.028440935042225335,-0.02933153544689071,-0.015124254453191988,0.002139344291477663,0.04739147546012168,0.011185785153657424
2024-03-06,0.0038052329299214094,0.0065822303368447965,0.015184456025885584,0.004444466319509344,-0.004678186034070331,0.006554119612786069,0.005727057574026473,-0.008656900110789456,0.00038958570784308755,0.00778245328265692,0.0335322332927932,0.013355655437421676,0.0035581463791245493,0.01619298636523081,-0.005878319412108368,0.02354181650903442,0.008964880264502373,0.0071802072219127044,0.005737247063646755,-0.011062047467328195
