Date,FNX,FEX,FAD,EVRG,QCOM,FORM,TBBK,VCSH,IBKR,AVGO,VOD,ACWI,WTW,FWRD,ADP,AMKR,ADBE,EWBC,EXC,MSEX,MRVL,TTWO,CHRW,KELYA,ATLO,HTLD,AMSF,IGIB,HTBK,PFIS
2023-01-18,-0.008691927479417272,-0.014866344080072036,-0.014603879822797983,-0.03276337793888995,0.014632461134402863,-0.004761937920647941,-0.0409376573452378,0.004072295597153053,0.04845181239715424,-0.008545627116332222,-0.021891494559448388,-0.010933780717665265,-0.0036081407771129115,-0.0011920631606304743,-0.010685119243383445,-0.026101134661412395,-0.008914592254748999,-0.03782704864341757,-0.02154782534769628,-0.006518393158456037,-0.013161089773703227,-0.012626742713450212,0.005934478127491927,-0.020857395748131058,-0.004132219329084252,0.00670317509093743,-0.011465960464621006,0.010166027241766962,-0.04942979443712936,-0.009533163537079559
2023-01-19,-0.01114987855002525,-0.00888389130999323,-0.009505113365475437,-0.020984793828238923,-0.03654522244504854,-0.006778312472531467,-0.02581755661608376,-0.0005232471805176608,-0.02570109576755475,-0.019275874165369355,0.00358103759215056,-0.003947960695658059,0.0017111555575997084,0.000497285779654355,-0.003970097301448705,-0.031155854033946162,0.0035744667001549324,0.003036058676810116,-0.0044992394847591655,-0.011884034977673985,-0.04741937924985118,-0.009300514174767405,-0.004719591941191537,0.007100484850085742,-0.004979275181571374,-0.003631985335087018,-0.0009662982396836384,-0.0015479039094199454,-0.00960002930617887,-0.0021605235969860415
2023-01-20,0.02145610168073553,0.01719064879648524,0.013827245065523464,0.0065822106864092955,0.04524574004218995,0.03653150754662282,0.011660775003622614,-0.0009163293825162899,0.0008879565787365262,0.013422691620016192,0.021409450216274273,0.015515252442050098,0.005283680289729364,0.0056666239610070335,0.016500747871249777,0.003803647382158548,0.040434432466861514,0.030417457975190576,0.007136041485129585,0.01027312299348293,0.023593758587438174,0.042342989548266985,0.008190388925769287,0.01175080461145206,0.008340167118535247,0.013365863406289868,0.008707254040130286,-0.0036831867508898553,0.004038777070110022,0.0019684506783710365
2023-01-23,0.011038328495464267,0.011830077709578557,0.013231565123660083,0.008383821772293354,0.0661513081344931,0.08171962181605008,0.011177143260673539,-0.0013103383551053005,0.01343114036221138,0.01900894668352615,-0.007860377736476187,0.008809885786806637,0.0021735082553948626,0.03291815564594924,0.015980157254282146,0.03858076850301417,0.024131561775873278,0.024526622467800907,-0.012281336069416171,0.019717250936108766,0.08282659542512039,0.03827753045530713,0.04820971502627125,0.023229123068462698,-0.004549311182518334,0.01378884515362544,0.0072895807172483895,-0.0013615725207553053,0.029766747283031414,-0.00491150145671071
2023-01-24,-0.002331754728492008,-0.0020281099175407657,-0.004922196205002893,0.02011959617348813,-0.002518546921586262,-0.011099157270146431,-0.008290213200064511,0.0011806057123728841,-0.013253135637228297,0.0058458211652370196,-0.003521143847962427,-0.0013265407159828158,-0.0033912000630967887,0.004019586709869127,-0.007511593207221168,-0.018905417994214857,-0.010027956468680377,-0.020068874533352155,-0.007412822134709951,0.008269598721224902,-0.005614190978419198,0.005421509750141551,0.01050368893085829,-0.0028379518597153597,0.0029083051554448236,-0.0017740524821560077,0.016187394513150766,0.004675395892372203,-0.015625106011739054,-0.0011846883241820594
2023-01-25,0.0021246474963274586,0.0033470486998998794,0.0015141813585735076,0.009454074872011553,0.0035960290341696677,0.008689346988623337,0.017415535212274458,0.00039344364877913485,-0.0034214315184578625,0.001111073219949743,0.017667930564826406,0.0023246401972580877,0.00328406177144136,0.004861175665991091,-0.046581606562503985,0.008789754025702923,-0.008718016806796514,0.007899240251742823,-0.0021681256341130606,0.03220341379972047,0.0054107938442122805,-0.005122671987244476,-0.022706658841995075,0.0,0.0033140472427739542,-0.002369607116928907,0.007870935881530983,0.0005816314010171908,-0.003968169428866797,0.007708919799499059
2023-01-26,0.00986018390141119,0.009174340530500702,0.010281208657376473,-0.008558109405188752,0.02127005299815443,0.032304364637948835,-0.0013693601312015913,-0.0003932889117547189,0.0031787041022832696,0.022025665230938962,-0.005208410272841801,0.008503530490326039,-0.000276112043124388,-0.007778400691791032,-0.011315310265541556,0.020777439277626097,0.021358554903222915,0.083019109517803,0.004345673233761671,0.00560859950371384,0.0386053257288852,0.010749796515013843,0.0066089074717270435,-0.0022764780983400845,-0.0004130814792495663,-0.02612828303350445,0.006508145528831832,-0.0009689618713503156,-0.009561782132785135,-0.00019614154850466914
2023-01-27,0.00010510057743973178,0.0,-0.002593959468583873,0.005537615795797146,-0.004180287447267839,-0.007649489276900678,0.15975323080468073,-0.0007859933614066117,-0.017617357813046408,-0.012679999896217709,0.013089095028226971,0.0005476291979118475,-0.011400439356458847,0.009177733377566222,-0.020538558283166863,-0.02495087946528074,0.013367186137868803,0.01768943970057224,0.0021633324735250703,-0.001510490267390363,-0.0031537486091701705,0.021360259207129362,0.0053343661706504175,0.003993070519471287,0.0,0.014024383449864342,-0.0014782619523897589,-0.0019398033381733404,-0.04022521890636732,-0.0029428710789167756
2023-01-30,-0.007558407154309776,-0.010507698096327567,-0.011203467339649276,-0.0008100483104827028,-0.013268280319351122,-0.03083395374512632,-0.03310678941654421,-0.0013113176013243022,0.002967339457030871,-0.01614245204525777,0.0008613047486960568,-0.012039065880572353,-0.003192350774730901,-0.017146535888734604,0.007019991134476822,-0.026935954812460805,-0.019664908406514137,-0.010402991892949354,0.0014393130595964365,-0.034213737288399826,-0.0510734963830064,-0.014175666210113569,-0.01418380651726392,-0.004545195265385216,-0.00041279575556141257,-0.008418420158385564,-0.00018473107497873897,-0.0034984322793257805,-0.009220425459340875,-0.011806228524141815
2023-01-31,0.02506893072838623,0.015392031730022238,0.017804858612106456,0.015561751606847807,0.012003121300443453,0.01735356272177402,0.03729750091256512,0.004333388388570558,0.028299537981790968,0.006122674008478768,-0.003442357300536769,0.01085626170952625,0.017533585954294884,0.03951809714521026,0.01556098757984703,0.012456674933478018,0.019041281862514303,0.04484348315470399,0.010538872637907648,0.010483127686198523,0.02762562687573955,0.005059468101330511,0.03684941248987328,0.0331049129314156,0.006686180736376723,0.020011845318623545,0.019244924991517864,0.007996542601070189,0.0253806438180344,0.0151332108650728
2023-02-01,0.009080565733510015,0.006933100357058519,0.012921347365874247,0.0038307023520027794,0.03941162041586033,0.0369581001451591,0.00530504873435933,0.0026475272278541073,0.029146695563512237,0.03032428885786853,-0.01381678524247365,0.010191881947202663,-0.003776830067839465,0.024942039961389995,0.0040742325223321885,0.011961909057556008,0.03666905336752668,0.01770281634225146,0.0026071649354164617,0.030050025118392387,0.06882969817990436,-0.008654979492002113,0.0194668255028696,0.014364656298529122,0.004566343429013964,0.025564956896501956,-0.00036308135276152953,0.007316138899096769,0.005775603048707056,0.002157812981635532
2023-02-02,0.017690832309962934,0.008752337534850163,0.0037286202256088252,0.005565341123757506,-0.018850179456704752,0.04078137496957268,0.025212565082469496,0.0007836208018130453,-0.016166066031363724,0.005010377780819697,0.017513006752271965,0.008136242959677853,0.006041973310418891,0.023068427328013508,0.009967810749929695,0.034447707756198875,0.021645127286801236,-0.012639367521674716,-0.00969256528448803,0.029520909123986527,0.057241892649765314,0.02200446521784527,0.022130898381831132,0.0261437254123833,0.0037188454917724822,0.023768066030256607,-0.007809700928606889,0.0017334363115026896,0.013945799499617273,0.02016044208877621
2023-02-03,-0.011354423201838215,-0.010411586781050586,-0.006256791258385852,-0.0253004678030605,-0.0061098214449424315,-0.017451454461628768,0.021446953783804235,-0.004701265578338165,0.04002946594836798,-0.013454029977080006,-0.05593797094298536,-0.011513998246877266,-0.009302996457100754,-0.001060972351561662,-0.016070470817767135,-0.012406101964419602,-0.03288892754948358,0.0006374443656229634,-0.023633138643978202,0.006971774225667859,-0.044708887498248195,-0.047419825518834724,-0.007281113567794484,-0.005838548767616469,0.003705156890658756,-0.07587749646707409,0.01720689973200562,-0.009615269776940827,0.019417444720740473,0.021488943884254263
2023-02-06,-0.011688239366617337,-0.007598721501433925,-0.007771633957719626,0.0077870112559315086,-0.015479232349499217,-0.03619302674877467,-0.0005599232105311103,-0.0038051461517731866,0.004395414693074917,0.006157778993625795,-0.0009116632703705108,-0.0082734677791384,0.005309373264664963,-0.005842331683351021,-0.008166619203569203,-0.02743799220623766,-0.010808466852267773,-0.0022936532064470327,0.0014670092435247195,0.006029982427781189,-0.03327590971749894,-0.03404100715828229,-0.006465967285235408,-0.0096105096993222,0.0028712004281836734,0.00367625600549637,0.009897390645081883,-0.0075727275620250944,-0.011904687311184992,-0.00920369268554777
2023-02-07,0.009461224697246307,0.009541378808824108,0.01378152171632574,-0.0022536186584926066,0.027834494432511292,0.023296247251803015,-0.0005602369001749263,0.0002632368994257561,0.016558403264465893,0.021869272057172262,0.010036462628594034,0.01064756069789885,0.009655958720480529,0.02769119581018442,0.014767159763680482,0.030931244459558194,0.022892615426231444,0.02133105073852959,-0.003418042041271274,-0.013652845713624684,0.03886297381084036,0.07853354591947359,0.02204957323999568,0.0016172946424011236,-0.0008180198913263492,0.01220981644034369,0.0007125327124752889,-0.0017609067066259865,0.004016068986665511,0.013838877533696836
2023-02-08,-0.012123082476435676,-0.008984766618413187,-0.008704292137564074,-0.021942484075674895,-0.03264304126599871,-0.01664966925032585,-0.009248930163456737,0.000789951007576839,0.00488655244441305,-0.020733970568487692,0.010840160917350072,-0.008580412071502397,0.00366904505088117,-0.01082992278705186,-0.012303296174022704,-0.012199090512314048,-0.014225475140601684,-0.01350670894283279,-0.014208847757164134,-0.031172605902889172,-0.03591287309740698,-0.02986386975360167,-0.01701200036187256,-0.01506976068615995,-0.0024558898776617655,-0.014475018671656681,-0.025462807856421965,0.0017640129688936135,-0.009700904638794583,-0.00691847489548969
2023-02-09,-0.013715617225978916,-0.007535471091121404,-0.010063128274065414,-0.0075882165793876855,-0.012408425952409985,0.12024870665749687,-0.005091946617976628,-0.0021052464249935454,-0.00023163839271689302,-0.0038224847050645216,-0.01251117710064431,-0.0043820795925461065,-0.07058938416560068,-0.1432950609801832,-0.0003123800008093536,-0.014352382380793838,-0.006739581064840627,-0.012170588819070849,-0.00621249460715434,-0.018585459861172327,0.00022184960528126574,0.0038931671983410965,-0.017016236136061846,-0.018579441018443,-0.0004103525785942308,-0.013463842123615732,-0.03179238433756315,-0.005674173359864532,-0.006530561965808812,-0.004142381909726378
2023-02-10,0.0017774427393419945,0.007118448453503401,0.005680750693112913,0.015126268896474393,-0.01179795014010554,-0.02899440714988677,-0.008529975907858978,-0.0011865451589978537,-0.0016214852179566863,-0.010276695754784182,0.008144808354388244,-0.0008801855823337146,0.023977883751541862,0.029547031461830242,0.008530158312282987,-0.06535746135704434,-0.012825649545066264,-0.003850055335017699,0.01800417032793744,0.005918124610782893,-0.012414158076529125,0.0019841380425029698,0.014261813329427442,0.0,-0.0024630365099970186,-0.0037221689769808552,0.013021183181866292,-0.00511581053798249,-0.005751850089638522,-0.01815083501044834
2023-02-13,0.012942372275209335,0.009777148311814754,0.008126107813394512,0.004584873456554561,0.014342190070138816,0.013341806937780865,0.022942336150433285,-0.00013197001012410503,0.0030160790989703923,0.01326580935305044,0.04847393079409823,0.01057258599427513,0.012341636907658105,0.018570011217351468,0.006819466944314678,-0.011593983068545421,0.010808943290064654,0.006055327836186564,0.01179085135828406,0.011136511870847299,0.023569072505828625,0.002520241072389462,0.007273061786757795,0.007795274315285816,-0.00041153466185761545,0.010585334801513024,0.007824196552099538,0.002373245229881249,0.014049616278970056,-0.0007701296564995852
2023-02-14,0.0018546074932064283,-0.0018666907677206135,0.001179506512755557,-0.01140994156663444,0.011464395334446209,0.011598772528463197,0.003924956869428398,-0.0017167352083935494,-0.0017345615102576373,0.001979695599609199,0.03167810670121618,0.0005448293840011331,-0.025189722208835974,0.01852391922600405,-0.012183251241699278,0.011729980261086848,0.007733317057291744,-0.003457695805374361,0.020393325598481615,-0.0031537055542832926,0.035307038451733996,0.0063745654693923015,0.010590145145186858,-0.009392369704027681,-0.004940359138044914,0.0024646279417326333,-0.017375109871187844,-0.00335443506558164,0.0016299791729432744,-0.01676631026760067
2023-02-15,0.005862484984278993,0.002805226388479465,0.004221794139291024,0.011541630900796074,0.005516219615989915,0.00991632135992826,0.01480030044601377,-0.001057715245052382,0.008340937060008269,0.008932218385635515,0.0298754631258209,0.00065373462301066,0.0038512112552773203,-0.005360302849017673,0.01451539569732252,0.0007246739330875052,-0.005186534762461559,0.008481153651440199,0.015227358712839756,0.0036319858841860064,-0.00995552156479973,0.03443662000590808,0.0020006042961457915,0.024540166206546532,0.010757090410120629,0.016594948960240163,0.02426639044990586,-0.0025736893839880537,0.0024409445887052517,0.01273997097267121
2023-02-16,-0.005214639610094718,-0.011305503964463282,-0.010559231608877062,-0.005541987787027636,-0.021868282021489716,-0.006750574399296383,-0.006604338950441768,-0.0005297555217128602,0.004710430826416312,-0.011765873854498343,-0.01692179863109844,-0.010123097898372624,-0.0002061814651277416,-0.002598475171847636,-0.001623944807912614,-0.02461983622283337,-0.02867478509679755,-0.008792002763930662,-0.0042185680186348495,-0.013775314707262232,-0.02246482599024202,-0.029581719667546524,-0.013785955599776911,-0.11431685996166097,-0.0040932690690625995,0.005441331127512106,-0.0051424852804351495,-0.004168489357057603,-0.0008115461693942727,-0.011031527633239335
2023-02-17,-0.0035974112856028695,-0.002711211397557256,-0.0066205839529804855,0.017865856694716964,-0.0187461219955799,-0.024714218827870837,0.02936292016884412,0.0011918209638095423,-0.008347548438578878,-0.008242662717243943,0.01475421849410452,-0.0025291818043801095,-0.006065438178015969,0.03618293783673332,0.0053630480699318195,-0.015961374097471115,-0.022757140637678308,0.004756456288956601,0.013179554955931483,0.02000485513248762,-0.03392409189197665,-8.882427243261937e-05,-0.024679392204650874,0.039336181299974626,0.002466073635315036,0.012026381309066192,0.027136841522911626,0.0019935086749864883,0.002437069275273984,0.0019570647586455436
2023-02-21,-0.027852466756040917,-0.022695248583321947,-0.02168490399609002,-0.015619815420224392,-0.03147509213259214,-0.04656317160482881,-0.07454253146227019,-0.0037041489710422093,0.0038052665676191477,-0.02358986599698587,-0.004038766974248986,-0.0170874134365685,-0.015608771972316693,-0.04143773051799393,-0.017577532486491076,-0.0626179805656224,-0.028443305934931273,-0.023157834746408867,-0.019047605833329317,-0.009400165523650972,-0.03488911020802199,-0.0043552171705654175,-0.013640409043934487,0.011827180852795216,0.018450277078961408,-0.013665951493345374,-0.02066870853276559,-0.011339019587084609,-0.00324164647421199,-0.029882914207026823
2023-02-22,0.0030771473367232627,-0.001088363240943968,0.0014235009580048086,-0.0032718167975696044,0.002020844360257179,-0.01129568598933317,-0.009014177496236342,0.00013298464315480985,-0.010913133566250455,-0.009234117623776794,-0.026764188681401957,-0.00269185397271432,-0.002445719450861028,0.004857217867456853,-0.007788941679218064,0.02454746293753063,0.005826330956301362,-0.0074656133417316806,-0.009235398031601671,-0.002928665664721386,0.00868553646154746,-0.006963031625346505,0.0009018026902214427,-0.023962494164948334,-0.010064354294550326,0.0036143642874950643,-0.0005505190194710075,0.0016096282304616238,-0.008943065823251106,-0.0054357567821958774
2023-02-23,0.005924114013721615,0.005206370079146927,0.007208854311731461,-0.0027899524105488016,0.018152566262342074,0.024193525128260562,0.001173623787591227,0.0013275231553997457,-0.00046472954901777275,0.013242576566950381,-0.00999994906647339,0.004835918894554814,0.0027476273590050226,0.01266428659832819,-0.0006728205998202119,0.00274939037536015,-0.004875006311884311,0.007125977095073566,0.0,-0.009634669674595808,0.05306021881475376,-0.007820883979635984,0.010712870378584816,0.011377107965499622,-0.0020334950341519553,0.0042018056912822566,-0.002203289030400568,0.005423949137470352,0.014766179121136203,0.018218659305656137
2023-02-24,-0.008518172144856395,-0.006263501065566945,-0.00715725867665995,-0.002139567055338576,-0.014738473155011755,-0.0013123034376455456,0.005275507350839037,-0.003050124024462364,0.0037182133977866627,-0.010363080242556943,-0.01683499747450823,-0.013318529313859906,-0.01053957398019556,0.010787556571959733,-0.005386481433132473,-0.010184133843944565,-0.07630678723728146,0.006682458338800545,-0.0038570398931971894,-0.012812910809802291,-0.030939289765267164,-0.009694660398632204,-0.00604260902030318,-0.032411603250632415,-0.0097798814249489,-0.017334029735764034,-0.005888946726315902,-0.00559443126470438,-0.008084012008676034,-0.005367760371873698
2023-02-27,0.004666979071447752,0.00024240751221071832,0.0045688331338498145,-0.007257342432193559,-0.0073990785158414285,-0.002956640966125912,0.006997133638635189,0.0014634688988528488,-0.0008103713892487763,0.01332739469935551,0.03253424956215545,0.005898492051687576,0.008180663654402176,-0.010483544970114722,9.02706884673421e-05,0.02044059871919046,0.005553125138347381,0.0007808707809706661,0.002662391771235839,-0.048792205960103474,0.01049045304873375,0.0071363106817803335,0.0061789678619548205,0.0165950760168605,-0.0012345140522989073,-0.00547454663356417,-0.005923831856534667,0.002009183700880657,-0.009780056965129624,0.0074565913125335115
2023-02-28,-0.006967865982791088,-0.00472618529398483,-0.0013138509962459244,-0.022927212853388612,0.0008912576353927726,-0.008237232186416699,0.0014475748620512707,-0.00013334130367792518,-0.0011599856607767967,0.015099567085433252,-0.007462498945406293,-0.005187365296018043,-0.009551239297588943,-0.014889709973793686,-0.008032409769275883,0.0019448526973906421,0.00505710115963387,-0.008843893415828807,-0.025102739572183563,-0.033480579142478595,0.018957261463121933,-0.004814669063235355,-0.009904780655525913,0.011487404986696426,-0.002060306720160221,-0.013455962660709808,0.015642565455867397,0.0,-0.003292155817317788,-0.008801844590489827
2023-03-01,0.006166239169065113,0.0004869991784544059,0.001922878217764934,-0.012923089820060518,0.007330180138309217,0.006644480167978584,0.00028905237031207065,-0.002875357512541088,0.014051937867841202,-0.0012114928862316798,-0.000835600966397676,0.0021539351175867694,-0.008405863297448746,0.01058559453294583,-0.0011829888399923494,0.015916152656675564,-0.0017595533345881043,-0.004986038227050793,-0.015845559570605516,0.001960754995657066,0.004651206465097646,-0.007759069647072736,-0.005802611454997053,0.01733391159517561,0.0,0.0111593459439423,-0.007517395112519476,-0.005953717294076788,0.0016515149532194684,-0.009081720422618567
2023-03-02,0.0027471411371184917,0.007545681477108879,0.007777773617275052,0.013092282563579305,0.0008085741942627234,0.004620504967730588,-0.0008670167809201601,0.0009348454223800928,0.015345913734896133,0.008558429095639974,-0.004180597063531577,0.005429107827048751,0.022505343276377987,0.018643082940953626,0.013618405621932173,-0.001910667117884568,0.031294436775257006,-0.01899010881747576,0.01584912735731847,0.0014350378910752415,0.01917983067838258,0.06053359720136675,0.025615185506459692,-0.011750849659734386,-0.003715865750612224,0.02268572202955421,-0.001662719946448954,-0.0008090060231320528,-0.01154163565424482,0.0006110437884259134
2023-03-03,0.012855750213264239,0.013648812485022255,0.013531040005907657,0.012242705814870192,-0.0014542576744455138,-0.002956640966125912,0.020248792858515996,0.0020008839218954577,0.006428969799304962,0.05697806026318375,0.015952981871318883,0.01507489352103053,0.013593165495247694,0.0130188769609767,0.00988524941881952,0.01837664433402697,0.03160422352300407,0.011560781454136748,0.024764647646853488,-0.010812938790478621,-0.04737181769683574,0.01231781908381091,-0.0031589492705922373,0.016052490119484508,0.0,0.01378884515362544,-0.005366446656382418,0.008100180295206316,-0.0050041317109583705,0.004681398506890533
2023-03-06,-0.01144410041961974,-0.0047663984734824805,-0.005142334308628649,-0.005207451676647712,-0.00962773565442765,-0.042833645076423066,-0.015310487908102077,-0.0003997167062936846,-0.011879466822404483,0.00025292972738655273,-0.018181855998725904,-0.0006650051702981052,-0.007639654567423104,-0.007636456352519527,0.003426148426297182,-0.00864658498107207,0.008661726528125246,-0.009302247572710698,0.002658531337254244,-0.01646246486428038,-0.04019071298142618,-0.008483272404956499,-0.004951464345294587,-0.013458147244862939,-0.004144158912255613,-0.02661147698835964,-0.009116145964433664,-0.0022096920354006677,-0.0008380761633288714,0.011345225032958428
2023-03-07,-0.012313321039704062,-0.01700197482103183,-0.014015818501552868,-0.014184307767688198,-0.0263050172739282,-0.01755588072038816,-0.03167286175121742,-0.003329138982253732,0.004423298569139478,-0.012276478991063655,-0.027777786184314368,-0.015748103235236344,-0.0051044169788498905,-0.005630659776025726,-0.018801088263778576,-0.004550625452057644,-0.0063973295227545135,-0.023340149332341964,-0.011810351322422696,0.002276309048792946,-0.027442631548618146,0.010111469866067146,0.005672780597526295,-0.001186212312561774,-0.005409880329838468,-0.0006073996704003548,-0.009388123091031542,-0.002617355550746603,-0.015100833273407166,-0.002804380685799135
2023-03-08,0.000319752879227142,0.0014616278030912255,0.0018146827902247864,0.01788212968260905,0.016863763577689372,0.026629232556181215,0.011894073698406116,-0.001068991829767163,0.006775314963329393,0.011373307119677767,0.0034632202625519692,0.002141072060231952,0.005424841403647074,0.016798821281264864,0.0031183031680526163,0.012571332568570126,0.0030162661883454955,0.000961409698976512,0.006097694967103662,0.011222603400780296,0.04962293201844781,-0.004876794218161673,0.015932786747153038,0.008313228164281705,-0.0033475608479305308,-0.011550207578521543,-0.008908157011506379,-0.001412830101170215,-0.017035739010778483,-0.009441585594341828
2023-03-09,-0.028866700877109297,-0.023230489423028522,-0.02364902306496508,-0.00034010969834086247,-0.03283827294235053,-0.014675713618560682,-0.0528944843264475,0.002407464878504184,-0.04071355332064597,-0.015405013240971321,-0.0017256855823410966,-0.016078346617690364,-0.019114848277003715,-0.00566180051462728,-0.007883447997951265,-0.02257328899988975,-0.02159958738087897,-0.08356202323729378,-0.016000021328713254,-0.015325726346097412,-0.05191191670784323,-0.028802326063444905,0.0067212603297013285,-0.015311842948484533,-0.017212291224969145,0.007995232151652987,-0.010009648524399006,0.0010106045688922372,-0.06412457735467336,-0.03224494777070286
