Date,LDWY,BVFL,BYRN,LINK,TOMZ,SCWO,SLNH,CZFS,LIXT,ISBA
2019-01-30,0.00840332478575534,-0.056856212766846714,0.0,0.010204233142296681,0.0,0.0,0.010638308187826517,0.010685508286720768,0.0,0.0
2019-01-31,0.00833341091398565,0.05886525792049557,0.0,-0.0030306930055981063,0.09090907243657687,0.0,0.0,0.006167522133383452,-0.044444472701461235,0.033707799165311636
2019-02-01,0.008264426519171142,0.0,0.06666668256123853,0.20060804914395858,0.0,0.0,0.0,0.0,0.0,0.015217088006657775
2019-02-04,-0.02459016851112561,0.004688560239628492,-0.0625000139698384,-0.03375476092230889,0.0,0.0,-0.05263152283925199,0.015761636231949927,-0.04651158492543972,-0.014988999088398014
2019-02-05,-0.016806764058224233,0.0,-0.06666668256123864,-0.04366869409601437,0.0,0.0,0.0,-0.00689631150343839,0.09756095858998859,0.013043383968819544
2019-02-06,0.0,-0.04999993673419789,0.07142858967489163,-0.009132557386738793,0.0,0.0,0.0,0.0329860448723267,0.0,-0.012875444601118002
2019-02-07,-0.0256409733906221,0.0,-0.06666668256123864,0.013825619867144034,0.0,0.0,0.0,0.0,0.0,0.015217088006657775
2019-02-08,-0.026315794191107633,0.0,0.07142858967489163,-0.0409091028238594,-0.08333331781129005,2.5555553347976208,0.04444437192644002,0.0,0.0,0.0
2019-02-11,0.0180180008789268,0.0,0.0,-0.0995267745414441,0.0,-0.5,0.0,0.0,-0.0777777919062862,-0.014988999088398014
2019-02-12,0.16814158651863775,0.0,0.0,-0.04210463458446456,0.0,0.0,-0.021276616375653257,0.0,0.0,-0.002174051960375345
2019-02-13,0.030303105365945715,0.0,0.0,0.07142883985997983,0.09090907243657687,0.0,0.0,0.00369732884015872,0.024096401231396447,0.002178788760351047
2019-02-14,0.007352908766630639,0.0,-0.06666668256123864,-0.05128264909173896,0.0,0.0,0.05434787993126067,0.0,0.0,0.0
2019-02-15,-0.029197051982906674,0.049122741590310603,0.0,0.0,0.0,0.0,-0.030927864113391434,0.0,0.0,-0.010869679930981424
2019-02-19,0.05263155199066438,0.0,0.0,0.08648640380624406,0.0,0.0,0.0,0.0,0.0,-0.010989128237645196
2019-02-20,-0.02857140076751319,-0.030100296234345292,0.0,-0.004974632098540432,0.0,0.12500006984919465,-0.04255312501178399,0.0,0.0,0.022222461959519713
2019-02-21,0.02205872629989214,-0.033103384807528835,0.0,-0.005000642724244164,0.0,0.0,0.0,-0.0036837089567940406,0.0,0.0
2019-02-22,-0.021582640735087866,0.03423673667627769,0.0,0.055276514323407744,0.0,0.0,0.0,0.0,0.0,0.010869216034265161
2019-02-25,0.0147058175332615,0.0,-0.07142858967489152,-0.023809275963585508,0.0,0.0,-0.022222242227188937,0.0,-0.04705885344860605,0.0
2019-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.4886363531740552,0.0,0.0,-0.012903022258221042
2019-02-27,0.0,0.01724135674228333,0.1538461961689801,0.0,0.0,0.0,0.030534302162827487,0.0,0.0,0.023965281641513902
2019-02-28,0.007246345334360527,0.0,-0.06666668256123864,-0.024389983819081418,-0.08333331781129005,0.0,0.11111114445272485,0.0,0.1111111459963181,0.021276479823002292
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020832999907529848
2019-03-04,0.007194311592171543,0.0,0.0,0.0,0.0,0.0,0.06666666216554895,0.0,0.0,-0.010203540596687044
2019-03-05,-0.04999997567157399,-0.0033898261465693524,0.0,0.0,0.0,0.0,-0.018750017802272256,0.0,-0.08888887476038054,0.010308726101968535
2019-03-06,-0.04511278811641961,0.0034013561525891856,0.0,0.0,0.0,0.0,0.006369432914630435,0.0,0.04878044052774633,-0.010203540596687044
2019-03-07,-0.01574806950687102,0.01694913073284665,0.0,0.05500009622423474,0.0,0.0,-0.0506328959763831,0.0,0.10465119545666579,0.0
2019-03-08,0.0160000392368862,0.0,0.0,-0.0995267745414441,0.0,0.0,0.0,0.0,-0.1263158028585869,-0.05154649040888859
2019-03-11,-0.007874088390909084,0.0,0.0,0.0,0.0,0.0,0.22123893805309724,0.0,0.0,0.021739127913604772
2019-03-12,-0.007936473610684613,-0.003333329115613237,0.0,0.05263231079704789,-0.09090907243657698,0.0,-0.007246376811594235,0.0,0.0,0.0
2019-03-13,0.0,-0.02675581887497358,0.0,0.0,0.19999995529651704,0.0,0.0948905109489051,0.0,-0.024096401231396558,0.021276479823002292
2019-03-14,-0.04000004359654019,0.0171821081709711,0.07142858967489163,-0.020000291019636962,0.0,0.0,0.0,0.007535276422659276,0.1111111459963181,0.016666399926023923
2019-03-15,0.10833343362051795,0.0297297310628013,-0.06666668256123864,0.08163256508788308,0.0,0.0,-0.040000000000000036,0.0,0.0,-0.01639318455615002
2019-03-18,0.04511268568094451,-0.012467213916483533,0.0,0.03773634916600366,0.0,0.0,0.03472222222222232,0.0,0.0,0.0
2019-03-19,0.021582738748896935,0.0,0.07142858967489163,0.0,0.0,0.0,-0.020134228187919434,0.0,0.0,0.0
2019-03-20,0.0,-0.0033222549464706486,-0.06666668256123864,-0.022727082922239128,0.0,0.0,-0.006849315068493178,0.0,0.0,-0.01875008891354757
2019-03-21,-0.028168988409594475,0.0,0.07142858967489163,0.0,-0.08333331781129005,0.0,-0.3310344827586207,0.0,0.0,-0.002122938564697363
2019-03-22,-0.014492690668721164,0.0,0.0,-0.1302330420684339,0.09090907243657687,-0.5555555831502974,0.11340206185567014,0.012605174633907756,0.0,0.010638183158179437
2019-03-25,0.02205872629989214,-0.04999993673419789,0.0,0.0,0.0,1.2500001396983893,-0.03703703703703709,0.0,-0.05555555555555558,0.00042577422173506463
2019-03-26,-0.02877695232725952,-0.024561473249888777,0.0,0.0,0.0,0.0,0.028846153846153744,0.0,0.0,0.0
2019-03-27,-0.007407375263181359,0.04316551825405712,-0.06666668256123864,0.0,0.0,-0.5,0.0,0.02904537673491503,0.05882352941176472,0.010638253683299403
2019-03-28,-0.014925409553803393,0.0,0.0,0.0,0.0,0.0,-0.05607476635514019,-0.028225554860441537,0.0,0.0
2019-03-29,0.007575827947240654,0.0,0.07142858967489163,0.0,0.0,0.0,-0.00990099009900991,0.06224033651875782,0.0,0.0
2019-04-01,0.007518763874244883,0.0,-0.06666668256123864,0.026737682581180477,-0.08333331781129005,0.0,0.0,0.0,0.0,0.0
2019-04-02,0.029850717436572305,-0.03103454282438467,0.07142858967489163,0.0,0.0,0.0,0.020000000000000018,-0.03515624403002704,0.0,0.0
2019-04-03,0.007246345334360527,0.049822105844087305,0.0,0.0,0.09090907243657687,0.11111108351636934,0.019607843137254832,0.0,0.044444472701461235,0.0
2019-04-04,-0.02877695232725952,0.0,0.0,0.0,-0.08333331781129005,0.0,0.009615384615384581,0.0,0.0,0.0
2019-04-05,0.029629601970644348,0.0,-0.06666668256123864,0.036458219828349625,0.0,0.0,0.00952380952380949,0.0,0.0,-0.010526272525829938
2019-04-08,0.0,0.0,-0.14285709420028914,0.055276514323407744,0.09090907243657687,0.0,0.2547169811320755,-0.012145562050133951,-0.09574470531532053,0.002127516019799325
2019-04-09,-0.021582640735087866,0.0,0.08333325054910778,0.0,0.0,0.5000000372529025,0.03007518796992481,-0.011475594498635222,0.0,-0.016985226721000668
2019-04-10,0.0,-0.04745766503366666,0.1538461961689801,-0.21428578270943954,0.0,0.0,-0.051094890510948954,0.04477641961071299,0.0,0.002160023877187056
2019-04-11,0.02205872629989214,0.0,-0.06666668256123864,0.0,0.16666669771075315,0.0,-0.038461538461538436,0.0,0.0,-0.01724135382233305
2019-04-12,-0.02877695232725952,0.0,0.07142858967489163,0.0,-0.07142860944173757,-0.06666669978035689,0.040000000000000036,0.0,0.23529411764705888,0.024122568237235686
2019-04-15,0.029629601970644348,0.0,-0.06666668256123864,0.0,0.0,0.0,-0.07692307692307687,0.0,-0.04761904761904767,-0.014989076585025018
2019-04-16,-0.007194213578362585,0.10320282219863852,0.07142858967489163,0.15757643933498744,0.0,0.0,0.0,0.0,-0.14000002543131507,-0.008695639207308759
2019-04-17,-0.028985480061493263,0.0,0.0,0.0,0.07692312100935417,0.0,0.0,0.0,0.0,0.0
2019-04-18,0.007462653941384456,0.0,0.0,0.0,0.0,0.0,0.08333333333333326,0.0,0.19767443923578898,0.01973655206712066
2019-04-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.023076923076923106,-0.03174612908980334,0.019417488313168585,-0.019784502259041825
2019-04-23,-0.007407375263181359,0.0,0.0,0.0,0.0,-0.2142857218883475,0.015748031496062964,0.0,0.0,0.009214384525001673
2019-04-24,-0.02238806349518785,-0.09354836673909106,0.0,0.0,0.0,0.0,-0.015503875968992276,0.0,-0.23809523809523814,0.0
2019-04-25,0.0,0.12099649822999492,0.0,0.0,0.0,0.0,0.0,0.0,0.21250001589457201,0.0
2019-04-26,-0.00763355444294711,-0.03174599054730154,0.0,0.0,0.0,0.0,0.0,-0.006557413850261873,0.04123707353471229,-0.019565274244876862
2019-04-29,0.007692273834049468,0.0,0.0,0.04712043833187973,0.0,0.0,-0.015748031496062964,0.006600697354515628,0.0,0.0
2019-04-30,-0.00763355444294711,0.0,0.0,0.0,0.0,0.0,-0.04800000000000004,-0.006557413850261873,-0.08910887536552792,-0.011086312370305329
2019-05-01,-0.04615385260303817,0.0,0.0,0.0,-0.07142860944173757,0.0,0.008403361344537785,0.0,0.09782604414033136,0.0
2019-05-02,-0.016129071244303184,0.0,0.0,0.0,0.07692312100935417,0.0,0.0,0.0,0.0,0.021973171466642016
2019-05-03,-0.040983651409031485,0.0,0.0,0.0,0.0,0.0,0.0,0.014851528696166572,0.0,0.0
2019-05-06,-0.008546971722914631,0.0,0.0,-0.04500001776963225,-0.07142860944173757,0.0,0.0,0.0,0.0,0.0
2019-05-07,-0.01724136311067892,-0.01639351638705422,0.0,-0.0052362752013517255,0.0,0.0,-0.04166666666666663,-0.01869919242263829,-0.2772277171629781,0.0
2019-05-08,0.0,-0.06333335052865396,0.0,-0.021051682031850705,0.07692312100935417,0.0,0.008695652173912993,0.0008282822110896593,0.23287673380388818,0.0004386203543460532
2019-05-09,0.0,0.0,0.0,0.07526852181720156,-0.14285716566504258,0.0,0.0,0.0,0.0,0.0
2019-05-10,0.008771951315045712,0.0,0.0,0.0,0.16666669771075315,0.0,0.07758620689655182,0.0,0.0,0.008771916629475296
2019-05-13,-0.008695673292274386,0.0,0.0,-0.10000011399386699,-0.14285716566504258,0.0,-0.07999999999999996,0.0,0.0,-0.008695639207308759
2019-05-14,-0.008771951315045823,0.0,0.0,0.0,0.0,0.09090907243657687,0.0,0.0,0.0,0.002192950229680024
2019-05-15,0.026548677901135243,0.014234961607719754,0.0,0.0,-0.08333331781129005,0.0,0.0,0.00082808254882627,0.13333334746184167,0.006564570623139421
2019-05-16,-0.0517241480558257,0.052631508846761266,0.0,0.0055550037986784595,0.09090907243657687,0.0,-0.02608695652173909,0.0,0.07843135910493748,-0.020434390817760995
2019-05-17,-0.018181801292662225,0.0,0.0,0.05524931183148962,0.16666669771075315,0.0,0.044642857142857206,0.02564082442015647,0.0,0.0
2019-05-20,0.01851850099804664,0.0,0.0,0.0,0.0,0.0,-0.042735042735042694,0.0,-0.045454545454545414,0.0
2019-05-21,0.0,0.0,0.0,-0.0052362752013517255,-0.14285716566504258,0.0,-0.008928571428571397,0.016129282895034125,0.0,0.018641318984999877
2019-05-22,-0.009090869682878533,-0.04999993673419789,0.0,-0.021051682031850705,0.0,0.0,0.04504504504504503,0.0158727152163034,-0.04761904761904767,-0.010892972199981754
2019-05-23,0.0,0.03508767256450751,0.0,0.0,0.08333331781129005,-0.33333333333333337,0.0,0.0,0.10999997456868482,0.0
2019-05-24,0.036697212158784964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0540540323813965,0.0
2019-05-28,0.017699158789308722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05982901895763337,0.0
2019-05-29,-0.034782633934669405,-0.050847491180236015,0.0,0.0,0.0,0.0,-0.03448275862068961,0.0,0.0,0.008810441619202303
2019-05-30,0.009009031123965228,0.0,-0.06666668256123864,0.0,0.07692312100935417,0.0,0.0,0.0,-0.0818182049375592,0.0
2019-05-31,-0.035714311780456365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021834891218394104
2019-06-03,0.0,0.0,0.07142858967489163,0.0,0.0,0.0,-0.017857142857142905,-0.05625002101430465,0.0,0.00612687100423015
2019-06-04,-0.03703700199609339,0.0,0.0,0.03494635692356818,0.0,0.12500006984919465,0.027272727272727337,0.0,-0.009900965168791576,-0.003914619456369062
2019-06-05,0.04807690859143299,0.0,-0.06666668256123864,-0.012988085146226958,-0.07142860944173757,0.0,0.017699115044247815,0.0,0.0,0.004366747832754925
2019-06-06,-0.027522940366608406,0.0,0.14285717934978304,0.05263231079704789,0.0,-0.11111116630059481,-0.017391304347826098,0.06374203273172996,-0.07999998728434243,-0.0021739958302592344
2019-06-07,0.009433921038338067,0.0,0.0,0.0,0.0,0.12500006984919465,-0.11504424778761058,0.0,0.07608696929148007,0.0021787323853803553
2019-06-10,0.01869163519371564,0.0,0.12499995343387194,0.0,0.0,0.0,-0.010000000000000009,0.0,-0.04040406505432992,0.004348106365094528
2019-06-11,-0.04587154644600089,0.035714345305309037,0.0,0.0,0.0,0.0,0.07070707070707072,-0.05509723883926909,0.0,0.0021640129489015614
2019-06-12,0.0,0.01034481404536991,0.0,0.0,0.07692312100935417,0.0,0.08490566037735858,0.0,0.0,0.0
2019-06-13,-0.009615407918129648,-0.027303718892958462,0.0,0.010000078454602601,-0.07142860944173757,0.0,0.008695652173912993,0.007384073398799762,0.0,0.0
2019-06-14,0.009708761621500361,-0.01754393873698723,-0.055555504045367354,0.0,0.07692312100935417,0.0,0.0,0.008894568626735877,0.05263157894736836,0.0
2019-06-17,-0.038461566172910966,-0.01785712051050914,0.0,0.0,0.0,0.0,-0.09482758620689657,0.0,0.009999974568684955,0.002160023877187056
2019-06-18,0.019999980926513672,0.018181795015192792,0.0,0.0,0.0,0.0,0.01904761904761898,0.0,-0.05940591691035202,0.0
2019-06-19,-0.01960782480441492,0.0,0.0,0.0,0.0,0.0,-0.03738317757009346,-0.01224483713828417,0.0,0.0
2019-06-20,0.019999980926513672,0.0,0.0,0.0,0.0,0.0,0.01941747572815533,0.0,0.05263157894736836,0.0021549133673655074
2019-06-21,-0.01960782480441492,0.0,0.0,0.0,-0.07142860944173757,0.0,0.0,0.0,0.0,0.0
2019-06-24,0.09000001634870247,0.0,0.0,0.0,0.07692312100935417,0.0,0.03809523809523818,-0.007437963077236098,0.0,0.002150733585791764
2019-06-25,-0.009174334287215924,0.0,0.0,0.0,0.0,0.0,-0.02752293577981646,0.0,-0.050000000000000044,0.01562508315159339
2019-06-26,-0.027777783033919312,0.053571465815818176,0.0,-0.1831688765563365,-0.07142860944173757,0.0,0.009433962264151052,0.015819945507118405,0.0,0.002136846947264459
2019-06-27,0.0476190352617516,0.0,0.0,0.15151505053202863,0.0,0.0,0.0,0.0,-0.03157893398351841,0.0
2019-06-28,0.03636366451222961,0.0,0.0,0.15263182376408868,-0.1538461273943874,0.0,-0.01869158878504673,-0.008196575186128041,0.08695650671590571,-0.008528939778672084
2019-07-01,-0.06140353969726098,0.0,0.0,-0.2009127107234141,0.18181814487315395,0.0,0.0,0.0,0.0,0.0021505209846348627
2019-07-02,-0.009345753933683865,-0.03389826146569319,0.0,0.03428482751485751,0.0,0.0,0.02857142857142847,0.0,0.0,-0.008583624673554335
2019-07-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.0092592592592593,0.0,0.0,0.0
2019-07-05,0.0,0.0,0.0,0.02209970991375365,0.0,0.0,0.0,0.0,0.050000000000000044,0.0
2019-07-08,-0.009433985302105263,0.0,0.0,-0.02702674293614693,-0.1538461273943874,0.0,0.0,0.0,0.0,-0.0021645982313921452
2019-07-09,-0.02857143413221186,0.0,0.0,0.0,0.09090907243657687,0.0,0.0,0.0,-0.04761904761904767,0.0021692938810904394
2019-07-10,-0.00980387901024904,0.0,0.0,0.016666203488913123,0.0,0.0,-0.01869158878504673,0.0,0.0,-0.004329083529188371
2019-07-11,0.039603921665166464,0.0,-0.05882354178643112,-0.01639299450667231,-0.08333331781129005,0.0,0.01904761904761898,0.0,0.0,0.004347905977341471
2019-07-12,-0.019047601129539626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008657715323993509
2019-07-15,-0.00970876162150025,0.0,0.0,0.0,0.0,0.0,-0.009345794392523366,0.0,0.0,0.0004366549067171821
2019-07-16,0.0392157163927469,0.0,0.0625000139698384,0.0,0.0,0.0,-0.05660377358490565,0.0,-0.24000002543131516,0.0017457434195573551
2019-07-17,-0.056603783285096965,0.04561397433385972,-0.05882354178643112,0.027777477684952645,0.0,0.0,-0.020000000000000018,0.0,0.07894742125619669,0.0
2019-07-18,0.04000002997262131,0.0,0.0,-0.0486486882254471,0.0,-0.11111116630059481,0.030612244897959107,0.0,0.0,-0.0017427011105612955
2019-07-19,0.00961534241852191,0.0,0.0,0.1363641593668521,0.0,0.0,0.0,0.0,0.03658534977943373,-0.00043646432242927524
2019-07-22,-0.019047601129539626,-0.010067101270388346,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529416,-0.0021838441329951053
2019-07-23,0.02912621872897314,0.0,0.0,0.0,0.09090907243657687,0.0,0.06930693069306937,-0.00826447474701919,0.0,-0.00875278244634703
2019-07-24,-0.028301891642548482,0.0,0.0,0.0,0.0,0.0,0.0,0.007499946193153528,0.0,0.004414977475921011
2019-07-25,-0.00970876162150025,0.0,0.0,0.0,-0.08333331781129005,0.0,-0.2222222222222222,0.0008271953563983026,0.0,-0.010988813149926946
2019-07-26,-0.01960782480441492,0.0,0.0,-0.024999793805211223,0.0,0.0,0.059523809523809534,-0.016528949494038492,0.009999974568684955,0.011110908851218904
2019-07-29,-0.03000000544956749,-0.03322033582905781,0.0,0.0,0.0,0.0,0.04494382022471921,0.0,0.03960398657276887,0.0
2019-07-30,0.04123714453334637,0.0,0.0,0.0,0.0,0.0,-0.08602150537634412,0.004201686843129382,-0.03809526231553817,-0.008791256927852209
2019-07-31,0.06930689663661194,0.0,0.0,0.0,0.18181814487315395,0.0,-0.0117647058823529,0.0,0.0,0.0
2019-08-01,-0.09259256806393201,0.0,0.0,0.0,-0.1538461273943874,0.0,-0.04761904761904767,-0.024937343215850172,0.03960398657276887,0.006652297432730547
2019-08-02,0.020408143405366452,0.06942501871303275,0.0,0.025640808736625775,0.0,0.0,0.02499999999999991,0.008410573163411872,0.0,0.002202280934646028
2019-08-05,-0.03000000544956749,0.0,0.0,-0.024999793805211223,0.0,0.0,-0.03658536585365857,-0.004254995293574648,0.0,-0.0021974415510132017
2019-08-06,0.05154637799689343,0.0,0.0,0.0,0.0,0.0,0.025316455696202445,0.008546853211966132,0.04761904761904767,0.0
2019-08-07,-0.02941177059858091,0.0,0.0,0.0,0.09090907243657687,0.0,0.0,-0.008305247765600043,0.0,-0.004405366334487626
2019-08-08,-0.02020200143629136,0.0,0.0,0.0,0.0,0.0,0.06172839506172845,0.004101856065807485,-0.0818182049375592,0.004424859461393815
2019-08-09,0.0,-0.04918035768838358,0.0,0.0,-0.08333331781129005,0.0,0.0,-0.008510321123565978,0.0,0.0
2019-08-12,0.030927840843413268,0.0,0.0,0.0,-0.09090907243657698,0.0,-0.011627906976744207,-0.0013734989544156306,0.08910893831432931,0.0
2019-08-13,0.0,0.0,0.0,0.0,0.09999997764825852,0.3750000232830648,0.0,0.0,0.0,-0.004405366334487626
2019-08-14,-0.04999998637608116,0.0,0.0,0.05128154869868551,-0.09090907243657698,0.0,-0.10588235294117643,0.0,0.0,-0.0022127183109972304
2019-08-15,0.0,0.0,-0.0625000139698384,0.0,0.0,-0.09090907243657698,0.05263157894736836,0.0,-0.0818182049375592,-0.008869112907078924
2019-08-16,0.052631563851613716,0.0,0.0,0.0,-0.09999997764825852,0.0,0.0,0.0013753880484621561,0.03960398657276887,0.0
2019-08-19,-0.06000001089913509,0.0,0.0,-0.024389983819081418,0.0,0.0,0.0,0.0,0.0,0.004026955153843215
2019-08-20,0.053191475484917206,0.0,0.0,0.0,0.0,0.0,0.02499999999999991,0.030042705982963103,0.03809526231553817,-0.008466865005759883
2019-08-21,-0.030303036558273266,0.0,0.0,-0.020000291019636962,0.0,0.0,-0.04878048780487809,0.008333345470215914,0.009174288381073925,-0.0008988224441099923
2019-08-22,0.010416692536739047,-0.0034482713484565997,0.0,0.0,0.0,-0.09999997764825852,0.0,-0.012396712120528841,0.20909095532966382,0.0008996310526916407
2019-08-23,0.0,-0.003460203067554346,0.0,0.0,-0.11111116630059481,0.11111108351636934,0.0,-0.016736507402056233,-0.022556428357406677,-0.009887633124737616
2019-08-26,0.05154637799689343,0.0,0.0,0.0,0.25000004656612984,0.0,0.08974358974358965,0.021106485529404972,0.03846153846153855,0.0
2019-08-27,-0.00980387901024904,-0.006944435291406426,0.0,0.04591839911508977,-0.09999997764825852,0.29999993294477556,-0.02352941176470591,0.00016670764221826673,0.0,0.0009076800030693999
2019-08-28,-0.03960398911030749,0.048950983980548646,0.0,0.0,0.0,0.0,0.0,-0.031499903471326474,0.0,0.009070461654625106
2019-08-29,0.05154637799689343,0.0,-0.06666668256123864,0.0,0.11111108351636934,-0.1538461273943874,0.14457831325301207,0.0,0.0,-0.0017981138798421892
2019-08-30,0.019607891588331983,-0.03333329115613193,0.0,0.02438998381908153,0.0,0.0,-0.10526315789473684,0.0,0.0,-0.006753311554065111
2019-09-03,0.0,0.0,0.0,0.1809525536842742,-0.09999997764825852,0.0,0.0,0.0,0.0,0.004079655576692209
2019-09-04,0.03846150067330312,0.03448271348456644,0.0,0.008064690570345867,0.0,0.0,-0.05882352941176472,0.0,0.0,0.0
2019-09-05,0.0,0.01666674291006931,0.0,0.13599991416930646,0.0,0.0,0.050000000000000044,0.018757423945133578,0.0,0.0022573187961656416
2019-09-06,-0.009259282035872674,-0.032786937037718844,0.0,0.0,0.0,0.0,0.03571428571428581,-0.01182411196766342,-0.04444442560643325,-0.006756821864750795
2019-09-09,-0.009345753933683865,0.03389836044738925,0.0,0.09154966157884292,0.0,0.0,-0.10344827586206895,-0.0066667778695339575,-0.10077523124014232,0.0
2019-09-10,0.0,-0.01639351638705422,0.07142858967489163,0.0,0.0,0.0,0.0,-0.0001721010209601026,0.0,0.0
2019-09-11,-0.009433985302105263,0.0,0.0,0.12903239761750673,0.11111108351636934,0.0,-0.038461538461538436,-0.0017213064481977902,0.0,-0.0018140686686454188
2019-09-12,-0.02857143413221186,0.05000003406620124,0.06666668256123853,0.02285670494560854,0.0,0.0,0.01333333333333342,0.0,-0.00862066792062055,0.0
2019-09-13,0.00980394579416588,0.0,0.0,0.00558671230518204,0.0,0.0,-0.03947368421052633,0.0,0.026087000750113276,0.008632515730232937
2019-09-16,-0.00970876162150025,0.0,0.0,-0.1388887295292507,0.0,0.0,0.0547945205479452,0.0,0.0,0.006756586840772405
2019-09-17,-0.02941177059858091,0.0,-0.1250000279396768,0.0,-0.09999997764825852,-0.09090907243657698,0.10389610389610393,0.0,-0.09322042117273277,0.01118594763067371
2019-09-18,0.02020207024396381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09345794836777288,0.004424859461393815
2019-09-19,-0.03960398911030749,0.0,0.07142858967489163,0.30161243990987785,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20,0.05154637799689343,0.0,-0.06666668256123864,0.2118958747020654,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23,0.05882354119716182,0.0,0.0,0.24744397500597604,0.0,0.0,-0.08235294117647063,0.0034754174543782934,0.0,0.00044038723276962344
2019-09-24,-0.055555566067838624,0.015872995273650714,0.07142858967489163,0.003278714762808388,0.11111108351636934,0.0,0.08974358974358965,0.004328788033606923,-0.05128203177523416,-0.0004401933772263389
2019-09-25,-0.03921564960882995,0.0,0.0,0.10130738404245188,0.0,0.0,0.0,0.00862109131777311,0.0,0.0
2019-09-26,0.0,-0.05937501539822687,0.0,0.008901828223566888,0.19999995529651704,0.0,-0.08235294117647063,-0.008547403372766715,-0.00900898630432001,0.0
2019-09-27,-0.020408212915155044,0.013289116794524158,0.0,-0.4470588314182623,0.0,0.0,0.08974358974358965,0.0,0.0,0.015597315982321502
2019-09-30,0.020833385073477872,0.08196719898971305,0.0,0.17021313932971172,0.08333331781129005,0.0,0.0,0.006896740169051618,0.2272727272727273,-0.021501044680458103
2019-10-01,0.0,0.0,0.0,-0.14772731913945247,0.0,0.0,-0.08235294117647063,0.0,0.0,0.0
2019-10-02,-0.010204106457577522,0.0,0.0,-0.016000196266136912,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-03,0.010309303689933103,0.0,0.0,-0.04607075638367564,0.0,0.0,0.0,0.0,0.0,-0.0022422432192640285
2019-10-04,0.0,0.0,0.0,-0.0028406278900906523,0.0,0.0,0.0,0.0,-0.007407388569396267,0.0004497114255099799
