Date,PRPH,LIXT,ISBA,LINK,IPM,BYRN,SFBC,SCWO,TOMZ,HFBL
2023-01-20,0.020785255005468795,0.18333331743876147,0.015452608362424458,0.0071514915447439265,0.09745763953271158,0.018652882102724533,0.0,-0.0622951017019413,0.0,0.0291427992407296
2023-01-23,-0.06334846266408267,-0.07042253615718541,0.0,0.014792713839002936,0.15444019637959072,0.007121026995677626,0.01865663088106273,0.08741259061886208,0.12676061422336438,-0.03609085842328563
2023-01-24,-0.0060386705733529444,0.03030307408973054,0.0,0.0,0.030100305646238334,-0.003030276174459612,0.0,0.0,0.04999995157122683,-0.006336424505963056
2023-01-25,0.02916169357735665,0.044117603747491074,0.0,-0.035335344640880506,0.1136364128964018,0.0,0.0,0.012861801164264719,0.011904821881092875,-0.008116033963664337
2023-01-26,-0.030696602206016443,0.04225354855837682,0.0,0.03880571907203856,0.0379008377528236,0.012158043257392004,-0.010988941875442304,-0.022222276045109735,0.0,0.0
2023-01-27,-0.015834362221301412,-0.01351350045186761,0.0,0.0,0.09269667624403932,-0.018017953516060725,-0.00913580840636663,0.025974079255291826,0.03529408299799286,0.04532089889016522
2023-01-30,0.0037128382740665433,0.04109585014510864,0.0,0.03223551399558744,0.04113112635369198,-0.03873599369894476,0.0,0.018987323148685453,-0.045454570084564105,0.0
2023-01-31,0.00863139968703952,0.03947370980254861,0.0,0.0,0.037036941102725374,0.032873749301178146,-0.0069772036032205165,-0.00931676121838998,-0.023809501846360326,0.0
2023-02-01,-0.022004926462152907,-0.05063292285300003,0.0,0.0,0.011904807858458266,0.013347034650494027,-0.0012548204453531886,0.034482725116836255,0.036585403970846864,0.0
2023-02-02,0.013749957084655762,0.026666641235351562,0.0,-0.0022548699784782356,-0.10588236416087426,0.004052681085797261,0.0,0.018181801105005002,0.01176469433266436,0.0
2023-02-03,0.02219485977753166,0.02597406377356548,-0.007391405144188901,-0.039547888013246046,-0.04210522353153756,-0.014127082926746692,-0.002763749842520702,-0.032738065038745545,-0.023255860695907793,0.0
2023-02-06,-0.04825091643040502,0.025316491606066638,0.029347414919781878,-0.0011765746096802365,0.12362638316340435,0.008188323434773492,0.006298887988991364,0.04615387549767136,-0.05952375461590087,-0.025337998359632907
2023-02-07,0.040557690377238664,1.3333331763499143,0.0,0.030859938384378616,-0.06845970644553234,-0.004060909675524194,0.0,-0.04411767387060073,0.30379739672571326,0.0
2023-02-08,-0.008526150365282814,-0.3333332996940269,-0.010638185947174139,0.028336348264480282,-0.17060363955665903,0.0030580766246657287,0.004274569099757208,0.00923076042762161,-0.03883491549912932,0.0
2023-02-09,-0.01228505863046514,-0.13492069138661067,-0.006451694867403157,0.0,-0.06645570646931442,-0.08841462114513021,0.0,0.0,-0.04040406168924138,0.0
2023-02-10,0.02363178871701277,0.10091746972171434,0.05714277324967321,0.0,0.08813558856292358,0.06911927169478771,0.0,0.006097555213709249,-0.13684210196096147,0.09474304119111521
2023-02-13,-0.0060752417790488344,-0.10833334922790527,-0.022113019911591647,0.0,-0.03738321574816339,-0.02398336728374073,0.0,0.0,-0.04878051439826525,0.052770524961286425
2023-02-14,-0.022004926462152907,0.10280377580168132,0.0,0.0,-0.006472485916521498,-0.01816240197964858,0.014021005674297093,-0.0030303001841675004,-0.08974358386541947,0.0
2023-02-15,0.0012500286102294922,-0.016949136104436047,0.005025135297037853,-0.026666760444641113,0.016286629773138106,-0.009793166814249243,-0.011111138594391834,0.015197554071740171,0.014084577986089863,0.0015037370382604553
2023-02-16,-0.046192303598459494,0.008620640043698113,0.01041664862335856,0.02283111230483703,-0.0096153757981291,-0.02967037873025502,0.011235983160532648,-0.005988018395350125,-0.055555583150297405,0.0
2023-02-17,0.02879584697296722,-0.034188002141121165,0.0,0.0,0.14239484447971096,-0.016987499414078955,-0.008642095624337376,-0.009036136142469231,0.04411760452090707,0.0
2023-02-21,-0.007633580376634641,-0.06194688473006249,-0.022680373490096217,-0.05133921862698432,0.07082153031904248,-0.04838710386260059,0.0,0.009118532443044058,0.028169072021973385,-0.13363377057720094
2023-02-22,-0.04487184268091049,-0.05660380753557426,0.023206710348271375,0.05882349228776573,-0.11640213242083353,-0.0072639731179307,0.0,-0.0361445445698767,-0.05479454851034116,0.1062970497054454
2023-02-23,-0.009395932431724874,-0.11000003814697268,0.0,-0.02777773141860962,0.008982027593025244,0.0036585041059751244,0.0,-0.003124996973201677,0.0,-0.03916457550889574
2023-02-24,-0.024390284875953183,-0.0561797776888634,0.00783507420529328,0.00262850340162335,0.05341248453109082,-0.026731388285680557,-0.011207699788259418,0.0031347931924397,0.028985479703797834,0.0
2023-02-27,0.008333391834189907,0.035714310042713304,-0.00163660465366533,0.011626472868475402,0.0,-0.028714108926510384,0.009067869633022863,0.015624984866008385,-0.042253482107650564,-0.020651908673502195
2023-02-28,0.006887012716445318,0.045977078272876115,-0.004098353305602043,-0.003943497529677598,-0.25633798862964996,0.06298203531377444,0.0,0.00923076042762161,0.014705868173635617,-0.03884587046230137
2023-03-01,0.010943902097437785,-0.09890115763481233,0.004115218926693531,-0.0033936011112355446,-0.1666666817183441,-0.008464406846896866,-0.0057413220244686425,0.0,-0.014492739851898917,0.0
2023-03-02,0.017591355451910262,0.09756100113940813,-0.0008197782671059972,0.0,-0.15000001625581183,0.009756088483765968,0.0,0.012195110427418276,-0.04411769217479555,-0.01616624601411809
2023-03-03,-0.01063828775385156,-0.07777775658501518,0.0028713985016495247,0.021566297867531503,0.005347588469388986,0.0458937351081965,-0.006025884835850759,0.012048181523292234,-0.015384601277006582,0.012323884880662384
2023-03-06,-0.029569928136667145,-0.06024096247107813,-0.004090150840531992,0.0,-0.11170214823383506,0.010392627502734397,0.0,-0.06249994234669598,0.0,-0.008115985680085647
2023-03-07,0.004155153833813818,0.03846156197421835,0.004106948880949535,0.0,0.011976108173510136,0.02742854527064731,0.0,-0.04761907645273733,0.0,-0.01753365692460407
2023-03-08,-0.0193103264118063,-0.024691392183120553,-0.016360155920780994,0.0,-0.005917224457964498,0.0,0.0,0.03333330154418945,0.0,0.0
2023-03-09,-0.03234880657587269,-0.025316491606066638,-0.020374132423809366,-0.026666760444641113,-0.04761900369272076,0.0022247450804089297,-0.0010104195786784231,-0.009677410423445276,0.0,0.0
2023-03-10,-0.03779073031352176,-0.06493506654355596,-0.0237690219644886,0.02168964242231186,0.0,-0.01442842520960197,0.0,0.05537461888944617,-0.14062496216501952,0.0
2023-03-13,0.0332326693099676,-0.01388887601134181,-0.02695668230190451,-0.005586546639566814,-0.0750000018626451,-0.0011261518865943732,-0.04450059173839782,0.1820987384051489,0.05454540134461583,-0.07971433382963689
2023-03-14,0.05701752306804275,-0.01408449379940424,0.0187669402923496,0.0,-0.01351350045186761,-0.00112742153448242,0.012172713649155842,0.00783289085832184,-0.05172409009139556,0.06916610612064211
2023-03-15,0.11479950184696897,-0.028571401323590928,-0.013157966710141689,-0.016853975250385678,0.02054792507255443,-0.012415311618476865,-0.021176670494589933,0.005181404116229027,0.0,-0.08343427203011877
2023-03-16,0.003722051043344443,-0.014705938038939936,0.013333407238721673,0.0149713236618092,0.006711402952518153,0.025142887660435376,0.0,0.01804121937581038,0.05454540134461583,0.10026403940170647
2023-03-17,-0.04449939761734678,-0.0447760779758305,-0.030263045136567412,-0.014750489312146953,0.0933333237965901,-0.003344558054895752,0.03044886493831389,0.017721501872853374,0.034482829494228984,-0.011390866917654452
2023-03-20,0.034928846088007504,0.0625000139698384,0.0,0.039999857766294555,-0.03658533128225516,-0.07941835251367335,-0.002851371001246328,0.05721393536436703,-0.09999999999999998,0.0
2023-03-21,-0.02875000238418579,0.13235288136558299,0.0,0.0,0.05063286172982795,-0.010935504728973422,0.0,0.07529415803797113,0.129629611233135,0.0
2023-03-22,0.0180180008789268,-0.025974001846660322,0.02442313214992642,-0.0037362290660936104,0.06626507019093375,-0.018427587945697765,0.0,0.03719903568296479,0.0491802798135097,0.0
2023-03-23,-0.05436154698274798,0.026666641235351562,0.0,-0.029891809871665842,-0.05084747703301684,-0.0400500255307813,-0.038211468575696794,-0.09282692017504146,0.0,0.0
2023-03-24,0.06818178485885196,0.1038961312404516,0.015452608362424458,0.03467865856496233,0.03571432372745331,0.019556726711261074,0.040540537613540595,0.04186042333822804,0.01562498544808455,0.0
2023-03-27,0.02127660590285041,-0.01176475076114425,0.0,0.0,0.1321839182832656,-0.002557542261826362,-0.006233740822134792,0.011160756812943928,-0.04615380383101986,-0.0018193859498533138
2023-03-28,0.015931386871550712,-0.05952375546063715,0.012323796780023155,-0.01923061505475121,-0.015228411651818319,0.006410219573724785,-0.026137129730279485,0.015452470547938413,0.032258033504347416,0.0
2023-03-29,-0.06513871704920049,0.037974646870400086,0.0,-0.01960786317242824,0.04639170696636952,-0.003821622080974474,0.0005367486218326167,0.006521784876155623,-0.046874956344253316,0.06379103509631712
2023-03-30,-0.03741934991651963,0.0,0.07826078049625784,0.039999857766294555,0.039408829967266135,0.0,0.0,0.008639300402664807,0.06557370641801308,0.0079954746523474
2023-03-31,0.02144770061581025,0.012195168755581687,0.0,-0.00010976425561792791,0.009478777412064598,-0.02941176649931232,-0.007242272886400336,0.010706576676843271,0.03076929425347008,-0.03286126414531343
2023-04-03,0.03149609600521841,0.024096362008327654,-0.06249995097738881,0.0,-0.01877943573824914,0.021080348378854197,0.0,0.0466102281372931,-0.014925358528601551,0.018160703538428136
2023-04-04,-0.020356275003996394,0.07058828017290897,0.0559139527053345,-0.008792362776375962,-0.07177026943011688,-0.03612905933010968,-0.0002702412422782574,0.0,0.060606000399351156,0.0005752638261584675
2023-04-05,0.01298706285023532,0.010988947648731706,-0.0020366014243444752,0.0,-0.046391768414455026,-0.0133868684660301,0.0,-0.02024289544013369,0.0,-0.014376068746815185
2023-04-06,0.0756410433539112,0.0,0.0,0.004767962565290107,0.04324320144597649,0.0108548066415588,-0.01081073061101423,-0.01652890933552542,0.18571428206502172,-0.0035005316441706347
2023-04-10,0.014302727133328919,-0.010869503246587309,0.0,0.015228386731052312,-0.05181342349755991,0.013422870339588666,0.0032788938493013564,0.004201676463198689,0.0,-0.0011710461854561593
2023-04-11,0.025851857513216503,-0.06593410508987485,-0.037551069666470704,-0.003478241805093929,0.13114747797771287,0.0,0.0,0.01464428697734843,-0.09638552399916434,0.02872200227503585
2023-04-12,-0.003436395709535911,-0.18823528289794922,0.0,0.003490382198372055,-0.024154567115350467,-0.019867561798409983,0.0,-0.032989659908917224,-0.026666641235351562,-0.019373077207734624
2023-04-13,-0.024137935948381428,-0.028985548309857667,0.017387704086477607,-0.04021756445639435,0.01485147112526719,-0.0040540823542868365,0.03213484504609543,-0.03411510564179687,-0.01369861671503625,-0.008715857397585625
2023-04-14,-0.03886925001207542,-0.05970143730110733,-0.01750731314551701,0.0,-0.04878044241882984,-0.10583442945494992,0.0,-0.121412840013562,0.027777750183035854,0.014067849775592167
2023-04-17,-0.044117605809933624,0.0793650769622718,-0.02418330321011697,0.012457541051320353,0.0,-0.03945375157233255,0.0,-0.042713586803831194,0.0,0.01849730898127344
2023-04-18,-0.0051282001121667475,0.0,-0.00869568404262333,0.0,-0.0051282001121667475,-0.09952608562940846,-0.023746762103126318,-0.06561679888572791,-0.05405408235428677,-0.010783181491003324
2023-04-19,0.01159789601754957,-0.02941180595477033,0.0,0.006711523767314764,-0.025773231984957512,-0.045613993113132745,0.0,0.06460674796918942,0.04285718786473258,-0.02122783834513342
2023-04-20,-0.030573219622146985,-0.015151500920837613,-0.0021928246704340237,-0.026666760444641113,0.01587300085546861,0.05882356034843128,0.0,-0.03430075919018705,-0.05479454851034116,-0.004689303959117708
2023-04-21,0.021024946728643412,0.015384600712702756,-0.017582574809618112,0.026712354856041953,-0.005208328482694813,0.0017360679943270174,0.0,-0.13387978088681673,0.014492739851898806,-0.05182574282185792
2023-04-24,0.007722000376682914,-0.04545450276251273,-0.006711313340195479,-0.03491202151016071,-0.01570679157803201,0.07452336737609078,-0.00675666601976066,-0.08201892246236897,0.057142888769811995,0.06583848348534982
2023-04-25,-0.01277138002643008,-0.0317460761979701,-0.00900904146174386,0.0,-0.00531914387692578,-0.10161284790078584,0.0,-0.13058422791504598,0.0,0.013986055433756528
2023-04-26,0.0,-0.06557378715098938,-0.007727227133458525,0.008064487221623562,-0.03208559456461735,-0.030520659076252565,0.030475917990751,0.08300396858566605,0.02702700090373522,0.05632178043174907
2023-04-27,-0.01811123753430155,-0.03508768701010212,0.07054522607020353,0.014514152652201906,0.03314920656665388,-0.005555594310838297,-0.0150513008883576,0.018248157716151958,-0.013157882353605488,0.029379905748754265
2023-04-28,-0.01185772737530233,0.018181800842285156,0.0,0.0,-0.005347588469389097,-0.027932979248437184,0.0,0.04301079771268568,-0.06666668256123864,-0.007978621835925237
2023-05-01,0.034666697184244866,0.0,-0.05862230047193673,0.0,-0.01075267783478251,-0.030651312996745395,0.0,0.0,-0.014285700905079524,-0.032171733404501746
2023-05-02,0.08505152421976292,0.0,-0.05454545633169605,0.010476660337978227,0.03260866396255957,-0.017786591621669512,-0.012868687372187604,-0.03780073205152623,0.08695652549493671,0.0022160539448978778
2023-05-03,0.08432304414651237,-0.017857126131349377,-0.012980686551453458,0.008918508873685838,0.005263152941442195,0.006036259773603003,-0.015480736006703855,0.028571486959652947,-0.026666641235351562,-0.022111655474334246
2023-05-04,-0.09638555349512234,0.0,-0.06819302547595019,0.005524817340075927,-0.02094238877070942,-0.03400001525878904,-0.0071724770370416024,-0.02777783296726144,-0.0958903986554499,-0.03900522416740093
2023-05-05,0.013333291718454099,0.03636360168457031,0.09775221614879315,-0.03626358701098609,0.026737942346945376,0.04554871024925444,0.00027801158808404836,0.03214291218592291,-0.030303090509739783,-0.024117452211486867
2023-05-08,0.0011961996761384874,-0.052631530515153124,-0.04619036430005785,0.0022805197747606254,0.015625047536257375,-0.007920784226189581,-0.00027793431912270794,-0.013840899245549543,-0.015624985448084439,-0.027727705641962697
2023-05-09,0.040621285213456204,0.037037001061669184,-0.0024962915492426907,0.0,0.15897432574310488,-0.03992021496313025,-0.008379872718122794,-0.02105261220606125,0.04761909717695367,-0.0030997315489155186
2023-05-10,-0.02181395861666635,0.089285715806241,-0.02052062192855142,0.0,0.07079649845391889,0.0,0.0,0.04301079771268568,-0.04545459060957757,-0.004975096366631959
2023-05-11,-0.0023474714423807885,0.06557378715098938,0.07971392396898969,0.030716752709931017,0.020661136669406943,0.031185051382921936,0.0028169709898808737,-0.013745772883779095,0.04761909717695367,0.0
2023-05-12,-0.06705884372486792,-0.015384600712702867,0.0,-0.034216397756986705,0.04048579088026738,0.008064508376086854,0.029775185792609182,-0.003484317373521062,0.045454500299513256,0.05687494135929061
2023-05-15,0.013871391664008303,0.03124996973201677,-0.053478380902688305,0.039999857766294555,-0.02723732881754304,0.035999965667724565,0.0,0.006993083943600098,-0.014492739851898917,-0.0236545719424619
2023-05-16,0.08706465330676494,-0.015151500920837613,0.0,-0.010988922888429342,0.02399997711181645,0.0,-0.015275403918498687,-0.03819448928589997,-0.08823529669570263,-0.00969104130871401
2023-05-17,0.014874155359879015,0.0,0.0,0.00011098384857177734,0.01953123181010552,0.015444093280765792,0.014681503815983099,0.02166062931143853,0.016129016752173708,0.0
2023-05-18,-0.04396847219329725,0.015384600712702756,0.0,-0.00011097153252404013,0.01915716197108419,0.028517036502517357,0.0,-0.014134262519924334,-0.06349209803242228,0.0
2023-05-19,0.021226452227886883,-0.09090907777308088,0.0,0.0,0.060150316635100065,-0.03512015944165803,0.0,-0.05734761634399543,-0.03389827426361236,0.009174323740833934
2023-05-22,0.023094666603822533,0.08333333333333326,0.005999913329782336,0.0,0.03191494848171739,0.028735651608507995,-0.019383071042859634,0.026615943040625423,-0.017543843138140613,-0.015151683357322976
2023-05-23,0.00902933711129017,0.0,0.0029821719592046936,-0.017777740955352783,-0.04467357752802548,-0.007448782626717443,0.04398669869449279,0.01111110031850071,0.017857125751218117,0.0
2023-05-24,0.040268526537909244,0.07692307692307687,0.0,0.018099509343887377,0.021582713452168223,-0.037523416909558405,-0.002666732141854977,0.003663000144099149,-0.03508768627628134,0.0
2023-05-25,-0.004301071078780971,-0.028571401323590928,0.0,0.07777774333953857,-0.007042247017941761,-0.06042883740039173,0.0029410463862782343,-0.062043823248996044,-0.018181800448205276,0.0
2023-05-26,0.05615545261732091,0.044117603747491074,0.003468873744905565,0.18556706048132665,0.010638287978706584,-0.01452285667393427,0.0013330639931286026,0.0077820939478694395,-0.05555561074503923,0.0
2023-05-30,-0.04907970913517634,-0.04225348139821283,0.08641960155130635,-0.13217384781864572,-0.017543843505051004,-0.008421044600637306,0.0,0.019305093587580258,0.0,-0.1673846545738228
2023-05-31,0.02043006198780395,0.014705867915830284,-0.04363632576804388,0.0020038625956577683,0.003571425226269964,-0.008492560834195695,-0.035676112435738316,-0.01893946543486147,-0.01960782480441492,0.0096083026291649
2023-06-01,-0.035827203455014445,-0.04347828791136965,0.1288022051544344,-0.01999983906744951,-0.06405687971672136,0.04282651092028544,0.004693621545385662,0.11196919300463293,0.059999942779541016,-0.004392208023208943
2023-06-02,-0.062295051211791796,0.015151500920837613,-0.07284212181636218,-0.010204216804355237,0.011406832731696515,0.006160207497603487,0.0,0.05902771913895144,0.16981139289989433,-0.017647189960239063
2023-06-05,-0.05477858638788846,-0.010447715942830227,-0.04632154915368625,0.010309416323648124,0.018796973948468798,-0.03673475544336369,0.0,0.0,0.0645161631452178,0.002994074023293436
2023-06-06,0.01972882957580535,-0.07390652179447843,-0.023809251802593634,0.004387765055593462,-0.04428048792933381,0.05720338833225891,-0.014014973606914727,0.02950824721146006,-0.030303090509739783,0.05373127503980757
2023-06-07,0.009673508981605128,-0.09446253034497776,0.012194979232572623,-0.018592069055197613,-0.003861000306814355,0.01402809115674386,0.021460362206655814,0.028662392089970457,0.07812502037268176,-0.02903681394216795
2023-06-08,-0.02634733616504159,-0.00539563548200217,0.10843362701333858,0.036231925908385865,-0.019379827052266485,-0.0019762356043001583,-0.005729811725901701,0.027863750352276284,0.04347830593924007,-0.016776058606784994
2023-06-09,-0.00615008487466695,-0.06148284623657796,0.043478326241278786,0.02597396611959968,-0.043478219897133186,0.007920784226189692,-0.011525772715494154,0.006024090761646228,0.0,-0.0074185121053761405
2023-06-12,-0.08292080230449261,-0.01348750884192973,-0.12291663664788688,0.04576439202438953,-0.045454599192765954,-0.013752489108627475,-0.000555282844570848,0.02095813576653538,0.027777750183035854,0.009716097868940121
2023-06-13,-0.02968958093413243,0.003906246362021193,0.03325422408282175,-0.04003724125047892,-0.00432900030777672,0.007968119921316186,-0.009444499435218967,-0.008797645347408345,-0.05405408235428677,0.007401882972326357
2023-06-14,0.02364396035341132,-0.03307394566338395,0.006896352293805474,0.006789553297447126,-0.004347822030685733,-0.00988136649468807,-0.017105986609090462,0.002958576959962933,-0.057142803620318094,-0.014694995309095793
2023-06-15,0.01494560525567823,-0.04426555321507708,-0.006849118360688244,0.04335256082748895,0.026200848811800848,-0.019960155070101737,-0.01255339468638006,-0.020649017550209092,0.07575750049918883,0.0
2023-06-16,-0.021418989545648248,0.24421049419202312,0.0,0.054478417553050607,0.059574515142826856,-0.04684318252977371,-0.02889340085154013,0.030120525621057048,0.042253566057856906,0.1103654816748103
2023-06-20,-0.02188780419487546,-0.04737728260581908,0.0,-0.0017512804141819327,-0.028112422881404364,-0.01923070065211563,0.0011900800336235307,-0.08479530859171303,-0.06756758280615438,-0.07253190943610943
2023-06-21,0.02657343422184888,-0.09946712813435732,0.0,-0.01605278436330626,0.0,-0.01089328737966877,-0.007429425433365333,0.012779540060870564,-0.014492739851898917,0.0
2023-06-22,0.020435914906267172,0.04733723135940626,-0.010574923587514329,0.010965565665655985,0.045454500672694964,-0.02422910450190996,0.01766473497288623,-0.11671927920274028,-0.014705868173635728,0.023895591115667303
2023-06-23,-0.020026651951136176,-0.02448213104365282,-0.019516550063780946,-0.03174600171093711,-0.03952565445193934,0.013544005666935366,0.029714658690628504,-0.0321428270364289,0.04477607558580465,0.05021218150160278
2023-06-26,-0.02588556584068602,0.003861000306814244,0.00047385849884573616,0.0,0.1810698793062393,-0.0022271163818317063,0.014285494654043163,-0.07011072123466688,-0.057142803620318094,-0.05723909113323644
2023-06-27,0.02797200092273,0.1557693171783343,0.013442054158918637,0.04417124238159831,0.19163770476169284,0.004464281437804418,0.005915650306662412,-0.05555550299414003,0.030303000199675578,-0.002142770023537688
2023-06-28,0.001360575375726647,-0.054908550411920665,-0.029369924582174134,-0.028347239956747816,-0.04385967602959184,0.006666713290744308,-0.005040594651538277,-0.04621854127105551,-0.014705868173635728,-0.0035791531959857847
2023-06-29,0.010869554654186597,0.019366221274442985,0.00048825878652447585,0.006283688932309239,-0.13761469428394735,0.07505511258356368,0.0,0.03083697525593232,0.0,0.01580458487922498
2023-06-30,-0.024193525128260562,0.015544067906882564,0.0,0.009812626280365944,-0.3368794152353026,0.02874750443791463,-0.0008445234371520227,0.02136760366190571,0.0,-0.007072096295461905
2023-07-03,-0.002754883902634897,-0.056122434912134644,0.058536452406140915,-0.054770143201537946,0.0,-0.009980077535050813,-0.0019715091718011113,-0.05857744717956315,-0.0597015230765604,0.05056981611078215
2023-07-05,0.029005531047764155,-0.02162168617517668,0.0,0.0,-0.04278077150339554,-0.012096762564130281,0.016087856920426802,-0.004444440205891964,-0.04761900256640572,0.01694919972045028
2023-07-06,0.010738309072668928,-0.02209942713677715,0.0,0.006074525895797489,-0.01675976091011433,-0.032653126762290374,-0.00611117274506634,-0.035714251502436234,0.0,-0.05066679973254884
2023-07-07,-0.01859234255271247,-0.041431222704776616,0.011520720796157624,-0.019043113282370405,0.06818182126057049,0.03586499673054666,-0.003074318705375112,-0.06018523577554524,0.04999995032946458,0.0
2023-07-10,0.008119072241346892,0.023575615316646203,-0.04328017913381732,0.0653409509427001,0.01063828775385156,0.06313644652004036,0.0067286652201032915,-0.13300491858710095,0.01587300085546861,0.02879219697469826
2023-07-11,-0.040268419003798184,0.04606521484854431,0.0,-0.026666641235351562,-0.01052630588288439,-0.22222220192264042,-0.004455869256910772,0.017045438382004896,0.01562498544808455,-0.02662122677503409
2023-07-12,-0.009790233668210857,-0.04220183983905479,0.012380942902355807,-0.04840184437995165,-0.01595743163077734,-0.04187188184022028,0.0,-0.00558658697003811,0.03076929425347008,0.011921614091727983
2023-07-13,-0.02118645437624711,0.051724136356066985,0.0032926197287539427,0.06775434960601912,-0.016216200542241155,-0.10539847680564218,0.0,0.03932587279618516,0.04477607558580465,0.0
2023-07-14,0.02597407065433277,-0.010928951781599139,0.0009376611323863582,-0.031098387453877385,-0.02197806588435247,0.05172415683064435,0.0,0.048648666064176505,-0.04285710271523857,0.0
2023-07-17,-0.004219438712376067,0.38674041397018755,-0.016393498300195763,0.017625348239316274,0.044943845056852894,0.06830600932711706,0.0,-0.010309329662834377,0.029850717057203102,-0.013167157104675753
2023-07-18,0.03813559093729224,-0.3147410752139356,0.01476203407704424,-0.07474946654119374,-0.0430107754301452,-0.046035821689492606,0.0033566366826003335,-0.03645829937886369,-0.014492739851898917,0.03230348738945055
2023-07-19,-0.006802682251218939,-0.0426356195149864,0.04176427707317698,-0.10935950958116836,-0.016853916782002765,0.05093835288173909,-0.0027878024309485605,-0.03783786570268233,-0.029411736347271344,0.011564632037462497
2023-07-20,-0.021917852064214927,-0.07692309919824758,-0.00045036143714871635,0.01659278526152308,-0.017142840794154623,-0.0025510179256708065,0.006429937659590879,0.028089928274849907,-0.030303090509739783,0.008069893769902858
2023-07-21,-0.014005589146010688,-0.0789473986911865,-0.019828675979931765,0.04243762914881444,0.0,0.02046033809461112,0.00166677406475646,0.0,0.04687504947651289,-0.04202799323917039
2023-07-24,0.024147738240782424,-0.03333330305795679,-0.038161020479943075,0.014613726099784063,0.023255791388182345,0.01754384287606192,0.011647009043567857,-0.010929016211355558,0.04477607558580465,0.034122516676452275
2023-07-25,-0.018030528953274283,-0.0369457780943121,0.0,-0.01646092579034375,-0.039772689558011276,0.004926103745908295,0.006030872657308839,-0.005524856784194343,0.0,-0.01077449221591742
2023-07-26,0.028248628284956778,-0.010230230023922982,-0.04015297829035602,-0.016736422804118134,0.017751461759777376,-0.026960759106070542,0.0010899884517265868,0.005555550404536813,0.0,0.0
2023-07-27,-0.006868157870036584,-0.04909556186574182,0.010956133936390167,0.010638211662815422,-0.01744184354113687,-0.02518895272808208,-0.004627190120329083,0.049723776919236684,0.07142858967489163,0.0
2023-07-28,-0.004149406601549943,-0.05978261538568186,0.022167414454409506,-0.023684190019674478,0.029585769599628886,-0.031007723283626443,0.011758266263912187,0.005263152941442195,0.013333320617675781,0.016821211359407506
2023-07-31,0.011111167036458314,0.017341023733535632,-0.009156667717078015,-0.013476922763711374,0.01724136277318622,-0.015999984741210893,0.0,0.041884839954660524,0.0,0.04659016002232175
2023-08-01,0.02747250048093086,-0.02272725117600638,0.006809549613544297,0.016393308068001877,-0.011299424374029976,-0.05149052961359002,0.003243344448631502,0.08542717360766239,-0.013157882353605488,-0.0012903796680555635
2023-08-02,-0.026737942346945265,-0.061046521701704215,0.012077276519179447,-0.019354936210722706,-0.017142840794154623,-0.03142854145595009,-0.0029635526724536287,-0.03703711062301529,-0.013333320617675781,0.0
2023-08-03,0.021978000384744734,-0.003095972261364044,-0.020047739548269994,0.07346500863777283,0.03488368708227374,-0.0029498496028924626,0.0035125753752474065,-0.01923075159625831,-0.01351350045186761,0.014212043897229298
