Date,ADI,ADM,ADX,AFG,AIT,AOS,ARW,ASB,AVT,AXP,BAC,BK,C,CAT,CET,CI,CMI,CNA,COP,CSL,CTAS,CW,CXT,DCI,DOV,DVN,DXC,EMR,FDX,FITB,FLS,FSS,FUL,GAM,GGG,GL,GNTX,HON,HST,ITW,J,JEF,JPM,L,LEG,LNC,LPX,MOG-A,MRSH,MUR,NSC,NYT,OGE,ONB,PEO,PHM,PNC,PNW,PPG,PVH,ROK,RRX,RTX,SLB,SON,SPGI,SPXC,STEW,SWK,SXT,TEX,TFC,TKR,TRV,TTC,TY,UNP,VNO,WFC,WY
2023-01-03,-0.009632381173697802,-0.03446385486138848,-0.002063093587255871,-0.0029135335556133013,-0.008807365667886424,0.029350258429926113,0.015013863435077823,0.003464752124262338,0.00024049568244910446,-0.004264194464942972,0.011775092739984672,0.01713532747967217,0.012159963239013472,-0.0028385646233103357,0.005690459572633255,-0.02975758772167514,-0.00515897287158773,0.002365539551258733,-0.04135598466650692,-0.005771177330110788,-0.005823566074295572,-0.011677612843391083,0.008860303211391418,0.0022082576869315584,-0.0025114083030185474,-0.055113034307033404,0.044150946275243186,0.0005205333618485408,0.023498857353719815,-0.0051815672173506355,0.014993532943176291,0.0006456821772387045,0.014381418832050796,-0.00470260386112431,0.00951519170957904,-0.007963555234641428,0.015401548584828895,0.0,-0.007476670335112678,9.087923039641232e-05,0.010160829330118748,-0.0017505704244251685,0.007606366012899768,0.004457147343747803,0.012410834160843098,0.003255198623332456,0.002871646255066196,0.018687152120293593,0.0030213728743506696,-0.056033668859208685,0.0051942837893947935,0.02100698228498854,-0.0010109711539441069,-0.006674138620961556,-0.029357530821344735,0.01471557585174188,0.01000382680009082,-0.018542635122072326,0.00874826523244665,0.010907972339310845,0.014947636217685245,0.006167564428400718,-0.0010902196970415945,-0.03666282961477707,-0.006259185308433057,0.0006865673206686296,0.012947425047446837,0.0015750140949288838,0.01424396090948532,-0.003428449625013319,-0.017790233932695854,0.013943707152633156,-0.013867090665860227,-0.0019736492278801254,-8.831812774123815e-05,0.005852411657948586,0.0024627879637160177,0.010571880870282824,0.012109522718358745,-0.004516075442162815
2023-01-04,0.02129880390694283,-0.036363780600166096,0.0055134099533491465,0.01965249191966456,-0.0032020364869321805,0.02953149130782995,0.008479381298796884,-0.016832088127828992,0.0014427268744603428,0.023246379585009302,0.018800299501856133,0.024621873295374908,0.025775338137488335,0.010381885769482402,0.005955709059419112,-0.03477690996596694,-0.002406026197936284,0.0169888781568468,0.001944733939755805,0.016859545961999345,-0.01149234888031303,0.00012141766557038913,0.007894647971038005,0.0037289270111871,0.008144337089415199,0.013420510880874925,0.018431522496408448,-0.007179335675543519,0.0235800237451278,0.025122755733590685,-0.020552341004829833,0.013763183615557839,0.014865727546706342,0.006670451711436209,0.007953020469266825,0.003512085227565409,0.01877924467842762,-0.01987878783952235,0.015066054895116698,0.0022695324202743894,0.03891493199247553,0.13033322818626702,0.009325110775512346,0.011606181629211898,0.029420652184154683,0.021090138461973496,0.03655038795322185,-0.005928237238482459,0.019460555041915573,0.0019706352021204854,0.012918971108704547,0.01361608775312173,0.001265609473145135,-0.0016799224553173397,0.0018901191150908492,0.026190623069041186,0.026391704158215346,0.0101834905218261,0.024676680133564055,0.05493271589845361,-0.003404731854231513,0.027915941328390703,0.0002976719276768236,0.0038835862333985727,0.000828876282847002,0.019243905820517382,-0.003608990432624526,0.007861396539402987,0.03163156228135988,0.006192327219469718,0.01596757733779941,0.02796229940172057,0.01836690942964414,0.0005877991776528368,0.0005300981472871058,0.01473985149956758,0.007996923290613855,0.009510215429265001,0.020578964756725826,0.011989667222128464
2023-01-05,-0.03749008209170779,-0.025002783324826527,-0.015764376134552283,-0.010317558983644504,-0.05814330691956282,-0.02110121050818814,-0.012331835608502262,0.005706720727115311,-0.0021609228275705217,-0.02393007213738474,-0.0020501178690128796,-0.004848192202739132,-0.00447182920626743,-0.004474702113069773,-0.004144419380233022,-0.019690648346973094,-0.015553740499303026,-0.005800660582620298,0.03026286694356406,-0.035048896341243974,-0.02320712220164045,-0.004301638771521787,0.0038180638144384993,-0.012833602052152782,-0.012851734549019556,0.021562016264504935,-0.018452819451111324,-0.0042967810848291155,-0.0009368227353422354,-0.009862551658618046,-0.00032782537296915937,0.0002122784039930714,-0.04706373545353204,-0.006902356856220537,-0.02352449883775032,0.0032385944943960077,0.002847931559880612,-0.026518710141414048,-0.02350035806314732,-0.008785503051338961,-0.019046026975675256,-0.041623609005555395,-0.0002216721940785371,-0.0010123849180468936,-0.003572412464840191,-0.00985054806856167,-0.01494963692610618,-0.007764001348045668,-0.018143205519381533,0.00786608506478026,-0.013631099065190666,0.0032835456057513923,-0.021233750985827915,-0.0022429568178230497,0.01415086580145486,0.0054838846325633295,-0.02662912387987415,-0.02308022034336743,-0.05278133732338641,0.020722714833929956,-0.007484701329415366,-0.02175837430761307,0.00039666950307570836,0.018761903222569654,-0.02533959886324233,-0.016216636933304995,-0.007847936246543008,-0.00780007704074781,0.0005089232273953748,-0.018189330458150077,-0.009382920856453425,-0.009141360976955615,-0.013245060182987323,0.0017091141412051147,-0.007770416116762768,-0.008409549681937523,-0.02943981778062499,0.006594484269454304,-0.005392642779921797,-0.029779224962126816
2023-01-06,0.03650832036261131,0.020419852028018326,0.02298060212409525,0.02200835963528025,0.028564031434360926,0.034691824271995575,0.041241019296334835,0.03011787147630085,0.030798859835218684,0.025541208673904192,0.00997940736906644,0.015674883745804058,0.011978748355723656,0.0357082231723842,0.016646932809771586,-0.004964053315170802,0.030331278801771333,0.01890333281400891,0.012503294563371403,0.02931856260822685,0.01939898978446508,0.03413480223532961,0.016970571702851878,0.030105942726416757,0.03719678547638838,0.017616788850732812,0.018438186250733235,0.030944215989909152,0.024768310639618152,0.04044667314821715,0.03345372101874999,0.04453889685508616,0.021064647984027518,0.02224069891573288,0.02633532531730287,0.026458316604091037,0.020944458230713225,0.028366260007612,0.024065915699196028,0.036869374875415195,0.03964093260205903,0.010250795742645202,0.019135373137251888,0.021280391420755773,0.010457059801045832,0.02406939785258877,0.022434704796900018,0.01746400377332069,0.029011598061048804,0.010731911941229244,0.03357846711139878,0.005652834933147499,0.02229389978156182,0.029791730272334505,0.020000179709763977,0.01342572677381293,0.030369546703087114,0.024575856122960982,0.0437818619455117,0.04242583948200562,0.034573329815612786,0.03805906130059489,0.015662232641447726,0.03474473195641958,0.021920123675352787,0.03499150906200743,0.03331308963447954,0.026729350277357122,0.030900420945707108,0.03482403718799998,0.030783754083278714,0.0319533031798358,0.023561497177289947,0.03369784373386664,0.004182545573668817,0.023130390740615514,0.04397263962822806,0.01824984308877542,0.008958179394252141,0.043234413324865884
2023-01-09,0.009545669612810448,-0.006747670231406655,-0.0027228818883041628,-0.008500551754164754,0.010196589492492247,0.0008137131677652398,0.0005450359519962866,-0.01779672141316979,0.005602231404638669,0.0015315307984788973,-0.015111943775155123,0.003962129043481699,0.004861513485271862,-0.009000945414557981,0.001461902622519995,0.0011895119060418846,0.001599050708581018,-0.017865239288883505,-0.007358463965376871,0.00426820483559176,-0.001425560059472808,-0.029065900609460682,0.007001048773320306,-0.00016591462684178993,-0.003657967364017356,0.01584192897775427,0.0035498892864356257,-0.007044387848777367,0.021370544966182292,-0.007252676905999622,0.018406716778565757,-0.010152397303949567,0.015193950840388215,0.0010879013492135492,0.00743569162211144,-0.025046803154534225,-0.013908206427670211,0.0019020727599574627,0.001855313461032182,4.418070794609541e-05,-0.021243491395434133,0.008010729226178848,-0.004132055550956304,-0.024805704089821523,0.0050266971464743015,-0.025747117025348376,-0.015488726937035735,-0.019059164043660926,-0.0033342051811899864,0.011100321556439141,-0.006098674810043003,0.0008876281905283445,0.017620178095340666,-0.010916778467609856,-0.004103875611760177,-0.0037259821677324556,0.0004263243291888763,0.001192741294006261,0.002879426310602451,-0.008614199885109475,0.0068034055671559734,0.031664166287395545,-0.027913277031544892,0.020917496734795815,-0.009477871341138533,0.007187244614929922,0.0008832262376594624,-0.0053598415058385696,0.013445253202152507,-0.0028270748161184356,0.013783477896327723,-0.0013084036348062211,0.007394016030729533,-0.02450103696214201,0.015065486335843703,-0.0030144330547691167,-0.0025943397874088614,-0.026194854274920965,-0.009579506835917684,-0.006010782119492797
2023-01-10,0.0126869197295989,0.010073635704390904,0.007508504289387208,0.0072157152142122705,0.002297780151103934,-0.026508342122408934,0.009714905581566402,0.00043148297531336866,0.008356580019707627,0.010638270933046812,0.0067867973746311705,-0.0027003417767074156,0.013672445656006893,0.015773330087060167,0.0046715842194566815,0.0024749202942822013,0.0140404984115452,0.0030315645673673064,0.006134971541178702,0.005091636611081363,0.00829341774641934,0.00969592159930821,0.0070476575186981805,0.007639795951716932,0.0028075390469259887,0.014951535724396336,0.007428336790669787,0.0057578252564245425,-0.005270446946716745,0.007013423309126132,0.012465112885660767,0.024000129558800376,0.0013728917774038507,0.005705005649321304,0.007091104130977577,0.010392420620837894,-0.009520722458719155,0.0031802220570031903,0.01543196548789294,0.0022911291524221333,0.013674613379546674,0.03761590998319764,0.008953963289685563,0.001186982688958782,0.010591177797956153,0.026427399097350257,0.008029977398387178,0.010226169455342493,0.0,-0.007159778461755972,0.00165210556116957,0.019213719093579273,-0.003011218413466965,0.016556195524793926,0.010072957834853957,0.006233140826718664,0.00401764271041638,0.0013235214848905663,0.00706145797227431,0.009948134122170549,0.008613808188473904,-0.005076989653037489,0.003212781064894088,0.005751184433661072,0.003525140222933709,0.011560174752717867,0.019267616254571962,0.0030792830103889557,0.022760235478340718,0.014039177533517133,0.034443724650971896,0.004366630146852346,0.014125196952059715,0.011104335737895488,0.006635414114399163,0.0022675989892912973,0.0038780506767754908,0.02973105228497408,-0.0007078384031431462,-0.01782296869750344
2023-01-11,0.0033682555563496752,0.005218598909779271,0.009484978552247947,-0.0009930107449905856,0.015310190808295543,0.045439416435551605,0.004316188839899038,0.002587405492341599,0.012200695788633142,0.012631651698785884,0.007620192646877744,0.0035411067397734808,0.010790797742715297,0.0008780899653675345,0.014821309860144627,0.017907116018074598,0.009890331477337755,0.012090194899253559,0.0013548305427872886,0.030939885914874843,0.020203590883654865,0.009362465811700638,0.0,0.007087621800436761,0.018879923468080317,-0.004435189555253127,-0.0063202355361290374,0.0038845590046476808,0.018332172252754297,-0.0040626651126038915,0.011080165320676016,0.001802630431857688,0.019882103039883692,0.010534803441633267,0.011065062872254172,0.0033737155194593083,0.006764090164277592,0.004542603133235845,0.049239990863840344,0.014111110282793327,0.0039215049763727805,0.007148236092455962,0.007431613720987995,0.01338073719716304,0.022416315977405787,0.019071881348973196,0.049748056911844474,0.010909918289553344,0.020658506570761626,0.0004806088858093638,0.005851262011811187,0.002030171596826724,0.011074702480228682,-0.004343255960782222,0.008159725677631346,0.028907777165401605,0.0054564011693818415,0.010707247262569775,0.01779939330537461,0.021072394092229052,0.03106814883663933,0.03904449749791028,-0.0033026545660861384,0.006432992226992118,0.004516661908330777,0.027258098893522043,0.008225103459209127,0.009209490403831788,0.021301971821436894,0.020100895435006372,0.02738234035613929,0.008043671902202787,0.0122901625879559,0.0021441199215121998,-0.0005204672686134337,0.004524855404295147,0.009327262300868444,0.03391376375210986,0.008970966388067936,0.03499668154299007
2023-01-12,-0.006596234280418445,0.008191054472626913,0.008724864982312619,0.007203641236031899,0.005563977469818404,-0.01885596451621807,0.004118534107061089,0.006451445449487281,-0.0022742347968677246,0.006496800314246487,0.002617852558120859,-0.0004151256501516709,0.007801193659801697,0.01730954979655497,0.008591135126319704,0.003201449504138587,-0.0002398926805587953,-0.005972826112175866,0.01623847919328103,-0.017503241299341332,-0.017027861099589647,-0.0023189057768686627,0.021278530802634643,0.0027823520247944877,0.006834571294823011,0.018774822780190048,0.01837457497464179,-0.0015274037264777496,-0.001612999906898116,0.016899916181696284,0.017047073279270686,0.011397853225314059,0.004839953597284508,0.003474926448186144,-0.004690352618665017,-0.004592446661044414,0.005304174341270063,0.01733387308897405,0.0081113549228653,0.007065861468348533,-0.0014061382681864742,0.020278734479774796,-0.0010027475022117427,0.0008357038994768473,0.0105353464164335,-0.01653141810483416,-0.010995707715992564,0.024810791394716647,0.0014375047386956386,0.006727568348851909,-0.0076912190345652665,-0.012445574370653856,0.0012448157678117688,0.021810436223658414,0.017985474351106534,0.009632659025727186,0.017969329422661273,-0.0034004531794880055,-0.0035583840077468842,0.021614575671721648,0.00467679534724974,0.0034228616861118333,0.010944915387002263,0.029829721674908605,0.018484710805784843,0.01021848974576689,0.015170996377921409,0.0022814248110667457,0.005243458806642787,0.021662502826365504,-0.0038380893698423124,0.017468200661269417,0.01807624772548122,0.0018784777342950587,0.003297659107360573,0.011636603580687632,0.0020069308973345024,0.020833384127304067,0.0021055433558101466,0.005948679642737931
2023-01-13,0.0018379372581409648,0.011557456183480808,0.003326651963042382,0.013454098089499045,0.011066758572571889,0.011889292613649571,0.015247428098144722,-0.005555424697047284,0.005242663079599641,0.005422229460875672,0.022048048714427226,0.01806463793263946,0.016907602963558643,0.013290283076264009,0.00312310533914828,0.012861996702716594,0.01015554889538417,-0.0004621549913789158,0.010902001653197546,-0.010333438609775536,0.006028203314434988,-0.01138335703374349,-0.0025928840360213146,0.007181415917915768,0.010426893015466066,-0.006871783543688115,-0.00034698920845688264,-0.0013259351269787611,-0.016989027063080475,-0.007450048180067892,0.013768441106259743,0.006524526603896685,-0.007358742659830608,0.006126794401808189,0.008425202948331378,-0.0008239625851428345,0.012310869658991752,0.002917137012790061,-0.02241371942617676,0.003959970682737568,-0.014160723630200267,0.005466220877779593,0.025234680474393256,0.005678041355140939,-0.0039449194947008825,0.0,-0.0036016779840485347,-0.003799741654524902,-0.004478569404914312,0.008830533890477943,0.003777104885761773,-0.0005864340346928287,-0.006961865664933287,-0.007470488316463908,-0.002650007219837325,0.008547212728561515,-0.0198425014461574,-0.010892340566099001,0.0059262972914073675,0.03012183442983285,0.013609975590119339,0.01839083651639495,-0.01986499288781196,0.004827613900155958,0.0004904485848888918,-0.0037795532571630597,0.029183697813591758,-0.004552463518910033,0.0306015381454412,-0.0038319468927604516,0.028253523838495775,0.00826620135373135,0.03551081065093675,0.010052535234576387,0.004929881492736765,-0.0011131850015392297,-0.006800576842103001,0.012158044225400122,0.03245384797673001,-0.009648447916113412
2023-01-17,-0.012250061212614738,-0.0035068385986514183,0.0013264058397099987,-0.01628016858323822,-0.011262777990854733,-0.033800141286953855,0.0007904122379078782,-0.0146111516490125,0.010204076834214648,-0.012904495708197183,-0.020153204906260824,0.013257220808807979,0.007812735583974106,-0.008511931980423215,0.0016981739749959424,0.002514129859573,-0.013892714080883106,-0.009017240046638508,-0.010125954802679416,-0.00526242414952327,-0.008999386841123558,-0.0007835004717438032,0.006406123103476213,-0.00923677556883773,-0.0005541947289093851,-0.0015725134724359213,0.010065981287856962,-0.06821888702130696,-0.0026505578820071873,-0.015300067071589818,-0.027457860548663837,-0.02592847404960119,-0.016713836144423122,-0.00026470881570361815,-0.013142300592080547,-0.005936504114184893,-0.012856208791525048,-0.020174522329431066,0.023515510204731305,-0.003987340409498996,-0.012380041836336009,-0.009569724913625732,-0.015453253881102857,-0.014447010716395758,-0.013295541656877186,-0.004757494514058935,-0.00047133249101227737,-0.0028335117626346884,-0.007901855297832716,-0.004021697484773434,0.005996946314164475,-0.00029327306076953885,-0.010015106106490257,-0.011828053451932163,-0.004428969594557075,0.0065034500536347295,-0.013109798792490746,-0.003449630262843284,-0.013444148226842478,0.0041772915207098915,-0.0106927749332415,-0.005097013742047629,-0.0025333681030995647,0.0030884543226967764,-0.012420382912252781,0.0028114222941826306,-0.023972602739726012,-0.006097460813026423,-0.002361775706813618,-0.005769925896306871,-0.02164874269518735,-0.008829021362245837,-0.012028073237725256,-0.04599835302494781,-0.019537089823513987,-0.0011143449480865986,0.005064910347420737,-0.0004289345172205916,-0.002261505196727076,-0.0034568467398021774
