Date,IPM,ZYXI,RCAT,HFBL,DXR,ALRS,INTZ,AMTX,PRPH,BHRB,LDWY,BVFL,BYRN,LINK,TOMZ,SCWO,SLNH,CZFS,LIXT,ISBA
2019-02-21,0.0,0.03448278314413922,0.0,-0.008838433316157635,-0.018369672412326343,0.0025318851599098746,-0.030732843038010493,0.0,0.027397110694755034,0.0,0.02205872629989214,-0.033103384807528835,0.0,-0.005000642724244164,0.0,0.0,0.0,-0.0036837089567940406,0.0,0.0
2019-02-22,0.0,0.00555557574328458,0.0,-0.006369473263230008,0.08187132089466909,0.0,0.0,0.029032268608521816,0.0,0.0,-0.021582640735087866,0.03423673667627769,0.0,0.055276514323407744,0.0,0.0,0.0,0.0,0.0,0.010869216034265161
2019-02-25,0.0,0.025782488933486336,0.0,-0.008012786608001199,0.005405426025390625,0.0,-0.002438987173685181,-0.07628005487862455,0.0066666823363064065,0.0,0.0147058175332615,0.0,-0.07142858967489152,-0.023809275963585508,0.0,0.0,-0.022222242227188937,0.0,-0.04705885344860605,0.0
2019-02-26,0.0,-0.030520476918811323,0.0,0.03004857656149662,0.049462368678792945,0.005050563854342105,-0.009779988042929788,-0.004524896030688064,0.003311367526061648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4886363531740552,0.0,0.0,-0.012903022258221042
2019-02-27,0.0,-0.08333334151754779,-0.5,-0.01976167942490603,-0.026639367088582833,0.0,-0.012345679012345734,0.034090944496560915,-0.009901113320015198,0.0,0.0,0.01724135674228333,0.1538461961689801,0.0,0.0,0.0,0.030534302162827487,0.0,0.0,0.023965281641513902
2019-02-28,0.0,0.002020209379231419,0.0,0.007359983184804575,0.014210550408614298,-0.007537983693326811,-0.012499999999999956,0.020879113465428922,0.0033334433614566894,-0.0003388224708343879,0.007246345334360527,0.0,-0.06666668256123864,-0.024389983819081418,-0.08333331781129005,0.0,0.11111114445272485,0.0,0.1111111459963181,0.021276479823002292
2019-03-01,-0.10937500166307601,-0.010080788731020918,1.0,0.0,0.012454580457545994,0.0,0.03797468354430378,0.0010764123830346861,-0.003322368434454437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020832999907529848
2019-03-04,0.0,0.01833011620648839,0.0,0.0,-0.013326510806337288,0.0,0.002438987173685181,-0.021505355669564907,0.0033334433614566894,0.0,0.007194311592171543,0.0,0.0,0.0,0.0,0.0,0.06666666216554895,0.0,0.0,-0.010203540596687044
2019-03-05,0.0,-0.030000002121348346,0.0,0.0,-0.06233770197088073,0.007595236461923838,0.0,0.05494500096186172,-0.003322368434454437,0.00033893731041123587,-0.04999997567157399,-0.0033898261465693524,0.0,0.0,0.0,0.0,-0.018750017802272256,0.0,-0.08888887476038054,0.010308726101968535
2019-03-06,0.0,-0.08659792258762511,0.0,0.0,-0.1202215631214073,0.0,0.0,-0.03645829937886369,0.0,0.0,-0.04511278811641961,0.0034013561525891856,0.0,0.0,0.0,0.0,0.006369432914630435,0.0,0.04878044052774633,-0.010203540596687044
2019-03-07,0.0,0.05869059656097364,0.0,0.016518559670591237,-0.011964769060979763,0.0,0.0,-0.010810800361494066,0.0,0.0,-0.01574806950687102,0.01694913073284665,0.0,0.05500009622423474,0.0,0.0,-0.0506328959763831,0.0,0.10465119545666579,0.0
2019-03-08,0.0,0.03624735693646497,0.0,0.0,-0.002549392155691166,0.0,0.0,0.027322377674172005,0.01666670584076635,0.0,0.0160000392368862,0.0,0.0,-0.0995267745414441,0.0,0.0,0.0,0.0,-0.1263158028585869,-0.05154649040888859
2019-03-11,0.0,-0.04320981861378603,0.0,-0.02906253091891431,-0.03258781390663157,0.0,0.0,-0.02127657550770312,-0.11475406210826256,-0.007796252352628041,-0.007874088390909084,0.0,0.0,0.0,0.0,0.0,0.22123893805309724,0.0,0.0,0.021739127913604772
2019-03-12,0.0,0.023655886262877512,0.0,0.0,-0.02377811110885042,-0.0005024767983209388,0.0,-0.022826116603916535,0.11111102279591778,0.004441050140641334,-0.007936473610684613,-0.003333329115613237,0.0,0.05263231079704789,-0.09090907243657698,0.0,-0.007246376811594235,0.0,0.0,0.0
2019-03-13,0.0,0.00840328082587316,0.0,0.045703184577201794,-0.0182678964118681,-0.007039043851223448,0.0,0.03003338191653393,0.01666670584076635,0.0,0.0,-0.02675581887497358,0.0,0.0,0.19999995529651704,0.0,0.0948905109489051,0.0,-0.024096401231396558,0.021276479823002292
2019-03-14,0.002506263268008846,-0.04999985636701809,0.0,0.0,-0.011716062964324703,0.007595236461923838,0.0,-0.011879025485941996,0.01311478441854419,0.0,-0.04000004359654019,0.0171821081709711,0.07142858967489163,-0.020000291019636962,0.0,0.0,0.0,0.007535276422659276,0.1111111459963181,0.016666399926023923
2019-03-15,0.0,-0.03728077801380625,0.4999999006589293,0.0,-0.0502092231079142,0.0,-0.0024330529886530394,0.008743121770723006,0.02912628005785134,0.0,0.10833343362051795,0.0297297310628013,-0.06666668256123864,0.08163256508788308,0.0,0.0,-0.040000000000000036,0.0,0.0,-0.01639318455615002
2019-03-18,0.0,-0.009111711287367985,0.0,0.0,0.002202623584674157,-0.010050367684931727,-0.002438987173685181,-0.02708556527871142,0.05660370628067435,0.001700878693612795,0.04511268568094451,-0.012467213916483533,0.0,0.03773634916600366,0.0,0.0,0.03472222222222232,0.0,0.0,0.0
2019-03-19,-0.002499997615814209,0.011494357273403644,-0.33333328918174343,0.0,0.04468869065193748,0.005076201534328639,0.0,-0.030066826231884614,0.0,0.0,0.021582738748896935,0.0,0.07142858967489163,0.0,0.0,0.0,-0.020134228187919434,0.0,0.0,0.0
2019-03-20,-0.31077694400324396,0.013636232969624462,0.0,0.0,-0.16900419416059742,0.0,0.0,0.0,-0.008928591795538954,0.0,0.0,-0.0033222549464706486,-0.06666668256123864,-0.022727082922239128,0.0,0.0,-0.006849315068493178,0.0,0.0,-0.01875008891354757
2019-03-21,0.09090909090909083,-0.0022419231786365845,0.0,0.0006155571062700371,0.041350190324415115,0.007120896778851193,0.004889900752586662,-0.0011480908549982294,-0.03903903682724241,0.0,-0.028168988409594475,0.0,0.07142858967489163,0.0,-0.08333331781129005,0.0,-0.3310344827586207,0.0,0.0,-0.002122938564697363
2019-03-22,0.25,0.011235876051288951,0.0,-0.01722535221903798,0.011345169199133087,-0.014646275169719059,-0.0024330529886530394,0.03448272554637244,0.0,0.0,-0.014492690668721164,0.0,0.0,-0.1302330420684339,0.09090907243657687,-0.5555555831502974,0.11340206185567014,0.012605174633907756,0.0,0.010638183158179437
2019-03-25,0.06666666666666665,-0.020000014142322886,0.0,0.0,-0.01762815075512969,0.0,0.004878067388767171,-0.03222220559179001,0.012499932935648106,0.0,0.02205872629989214,-0.04999993673419789,0.0,0.0,0.0,1.2500001396983893,-0.03703703703703709,0.0,-0.05555555555555558,0.00042577422173506463
2019-03-26,0.0,0.0022675820132980196,0.0,0.0,-0.07585646719523764,0.017426874892187305,0.0072815347452712675,0.004592431852421308,0.0,0.0,-0.02877695232725952,-0.024561473249888777,0.0,0.0,0.0,0.0,0.028846153846153744,0.0,0.0,0.0
2019-03-27,-0.11500000953674316,0.00904962689524269,-0.5,0.0,0.023830578956910875,0.002015152317980995,0.0,0.005714280264718097,0.0,0.0,-0.007407375263181359,0.04316551825405712,-0.06666668256123864,0.0,0.0,-0.5,0.0,0.02904537673491503,0.05882352941176472,0.010638253683299403
2019-03-28,0.0,-0.0022419231786365845,1.0,0.0,0.012931001172197254,-0.0196079264568787,0.007228897278567459,-0.01136362558800319,-0.06790120594723403,0.0,-0.014925409553803393,0.0,0.0,0.0,0.0,0.0,-0.05607476635514019,-0.028225554860441537,0.0,0.0
2019-03-29,0.0,0.011235876051288951,0.0,0.0,-0.041702108180269315,0.0,0.028708152747417115,-0.04367814642983936,-0.00331116449301172,0.0,0.007575827947240654,0.0,0.07142858967489163,0.0,0.0,0.0,-0.00990099009900991,0.06224033651875782,0.0,0.0
2019-04-01,0.127118658907601,0.03333333726175636,0.0,0.0,0.03108342990061974,-0.04051276303103446,0.006976726443268522,0.02163462296194396,0.0033221647268952825,-0.016978101935168022,0.007518763874244883,0.0,-0.06666668256123864,0.026737682581180477,-0.08333331781129005,0.0,0.0,0.0,0.0,0.0
2019-04-02,0.0,0.017204363864631533,0.0,-0.010954858112042665,-0.031007723283626443,0.014965297447270043,0.0,0.0,0.016556431564208163,-0.0017271132512350906,0.029850717436572305,-0.03103454282438467,0.07142858967489163,0.0,0.0,0.0,0.020000000000000018,-0.03515624403002704,0.0,0.0
2019-04-03,-0.17794487129071634,0.004228232858563885,1.0,0.007911359353159453,0.0062221950954861605,0.0,-0.006928388968741039,-0.020000022439395027,-0.01628678059587141,-0.0017302375230903166,0.007246345334360527,0.049822105844087305,0.0,0.0,0.09090907243657687,0.11111108351636934,0.019607843137254832,0.0,0.044444472701461235,0.0
2019-04-04,0.0,0.0,0.0,0.0,-0.0724381375380374,0.0005267267299566836,0.0,0.06842734827093944,-0.006622532019073368,0.0,-0.02877695232725952,0.0,0.0,0.0,-0.08333331781129005,0.0,0.009615384615384581,0.0,0.0,0.0
2019-04-05,0.2195122057593062,-0.01684205566708763,0.24999995032946476,0.0,-0.018095198131742984,0.0,0.0,-0.03258425250617447,0.0,0.0,0.029629601970644348,0.0,-0.06666668256123864,0.036458219828349625,0.0,0.0,0.00952380952380949,0.0,0.0,-0.010526272525829938
2019-04-08,0.0,0.027837133136188852,0.1999999682108562,0.06687571850662177,-0.01066931191799625,-0.0052633204804954925,-0.011627906976744207,-0.0011614252308191908,0.0066666823363064065,0.0,0.0,0.0,-0.14285709420028914,0.055276514323407744,0.09090907243657687,0.0,0.2547169811320755,-0.012145562050133951,-0.09574470531532053,0.002127516019799325
2019-04-09,0.0,0.09166667955680596,0.0,0.0,-0.009803865653465582,0.0,-0.025882317038143365,0.005813947847045586,0.0,0.0,-0.021582640735087866,0.0,0.08333325054910778,0.0,0.0,0.5000000372529025,0.03007518796992481,-0.011475594498635222,0.0,-0.016985226721000668
2019-04-10,0.0,-0.041984788837252984,0.0,-0.028840259276945668,0.00990093307113904,0.007936723347994779,0.0,0.021965310510565716,-0.013244962521621773,-0.012128289373607881,0.0,-0.04745766503366666,0.1538461961689801,-0.21428578270943954,0.0,0.0,-0.051094890510948954,0.04477641961071299,0.0,0.002160023877187056
2019-04-11,0.0,0.03386477627165774,0.0,0.012727416541907788,-0.053921588335253956,0.0,0.0024154219911944885,0.01583710239437397,0.006711321707028484,0.0,0.02205872629989214,0.0,-0.06666668256123864,0.0,0.16666669771075315,0.0,-0.038461538461538436,0.0,0.0,-0.01724135382233305
2019-04-12,-0.25,0.011560530619097564,-0.16666664459087177,-0.035607448389862406,0.0010362931893419525,-0.005249505727156434,0.009638590985033835,-0.04231624445603788,0.0,-3.0382420068697513e-06,-0.02877695232725952,0.0,0.07142858967489163,0.0,-0.07142860944173757,-0.06666669978035689,0.040000000000000036,0.0,0.23529411764705888,0.024122568237235686
2019-04-15,0.0,0.005714408088682177,0.0,0.026062606768018082,0.031055920856482455,0.0,0.0357995213693143,0.0,0.0,0.0035048299563285035,0.029629601970644348,0.0,-0.06666668256123864,0.0,0.0,0.0,-0.07692307692307687,0.0,-0.04761904761904767,-0.014989076585025018
2019-04-16,0.0,0.005681838726901756,0.1999999682108562,0.006047892184839476,-0.04618474260895222,0.005277208463207561,0.0,0.008139499262773686,0.0,-0.003492589025686277,-0.007194213578362585,0.10320282219863852,0.07142858967489163,0.15757643933498744,0.0,0.0,0.0,0.0,-0.14000002543131507,-0.008695639207308759
2019-04-17,0.08333333333333326,-0.0018832459425718318,0.0,0.021941330274728,-0.0010526556717721514,0.0,0.002304112225928412,-0.04267589523496951,-0.006666580143003142,-0.02631242958939073,-0.028985480061493263,0.0,0.0,0.0,0.07692312100935417,0.0,0.0,0.0,0.0,0.0
2019-04-18,0.06769231649545526,0.0018867992496029995,0.0,0.013585789220061262,0.0010537649233954838,0.0,0.0,-0.019277076074702304,0.006711321707028484,0.0,0.007462653941384456,0.0,0.0,0.0,0.0,0.0,0.08333333333333326,0.0,0.19767443923578898,0.01973655206712066
2019-04-22,-0.2622478611895438,-0.005649737827715384,-0.16666664459087177,-0.00670177755243917,-0.01052635594418172,-0.005249505727156434,-0.004597718688263308,0.031940986423175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023076923076923106,-0.03174612908980334,0.019417488313168585,-0.019784502259041825
2019-04-23,0.0,0.009469731211502852,0.0,0.0,-0.007446776347333928,0.007915348102736086,0.004618955345575992,-0.042857089131866144,0.0033334433614566894,0.027023483085333533,-0.007407375263181359,0.0,0.0,0.0,0.0,-0.2142857218883475,0.015748031496062964,0.0,0.0,0.009214384525001673
2019-04-24,0.0,0.01688551445481945,0.0,0.0,0.025723448347342748,-0.007329678440250675,0.0,-0.0298508060193573,-0.009966799742024746,-0.016842200481079428,-0.02238806349518785,-0.09354836673909106,0.0,0.0,0.0,0.0,-0.015503875968992276,0.0,-0.23809523809523814,0.0
2019-04-25,0.17187502619344808,-0.005535075389570321,0.0,-0.0237604246605021,-0.028213115224588803,0.0021098692200554048,0.0,-0.015384570710521017,0.010067136879275962,0.006067028859034984,0.0,0.12099649822999492,0.0,0.0,0.0,0.0,0.0,0.0,0.21250001589457201,0.0
2019-04-26,0.0,0.018552844845305394,0.0,0.013821930120273551,-0.004301071078780971,0.0,0.0,0.06770831473921968,-0.003322368434454437,0.0,-0.00763355444294711,-0.03174599054730154,0.0,0.0,0.0,0.0,0.0,-0.006557413850261873,0.04123707353471229,-0.019565274244876862
2019-04-29,0.0,0.010929001866902599,-0.19999996821085608,-0.001185271109402919,0.021598251006661906,0.00526282621978913,0.0,0.014634176126057108,0.0033334433614566894,0.0,0.007692273834049468,0.0,0.0,0.04712043833187973,0.0,0.0,-0.015748031496062964,0.006600697354515628,0.0,0.0
2019-04-30,0.1333333651224773,0.00360342557631399,0.0,-0.0017804271286637752,0.003171219117359403,0.0026181593442506923,0.02298850574712641,-0.03365384202075794,-0.003322368434454437,0.0,-0.00763355444294711,0.0,0.0,0.0,0.0,0.0,-0.04800000000000004,-0.006557413850261873,-0.08910887536552792,-0.011086312370305329
2019-05-01,-0.032352979537936366,0.07540423690857412,0.0,-0.014268890192248973,0.0,0.002611015992633803,0.0,-0.003731369286201769,0.0066666823363064065,0.0,-0.04615385260303817,0.0,0.0,0.0,-0.07142860944173757,0.0,0.008403361344537785,0.0,0.09782604414033136,0.0
2019-05-02,-0.057750777940266396,0.11519186337242648,0.0,0.0027139578063275493,0.0010537649233954838,0.0,0.0,0.023720341852357496,-0.006622532019073368,-0.006740065910902704,-0.016129071244303184,0.0,0.0,0.0,0.07692312100935417,0.0,0.0,0.0,0.0,0.021973171466642016
2019-05-03,0.0,0.03293409322913532,0.0,-0.006917098183211623,-0.01578943352950246,0.0020831285176332592,-0.0022471567218222965,0.06097562482568364,0.02000004700891944,0.0,-0.040983651409031485,0.0,0.0,0.0,0.0,0.0,0.0,0.014851528696166572,0.0,0.0
2019-05-06,0.0,-0.017391291649142437,0.0,-0.011508323888591021,0.16684485586054776,0.0,0.002252217808209167,0.4827585687157281,-0.02614375090483645,0.0,-0.008546971722914631,0.0,0.0,-0.04500001776963225,-0.07142860944173757,0.0,0.0,0.0,0.0,0.0
2019-05-07,0.0,0.047197578971929666,0.24999995032946476,0.0,-0.0586617230613663,0.0,0.006741555889001161,-0.031007723283626443,0.013422746293212606,0.0,-0.01724136311067892,-0.01639351638705422,0.0,-0.0052362752013517255,0.0,0.0,-0.04166666666666663,-0.01869919242263829,-0.2772277171629781,0.0
2019-05-08,-0.035483838219299235,0.021126839466943936,0.0,0.0,0.04771175747589629,0.01091436122960987,-0.006696411655569223,0.039999961853027344,0.009933798028610052,0.012500192403103183,0.0,-0.06333335052865396,0.0,-0.021051682031850705,0.07692312100935417,0.0,0.008695652173912993,0.0008282822110896593,0.23287673380388818,0.0004386203543460532
2019-05-09,0.0,-0.01517239613621979,-0.4000000158945719,-0.0021443045443865216,-0.07713753773705145,-0.028277286029941617,0.0,-0.13076920255401325,0.0,0.0,0.0,0.0,0.0,0.07526852181720156,-0.14285716566504258,0.0,0.0,0.0,0.0,0.0
2019-05-10,0.0,0.012605013616813654,0.33333342163651314,0.0,0.014098628937147861,0.0,0.0022471567218222965,-0.017699098239742916,-0.009836088313908031,0.0,0.008771951315045712,0.0,0.0,0.0,0.16666669771075315,0.0,0.07758620689655182,0.0,0.0,0.008771916629475296
2019-05-13,0.0033444784051375187,0.0013831309372267508,0.0,0.016579358245392806,-0.012909644327768532,-0.002645677965149029,-0.004484236661089436,-0.027027000903735332,0.0,0.0,-0.008695673292274386,0.0,0.0,-0.10000011399386699,-0.14285716566504258,0.0,-0.07999999999999996,0.0,0.0,-0.008695639207308759
2019-05-14,-0.29666670163472497,0.08701645378221934,-0.25000004967053535,0.0,0.03420524818319759,0.0,-0.040540607880580004,0.07407400048809576,-0.00331116449301172,-0.013499291569717853,-0.008771951315045823,0.0,0.0,0.0,0.0,0.09090907243657687,0.0,0.0,0.0,0.002192950229680024
2019-05-15,0.322274929177814,0.0012707202127062445,0.0,-0.005436182691406111,-0.07392989250475979,-0.0026525715963916507,0.007042325410881345,0.02586214781232954,-0.003322368434454437,-0.01872513646686713,0.026548677901135243,0.014234961607719754,0.0,0.0,-0.08333331781129005,0.0,0.0,0.00082808254882627,0.13333334746184167,0.006564570623139421
2019-05-16,0.1111110921211802,-0.04568524639106586,1.3333332891817435,0.0,-0.007353008942499462,0.0,-0.009324044560642064,-0.0504202177342542,0.0,0.0,-0.0517241480558257,0.052631508846761266,0.0,0.0055550037986784595,0.09090907243657687,0.0,-0.02608695652173909,0.0,0.07843135910493748,-0.020434390817760995
