Date,ABTC,ACET,AGAE,AGIO,AIA,AIFU,AMAT,AMGN,AMRX,AMSC,AMTX,ANIX,AQMS,ARCT,AREC,ARTW,ASMB,BILI,BLRX,BND,CCRN,CGBD,CODA,CPSH,CRMD,CYPH,DSGX,DUOT,DXR,ELTK,EMCB,ENTA,ERIC,EVO,FCA,FGEN,FJP,FTGC,GAIA,GLDI,HAS,HNDL,HYPD,IBRX,ICUI,IMMR,IMTE,IROQ,JOYY,KALA,KALV,KPTI,LINK,LMFA,LOOP,LTRX,LWLG,MCHX,MDB,MNKD,MOGO,NISN,NIU,OCC,OPRA,ORMP,OTLK,PACB,PBYI,PGJ,PPH,PSIX,QAT,QNRX,RDNW,RDVY,RGLD,SAVA,SBET,SCWO,SIMO,SKYE,SMPL,STIM,TAYD,TCRT,UNIT,UXIN,VRDN,WFCF,WVE,XOMA
2020-01-02,0.004744958481613271,-0.053691313828514886,0.03461544457272181,-0.004816744340027768,0.022121159912016575,0.004235474978652176,0.01900384356092588,-0.0040237329360230945,-0.010373483185505572,0.005095536603691109,0.08554221807846263,-0.08536584568052041,-0.0251655831242239,-0.08003678884255438,0.04761909717695367,0.01694913656104502,-0.02737048347899884,0.12513425449458704,0.03999998304579,0.0013120265386055152,-0.040447527681382156,0.011210642633594059,0.019115872114665144,0.03960392300071258,-0.030219816028631663,-0.05357137839404824,0.026451245812941337,0.02510463590183387,-0.011702091610770182,0.013888941575874725,-0.00013526746657221977,0.003561042814019144,0.026196042264102104,0.0,0.016697607968005013,0.022615994404290074,0.014098536098578363,0.0021139793174549393,-0.011264039840909401,0.0022078616252576566,-0.0026512495066758346,0.003079723957477132,-0.035714252262698754,0.04485490184829133,-0.008016246468265487,0.04441450722680318,0.019172052814024898,0.020851451414243938,0.11422621548804912,0.04065040650406515,0.015160048616508215,-0.023474179400278405,-0.0021049978197873465,0.07096772552818376,0.030303050736824266,0.047887346078138604,0.0,-0.002645500142578139,0.020667131738385525,0.007751930820906638,0.0015588573648608328,0.056896538570009536,0.023446637224626476,0.012307680570162294,-0.016216203477493085,-0.040776705681204506,0.4830508234856359,0.003891046973934831,-0.036571393694196375,0.06131252299362244,0.0038952672923282528,0.16962021007272,0.01180444862506369,0.07657657657657668,0.06537529623363314,0.008360923819086041,-0.006968914501321866,0.38461539872299344,0.05825246493950598,0.0,-0.0007887855521142573,0.10687022900763354,-0.023826218758312034,0.0,0.05137963369107168,-0.021186440677966156,0.023142399187072726,0.01327433628318575,0.05833334547502056,0.10465115465041963,-0.004987585586913923,0.013919453433514084
2020-01-03,-0.022432113341204207,0.03546103196838102,-0.03717477357769139,-0.004840057660368768,-0.0185296598918403,0.013803722731332568,-0.015916631655304103,-0.00678899133063926,-0.01048222032176016,-0.02661597486699474,-0.0011099297498747829,0.05333336194356275,0.004076128505128951,-0.006000041961669922,0.02878786825170465,-0.02222220161814692,-0.005527668791246443,0.05393790547089483,0.01709400107056047,0.0035721024962591663,-0.010762321943011854,0.01108657620007647,-0.03517001173813239,0.0,-0.004249253996364777,0.5188679058554342,-0.0015963442932735994,-0.020408212915155044,0.017222803882573468,-0.021917833749169002,0.0,-0.006935488793157751,-0.017758149152722003,0.0,0.0,-0.017555859553123554,-0.009203127823847024,0.0005277193595816243,-0.00886078111599331,0.0013221156174478832,-0.0026585716690875616,0.0036848458586109523,-0.041666648270171636,0.020202000741265103,-0.0006464557717057451,-0.015463957421228969,-0.025224462077113263,-0.018723473187037487,-0.020061147639303445,-0.0026041666666666297,-0.04701329563365908,-0.026709402870521814,0.0,0.024096401231396447,-0.003921564960883028,0.05107528380623205,0.11428569239013009,-0.010610069510715747,0.007146515610753079,-0.02307690191550993,0.038910530382690656,-0.004893951725845613,-0.01718208778872954,-0.012158043257392115,0.023076944575088465,-0.018218654158990044,0.16571426391601562,0.019379919462571227,-0.009489907569390832,-0.011100850929963713,-0.011485369256622135,-0.025974001846660322,-0.00022230835615821842,0.03556485355648542,-0.046590890741545654,-0.011884971769196007,-0.008173682442786379,0.3402777603011067,-0.0366972701817021,0.0,-0.007302134919590864,0.020689655172413834,0.0111270444777809,0.002227222581649535,0.020814437852152867,-0.025974025974025983,-0.017857097428705337,-0.013100436681222738,0.051181148186348,0.02105265826282432,-0.047619061846197575,-0.00830923192559796
2020-01-06,-0.04347826086956519,0.0,-0.01544400122725742,0.025375359266390785,0.0003021995240535258,-0.01701963487056246,-0.021564830856111716,0.007674023999085122,0.002118692653888754,0.0,-0.007777744075397441,0.0,0.08254395599687436,0.052313931560912685,-0.022091376814583952,0.017045438382004896,0.030318330292134377,0.051177498399960886,0.0,-0.001186068027351439,-0.01994554113150737,-0.0087720671051017,-0.002430073536057731,0.00952380087370197,-0.008534910074822766,0.16149070309726166,0.011877580453692804,0.04166669918904331,0.01058205116276123,0.0,0.0010824213488376255,0.0064966952714233805,0.006779709076101481,0.0,-0.01350367772102179,0.00603388257136217,0.004150216008113938,0.0031627723173521805,0.0012771684520147542,0.0030805114364789166,0.0029512877062627396,0.0,-0.04347833298104209,-0.056930698328024776,0.0014015876379296355,-0.007853354762000997,-0.0012061470836889354,-0.01040787411279731,0.014052729874602932,0.2637075718015667,-0.011027198592967857,0.01372118612328932,-0.139240801439384,-0.05529411166321996,0.04330713982930723,-0.007672626785479197,0.12820516347415012,0.005361925153952507,0.038509919228455036,0.047244144007827726,0.0636704387401783,-0.016393442622950838,-0.009324000514850717,0.00923076042762161,0.018259868556055547,-0.035051562811695414,-0.12745100147492283,-0.013308016847036863,-0.03473053276699167,0.0011454354324560434,0.0018841719802187296,0.011111153496636383,-0.007557191216067793,-0.02626262626262621,0.01311080478855886,-0.0016782184172650094,-0.010988078796056455,-0.10569943465393683,-0.019047631157769085,0.0,0.013518830291104678,-0.04054054054054057,-0.015264476535718607,-0.017777760823567745,0.011524833113331523,-0.0022222222222222365,-0.01212131887077672,0.09734513274336276,0.05430704787921181,-0.030927873443827636,0.09342112156492943,0.00437154566664999
2020-01-07,-0.04040404040404044,-0.006849378343400603,-0.012156823329492195,0.01278611900234461,0.003019725787530625,-0.01385145459610182,0.028886157458470008,-0.009404868546316503,-0.010570864806181857,-0.015624985448084439,-0.04703246964668528,-0.0601265987530859,0.23124999999999996,-0.001912089645385362,0.009036208117524591,-0.02234634788015244,0.003433102917379749,-0.0034467870254926147,0.004201696835099522,-0.0008316645445822779,-0.022201731311402684,0.002212497068763364,0.0012180546693509875,-0.00943395377648304,-0.03873744462753992,-0.10160435552732272,0.0047403857356498325,-0.04000002997262142,-0.01989534348302424,0.008403335264047795,0.00027068419279285827,-0.017105072654684528,-0.010101016027768583,-0.022568089746613618,0.007029228965137468,-0.015686274509803977,0.0005903876296273758,-0.0015764969781124627,0.025510179256708287,0.0018638810173963183,-0.018697863783050828,-0.0008153212067845139,0.03787878933834454,-0.08398948505215609,-5.3803332964563744e-05,0.0013192646064192903,-0.04841361521583931,0.0,0.022925627190848674,-0.10950413223140498,-0.019953059525840366,-0.0008120396890456405,0.05147094207347935,0.0,0.03773581171086837,0.025773170536872003,-0.09090907243657698,0.0,-0.011672593520629437,0.04511273747632516,0.056337971413949806,0.0,-0.0023529950310202663,-0.0030487776068546246,-0.03375532546912896,0.02564110401662978,-0.008988755857864406,-0.05202311713867569,0.01861037353859185,0.005720722386479249,-0.004388111067615719,0.09890105283544126,-0.005599143958783137,0.6970954356846473,-0.004705877865062047,0.002241821358473617,0.011530770921467814,-0.10776364922864545,0.019417488313168585,0.0,0.02196963003659813,-0.04929577464788737,0.00036049852070463295,-0.02262441242227664,0.014022773843279213,0.008908685968819663,-0.02453978142764246,-0.032258064516129004,-0.026642917220388806,-0.01595740320108785,-0.001203396916590882,-0.01849837629768203
2020-01-08,-0.05921052631578949,-0.027586181625072426,-0.01945217298796109,0.02117696808393288,0.006021462193736227,0.010534509223274702,-0.0006490759888663211,0.0007563282833313867,-0.03418800283779255,-0.019841282606185007,-0.01292601298652818,0.010101000370632551,-0.08121827411167515,0.03831423259404998,0.022388037792902438,0.005714280264718097,0.010263884692977454,0.030696109709575925,0.004184116446269481,-0.001545759240314304,-0.003784291675298146,-0.0036791609605151265,0.0048661752498320165,-0.028571402621105912,-0.00746264407777486,0.04761911790117157,0.008986779172386328,0.0,0.030982903043820897,-0.01944443231649673,0.0014863346537770106,-0.0009850824731788554,0.009070183077153793,0.0,0.0,0.0032809936723694477,0.0027537203823335688,-0.007894608667715852,0.012437858450770278,-0.004268774219347793,0.015088390296548626,0.00040728101167131214,0.02919709993894637,0.06017193053671299,0.009959656008159401,0.014492652018784247,-0.02168893916473269,0.0,0.031443425162736904,0.09280742459396762,-0.01856295563644339,0.008940577898670865,-0.04428932789855777,0.05853050388049241,-0.021818161010742188,-0.002512560405862674,0.0625000139698384,-0.015999984741210893,0.010154138383348554,0.0,-0.05666669209798181,0.0016666412353516513,-0.024764044317067913,0.006116202153874983,0.0,0.0,0.01473924251008829,-0.042682933920838106,-0.008526150365282814,0.006825896071520399,0.001259233581669239,0.18000001907348628,-0.00028149002230359876,-0.2078239608801956,-0.05437352672255169,0.004612903313683914,-0.07139277942689526,0.11688319409068693,-0.03809526231553817,0.0,-0.021305215626252094,0.059259259259259345,0.002522511525197002,-0.004629625030506013,-0.006050103428743681,0.013245033112582849,0.0,0.004166666666666652,0.020072987407902865,0.10810811162632561,0.0036144255761199062,-0.0288247891607899
2020-01-09,0.04195804195804187,0.04964536745690218,0.016194316352106997,-0.031505519102314694,0.008678767927985165,0.015443977984337387,0.00633337155449798,0.00298018844992054,0.03761063650692731,-0.0013494942308494018,0.023809572804273094,-0.023333311080932617,0.06298339169328382,-0.011992630314666797,0.0,0.005681812794001706,-0.0038703091479715956,-0.028523502551318747,0.016666650772094727,0.0011910608758807228,-0.01994302407144677,0.003692747171746502,0.001210681429144378,-0.02941173720662238,0.007518753861753602,0.10795452144027795,0.021598780316162136,-0.041666628231130654,0.01554410136105644,0.09065152126643006,-0.0006749165455679496,-0.008545548991057972,-0.003370941179073661,0.039609828767630306,0.008817019673473148,-0.0070077084793273015,0.005100269390851064,-0.0013263791306292738,0.01842747078669582,-0.003958144778585693,-0.010004985604891936,0.001224549367019545,0.009456301018758717,-0.05945946642567057,-0.0023987856737218705,-0.006493455399675829,0.07240565057410286,0.0061352073152094455,0.04394339206316111,0.002123142250530785,-0.037827880108180056,0.03195495417336924,0.04878055641582524,0.04000001795151653,-0.013940573328424355,-0.04030228833189686,-0.03529415312110251,-0.016260146842582146,0.06908107326056934,0.028776951269557483,-0.010600724972226638,0.038269602498379296,-0.02055623541524154,0.0,-0.03056765094877767,0.14583328780200921,0.018994422337077488,-0.014862032079497989,0.06756747099055249,0.011299429569813224,0.006131093451225755,-0.030508525807840914,0.007603375241433508,-0.0864197530864198,0.013749957084655762,0.006873199450351475,0.005286811886195508,-0.07790703760603801,0.029703021403977292,0.0,0.0009805025938804945,0.0,-0.10711716660409398,-0.020930267115292778,-0.019999960194463262,-0.008714596949891074,-0.010062981802401838,0.024896265560165887,0.12522363292468075,-0.08292687281968003,0.026410596523862795,-0.041095886434084794
2020-01-10,-0.04832214765100673,0.14864864989261495,-0.08366535416130183,-0.004941277852120396,0.008604158448113797,-0.002661495389721269,-0.008068308306732774,-0.0028040997947029744,-0.03837949384702144,-0.021621665160441172,0.03488368708227374,-0.02047787707545201,-0.09979208709628251,0.040149421442035704,-0.036496315432303805,0.039548052658986865,-0.01796989804315352,-0.0695164344110073,-0.012295050891423576,0.0016649836662654405,-0.011627896231359958,0.008094096035255571,-0.02781142481010701,0.010101000370632551,-0.014925359325276832,-0.056410275972806456,-0.017000927982458336,0.0,0.0,0.012987129457484592,0.0,-0.025029041776909122,-0.02705717114250139,0.009573042396748832,0.00036414195220046963,-0.010820983298047482,-0.00975802648493318,0.006640117742106044,-0.024125429455422065,0.0067327611458336545,-0.02136661487285796,0.0014266566009828452,0.014051486262310453,0.022988483697581552,0.0016030086109632968,0.013071860765527132,-0.010336512163741207,0.0,0.017241471663707042,0.12817796610169485,-0.02916931038645032,-0.043715867245017415,-0.05813950369524212,0.04185515399106943,-0.06409042163102407,0.02887142655287156,0.024390220854836775,-0.022038611460747926,-0.004868037834387606,0.05594408800680317,0.024642945455049192,0.03846156197421835,-0.0012345961001080097,-0.012158043257392115,-0.00900885235514326,-0.06181820956143469,-0.007675405230548105,0.019396585167589242,-0.031070140060633467,-0.005586493975383355,0.0020313770046820334,-0.04895100406320296,-0.003353800010622132,0.054054054054053946,-0.26017259506786905,-0.005030279568744134,0.014261465069399959,0.02774272319722626,0.028846079781212453,0.0,0.009012427384620825,0.11888111888111896,-0.0330112596532649,0.011876529758149568,0.038154333099893245,0.02637362637362628,0.008894724042962432,0.044534412955465674,0.14467405515744725,0.047872401748470184,-0.004678358007099592,-0.020634938175415174
2020-01-13,0.0014104372355430161,-0.07647057786414457,0.05217396802848251,-0.06248707517786922,0.02000275851515365,0.011818564287121136,0.005530968365737632,-0.0056238927275105155,-0.0022173455375444906,0.029005531047764155,-0.01123594452133514,-0.034843173735210176,0.04503466044568527,0.08797123088274716,0.030303000199675578,0.048912995943839244,-0.04599408049036402,0.020417658915779846,-0.008298786712602424,-0.0005938870987667322,-0.030392105072472253,-0.00510942560478278,0.034825837599464116,0.029999971389770508,0.03030307408973054,-0.07608693736712702,0.009090906015160272,0.084782608534689,0.0,-0.03846161469501752,0.0010806902331212953,-0.018531114557006734,0.032444894162099835,0.0,-0.0076447496498882606,-0.00642092746730083,0.00492691694656977,-0.008970981339098794,0.004944370963977374,-0.004604318917398764,0.03127466631905662,0.002035752172676153,0.039260988288526866,0.9101124438293184,-0.010562794130563602,-0.010322540032668415,-0.006999969482421875,0.0,0.017712626915089347,0.017840375586854362,0.0150228305638469,-0.06176868533871882,0.009876688583074333,-0.04451681431763754,0.03423969205828459,-0.05612245518582293,-0.011904750923180218,0.01408449379940424,0.02465997480351878,0.07284769205287711,0.0038340874898366017,0.07253081368666225,0.03708284117138083,-0.012307680570162294,-0.002272876622592457,0.015503861641813277,-0.05082873242565322,0.029598280321575743,-0.08432304414651248,0.029438331306864685,0.0045222957018622445,-0.016544145522284337,0.027201405072565965,0.0064102564102563875,0.0,0.005583654608742217,-0.022937096177315652,-0.14233127628308984,-0.028037313207575854,0.0,0.020582729325313798,0.125,-0.04787675256511392,-0.009389773835924098,0.04102568407997209,0.0021413276231263545,0.020150663289885573,0.10077519379844957,-0.05972226355301424,-0.010152296674584615,-0.07990602666119195,-0.04092383372742592
2020-01-14,0.019718309859154903,-0.05095536647908472,0.03305781867105084,0.08651507504160083,-0.005911969177516019,0.000753408762490082,0.008736340324073222,0.013000091337169284,0.11555555131700301,0.02281880277131365,-0.02727271495771799,0.19855594083156625,-0.15911603895998794,-0.029702942250534492,-0.04411769217479555,-0.031088054098535878,-0.039398631784675175,0.04001823907570179,0.03347285176477244,0.0014267579788900253,-0.011122407131747947,0.005869425531432881,-0.003605737268218112,-0.02912618662434696,-0.01617648976896824,-0.017647013944738,0.000659252803794308,-0.016032062350041287,-0.040816384124437,0.013333315010191749,0.0008093562935336251,0.016629119904466805,-0.01346810829614975,0.0,-0.003668135992408894,0.023934897079942452,-0.0023534752482419208,0.0026625158379356417,0.022140258627555864,0.0006601483546520015,0.0037192642603030013,-0.0002872276976314536,0.053333367241753526,-0.27941177089321556,0.01908660841555898,-0.01694912809377469,0.03345639221079555,-0.0026133011642647253,0.002700649708148095,-0.027675276752767486,0.030244547502094266,0.037122992563553225,0.0024447446973423492,-0.07954547014446645,-0.003894928310066881,-0.0027027000903735443,-0.0361445445698767,0.0,-0.0005231955342271943,-0.04938274239498086,-0.0416667356535213,0.08633093525179847,0.01311080478855886,0.11838002227616795,-0.013667498548586066,0.009542021549400426,0.02095463352483784,-0.01232031708203063,0.08171207669570024,-0.008513594491183829,0.017540885800403583,-0.0841121153806903,-0.0016380847530468312,-0.02547770700636942,-0.009999990463256836,0.00218220511557754,0.010703390529473111,0.07582263621785024,0.05769228182835984,0.0,-0.012557070343699572,-0.11111111111111116,0.0660252849200953,-0.014217996626207485,0.002463032201932114,0.019230769230769162,0.014815161886695405,0.021126760563380254,0.05760709537466546,-0.020512845845836236,0.002554276005285905,0.03929025357744709
2020-01-15,0.24309392265193375,0.020134231256231372,0.3239999771118165,0.01990655192664681,-0.010734071592415018,0.011295336060826555,-0.006735989125137287,0.007083268806842957,0.021912377277360395,-0.005249338904693812,-0.0070093251326812656,-0.006024090761646117,-0.007884342787800813,0.03231293427254034,-0.1230769019155099,0.01604276540816718,-0.033459266149416855,0.006996057784905307,-0.028340110984520828,0.0015418112036200693,0.049079806647890356,0.0029177681038565773,0.002412600465103276,-0.029999971389770508,0.037369207453171516,-0.0419162114347259,0.009661805398843537,-0.0020366509771936325,0.026595745760156664,-0.026315753785431495,0.0017520075970831606,0.004600450912956688,0.0045507022456130475,-0.030912214721519504,0.0,-0.007012622720897643,-0.002358939889097522,0.002124148236541057,0.0012032821543443983,0.0016513057747926663,-0.021092549937253513,0.002411775560626994,0.0021096723818985197,0.08163267093517002,0.028252535590050698,0.021220074265438704,0.04504110009986939,0.0,-0.005686178376163142,0.04174573055028463,0.06058708928714607,0.029082727210868686,0.0,-0.024691296006545627,-0.026392914581727545,-0.008130073421291018,-0.05000002607703169,0.061111120677288966,-0.002944428075971839,-0.012987000923330161,-0.007246312545574507,-0.05827816590568091,0.0023529950310201553,-0.002785512730456685,0.04157059269390295,-0.005671027067584822,-0.019384272225830057,0.024948001452519408,0.00239802202919015,-0.0037426204385930806,0.016628552334399194,-0.03061226376490178,0.0013672995586582193,-0.05882352941176472,0.010101000370632551,-0.002756675238993256,0.01984541817128549,0.12367019025231984,0.009090885971531737,0.0,-0.040655061491065236,0.125,-0.009433943812699241,0.0,0.006552000283056136,0.0398322851153039,0.01824802451371821,-0.096551724137931,-0.053072598414485306,0.0,0.015286609811073548,-0.02601631248262748
