Date,ACGL,AEHL,AMSF,AMZN,ANAB,ASYS,ATLC,ATOS,AVBH,AWRE,AZN,BAND,BANX,BGRN,BIIB,BMRA,BOOM,CDC,CDXS,CHRW,CLGN,COMT,COST,CSCO,CVGW,DGRW,ECPG,EDAP,ERIE,ESPO,FER,FEX,FGNX,FIVN,FIXD,FMB,FPA,FSFG,FTDR,FTXH,GNSS,GREE,HGBL,HYLS,IFGL,IFRX,IGIB,INCY,INDY,INOD,ISBA,ITIC,JBHT,JKHY,KHC,KMB,KRMA,LULU,LX,MBAI,MDLZ,MKTX,NFTY,NICE,NNBR,OMEX,OXSQ,PAA,PAHC,PCAR,PEBK,PEP,PETS,PEY,PHO,PPC,PRPO,QRVO,QURE,RAIL,RGEN,RMNI,RNEM,SHEN,SNBR,SSYS,STAA,TATT,TER,TLT,TROW,TRVG,UIVM,USTB,VIOT,VOD,VSMV,VSTM,WDFC,WING,WORX,XENE,ZKIN,ZTEK,ZYXI
2020-01-02,0.011890893251338852,0.044117647058823595,0.0031804725869803985,0.02715061035487687,-0.02215382502629204,0.01396653402246506,0.014428425209601858,0.012738840928875783,0.0,0.011904821881092875,0.010629722370976813,0.002654147710312138,0.006726499655010931,0.003542552798825982,-0.00839153661497305,-0.036423806553163685,-0.0002225105607197575,-0.0003675984954576439,0.026891826849958278,-0.004731324691024774,0.0050877689926338565,0.005226785265097567,-0.008267549762134285,0.017013189075967494,-0.03731094336475571,0.004951302376264621,0.01640265855050993,0.0022573880969170013,-0.005180627288553286,0.019942242890477857,0.0,0.004752159356465002,0.0,0.017993294788488434,0.001544235775785996,0.0007559352558550447,0.0010520754416212252,-0.007451469037503378,-0.0010543913747615985,0.006869719985985734,-0.030581010769374584,0.009174339840903656,-0.03061227592911475,0.0020498181452928144,0.0016557646052877129,-0.06818181270848078,0.0024145073254904226,-0.015460358209336,0.011652201278293584,0.07017547712211614,0.0,-0.002323853541667642,0.006336647801520989,0.0015104006846520246,-0.016184467461230256,-0.012504838428553877,0.0095868150340217,0.007553848205773317,0.09431242294760178,0.005813864516596823,-0.01361665962681513,0.003007043067765114,0.014492667534209858,0.022365461535359676,-0.004324320200327247,0.034482725116836255,0.009191358641621461,0.01576916447610932,0.018928769741200613,0.005183288561517063,-0.012176423917960477,-0.006219173256087007,-0.00850359488145569,-0.0036868404323785464,0.001294450288013227,-0.016503705883247455,-0.029268311291206217,-0.0023230169892688446,-0.019536721383384026,0.0386474225626221,0.013837824641047325,0.01288658526843589,0.011845040183391387,-0.004085724113283562,-0.02680754395869034,-0.004448846002195306,-0.01080458553317476,-0.00990102749433508,0.02185007224065383,0.011292951319103128,0.027248572377427616,0.022900749817871047,0.008501302590631754,0.0010869354983891188,0.01865665514927084,0.005173255312537872,-0.003023022254632912,-0.007462679485599422,-0.004584359969470264,-0.017279481748376457,0.017770020980392376,0.04652941467018845,0.031007815693931073,-0.035714251502436234,0.0063533315147776825
2020-01-03,-0.0011521090880184381,0.08450704225352124,0.0018114213629714104,-0.012139034655920922,-0.04971679954588537,-0.0068870783964926074,0.019693582575515345,0.0,0.0044444691051135354,-0.01176476445577379,-0.005953516459829777,0.014014349249011904,0.0017819117423651942,0.005016414041870698,-0.011521153627551128,-0.03436430931327672,0.0040062521633044135,-0.007795744891057388,0.005481129851992339,-0.0011566576381573102,0.06475821385076674,0.002418270826787472,0.0008233524277043713,-0.016315695474227176,0.008829448153365504,-0.006363951691459424,-0.013355580427863889,0.006756696528056327,0.01096040463610648,-0.0028299350294429537,0.0201342602020691,-0.005034972255459458,0.0,0.003744757219897199,0.003467933406012147,0.0025182039472164686,-0.010861658601653112,-0.006606644011481144,-0.0008443551136151362,0.0,0.0,-0.009090936499980828,0.0,-0.002045624986077854,-0.0029752064859713823,-0.01084009789505469,0.003441414982239044,-0.09386994975266816,-0.019708303218813894,0.00819671330225158,0.0032908701987113265,0.004407146042778143,-0.004169333510452011,-0.0011654136268278714,-0.011704949425808797,-0.00029445078017997783,-0.004389299691595849,-0.0033416107677815,-0.002631606209914983,0.0,-0.0016566366184889159,-0.0005262822026218528,-0.021568763582160422,-0.003908681983815776,-0.013029303481221888,-0.015151500920837613,-0.003642829458455288,0.009636235293613016,0.003161732185202659,-0.009810057125880789,0.0,-0.0013988187438069843,0.0025731950985234953,-0.0010572998591212857,-0.001292776852643951,0.0034183437939956374,-0.015075338834740326,-0.03121768519457291,0.015940721365420574,-0.013953585338433494,-0.011089794509113737,0.00254452679221151,-0.008587077794346198,-0.014719940244872443,-0.02399828370458701,-0.018867883430121357,-0.01178499099231467,0.01400003433227548,-0.020809089510384293,0.015400262996348113,-0.003275556087373066,0.007462707385914813,-0.009784681110134641,0.0006911716636894827,0.0,-0.007205267704777807,0.0039413062523347975,-0.022556369412079502,-0.0035704197288041195,0.043427163673186886,-0.007189287608854733,-0.034256578562778084,0.11654132811154838,0.0,0.05429292836290478
2020-01-06,0.003921633587995466,-0.038961038961038974,-0.003315296234106646,0.01488557393050649,0.0,-0.01525660650934968,0.019313338097612043,-0.006289302046118661,0.0016089705227946283,0.008928634150297876,-0.0041925616334740345,0.035472933985940314,-0.0017787421807866632,-0.0017563805406141109,-0.00010314175233749889,0.06049824902337475,0.02571488797828847,-0.00102838056534027,0.005451250838291788,-0.01582226222436167,0.12622950704339297,0.00042206321159765636,0.00027403432648931414,0.0035691799892607623,-0.025233246497101236,0.0006193676938162085,-0.004512122152935172,-0.02237134436829158,0.009488890482183043,0.0030959158131194098,0.0,0.00015319553160075827,-0.007246376811594235,0.019698547272699374,-0.0009598908157895103,0.0009870569041126043,-0.0053135622261945015,0.0015114278520813595,0.02197331630246646,-0.006183319764491824,0.0,0.05504589415692207,0.0,0.0006147312515141223,-0.0013262768272489511,-0.035616468779251176,-0.0018857190481539332,-0.007188769923223259,-0.01148827066796232,-0.008130073421291018,0.0,0.0008777662577539314,-0.01734619659748582,0.006930847878977131,0.0022407735149199137,0.002209343974852729,-0.0003813279735995767,0.011992749713946926,-0.034960352505139514,-0.017340997126628732,-0.001659143099960625,-0.01570846566222872,-0.013169247175948806,0.010696217983583889,-0.029703020157464288,0.05969230945293713,0.009140422769793988,0.02173927785866092,-0.011032059078195933,-0.0036836807725803,-0.04129429496475234,0.0038338189013127355,-0.0038495410484934434,0.0026458491569405496,-0.005436244567460502,-0.0266336370008865,-0.020408143405366563,-0.006231057246403826,0.00252171913844057,-0.07075465332362263,0.012508126901332961,0.01522841165181843,-0.006671852278420265,0.0029389372759771604,-0.014325464551740441,-0.0010121689034415793,0.0008725648157321686,-0.009861970225235495,-0.021691496046754688,-0.005678781348343431,0.006172284072521794,0.0407407787146723,0.004886914173395374,0.0002960118323049876,0.00366308773068158,0.002591991230237456,-0.0012381390807323367,0.007692300168250066,0.004673952666770953,0.013006191487783036,0.006896534185300007,0.018113190273068902,-0.016835000617720808,0.03703700024404788,0.008383137388056072
2020-01-07,-0.008272146513201628,-0.06756756756756754,-0.010129923137057295,0.0020916204156393725,0.013245020146527287,0.00985917923966495,0.01052635594418172,0.025316430864913864,0.0,0.0029498496028923515,0.003809265713320187,0.008304872550189968,-0.010245156794787436,0.0005187637222483499,-0.0025101814453717397,0.023489910333813313,-0.03090555433696429,-0.0030882218198561295,0.0036144255761199062,0.023657514894266818,0.10975257634357383,-0.0025319999295218,-0.001576266595410547,-0.0064852287916883355,-0.005013896264675632,-0.003510041403759656,-0.009348385934551673,-0.03203658355878525,-0.00781818270876855,0.0048867464407182926,0.0,-0.0001531720663247027,0.0,-0.006146614337633971,-0.0013070188196858679,0.0021508696613232736,0.0,-0.002414734696164045,-0.019020016317156996,-0.003218693806109618,-0.009463713144399533,0.05217386467975271,0.0,0.00041020748544728924,0.0,0.04829547648156485,-0.0013746464655999269,-0.0025859446303619915,0.0007925122638765547,-0.00819671330225158,-0.005739792916906072,0.02179476906463984,0.02304390037582249,-0.001703625125111241,-0.01756656404521395,-0.0008815952909111413,-0.000932861187621481,-0.007348238463064094,0.023239884710005265,0.02941176470588225,-0.004247384778128915,0.003127847700248987,-0.003190953970054311,-0.00025053882090431134,-0.009070286448309095,0.11207895393225553,0.021739333283291362,-0.0015570255510204412,-0.01713124913108155,-0.006629133397821563,-0.013179395035136432,-0.015717762149811465,0.00729916892708804,-0.0031657577725924257,-0.001561790014260489,-0.015272123916310387,0.0364582722799669,-0.00367248329412706,0.01956402422642034,0.0253806860863639,0.01171457354894656,-0.004999995231628418,-0.0033389675835809873,0.0021978205552812824,-0.026464152850042333,0.016210724343189487,-0.0011624793869434713,0.007968119921316186,0.02202227221623665,-0.004915669758537522,0.003983381947927356,0.003558728585624449,-0.002139904653026936,-0.0005914772892300357,-0.012165509390069551,-0.006722025110144858,-0.004959207796309761,-0.038167962549477186,-0.025121614778586987,0.004130671034001887,0.06164385410890372,0.09191992528961945,0.013698616715036138,-0.035714251502436234,0.014251835331944518
2020-01-08,-0.009962918946472055,0.02898550724637672,-0.009928309678920444,-0.007808640261289357,0.0,0.0,0.0,-0.006172833601124972,0.0,0.01764704149899643,-0.002396731522157247,-0.0036770114407257415,-0.002250089334828731,-0.002739708876718483,0.008859344881459785,-0.0196721126942887,-0.02341656839574746,0.0014668877349226506,0.032413020436565354,0.006128411849408932,0.08079744134086808,-0.009670556099409477,0.011463961992558502,0.0006314589885740851,-0.028360347814660458,0.005594631583594634,0.010580466656252785,0.004728127857288822,-0.007157983513064625,0.0030715587402625477,0.0,0.0029137524343756382,0.005474452554744547,0.03372100077518514,-0.0015782928354656223,0.0,0.0021367110783501175,-0.011649058801652679,-0.0027397484936769745,0.0034442233076696915,0.009554130696656893,0.0495867984329581,0.021052674507501035,0.001023577878239923,-0.006308143166514069,0.03252029368516429,0.000343670151625286,-0.007907708260021296,0.010556923230096604,-0.04132237185888454,0.005360801709347163,0.012503790153875372,0.009434647011043573,0.0015702472305103576,-0.005526185704097908,0.009707909216872368,0.005093287202219354,0.015276026404952958,0.002671962112318127,0.04000004359654019,0.00241086166897464,-0.029180380349545065,0.010186106926374006,0.024679001516034527,-0.006864927633139617,0.08355096032266562,-0.0017729220854929562,-0.019750463387037898,0.0077017054232335624,0.01334701257393145,-0.011074683979786948,0.005148510059538536,0.012361365635087163,0.0015875423328650662,0.0002606714282646916,-0.00032299612368280606,-0.030150773516147478,0.015193695594780898,-0.006167721407468574,-0.06930692426574747,0.0013683921412417366,0.0,0.002431491773808414,0.027290361447901867,0.03008017918876993,0.04336993331981254,0.012801933519935638,0.0,0.0011730080142164923,-0.006611044854104353,0.009522388256915537,0.014184364130909843,0.002209253331358907,-0.0004144834096608818,0.008620665687788742,0.004685227037066753,0.0033140844537837832,0.3650793350442705,0.0061503664075404085,0.008005244563545677,-0.048387096774193505,0.03462323453707361,0.06756758280615438,0.0,-0.008196689752271724
2020-01-09,0.020360408723467227,0.028169014084507005,0.001080108741382535,0.0047991747864684076,-0.0006536097226907955,0.008368192767238325,0.0020832815931923765,-0.0372671189165964,0.0,0.005780341244511877,0.0026026824426339523,0.012990919848894222,0.005863771535725926,9.298618824504779e-05,0.005603718001564673,0.026755827241100816,0.02420640615449221,0.0033829733148300623,0.016278998074243267,0.007995042180547252,0.03021851410593146,-0.0031127671082614716,0.01605070783595508,-0.004208598452459245,-0.006513190018963555,0.005769759963725862,0.009054886628255598,0.023529389325310124,0.008239605007803519,0.007910244239803355,0.0,0.004892683499291506,0.0,0.014316309494336377,0.0007708189678656829,0.0006626717866160536,0.004974944514717583,-0.002755235635176212,-0.005071806114060107,0.003432135348919285,0.05362770781826387,0.08661412622874098,-0.051546402521829404,0.0,-0.001002466807158986,0.05511812107634029,0.001376146566716141,0.018554791475175803,0.0133194004692756,0.02586214781232954,-0.005332216752664931,-0.0041770064953630115,0.0022733858905856774,0.01301903681936567,-0.0003269834979949815,0.015805882714346575,0.005067562245124169,-0.00577405635481576,0.018654272398004768,0.23076915821582,0.0025900245884815654,0.020312900465516037,0.0,-0.003851027801982543,-0.017281171305391085,0.04096387286441594,0.021314477488819428,-0.011665076010384023,0.006435828973161195,-0.006458943953966179,0.012845877375437409,0.0006682617624713671,-0.002526121421356331,0.004756991596564397,0.00886113206158834,-0.004201761698111373,-0.015544002534698453,-0.008501586078989765,0.02013514055246657,-0.01063828775385156,0.01345533948962041,0.002512560405862674,0.0038577431367641246,0.02277039170271955,-0.002163064570868789,-0.02006689298471165,0.017236381799785372,0.013834026176475556,-0.0005854731172743044,0.003510596629927587,0.008331961585728909,-0.006993026261824076,0.0007994799367576633,0.0,0.0,0.03005179262789559,0.0027272325214258153,0.04651167733574435,0.010803563283611206,0.007059530193904484,0.027118661309366132,0.041994773814606035,0.037974646297370906,-0.07407411086706317,0.15348288423003398
2020-01-10,-0.0016054987204039417,0.09589041095890405,-0.002311649190705589,-0.009410596802031268,0.0026160864586541877,0.012448153852069321,0.056133052835441344,0.012903290807148471,0.0,0.0057471209243953325,-0.004592657192525773,0.006557810117030272,0.001793673412336494,0.001391650365608399,0.007509419178810539,-0.026058607637020947,-0.011817152289340882,-0.0035768847482690047,0.03089250169730029,0.008686905612513396,-0.019908189331026005,0.0001226484140770534,-0.00728047133156251,-0.004015239009608318,0.005705717888398798,-0.0026631285164449015,-0.007010656227418477,-0.02298848432756806,-0.011056230210588103,-0.0012658922288464325,0.011513223798340855,-0.003195029599559862,0.0,-0.0007724219333113957,0.0018301525749093717,0.0005001664813484297,0.00459696904137652,0.00874920431135262,-0.007221753172567236,0.003420042630357667,0.002994009197675007,0.021739197606628347,0.06521739271277505,0.0008178899878339418,0.0016724545921467104,-0.01243779914266574,0.001373690848346154,-0.018986475759861343,0.006700901665849024,-0.03361351188145911,0.0,0.002431783380342223,0.00042008512261859643,-0.020926206802316827,0.003924089452308266,0.00552126610933068,-0.002941138093008444,-0.0044934191861780715,-0.04643551857942396,-0.10267853911737956,0.001107223924063483,-0.023217795931871787,0.0,-0.0049091986916918184,-0.02227427741279886,0.027777750183035854,0.015652039762618752,-0.005364565955590761,-0.004796116291367558,-0.008158316015789757,-0.021138180905595383,-0.0019287538879726451,0.005909859415329288,-0.0026300128936236344,-0.0015500898225490056,0.021421553385074565,0.01052635594418172,0.013040363490634643,-0.011896780698797627,-0.04838711434753651,0.015247313924605876,-0.012531316340044119,0.004603950922910549,-0.021103944540788455,0.011489242727618532,-0.0004875781945508084,0.03304156985835416,-0.013645257329395921,-0.004834759736297878,0.008891119056045005,-0.006392387105089603,-0.014084474974700889,-0.0035417352929927315,0.0007895541796258954,-0.008546984987572337,-0.009557383023533816,-0.00039299213459609295,-0.02222220063700142,-0.03274105835936325,-0.004271666869758661,0.036303579394592056,0.04848863340933707,0.008536620912347859,0.039999961853027344,0.09314229037461441
2020-01-13,0.0036755730555049215,0.02499999999999991,0.005869572599644268,0.004322578245699482,-0.08741031697695811,0.020491750684785703,0.04330713982930723,-0.031847178251670494,0.0,-0.0028571401323590484,-0.0036109633558009113,0.013175092893153328,-0.005371609682290113,-0.002779683448201453,-0.008802454497923051,0.026755827241100816,-0.007220205050743611,0.005157216810120602,0.02663704384255583,0.004243557348646565,0.13221158916075737,-0.003825921376915953,0.008847983358289735,0.017823131977459106,-0.02196988087229157,0.0059571599188661395,0.009319453049328574,-0.02588238435633039,0.006075935163843527,0.02002538272908616,0.0,0.0064108560075972765,0.0,0.020660592961033952,-0.0010578110805373742,-8.921635069347733e-05,0.010559711654185788,0.0007607734362438112,0.005562651095346149,0.0008523606400481221,0.008955286764893211,0.007092220029518037,0.020408143405366452,0.0008176712309673206,0.006343948716083236,-0.007556667801907446,-0.0013718064104345506,0.008238488863099525,0.008704591999222133,-0.01739128812274282,0.0,0.006064149590009782,-0.004870426568622466,0.01154569063505817,0.014983628797608395,0.0047778187455256305,0.007585369290153077,0.0440299629498091,0.013031508092089972,-0.004975143262281545,0.0062675989800300425,0.015231434461242088,0.028522161705757165,0.0131968385626553,0.005995226597129921,-0.009009000301245074,0.0068493117124279745,0.0021575827493118815,0.012851428164145418,0.0032130021122231955,0.009966857373202131,0.014866533571812779,0.06546347608246861,0.006856038725718383,0.012160544881368196,0.014299379348584385,-0.0052083529945868845,0.020454943857153518,-0.07648100448724082,0.022598848748059952,0.011646908680400747,0.030456823303636638,0.010037021808786628,0.010187212736339157,0.011144459054097222,0.035121917724609375,0.06806992179141003,0.0,0.019726402280184407,-0.0030340987879632353,0.028008887865622834,0.010714242929975137,0.00422620847678723,-0.0001975112652424782,-0.009852180723259996,0.000508103403805471,0.004656114673993628,0.03977264260704194,-0.0009699590969058924,0.02793960771416737,-0.06050952370384921,-0.013813786636989178,-0.03264813699813718,0.0,-0.007490564915299536
2020-01-14,-0.00045772965357260276,0.09756097560975618,0.004453557883267845,-0.011558211718052602,0.07326666111322355,-0.0013386549297910166,0.035848976140688826,0.013157882353605599,0.0,-0.028653267724730536,0.010267919391786506,0.007573574648083614,0.013501511730689364,0.0007430972077075992,0.01725079084555703,-0.026058607637020947,0.002954608770532996,0.0022788502237727215,0.005405426025390625,0.016032771782969135,0.11464967250095315,0.002857385654659872,-0.0004001716897953367,-0.003752356933821366,-0.01641567040305958,0.00061241948071733,0.011191877235490866,-0.045893677519165954,0.00012071873186059179,-0.004473225750058818,0.0,0.0012134948589350714,0.0,-0.009639280517235504,0.001347689715946565,0.0012505043941770655,0.0059210857481970525,-0.003345059284171392,0.014893633254030814,0.012345492173873485,0.0,-0.035211262123094555,-0.050000011920928955,0.0006123592792310895,0.0,0.035532960520909596,0.0010303689472477284,0.056679673580652956,-0.002030401212738564,-0.017699098239742916,0.0004123369967161672,-0.010246994169138657,0.0041347831942017965,-0.0008151040996259296,0.01829264319416768,0.0006389596221312299,-0.00012549778468573525,-0.005750829779919475,-0.052132641374235456,-0.014999961853027322,-0.007327671409318559,-0.005399187322505328,0.0,-0.00803412842179263,0.03218110763299742,-0.011363679466167786,0.020408153333626666,0.001614765408258334,0.0027755769983357492,0.0017931184657709043,-0.009868499446729073,0.0023438655867027425,0.05907836122236909,0.0010484077699361993,0.0,-0.010964924036736434,0.12565442777994318,0.001468859525467936,0.02681477864583326,-0.005524856784194343,0.0036356354530009405,0.004926103745908295,-0.002718801508461266,0.007739301720170344,0.0044510191418887235,-0.009425017062321683,0.030202209224283738,0.021739157066863468,0.014435818588919513,0.005144780812092131,-0.009921454837727772,0.04240280212958658,0.0009275564825184102,9.905364316420417e-05,0.023631791674818103,0.03400999306242336,0.0006919469053754401,0.05464484576358397,0.016994640933918337,-0.018726449319607208,-0.010169508766993296,0.018270355399916616,-0.02187497881241174,0.03846161781683777,-0.03867938461686249
2020-01-15,0.008701672824120266,-0.1333333333333333,0.013147458541998613,-0.003969126548924895,0.032967024591458616,-0.0013405132480830417,0.0,-0.0064935004616650804,0.0,-0.0029498496028924626,0.0123554126569545,0.00638202999019577,0.0008881494514179078,0.0027857805440369976,-0.019667541421561574,-0.05351173422085642,-0.01110366125066542,-0.0010652580899142006,-0.005376364484882101,0.021406733424355062,-0.03809520176478798,-0.003216904822335942,0.0035695796314696437,0.004603245211408202,0.0046429468454278755,0.002449048239258511,0.003873807194599399,0.04556963660361335,0.004227226976275089,-0.0007489380288850933,0.0,0.00030299039076009393,-0.025408348457350294,0.011123513238675997,0.0023057895150124796,0.001070396286237063,0.0,-0.00015234778823658424,0.002515700837849799,0.014297845119425334,-0.03254441709763056,-0.04379569406329631,-0.08421050980480738,0.00040836384837250606,0.002985988436301712,-0.002450919664624518,0.0017151648480553394,-0.011415248450241222,-0.0010173745961541414,0.009009000301245074,-0.0004121670449946935,0.0,0.0004204296270333696,0.01074307814842057,-0.004097103783323952,0.008298628010760423,0.0017986056019694274,-0.0011486186749372074,-0.0021429402783768037,0.014720761266378668,0.010149822349789117,0.004064678547871514,0.003080953201488379,0.01527798231954014,0.03810622742732139,0.02298848432756806,0.005000021461366355,0.0069851251338397535,0.016607191525684906,-0.009462462954296647,0.014950132262142812,0.017171985679703017,-0.006322222636571229,0.004709300988672949,0.004345523660560291,-0.0361101195899346,0.00930236106695137,-0.029419407767856787,0.0036069832463729856,-0.011111100809073515,0.0022137374399611165,0.012254948938686727,-0.006166583444962903,0.004887146939380527,0.000633019195679152,0.0023786506171117328,0.03453414632666929,0.0,-0.015938127281180714,0.006630894899048112,0.003237558089931314,0.00677974855358654,-0.0015736808220955245,0.0004932698462676299,-0.008505444252377425,0.002945565075196832,0.003939226595946144,0.06217618927223456,0.0100264073965175,-0.003380623550498729,0.003424692431318155,0.0125598684476953,0.09265174161337919,0.0,0.017664443032525234
