Date,FKWL,LIXT,BHRB,ISBA,DXR,IPM,LDWY,TOMZ,HFBL,SCWO
2022-02-10,0.03233836792999778,-0.015306180539302772,-0.004068207030692106,0.0,0.0,-0.05555558989567955,-0.0073230392894420016,-0.025641002128344415,0.0,0.0383747365420779
2022-02-11,0.0024095715886163216,-0.036269372189749016,0.0,0.0019610155254476958,-0.023936126815690684,0.003921564960883028,-0.08934427619909502,-0.0438596078453517,0.008780744254654582,-0.010869503246587309
2022-02-14,-0.03605761677777797,-0.11827960848491204,0.013895030550141074,0.0,0.0,0.03125006402842834,0.08460851153066096,0.045871514481795606,-0.008704313900382954,-0.008791200038733793
2022-02-15,0.002493696253679456,-0.006097584377790843,-0.004090854380148556,-0.021526350852967502,-0.02270662986402039,0.10606059100892873,-0.029045674351012796,-0.026315764707210976,0.0,0.019955581193628058
2022-02-16,-0.007462658912551046,-0.030674789553907456,0.0018255637842119476,0.0,0.0,0.017123270893795395,-0.06837608579286891,0.0,0.0,-0.002173859185215843
2022-02-17,-0.017543854366750655,-0.04430378486170006,0.0,0.021999929044315802,0.013011095415467855,0.04377100160607417,-0.09266048720685227,-0.027027000903735332,0.019024592861957013,-0.052287633981887294
2022-02-18,0.0025510108700068646,0.013245020146527287,0.0022779359102238494,0.001956998068835647,-0.03119258814794512,0.012903290807148471,-0.04448943567071606,-0.01851861050099135,-0.011488910647152739,-0.05747126562779015
2022-02-22,-0.02798983977332814,-0.04575162095024232,0.022727269113616222,0.005859258547034951,0.0,0.261146466830396,-0.08465610654833167,-0.028301861329449007,0.021791877528954284,-0.004878044241882984
2022-02-23,-0.03141355888728492,-0.0821918309305314,0.0,0.0,0.003787875024959364,-0.05808081233784823,-0.05317919750673139,0.0,-0.010426283094746469,0.0171569051397904
2022-02-24,0.0,0.014925430495003944,0.0,-0.023300866488623284,-0.008490580127263336,-0.18766757214590912,0.08058618252768412,0.0,0.01436767536111816,0.021686668357236316
2022-02-25,0.027026990169807474,0.1029411455339222,0.0,0.025844781497814884,0.0,-0.05610563627034337,-0.011299477645120626,0.029126186624347072,-0.020301962152275532,0.025943429116128236
2022-02-28,-0.010526339750313585,-0.05333334604899087,-0.011111031649925662,-0.015503836717899344,0.013320588639352593,-0.04545450377297411,-0.06400004795619418,-0.01886790755296608,0.0,-0.01379309059654088
2022-03-01,0.053191547825833574,-0.06338025567740124,0.0,0.019291246114343297,0.0,-0.02930400115279308,-0.06959703590089095,-0.02884612739438741,0.04819246979776737,0.04895105827839341
2022-03-02,-0.037878827409629334,0.060150389418202055,0.03370785721949909,-0.011201033377721492,0.0,-0.007547162342173674,0.07480311068041412,0.029702942250534603,-0.03678138982018464,0.0
2022-03-03,-0.005249324300377056,0.063829758452564,0.004347657798503324,-0.007812613305587579,0.04788734715017928,-0.030418311271305787,-0.08669103756859853,-0.04807687899064572,-0.005250828408652208,-0.03555552164713538
2022-03-04,-0.02374667642132522,-0.09999999999999998,-0.036796367995328705,0.0,0.0,-0.027450954726180976,-0.10561496789285851,-0.08080806317177147,0.007677580778628013,-0.03225814248860648
2022-03-07,0.03783776026216623,0.007407435664424256,0.011235873799324558,-0.030708632074701314,-0.036738338084044364,-0.012096762564130281,0.010463403746286515,-0.010989065691980104,0.004761824515203017,-0.0619047056790627
2022-03-08,0.018229224512577025,-0.09558824663756182,-0.022222218767388058,0.0032493636670576365,-0.015813960585483233,0.0,-0.008875801417927431,-0.011111100809073515,0.0,0.0
2022-03-09,0.01790280764132679,0.04065040587370339,0.0,0.0020242514904220688,0.006616228291965731,-0.004081628681073313,0.2716418955686739,0.03370790053551764,0.0,0.01522841165181843
2022-03-10,-0.01507538082821358,-0.04687502910383001,0.0,0.00606076432246927,0.04037561695566727,0.08196723073504653,-0.031690192870546086,0.021739109308372973,-0.0151657458904626,0.0
2022-03-11,-0.007653032610020816,-0.06557378715098938,0.0,0.004016076455389372,0.0,-0.08712121588413146,-0.027878732392282224,-0.01063828775385156,0.010587049386170388,0.0
2022-03-14,-0.010282861140422983,0.026315807085398824,0.0,-0.004800051190767429,-0.01624551501942384,-0.03734446032472605,0.02119689687237658,-0.05376345326492771,0.026190500067562406,0.03750002384185791
2022-03-15,-0.012986965167261277,-0.05982904450227533,0.0,-0.015273229925560017,-0.02844031897169752,0.06465521538087615,0.06349212263809845,-0.02272725117600638,-0.01392108026269101,-0.06024096247107813
2022-03-16,0.034210525151026516,0.10000003467906615,-0.006363454090798748,0.004081551326265531,0.04249289922391264,-0.004048579088026694,-0.014925386207986224,0.023255791388182345,-0.048470820988336105,0.08717940190683504
2022-03-17,0.010178140228051191,-0.033057897487107635,0.0,0.0040649599834539085,0.006340552089319829,0.016260146842582035,-0.019813528881771236,0.02272725117600638,0.0375867376548662,-0.06839616487950184
2022-03-18,0.007556646707384207,0.09401712815402319,0.0,0.0,-0.0027002460754498303,0.08400001525878897,0.014268714356280077,0.022222267845531718,-0.003813173932286973,0.007594929374080017
2022-03-21,-0.017499994894177973,0.21875001164153196,0.013266148753974694,0.0008097562686519844,0.0,-0.07011072123466688,-0.007033935266195335,0.03260866396255957,0.0,0.06783919086245827
2022-03-22,0.03307881817972835,-0.13461540577679643,0.0,0.007281631708530023,0.0,0.04365084696308652,-0.020070846627444072,-0.01052630588288439,-0.006698597298102182,-0.018823511460248188
2022-03-23,0.007389312991555652,-0.05185183772334345,-0.00677210207267509,0.0032128243474394136,-0.04422380636210943,0.0038022775772321715,0.025301208833873545,-0.03191486326155479,-0.0004813841944720787,-0.043165482845068825
2022-03-24,0.012224833447262773,0.046874954598025154,0.0,0.00040029395870821993,0.041548590561236054,0.00757575004991895,-0.05992951999589391,0.0,0.012047934345365219,0.0150376393620828
2022-03-25,-0.014492815865975839,-0.022388003403051693,0.0,0.00040022549827112286,0.0,-0.03759403752797941,-0.07125002145767212,0.010989000192372256,0.0,0.037036941102725374
2022-03-28,0.017156976773631483,-0.061068715071679214,0.0,0.01132229034314225,-0.020852180217992844,0.03906255675247072,0.07671604102699292,-0.021739174096029212,0.011904819751310747,-0.023809502184254927
2022-03-29,-0.014457776915750675,-0.008130112188539096,0.004545517423078849,0.0,0.0037037001061668295,-0.01879706357951072,0.09500002861022949,0.033333368654605344,-0.010823479216727327,-0.02439022120941492
2022-03-30,-0.034229933129819146,0.00819675270763387,0.03846135582913268,0.03358650321441181,0.0332102999639996,-0.011494242373779495,0.2728309734249297,-0.021505355669564907,0.0,0.022500038146972656
2022-03-31,0.01012660553204392,0.0,-0.02832230161482774,0.0,-0.04910716072333132,0.003875965410453208,0.015246644135433085,0.0,-0.01284476406473778,-0.009779941408490589
2022-04-01,-0.02255636698038177,-0.02439025903112113,-0.0022421049857600517,0.0,0.035680763197375454,-0.01544400122725742,0.1210247281354151,0.010989000192372256,0.012047934345365219,0.0024690744626516548
2022-04-04,0.0076922787836049,0.016666650772094727,-0.015280920427135691,0.0,0.024478736563934733,0.023529389765297948,-0.1678486391803541,0.010869554654186597,0.007142788465465122,-0.004926103745908295
2022-04-05,0.005089039544817098,-0.040983607198115,0.026471752535645043,0.015473977043107379,0.0,-0.007662828249186293,-0.06912883209309018,0.010752677834782398,0.0,-0.009900980750178201
2022-04-06,0.0,-0.034188002141121165,-0.021787345115599877,-0.009523798830920027,-0.02654868899744267,0.0,-0.041709038717625324,-0.042553214424603025,0.016548544896229922,0.022500038146972656
2022-04-07,-0.03544302811886879,0.06194688473006238,-0.004090854380148556,0.0,0.027272744612260258,-0.011583000920443065,-0.026539277916689308,0.011111167036458314,0.0,-0.041564809279134196
2022-04-08,0.03149607193033588,-0.06666668256123864,0.0,0.0,0.0,-0.01953123181010552,-0.0381679802134941,-0.02197806588435247,0.0,0.017857125479695757
2022-04-11,-0.03053435954573669,-0.017857126131349377,0.0,-0.018461677975272095,0.0,0.019920299803290353,0.039682584306109936,0.01123594452133525,0.0,-0.025062632680088348
2022-04-12,-0.01574803596516794,0.6727272380482068,-0.004564109028043162,-0.010580029864936225,-0.06017701714140944,0.023437478172126713,-0.00763355444294711,-0.02222220161814692,0.0,0.0
2022-04-13,0.0,0.0652174341205396,0.0,-0.009900891423210934,0.010357783226233597,0.011450462259065208,0.02307692630151914,0.0,0.0,-0.07455017800796437
2022-04-14,0.0,-0.1989796171581576,-0.013755106891675473,0.01959997319382767,-0.0018638867607245757,-0.018867995824705996,0.026852845191417618,-0.01136362558800319,0.0,-0.01388887601134181
2022-04-18,0.03200000922652091,-0.15286621959791025,0.01813099260399076,0.0003923174443136723,0.04855270795865696,-0.011538450957754964,-0.007322243245397431,-0.1034483136612886,-0.02325582569546636,-0.07042253615718541
2022-04-19,0.0025840317886820507,0.007518753861753602,0.0,-0.0011764907750871911,0.0,0.01167314092180427,0.0221285609285351,0.1025641613458057,0.02333334332724779,-0.09393937795724838
2022-04-20,0.0051546197035923225,-0.08208951187388613,0.0,0.004711506143863842,0.0035619694708712846,0.019230843295715117,-0.001030951451389095,-0.034883756389998966,0.0,0.0033444784051375187
2022-04-21,-0.012820587856762988,-0.02439025903112113,-0.004566113407229899,0.0,-0.00887314795101346,-0.05283022636448742,-0.12487101037615411,0.012048181523292234,0.0,0.050000031789143806
2022-04-22,-0.03376617184370778,0.0,0.0,0.0,-0.0017905512647325983,-0.007968119921316186,0.005896249225701977,0.0,0.0,0.00317460005095338
2022-04-25,0.005376323945122996,-0.03333330154418945,0.0,-0.03868702844087768,0.0,-0.0361445437046628,0.00468932744492534,0.011904821881092875,0.0,0.0886075834761142
2022-04-26,-0.013368998386438125,0.017241362300696395,-0.0022936094479251157,-0.004065110331204602,-0.013452881045931897,0.02499997516473229,-0.040840074709312946,-0.08235300057486927,-0.03396935174171267,-0.011627895694091173
2022-04-27,-0.037940368816005376,-0.03389835302872812,0.0,0.04040821100562564,0.027272744612260258,0.0,0.0036496024326815313,0.05128208067290285,0.0,-0.23529416714572438
2022-04-28,-0.014084522294718016,0.03508777066574664,0.0,0.0,0.015929145881701023,-0.03252029368516418,-0.007272778135357427,-0.03658533128225516,0.0,0.05384619616898001
2022-04-29,-0.019999994508023256,0.0,0.006896485729006141,-0.029030957234997157,0.0,0.05882347048478298,0.0036630876901833087,0.025316430864913864,0.00484030081962894,0.09489050713806946
2022-05-02,-0.0495627083571214,0.16949152268407275,0.0,0.0,0.028745722172397015,0.007936500427734305,-0.023114419450778745,-0.061728409597230804,0.0,-0.039999961853027344
2022-05-03,0.03987737476934439,-0.028985548309857667,0.004566193270689078,0.029898952444793236,0.006773913705639956,-0.023622025071121988,0.038605283925955414,0.026315764707210976,-0.029383266037293576,0.04166662527455389
2022-05-04,0.032448326566207,0.05970150847083433,0.0,0.0,-0.0008410621188461587,0.008064508376086854,0.022781723849770508,-0.06410250532086104,0.0,0.23333334922790527
2022-05-05,-0.028571391304443305,0.1197182980351823,0.0,-0.019223199008560177,-0.05639731227607614,0.011999988555908114,-0.03868697937123011,-0.04109593179530491,0.0,-0.17567569918663828
2022-05-06,-0.011764732487083651,-0.1446540435372129,-0.011363555056363439,-0.009599983169060855,0.0,-0.09881423036644177,-0.02195114093759909,0.07142858967489163,-0.0049631303728331355,0.0196721126942887
2022-05-09,0.008928609737560711,0.0,-0.02068961801549085,-0.05088839402170897,0.02319359750196881,-0.07017547712211625,-0.07605992213642065,-0.08000000317891443,0.0,-0.035369742381433755
2022-05-10,-0.0206490317384197,-0.13235295148869253,0.009389718007925651,0.04255294928241038,-0.0008718595160439602,-0.06132069954713959,0.04993257355132874,-0.028985479703797723,0.0,0.006666660308837891
2022-05-11,-0.009036111226302657,-0.21186440335509082,0.011627821843778197,-0.05061209812669176,0.08900519203264201,-0.02512560405862696,-0.052699269047881914,-0.10447759866236506,-0.025934829885891575,-0.10596024346484412
2022-05-12,-0.01519758481561928,-0.010752728969764092,-0.02068961801549085,0.0318142312758003,-0.005608950111521849,0.03608243875162076,-0.004070520140708966,0.04999995032946458,0.01945698514086036,-0.051851889789512606
2022-05-13,0.04320993879984325,0.0326087170602698,0.014794978716688556,0.0,0.04270747296437016,0.194029903858004,-0.014986393900226491,0.03174600171093722,0.03314918206276629,0.05468754220055505
2022-05-16,0.0,-0.08421054639314351,0.0,0.031249967528538702,0.004636817740524268,-0.058333374725446085,0.0013830915654629017,0.10769239233796024,0.0,0.018518500530834592
2022-05-17,0.14201172579621857,0.034482781300221976,0.0,0.0,-0.05769230769230771,-0.004424774559935729,0.03591163495875094,0.027777750183035854,-0.03937784246258069,0.0
2022-05-18,-0.018134648424683375,-0.05555555555555558,0.0,0.0,0.0,-0.09333335028754342,-0.07866668701171875,-0.04054058190241916,0.0,-0.039999961853027344
2022-05-19,-0.04221632772609529,-0.035294140086454484,-0.04205607816936341,-0.00808094649849167,0.0,0.0637255474862033,0.004341564467557069,0.028169072021973385,-0.03846114734705064,0.05681812537439157
2022-05-20,0.013774052714917051,0.012195168755581687,0.0,0.0,0.061224489795918435,-0.09216591735115864,0.005763683216603255,0.23287664745600845,0.007894726667377672,-0.01792113010749863
2022-05-23,-0.05434781969971103,-0.036144600462750365,0.0,0.0,-0.03692304171048677,0.13705582589102283,0.005730653544946174,0.12222224135457793,0.0,-0.04744529707607459
2022-05-24,-0.011494210018513473,-0.03750002384185791,0.0,0.03462335409090822,-0.02955278160584729,-0.022321407189022646,-0.017094000838336787,-0.03960392300071269,-0.00470013907032063,0.03831423259404998
2022-05-25,-0.04069773045870673,0.02597406377356548,-0.019512196770114842,-0.015748033604468747,0.0,-0.059360781298752,0.12463769878667064,-0.020618597877583134,0.0,-0.029520266634666337
2022-05-26,0.018181823477112502,-0.025316491606066638,0.005467640625240966,0.0,0.02139919646460764,-0.024271822186955783,0.21520618905118005,0.01052630588288439,-0.007869650956687124,-0.022813756116841444
2022-05-27,0.014880968555859075,-0.012987000923330161,0.009406474869456671,-0.009999990024766703,0.013698636453198354,0.019900478628265272,0.09225873355291103,-0.010416656965389626,0.004759564089011237,0.031128468561355316
2022-05-31,0.05278586754970993,-0.013157882353605488,0.0,0.0,0.003974577983950622,-0.009756088483765968,0.027184439590890452,-0.02105261176576878,0.0,-0.033962320509053345
2022-06-01,-0.002785505066635552,0.04000002543131509,-0.007353110317196321,-0.004040473249245835,-0.029295319256254837,-0.04433493371317443,-0.08034030128536906,-0.01075267783478251,0.03263136252492971,-0.023437478172126713
2022-06-02,-0.025139639120551616,0.0641025625350522,0.0,0.0,0.053833591769215206,0.015463902322123246,-0.03391571831772233,0.08695650202114802,0.0,0.003999996185302779
2022-06-03,-0.011461275441761565,0.0,0.009876458543227606,0.0,0.0,0.0253806860863639,0.04361710826862053,-0.11000001430511475,0.0,-0.003984059960658093
2022-06-06,0.008695619471217553,0.0,-0.009779868081561949,0.0,0.0,-0.02475245187544539,-0.005096859184111735,0.0,-0.018858302180158715,-0.019999980926513672
2022-06-07,-0.008620657513885188,-0.0120482384544226,0.0,0.008113545863634997,-0.005417933003936781,0.030456823303636638,-0.09733604374863569,0.1235955236777111,0.0,-0.11020407170268331
2022-06-08,0.0,0.0,0.0,0.0,0.0,-0.049261096182871555,-0.04086272340577546,-0.06999999284744263,0.0,0.08715587751541154
2022-06-09,-0.03188414699501885,0.0,0.0,0.0,-0.0373541230864729,0.010362746465985007,-0.0035502643370829423,-0.06451613109971022,0.0,-0.008438810925003759
2022-06-10,-0.026946080861406707,-0.07317072177911899,-0.012345594556835593,-0.020925457976748052,0.025869013563839305,0.14358972540660453,0.06413301151544748,-0.03448279405745802,0.0,0.10638298304062643
2022-06-13,0.02153845585150327,-0.052631592156154094,-0.04750017316017319,-0.013563454856832191,0.02285263762351275,-0.04932741371011595,-0.07254459997353979,-0.10714282926653429,0.0,0.1538461961689801
2022-06-14,-0.02710840605059117,-0.02777775202268362,0.023622233333966625,0.0,-0.030816612683898237,-0.03301883821769058,-0.009627060570480794,0.013333320617675781,0.012987036309758837,0.06666668256123853
2022-06-15,0.027863747841160524,0.04285717010498047,0.0,0.0,-0.004769432933725115,0.009756088483765968,0.027946598870423056,0.03947372548798156,-0.012307745151593386,-0.09374998370185517
2022-06-16,-0.02710840605059117,0.04109585014510864,0.0,-0.010416655842846234,0.0,-0.014492740269210325,-0.0011820601461872693,-0.01265829088137238,0.0,-0.051724169115389795
2022-06-17,0.09287928345091756,-0.026315764707210976,-0.03076931956931961,0.0,0.0,0.00980391240220757,0.0011834590659838273,-0.05128200425668883,0.015576195379631619,-0.06909092989834875
2022-06-21,-0.06798868629489496,0.02702700090373522,0.007941914193354327,0.010526304736584224,0.0031948850152176966,-0.014563093312173536,-0.01773045128296813,-0.06756758280615438,0.0,0.01953123181010552
2022-06-22,-0.01519758481561928,0.013157882353605599,0.049863231453575185,0.0,0.05095536371550291,0.00985220749181659,-0.049338183338885955,0.0,0.0,0.0
2022-06-23,-0.03703704802350172,0.02597406377356548,0.024999913419913478,0.061666681938093326,-0.008333307444446825,-0.009756088483765968,0.02278478812224005,0.028985479703797834,-0.003067305077335436,-0.007662828249186293
2022-06-24,0.009615426082788536,0.012658215623466695,0.0,-0.010204166976598317,0.0,0.024630518729541473,-0.03217818743807899,0.0,-0.012820535549072476,-0.01544400122725742
2022-06-27,-0.003174591309221597,-0.050000011920928955,-0.012195122981321749,0.0020039820749993,0.009167294435467044,0.0,0.015345253570958395,0.0,0.012987036309758837,0.07843139271514366
2022-06-28,0.0,-0.013157882353605488,0.0,-0.020000010765572118,0.0,-0.01923075159625831,-0.036523924403414565,-0.014084494035883521,0.08615410525942568,0.010909080505371094
2022-06-29,-0.05095545251662115,-0.026666641235351562,0.0,0.01632659450620766,0.0,0.014705868603311245,-0.009150349122710066,0.028571486959652947,-0.0014166531159534035,0.014388475634778741
2022-06-30,0.06375839467307731,0.013698616715036138,0.0,-0.004016102239782882,-0.0007570195952276704,-0.04347822080763086,0.009234851235612185,-0.013888957875743513,-0.07044922281036636,0.04255323646042419
2022-07-01,-0.037854900588724316,0.0,0.0,0.006048489749600039,0.051515175378903155,-0.015151500555948827,-0.006535972563600612,0.028169072021973385,0.0,-0.0748299402477639
2022-07-05,0.003278676384974588,-0.02702706534118826,-0.012839592781965115,0.0,-0.015129685620714484,0.030769200673000707,0.013157882353605599,-0.0684931652253774,0.0986775514546252,0.03676467043408915
2022-07-06,-0.022875811091565557,0.02777781825006853,0.013006592128374406,-0.04809628461954463,-0.005120679914670245,-0.014925358971198954,-0.005194800369332064,0.014705868173635617,-0.009259315757311648,-0.0886524843681531
2022-07-07,0.07023417552713829,0.01351350045186761,0.0,0.0,-0.02941180595477033,0.025252500926581378,0.05744132412825942,-0.057971045791138986,-0.023364629878880327,-0.06225675158295563
2022-07-08,0.04999996245719185,0.013333320617675781,0.0016790980004572909,0.008421132553276367,-0.04469698190251237,0.004926103745908295,0.13333331763499134,0.01538469297646361,0.0,0.0
2022-07-11,-0.00595243032841164,0.03947370980254861,0.0,-0.008350809281390648,0.0,-0.034313693407726165,-0.0021786990303688247,0.030303000199675578,0.0,-0.08713694218587087
2022-07-12,-0.04491008681013042,0.037974646870400086,0.010648701853592346,0.0,0.0007930395839892412,0.04060909773818233,0.0480349936012201,-0.029411736347271344,-0.006698379400327914,0.018181800448205276
2022-07-13,-0.05329156131456525,0.0,0.0,0.008421132553276367,-0.009508707341304823,0.0,0.029166637692187747,0.060606000399351156,0.0,-0.08482145375515115
2022-07-14,0.0,-0.02439022120941492,0.0,0.0,-0.0319999694824219,-0.004878044241882984,-0.05364369704778926,-0.057142803620318094,0.0,-0.068292677537236
2022-07-15,0.013244983584593362,0.02499997615814209,4.9836346729392744e-06,0.0,0.012396662297629923,0.0,0.020320809907115267,0.015151500099837678,0.0,0.05759163153269253
2022-07-18,0.0032679617958077944,-0.04878044241882984,-0.018541393694365138,0.0,-0.011428599454918698,0.034313693407726165,-0.015723230516778486,0.029850717057203102,0.0,0.009900980750178201
2022-07-19,-0.0032573170082679237,0.03846156197421835,0.0,0.022964397762004873,0.056977750092434,-0.02843599325241486,-0.013844527123298866,-0.07246378564303779,0.0,-0.11764706569834438
2022-07-20,-0.02614377288737335,0.012345607788387003,0.01640141832984776,0.004898060741445942,0.08984371885890186,-0.009756088483765968,-0.011879115295102438,0.04687504947651289,-0.040462238241718684,0.05555557027275215
2022-07-21,0.02348992639230718,0.0,0.0,0.0052802094811652545,-0.004301037043924039,0.029556622475449545,-0.024043641806165472,0.014925358528601551,-0.032128574169650315,-0.02105261176576878
2022-07-22,-0.03606551901307742,0.02439022120941492,0.0,-0.030303090715890546,-0.06263497941361185,-0.01913873851469783,-0.011198250621757166,-0.029411736347271344,0.001037171300467099,0.00537633891739131
2022-07-25,-0.010204124997384767,-0.04761900436850974,-0.0024447341643725196,-0.03666658629867847,0.05529948448850974,-0.009756088483765968,0.0,0.16666659140827988,0.010362758106183145,0.005347588469388986
2022-07-26,0.01374573596250861,-0.012499988079071045,-0.012254900920558476,0.02422137171982852,-0.0036390241315698013,-0.11330050360346788,-0.030577520546119508,0.03896108017862199,0.0,-0.01063828775385156
2022-07-27,0.03728807733661754,-0.012658215623466695,0.004962606858723406,0.0008447541844882611,0.01826150530773063,0.022222267845531718,-0.005841143491100653,0.024999975785613415,0.012820535549072476,0.08064514785188392
2022-07-28,0.016339887499949857,-0.03846156197421824,0.0,0.0021095824556023324,-0.007173560316036998,0.010869554654186597,0.039953013330595866,0.17073169136104083,0.0,0.04477607691359675
2022-07-29,-0.022508032374717435,0.0,0.0,0.0,0.008670511866767816,0.026881694586956106,-0.009039539012174469,-0.09374997477667968,0.018848820955892798,0.07142862008542661
2022-08-01,0.05263162054604953,0.013333320617675781,0.012345680068039488,0.0,-0.01862465817846426,-0.005235597192677299,0.017103718437949,0.19540224845161513,0.030499839420276675,0.06666670905219174
2022-08-02,-0.03750008447131847,0.013157882353605599,0.0,0.010526274039333261,0.035766407148909884,-0.0473684392147119,-0.03251120620769277,0.009615375798129211,-0.02959713165742439,-0.004166662527455345
2022-08-03,0.006493560695980172,0.05194812754713096,0.0,0.0,0.0007047377855924353,0.038674063350848,0.019698733955921588,-0.00952380087370197,0.0,0.10878660211342606
2022-08-04,0.01612904975981122,-0.012345725525951368,0.0,-0.029166570879238907,-0.02112677427918841,0.026595719384628902,0.09090911061310525,-0.0096153757981291,0.0,0.0528301363952155
2022-08-05,-0.0571428723983477,0.03750002384185791,0.0,0.0,-0.010071898812270663,-0.015544027049267939,-0.01875003104408457,0.019417457749564715,0.0,0.057347701798684536
2022-08-08,-0.006733981673971878,0.07228908602498318,0.0,0.0,0.010174374078467219,-0.0473684392147119,-0.03397024333678289,0.2285714480341705,0.04999983356832405,-0.0610169707958258
2022-08-09,-0.010169453423948926,-0.0561797776888634,0.0,0.0,0.0071942722456204145,0.0,-0.00989012624341834,-0.05426351574634625,0.0,0.08303249843220417
