Date,HFBL,SFBC,PRPH,AACG,INTZ,AMTX,IPM,SLNH,BHRB,LIXT,DXR,ISBA,BVFL,BYRN,CRVO,CZFS,TOMZ,LDWY,LINK,SCWO
2020-01-16,0.0,-0.0021332916021692405,0.0,0.012422348291186713,0.0016420110281705202,0.01176469433266436,0.0,0.05882352941176472,0.004464190775812282,-0.05797104921309437,-0.018652783276366547,-0.009896929425262213,-0.011764690726851046,-0.039999961853027344,0.0,-0.008000184835629032,0.0,0.03947369010730539,0.0902442419834324,0.0
2020-01-17,0.0,-0.008551294082424055,0.0,-0.1411043065928369,0.0,0.01744184354113676,-0.3333333498901785,-0.05555555555555558,0.02177765818421218,0.07692307692307687,0.008447721378064488,0.009995857723698487,0.0,0.0,0.04081632653061229,0.0,0.19999995529651704,0.0,0.16331067577193448,0.0
2020-01-21,0.0,0.001078029705887884,-0.016393570423860693,0.007142850452539706,-0.009836040559362158,-0.005714280264718208,-0.012499987892806708,-0.0117647058823529,-0.02131350006508559,0.0,0.010471144062638604,-0.003711348534473302,0.0023808971351109154,0.0,-0.019607843137254943,0.0,0.0,0.17721518659896218,0.0,0.11111108351636934
2020-01-22,0.05383084855411013,-0.012924279186579457,0.016666798763124158,0.08510638837525097,-0.006622541651882585,0.0,0.0,-0.023809523809523836,0.0,0.0,-0.03523307900040695,0.00289721674614718,0.0,-0.041666724615624595,-0.020000000000000018,0.008064703957937125,0.0,-0.07526885264633632,-0.038461538461538436,0.0
2020-01-23,0.0,0.0,0.01092897270299753,-0.05882347441324487,0.008333333333333304,0.0,0.0,-0.024390243902439046,-0.0013335612137123087,0.0,-0.0032224151765122278,0.0008255653654170025,0.0,0.0,0.0,0.0,0.0,-0.034883727377462925,0.1899998658895412,0.0
2020-01-24,3.086061617363356e-07,0.006274244158487541,-0.0054054474865917745,-0.055555583150297405,-0.008264462809917328,-0.03333331506371051,0.037974646297370906,0.1875,0.0,0.0,0.0398706784704419,-0.009896929425262213,0.009501227805094992,-0.08695654427396826,-0.020408163265306145,0.0,0.0,-0.012048222435590672,-0.08403357783663712,0.0
2020-01-27,0.0,-0.00650593183443271,0.07608696133756965,-0.036764758087977634,0.0,-0.04875149534300627,0.0,-0.052631578947368474,-0.00534025660689097,0.0,0.0,0.0074971057716815,0.0,0.09523812226968142,-0.08333333333333337,0.0,0.0,-0.060975595572957286,-0.16880733222534294,0.0
2020-01-28,-0.022801420945772644,0.0,0.0,-0.03816790419867877,-0.0033333460489909372,0.15624999767169356,-0.06097562482568364,-0.0888888888888889,-0.02013431816822364,-0.014285677955264142,0.0,0.0024801579455686618,0.0,-0.08695654427396826,-0.022727272727272707,0.023999865963566958,0.0,0.06493504885015455,0.10154548547456343,-0.09999997764825852
2020-01-29,0.005277765127956524,0.005729616970973295,-0.040404081992846064,-0.0793650988878909,0.0,-0.05945946642567057,0.0,-0.012195121951219523,0.0,0.0,-0.041450739310101126,0.0,0.0,0.04761911790117157,0.04651162790697683,0.0,0.0,0.0,-0.010019957998438023,0.0
2020-01-30,0.0,0.0,0.03157905275284634,0.0,-0.025083612360155105,-0.03448279405745802,0.0,0.06172839506172845,0.005479512129233477,0.08695648167719883,0.0,-0.0020618953595994416,-0.011764690726851046,-0.04545460949259217,-0.06666666666666665,0.0,0.0,-0.03658529088563123,-0.05668038791902863,0.5555555003660719
2020-01-31,0.0,-0.005696975483559519,0.010204022214014508,0.0,0.024013748614064134,-0.05952375461590087,0.0,0.011627906976744207,-0.0009082460401187431,0.0,0.0010811058250632666,0.002066155556152749,-0.017857119579400615,0.04761911790117157,0.023809523809523725,0.0,0.25000007761021625,0.0,0.07081561837757655,0.0
2020-02-03,-0.05415839224620178,-0.020191476361280047,-0.02020197237489374,0.0,-0.0033500964888364404,0.024050624411451338,0.0,0.011494252873563315,0.0,0.0,0.03131748970680581,-0.008247476250388242,0.0,0.0,-0.023255813953488413,0.0,0.39999990065892943,0.025316430592042805,-0.0641281182020923,-0.07142860944173757
2020-02-04,0.0,0.0025067863425611847,0.0,-0.008620681681899223,0.008403361344537785,0.013597005415549646,0.025974079255291826,0.045454545454545414,0.0,0.0,-0.05654449749403356,0.004158296547232876,0.0,0.0,0.0,0.014843952947441785,0.8571428470060125,-0.024691334144937627,-0.004282688452708072,-0.23076919109158112
2020-02-05,0.0,0.0011111488233115363,0.0,0.008695644061371466,0.0,-0.014634103437465296,-0.025316506313829312,-0.10869565217391308,-0.0045455331244529384,0.0,0.02663704384255583,-0.0020706439846440716,0.0,0.0,0.04761904761904767,0.0007696124551477279,-0.2564102505320861,0.025316430592042805,0.0,0.5000000372529025
2020-02-06,0.0,0.0,-0.05154644229431127,-0.017241363363798556,0.0049999872843424775,-0.0012376815534916874,0.0,0.0,0.0022832323806416532,0.013333299424913125,-0.019459492451435856,0.0,0.0,0.0,0.09090909090909083,0.00769263363002004,-0.3103447974649527,0.0,0.08602102159264358,0.19999999999999996
2020-02-07,0.04966396712429155,0.023816059746702978,0.010869576454328955,-0.09649124182932722,-0.004975111788660946,0.016109060401073627,0.0,0.04878048780487809,0.002277856088500174,0.013157945370521729,0.007717822585868506,-0.002074728762184397,0.0,0.0,-0.08333333333333337,0.0,0.09999997764825852,0.024691334144937738,0.0,0.3888888336994052
2020-02-10,0.0,0.0,-0.032258170554599785,0.0679612178606539,-0.01666666666666672,-0.00487805870868574,-0.012987000923330161,-0.03488372093023251,-0.0045455331244529384,0.0,0.08533913606918198,0.0004157660170676092,0.0,-0.04545460949259217,-0.022727272727272707,0.0,0.4545454299154359,-0.012048222435590672,-0.0019799487565169693,-0.19999998807907104
2020-02-11,0.0,0.020251589707174444,0.0,-0.018181800448205276,0.008474576271186418,-0.0073529196926738205,0.0,0.04819277108433728,0.004561728492515904,0.0,-0.006048429350326678,0.0024939834398820526,0.0,0.0,0.023255813953488413,0.0,0.03125006402842834,0.0,-0.007936571291784822,0.0
2020-02-12,0.0,-0.007778674798981644,-0.011110972724346024,-0.027777860562003376,0.0,0.038271627195759716,0.0,0.0,4.540140517317326e-06,0.0,-0.023326526394001568,-0.0008293301567372513,-0.006666622424849722,0.04761911790117157,-0.022727272727272707,0.0,-0.24242427252759713,0.0,0.0,0.0
2020-02-13,0.0,-0.0010817927212811718,0.005617868605168885,0.04761911790117157,0.0,-0.024970305760480427,0.0,-0.03448275862068961,0.00917435998715499,0.27272723519581654,-0.00311523703163874,0.0,-0.018303996853070825,-0.04545460949259217,-0.023255813953488413,-0.019084151410298067,0.08000004291534424,-0.0487804432292942,0.0020001770258055718,0.0
2020-02-14,0.0,0.0,0.005586560374839067,0.04545450112051319,-0.003361357360326944,-0.024390220854836775,0.0,0.04761904761904767,0.0,0.010204120690535445,-0.004166662527455345,-0.003734448266306978,0.0,0.0,-0.023809523809523836,0.058210190723970046,0.0,0.05128200201738786,0.08782407880318455,0.19999995529651704
2020-02-18,0.0,-0.0051417741127032235,-0.011110972724346024,0.12173912051945401,-0.013490712434285679,-0.03750003818422498,0.0,0.022727272727272707,-0.00909095628160006,0.010100984153337045,-0.003138147000908864,0.0,0.0,0.0,-0.024390243902439046,0.0,0.07407400048809576,0.02439030468732617,0.02385335549314016,0.0
2020-02-19,-0.04007809045065858,0.012785612630464849,0.005617868605168885,-0.09302326226118407,-0.005128192086505057,-0.01168831631272349,0.6710526274512019,0.011111111111111072,0.0,0.0,-0.024134265339021188,-0.0004163524192157819,0.0,0.0,-0.025000000000000022,-0.07192228387500677,0.034482829494228984,-0.02380958173434755,-0.06810042113565307,-0.0416666278615585
2020-02-20,0.0,0.006983578108753052,-0.022346317404740246,0.05982910685442233,0.005154625998760709,-0.005256174269888114,0.0,-0.1648351648351648,0.0,-0.0299999872843425,0.016128990909022756,0.006250119569168433,0.02299573039747571,-0.04761900436850974,0.05128205128205132,0.0,0.0,0.02439030468732617,-0.0019228344926323082,0.043478218616745945
2020-02-21,0.00028981351001666766,0.005334666479074768,-0.0057142528835048,-0.10483870502565207,0.0,0.022457013596393738,0.0,0.03947368421052633,-0.0027523603821454357,0.020618569539669007,-0.0063491499633213655,-0.006211298212659533,0.0,-0.10000002384185791,0.0,0.0380349207751689,0.0,-0.03571429150676808,0.0,0.0
2020-02-24,0.0,-0.02679744554117658,0.0,-0.05405410920322551,-0.017094017094017144,0.03359176131342756,0.0,-0.10126582278481011,-0.006439461393436763,-0.1313131793163267,0.019169259309927744,0.0020831606223123966,0.0,0.05555557027275215,0.0,-0.034351238936095596,0.16666660043928627,-0.049382752388138385,0.05202306223871078,0.04166668994973155
2020-02-25,-0.008405715739069675,-0.015539676278329861,0.005747093227552069,0.08571432139597945,-0.16521739130434787,-0.023749991897493716,0.0,0.014084507042253502,0.0060184870651434075,0.06976748828052526,0.0031348680880034507,0.0,0.0,0.0,-0.024390243902439046,0.02529632950045757,0.7428572134095808,-0.012986956689826412,-0.0018317618505235833,0.0
2020-02-26,0.0,-0.0030462491125725633,-0.0057142528835048,-0.008771921569070362,0.03333330154418945,-0.012804084803135996,-0.23622043844238705,-0.09722222222222221,-0.003681634929003308,0.0,-0.057291684258314546,-0.0012472980512028276,0.02976904553230586,0.0,-0.050000000000000044,0.0,-0.08196723073504641,0.013157836948407109,0.0,-0.04000002145767212
2020-02-27,0.0,0.01194410619392361,0.0632184159359066,-0.06194694933404732,-0.022177389273409398,-0.05836577830752809,0.0,-0.12307692307692308,-0.001847707640728724,0.0,-0.026519311166851578,-0.0024979238835165507,0.0,0.0,-0.052631578947368474,0.0,0.24999997339078361,-0.012986956689826412,-0.055045727978691894,0.0
2020-02-28,0.0,-0.004117446518865364,0.048648660161425994,-0.028301861329449007,0.01855673249234857,0.019283744294764205,0.0,0.03508771929824572,-0.009717607197987421,0.0,-0.023836552570347003,-0.0025042855935283326,-0.08554570569022735,0.0,0.13888888888888884,-0.02467221306915479,0.6142857349648772,0.013157836948407109,0.0,-0.0416666278615585
2020-03-02,0.0,0.0,0.0,-0.048543644373911676,-0.018218653807276275,-0.07837841538637502,0.0,0.11864406779661008,-0.037383103590337585,-0.07608696929148007,0.6569766706876234,-0.009205006630503498,0.0,0.1578947764684624,0.024390243902439046,-0.007905320312094233,0.14159289141289055,-0.025974001846660322,0.0,0.0
2020-03-03,0.0,-0.05181898006620833,-0.005154749284035365,0.0,-0.04742266468166079,0.09970677485463497,0.0,0.0,0.00631036981592592,0.0,-0.16210529260468065,-0.007601045659487604,0.0,0.0,0.04761904761904767,0.0,-0.2403100402687144,0.0,0.0,0.0
2020-03-04,0.021046467010514158,0.017441690525177966,0.0,0.020408143405366452,-0.006493489872433034,-0.013333320617675781,-0.17525774399498584,0.07575757575757569,0.0,0.0,0.06783923350780352,-0.0042556170704451945,0.0458065462305528,0.2727272234672369,-0.045454545454545414,0.0,-0.30612245518582293,0.04000000726608999,0.029126393602863843,-0.1739130688299524
2020-03-05,0.0,0.0,0.04145082243270681,-0.04000002145767212,0.0021786159214987055,0.02702700090373522,0.0,-0.08450704225352113,0.0,0.0,-0.04549019009459254,-0.02136727959126883,0.0,-0.10714284193759038,-0.04761904761904767,0.0,0.11764703304297397,-0.03846154517944711,0.0,0.0
2020-03-06,0.0,-0.035714207458430014,-0.04477613251888468,0.04166668994973155,-0.004347842672596802,-0.039473647060816464,0.0,0.07692307692307687,-0.0014470297144246747,0.04705885344860605,0.0,-0.028384485959134675,-0.043800209891260766,0.08000001907348642,0.0,0.0,-0.06578949019519265,0.026666641235351562,0.01886776793086753,0.0
2020-03-09,-0.014600815186576743,-0.07851843351699339,0.04687501437433439,-0.029999971389770508,-0.15938863228524935,-0.10000001633003919,-0.03750003818422498,-0.02857142857142858,0.03381651040741418,0.0,-0.17419883913465617,-0.08988782400723072,-0.0806450625403673,-0.07407409042651403,-0.125,-0.058167362068056394,-0.14084502430904156,-0.06493504885015444,0.037037033357738114,0.2631578823536056
2020-03-10,-0.11679246611712069,-0.01254019396122874,0.024875614155529524,0.010309268214748757,-0.038961038961038974,-0.009132393164572039,0.2987013308711195,0.08823529411764697,-0.032710360172220065,0.0,-0.05472638609916747,0.02716083346858933,0.0,0.0,-0.02857142857142858,0.04805443039869317,-0.3442623006884239,0.08333334910175805,-0.03571428229310092,0.0
2020-03-11,0.0,0.00944309530970977,-0.014563089186340084,-0.020408204226431526,-0.0027026614627322365,0.0,0.0,0.04054054054054057,0.0024154256221038395,0.0,0.03263162311754719,-0.014423107581838068,-0.01754393873698723,0.0,0.0,-0.09476925894000887,0.6999999925494196,-0.07692309035889422,-0.21296296664226189,-0.1250000077610216
2020-03-12,-0.236184097839656,0.0,-0.12315266979427919,-0.0625000038805108,-0.07317074935744583,-0.0629800416921199,-0.19999998807907104,-0.06493506493506496,0.07951826237629889,0.0,0.13149846143466637,-0.07024411615463422,-0.03928566512312015,-0.24000000953674316,-0.1470588235294118,0.004233041207041932,-0.04411769217479555,-0.05555550299414003,0.01176461010243579,0.04761907465063331
2020-03-13,0.0,0.0,0.08988765331435022,-0.04444440323629384,-0.035087740823673386,-0.01967217055292203,0.0,-0.125,-0.06250014869981979,0.0,0.04504504349699823,0.0020989308614838276,-0.047583624560445625,0.21052630588288435,0.06896551724137923,0.0,-0.16923070574652987,0.0,-0.011627813411307808,0.0
2020-03-16,0.07321256224089145,-0.16290314001817208,0.08247402752528687,-0.011627895694091173,-0.012121258359966802,-0.16387958466127273,0.0,0.0,-0.011904779168779966,0.0,-0.14224142396067174,0.041884615030193695,-0.02419988026112785,0.17391308854793652,-0.16129032258064513,-0.04573971427719814,0.11111111111111116,-0.07352948836978201,0.0,0.13636364252114097
2020-03-17,-0.025280900414231255,-0.04046268920759899,-0.05714272959082167,0.07058823611909548,0.006134993015359136,-0.10000002384185791,0.0,0.0,0.0,-0.05617977367558935,-0.0643215479313366,-0.06783928696290964,0.0,-0.37037036382939437,0.07692307692307687,-0.013158018853232978,0.04999995032946458,-0.015872947221369227,0.0,-0.04000002145767212
2020-03-18,0.029230115394228484,-0.07389551938344885,-0.02020197237489374,-0.19780219996152548,-0.11585363797103221,-0.17555555172908444,0.0,0.11111111111111116,-0.06550844655255994,0.0,0.08055853557425285,-0.06738537617428342,-0.038399927304674786,0.29411763880904584,0.0,0.0,0.0793650988878909,0.01612896137399411,-0.06117670461792435,0.0
2020-03-19,-0.04439996467408436,-0.0459666829102684,0.0,0.013698616715036138,0.034482758620689724,0.13207546108852863,0.0,-0.042857142857142816,-3.622041091810857e-05,-0.023809538226368665,0.05864802925485901,0.1127168022109768,0.0,0.04545450112051319,0.0,-0.027809627313985952,-0.029411736347271344,0.03174611069542532,-0.1979949306910992,0.0
2020-03-20,0.004604346565594941,-0.061363704145830145,0.030927725303781184,0.21621616832351465,-0.006666692097981763,0.6904761921656646,0.0,0.0,-0.012892970109618318,-0.0853658678416761,0.2798122631596762,-0.13714270532474482,0.08985022452353286,-0.08695654427396826,0.0714285714285714,-0.020376075669634064,-0.06060609070941536,0.0,0.07500019068832442,-0.1666666356225801
2020-03-23,0.06875017172005227,-0.086198446151594,-0.12499996603234098,-0.06666667108182567,-0.09395970834718503,-0.042253482107650564,0.0,-0.16417910447761197,-0.13792611372035535,0.0,-0.1012472562622222,0.009030569777906061,0.0,0.0,0.0,-0.1380000888139914,0.0,0.0,0.0,0.0
2020-03-24,0.00974635627490894,-0.022257826274752146,0.06857150044421934,0.023809572804273094,0.11111111111111116,-0.1470588570441338,0.0,0.25,0.03029701439853083,0.06666666666666665,0.11755098615373893,0.014319612739678744,-0.12595419719715062,0.0,0.0,-0.07169358271295079,-0.016129016752173708,-0.015384652467469784,-0.026162764858384868,-0.05000002607703169
2020-03-25,-0.0007721298607418214,0.041192343397115305,0.042780717967974224,0.05813954777818142,0.12666664123535165,-0.08620691958562443,0.0,-0.0714285714285714,0.0,0.2375000317891438,-0.013878713382544983,-0.01673601242874523,0.0,0.142857240170853,0.0,0.025243420130934835,-0.06557380413054315,0.04687500831538016,0.026865644395472454,0.0
2020-03-26,0.0,0.13846960310693057,-0.10256413650942653,0.09890106723095893,0.050295881695626266,-0.056603722658898126,0.0,-0.09230769230769231,0.08823519862044615,0.0,0.05037039297598378,0.06078998018087112,0.06550209570876198,0.08333325054910778,-0.033333333333333326,0.07264769053744158,-0.14035084967467892,-0.029850717436572305,0.0029066879787917888,0.0
2020-03-27,0.0,0.006858741561725612,0.017142913931235126,-0.04000002145767212,-0.04225352112676062,0.10000002384185791,0.39999998509883894,0.0,0.013513637252649646,0.0,-0.04301837780136786,0.008596219162553487,0.06475412469797415,-0.11538460127700667,0.034482758620689724,0.04545444274933019,0.10204083866896263,0.12307690534164495,0.0,0.15789474509759627
2020-03-30,0.0,0.033151674315552215,0.06741564457099924,-0.010416656965389626,-0.02941176470588236,0.014545483707395723,0.0,0.06779661016949157,-0.004266668669845153,-0.01010104837382797,-0.11569636920648108,0.07954543104384593,-0.18783682660809664,0.0,0.1333333333333333,0.06521730181055174,0.11111111111111116,0.01369857005778119,-0.12753588349538414,-0.13636364252114097
2020-03-31,-0.034003041353124486,-0.07648359806304872,-0.005263127784901012,0.0,0.015151515151515138,-0.06810043958957401,-0.2321428476395656,0.0,0.03856435633470556,0.0,0.12416664759318041,-0.052631791036089615,0.0,0.04347832396711104,-0.05882352941176472,0.0,-0.016666749450892193,0.0,0.00996658823508434,0.0
2020-04-01,-0.06999979353803143,-0.02189451748847071,0.0052909748617049335,0.0,-0.014925373134328401,0.03846161781683777,0.0,0.015873015873015817,0.0,-0.020408176505266273,-0.026686409398464117,-0.0388888869519316,0.0,0.04166662527455389,0.59375,0.0030613026705168522,-0.03389827426361236,-0.05405400429540086,0.19736859403097307,0.0
2020-04-02,-0.05290328827115154,0.015085313016539148,-0.052631635403310506,-0.03157891764865317,0.030303030303030276,-0.03703711062301529,0.023255791388182345,0.078125,0.0,-0.16666664459087177,0.0586442876906359,0.017341288313220016,0.01990520231725834,0.0,-0.196078431372549,0.0,-0.05263152941442195,0.07142855057563491,-0.1758244568066758,0.0
2020-04-03,-0.09173480437748671,-0.1797696520526435,0.04444457025059445,0.03260866396255957,-0.014705882352941124,-0.036538450957754987,0.25000003386627556,-0.1159420289855072,-0.04589989238516312,0.2375000317891438,-0.06906475284122915,0.028408848194202196,0.0687732714008693,0.0,0.04878048780487809,0.0,-0.05555561074503923,-0.026666641235351562,-0.30999982297416284,0.0
2020-04-06,0.05000028422623948,0.05201630306453464,0.010638236364587828,0.0,-0.05970149253731338,0.07784438190517151,0.0,0.016393442622950838,0.0,-0.030303080900992985,-0.004636744040806606,0.0,0.0,-0.0800000190734863,-0.046511627906976716,0.0,-0.03921564960882995,0.0273972334300725,0.0,0.0
2020-04-07,0.0,0.0833334615456991,0.0,-0.052631592156154094,-0.015873015873015928,0.053703672429662896,0.0,0.06451612903225801,0.013508081504471914,0.01041670667904504,0.045031049577069826,-0.04143625854306965,0.0,0.08695654427396815,-0.024390243902439046,0.0,0.0,-0.12000002179827007,0.3768119406760164,0.0
2020-04-08,0.047618547484121976,0.20512798663615217,0.0,-0.02222220161814692,-0.016129032258064502,0.010544784352702008,-0.23636367675686587,-0.19696969696969702,0.0,0.0,-0.046805357552409776,-0.025936928197793363,0.10000000000000009,0.0,-0.025000000000000022,0.02746686670800802,-0.020408204226431526,0.0,0.5789469424378337,0.05263160784158716
2020-04-09,0.013636350951884202,-0.057021185404721675,-0.052631635403310506,-0.03409087676400968,0.049180327868852514,-0.04347822030685711,0.0,0.0,0.01333870404672366,-0.010309317542147367,0.08183945416825544,-0.013609299624948279,0.0,-0.11999998092651365,0.02564102564102555,0.0,0.0208333760189523,0.0,-0.16666650772094727,0.0
2020-04-13,0.0,-0.0514439976843587,0.06666674215035662,-0.03529415312110251,0.02499997615814209,0.10909091106131052,0.13095240207080727,-0.018867924528301883,0.0,0.0,0.005043205637397019,0.019795953709350833,0.0,-0.09090911061310525,0.07499999999999996,0.0,0.12244898207432908,-0.015151449471464185,0.0,0.0
2020-04-14,0.0,0.0,-0.057291692098181524,0.0,0.006097584377790843,-0.0016393231179443468,-0.17894738823423118,0.019230769230769162,0.0,0.04166669426141034,-0.010752660973561312,-0.01764679476464348,0.0,0.04999995231628418,0.09302325581395343,-0.009504724425614675,0.0,0.061538400271136995,0.10666621081043037,0.0
2020-04-15,0.0,0.09371991917436073,0.09944754699078451,0.04878051439826536,-0.06060606060606055,-0.014778329944481583,0.0,0.0,0.0,0.0,-0.0543478253357953,-0.001796590266485154,0.0,0.0,-0.021276595744680882,0.0,0.018181800448205276,0.014492789392771988,0.0,0.0
2020-04-16,-0.05246639094081307,-0.04306186223095143,-0.0904522887544521,-0.011627895694091173,0.0,-0.050000049670535285,0.0,-0.13207547169811318,0.0,0.0,0.04750956908025672,-0.004799078403469492,0.010276759125914081,0.19047624453936285,0.021739130434782705,0.0,-0.05357148369051945,0.0,0.0,0.0
2020-04-17,0.0974920182580632,0.0,-0.005524905425404625,-0.01176476445577379,0.0,0.019298206538044038,0.0,0.13043478260869557,0.0,-0.09999999999999998,0.02852965187608736,0.0,0.0,0.0,-0.021276595744680882,0.0295880300112894,0.01886802001456611,0.05714280153502638,-0.012048097770482769,0.0
2020-04-20,0.0,0.04545444862284009,-0.02222209641607209,-0.011904750923180218,0.032258064516129004,-0.03614452516434363,-0.19230766879501104,0.0,0.0,0.0,0.06756755198525344,-0.05967454512413106,0.0,-0.039999961853027344,-0.04347826086956519,0.0,0.05555550036607193,0.0,-0.024389983819081418,0.0
2020-04-21,0.0,0.0,-0.005681862483642441,-0.07228916095257987,-0.015625,-0.019642817038966864,0.0,-0.17307692307692313,0.0,0.0,0.02198533768647626,0.05769224889591196,-0.021909295034183263,0.04166662527455389,-0.045454545454545414,0.0,-0.017543843138140613,-0.013513455047096001,0.012499829847389732,0.0
2020-04-22,0.0,0.0,-0.022857166814739815,-0.012987000923330161,0.0793650793650793,0.02914384717239482,0.0,0.2790697674418605,0.0,0.0,0.029335058982331352,-0.015151466743588249,-0.08000001401580825,0.039999961853027344,0.04761904761904767,0.0,-0.035714251502436234,-0.027397326744582395,-0.07407387293905343,0.0
2020-04-23,0.0,0.16956502932910533,0.023391837957026818,-0.026315764707210976,-0.01176475076114425,0.008849549119871458,0.3968253998289062,-0.18181818181818177,0.0,0.0,-0.08739709422259989,-0.027692047928592034,0.10869564113436647,-0.03846150319251662,-0.022727272727272707,0.0,-0.03703711062301529,0.0,-0.06666654268902916,0.0
2020-04-24,0.006947425476593105,-0.06245344922577123,-0.028571419698244505,0.01351350045186761,-0.0029761451982837084,-0.017543843138140613,0.12500001693313778,0.33333333333333326,0.0,0.0,0.075641926726574,0.04430346713978861,-0.0007842669342800201,0.0,0.023255813953488413,0.009708647722425745,-0.01923075159625831,-0.04225343464284459,0.0,-0.05000002607703169
2020-04-27,0.0,0.0,0.005882319091054189,-0.10666664441426599,0.011940344056086794,0.021428614763580933,0.0,0.1333333333333333,0.0,0.0,0.0006451760568926268,0.042424472016124426,0.0,0.0,0.13636363636363646,0.014423353990625998,0.07843141608951454,-0.0147059177091301,0.031427969300211966,0.0
2020-04-28,0.0,0.011498624851335348,0.005847999217512223,0.1194029571909665,-0.10029502574751747,-0.0034965625211013096,0.0,0.0,0.0,0.0,0.019342371779996537,-0.0058140357959485245,0.11852436132464872,0.1600000381469726,0.040000000000000036,0.023696682464454888,0.0,-0.014925409553803393,0.2382276998409696,0.0
2020-04-29,-0.0008623512685064227,0.017640222436207775,-0.011627918917780922,-0.039999961853027344,-0.019672143654745122,0.08771932026025686,0.0,0.0,-0.013157715473180898,-0.011111082854094345,-0.004427618383341714,0.02339155875389176,0.0,0.0,0.0,0.0,0.0,0.0909091096748198,-0.05369145397363195,0.05263160784158716
2020-04-30,0.0,0.0015408554410569764,-0.0176470371970624,0.0,0.07023412736661938,-0.06451616314521791,-0.1111111244903803,0.0,0.0,0.0,0.005717925914651811,-0.005714081611765676,-0.01754393873698723,0.0689654492027858,-0.038461538461538436,0.0,-0.03636370926848953,0.0,0.0047281701633985485,0.0
2020-05-01,0.0,-0.01923077395776196,-0.011976060083780937,0.027777750183035854,0.03125,0.46551732465571893,-0.12500001693313778,-0.3088235294117647,-0.01333345379474249,0.0,-0.08085911175870197,0.022988617680682166,0.0,0.16129032754253037,0.020000000000000018,-0.07407416174483039,0.0,0.0,0.07058810239020152,0.0
