Date,ABT,ADP,ADX,AFG,AME,AOS,APA,ARW,ASB,BAC,BK,BOH,C,CAT,CBSH,CBT,CBU,CFR,CMI,CNA,COP,CTS,CVBF,CW,CXT,DLX,DOV,DTE,DVN,EMR,FFBC,FHN,FITB,FLS,GAM,GBCI,GGG,GL,HD,HNI,HON,HST,ITW,JPM,KWR,L,LNC,LNT,LOW,MLKN,MSA,ONB,OXY,PAYX,PCAR,PEO,PNC,R,RJF,ROK,RVTY,SF,SIGI,SLB,SRCE,STEW,SWK,TFC,TKR,TRMK,TRST,TY,UMBF,UNP,USB,VNO,WABC,WAFD,WFC,ZION
2018-01-02,0.03013823055460052,-0.010239742514299266,0.004657361057399001,-0.01630731199959301,0.0038637775252972073,0.004079473071449069,0.04926581958770049,0.010073343137720014,0.0,0.012872676592241561,-0.0007427813084904811,0.0013996800783815377,-0.0006721474714190823,-0.003426428157122796,0.0019696345634039325,0.015424737221267026,0.002232591439189635,0.0060224448845078715,0.002377536612589104,-0.011875628355176304,0.007833865127971906,0.029126113513724405,-0.00297120438145948,0.006893866741888077,0.005492129349711439,0.0015617174919817511,0.006931825529362667,-0.009226968880891251,0.02004846756206069,0.015066635679518381,0.001897400332482091,0.003501959990102277,0.0029664238796094367,0.008782159566206316,-0.0023255909441377565,-0.009901214467844976,-0.0017688379506578533,-0.0055123487429220575,-0.007914364810827412,0.013482277793809061,0.002282411527001038,0.004534301871684798,-0.009469733977631067,0.009444401958093707,0.0051723207567178076,-0.0027983223500754884,0.01352910084798542,-0.011734212466347538,-0.014202608829003815,0.0174781249440219,0.01741460198775524,-0.002865278829073392,0.004344218641466391,-0.011310413388028517,0.02729353118764477,0.013608916196351961,0.0022867701742494972,0.02649438541543714,-0.002133571962039893,0.006671626910071504,0.01080368633761064,0.011585022975330705,-0.02129433868541397,0.03160697848503413,0.0036400822082987006,-0.002705239662359582,-0.006953692079365914,0.004022577380744741,0.04374342906200401,-0.001569571159208527,-0.032608824190248686,-0.0003712622354830053,0.0025029789716586315,0.012527798576437377,0.008398834355725304,-0.01100047500555923,-0.003190457200644925,0.0,0.006922200716662497,-0.002557383592809326
2018-01-03,0.0022115029118499052,0.010862786875151631,0.007946918332203401,0.0029970602435873683,0.008796787219830904,0.006013306788098749,0.023250741731150937,0.006648619889329632,-0.003936930600762167,-0.003344779102132933,0.006131810071753563,-0.0030292689702273723,0.003092636497897594,0.001528041206441344,-0.0041109290434634405,0.004956756393101891,-0.007981856214780314,-0.0009451983129017405,0.011013378132166185,0.004768799539641044,0.018438293923276117,-0.009434130096527715,-0.0008513341719554868,-0.00040782939485550784,0.00356687227637309,-0.011954330833474636,0.008063669203565604,-0.0032272528994408134,0.011603081648030367,0.009188387414110322,0.011363844891529196,-0.007477332388690083,0.0029576502353239054,-0.0030589773565476985,0.004079047196415608,-0.005640974800708021,0.0170579697739619,0.002882131682447442,0.005212139732532206,-0.00869784548545427,-0.008262361532416218,-0.0035105863017282912,0.004175585618499511,0.0010189843001102705,-0.0007915287758035738,0.011625785648145648,-0.004620382208904261,-0.008786636731776709,0.004365525904821865,-0.009816217102740943,-0.004057473836623915,0.005747450233302587,0.013787475859911691,0.01441099090011777,0.012188301032973081,0.019890463712925355,-0.00020749741299630475,0.011689576806434232,0.010578554502412851,0.014620949806711803,0.030442686319425594,0.019419190542897757,-0.013054996470519664,0.02603600998105371,-0.0014105271123224794,0.005424565415588889,0.003679339018951122,0.010817162528858004,-0.020467475079068653,-0.006287309614654291,0.01685418102550984,0.005198518339050606,-0.0027739609294500367,0.005597178160066774,0.00980904787530279,-0.002845251721414699,-0.015498573956158168,-0.005839538202027206,0.0076940314118392195,-0.0011836355321851455
2018-01-04,-0.0016974718416296053,0.009552333571885896,0.00854175854536754,-0.0013072914576449657,0.008039277443097959,0.0046850787184633536,0.03331047532797804,0.01210858412307747,0.0019761430122022805,0.013087445406189113,0.009972204731866885,-0.0038570625093523603,0.012334422758626395,0.013733361430778857,-0.0010765354965273088,0.0004773873271441964,-0.0016842695026901833,-0.003889468908171989,0.015306489389636413,0.007025061970847846,0.01153707039647811,0.01904788567571014,-0.004715093071677501,0.0030171540337144975,0.011440635211387828,0.00618121869781163,0.00575524533455174,-0.016651240462233763,0.011938178027784518,0.0014007826087520936,0.007490805665889111,0.0010043114307605183,0.0036041133499009614,0.029397988447167123,0.007254841788687072,-0.0028366469195465482,0.009148514156325227,0.0042074277355070855,0.00793613741218846,-0.0010327048741073375,0.013513252477558746,-0.0025166951500357193,0.0011444597874774587,0.014325876492051526,0.0006602030709494944,0.004953332725940562,0.01779510446885446,-0.011739058913234124,0.007824295993755559,-0.007434650719737257,0.0007640381042763877,0.008571203206805489,-0.0005335437301777768,0.009373091099410757,0.012718226660249021,0.005363074634933351,6.955716262768696e-05,-0.0017159006948820332,0.008240476803719865,-0.004437435010016588,0.0026258897818716154,0.023282326010370502,0.014109150071712984,0.024814030798233633,0.004035390189641275,0.0017986675840626631,0.0039022438186493424,0.012088787857981842,0.006965018967250991,0.009806900610753955,-0.033149180386797816,0.0022165823245807736,0.002086242586475384,-0.005419606216183981,0.007697930816800147,-0.029831142528559562,-0.005304704432361196,0.0014682256995652843,0.01250787504776385,0.004146703477949432
2018-01-05,0.00289032199230288,-0.0005910592135125459,0.0019542324921979493,0.00224406443700631,-0.0025684834435295567,0.012863654206206387,-0.009606812523646702,0.010634407896289666,0.005917351284950412,0.004637173385200866,0.0025596218016021854,0.005749474699684454,-0.001324247404870138,0.015805101135225152,0.007725370795493847,0.04071253345990189,0.009934533919916833,0.010130921541499527,-0.0015955783306711435,0.0001887587184545847,-0.001929750034729949,0.0037381321468701323,0.009905536494549727,0.002357364480031654,0.003184709192551871,0.009540852805225875,-0.006983190402930939,-0.000941134156575929,-0.002775525093268616,0.013148782013058469,0.001858507041660351,0.017059789695249794,0.0026118373611809798,-0.0004607338246510606,0.002016696374095517,0.0005173950656935933,-0.0025904658187957397,0.003969008484449921,0.010445648354842296,-0.008783037346930533,0.006990220342760534,0.00201818633556039,-0.0007221084490276475,-0.0064198564981485795,0.009369818288899712,-0.0019714425362308274,0.0020269498490086413,-0.004121523310568809,0.02156614839725779,-0.004993952010167058,-0.0005089698638143236,-0.0028329505629910434,-0.005469291745202276,-0.003047082239167609,0.0033397135819541734,-0.010184215426764176,0.0012446614703163217,-0.003552577718880956,0.004528383796161384,0.0015525635941100457,0.007595504157871469,0.026889413738900858,0.0008698758629461789,0.006840105541245478,0.012861612866493122,0.0035907591718364884,0.004652563858814185,0.0031330586470443844,0.009881457007702377,0.002819627558759974,0.011428615312113699,0.0022114844289831126,-0.0013882790967111314,0.01273934936692167,0.006184149943849526,0.008556302548136552,0.006365082915577247,0.008798020563987485,0.006738615934855696,0.0003933489892862241
2018-01-08,-0.0028819921071339127,-0.0030434449807338337,0.002600643679719017,0.00037338214123794344,0.0066408224223228896,0.004762826494068895,-0.010131463740119195,0.003587266072109685,0.003921287510103566,-0.0069239591699796765,0.004194800729028447,0.0026825796763318976,-0.011669693859098551,0.0251297885407451,-0.0064183866684862645,0.003361973317814959,0.004082922616323481,-0.0011488579293448264,0.0036371410336233367,-0.005466651820630997,0.01019639116216986,-0.005586500269756489,0.0,0.005839759811792744,0.002408204807877956,0.004660819051775622,0.0005860684941894068,0.007344828252888291,0.0032472607066869053,-0.0031757116999614476,0.0,-0.00888024582245539,-0.0003256503258152188,0.007373267096584923,0.006612913933945697,-0.00542767190458493,0.01796145300769947,0.0029653474962156867,-0.0023896703596173463,0.001563808889390783,-0.0053989684117375925,0.02668669973263027,0.009275363424674943,0.0014768293183238246,0.00019601674822800064,-0.0007902909345397502,-0.0018965504439103498,0.011197755546854316,-0.010872141438729055,0.0025096268095274876,0.008400223298992593,0.005681857642085841,0.008584586709405206,-0.006258038606365091,-0.003195632091657963,0.007839503938180226,0.0018647772140107932,0.006095295076988361,0.008136496079371947,0.010201379131430599,-0.0022093184774663044,0.0023240288758559213,-0.0017375669219283907,0.016304032001104085,-0.008928209594003866,-0.0008946823101185775,0.012194027885186198,0.005270437617032719,0.001956953846242726,0.004686115145982717,-0.005650160787515346,0.0036779994180362596,0.001667834811903024,0.013887907124554566,0.0014464148973380997,-0.011399940446786938,-0.0025642388855527942,0.0029069305491371544,-0.01131462111934367,-0.004914441733259833
2018-01-09,0.0017003581517127664,0.006952655637620264,0.0032423723445038632,0.004662821004272288,-0.0037695199722560524,-0.0007901938649244045,-0.029834654876443656,0.0007148523576265831,0.011719130352935148,0.004980332279346911,0.009081235865026294,0.006981595171556165,0.010465688917416394,0.002409131836430989,0.013458026451731886,0.004111970802607834,0.004066499136949675,0.016734310611078218,-0.0008783661849957047,0.004359298910960874,0.008179768655810493,-0.0037452811186508006,0.011087068795158972,0.008385532579181287,-0.0030575933017978896,-0.006829494400990455,0.01571661115046652,-0.012151794239162461,-0.016416284076328558,0.0016623252549392564,0.014842243332124694,0.008959811147972285,0.017915333286458335,-0.009606645702169736,0.007426525842513687,0.0015591439811890595,-0.005101743183497431,0.008102347706617996,0.005519665977586685,-0.020296661078792466,0.008207301417286983,0.002452513670101464,0.007697884574312752,0.005069109070500177,-0.011829935179241913,0.01087372687774546,0.03905342081826424,-0.01516602531942668,0.008963847564020355,-0.02127653667289009,-0.01388360252562193,0.011299513059542576,-0.003989692749023388,-0.006736938306337148,-0.00040069547123311455,0.003402880839764588,0.019096798214949917,0.006630291928279686,0.015922932486132524,0.003663352874615944,0.014719265764181921,0.010820996156068796,0.005221848827716036,0.001336942829430754,0.010610532671031958,0.010743464028413197,0.005501800580159033,0.011456286966207374,-0.0019531316577329205,0.011815978216549894,0.005682266506916944,0.0025650191336510364,0.011517158659797078,0.01118760209817471,0.006858807355143659,-0.011397458553821682,0.003599028399177362,0.004348005884406092,0.003545797041162091,0.02350864490224347
2018-01-10,-0.0015276794397830473,-0.009346499103435657,0.0,-0.001485280108799114,-0.003783674028569828,0.0026882070233118505,-0.012569932573983311,-0.01952612729325809,0.015443909385305377,0.009249912193089793,0.031317383635164786,0.002887852685749648,0.004514398136057363,-0.003364854075060486,0.015403515669314416,-0.007128846290070712,0.007916177808764413,0.02098577810237967,-0.007694068969724244,-0.004906576252668771,-0.004833432442293062,0.00939836522196047,0.008435828934095113,-0.0007995681597342541,-0.010187446224570906,-0.007655521548491473,-0.012974689935948858,-0.009841066123312925,-0.00846271109203045,0.0037333672981061383,0.007312586478166239,0.0024667915263607565,0.010560013805047896,-0.019168338919090755,-0.002835326454306175,0.01738454296819336,-0.007051355714147389,0.0074943070195070405,-0.006732176320937033,0.004515189788684593,0.006922562241043595,0.010273943159445187,-0.009178723068103523,0.01100432397380513,0.008466210931201701,0.0015645846032905641,0.013589724500306266,-0.01759967170965504,-0.004018996075961678,0.008951029772205077,0.009215565870762,0.005586216472303063,-0.008545988219421652,-0.004128671697959829,-0.0096219036372861,0.0004843268039655957,0.012176943095050019,-0.010107149007614336,0.013419453200765874,-0.0030580667277012585,-0.009756222616202681,0.004740885400440709,0.012986583452972544,0.009345653444569946,0.00950894976429928,0.006200368286726654,-0.014802818684819252,0.011902335688958487,-0.00782764023471183,0.015672801240527612,0.011299477925673429,-0.0010964952672624095,0.01879238414509632,-0.009220080708055689,0.007529564806950884,-0.014512501694459279,0.0064891247652409945,0.005771630295604568,0.013813113799381327,0.01042257923402512
2018-01-11,0.006831825859314522,-0.003994862553483136,0.006464155588319587,0.01044599782103095,0.011529903255765417,0.021132463971388793,0.045692273133915995,0.011414723240118274,0.009505416998721206,0.0036007107164370833,0.009249763370260622,0.012327404738254,-0.0011896504716651934,0.02007628501967096,0.012380131341916512,0.014360063263865186,0.014063861039848913,0.018941771732145396,0.018497682130975912,0.006258413108712668,0.02653962548276967,0.03165759719845762,0.017565386888029,0.02144685411028413,0.01350153982834068,0.014252089845902871,0.007887063728777788,-0.006785035369761161,0.021100068861940713,0.017771123963386204,0.01996384326804268,0.014271574835690082,0.008866517188716783,0.0235458266371531,0.003980900895237838,0.015557557055968063,0.01183577822347881,0.0010781160772230791,0.015015578166289512,0.036753096304412924,0.005283695714060732,-0.0038741980890928396,0.010101224930110453,0.005351392259985488,0.029055191702670013,0.005858123393117642,0.013407389185856378,-0.008708939513491498,0.016671768573705892,0.03675592942305461,0.01953041057185967,0.022222313679129524,0.021144850519031255,-0.010068146594124805,0.019700461388230117,0.023729105809391582,0.012498657674291369,0.024435220252425838,0.008156769485875515,0.019838865634316694,0.006222437423698546,0.019939075825363695,0.008547195216023873,0.01918034191668938,0.020407797632724378,0.007042206576449939,0.008711205687679247,0.008537285834958164,0.022682343304601282,0.018154399426795864,0.016759779865215707,0.009513713860537454,0.02100480322179732,0.004653235435579273,0.008541001601514164,0.003028102832995261,0.009162062526546277,0.012912666848285514,-0.0017428297508710333,0.014517929829453324
2018-01-12,-0.0018661275914607645,0.011008555938955222,0.006422638652780366,0.00756876193237721,0.008448626101869028,0.008802672368635633,0.025217444944790612,0.004562339407384153,0.0,0.017286435696666658,0.010202051692673741,0.008535090913527998,0.016940215395364167,0.006501419950761145,-0.001894627460363174,0.012650369137487072,0.001981246398367942,-0.0022741425082501987,0.0015226221744415458,0.012815877573983725,0.014700594444148285,0.0,-0.0012331874571913648,0.008617966537391553,0.007643457640340134,0.0012890296030012571,0.006086126027578853,-9.639581826081933e-05,0.022521572295438164,0.0004058642327955386,0.003558657843159896,-0.0014559587957213571,0.015379426226213466,0.012192704583857683,0.00792953664134477,0.0012554500209953634,-0.0021272385029176277,-0.006568809058609237,0.008937627115005897,0.013771866582821257,0.007282288919791435,-0.01020907770437951,0.008993961070006495,0.016510332026636432,-0.008668320098315085,0.02465563527716319,0.005601913855463936,-0.007781222934295395,0.053478510045747774,-0.00855801883248819,-0.004229289463506314,0.0,0.009364413008105421,0.011965403114620354,0.010983786734714007,0.003784237420727754,0.0023102555388752055,0.005822973012844956,0.017021997554577784,0.008634892377128445,0.01636170999256481,0.007013672524748493,0.0025425518891377674,0.011940177504720317,0.004615317503543714,0.007867080790426417,0.00515828940666796,-0.00037604395032797555,0.006750177493159537,0.003566196853050041,0.005494233077146804,0.0003623231944043237,0.0032966727990122457,0.00584244992318439,0.00529295412005748,-0.01317250036810258,0.011095876380241121,0.00991516967488626,-0.007300403108256637,0.003200816630690717
2018-01-16,-0.0067978545187030726,0.007765791760729446,0.0,-0.003389548518487051,-0.003856393347187903,-0.003826957794301644,-0.018872295786507953,-0.004183082129563087,-0.013182515438671438,0.0016030351987195157,-0.015063126066540589,-0.022793604816670476,0.0035138102759066925,-0.005813514218225069,-0.002588330207700995,-0.0010410164514389475,-0.01402111431038966,-0.002973620659309062,-0.008849822376283512,-0.01618931722078043,-0.020149712547594123,-0.03429607638252241,-0.010699360647309919,0.01833173604637728,0.0002169384594026269,-0.011458495241866595,-0.007489410053874823,0.002117165253690212,-0.017711395548414166,-0.014612150266101853,-0.008865002886659923,-0.013605189288895092,-0.0021636684369626957,0.023863310537052262,0.0005620874556315769,-0.012039100591159757,-0.006820083595017845,-0.008997565571090882,-0.0005601831185236827,-0.01610045282385153,-0.007418533924519077,-0.001964466844427304,-0.007623925804466691,-0.00355047969273925,-0.011180372337455169,-0.011178732369339639,-0.022046258235850047,0.0007592198206181067,0.0010902366612584036,-0.0012327448027369403,-0.0037471195100758914,-0.008152231897517126,-0.016464233538427075,0.008867745169706787,-0.005628791825519119,-0.005655192765525285,0.007743952788301645,-0.014473266016911235,-0.01229466369700205,-0.013947740746608095,-0.004563255680757439,-0.027267229864477827,-0.0016907842946735085,-0.010260633348795012,-0.016079579902867458,-0.004336937917320816,-0.013896856152365245,-0.0011290663888179342,-0.01149446374886276,-0.019247912950988377,-0.01092877256151037,-0.006521953887744902,-0.014327028277324905,-0.006092328558433113,0.003334774044722044,-0.009872167260581599,-0.019288267573560502,-0.0014027427884752974,-0.000799296117081072,-0.007132305329411559
2018-01-17,0.009411232695741845,0.022279883796142208,0.00382931874096637,0.010019336184711403,0.014951485997045655,0.00799142047343393,0.005619575110977992,0.006121005017984293,0.0019085577079547278,-0.0019206376033737982,0.006082562872312458,0.001732100179964835,0.004668632182964982,-0.004784207780918592,0.006228499730346337,-0.005657260518712182,0.010391799759971176,0.006560896730650079,0.006244728670530941,0.011727036450909,0.01733499853551068,0.014953269090273169,0.013727187364503735,0.009534252315073877,0.010075628942453285,0.006772394413985694,0.009480824911541008,-0.00048021400457232133,0.004161305868581433,0.003295444457365182,0.007155226891112809,0.0,0.006505804382636704,-0.03706978961987373,0.0019658991218425292,0.012693556517038074,0.012231717840430756,0.006672456773217039,0.017879933500601908,0.005369319588636623,0.0032938010390406447,0.030019425170493053,0.01063687952866399,0.006413397051303615,0.0164878779508848,0.0030660696649027486,0.005696945370961881,0.01263915006689631,0.007032106758478873,0.0,0.014168860467848488,0.008219237023755488,0.007838260149394927,0.020216882452219753,0.007502902425036817,0.0037918082491101845,0.012938194003175418,0.0051965063596468575,0.00679924759615802,0.007511515282391912,0.01426203056467279,0.011883035456318192,0.0287892457438792,0.0005184534847824107,0.015369624902557222,0.00871097536037757,0.016081018562814187,0.003767740638564998,0.0009691692307371991,0.013586891784796107,0.016574472335513013,0.007293908349370826,0.013868907635649075,0.0010691501524042746,-0.014518344885397827,0.0012640971619779506,0.01339435394181443,0.03651689783954426,0.022080074478762146,0.007939564567273738
2018-01-18,0.0013559637947178071,-0.009422373294281527,-0.000635694464910963,-0.0024575998042042357,0.0005256229241608068,0.004878939023875706,0.0036534972606969696,0.0035786164357705097,-0.013333267389412096,0.009621593515364957,-0.04387620324485164,-0.0056482487478376475,-0.00103259521801502,0.00195843134425977,0.004641928128567008,-0.004192261094698502,-0.015697991214506546,-0.010961937352015672,0.0001631961115751146,0.007478068420115003,-0.0016709260367815393,-0.020257879020641023,-0.018054858082266034,-0.010653375388975928,-0.0072936581468537875,-0.013971458751706911,-0.0033540687724369356,-0.005956244840434111,-0.005524897227755288,0.005200283629906766,-0.014209539024603313,-0.004433688635996469,-0.009849413363714477,0.02189910365414094,-0.003923911774119104,-0.019303183695349557,-0.0023316862330077237,-0.004020404834010782,-0.007456482147380261,-0.017293812307859424,-0.003977154392598603,-0.020544361392885402,-0.004092712520661013,0.0023894340183281404,-0.009616908473916719,0.0032472502976299555,0.000964222050106045,-0.00948581603855192,-0.003147257176386198,-0.009876578027751659,-0.015578582221930204,-0.016304329591975697,-0.006195616131567605,-0.010482485585310286,-0.0018285286816238644,-0.006610460193948398,-0.00337144349704821,-0.0007865951539682836,-0.00883141250981656,-0.007310328313678949,-0.0005026366386654546,-0.017916425407901615,-0.0205759026387784,-0.010879318016745132,-0.003640506395774179,-0.0017271048117424304,0.005697730479357288,0.016141611370819486,0.04549861896056795,-0.013106926002673935,-0.010869376190810742,0.0021723469509455917,-0.013415943708141365,-0.0002134974813613466,-0.0033722806147028495,0.0005608585433654056,0.011711744623602582,-0.006774993846682231,0.0010957761929237808,-0.008627186228342243
