Date,ACIC,ACWI,ACWX,ADEA,AGNC,ALOT,AMBA,AMSC,AMSF,ASPS,AVAV,BATRA,BATRK,BLMN,BWFG,CASY,CCEC,CCRN,CDL,CHGX,CMCO,CME,COLM,COMM,CRAI,CTAS,CVBF,DSGR,DXPE,EGBN,ESPO,EVRG,EWBC,EXTR,EZPW,FAD,FHB,FITB,FNY,FSCS,FWRD,GLDD,GMAB,GNTX,HAS,HBAN,HCSG,HERZ,HST,HTLD,HURN,IRTC,ISHP,JKHY,KALU,KINS,KRMA,KRNT,KRNY,LASR,LBTYA,LEGH,LFVN,LVHD,MBUU,MCHX,MKTX,MLKN,MNRO,MNSB,MNST,NMIH,NSIT,NWBI,NWS,NWSA,OCFC,OSBC,PAHC,PCAR,PPC,PRTH,PSCU,PSEC,PUI,RNRG,ROP,ROST,SAFT,SGA,SHEN,SIMO,SMCI,SQQQ,TBRG,TCBK,THRM,TTGT,TTWO,UCTT,USLM,VALU,VNET,VOD,VRSK,VRSN,VSDA,VSMV,VTHR,VUZI,ZUMZ
2019-01-03,-0.019111936664714002,-0.016994120346055963,-0.009328009761725875,-0.031397092763577494,0.013046224930854056,-0.054498719473509705,-0.046072714506056545,-0.07659571221534245,-0.0009097565576204891,-0.020325152122687817,-0.022335748602874128,0.00040202336935313276,-0.0008009031223458196,-0.009340518354018057,-0.0027843710096577823,-0.012988867282179295,0.0,-0.004000027974446652,-0.007989868856574378,-0.022306172216394193,-0.04887106840297206,-0.021984919985122975,-0.026740120630149633,-0.015817250298225782,-0.0025370748118253017,-0.01600092175647938,0.00539711512866492,-0.018466358012493855,-0.016949152542372836,-0.011549940676654269,-0.028179403455259933,-0.0037580363252468496,-0.007674548443164175,-0.0520325474307588,-0.0012345961001080097,-0.025349623293223655,-0.007359197122177141,-0.0008267401838847332,-0.028231292845672495,-0.011200560502184986,-0.02024067581978284,0.004437830170924917,0.0006406296669940748,-0.01573999863511344,-0.026006517698701548,-0.008237357664964806,-0.009625294300688925,-0.05138333471267431,-0.0024403913468419303,-0.015275407264867757,-0.040000009064627196,-0.05610845646777418,-0.004796235047309194,-0.02383451450841978,-0.013317980589964362,-0.033783784193067934,-0.014800451515305069,-0.0376142256841242,-0.0007827017798957003,-0.08337907273349332,0.001404517021026841,-0.03002499278977666,-0.03464217079227039,0.0003522862486209366,-0.0516499086333444,0.05673762043203312,-0.006930799369295082,-0.009832945051564623,-0.0036510877864615043,-0.0228740609104211,-0.015586512462974711,-0.021836578032983223,-0.03028817550962415,0.0023404753890921004,-0.0129197528559728,-0.00965759231901997,0.003524401961058743,-0.00975272059528498,-0.017862794887570366,-0.023159737151616455,0.018193607085354557,0.038781193621186594,-0.004295852863555716,-0.014150846403474637,0.002826910872833821,0.0022222639123921084,-0.029293941418431113,-0.0083552521180571,-0.012106066499147916,-0.010152505939789891,-0.001988188671034785,-0.04716700947045438,0.039735140640910105,0.09878814017454052,-0.005064341246102666,0.005013471077846443,-0.05708660752133654,-0.04757997897222377,-0.046726281228088196,-0.0368664328626489,-0.014214292360908543,-0.0321136535100055,0.004678358007099481,-0.004056741048673818,-0.03055672170585888,-0.03498911023970808,-0.01978272045452112,-0.012189207468645491,-0.020955731372137243,-0.025145089462765946,-0.013251794992889199
2019-01-04,0.016341893005878072,0.03187945068725462,0.030903097156196768,0.05618602908092396,0.004478740010466442,0.03752048857821744,0.050625595942414,0.004608224451857046,0.024581406369292624,0.030428761233812773,0.020904905186803324,0.0008038769468774465,-0.001603243058283188,0.04548001338502772,0.008725743601137426,0.030251902242892426,0.045248858510692935,0.05354753769774456,0.023114386761888817,0.03332745637982004,0.05173664135120193,0.017520718702036087,0.017785064701240305,0.0380953170274696,0.0027745977976814107,0.04702388057605478,0.026354564412298,0.0003188848433419711,0.04034483021703261,0.020909964386585767,0.043876365807924644,0.003951871438989896,0.0429935703420945,0.03773589535297228,0.04079108992358815,0.04948476450914363,0.016136195226695405,0.023986980680316794,0.04614066635525127,0.03035213897628597,0.01246996110608678,0.0441826498409863,0.05057618230736316,0.020489711930175014,0.03709899512410564,0.028239354249109505,0.03554993001803597,0.06874972261284773,0.031804101989464595,0.026592690172234867,0.026402615333808388,0.05165032285022231,0.017638574163749254,0.023179005733753977,0.05603404950231572,0.011072164038449683,0.028327370094864524,0.0016750802289839939,0.03915439614775096,0.02752848695537824,0.06451604249266896,0.03181426327757775,0.04306230946700906,0.01935245774838701,0.0462935742606152,0.013422805905036084,0.03147873512857324,0.04733559714832958,0.01539159761076525,0.01740726303404605,0.03729168574015307,0.03835146551962265,0.03576821515507134,0.012259250673099631,0.043630063280333475,0.04343976499136848,0.015364178991174704,0.01590926843277285,0.028079003924166512,0.044409298522628315,0.009572390181494805,-0.026666641235351562,0.022395784281538544,0.020733779668868246,0.01338971999996863,0.03414641843981592,0.03357844648761654,0.027202904592034116,0.024758792701107923,0.018400969706585668,0.03364334693147719,0.01690280724209514,-0.008917234207901803,-0.13127414028272988,0.021926319889727708,0.009389262932273823,0.04488520966599707,0.05512492353560683,0.025718561604839874,0.07655506813467117,0.009330043530344279,-0.003086243071508732,0.03376018122254165,0.019857431424093575,0.044146803856191186,0.04474385343450549,0.024617206317721907,0.01768713482089801,0.03197192424884365,0.011904750641601458,0.02530990473503225
2019-01-07,-0.0037104994959323845,0.006148405756187136,0.0014049283178558802,0.030178875094072133,-0.0005571787364151426,0.003144720017249192,0.018277480926514045,0.030275223417902453,-0.017593894196219817,0.03131985877598398,0.017843989210159616,-0.0028112327669325143,-0.0024086497916464555,0.025463840367556445,0.0034602478542855586,-0.0015576699335020372,0.021644973527973788,0.015247762046257884,0.003649984685217822,0.011011794880236625,0.027964661638930854,-0.005035726747723346,0.010966617877743001,0.02465598004633418,-0.02536295242701625,0.0016808200626159397,0.000951220874901626,-0.010519602004388062,0.011932403362320043,0.0032130972674697666,0.02668132479051133,0.0010735325193864664,0.005016394989034945,0.018181760861049723,-0.058194803267863526,0.014000796619704436,0.018025489861190458,0.0056540848753907635,0.022869592198525357,0.011046828598023195,0.012867477807982253,0.009873017393189798,0.04143816645330545,0.0,0.030944133035328614,0.004038728194836194,0.0037045737992431604,0.003898733934084353,0.006520395592094941,0.011872335487036256,-0.007636601009560873,0.057977301387137414,0.012312948010329228,-0.001773487508585414,-0.0015037292905710764,-0.008645487575215771,0.0139622518155047,0.027313252872425586,0.008289441994959734,0.004659284994209534,-0.047869938770403575,0.02749999364217115,0.04663621067983259,0.0017260498922821998,0.03267776731009797,0.02317878598837675,0.011945932063876619,0.012957997566124924,-0.011549367318882231,0.020648900460340958,-0.0012050888167849383,0.006615261481313972,0.01459149572966334,0.0017301956342163916,0.020066765556337796,0.017841902858905634,-0.0012966036765258426,0.0022371719997378303,0.0043452610647809475,-0.0011857496687722735,0.041087245881679335,-0.035616468779251176,0.0024114703029984863,0.023437562119401845,-0.0041724279141845955,-0.0060031347294252635,0.005907110570508856,0.042066723124567496,-0.027455353912810954,0.018661471603050206,0.019057763980960818,0.0026714051903771185,0.008997466725975123,-0.03174607631564397,0.015708879717076796,0.0017442957609230536,-0.01198800028124336,-0.013061212033641634,0.02664706779928805,0.039999961853027344,0.004481907957679221,0.03366866978077265,-0.0022523037731887463,0.00748861879180307,0.0010001163499897547,0.01631179095763069,0.007575845340499265,0.009009344520469531,0.008331163778477313,0.039215743106313594,0.04735518972257169
2019-01-08,-0.003103829240449385,0.0073325408865621,0.00654830863393796,0.02135094317692965,-0.007250235634893465,0.012538934769898313,-0.005167218502682092,0.046304584057010434,-0.007055000682638535,0.019088960894635187,0.04828281056428363,0.02295608927006154,0.024144884195540506,0.03879970912092978,0.004827657925997819,0.010843306546501896,0.0,0.032540705423005356,0.010697193406514316,0.007850833812961922,0.015404920131909305,-0.005931684002744686,0.005960134785577997,0.01007265749154107,-0.0037850322506830514,0.010818312195441271,0.03420410781845851,-0.039304161878836674,0.04094333350430546,0.010608141175706853,0.008900020295014688,0.011796015978837282,0.01453966948162111,0.02110391520472721,0.005044131490404835,0.014600764350702233,0.011382809047795872,0.00522089579580487,0.018099658235385174,0.016128949174224694,0.02377505960054993,0.01256985398127064,-0.004973726802946721,0.03495815626758492,0.025453255320585955,0.009654230908089367,0.01968505785147423,0.013592220626055251,0.024735001684244917,0.021867003766169457,0.014985780635135448,0.012772975365469064,0.00739184410601168,0.01696002647439676,0.017104080293358637,0.002907148928148251,0.007496715945902954,0.02821489143533218,0.0037367469255287222,0.020869600600090576,-0.04243545334001586,0.008110331069626664,0.04528861505823745,0.009648526281559322,0.020442440799550265,0.009708728874782357,-0.000783774749455346,0.021528954307933557,-0.0073023803680646315,0.012716468528447322,0.062336664334482705,0.013143470323650819,0.007190777283862415,0.004029954578859796,0.009835921765552813,0.015024960727659353,0.007359215191649948,0.008928636369935461,0.010506451927095872,0.009667684533953613,0.029144005691263297,0.02982955103478413,0.0188453097482546,0.0198472793958675,0.01815635427802298,0.008627664487034448,0.0019837969845954984,0.02934900265431284,-0.0002510607544284893,0.043617382069465194,0.022903947596238927,-0.012729262612584558,-0.00636949639391915,-0.02819682019493197,0.014334275908230332,0.014219785531125684,0.04271988291309792,0.014888362523076681,0.033617415800452966,-0.017094001418896276,-0.013803648815760794,-0.09210022940953466,0.06094807932030366,-0.022794753555911873,0.008901851444720776,0.036459830758050815,0.0,0.006547490818725077,0.010586233638944398,-0.03773590168014018,0.014429977097138336
2019-01-09,0.014943934243027979,0.00925086093755012,0.012546486199788154,0.009236475334589045,-0.0005616251385728299,0.0010320472944778114,0.011208305819822018,0.0008510833090924486,-0.009109240830135201,0.0034057013403814285,0.02549692512902002,-0.008267680615217543,-0.005501033115918097,-0.013943862924690187,-0.005490625011033923,-7.70571926009822e-05,0.021186564571151978,0.01575758962920215,0.0011751142762308486,0.004443686169611327,0.017753298027908482,-0.022446311561890364,-0.004502880546748744,0.01772862136834985,0.0037994131519969443,0.008756843528723524,0.0027564338614145534,0.011066395945112273,0.01667717668955948,0.0029709738984387,0.01870150119984615,-0.009715410181950546,0.011123198116733457,0.004769508742494821,0.03387703739450432,0.004849077386409384,0.010838106406923176,0.0007990277470077967,0.008627447639712793,0.007168286746138897,0.006027337569335156,-0.012413814150053826,0.014995653084391991,0.025689661173967426,-0.002810093278150849,0.007967727734105923,0.022924791754368012,0.02298864737871087,0.003448139678010387,0.009916896587455648,0.015562701728190298,0.060889688408441334,0.009565864704363491,0.003335396684879033,0.005711179134352484,-0.009275473563412961,0.009814797718305401,0.007915546833308307,-0.03127329688557001,0.03634295102024199,0.0072254609715523,-0.010458576930749253,-0.06568860567299428,-0.0017064448913861607,0.04829863344013585,0.006410326948300238,-0.016383127163846156,0.016493312170939856,0.02265687073153333,0.0017124492167104322,0.00946431918739954,0.0027026614627323475,0.010471171392566925,0.0034403821978883364,0.0040584800616183525,0.004112064699169693,-0.00816494331630746,-0.008849621319164891,0.010703592069104317,-0.015118687130230124,0.005899568459521776,-0.10344827586206895,-0.004525938079313674,0.004491259168729167,-0.009259317803197886,0.006843683235514764,0.009326096352933577,-0.013109067876903913,0.003890209245788201,0.0030648393151067044,-0.007806129218511204,0.05187416679557022,-0.004487160089217457,-0.022267145020514967,0.005950231224677083,0.0011441444696287384,0.04751512932054913,0.0073348977633189705,-0.004262408193822842,0.02065223239094749,0.0038170769934908755,-0.01030925582215092,0.0031915625386162993,-0.010649188173721846,0.0037813867715283944,-0.008156969279829673,0.008951342235946624,0.0053225395537532805,0.004428675142263971,0.009803959150949337,0.008534865048528406
2019-01-10,-0.008588942384882836,0.004658135505402727,0.004589158892763345,0.003371681860090403,-0.0016865302740584065,-0.0025773571006647567,0.018383251138762935,0.01190470977242053,0.004780481051020358,-0.00042427785368326365,-0.01617429653737046,0.00793961299526047,0.004741242266514956,-0.0020204685575687664,-0.0027607453444374874,0.005634061434925286,-0.029045676308606883,0.0167064846552325,0.006812697200406115,0.004478320164873706,0.02600685895181143,0.007224382870476109,-0.025949244170639818,0.01959709779838814,0.00780659151275076,0.006978878041734138,-0.0009164748591108385,0.0029850797255923656,0.0012379170266190176,0.011058381879045287,0.0041564184810487514,0.014270331909467693,0.0006346191218440378,0.0015822392045994338,0.03276704675527342,0.009184302325758953,-0.0008246794024078241,-0.005189434595212372,0.0012960382654041425,0.006609113667245259,0.01339191093190606,0.00418997352621342,-0.02520274972038994,0.019016726860501487,0.0009395308474651198,-0.007114466387684537,-0.0049540851735494496,0.0018725351965285242,0.012600470991601442,-0.0010338330122664496,-0.0023576177403652476,0.04231110081245304,-0.01628320400791694,-0.0016622857055443863,0.0008414820799416134,-0.022820202337616613,0.0026131803636142426,0.02617800994837083,0.004611984677694414,-0.04986300533764987,-0.016738436293526893,0.0008130267257531187,0.02916994726821609,0.008546891566090231,0.000523572182309362,0.06050949441215958,-0.002205167856100698,0.0,0.0025896886120002627,0.008547141367902578,-0.0013126477989491292,0.030188754518771344,0.0028262541019676846,-0.0005716807338682628,0.0,-0.002457101215481039,-0.004766440588404253,0.010416551025465903,0.009379825821803633,0.009039924563151835,0.009970649741253945,0.05430771754338193,0.008895308211603448,-0.0029807309347223976,0.015576449022963956,0.010704936035748958,0.012994883166271842,0.004317200019470668,0.00875145362848273,-0.010277658536530843,0.015320941805372135,0.01738877340065681,0.0,-0.01035208844468738,0.004066360547931858,0.0005717158739986239,-0.001851377413848887,0.02022653777865946,0.02363671074974305,0.004259846686956781,0.01070448342285446,0.019166812507614095,-0.003181408873236369,0.0035878856374025325,0.010315069061043403,0.01362111188281645,0.0060323488135505254,0.00025755014897144157,0.00508721517000299,0.0,0.07616355886318082
2019-01-11,-0.004331641248642271,-0.0035894698509932876,-0.00548191711056778,-0.005761043627699913,0.007319892103065051,0.02790705969992402,0.004778346533719002,-0.012605010364596936,0.0027446385052156685,-0.007215623096243795,0.0020380642525645865,-0.0011815194965740794,-0.0019662266539179907,-0.003542477236240349,-0.0006918596951260847,0.005678943947117654,-0.00427337459007282,0.029342721428165186,-0.0012599391382277503,0.0010873724751843117,0.015455874266069314,0.0038924003066291846,0.0087988609754317,0.003203490376799678,0.004930080287468996,0.0017465408975996244,-0.0013755755385094215,-0.04761906564010443,-0.009582614318876637,0.005273537385393601,-0.014142693627639535,-0.006858922155352776,0.001691052262697168,0.0015798150082726448,0.008225580839193114,0.0001540452314099383,0.0041266933041621545,0.0056175832239167,0.005694986355489817,0.0023233333609946616,0.006607538898983689,-0.011126553973489273,-0.014561713410026322,0.004096470532327867,0.01958951329416392,0.0055731467458515205,0.009720101754406185,-0.0037381559902711636,0.003393667399282485,-0.003621211186526696,-0.035643907091460814,0.004660255692315207,0.005096577677977443,0.004757229951786401,0.008195885813808035,-0.019161841049811,-0.0007820176097039777,0.011734670293872762,0.008415989090728493,0.01960785176447355,0.017023381073119737,0.015434571397781927,0.010174307108238967,0.0016947941508960174,0.017268441295982928,0.021021073052599926,-0.0003759846875596162,-0.002704019104705635,0.0015785592802799453,0.002824709196408426,0.02084116870696162,-0.0015698945937896447,0.015030515785033893,0.0057175795463353385,0.00889261565253463,0.004926222392370061,-0.01175444925114999,0.001473030136650788,-0.007494220213214553,0.004732637441618337,0.018583243426328666,0.0,0.003134827021755715,0.007473860260234222,-0.004430869755414846,0.007902247868379897,-0.007340990337757924,0.005290331298844597,-0.006692199756229589,0.0047710821096282885,0.006933159200791961,-0.013729363514532134,-0.03219572001030435,0.011157487694435364,-0.006627266831904843,-0.006283960087836715,-0.0129840333740453,0.0079302445830578,-0.008818192915482914,-0.01378580172150845,-0.009197351036413615,-0.01880635463438507,0.011702193065488808,0.006128817514718721,-0.00559309110589945,0.0010776096520261902,-0.0002470473944937712,0.0019844766086940524,0.000253219052537057,0.0019416993901946178,-0.03101787258210853
2019-01-14,-0.010565653848850554,-0.005704209613504707,-0.005052754698387507,-0.013036854476353166,0.0033537584337630655,-0.0030165561591800616,-0.04306465836537443,0.045106360252867406,-0.013686180090632494,0.02351437190086414,-0.001898296808792388,-0.0003943307823799369,0.0,-0.020822989822044113,0.0010387851383659719,-0.0015261084113494805,-0.004291972967130464,0.0034207219390318677,-0.0029438673902076884,-0.003856127498811368,0.00334888225718033,-0.010412852774933867,0.0008475841682051843,-0.001596630398283616,-0.02359282661151152,-0.006355719716867547,-0.0036728369629595026,0.006597240940656723,-0.020287188118147004,-0.007966029221110116,-0.003848917545990038,-0.007614835413869203,-0.0008439069410650646,-0.018927501499705457,0.00582752810949505,-0.010024354045068518,-0.008631090744356307,0.012370304725464853,-0.007464580684468869,0.0012094980036649883,-0.012437341356535403,-0.02953586978952305,-0.018094043331786103,0.000453392642586703,-0.004947137456262518,0.015835350214000288,-0.011739844593783744,-0.0018759627371613963,-0.013528893650121776,-0.009865298573609516,-0.014090308846358313,-0.02954099393355092,-0.004931388934140246,-0.0022883855352671123,-0.010734825074051657,-0.013431217119040273,-0.004381400941249947,-0.030257205435106793,-0.0015174003294122773,-0.013574647453366007,0.02343375769524636,-0.0063999938964843794,-0.02949634145333835,-0.007783303456040391,-0.034207865085307265,0.014705867915830284,-0.023566656075491577,0.0012052823022898895,0.02478468639354081,0.0,-0.004046301459035839,0.001048242025348367,-0.0053215996237907515,0.0005685074679628865,-0.0024039343871580243,0.004084851258288946,-0.007048137620583872,-0.002941273050527049,-0.03624255182921665,0.008916798221384248,0.006271253571023427,-0.013570689176144679,0.002929412879962179,-0.0118696118209497,-0.013351465027615084,-0.017514749472985258,-0.0067356329363849055,-0.006359007557504848,-0.006987132044739552,-0.0368712852844395,-0.03280688010484656,-0.022159192826128105,0.02062542760284325,0.028276112374849394,-0.022609374049397113,-0.010348117146022684,-0.0021141685044182568,-0.002360325167675259,-0.03714569813544122,-0.027957013284888088,-0.0028127370101509452,-0.06541664894655153,-0.0031546462590396063,-0.021319765749866604,-0.00741014934682549,-0.0058887497804704925,0.0,-0.0029714933432982704,-0.005566423892823802,-0.03488368869407976,-0.004057716472027684
2019-01-15,-0.0037686979884701266,0.00905805767375334,0.006925053431614092,-0.011741928951379044,0.0,-0.0010086270242625206,-0.009387082858339335,-0.04397393921786119,0.01517119422409241,-0.04135337297548369,0.002581204181915542,0.006706117307130777,0.0027581404447429847,0.012448451503937585,0.00034608693203908025,0.014215692564316429,-0.01293107435960017,-0.01250006908720036,0.006092282972526508,0.010959011641539229,-0.004248065804492662,0.018413853633802546,0.001331538862356263,0.009061837644981585,-0.012679516327389284,0.004981159078784936,0.001843473790927197,-0.010003415331780285,0.0,0.013121993271125953,0.006322402013229089,0.005531680623031221,0.00992814446423318,0.022508094541019208,0.01622251928925067,0.01199564568604905,-0.0016583560767480243,0.0035477321170427345,0.011929233608885204,0.001660931451036296,-0.008745772292884202,0.0014492394067344705,-0.01873466168990845,0.007249831472535551,0.014568167327316361,0.003897074356557173,0.017819169513218158,0.0075183830858889245,-0.002285808141733625,-0.000524506488776999,0.00952781505386402,0.04654084211625387,0.0,0.018664946501110613,-0.007164018895539415,-0.015470083967959458,0.009587652588891604,0.032241334060962634,0.0,0.02465598004633418,0.024299082235349045,-0.0016103428052184343,0.07412902115757314,0.01023193285937185,0.01784292935434495,-0.008695643760907257,0.01589764415724315,0.004212755266495227,0.006850611221572711,0.002817099266907208,0.011264945124013881,0.01884809925722264,0.013258889801572638,0.005113742799025323,0.0048193719298870175,0.007323070787256469,0.006211175261679802,0.0405603280413227,-0.004073935957380925,-0.006669880127437189,0.011331502398183257,-0.026479344910412483,-0.0009738134854773151,0.0030030274289267744,0.01179722756404078,0.011884574897262912,-0.0037596423221295527,0.002427576299957712,0.007287247930976903,-0.03132276007325563,-0.009421938034054556,0.008425476431253243,-0.015645402885035686,-0.058350011603162444,0.00720507706869844,0.0031950446212729577,0.004708115939139779,-0.004731894177652962,0.014383639346075672,0.0011062200137206268,0.000422972159740409,-0.012928985391127856,0.0042195060610632495,-0.012448125522024567,0.012951864927823076,0.021974557261846828,0.00165830883637752,0.008572610082149046,0.00949878045573116,-0.008032120823258437,-0.016296994471020287
2019-01-16,0.009457702984226435,0.0028426533206324933,0.004355892132415828,0.012376482309443881,0.001671114679104413,-0.022715734244310615,-0.018952070371593854,0.011073263796881339,0.004738539197756131,0.022222148347671,-0.009485156486318647,-0.0011755754744268154,-0.0007858725801217492,-0.009221395447286729,0.0010371109904829812,0.0025623818867741566,0.0,0.04142699973935837,0.002747975044650186,0.0031820301765974612,0.007008184671558615,0.0018133628359806586,-0.00012090632427663728,0.002641269744030339,0.015992425562436186,0.0041122296348787835,0.01471882884241893,0.006968601054850199,0.010194319880418634,0.04001537120806553,0.0034904094175787215,-0.0010646809366398058,0.029910222106164897,-0.020440269137082967,0.018243995331889584,0.0033866843995933316,0.024501626389924702,0.03142189628196124,0.005638266007536918,0.0073857527777936305,-0.004764436462910249,0.04052101533883734,-0.004068890923659363,0.002698878045128028,-0.0076352760343252335,0.03027980791276308,-0.0018676534416490753,0.0018660590697994195,0.0005728650126117785,0.0026234809188845354,-0.0030775855706458577,0.02247599537467937,-0.002992052792869737,0.009705040818809296,0.03873109588049495,0.0069139616098683465,-0.001557004810066931,0.018135954462700887,0.005319220173097161,0.059317258878643475,0.015967100736345552,0.004032273570407474,-0.04002757690481773,-0.0013504401021273704,0.014913649309761468,0.011695895017749036,0.025464744012448692,-0.013185220918048968,0.011524705207391683,0.03820227333783999,-0.01734837431265257,0.019527291160997162,-0.007346181926900175,0.01639335220554261,0.002398087441317198,0.0,0.013227296518028675,0.008504523294694089,0.019823434540889195,0.008225311205329433,0.004481777418320121,0.06138889096195399,0.0042888557723606,0.013472876452897298,0.009602269606585834,-0.004613973986328568,0.00850906595581824,-0.006604449456321437,0.02070626191910163,-0.032035814422383346,-0.00908900970216886,0.012388330537015158,-0.009933765423590035,-0.0014244951817236062,-0.008659538844766002,0.021424397714168375,0.0011714910192839323,0.022186983796377957,-0.005258686917339772,0.016574543134688424,-0.003242638465182468,0.011291648914792507,0.0,0.0036766126663678733,0.003196600197588495,0.0073543519068515195,-0.0002466993382979066,0.0024444711128674967,0.004116525144743255,-0.03441297051109704,0.028992226478915084
