Date,FEX,FNX,EVRG,ACWI,ERIC,HBNC,POWI,TBBK,UAL,CVLT,SBUX,MELI,AMSF,FITB,INDY,OCFC,FORM,FAD,SBRA,HBAN
2019-01-25,0.008978133355616258,0.013400415988141567,-0.006300461602435803,0.011091306846031213,0.04225352792909942,0.005441449311295754,0.03636686214593787,-0.021276654822452112,0.0013090635719330557,-0.008280262166895036,0.03629893999780154,0.01099811603554568,0.013906027913151986,0.004701728193081456,-0.005445535935806434,0.00847450928534399,0.053199121440381525,0.0097070255958287,0.016802646302897628,0.007434960468088336
2019-01-28,-0.004093126580008377,-0.0024889985696675554,-0.0012326769178812036,-0.00687443384601738,-0.015765793944665707,0.007215598293609737,-0.012048436386124961,-0.02173908299301852,0.005467067837051198,-0.011400113975414405,-0.002831796689212296,0.03534762874647579,0.016493110332415295,-0.0035996511781501983,-0.014697515540167627,0.01260494321965977,-0.0013651538983017186,-0.005407989232612542,0.015523229601592359,0.0014759601758478347
2019-01-29,0.00017843007705931058,-0.00015586586164584304,-0.0033503057200103825,0.0001475976347906638,0.016018335725043187,0.004179294604390149,-0.0016771412597466062,-0.003508740620111417,0.012647750757956988,0.030047076226908054,0.002092603407394922,-0.010619687362455998,0.0035866380241709184,-0.009031728449657384,-0.00643453451089393,-0.004979340089953266,-0.015037612119473076,-0.004379774277094128,-0.0004930113551377957,-0.0007368924639932217
2019-01-30,0.011434834059350418,0.00904679332005176,0.003184522715271587,0.014136070001222523,0.010135120151116839,-0.045184190544460656,0.0050394388420123,0.0023473595087817323,0.021010891680050214,0.035477768290156586,0.016557342757224536,0.030720546906123358,0.01752882853387483,-0.014218220244379798,0.01118621974694034,0.0029191504955639047,0.02220677988984754,0.012894008061792084,0.009373173808685742,-0.005162243591150029
2019-01-31,0.009008977042111344,0.0052558795590560425,0.010934667879666904,0.006534112013883986,-0.0066889097315681045,0.00498099884537595,0.0027344818156960216,-0.007025810290949952,-0.002286550529844722,0.006091084772834154,-0.00014708369127169885,0.00546934160106094,-0.006355465170499119,-0.008136141633841798,0.014847148911261154,-0.0016629163265365898,0.01968777491783391,0.007937883507000087,0.003910138298085508,-0.01853214170291484
2019-02-01,0.0031512795896311285,0.005074651332895419,-0.0017446133638757688,-0.001154174132866892,-0.008978757318294561,0.0012393690710634786,0.009394001996675838,0.016509475339645308,0.002520926196467377,0.00015138695741900854,-0.0004402084595857003,0.0018131968739267812,-0.004712921250645152,0.0018641564965122814,-0.012908651223456968,0.015520016949787774,0.011983977764023601,0.00460597194442558,-0.01071093695534786,0.006042072155572065
2019-02-04,0.004363080832716637,0.007649998299958272,0.003495498900689231,0.005777042198108706,0.0011325381910425314,0.03217835681290082,0.016061304312937175,0.00116011937524374,0.012915817926661965,0.023759074626514165,-0.007781244987466129,0.009378552283801245,0.004227967937721067,0.010048398781177248,0.005521372590383766,0.004130298244752417,0.004605305880061028,0.01257240840249274,0.012303359780953427,0.006756997703255552
2019-02-05,0.002432568627550813,0.005162571033263896,0.00034801985813470715,0.005887584275368507,-0.011312237504919942,0.001198794352817556,0.006352488905261966,0.009269979449036958,0.009478631368277979,0.0014781740113167796,0.026042994460568458,-0.013122111357492527,0.00993607642781913,-0.00921143401996627,0.006647676436653871,0.0004115368280157572,0.0006548313626562052,0.001460950956476248,-0.006320108607403618,-0.008202918824996575
2019-02-06,-0.0003467390534008796,-0.002417246895314973,-0.004004046036812592,-0.0038543522651738327,0.012585801583317346,-0.0005986044321194539,0.024221839609458673,0.004592418103081641,0.003241682522861611,0.008118126225207467,-0.0018845232090979325,-0.011920128209953584,-0.004502487317848969,-0.006321854691582307,0.003445349560720956,0.0069900576058636865,0.0,-0.0014588196924512076,0.004892517901523341,0.006014913217179396
2019-02-07,-0.00502851684332184,-0.008630820207715995,0.007516165456857848,-0.010461601515839858,-0.014689126312258605,-0.0029958662092740562,-0.029668737873874806,-0.00571430751255575,-0.021058489021152482,-0.007906308805259221,0.004212006981205718,-0.002006021380159373,0.007370124154726376,0.0022453780024922487,0.0060086137383783544,0.008166765294160383,-0.0019633333439436074,-0.005696779795274165,0.008763111356238307,0.04334834093271045
2019-02-08,0.00191700313590637,0.0013744355989944168,0.00798082319973692,-0.0002895939750505727,0.006880543303112496,-0.009615443279098246,0.054652510969150025,-0.014942542217354249,0.0035283127298000316,0.00885475878402131,0.008822569252094015,-0.02897823709959313,0.010642063246665723,-0.013069420902297235,-0.011945512916386125,0.007695203947691187,0.0006557527135631069,0.007639110038086594,-0.007721983722788539,-0.024355336348305445
2019-02-11,0.002783125758719196,0.006406554805765019,-0.0005166918751231542,-0.0013037683782884946,0.012528798574778843,0.011529192482718553,-0.04579810051197564,-0.004667440289080171,0.0111149299907638,-0.026623751880842206,0.0034410047622472906,0.008653841598137646,0.012174926253200047,0.006810516086568352,-0.0043178907177675585,0.008440757605831628,0.0013105834724369547,0.00247841743912125,-0.0024317341512800628,0.008076347815273
2019-02-12,0.012315744200522394,0.013791910446036892,0.003961120977155508,0.012329283379502565,0.01687268567498945,0.008398249344699682,0.029355223054526203,0.00468932744492534,-0.013236122097353475,0.01698222479516498,-0.0034292048520206952,0.03753958878033803,0.01235381265475044,0.01728681564035095,0.00925136833577378,0.003188745416627281,0.0229057845278946,0.012798428659382077,-0.012676783780141587,0.009468443606049037
2019-02-13,0.002056047866268562,0.0007475512175902921,0.002572459680038941,0.0005735396408605986,0.03539803213201598,0.005949109650389417,0.015685279282627862,0.004667440289080282,0.006934188949493825,0.0014777372074317174,0.010896388451879568,-0.00942305680159683,0.015574782115881147,-0.011082649740360107,-0.012890284225553383,0.005959147248763452,0.006397915998926917,0.0045949479586095965,-0.0014812255911595962,0.002164422075579875
2019-02-14,-0.0011969778937998,0.002240792941236469,-0.0005130865635349924,-0.0005732108816974835,-0.002136442280354811,-0.010053453628889875,-0.01333690850734337,0.0,-0.004854372276892782,0.0008854240956261972,0.004680225705052665,-0.0020246026333291534,0.005375565149227102,-0.009338656096622766,0.0002901277402918012,-0.004739175796029449,0.007628788475879222,0.0,0.0005054532971546788,-0.014399068045808594
2019-02-15,0.011641945306915646,0.010731894173183987,0.005991130083885521,0.010316875415177007,0.0010706340947017612,0.036439818658558165,0.01650529238001419,0.013937269494084026,0.0018150428808316743,0.0035382258188241256,-0.0018353536707385043,0.009059609267458635,0.008963723310491112,0.024509765346883317,-0.00725252192528425,0.021825290602766945,0.0050473136770130544,0.009576671504287537,0.010617114658823867,0.02337510742508453
2019-02-19,0.002030789099843,0.002801641157412771,0.00884804172834408,0.0034035975609756353,-0.026738106767336456,0.010374458026979783,-0.006998652593499632,0.04009168382843553,0.010531087429356267,0.007492318767694073,-0.007212704232285483,0.011319155280847815,0.0028055291804351956,0.012513957203608816,-0.009643620702567413,0.0015533128966087606,-0.00502196623813389,0.003398268862637721,-0.008003967958930547,0.007851522983653325
2019-02-20,0.0037156502720159246,0.0023533227927061695,0.0016865617523162957,0.0026856153437273544,0.013186966233575959,0.008556861722827547,0.04313504369890042,0.005506628981826633,-0.008292221890224383,-0.008019875139588573,0.0027068237146141705,0.003077271613266319,-0.008548369041183612,0.015267277602210028,0.012983177608922203,0.000387920070025638,0.022082042463476004,-0.0029632347516047597,-0.007564457311267092,0.010623113024588182
2019-02-21,-0.003365378589423762,-0.005281861704159008,0.008082134354743253,-0.0023963617483210298,-0.0010846323748482378,-0.0011310602106842094,-0.010270380900753384,0.0076669982417088,0.003841766529837587,0.005438817480835079,0.004403873481333642,-0.009121967163403744,-0.008778846317302302,-0.00680287176224692,0.002330373907064809,-0.009689972492317844,-0.008024756913137754,-0.0031133769206102,-0.0010164559272523022,-0.004905397601665418
2019-02-22,0.004727284211677674,0.011504312156224605,-0.07315853451866516,0.006076131591115308,0.03148734343849857,0.00905972124469634,0.0001367050942489012,0.02065223239094749,0.006641197564227319,-0.009502946072786012,0.008486543858386764,0.024878037971799438,-0.0036373872467120316,0.0032441783598624596,0.0020342194484403997,0.00039156388971739453,0.01617923048035741,0.013202733793929333,-0.004069033584928938,0.009155050854348312
2019-02-25,-0.001176260535063145,-0.0014582591863510075,0.002703178434922515,0.002528125830100869,-0.03368414929989949,-0.0050505231667641315,0.01665506564524022,0.0010648854996719859,0.0016773065567150525,-0.011512897111393028,-0.0035061796664372924,0.0027535657007418113,-0.012698652858615378,-0.004670961586221933,0.01450108607189815,-0.01173742251842036,0.012859828095677761,0.001401382813583707,-0.02655758264020469,0.0048846758990541694
2019-02-26,-0.002523627191162503,-0.005986711827566049,0.002696070089582392,0.0007007439185138242,0.0076252539856969115,-0.010716220873207338,-0.002014289217984633,-0.024468037401079168,-0.0005581943596307815,0.008660621479507746,0.0012668597640566048,-0.014929766611186834,-0.0056270905322544085,-0.008664382127208325,-0.006003277605369783,-0.006729837983289966,-0.010882726433636525,-0.003218592985249069,-0.013641238894326002,-0.00694418831790522
2019-02-27,0.0005060023996470431,0.0024971149488752786,-0.005377463032956276,-0.0021001577586118314,-0.007567549498719739,0.0074113946790075325,-0.015643984381901843,-0.005452583458981919,-0.021557023695861766,-0.0016284323520648902,-0.013916335619469922,0.20890959019605115,-0.004688469132197559,0.012745778549505316,-0.010066220243469148,-0.0007970865936319793,-0.01955988281698129,-0.0004211049746042361,-0.018617038622002258,0.0048951055970540835
2019-02-28,-0.0010114224351089884,-0.002930443182077247,0.007569079230968168,-0.0035075490837921386,-0.011982432203724636,0.0,0.0009591360591179043,-0.005482477123057383,0.0023972498645041806,-0.0007414449873612838,0.0015681653988302013,0.027111166982423107,0.02517848478924023,-0.008270446097733641,0.0043579091514533985,0.00518549542907043,-0.01184541915291848,0.001966057936966692,-0.017886167617869764,0.0027834735119605103
2019-03-01,0.0047248206998089515,0.007201362127915001,-0.007305967330289653,0.00534999630166455,0.01543546235256632,0.006225382141373359,0.015192842987687305,0.02315325746557728,-0.010135513203431756,0.0016322987290078306,0.008397071122711486,-0.015584458604844031,-0.015686872635932936,-0.00036239534404403084,-0.001446209218846528,0.005555548382079278,0.0031545259215892685,0.006587433336142867,-0.022626856123579064,-0.0006941179368405992
2019-03-04,-0.005878199472913903,-0.007442027752378122,0.004361269292508796,-0.00294075626035073,0.004342985013944478,-0.01012334821512284,-0.007415010890208795,0.017241363363798445,-0.030027619251424054,-0.014518568250868058,0.0014113671936382133,0.026924038504419823,-0.0051512676396300305,-0.007254409322496769,-0.002317671531942622,-0.013417476253683613,-0.00628927233928156,-0.014063106885799703,-0.00395244159118191,-0.002083075255953082
2019-03-05,-0.0018583114577797044,-0.0035282459229752927,-0.0034374442100328917,0.00014033402032986864,0.008648600762766856,-0.002272971986001293,-0.006927761538197852,-0.0010592453021183168,0.008777197421335092,-0.016536357931938528,0.008879959307733554,0.008559726876222529,0.009385173033982896,0.0010961629757249014,0.029326465938458002,0.007199904605994734,-0.003797494866606632,0.0019772748112618643,0.0005666737770935182,-0.006959137824255723
2019-03-06,-0.007786303458365396,-0.01445882969531287,-0.004357488636889673,-0.004914865608879326,-0.009646351682554455,-0.029043309691524022,-0.022432148690980425,-0.05090142952033516,-0.008465622514616022,-0.014521506799631045,-0.004330906208716012,-0.013339868698144741,-0.011542015453666399,-0.021532846252037663,0.005359633911834694,-0.02343120182760139,-0.015247762046257884,-0.013107941163321701,-0.006232134257446953,-0.016818427681209003
2019-03-07,-0.008358905964913621,-0.008682486158512526,0.010029191178478003,-0.010443342556452517,-0.01839801722749279,-0.018181832883831572,-0.013292004911502397,-0.03798884467415509,-0.020396077117950773,0.0034124587643482585,-0.009260634514446586,-0.022490422963332035,-0.010584787182834732,-0.007833044070047035,-0.004769897019294644,-0.011387134583878966,-0.02387096035865044,-0.010139758910777119,-0.0017105638654435484,-0.024234096789618076
2019-03-08,-0.002924181633729095,-0.0019630610553734718,0.006679890321451554,-0.0025666969643309834,0.01543546235256632,0.005376363005130003,-0.007373723123837217,0.005807223313428089,-0.0025420540239814438,-0.007420054704254553,-0.017702769666107843,-0.0034578246252878753,0.001151851762449585,0.0026315349512207042,0.0008458413325589387,0.004524948841040377,-0.0033047052449880487,-0.0021642677647575326,-0.0028555409673184373,0.005113605601431814
2019-03-11,0.013802350234889849,0.013315109309079975,0.010580857213721817,0.013296939952458287,0.014115148078211348,0.019013633328266888,0.01114280656836919,0.010392627502734397,-0.00024277029236041692,0.019155947274122287,0.004613356570434046,0.0701082970493474,0.003288173687640228,0.014998434072787559,0.022816964151835872,0.006961844129186767,0.023209574485442808,0.018797178555770566,0.018327722050869077,-0.004360587932548676
2019-03-12,0.0018720530174303196,0.002837152992083203,0.0067439151009036635,0.003809937724061685,-0.0032122169728641126,0.0005831167991205977,-0.0005649927448746483,-0.01714281354631697,-0.03071132390929887,0.00106967744823816,0.005309989146537575,0.00492616180691785,-0.001966350833648156,0.029183561462794216,0.012117810111747396,-0.007726904204852336,-0.0038885559578746287,0.0024121938807517562,0.012935812048089579,0.001459800062826755
2019-03-13,0.006454995199947744,0.002679946033828262,0.0035252626549309163,0.005763260660720748,0.004296652848773119,-0.005827769720781251,0.007350674344874131,0.018604632594767967,0.017031942847091308,-0.005953280063056954,0.0007137112112991506,0.05057082223435394,-0.008208924185576172,0.004307266734677961,0.0008160302639061978,0.0032787140859145136,0.003253102869690938,0.005521867317115126,0.018878358643274584,0.014577292195642633
2019-03-14,-0.0018567827165870687,-0.0001482899307203578,0.0033373867774633137,-0.0009785542490405863,0.01283437172248525,-0.009964549235157105,-0.01585754560447039,0.0091324111433575,0.0034478362572769594,-0.00046078635481905383,0.009129819619253077,-0.02783845083919889,-0.0006624717114205314,0.015367859450525545,0.004894173549007119,0.005310370974457301,-0.002594031235740535,0.00014106109338274386,0.0016348764492644108,0.01077602652595
2019-03-15,0.003551213155438271,0.0008911008174428137,0.009629040386521348,0.008114106830226397,0.016895236744985942,0.004144280750829621,0.021389079476549,-0.0045248824844553726,0.0024543451083540724,-0.00706712414123889,-0.0009896743126858176,-0.010247265985604548,0.006294837312418089,-0.0031677582653445446,0.01704554165472305,0.02153610476887602,0.02015601193990313,-0.0012669390368212907,-0.004352404396702814,-0.012921803547147559
2019-03-18,0.00471765497426424,0.00608397236546554,-0.013871894967441234,0.0055509630819816635,-0.007268933318829607,0.00884474158552373,0.00013945802256509765,-0.006818229354116467,-0.0117517328410075,0.007117423859217764,0.002405991845798594,-0.007693429257672912,-0.0006583251019833813,0.015536724650740963,0.010906928185663967,0.0047731073963601656,-0.005098784311382443,0.007188502292059917,-0.009289912562333247,0.012363436145078621
2019-03-19,-0.00150949195970429,-0.005162379942789452,-0.007737006254436962,0.0008279560296844402,0.009414149915827119,-0.021625022506760128,0.0034894988386009462,-0.014874155359878904,0.00755596377545098,0.01136895889996059,0.007622568348081948,-0.00538180890069706,-0.011036268519697967,-0.032684510622969176,-0.005263131733961868,-0.005146294234140925,0.017296634445996162,0.0005601894930515883,0.0022067134683181333,-0.024425175075442063
2019-03-20,-0.006886025357936698,-0.008005886092670389,0.00124046708878911,-0.002481813256802745,0.01761645967840786,-0.02090812826752675,-0.011267292946776197,-0.04529609816488023,-0.018563985429300267,-0.004709177872786241,0.003502311776958811,0.032320315384590126,-0.010825983248090365,-0.04888559615979515,0.009523989064174732,-0.01631526179418974,-0.007556667801907446,-0.0027976221200383122,0.012107464657342915,-0.04565531152150215
2019-03-21,0.01273559974872751,0.012667896730089723,0.01486725029110536,0.007050071902151345,-0.0010181822361230441,-0.003050626264291645,0.025183157970215753,-0.007299320884132654,0.014656121033560732,0.017857232269312906,0.008795412410149916,0.013113763669478473,0.001683557053647089,-0.037037169183897434,-0.001048437591752327,-0.000808814662266677,0.03870562192211602,0.014924478938374897,0.033714440323045824,-0.026234841270402987
2019-03-22,-0.019256467356188134,-0.031162535599572272,0.011510167714071873,-0.0207277789430359,-0.05300716935482519,-0.05140746856623113,-0.046383804652952,-0.04901956201103741,-0.016913614155333767,-0.03268856238371154,-0.0041519089210426685,-0.01409375141591751,-0.020507497212141845,-0.033751792875689746,-0.024658736874300313,-0.04574920656699766,-0.03665243437445198,-0.026836683582851406,-0.01578141507249209,-0.02931832881563934
2019-03-25,-0.00017079850116297202,0.001067083539711522,-0.003448157183354117,-0.00013993811505041975,0.005382299221287745,0.009677291542174338,-0.006188185146945191,0.007731951161061623,-0.018962634169513604,-0.013021298085082345,0.004724984102151719,-0.012204208906467229,0.0017161454275365084,-0.008123643503002542,0.00026901813921198503,0.0038183101970312716,-0.0019023897130413525,0.0029850646414626425,0.008551895853708968,0.005714168799421326
2019-03-26,0.008025836385711083,0.010050636689779902,0.01124545733070903,0.006869258954113278,-0.004282851067565874,0.023642365139884713,0.014625162787963664,0.02941176649931232,-0.008064578349494034,0.01853306642234709,0.00912852400338382,0.005292094785500412,0.014562359417226833,0.022932456545605495,0.011831075266037105,0.030008716040211603,0.0063532644805510685,0.0059525834438936,0.01695779626884053,0.020292259373640098
2019-03-27,-0.002710349752196972,-0.0028646971157011425,-0.005132415803620671,-0.004594756695019742,-0.009677279072827893,-0.001248417669526436,-0.019409062450567838,0.0012422644279370676,0.013421098776589258,-0.005397046759542556,-0.003015356302870642,-0.0181413070779588,0.010469413608143796,-0.0012009403437484023,-0.004251904584486765,-0.01600353315154035,-0.017045483280475837,-0.005212722809972314,0.005732349998428532,0.003181747824515746
2019-03-28,0.0049260015125516254,0.009525215457033553,-0.0034395171709475925,0.002937465671482231,0.005384116804366235,0.004374962742315969,0.0034927971608749164,0.013647599373509456,0.0008913752185448764,-0.003875968992248069,0.016771918542831,0.025178354834840544,-0.0071860364823203016,0.027092332960187537,0.009874457564154504,0.012510471754497265,0.004495867043710078,0.005806279024451744,0.01709825970581047,0.012688879633912853
2019-03-29,0.005747048594577198,0.0040439037185246995,0.0017257367719376582,0.0062764503201846455,0.0032785207594681065,0.001244533377196655,0.014358261888129276,-0.011015930446443334,0.015012726820399225,0.007626425895245648,0.005138367510398645,0.021281338066448274,-0.0001680970815630678,-0.007086541804440349,0.002114040667403838,-0.009060871876195531,0.02877236568970143,0.009293410327039897,-0.008150925011439214,-0.00704789837283426
2019-04-01,0.012941156913517826,0.013573558376164696,-0.010680283990451955,0.012196678547639506,0.019607665713885725,0.00870098296959787,0.02645117688146459,0.02846540817851273,0.013662622010067293,0.013592908740347243,-0.005112099663577396,0.020443885806690876,-0.009596163599651097,0.04084058949412528,0.007647811039509955,0.004156152142362091,0.051584830070530385,0.008230804847564555,-0.007190404057596078,0.03627772257147721
2019-04-02,-0.0006635082510595414,-0.001618392514837197,0.0012185232045947014,-0.0004111589383621883,0.011752553071396665,-0.004312964454531665,-0.014625817987696799,-0.01444053347459806,0.02349442107029831,-0.05044195725004641,0.004191720848265579,-0.01567233858980288,-0.015808003996139353,-0.0011428923083619535,0.005234205120398405,0.0008281836897747752,0.0035460677111016636,0.0011070131928749838,-0.0010345176069856965,0.00304411982747399
2019-04-03,0.0026564187675082174,0.005895933482263693,-0.0031303790096782746,0.004657595304546458,0.012671374607897246,-0.0006188399097838415,0.039722992431791226,0.018315089119646855,0.017276795495624553,0.014122889327927046,0.0008078375343938404,-0.0027647673270241313,0.0024179567137390112,0.0015256000076637743,0.002603475435742686,0.002481252928178579,0.030035349978264403,0.003732187189847247,-0.009839596548483098,0.002276283492278708
2019-04-04,0.002152565833179798,0.001758715568586977,-0.013084161292046592,0.0015000383978878151,-0.009384842127400428,0.011838266901690542,0.011148806110921061,0.0119903388448237,0.005225682391374997,-0.0009494787133670357,0.00026914103727082583,-0.013960391233225677,-0.007580732364585896,0.018659569547906596,-0.010127355519760961,0.0012375557751982402,-0.0011435367653177542,-0.001652786150686869,0.0036610565476253853,0.008326797842021394
2019-04-05,0.004957272513311128,0.009362219656692705,0.01325762621175075,0.0038121455051791653,0.0021055431396348467,0.014162478218548546,-0.007126647273188902,0.01895744182953618,0.0031900315974477955,-0.0020592597167069515,0.009145600811221177,0.002731903739279451,-0.00520855215513949,-0.0022431516764352954,0.004197476199023997,0.014421232959005215,0.018889521275126553,0.004965809746386274,0.010422203365069382,-0.0007508186163444064
2019-04-08,0.001150810446128192,-0.0007249613246078646,-0.0036634479286808963,0.0012204833137248183,0.01680669551345315,-0.005464544517176262,0.008938153592042086,-0.005813975408954342,-0.0038864894219989843,0.0,0.0022659440695926847,0.007258613606803799,-0.0003492720609460376,0.006744030571093296,-0.010971842376879648,-0.004061921685247105,0.011235998399541591,0.0006863476357772402,-0.0046414789293246494,0.006761862524617079
2019-04-09,-0.00755450024979476,-0.012182440377013437,0.0029765568891884087,-0.005282857637743832,-0.0061985097748915585,-0.02014678142279369,-0.014899402337694712,-0.00818721016806423,-0.0039016531557169998,0.008095211452908035,-0.0010636394910457092,-0.00260613489480499,-0.005586348351033332,-0.01637491363524346,0.0042261879655292045,-0.00978800415708947,-0.0022222730848524552,-0.007681068001223479,-0.003627083078823423,-0.01716409233241567
2019-04-10,0.006950046613344973,0.009837026098957313,-0.0020948482776913524,0.004221634215437087,0.01039500311393593,0.015576579533318702,0.011990910769438257,0.01061322611394333,0.003204707929571615,-0.001574531203966223,0.004792532298535379,0.0181322188378239,0.02247209422170049,0.010972344548669133,-0.0005262620098330784,0.013179881099638191,0.021714995371811874,0.010366271080628708,0.013000310013291383,0.0098709276929827
2019-04-11,0.0026294213997235527,0.002471345755178156,0.004373709851976493,-0.003119069316732781,0.0030865610410355515,0.0,-0.005251142130011877,-0.00116677661185427,0.01455280887111221,0.004573425583112911,0.005166590450496056,-0.020628407891968514,0.006352892237782015,0.009356206784878918,-0.0007891873426369989,0.009349485833731519,0.007084422782785316,0.0005472755389617223,0.010267133969303899,0.0037593495619061557
