Date,FNX,FEX,FAD,EVRG,QCOM,FORM,TBBK,VCSH,IBKR,AVGO,VOD,ACWI,WTW,FWRD,ADP,AMKR,ADBE,EWBC,EXC,MSEX
2023-02-03,-0.011354423201838215,-0.010411586781050586,-0.006256791258385852,-0.0253004678030605,-0.0061098214449424315,-0.017451454461628768,0.021446953783804235,-0.004701265578338165,0.04002946594836798,-0.013454029977080006,-0.05593797094298536,-0.011513998246877266,-0.009302996457100754,-0.001060972351561662,-0.016070470817767135,-0.012406101964419602,-0.03288892754948358,0.0006374443656229634,-0.023633138643978202,0.006971774225667859
2023-02-06,-0.011688239366617337,-0.007598721501433925,-0.007771633957719626,0.0077870112559315086,-0.015479232349499217,-0.03619302674877467,-0.0005599232105311103,-0.0038051461517731866,0.004395414693074917,0.006157778993625795,-0.0009116632703705108,-0.0082734677791384,0.005309373264664963,-0.005842331683351021,-0.008166619203569203,-0.02743799220623766,-0.010808466852267773,-0.0022936532064470327,0.0014670092435247195,0.006029982427781189
2023-02-07,0.009461224697246307,0.009541378808824108,0.01378152171632574,-0.0022536186584926066,0.027834494432511292,0.023296247251803015,-0.0005602369001749263,0.0002632368994257561,0.016558403264465893,0.021869272057172262,0.010036462628594034,0.01064756069789885,0.009655958720480529,0.02769119581018442,0.014767159763680482,0.030931244459558194,0.022892615426231444,0.02133105073852959,-0.003418042041271274,-0.013652845713624684
2023-02-08,-0.012123082476435676,-0.008984766618413187,-0.008704292137564074,-0.021942484075674895,-0.03264304126599871,-0.01664966925032585,-0.009248930163456737,0.000789951007576839,0.00488655244441305,-0.020733970568487692,0.010840160917350072,-0.008580412071502397,0.00366904505088117,-0.01082992278705186,-0.012303296174022704,-0.012199090512314048,-0.014225475140601684,-0.01350670894283279,-0.014208847757164134,-0.031172605902889172
2023-02-09,-0.013715617225978916,-0.007535471091121404,-0.010063128274065414,-0.0075882165793876855,-0.012408425952409985,0.12024870665749687,-0.005091946617976628,-0.0021052464249935454,-0.00023163839271689302,-0.0038224847050645216,-0.01251117710064431,-0.0043820795925461065,-0.07058938416560068,-0.1432950609801832,-0.0003123800008093536,-0.014352382380793838,-0.006739581064840627,-0.012170588819070849,-0.00621249460715434,-0.018585459861172327
2023-02-10,0.0017774427393419945,0.007118448453503401,0.005680750693112913,0.015126268896474393,-0.01179795014010554,-0.02899440714988677,-0.008529975907858978,-0.0011865451589978537,-0.0016214852179566863,-0.010276695754784182,0.008144808354388244,-0.0008801855823337146,0.023977883751541862,0.029547031461830242,0.008530158312282987,-0.06535746135704434,-0.012825649545066264,-0.003850055335017699,0.01800417032793744,0.005918124610782893
2023-02-13,0.012942372275209335,0.009777148311814754,0.008126107813394512,0.004584873456554561,0.014342190070138816,0.013341806937780865,0.022942336150433285,-0.00013197001012410503,0.0030160790989703923,0.01326580935305044,0.04847393079409823,0.01057258599427513,0.012341636907658105,0.018570011217351468,0.006819466944314678,-0.011593983068545421,0.010808943290064654,0.006055327836186564,0.01179085135828406,0.011136511870847299
2023-02-14,0.0018546074932064283,-0.0018666907677206135,0.001179506512755557,-0.01140994156663444,0.011464395334446209,0.011598772528463197,0.003924956869428398,-0.0017167352083935494,-0.0017345615102576373,0.001979695599609199,0.03167810670121618,0.0005448293840011331,-0.025189722208835974,0.01852391922600405,-0.012183251241699278,0.011729980261086848,0.007733317057291744,-0.003457695805374361,0.020393325598481615,-0.0031537055542832926
2023-02-15,0.005862484984278993,0.002805226388479465,0.004221794139291024,0.011541630900796074,0.005516219615989915,0.00991632135992826,0.01480030044601377,-0.001057715245052382,0.008340937060008269,0.008932218385635515,0.0298754631258209,0.00065373462301066,0.0038512112552773203,-0.005360302849017673,0.01451539569732252,0.0007246739330875052,-0.005186534762461559,0.008481153651440199,0.015227358712839756,0.0036319858841860064
2023-02-16,-0.005214639610094718,-0.011305503964463282,-0.010559231608877062,-0.005541987787027636,-0.021868282021489716,-0.006750574399296383,-0.006604338950441768,-0.0005297555217128602,0.004710430826416312,-0.011765873854498343,-0.01692179863109844,-0.010123097898372624,-0.0002061814651277416,-0.002598475171847636,-0.001623944807912614,-0.02461983622283337,-0.02867478509679755,-0.008792002763930662,-0.0042185680186348495,-0.013775314707262232
2023-02-17,-0.0035974112856028695,-0.002711211397557256,-0.0066205839529804855,0.017865856694716964,-0.0187461219955799,-0.024714218827870837,0.02936292016884412,0.0011918209638095423,-0.008347548438578878,-0.008242662717243943,0.01475421849410452,-0.0025291818043801095,-0.006065438178015969,0.03618293783673332,0.0053630480699318195,-0.015961374097471115,-0.022757140637678308,0.004756456288956601,0.013179554955931483,0.02000485513248762
2023-02-21,-0.027852466756040917,-0.022695248583321947,-0.02168490399609002,-0.015619815420224392,-0.03147509213259214,-0.04656317160482881,-0.07454253146227019,-0.0037041489710422093,0.0038052665676191477,-0.02358986599698587,-0.004038766974248986,-0.0170874134365685,-0.015608771972316693,-0.04143773051799393,-0.017577532486491076,-0.0626179805656224,-0.028443305934931273,-0.023157834746408867,-0.019047605833329317,-0.009400165523650972
2023-02-22,0.0030771473367232627,-0.001088363240943968,0.0014235009580048086,-0.0032718167975696044,0.002020844360257179,-0.01129568598933317,-0.009014177496236342,0.00013298464315480985,-0.010913133566250455,-0.009234117623776794,-0.026764188681401957,-0.00269185397271432,-0.002445719450861028,0.004857217867456853,-0.007788941679218064,0.02454746293753063,0.005826330956301362,-0.0074656133417316806,-0.009235398031601671,-0.002928665664721386
2023-02-23,0.005924114013721615,0.005206370079146927,0.007208854311731461,-0.0027899524105488016,0.018152566262342074,0.024193525128260562,0.001173623787591227,0.0013275231553997457,-0.00046472954901777275,0.013242576566950381,-0.00999994906647339,0.004835918894554814,0.0027476273590050226,0.01266428659832819,-0.0006728205998202119,0.00274939037536015,-0.004875006311884311,0.007125977095073566,0.0,-0.009634669674595808
2023-02-24,-0.008518172144856395,-0.006263501065566945,-0.00715725867665995,-0.002139567055338576,-0.014738473155011755,-0.0013123034376455456,0.005275507350839037,-0.003050124024462364,0.0037182133977866627,-0.010363080242556943,-0.01683499747450823,-0.013318529313859906,-0.01053957398019556,0.010787556571959733,-0.005386481433132473,-0.010184133843944565,-0.07630678723728146,0.006682458338800545,-0.0038570398931971894,-0.012812910809802291
2023-02-27,0.004666979071447752,0.00024240751221071832,0.0045688331338498145,-0.007257342432193559,-0.0073990785158414285,-0.002956640966125912,0.006997133638635189,0.0014634688988528488,-0.0008103713892487763,0.01332739469935551,0.03253424956215545,0.005898492051687576,0.008180663654402176,-0.010483544970114722,9.02706884673421e-05,0.02044059871919046,0.005553125138347381,0.0007808707809706661,0.002662391771235839,-0.048792205960103474
2023-02-28,-0.006967865982791088,-0.00472618529398483,-0.0013138509962459244,-0.022927212853388612,0.0008912576353927726,-0.008237232186416699,0.0014475748620512707,-0.00013334130367792518,-0.0011599856607767967,0.015099567085433252,-0.007462498945406293,-0.005187365296018043,-0.009551239297588943,-0.014889709973793686,-0.008032409769275883,0.0019448526973906421,0.00505710115963387,-0.008843893415828807,-0.025102739572183563,-0.033480579142478595
2023-03-01,0.006166239169065113,0.0004869991784544059,0.001922878217764934,-0.012923089820060518,0.007330180138309217,0.006644480167978584,0.00028905237031207065,-0.002875357512541088,0.014051937867841202,-0.0012114928862316798,-0.000835600966397676,0.0021539351175867694,-0.008405863297448746,0.01058559453294583,-0.0011829888399923494,0.015916152656675564,-0.0017595533345881043,-0.004986038227050793,-0.015845559570605516,0.001960754995657066
2023-03-02,0.0027471411371184917,0.007545681477108879,0.007777773617275052,0.013092282563579305,0.0008085741942627234,0.004620504967730588,-0.0008670167809201601,0.0009348454223800928,0.015345913734896133,0.008558429095639974,-0.004180597063531577,0.005429107827048751,0.022505343276377987,0.018643082940953626,0.013618405621932173,-0.001910667117884568,0.031294436775257006,-0.01899010881747576,0.01584912735731847,0.0014350378910752415
2023-03-03,0.012855750213264239,0.013648812485022255,0.013531040005907657,0.012242705814870192,-0.0014542576744455138,-0.002956640966125912,0.020248792858515996,0.0020008839218954577,0.006428969799304962,0.05697806026318375,0.015952981871318883,0.01507489352103053,0.013593165495247694,0.0130188769609767,0.00988524941881952,0.01837664433402697,0.03160422352300407,0.011560781454136748,0.024764647646853488,-0.010812938790478621
2023-03-06,-0.01144410041961974,-0.0047663984734824805,-0.005142334308628649,-0.005207451676647712,-0.00962773565442765,-0.042833645076423066,-0.015310487908102077,-0.0003997167062936846,-0.011879466822404483,0.00025292972738655273,-0.018181855998725904,-0.0006650051702981052,-0.007639654567423104,-0.007636456352519527,0.003426148426297182,-0.00864658498107207,0.008661726528125246,-0.009302247572710698,0.002658531337254244,-0.01646246486428038
2023-03-07,-0.012313321039704062,-0.01700197482103183,-0.014015818501552868,-0.014184307767688198,-0.0263050172739282,-0.01755588072038816,-0.03167286175121742,-0.003329138982253732,0.004423298569139478,-0.012276478991063655,-0.027777786184314368,-0.015748103235236344,-0.0051044169788498905,-0.005630659776025726,-0.018801088263778576,-0.004550625452057644,-0.0063973295227545135,-0.023340149332341964,-0.011810351322422696,0.002276309048792946
2023-03-08,0.000319752879227142,0.0014616278030912255,0.0018146827902247864,0.01788212968260905,0.016863763577689372,0.026629232556181215,0.011894073698406116,-0.001068991829767163,0.006775314963329393,0.011373307119677767,0.0034632202625519692,0.002141072060231952,0.005424841403647074,0.016798821281264864,0.0031183031680526163,0.012571332568570126,0.0030162661883454955,0.000961409698976512,0.006097694967103662,0.011222603400780296
2023-03-09,-0.028866700877109297,-0.023230489423028522,-0.02364902306496508,-0.00034010969834086247,-0.03283827294235053,-0.014675713618560682,-0.0528944843264475,0.002407464878504184,-0.04071355332064597,-0.015405013240971321,-0.0017256855823410966,-0.016078346617690364,-0.019114848277003715,-0.00566180051462728,-0.007883447997951265,-0.02257328899988975,-0.02159958738087897,-0.08356202323729378,-0.016000021328713254,-0.015325726346097412
2023-03-10,-0.02434990273946258,-0.022662004510559997,-0.02319124606918077,-0.02075535739959955,-0.017317734725097123,-0.016279917112590025,-0.05398696232799982,0.0046708263665158345,-0.06126501220102154,-0.012353123863556026,0.01815045187352715,-0.0131414804545269,-0.015351155464692012,-0.01670869385788909,-0.024751068414741506,-0.023864497406829832,-0.02680499883294185,-0.061086942869050476,-0.010101001680061339,-0.020663091983827098
2023-03-13,-0.02608226395400237,-0.014142163991637702,-0.008757792507246398,0.023106435186514895,-0.006597876451876039,0.0010563622200168155,-0.14726139077807876,0.0005311884639982445,-0.04857380832988778,0.002667502961391399,-0.016977909002094616,-0.002547405506005185,-0.01481096651216618,0.0029429329022707673,-4.6604582885190204e-05,-0.014195503947017962,-0.015274822246453379,-0.17365642500649148,0.030114384995370003,0.0056175329535332885
2023-03-14,0.017546022892971802,0.013569590573758283,0.01341269576366666,0.013584469899627472,0.01852665386455099,0.03306368357254241,0.15961536994347214,-0.00026528418370963536,0.04699567512518654,0.025938008818453984,0.010362847661523622,0.013814658554866854,0.0004835432649241689,0.00028393604482768176,0.0001871860875648501,0.01000003201546984,0.02793967331405356,0.10729453661897304,-0.0012079455839931752,0.025612879174624847
2023-03-15,-0.022915491339305816,-0.02014527577707803,-0.01859231212850121,0.010052091767900562,-0.009094864984919515,-0.014981291163936539,-0.006633461297555043,0.002124189324291592,-0.04963743863049841,-0.010150824281460746,-0.027350452388968827,-0.013855382843268815,-0.03462224914917167,-0.015234669145116952,-0.0015918464675276356,-0.03366339379819161,0.0008400047717764814,-0.011502395101373963,0.01209457640537992,0.005977810374785619
2023-03-16,0.01637054779013103,0.015354454000973128,0.013592955442823795,0.003980735655448209,0.04346693271978985,0.03905977009493622,0.06811348768655234,-0.0029147379531120343,0.02486513113011246,0.016708183218679062,-0.012302395017877554,0.01625632397731369,0.03973242624151996,0.017680469029495827,0.011957769600914325,0.02950811068134973,0.058991109551533194,0.029442799486304683,0.0074092203946098945,0.014393167139504559
2023-03-17,-0.02650210171947065,-0.017813753332990512,-0.01837372976308216,-0.010903831462855118,0.0018255212067812554,-0.025282775861087625,-0.06470771208610937,0.004651017967908899,-0.027085937336097543,-0.008688033547157303,-0.025800702257793406,-0.01085462726252362,-0.022368025266436997,-0.026248777377132715,-0.011955659708831834,-0.015127374455648601,0.013728115673271146,-0.06456582965459412,-0.0002370323866320856,-0.00794055770292068
2023-03-20,0.016193315544161813,0.014092025117512064,0.012693489732679142,0.0028395167370318664,0.00902847678517027,0.02218435299673116,-0.030414433325256396,-0.0007940208244341385,0.03747177572897664,0.020191176409332545,0.03013710324387575,0.009703038110924433,0.019074017214346206,0.008242104643557457,0.012428675929362587,0.010913600768423182,0.013235019937741122,0.0036617180262665805,-0.007593760655560944,0.0023618594821346317
2023-03-21,0.0196305023584189,0.015568755114823585,0.01742106368926022,-0.018154480557271868,0.01625354588048844,-0.01769618274271756,0.04274387319320461,0.0018537379932677123,0.04718302783381656,-0.0036928460711591615,-0.0026597197062983025,0.013270759034565982,0.009578241024124523,0.00346210337782904,0.010330342534307313,0.011994919896522571,0.031249989487717178,0.09996346525166233,-0.02725969437439646,-0.01845795685245899
2023-03-22,-0.025821131139930786,-0.02318520607436725,-0.022342962351473816,-0.02374884648210185,-0.014781973319051844,-0.0152957430921985,-0.0555372001711002,0.00528529629382013,-0.03400529806831498,-0.009155810150266896,-0.01688878387631887,-0.010725856242223886,-0.016842326185499634,-0.014471838902032963,-0.02219171997870195,-0.0003948965608185917,-0.033429559416432664,-0.08573789701805379,-0.024582122631430336,-0.01373704487187255
2023-03-23,-0.005696369595768358,-0.0028531373248594782,-0.0044853049849038484,-0.0069506097723861515,0.017873111569352895,0.022091864417202345,-0.03325162288198846,0.0015771298980824522,0.0006285806211370204,0.013171263206622541,-0.0018083809664570794,0.0026249237401212433,0.0012394650024187825,-0.01137808322172107,0.0016880300367188017,0.028853785232341833,0.020154291330454654,-0.02720845317790932,-0.012096548959912301,0.007302232794940133
2023-03-24,0.005688943091276988,0.005170681695347401,0.004665821192483044,0.040244930855371175,0.004913565228295891,-0.0027017873035127815,0.021361268186537608,0.001312168260568125,-0.03266731369961706,-0.004786983709163639,-0.01721014571415913,0.002390347528276493,0.00013274777049798736,0.00855792966817659,0.002387472443485361,-0.014982729649386517,0.016151738360645318,0.020510833978764742,0.026530346007316075,0.040542589141900676
2023-03-27,0.011896446678516748,0.008703516777349929,0.009951872961704966,-0.005550850350025116,-0.009297940343589217,-0.0071114455448102465,0.026586317771729817,-0.0060286427287062905,0.03338086544936969,-0.014665882265494146,0.00552981465224156,0.003520543128623377,0.0054371833417858895,0.015410143996513748,0.0010740482375442006,0.002340054339831088,-0.004827175164928477,0.018454389925147918,0.006958445263972601,-0.017288111006460438
2023-03-28,0.0044949914805054725,0.0021892760974100423,0.00423823609427787,0.002029757918826869,-0.018284751249454834,-0.021828083093787143,-0.02140880357338093,-0.0011864228628689633,0.0056561929564096225,-0.0034139993463023766,-0.0045828366396690745,0.0009052759173591163,0.008529292461634475,0.001921055013045736,-0.0009797321132910541,-0.04630354435879125,0.0006699718721403514,0.011302364709001367,0.007403703521989158,0.014178704135733078
2023-03-29,0.012048377721657788,0.016191096145633965,0.012555433345995182,0.0150236645569084,0.030904867416774895,0.05264993768529802,-0.0031757287262990097,0.0017160190241418682,0.013873194080571638,0.0012804820972058817,0.014733035732809263,0.012210081135125339,0.0044029694833278565,0.005847902253484083,0.026850367195927483,0.03957571660297354,0.015425843223826563,0.010466616468856937,0.00808428287415297,0.004918985492452954
2023-03-30,0.002380863581441961,0.003920201142298296,0.002187992642614711,0.005321890116206207,0.018466813420364492,0.041073194739407404,-0.02371681685996263,0.0005270583075733803,-0.00012326751141034098,0.013189569932892997,0.0018148362427843345,0.008153637319220364,-0.00243940501740858,-0.0004764459204877891,-0.0018643957973988323,0.01569863865920129,0.007226474859982179,-0.031601021642304605,0.007290457051267296,0.0010306883457813498
2023-03-31,0.017531983512755644,0.013981638863149293,0.018195147394506783,0.01108342583137234,0.0014128082466102754,0.013363031250902768,0.00978971930785244,0.004083416741203605,0.017876947623279404,0.01229188211985921,0.0,0.009971233919320754,0.014759865823154028,0.027557930391339802,0.014305974145557565,0.00540964656259324,0.00908615154794612,0.0061638746474195205,0.01061504198830221,0.005276016901627267
2023-04-03,0.0003334691295677761,0.004968899485614298,0.0066374331082874605,-0.010961930092226457,-0.02226057945852289,-0.018524337379008382,0.0,0.003958229833914251,-0.0015745274611642657,0.0014497517783864655,0.007246411423003529,0.00581409592125226,0.004174273707017839,-0.012527868024129418,-0.02614217187785217,-0.007302067701581261,-0.013727089840798956,-0.016576661924412095,-0.0019099468395604724,0.0035841065632535862
2023-04-04,-0.020446683932137333,-0.013967995514775122,-0.01643335947349467,0.004466403232251448,-0.01956058204953992,-0.024312227233435957,-0.029084361035819684,0.0011788049821510604,-0.018076094163209988,-0.012545362236342061,-0.016187073232398874,-0.003489987554523455,0.0037710225036005074,-0.02208439564697373,-0.012776290984073846,-0.04374765663007141,0.013339316731571182,-0.024367981088872503,0.001196114887730415,0.005739710789766317
2023-04-05,-0.0058992028099484894,-0.0011281793108965932,-0.00649751385889652,0.04001980799092042,0.006050698594050941,-0.020000020011526676,-0.008875801417927431,0.000393100183265771,-0.010995685420276513,-0.008511898778322702,0.021023784020403724,-0.005143936737443289,0.007812741710059523,-0.0018258865014322279,-0.0040645154449920895,-0.025101198700716254,-0.008126716688080071,-0.04112665683975092,0.025561205801143405,0.008750972250229472
2023-04-06,-0.0015975371937713145,-0.000878540967697683,-0.0022838909213696024,0.002216839849913166,-0.0003251779572490676,-0.008029433791199136,0.02052243134576681,-0.0009159134930226687,-0.008120067192948888,-0.010127089106944265,0.014324043078024928,0.003960358335433289,0.0028382600849696793,-0.011360279516245853,0.013791830660947912,0.0012458678122035938,-0.0037170382466699126,0.038386257765762544,0.0030283900731153945,0.01760131821458044
2023-04-10,0.013487413869838871,0.009044069560423695,0.009780511571195971,-0.007110018321075162,0.010487810109269358,0.0306913949112968,0.014625214367502526,-0.0022252603296298856,0.008312382719811717,0.0076288107938720096,0.0035304670303226704,0.0006574122620759404,-0.00827939104963038,0.04976136375656304,-0.008745586365178082,0.0153461959013792,-0.011429337976238796,0.006412506351596292,0.0046444885242400424,-0.010007663354432483
2023-04-11,0.008796510861135864,0.005104102811298139,0.00546123838040713,-0.004296600612201051,-0.005792900477186058,-0.0019633333439436074,0.003963985958614913,-0.0005248368134139758,0.002748177951052755,-0.00927646158213824,0.005276911918765226,0.001971203088943163,0.008817164226427643,0.009554687244299975,0.004621431413354138,-0.011846412040329324,-0.013661168500830545,0.0001875946524008132,0.0,0.014975848149491933
2023-04-12,-0.006595852949394576,-0.003963362257043412,-0.0034844559370673656,-0.007511656213507356,-0.02670551803155541,-0.017377071693295387,-0.006819832372402024,0.0011809471342745237,0.013826533866025503,-0.007835058707282738,-0.0008746590145710664,-0.001639393991695548,0.0015199858078782658,0.0003675193062662174,0.0018585526563557053,-0.007854313047877426,-0.0032873561781672223,-0.0024359546630050577,-0.00416062727772637,-0.01278748398572116
