Date,AFG,AIG,APA,APOG,AROW,ASB,AZZ,BAC,BBY,BF-A,BK,BKH,BOH,BPOP,BXMT,C,CBSH,CBU,CFR,CMC,CVBF,CWT,DDS,DIOD,DLX,DOV,DXC,EQT,ES,FFBC,FHN,FITB,FRT,FUL,GBCI,GCO,GFF,GHC,HBAN,IBCP,JEF,KWR,LCII,LNC,LUV,LXU,MLKN,MMM,MTZ,MUR,ONB,OSK,PBI,PNC,PVH,RRC,SKY,SLM,SPXC,STT,SWK,TEX,TFC,THO,TKR,TPC,TRMK,UDR,UGI,UMBF,UMH,USB,VFC,VNO,WABC,WAFD,WFC,WGO,WWW,ZION
2023-01-03,-0.0029135335556133013,-0.004901948064585215,-0.06555258355924509,-0.009221658074184957,0.0023595045416282545,0.003464752124262338,0.0009952157215937785,0.011775092739984672,0.0024938873887847546,-0.009884521198425311,0.01713532747967217,0.0015640094070583643,0.002063257917699124,-0.01130878245144995,0.013698503427973296,0.012159963239013472,-0.006757709206093976,-0.011278748259103133,-0.025878670299031792,-0.009730884601972023,-0.019029100307542235,0.0191293033978015,-0.01587237937477959,-0.0002626299346821792,0.07243829458211049,-0.0025114083030185474,0.044150946275243186,-0.0594149428940286,0.004532453000257064,0.008254280520523016,-0.001632933143202231,-0.0051815672173506355,0.016033252814549703,0.014381418832050796,-0.006474927853076573,-0.024119960871584523,0.006146992395954953,0.013687216336909724,0.0,0.00961550929611188,-0.0017505704244251685,-0.019412938502924693,0.022714905107323435,0.003255198623332456,-0.03177920382178656,-0.039849603411314494,0.011898914009441208,0.02126425163016754,0.011015994279161223,-0.056033668859208685,-0.006674138620961556,0.005216000530018805,0.0578946767510049,0.01000382680009082,0.010907972339310845,-0.06834553971847512,0.03145025819006486,-0.004216947516963887,0.012947425047446837,0.010700275794298886,0.01424396090948532,-0.017790233932695854,0.013943707152633156,-0.0005298820006032212,-0.013867090665860227,0.0,-0.004010158521357665,-0.0036149777980495346,0.02643634694250374,-0.011494102872916745,-0.0018632629396537759,0.023618281065567404,0.004708531096948132,0.010571880870282824,-0.011354035019902398,-0.006557335968335187,0.012109522718358745,-0.0036053920467596923,0.02561745973471319,-0.014239299191905808
2023-01-04,0.01965249191966456,0.014778221396914537,-0.0337002071277166,0.0,-0.004119898004533495,-0.016832088127828992,0.016649971700976263,0.018800299501856133,0.019027374083553816,0.00691133514551856,0.024621873295374908,0.013059012096309885,-0.004889732124576551,0.023791413222626012,0.01770752660809416,0.025775338137488335,0.0034017390187492946,-0.002731407568553834,0.006065437427217102,0.024461610223058594,-0.005146597769513761,0.016828338787501007,0.024554268888418607,0.012611653308377768,0.028555704647791558,0.008144337089415199,0.018431522496408448,0.0436833000259802,0.01317972538228962,0.01064263677045929,0.0016356039751423967,0.025122755733590685,0.023378041272882122,0.014865727546706342,-0.0063136359961728505,0.00022263018408308355,0.023326784569368764,-0.0007672627697641321,0.01843960026465541,0.003312679700298027,0.13033322818626702,0.033484094874815185,0.0010576598589395747,0.021090138461973496,0.03128857870942481,0.016444720199284335,-0.0028221385950945033,0.021883054437729088,0.011127932667473361,0.0019706352021204854,-0.0016799224553173397,0.006316936693080866,0.047263583097219675,0.026391704158215346,0.05493271589845361,0.04547417845060986,0.008657991252116082,0.0048397954370680285,-0.003608990432624526,0.013775546236364455,0.03163156228135988,0.01596757733779941,0.02796229940172057,0.03432729136015267,0.01836690942964414,0.01854297169628083,-0.006902591250015466,0.017103144781065005,0.015242960921680204,-0.004239635536465891,0.02115745552889936,0.031138093803074307,0.06416727442838033,0.009510215429265001,-0.0017139576466539408,-0.013801380406933683,0.020578964756725826,0.024566624390538694,0.031222136333214134,0.0365249536507104
2023-01-05,-0.010317558983644504,-0.005480833144197672,-0.009252602926444697,-0.007945392156990083,-0.013888925852400424,0.005706720727115311,-0.006111059107126837,-0.0020501178690128796,-0.005247712462820409,-0.030811500300544137,-0.004848192202739132,-0.020176616624263066,-0.004008235013005956,-0.011172453575277852,-0.008241694681226486,-0.00447182920626743,-0.002653220083099317,-0.004833256000870811,0.008013573211335778,0.003265257624645912,-0.015519315808297462,-0.032781523837521975,-0.0064438857900206425,-0.024390306670375117,-0.018152835102012266,-0.012851734549019556,-0.018452819451111324,-0.03402585886360221,-0.01851642879170612,0.0060753928748200625,-0.00081646657160106,-0.009862551658618046,-0.022272950050340468,-0.04706373545353204,-0.022750652369216473,-0.0267140916553239,-0.04966071264687566,-0.014754732891862243,-0.006963656484441527,-0.00742887524665059,-0.041623609005555395,-0.012474940837767345,0.012889615484045658,-0.00985054806856167,-0.002677181218945446,-0.015408306341949118,0.022169940048322623,-0.01749903838391509,0.010432144877849714,0.00786608506478026,-0.0022429568178230497,0.007174038275046479,0.068883622537522,-0.02662912387987415,0.020722714833929956,-0.054165024466357736,-0.004291836939381288,-0.02829639880715462,-0.007847936246543008,-0.009688158071454622,0.0005089232273953748,-0.009382920856453425,-0.009141360976955615,0.0030754071491072565,-0.013245060182987323,0.011703540211905006,-0.006081739535575781,-0.04127384313902571,-0.013201996344681444,-0.003527514049805891,-0.03717242621222949,-0.007821130418943278,-0.0023712431233700038,0.006594484269454304,-0.020260870271016085,-0.017645128464800597,-0.005392642779921797,0.00780673257735609,-0.06574394839212427,-0.017519284894675136
2023-01-06,0.02200835963528025,0.016375632448108357,0.027059279480744047,0.0372997790019689,0.006892420134895438,0.03011787147630085,0.03516965977365194,0.00997940736906644,0.018770486136639786,0.01164630872673511,0.015674883745804058,0.03003016275944459,0.037907547450400036,0.03163602142267807,0.018005589814295897,0.011978748355723656,0.027194774811827305,0.0331874581148226,0.020139434993539984,0.02949556030947864,0.01697664956431555,0.018591482364759715,0.026561262269769736,0.05824474814576286,0.040783220116821894,0.03719678547638838,0.018438186250733235,0.039276638911418305,0.02447771436842472,0.026167519434707964,0.002859484557842684,0.04044667314821715,0.014797550744324095,0.021064647984027518,0.03670317705049375,0.029277189925849045,0.030554054446532142,0.03010030580886469,0.023842850197891563,0.021205852524046165,0.010250795742645202,0.046039670077443695,0.058829744632657555,0.02406939785258877,0.0462273598577474,-0.015649437671673483,0.0013844207753823667,0.030579119279498412,0.039482679612342864,0.010731911941229244,0.029791730272334505,0.030717894863911077,0.022222377554029116,0.030369546703087114,0.04242583948200562,0.035140808961413805,0.02098948499013864,0.03221819037328921,0.03331308963447954,0.02502851837070752,0.030900420945707108,0.030783754083278714,0.0319533031798358,0.06310669073303554,0.023561497177289947,0.03084842548146649,0.021853010624723668,0.03892600686266423,0.03515218169363621,0.031494275031473506,0.042404845163693805,0.014013792630834354,0.0030558447683723955,0.01824984308877542,0.022081907263189482,0.036233945596478634,0.008958179394252141,0.052379300099201,0.009259221611620516,0.038703084982155245
2023-01-09,-0.008500551754164754,-0.010534474129507365,0.011191425720317394,-0.0063973999520761105,-0.00357138117441691,-0.01779672141316979,0.0028512985222892695,-0.015111943775155123,-0.011801476595615923,0.002955797307947927,0.003962129043481699,-0.011939620885433988,0.0006251938050618744,-0.010367827342874225,0.0009068774760896403,0.004861513485271862,-0.01640282174103913,-0.006737596260326328,-0.022710382830928966,-0.005532401637667217,-0.011128836026922606,-0.014052653905406443,-0.01624668542154195,0.03229454179053959,-0.022466273268835324,-0.003657967364017356,0.0035498892864356257,0.039891923141873065,-0.0010490615175957618,-0.029815672074596344,-0.0028513312202491647,-0.007252676905999622,-0.012854917036101976,0.015193950840388215,-0.023063166142165747,-0.010888926188151071,0.07370434380765545,-0.011478835387200959,-0.013013678465655376,-0.025244288033216766,0.008010729226178848,-0.004292631446277229,0.03881386244187035,-0.025747117025348376,0.020343662457896095,-0.00635929445081318,0.021658812792633153,0.0005521937511947517,0.025976830190683975,0.011100321556439141,-0.010916778467609856,-0.013389441902386223,0.01304355566223836,0.0004263243291888763,-0.008614199885109475,0.031014475366296423,0.005323071181425387,0.013205181357566653,0.0008832262376594624,0.002850988035870694,0.013445253202152507,0.013783477896327723,-0.0013084036348062211,0.08026919499210927,0.007394016030729533,-0.016209567650761536,-0.009409478361153911,-0.0059430290894497695,0.012417465715471199,-0.0029585810123783363,-0.00485707919498668,0.006477881414067355,0.001015701602951058,-0.026194854274920965,-0.00960242565256686,0.004483142426599418,-0.009579506835917684,0.06572020059739025,0.031192630806437416,-0.004681940943912277
2023-01-10,0.0072157152142122705,-0.006575943313544497,-0.002997442363399827,0.01354339479267197,-0.003882901729952093,0.00043148297531336866,0.06609792834830674,0.0067867973746311705,0.02693158181405364,0.006979817609104266,-0.0027003417767074156,-0.0005620417696248214,0.008874946428726549,-0.0010331239793435198,0.021295940853908624,0.013672445656006893,0.002194415417603679,0.010569495965104592,0.003948654757606862,0.0584142959198537,-0.0024116393972062333,0.012614858853029265,0.01981769273083378,0.013511875711918142,0.016034441830748092,0.0028075390469259887,0.007428336790669787,-0.018171140555618637,-0.0002332211322808586,0.007278591272551926,0.002859484557842684,0.007013423309126132,-0.010398510993662846,0.0013728917774038507,0.006005557781139981,0.03145364139907425,0.014709919726528131,0.01146557890661648,0.004163772655145115,0.008354165588877693,0.03761590998319764,0.022820113573914558,-0.005120966188601139,0.026427399097350257,0.01684938322735019,-0.012799987792968759,0.001804135410600205,0.010568807724991247,0.0203191878947806,-0.007159778461755972,0.016556195524793926,0.014884440914234132,0.012875611901713047,0.00401764271041638,0.009948134122170549,-0.007317042482891445,0.008581362365800427,0.000592506662276282,0.019267616254571962,0.006797582447385819,0.022760235478340718,0.034443724650971896,0.004366630146852346,0.014794328480259189,0.014125196952059715,-0.003802210011110141,0.007772068149268119,0.0031190647446244224,0.012515869873763519,0.003798201874597229,-0.0012202653892646742,0.001072634505181247,0.01352712048166893,0.02973105228497408,-0.007444292798136298,0.01606653165991334,-0.0007078384031431462,0.012058313890285,0.0818507645336175,0.000391876966060245
2023-01-11,-0.0009930107449905856,0.00015763112106448318,0.013413633507159961,0.010295801225931989,0.0008996534960750147,0.002587405492341599,-0.01200005907721391,0.007620192646877744,0.01874915286295442,0.014941562370103023,0.0035411067397734808,0.020947736756945723,0.0016108384776560847,0.012112395158866862,0.024844568805330702,0.010790797742715297,0.0072980615184252695,0.00031228299577801266,0.00453890500525822,0.05443971381118029,0.005640643622037533,0.007603668276691566,0.06855418905643562,0.010449136378401835,0.02209352643366258,0.018879923468080317,-0.0063202355361290374,-0.018801095884476537,0.001400372891305901,0.00040139100100189395,0.005295304363193365,-0.0040626651126038915,0.05145821434828357,0.019882103039883692,0.000617353719448932,0.03180133063221846,-0.013224950223009735,0.005989926719035532,0.006910947716099125,-0.0008283791785234085,0.007148236092455962,0.027593701168158402,0.029739780950121864,0.019071881348973196,-0.00662798381741958,0.019448927726944287,0.010355675057627467,0.007726570660719467,0.0007298476921222541,0.0004806088858093638,-0.004343255960782222,0.010891975077103044,0.014830326145842232,0.0054564011693818415,0.021072394092229052,0.008599458812128313,0.040912350703533384,0.01657799029557916,0.008225103459209127,0.010802699674127947,0.021301971821436894,0.02738234035613929,0.008043671902202787,0.022470675461796707,0.0122901625879559,0.029262102440998028,0.0008566759948895886,0.04353489010168876,0.01384401136916602,0.006266923892650933,0.009162930125904856,0.009644510062776224,0.007007128083458269,0.03391376375210986,0.002616228864480874,0.018447903689343237,0.008970966388067936,0.01338328238259301,0.05427617310066535,0.005681981390297075
2023-01-12,0.007203641236031899,0.0034666916457748442,0.0349156443277443,0.009540353022578829,0.011983018616992469,0.006451445449487281,0.03733710823313263,0.002617852558120859,0.006406591816303209,-0.005160183866192103,-0.0004151256501516709,0.007298084846048436,-0.000494692804149488,-0.0010215090506401348,0.0025975014476011804,0.007801193659801697,0.007245253798710882,0.004837610618673827,0.016340385142086022,-0.0051629327829845195,0.01883020026722093,0.0,0.02573509390541684,0.016046667628540456,0.007205218249519474,0.006834571294823011,0.01837457497464179,0.04670622244332523,-0.007924588894241191,-0.0028088708737878942,-0.0012156370636675629,0.016899916181696284,0.023535960372094156,0.004839953597284508,0.024686344460030707,0.009710848839818986,-0.012886599336934923,0.013365616447496231,0.005490553614707405,0.007877198221419635,0.020278734479774796,0.04036079950202587,0.019161219098306814,-0.01653141810483416,0.02780074901743146,0.009538941676219936,0.026738330200725358,0.0017812504463838863,0.006042864986191443,0.006727568348851909,0.021810436223658414,0.016961883778687126,-0.01670159870694088,0.017969329422661273,0.021614575671721648,0.03978878036356304,0.02921739661175282,0.0011648187751529537,0.015170996377921409,0.00036468492655927776,0.005243458806642787,-0.0038380893698423124,0.017468200661269417,-0.0024656559033587877,0.01807624772548122,0.04820746337427795,0.000570788741339312,0.004718039540468899,0.01072943359985623,0.018213969552243414,0.04539969268258415,0.01018888663876294,0.01888650605633191,0.020833384127304067,0.006611128215380457,0.00661299668031079,0.0021055433558101466,-0.004831708607656249,0.045241706743227805,0.002337651395471374
2023-01-13,0.013454098089499045,0.011463642610851421,-0.00022055691575195713,-0.005154579886417876,-0.0014798806653572028,-0.005555424697047284,-0.0492197026004767,0.022048048714427226,-0.00717598933451935,0.025934497555024416,0.01806463793263946,-0.005058074545398417,-0.00247535020755163,0.001022553598395648,0.008203697180163116,0.016907602963558643,0.007912620463339293,-0.002174181618126103,0.01570713306165228,0.0032211137557314196,0.00629188985958451,0.0017664028953734423,0.022381067640910413,0.02187640434896898,-0.008686863432647352,0.010426893015466066,-0.00034698920845688264,-0.004290785356769411,-0.013038738594790433,-0.0076459775731380075,0.0,-0.007450048180067892,-0.004014898993522031,-0.007358742659830608,-0.0010037993356921682,0.0018815875903268608,0.033159184605239256,0.0024321658559280923,-0.004777991116793667,-0.0016452611711452736,0.005466220877779593,0.01994263071949498,9.097790127854388e-05,0.0,0.0005413101056446212,0.015748016714081325,-0.013455007692160459,0.0012369584652873744,0.015327292816422311,0.008830533890477943,-0.007470488316463908,-0.0059792654572574655,-0.029723750709998886,-0.0198425014461574,0.03012183442983285,-0.016790346070622242,-0.003379532982563438,0.0052354963304310775,0.029183697813591758,0.007283822789385663,0.0306015381454412,0.028253523838495775,0.00826620135373135,-0.014508352068360097,0.03551081065093675,0.008254825782462838,0.0028524958212283735,-0.007661757234416533,-0.017611577666548528,0.0030005222472191395,-0.00405320373419138,-0.005463381332807216,0.012357771571193332,0.012158044225400122,0.005184825650507818,0.038274745591824644,0.03245384797673001,-0.008739233620725373,0.016418001165842577,-0.0011660577338115097
2023-01-17,-0.01628016858323822,-0.009781091020170218,-0.004411157260380327,-0.006692771827607746,-0.01571318801610544,-0.0146111516490125,-0.03283912153182411,-0.020153204906260824,-0.015854632467096508,0.01174705244567309,0.013257220808807979,-0.018961254286756657,-0.004714570817662689,-0.006567694007887148,0.012847985579986121,0.007812735583974106,-0.014416196684838178,-0.021322947248000323,-0.0037933226478999993,-0.012843370909035423,-0.0011723207193748975,0.002243909226729679,0.01081152187861778,0.0013738150964888174,0.0010313024894601508,-0.0005541947289093851,0.010065981287856962,0.010916509024049281,-0.0034514565331111857,-0.017031531047187354,-0.005679528414230028,-0.015300067071589818,0.01566659059077491,-0.016713836144423122,-0.00924448946318146,-0.03067607391851901,0.007581289721812601,-0.01325148947793442,-0.005487242587277508,-0.01524532106354537,-0.009569724913625732,-0.027223850080757783,0.005267488141825538,-0.004757494514058935,0.0013518232391993568,-0.03410849561198914,0.03695549330292258,-0.022469244985549475,-0.030089805692459004,-0.004021697484773434,-0.011828053451932163,-0.007809301019994552,-0.03719908538618677,-0.013109798792490746,0.0041772915207098915,0.025814090102766807,-0.026958293742428197,-0.02430566166561765,-0.023972602739726012,0.0003616087937363677,-0.002361775706813618,-0.02164874269518735,-0.008829021362245837,-0.01548513888896319,-0.012028073237725256,-0.02690060126102467,-0.010523309913929468,0.007969840460821276,-0.005648665101525396,-0.017719636128118443,-0.010465194032975411,0.0023240667476704946,-0.01670406571166072,-0.0004289345172205916,-0.008940857545893022,-0.010178532600655932,-0.002261505196727076,-0.024652920460934702,0.01615265087585671,-0.010313295305253711
