Date,ACNT,KTCC,ARKR,GAIA,BCRX,STRT,FRAF,ORMP,ALOT,XOMA,TACT,LWLG,RFIL,KRMD,ELTK,PSTV,FORTY,GREE,BHRB,BYRN,LTRX,INO,CRIS,SBET,MCHX,ASRV,KINS,DXLG,HNNA,VIRC,OMCC,NOTV,CODA,QMCO,UONE,TAYD,CZFS,STRR,SHIP,LOAN,IDN,SLNH,SMID,INOD,ASPS,SAVA,CRNT,AIRT,FTEK,KOSS,SSKN,CVV,CRWS,HGBL,LFMD,CPSH,ANIX,CREX,NAII,IBIO,WVVI,RCAT,WFCF,BMRA,OCC,SGLY,HFBL,ORKA,CLWT,SFBC,BVFL,CRVO,PRPH,DYAI,AACG,ARTW,ICCC,OMEX,AEHL,LDWY,ISBA,LINK,FKWL,TOMZ,INTZ,IPM,MGYR,SCWO,DXR,LIXT
2024-01-02,0.0251045774669314,0.0,0.007818101327388804,0.007407400212333881,0.013355660033402383,-0.04853983957496988,-0.013629263215243381,0.06060610752038276,-0.009840088878222075,0.12918915619721294,-0.004298024316099047,-0.07630524357138779,0.016447352942006832,-0.030549821423993095,-0.0559139723268427,0.057142870766776044,-0.004287144213803051,0.01639346242757722,-0.0022258557424290615,-0.10328636325545015,-0.0017065236610904755,0.0980392019366445,-0.023529426724303026,0.06666670905219174,-0.036764758087977634,0.0,-0.05633804007245247,-0.015909129578219106,0.019374006805494615,-0.06566917911713366,0.014492739601511984,0.059945510636716604,0.012458440116738023,-0.028571401323590928,0.012406876251771504,0.023949421904413182,-0.006026076455365348,0.018721753785545303,-0.03192841060666862,-0.034205257528231336,-0.06315789803903848,0.06500005722045898,-0.003291166281398361,-0.0429975880476261,-0.08146066475119218,-0.003998229750011961,-0.023148235531497363,0.012426094471092775,0.0,0.02686571795522541,-0.05454548922452063,0.07223480452851083,0.0020161031291552334,-0.010791356726084111,0.01688785813835647,-0.012765945790308875,0.01288658526843589,-0.03813555854656392,0.0,0.007299263086460783,-0.001865714297152321,-0.03409087676400968,0.0036900509248001256,0.007999992370605558,0.007407400212333881,0.037037001061669184,0.028591372712389207,-0.011764669068213163,-0.018292693139318916,0.005384608926225054,0.006346978184128771,0.04849277588591416,0.026548647359614375,-0.012422348291186713,-0.16379305472271766,0.0386474225626221,-0.017681758328068398,-0.00645165789098312,-0.15057913806840373,-0.039045618213151556,0.0009301664822354283,-0.030540464426645042,-0.01179943658234306,0.019801961500356402,0.0,0.004273500354724069,0.006233446099561446,0.05633806009374043,-0.010416705989173769,-0.02553189158061786
2024-01-03,0.028571400767513078,0.004629625030506013,0.0014104647778494517,0.014705868173635617,-0.01153215316009093,0.04520946184131991,-0.025064309490009595,-0.032653126762290374,0.024223564000489528,-0.0023934532561701305,0.0,-0.041304361121641264,-0.012944971833043106,-0.0630252471238506,0.12452543344776257,-0.021621665160441172,0.0,-0.11290322016794596,-0.04094957842817992,0.061082007585954834,0.0017094408623694601,-0.07142857649699375,0.16224903523776857,-0.17500002483526766,0.015267252678933252,0.009259337498542353,0.049751145458120316,-0.057736721571584826,0.008772011045050432,0.05604993736789243,-0.0014286041259765625,-0.0051414444230678535,-0.015586512462974711,-0.05882354178643112,-0.012254832066831978,0.017210917576108375,-0.026892569293615387,-0.027249642508105465,0.022427457599984324,-0.008333353453319758,-0.04494377808534078,-0.07276999167661757,-0.010159962459579619,-0.010269566636432303,-0.08256880198819228,0.05798390868138825,-0.004739332208735791,0.04266507984778678,-0.00952380087370197,0.002906973923522793,0.07692309808448994,0.006315833643863122,0.004024206741082503,0.0036363601684570312,-0.07829185057609622,0.0,0.012722633961057772,0.02202641089709445,-0.007656996803730665,-0.02173910977784832,0.007476628517019579,0.04705877733065722,0.0,-0.27777775149706996,-0.007352934086817808,0.035714337412192876,0.0,-0.017857130291848544,0.0,-0.005355770198209098,-0.018220057501146192,0.07500004768371582,0.012931022522848945,0.006289302046118772,0.0721648775032413,-0.004651158148691992,-0.006000041961669922,0.006493552067419417,-0.05909087441184302,0.02708811897205954,-0.0009293020765919202,-0.03069469822157833,-0.020895516179153195,-0.03883491549912932,-0.039999961853027344,0.012766047245027501,0.007964532394234114,-0.14000002543131507,0.05578944557591492,-0.013100424405900424
2024-01-04,-0.02480158748930661,0.011520670999951577,-0.0281690121435334,-0.05072467586518947,0.07666667302449537,-0.05555561442433876,-0.05932748864301585,0.00843891152356524,0.021831450294019783,0.0019193381902995466,-0.008633085528945483,0.002267625675248963,-0.00327868544904808,-0.03587440494251337,0.027683996676262534,0.005524922645682384,0.0,0.10082638635473362,-0.020767504459545894,0.03289478431117887,0.006825931901308424,0.09615391081371949,-0.03386321463372677,0.08333331326442961,0.0526315270557125,-0.003058209315346727,0.06635077936852651,0.0024510365364791564,0.07826073225792052,0.07160909808629845,0.012875558731741288,0.028423807950193947,0.011666695276896233,-0.03125004423782163,0.0,-0.04598696316822781,-0.00463260990504466,0.03583056829917064,0.02709681445951606,0.0084033818040965,-0.01176476445577379,0.025316491606066638,0.04105718306395856,-0.005188062471480959,-0.03333330154418945,-0.012225928186070378,0.06666671964857551,-0.05941700991457777,0.0,-0.031884096230160086,0.10714284193759038,-0.018828482978560213,-0.018036065802764845,0.02173910977784832,-0.32046329179285926,0.008620681681899223,-0.01256280202931348,0.16810349833029914,0.020061745996646785,-0.02222220063700142,-0.016697528382206506,0.016853916782002765,0.004411725313194337,0.08791206703858645,0.007407400212333881,-0.0862068937167827,-0.016271282877945104,-0.006060631570576236,-0.012422341463520503,0.0,-0.0014275843994948634,0.09302316297384028,0.027659599939695356,-0.012499987892806708,0.048076993614966756,-0.004672892510771409,-0.048289694416447704,-0.02580642647268594,0.009661780107220741,0.002197747609997913,0.0046511219421427885,0.03166669795910715,-0.0030487690976606086,0.010101000370632551,0.04166662527455389,-0.016806806028663912,-0.0035118704314205385,-0.05426351574634625,0.0,0.013274323679807187
2024-01-05,0.015259371281227896,-0.043280196582913155,0.0036231526980083917,0.04961836645774409,-0.05727552374213529,-0.033613414399392694,0.0007006374644094038,0.03347276995590853,0.012462853395754037,0.0014368145522667408,0.0885341284956438,-0.0045248824844553726,0.009868411765204144,0.027906948892152172,-0.02102500421874709,-0.02197806588435247,0.0,-0.04954953922923644,0.021377661948511317,-0.07643312150273551,0.006779654441774419,0.26315791675148414,-0.09871238955318651,-0.02797200154455226,-0.07857144012743134,-0.012269962693669978,0.048888852381999914,-0.022004926462152907,-0.021505360054577705,-0.022012621506362295,-0.011299424374029976,0.06281407005073292,-0.009884669041635097,0.03225811165403902,0.007444102086688886,0.009549840564214485,-0.003209827988934766,0.01572327081748126,0.013819042174737284,-0.016666706906639517,-0.005952375461590109,-0.05679018436054262,0.021690931100191824,-0.011734048460580682,0.010344817380417926,0.014511316609448821,0.013392844313413477,0.0035756533663395818,0.0,0.017964126568860372,-0.08064516377126518,-0.04690837192850539,-0.006122485150985346,-0.024822671950315622,0.03219689255712321,-0.004273500354724069,0.0,-0.05904062124666698,-0.08169439499934172,-0.022727340459820944,0.013207489114168025,-0.04530381245809567,-0.021961946858418013,0.060606002223795086,0.0,0.07547162342173652,-0.032391394082674996,-0.0060975867976262865,-0.031446610514529016,0.0,-0.0028591824522832265,0.0,-0.016563131463710468,-0.025316506313829312,0.018348605792718242,-0.03286392859173648,0.010570864806181746,-0.013245125129748625,-0.08612436698154957,0.002193032677044293,0.0,-0.014135718566849365,-0.02140672108761965,-0.050000011920928955,-0.039999961853027344,0.012820501064172207,0.022026435559725943,-0.1311476082610863,-0.017946097337346978,-0.01746723254120064
2024-01-08,-0.003005985405533318,-0.00952380087370197,0.0036100728528116743,0.050909129056063485,0.2561576196540214,0.009999980097231687,0.0,-0.02024289544013369,-0.002344607821269995,0.04495459306155647,-0.0013333638509114287,0.04772728036257834,-0.009771977863882841,0.009049764968910745,-0.00671138873753041,0.016853916782002765,-0.008150048923871278,0.025276437494557324,-0.006478483478376651,0.04137926952167148,0.020202000741265103,0.027777750183035854,0.07142853899067059,0.07194237611725107,0.031007815693931073,0.0,0.02627110671524724,0.034999966621398926,0.010988965619947555,-0.013665610951000384,0.0,-0.026004759578818648,0.029118087725974018,-0.03125004423782163,0.002463110596742979,0.04459458275203598,0.001932058508401946,-0.02476777882219383,-0.09417600410848537,0.012712012538503181,0.023952144964210387,0.10994760345946619,-0.03980703246100248,0.018469639563946982,0.010238897851962525,0.021455625538924217,0.0044052821794189345,-0.020190032631065113,0.028846242018708557,-0.02352945878843815,0.017543927160695638,0.011185725521638101,0.004106723393118905,0.018181800842285156,0.06972479408070953,-0.0042918415410722055,0.07379127697413468,0.06666669783249457,0.0016474055620891992,0.007751930820906638,0.005586631368284634,-0.05092595882243578,0.029191643214439233,0.04761911790117157,0.0036764670434088487,0.0,0.004985717234517351,0.006134995464976978,0.00649353755392057,0.0,0.0035842431124375462,-0.01702126105374524,0.10736846923828125,0.025974079255291826,-0.05405410920322551,0.019417457749564715,0.002091998243882731,0.03131998879059261,0.015706766024549346,0.026258179661174275,0.0,0.015485389970572916,-0.0156250164249786,0.052631592156154205,0.04166662527455389,-0.008438810925003759,0.0043103455631581244,0.17924534667637726,0.0060913161034243934,-0.017777760823567745
2024-01-09,-0.01005019394093798,0.00721158916075737,0.017985646706649705,-0.017301103432493137,-0.02745098503647614,-0.0021523563515203348,0.0014005810408026509,0.0,0.009400695834830275,-0.037986265867983704,0.006675593092494658,-0.04772239927487654,0.006578941176802688,-0.00448430061781413,0.07229727765069693,0.07182326991750188,0.0,-0.08474572161702021,-0.022905933729883365,-0.04635757197675372,-0.003300326916726104,0.16216211281816673,0.015555558381257217,0.08053694640083409,-0.015037668789816938,-0.031055921744910564,0.011560844869848985,-0.004830913423070071,-0.02717380207312403,-0.019559930204323783,-0.004285744258335611,-0.02184458209967144,0.040161716027857786,-0.032258034744817476,-0.051597117373051504,0.01638633687000235,-0.017997573768925856,0.0,-0.03693567839562173,0.01882820672766483,0.011695895017749036,-0.03773581510593205,-0.0025125245235677607,-0.02331604057390191,0.01351350045186761,-0.01194402418970486,0.017543843138140724,0.015151515151515138,0.0,-0.003012045380823114,0.051724086902089406,0.04424774559935751,0.004090042519604653,0.003571425226269964,0.015437419170784228,-0.008620681681899223,-0.03791465766988655,0.040441137477498224,0.006578941176802688,0.023076993614966845,-0.009259294417005237,-0.021951227844789756,0.010909063165838173,-0.027272700672307915,-0.010989000432297447,-0.017543843505051004,0.031183573957413113,0.02439025708814957,0.012903287128304575,0.0,-0.005714280264718208,0.02272727741870484,-0.030418311271305787,0.0,0.05714291877487354,-0.004761900436850985,0.05010443629784023,-0.02386119963743827,-0.020618537443073293,0.0,0.0,-0.03065976895517364,0.00952385020511759,-0.050000011920928955,0.0,0.012766047245027501,0.01287553866850133,0.015999984741210893,-0.01109986461866308,0.0045248824844552615
2024-01-10,-0.004060909675524194,0.019093060289627983,-0.01766787848614182,0.02464794851300267,-0.07526880893449261,0.000862832506486555,0.002797244314252545,-0.053719053860528665,-0.002910427445924735,-0.012369182836330816,-0.018567621643752585,-0.02733482669901488,-0.00326797080073582,-0.004504500150622537,-0.008821661240288603,0.0721648775032413,0.0,-0.03198654131147716,-0.0029088974795808964,-0.03298611973446797,0.009933765423590035,0.011627896231359847,-0.033552154403140744,-0.0062111249368659305,0.015267252678933252,0.0,-0.07755105759591308,-0.014563093312173536,0.0,0.0058187982212640765,0.0043041909198571204,-0.0173697687387232,0.015015396738971676,-0.03333330154418945,0.0440415335058717,0.17988968290267882,-0.0018000855132065396,0.0,0.04687504965721567,0.0,0.034682047467071264,-0.034313693407726165,0.012594458196251601,-0.0013262270683380706,-0.029999971389770508,0.012088408432436859,0.008620681681899223,-0.06626863621953705,-0.028037466475174244,-0.015105726036447331,-0.08196721439623,-0.010593160194965812,0.0061099010351317595,-0.0035587155398179027,-0.0422297291854945,0.026086932184114398,0.09113297802309184,0.007067131259962167,-0.00326797080073582,-0.015037668789816938,0.0,-0.03990025660468899,-0.003597067513145258,-0.037383251496717174,0.0037037001061668295,0.017857126131349377,-0.0378007773600233,0.0,-0.0063695361600959455,0.0,0.009339088629913839,-0.01798942642594248,-0.011764694882648974,-0.01265829088137238,0.036036001204980295,-0.014354053886023399,0.0,0.031111081441243416,-0.00526317797209086,-0.014925409553803393,-0.0013889824173981546,0.00940563559415497,0.009433926623655164,-0.01052630588288439,-0.039999961853027344,0.08823520572717469,-0.0033897639730462448,0.007874008357040552,-0.010204120359535218,-0.06306310950447058
2024-01-11,0.020387339521943826,-0.02810301782086755,0.007913788730666393,0.010309268214748757,-0.05959306939380549,-0.010775861714597879,0.0006974318933159473,0.013100424405900535,0.004086491862368424,0.0,0.009459418097580885,-0.016393482897905765,-0.01311474179619243,-0.027149294906731902,-0.01080734719208476,-0.0048076878990646055,-0.004496167453818534,-0.024347802867060175,0.0003432050474680981,0.0017952875649005495,0.00163938180953771,0.022988576095677393,-0.018113190273069013,0.02499997516473229,0.007518789579387564,0.01923093315629898,0.0,-0.00985220749181659,-0.0013965859616237308,0.000826390740642946,0.0,0.04040400148252998,0.019908060249139714,-0.0344828068146934,-0.0297767041514293,0.00934916338996139,-0.0008197579026901769,-0.02476192656017484,-0.02035282185493059,0.014373809940121163,-0.02234634788015244,0.002538068608636479,-0.009452762709038498,0.0026560398896751103,-0.030927886575027097,0.08772648684224071,0.1196581118205593,-0.001278801619221892,0.0,-0.05214726281940507,0.017857126131349377,-0.002141376599242406,-0.008097062463183757,0.0,0.06525571086075255,-0.025423705697709242,0.00902933711129017,-0.03508768701010212,0.00819675270763387,-0.06106864671788603,-0.009345741082053105,-0.016883054755150284,-0.013718449734616889,-0.03883491549912932,0.0036900333293332643,-0.08771930118089977,0.0007144069458928648,-0.029761942457787627,0.02564106873601424,0.007948799936555284,0.0,0.012931022522848945,-0.019841251069335764,0.0,-0.11304347645808255,0.004854364437391068,-0.023856929898778745,0.0021552218037907966,-0.021164001407603106,0.01731600123110688,0.0013909143730064244,0.0050300870975823475,-0.003115253138363583,-0.042553214424603025,0.0,0.2393822951830149,-0.02721102176669643,0.01562498544808455,-0.0072164635258401555,-0.0096153757981291
2024-01-12,0.05894107283689798,0.014457817204996726,0.02783713706928359,-0.030612296202803035,-0.018547123562662082,-0.02178649165046731,0.01010435681168076,0.008620681681899223,-0.011627950817908794,-0.02890175216062818,0.00133871876341507,-0.023809502184254927,0.02657804782708406,0.0,-0.04884321071481679,0.0,0.0,-0.18360074604189047,-0.020415103224189268,0.057347701798684536,0.016366596145235945,-0.13483150682680778,-0.016141432317639648,-0.024390220263873164,-0.0074626792643007756,-0.009433959170072614,0.07743362385425834,-0.002487500520428565,0.0027970782835118335,-0.02312135536225446,0.0,-0.01699021766228026,0.016516536942136284,0.0,-0.007672626785479197,0.008550045376823245,-0.028547923665737662,0.02539064791926693,0.05124653770269383,0.012145667125248671,0.02285712105887283,-0.11898734757885332,0.0037669896290430938,0.013245020146527287,-0.028368767943217854,-0.0064369586246174615,0.0,-0.019206158318363253,-0.0096153757981291,-0.019417457749564604,0.0,0.008583683082144411,0.006122485150985346,0.003571425226269964,0.01986753084718007,0.0,-0.017897075494633263,0.03636360168457031,0.03902435242219715,-0.04878053744586641,0.011320743513260512,0.038309092668526556,-0.0036603361122538036,-0.05050506205987393,-0.007352934086817808,0.0,0.0,0.0,-0.025000040967171677,0.011193104536984855,0.0014234522290286211,-0.0648935831310834,-0.008097158176053498,0.006410326948300238,0.03921564960882984,0.009661826846140142,0.0407332570911807,0.004301071078780971,0.027027027027026973,-0.014893552694667744,0.0,-0.0015590614117555468,0.0,0.011111167036458314,0.0,-0.04049847753770208,0.0,0.0,0.01765317489861884,-0.05825237324869392
2024-01-16,-0.006603834526355823,-0.011876529758149568,-0.0034721203008826196,-0.03508768701010212,-0.040944843456611424,-0.008463275171521234,0.00034498703840468714,-0.025641002128344415,-0.008235258214614016,-0.02033729417238761,0.0,-0.02682924333035641,-0.012944971833043106,-0.013953585338433494,0.014864924294716975,0.0,0.0,-0.08296945868362127,-0.013310029239431698,0.02203391734569493,0.11594199448773179,-0.025974001846660322,-0.0859375285217534,0.0,-0.03759403752797941,-0.01269860163326264,-0.014373656720566674,0.007481229740367468,-0.018131045540765722,0.0016906673539884842,-0.0014286041259765625,-0.04444451770337343,-0.005908413879722518,0.0,-0.007732012609147132,0.03320383439739949,-0.008613472417753232,-0.028571416461278476,-0.01317525719797441,-0.02199989028972449,0.02234641447752228,-0.020114923235383997,-0.031023308496285873,-0.003921596004491157,-0.06934308633545683,-0.01905487821498919,-0.011450371259603576,-0.001958207152009672,-0.009708728874782357,0.006600653833452208,-0.052631530515153124,-0.012765945790308875,0.0,0.02846980916501396,-0.04220775300082302,-0.004347822030685733,0.14350800309824674,0.0,-0.014084456593303596,-0.025641002128344415,-0.011194018896451219,-0.031806660735524295,0.0,0.02127657550770312,0.0,0.03846159489197354,-0.0014275725482911783,-0.012269900274821,-0.025640988702464118,0.0,-0.00426435445940021,0.04095559251872327,0.020408143405366452,-0.031847178251670494,-0.00943395377648304,-0.01913873851469783,0.03131112392008295,0.004282651092028633,0.11052633586682781,-0.002159876594958421,-0.00046302616030557964,-0.030487124822423994,0.006249976535744883,-0.12087913311531129,0.04166662527455389,0.05519483133278458,0.007867152076932005,0.0076923006385032355,0.01632651472429325,-0.07216500039941254
