Date,AACG,ABVC,AGPU,AHG,AIHS,AIRT,AIXC,ALM,ALT,ASRT,BDRX,BEEM,BHRB,BIOX,BNC,BNDX,BNTC,BRTX,BTCS,BVFL,BYRN,CALM,CENN,CLNE,CLWT,CODX,CREX,CRIS,CRVO,CVV,CZFS,DRIO,DTSS,DYAI,EDIT,EDRY,ELVA,ENTX,FDTS,FKWL,FORTY,FTEK,GDC,GIFI,GRCE,GWAV,HFBL,HIND,HNNA,IBIO,ICCC,INO,INTZ,IOVA,IPM,KG,KOSS,KPRX,LDWY,LFMD,LFWD,LGO,LIXT,LPRO,MGNX,MGYR,MRNA,NAAS,NAII,NIXX,NNDM,NOTV,NSPR,OCGN,OLB,ORKA,PCSA,POWW,PRPH,PSTV,QCLS,QMCO,RNTX,SGLY,SHIP,SLNH,SSKN,STRT,SURG,TLSA,TOMZ,TOUR,TRMD,UONE,VCSH,VIRC,VIVS,VKTX,VS,WKSP,WVVI,XBIO,XWIN,XXII,ZVRA
2020-01-02,-0.007352934086817808,0.14988556344867132,-0.031034467168542412,-0.053475968555267595,0.052238805970149294,0.0,0.2248520710059172,-0.024096395155666306,0.0164021261134637,-0.04799995422363279,0.04354136429608135,-0.01931323577203825,-0.0006035550396760181,0.0,0.0714285714285714,0.002650957172291024,-0.0882353389791829,0.0,-0.05882359287354655,0.0,0.10526312157057616,-0.017076037807874145,0.07051282051282048,0.02136760366190571,0.004424767196220314,0.016759827507484282,0.04575164077686855,0.08823529411764697,0.0,0.0,0.0,-0.012195052453833122,-0.09836065573770492,0.017374547407418728,-0.005741306071926022,-0.021794881043192493,-0.06666668256123864,0.008411161955170332,0.0,0.0,0.0011721860483280278,-0.03157891764865317,0.04166666666666674,0.015779077119802087,-0.02857143413221186,-0.19999999999999996,-0.005874213965040176,-0.010526315789473717,0.03571426863710059,0.19999999999999996,0.0,-0.027272678231621827,0.0,-0.0361271672317508,-0.1428572001004964,0.11999994913736978,-0.01948050138499524,-0.02994012016575731,0.0,0.08333325054910778,0.08796302165654368,0.01298706285023532,0.2500000233743709,0.0009487883223937565,-0.009191211435466529,0.008129965906926273,-0.016871162204306067,-0.03862660944206009,-0.007518789804026538,-0.15384615384615385,0.007905130890387913,0.05050505245112613,0.018518470551362576,-0.017307699361496676,0.0,-0.005253807752911843,0.0,0.1313131252316453,0.010152225447022989,0.10416666666666674,0.05031249999999998,-0.028301867392069302,0.0383943786141947,0.04444444444444451,-0.018181670377093173,0.0,-0.09134613885681953,0.01440792879689412,0.0,0.04814824499761183,0.09090907243657687,-0.05158718423808317,-0.031007856176990423,-0.029702942250534492,0.0,0.014151055194851603,0.05555550159250355,-0.008728259913099112,0.03682722735631394,0.19999998266046703,0.01154406962841037,-0.02777775202268362,0.0324324530524176,0.036363636363636376,0.06860156340306345
2020-01-03,0.08888889085118179,-0.00497512437810943,-0.07868724297679397,-0.03389827312208993,-0.018439759599401584,0.0,0.06280193236714982,0.03395069248499061,-0.0005205865320435654,-0.0672269235870494,-0.026425591098748313,-0.030634647278767635,0.0,0.04971289660878009,-0.05333331072771996,0.0028207912915301225,0.038709711873648134,4.040000152587891,0.03125013134441268,-0.024927570184620218,0.142857240170853,0.010233316795084324,0.0239520958083832,0.07112963615630563,0.03524227339037922,0.0010988869193155892,-0.031250018626450715,-0.027027027027026973,-0.04347826086956519,0.003105587072796734,0.0016258827597961378,-0.03703705884028974,-0.018181818181818188,-0.02466795349362838,-0.01494567004333447,-0.019659252046868803,0.0,-0.012974920309860138,-0.0005179404379296315,0.0,0.0,-0.010869554654186486,0.1640000406901041,0.009708682130449064,-0.021008417110974453,0.25,0.0,-0.015957446808510634,-0.022988539102802075,0.03333333333333344,-0.011650474110381559,-0.07165114494888836,0.003636377507989952,-0.04272861231666791,0.2254902189944814,0.023809615716916754,0.0,-0.010288065987181905,-0.013698663372291198,0.07692309808448994,-0.008510716747958003,0.0,-0.11764705882352944,0.0,0.014842286769520152,0.0,-0.01768071558406037,-0.0029761904761904656,-0.011363655520317262,0.6409090909090909,-0.015686259843532002,-0.07115382675588411,-0.02727277351148205,0.05479451735224261,0.0,-0.02112674444111906,0.0,0.11607142381978286,-0.07035169669305219,-0.05660377358490565,0.0324308241594764,-0.008321754324813968,0.016806787340397866,0.0,-0.018518483471744007,0.014925373134328401,0.031746052570364336,0.023524191785060822,0.0,0.014133914067217201,0.08333331781129005,0.02928862473781768,0.0,0.0,0.0013573016690739959,-0.00465119902417066,0.026315807085398824,-0.022641488384546493,0.017759469103949987,0.015151500920837613,-0.007132694593768751,0.04285717010498047,-0.026178009948370717,-0.04385964912280704,0.012345667202249944
2020-01-06,-0.027210938968575293,-0.020000000000000018,0.07296137339055786,-0.018713487798824868,0.018786172096656895,0.013399526693557595,0.1272727272727272,0.047761131003927204,0.015625047536257375,-0.027027000903735332,-0.030000000000000027,-0.00677194901437328,0.04921699300838722,-0.00113208334825321,0.056338002944540166,-0.0007030749402286984,-0.045548658861287894,-0.5952381150612569,-0.015151623218162436,0.0,0.04166662527455389,-0.07868053585377444,-0.05847953216374269,0.07812502037268176,0.04680853325266976,0.0,0.045161297600011974,-0.03888893127441406,0.0,0.015479861306820109,0.0,0.024038460950644547,-0.03703703703703709,-0.01167314092180416,0.0251723980081493,-0.0013369289914887394,0.21428576902467467,-0.01877943573824914,0.0,0.0,-0.0771368071263776,0.03296700057711699,-0.020618590937398262,0.1365384738826192,-0.05150209849286713,0.19999999999999996,-0.0011255216204119067,0.00540540540540535,0.0235294467085283,-0.09677419354838712,0.03536342297496908,0.05369133315888419,0.02173914395568488,0.009397014977092333,0.0,-0.023255901635817477,0.013245020564786714,-0.046777547437069744,0.09722227215556689,-0.14285709420028914,0.030042905405444964,0.0,0.0,0.0,-0.018281518915572836,0.0,-0.04023294089137508,0.004477611940298498,0.011494272473158818,-0.05817174515235457,-0.003984059960658093,0.028985480061493263,0.04672897418388655,0.28014847860519376,0.0,0.012589820793742934,0.0,-0.02399997711181645,-0.016216269016195328,0.047999979654947955,-0.04899135446685876,0.013986013986013957,0.07272720107631203,0.0,-0.037736077579594185,0.4558823529411764,0.08205130161383223,-0.011274927945634006,0.0,-0.11149804047593248,-0.0769230636971937,0.020325179194221166,-0.04761910048431195,0.0918367669662794,0.0007393733093716826,-0.030373785927070407,0.0769231270834625,-0.006435030998404367,-0.034228162217235236,-0.07462686779611127,0.0057471209243953325,0.04109585014510864,0.005376364484882101,0.00917431192660545,0.05609756611699801
2020-01-07,0.0,-0.020408163265306145,0.06800000000000006,-0.010727036487326091,0.0439716095620013,0.0,-0.05241935483870963,0.0,0.0,0.06481475042708373,0.002945508100147265,-0.004318193862260622,0.0,-0.026256126758336995,-0.06666666666666665,-0.0007038881398392371,-0.019522760945833384,-0.14705882627933775,0.015384726801980442,-0.0011890764333366555,-0.039999961853027344,-0.025824872306355218,0.01863354037267073,-0.01086955488892416,-0.028455210370604944,0.021953875558065716,0.024691333798854576,-0.028901735378628612,0.15909090909090917,-0.006097555213709138,0.0,-0.061032886271519704,-0.08461536505283451,0.01771656573613334,0.007736278028177335,-0.011244931211290887,-0.05882354178643112,0.12918659905009022,-0.003110633805070262,-0.02092052480662976,0.0,0.042553214424603025,0.04561405293425613,-0.045685277140022684,0.054298589813463805,0.16666666666666674,0.0,0.005376344086021501,-0.018199078751565345,-0.0714285714285714,-0.01138518842442049,0.003184685002995735,0.028368766504145215,0.008533720228659947,-0.3599999904632568,0.0,0.026143844320456466,-0.08396945209982609,-0.07594937800345958,-0.08333334989017849,0.033333416590618725,0.0,0.06666666666666665,-0.0047393544863415515,-0.01582868528089798,0.0,-0.01930493603543526,0.02303120356612176,0.060606002223795086,0.0,-0.035999965667724565,0.026156965780456343,-0.06249995742525183,-0.07681155576848142,0.0,0.007104825946252502,0.0,-0.032786950921536606,0.0,-0.02290070556370205,-0.00303030303030305,0.0,0.0015408673704950804,-0.06382978723404253,0.0,-0.19191919191919193,0.033175300613054404,0.0021929778379852216,0.1333333333333333,0.019607811067614556,-0.1666666356225801,0.03585655177132696,0.0,-0.07009349907211726,-0.0011085195316589136,-0.012048344988852211,0.09523807721703914,-0.01683933175347052,0.06323841692711185,0.0,-0.004285744258335611,-0.03289473725487979,0.04278070611879459,-0.009090909090909038,0.24711321833491184
2020-01-08,0.05594408800680317,-0.03125,-0.09363295880149813,-0.04939755263808243,0.009510931958549573,0.03917723967049769,-0.11489361702127665,0.0,-0.03589746191813492,-0.06086950842960004,0.5271659324522762,-0.003652196003253505,-0.02771861961769051,-0.006789587356887616,0.0,-0.0019361593375619712,0.12389372622971351,-0.2873563281389506,-0.030303153807770045,0.0059523731931334645,0.0,-0.001837275239271463,0.024390243902439046,-0.04395608906200188,-0.008368319610097985,-0.017185792608614303,0.0481927249395504,-0.005952290396567306,-0.07843137254901966,0.015337408730844437,0.0,0.04500001271565757,0.016806679588196483,0.021276621255537087,0.03437919619895191,0.027619820182167798,-0.0625000139698384,-0.04661012711246704,-0.004420025049438281,0.0,0.0,0.0,-0.006711392213426426,-0.01773047996451116,-0.060085781575011654,0.0,0.0,-0.0267379679144385,0.0009755942237406057,0.07692307692307687,-0.0019194297137458127,-0.0031745749816607383,0.0,0.03846153846153855,0.0,-0.023809502184254927,0.0,0.06904763519448576,0.041095896802363585,0.09090911061310525,0.0,0.0,0.0,-0.0038095201764788422,0.03500472055266557,0.0,0.011248529126381746,0.03703703703703698,-0.027380899128727654,0.0,0.016597493953715015,0.011764694882648863,-0.019047631157769085,-0.06907382713362398,0.0,0.07054672232120329,0.0,-0.050847411395418596,-0.021977970294350335,0.003906190240137164,0.06686930091185417,-0.020689655172413834,-0.06923073988694406,0.0,-0.039215619970607296,0.125,-0.02293578061920243,-0.002188179209473451,0.02941176470588225,0.0,0.19999995529651704,-0.030769233689464603,0.06800008703737603,0.07537693198421169,-0.0006165400296350709,0.03902469983960333,0.06521736276022083,0.0,-0.052287633981887294,-0.22580639703216543,0.0028694378089735295,0.013605429378242606,0.015384576259515281,-0.01834862385321101,-0.051851844493253973
2020-01-09,-0.03973506169436036,-0.060215037356140755,0.0,-0.0202788741808706,-0.037685100090875,0.0,0.09615384615384626,-0.002848947373267241,-0.00531914387692578,-0.009259250061012025,-0.1019230769230769,0.07674686270628528,0.01973693189429082,0.03515631039044953,0.10000004844060029,0.0001761381792038108,-0.04921254207975867,0.596774181143674,-0.04687486268538665,0.0,0.0,-0.0007887523997435197,0.11904761904761907,0.030651404344863575,-0.00843879693202243,0.0,0.0,0.005987932308542776,-0.021276595744680882,0.0241692336880992,0.00016254169885421277,0.19457736227254707,-0.09132227813725491,0.01325751743232595,-0.010971286063214514,0.03425556611563807,0.0,0.1777778201633029,0.0005223151353739297,0.04273509012636145,0.0,-0.020408204226431526,0.10810808720947507,-0.057761764235525925,0.0273972334300725,0.0,0.0,-0.005494505494505475,0.013645342693882512,-0.0714285714285714,-0.026923052234761657,-0.012738841251293542,0.0,0.03407407689977582,0.0,0.060975611174411526,-0.038216598716108385,-0.05233851417232227,0.013157836948407109,0.16666660043928627,-0.004032240343498583,-0.01282056141338439,-0.0625,-0.0009560448226927365,0.03976237991788456,0.0,0.023359292935872134,-0.019607843137254943,0.034271692822089195,-0.31176470588235294,-0.0114286186952276,0.04651167733574435,-0.019417488313168585,0.12984826747991662,0.0,0.05766062683176165,0.0,0.07142860944173757,0.0,0.05058367837955213,0.002849002849002913,0.014084507042253502,0.0842974770192082,-0.045454545454545414,0.0,0.0,0.023474179244571625,-0.013157867027911885,0.10857140677315846,0.16923139148008137,0.0,0.015873017427310065,0.0,0.0327102475754002,0.0006169203857480099,0.025821394537643316,-0.06122446463999409,0.01712775164562208,0.034482781300221976,0.14583328780200921,0.0,0.08053696601757498,0.0,0.009345794392523255,0.3164062359028328
2020-01-10,0.02068963476083585,0.0068649709799311065,0.04132231404958686,-0.029754206792492854,0.04895104895104896,-0.0061262565962850735,-0.07017543859649122,-0.02571431339462782,-0.010695176938778084,0.037383140086171496,-0.08672376873661669,-0.01063823743123149,-0.021505417207869693,0.0,-0.12987017919718513,0.001763466529740576,0.026915133493806698,-0.31313126739853625,0.04918017671578201,0.0059171520956198265,0.04166662527455389,0.006842104554928952,-0.17021276595744683,-0.00743493698925024,0.04255322510531978,0.2874316346140253,-0.13793099983347235,-0.017857098255025683,0.04347826086956519,0.023598796823139256,-0.0001625152833438781,-0.05874501249988162,-0.09959071658713836,0.05794391557112211,0.0009788152371581482,0.006369451126407855,0.06666668256123853,0.04150939288195499,-0.0031323152447282343,-0.016393381279151686,0.0,0.010416719053562673,0.01646336475677246,0.0,-0.031111116762514435,0.0,0.0,-0.011049723756906049,0.006730595182970145,0.03846153846153855,0.021739157066863468,0.0032257776726798415,0.005172400638974839,-0.027578812881789982,0.0,0.02298848432756806,0.013245020564786714,-0.11750880941524033,0.02597409031366782,0.0,-0.03238874167948158,0.0,0.0,-0.0028707878965311684,-0.027692270802927577,0.0,0.040217379698906264,-0.02857142857142858,-0.05207095743373347,0.008547008547008517,-0.004128815337225422,-0.020370394735505948,-0.01980193033758304,-0.06716420234086118,0.0,-0.01713389084935768,0.0,-0.041666724615624595,0.01685383481093905,0.05555555555555558,-0.025568181818181768,0.005555576748318192,0.249999981827852,0.0,-0.04081638505625207,0.0,-0.018348606996750005,-0.018222285766720137,0.030927855323080733,0.0723682076562675,0.08333331781129005,-0.04687490812777495,-0.03089877165297039,-0.08597287508635931,0.0007398703780163718,-0.032036530905938276,-0.02173914395568488,0.0012953664706754076,-0.09999995761447478,0.14545458013361157,0.0014306479555485918,-0.01863355177805759,0.05555557696238722,-0.06481481481481477,0.10534121270155472
2020-01-13,0.02702700090373522,-0.045454545454545414,-0.009920634920634885,-0.1746666696336534,-0.06000000000000005,0.0,-0.09905660377358494,-0.04692083842856909,-0.03783786570268233,0.04504500150622537,-0.09730363423212196,-0.040860226521231,0.0,0.0,0.08955220198183333,-0.0021124346279260964,0.042338735094918256,-0.08823534774120145,-0.07812499402979944,0.0,-0.039999961853027344,0.01150030914296285,-0.1858974358974359,0.00749062934645095,0.08163264603217901,0.018675785131828437,0.039999961853027344,0.0,0.08333333333333326,0.0028818416083016274,0.0,0.0,0.025252524603833315,-0.005300306321546655,0.015645356501360563,-0.03189877580209588,0.0,-0.011231847470158596,0.0,0.02083325407629788,0.1892149888797674,-0.020618597877583134,-0.10137972135546325,-0.003831414124593202,-0.651376149130166,0.1428571428571428,0.0,0.033519553072625774,-0.013371654620184303,-0.14814814814814814,-0.02707927745060168,0.06430872308425428,0.02915953319359188,-0.11860034469970293,0.3750000093132255,0.011235998399541591,0.032679785921928106,-0.027962751488945337,-0.025316516819373858,-0.14285709420028914,-0.004184082291664004,-0.012987000923330161,-0.07999996609157989,0.00527834018935458,0.043399595300644966,-0.006451542475383709,0.05851624216033846,0.014705882352941124,0.0024968169185866085,-0.06779661016949157,-0.018656649659408386,0.020793976239627865,0.020201968306673868,-0.07200002670288086,0.0,-0.03169575952629611,0.0,-0.03478257624548575,0.005524905425404514,-0.028070193285133382,0.06413994169096204,-0.05524861762012845,-0.05121946453977133,0.023809523809523725,0.02127655960120034,0.06666666666666665,0.014018745315743208,-0.0040742159192720395,-0.050000000000000044,0.003067040088369666,-0.0769230636971937,-0.020491777995928717,-0.004830903818818566,0.03465343262562359,-0.0004927334101271219,0.021276473649211702,0.0,-0.055627403270066544,0.09703694581222799,0.03174600050953447,-0.0028571401323590484,-0.025316491606066638,-0.009569323408671226,-0.015841567550474833,-0.23624160794609117
2020-01-14,0.019736823530408287,-0.04761904761904767,0.10861721816027892,0.04684976451832101,-0.049645390070921946,0.0,0.020942408376963373,0.0,-0.005617972260667625,0.0,0.2987012987012987,0.03587440494251326,-0.010988947897229817,-0.011320833482532322,-0.013698537873500727,0.0005293064727600605,-0.009671248836363278,-0.11290319851608277,-0.06779658382583154,0.0,0.0,-0.011627900392217061,0.0,-0.02230481096775072,-0.0037735113665788855,-0.07500002483526769,0.0,0.03636365948301368,0.0,0.0747126405282259,0.0032467976025176704,0.042553191489361764,0.032019653520263924,-0.021314366451127276,0.04332472659601816,-0.012813752063873252,0.0,0.01868811950387972,0.002356360356599252,0.008163234884094317,0.0,-0.03157891764865317,0.17156215253170193,0.00961542164785767,0.23684209150400615,-0.125,0.0,-0.010810810810810811,0.0019363445880169472,0.0,-0.013916534541068004,-0.006042338144282344,0.016666666666666607,0.01713329887937487,0.0,-0.04444440205891931,-0.031645614030057834,-0.06027393544282722,0.01298704515683391,0.16666660043928627,0.0,0.14473683137312476,0.0,-0.0023866893836888003,0.03162909638862388,0.0,-0.012833179957776664,0.008695652173912993,0.046077197741347664,0.13636363636363646,-0.002112426794822486,0.0018518059014955845,-0.009900965168791576,0.034482829494228984,0.0,-0.02618659283594338,0.0,-0.05405410920322551,0.005494548564231927,0.014440488564033238,-0.0328767123287671,0.030701731392894338,0.03470436679244826,0.18604651162790709,0.041666730428537635,0.03125,0.018433161496169914,0.000909123923700017,0.0,-0.07645266736675649,-0.1666666356225801,-0.004184177745472972,-0.05339818506812477,-0.062200900172767914,0.0,0.011574108932287608,0.0,0.008219170029021727,-0.03983795907249532,0.0,-0.004298024316099047,-0.025974001846660322,-0.038647396856210436,-0.001006019325054952,-0.06854136017588508
2020-01-15,0.03870971860300254,-0.025000000000000022,0.10267535967750363,0.009259262666017731,0.005970172028043397,0.0,0.14358974358974352,0.0,0.01694913656104502,-0.017241363363798556,-0.10599999999999998,0.1580086660511133,-0.004444350347984294,-0.02003808145471009,-0.055555588260434496,0.00211554710418671,-0.036328096695097734,-0.18181818181818177,0.09090919195843283,0.0,0.04166662527455389,0.0033986286188489867,-0.047244094488189003,-0.003802368230680364,-0.060606089663803875,-0.045045108901980435,-0.025641002128344415,-0.017543926182263303,-0.05769230769230771,-0.045454565738090036,0.011326937712016871,-0.027210884353741527,0.01670649287589332,0.019963639221040275,0.00830515139045196,0.0,0.0,0.007194237817389482,0.0,0.008097233337461152,0.0,-0.010869554654186486,-0.08831911474101861,0.02095240638369611,-0.09574467635395756,0.0,-0.010985879359893813,0.049180327868852514,-0.02318856777530187,-0.04347826086956519,0.01209676256413017,0.01823711319785737,-0.001639319247886739,-0.027115852229850357,0.09090911061310525,-0.011627950817908794,0.032679785921928106,0.043731776696355196,-0.02564100100869393,0.0,-0.0336134136297348,-0.011494187354914032,0.0,0.0,-0.015539644694827048,0.0,0.011999988555908114,0.027298850574712707,0.05714291877487354,0.0,-0.04318374199273922,0.007393708499300766,0.15999997456868487,0.10833332505491078,0.0,-0.036974747341792735,0.0,0.11428572401708537,0.0,-0.03202852289316038,-0.03966005665722383,0.028368794326241176,0.018633492543629337,-0.019607843137254943,0.01999996550871108,-0.14141414141414144,0.004524904060796864,0.009082632805245794,-0.07894736842105265,-0.039734885065238035,0.0,0.008403413620453826,0.025640954111300296,0.0,0.0008627643954053354,-0.03890151768477035,0.044444472701461235,0.0013586619379453158,-0.015471164540124871,-0.015384600712702867,0.005755390352630396,-0.006666692097981763,-0.05025125724469015,0.03726079073709232,-0.09433959399563019
